
[00:00:00.000 --> 00:00:04.200]  親愛的頂姐妹們,今天想和你們分享
[00:15:53.100 --> 00:15:54.700]  十分之慚愧
[00:15:54.700 --> 00:15:59.200]  那時候我十分之不願意順從神回香港
[00:15:59.200 --> 00:16:00.800]  那時候我就想
[00:16:00.800 --> 00:16:04.100]  哇,在美國我什麼錢都不用出
[00:16:04.100 --> 00:16:08.200]  回香港的時候保險公司是不會包任何費用的
[00:16:08.200 --> 00:16:12.500]  而香港我女兒的費用和美國是一樣貴的
[00:16:12.500 --> 00:16:16.000]  所以回到香港的時候是自己銀袋出的
[00:16:16.000 --> 00:16:19.200]  我根本沒有這個能力去這樣做
[00:16:19.200 --> 00:16:21.200]  還有很多很多垃圾的東西
[00:16:21.200 --> 00:16:25.700]  即是你回香港再安排一個地方的時候都需要錢的
[00:16:25.700 --> 00:16:27.700]  所以其實我是一個數字的人
[00:16:27.700 --> 00:16:30.600]  所以我想通常都是傾向那方面的想法
[00:16:30.600 --> 00:16:33.500]  所以我就發了很大脾氣
[00:16:33.500 --> 00:16:35.800]  但是我和我太太其實已經很久了
[00:16:35.800 --> 00:16:37.600]  結婚一起的時候已經很久了
[00:16:37.600 --> 00:16:40.100]  我已經很了解
[00:16:40.100 --> 00:16:42.600]  什麼是神和她講的說話,什麼不是
[00:16:42.600 --> 00:16:46.000]  所以當她慢慢講給我聽的時候
[00:16:46.000 --> 00:16:47.700]  我就來到了一個結論
[00:16:47.700 --> 00:16:49.900]  就是神真的和她講說話
[00:16:49.900 --> 00:16:52.700]  神是沒有和我說,是直接和她說
[00:16:52.700 --> 00:16:56.100]  很可能是因為那時候我是不想聽
[00:16:56.100 --> 00:16:58.800]  那時候知道神想這樣的時候
[00:16:58.800 --> 00:17:00.600]  那時候在天橋上
[00:17:00.600 --> 00:17:02.700]  我發覺很失落
[00:17:02.700 --> 00:17:04.400]  很無可奈何
[00:17:04.400 --> 00:17:06.500]  但是為了順從神的緣故
[00:17:06.500 --> 00:17:09.100]  我做了一件事,就是立即拿起電話
[00:17:09.100 --> 00:17:12.500]  打了電話給我美國的教會
[00:17:12.500 --> 00:17:21.700]  最高級的,差不多等於你們的會所會主席
[00:17:21.700 --> 00:17:24.400]  那位弟兄就跟他說
[00:17:24.400 --> 00:17:27.500]  我們已經收到神很清楚的命令
[00:17:27.500 --> 00:17:31.100]  我們要離開你們的教會,回到香港去
[00:17:31.100 --> 00:17:34.000]  所以我要辭去牧職
[00:17:34.000 --> 00:17:38.000]  那時候,我已經是教會唯一的牧者
[00:17:38.000 --> 00:17:41.700]  所以我突然離開的時候都對他有些困難
[00:17:41.700 --> 00:17:44.000]  但是神有這樣的呼召,很無可奈何
[00:17:44.000 --> 00:17:45.800]  之後我都要這樣跟他說
[00:17:45.800 --> 00:17:48.600]  我知道如果我在天橋上不敢做的時候
[00:17:48.600 --> 00:17:51.700]  我不會再這樣做
[00:17:51.700 --> 00:17:55.300]  但是當我順從神走了人生一大段路的時候
[00:17:55.300 --> 00:17:59.500]  就不想我自己在最後結事上不順從神
[00:17:59.500 --> 00:18:01.300]  所以我沒有再想那麼多
[00:18:01.300 --> 00:18:02.800]  也沒有再計算任何的數張
[00:18:02.800 --> 00:18:04.800]  所有東西都丟在我腦後面的時候
[00:18:04.800 --> 00:18:09.400]  就立即打電話給他,立即辭職
[00:18:09.400 --> 00:18:14.900]  打完電話之後,我就在天橋立即發了一個電郵
[00:18:14.900 --> 00:18:21.600]  給美國宣道會,我們的區會的主席
[00:18:21.600 --> 00:18:26.200]  說我不可以再擔任教會的牧師
[00:18:26.200 --> 00:18:27.200]  我要辭職
[00:18:27.200 --> 00:18:30.600]  因為神已經很清楚的帶領要我這樣做
[00:18:30.600 --> 00:18:34.300]  我說我回來的時候再跟你解釋
[00:18:34.300 --> 00:18:37.700]  一句話就封死了我自己所有的後腦
[00:18:37.700 --> 00:18:41.900]  那時候,其實我曾經短說很多當中
[00:18:41.900 --> 00:18:43.200]  神的保守帶領
[00:18:43.200 --> 00:18:46.500]  神的奇妙的供應我不再說
[00:18:46.500 --> 00:18:49.900]  但是當年我們決定回香港之後
[00:18:49.900 --> 00:18:51.700]  神是很奇妙的
[00:18:51.700 --> 00:18:54.200]  供應了我們一切所需要
[00:18:54.200 --> 00:18:56.200]  雖然那些所謂天文的數字
[00:18:56.200 --> 00:18:58.500]  但是神知道我們完全沒有缺乏過
[00:18:58.500 --> 00:19:01.700]  而且有餘
[00:19:01.700 --> 00:19:04.700]  但是就算在這樣的環境下
[00:19:04.700 --> 00:19:07.600]  有時候我也會跟太太久不久就會想
[00:19:07.600 --> 00:19:10.600]  究竟我們是不是做了一個最好的決定
[00:19:10.600 --> 00:19:15.600]  究竟留在美國會不會比留在香港更好呢
[00:19:15.600 --> 00:19:17.100]  因為據我所了解的時候
[00:19:17.100 --> 00:19:21.700]  美國對自閉症小孩的照顧和尊重
[00:19:21.700 --> 00:19:24.800]  比香港更大更好
