
[00:00:00.000 --> 00:00:06.000]  今天我們繼續來看啟示錄裏面的第三間教會,別加摩教會。
[00:02:25.000 --> 00:02:28.000]  所以他就為主來殉道。
[00:02:28.000 --> 00:02:32.000]  為什麼會遇到這麼艱難的環境呢?
[00:02:32.000 --> 00:02:36.000]  原來在教會的歷史裏面,
[00:02:36.000 --> 00:02:38.000]  今天或者以前都一樣,
[00:02:38.000 --> 00:02:44.000]  我們有可能會面對的是艱難、迫不受苦的環境。
[00:02:44.000 --> 00:02:47.000]  特別是別加摩,我們有一個名稱給他,
[00:02:47.000 --> 00:02:50.000]  可以叫做君王敬拜第一城。
[00:02:50.000 --> 00:02:52.000]  為什麼叫第一城呢?
[00:02:52.000 --> 00:03:00.000]  因為他是第一個城市擺設了當時的羅馬皇帝的像,
[00:03:00.000 --> 00:03:04.000]  在他們建了一間廟來供奉敬拜。
[00:03:04.000 --> 00:03:06.000]  上一次我講善美娜教會的時候都提過,
[00:03:06.000 --> 00:03:08.000]  其實不是單單別加摩,
[00:03:08.000 --> 00:03:10.000]  其他城市都會做這些,
[00:03:10.000 --> 00:03:13.000]  將羅馬皇帝擺一個神像,
[00:03:13.000 --> 00:03:15.000]  但這裡更加特別是因為,
[00:03:15.000 --> 00:03:18.000]  這個別加摩教會是第一個城市,
[00:03:18.000 --> 00:03:21.000]  將當時還活生生的羅馬皇帝,
[00:03:21.000 --> 00:03:24.000]  做了一個神像擺出來供奉。
[00:03:24.000 --> 00:03:26.000]  有一點中國人就不喜歡,
[00:03:26.000 --> 00:03:29.000]  好像當他死了一樣,擺一個神像來拜他。
[00:03:29.000 --> 00:03:32.000]  但當時他們就是這樣來供奉,
[00:03:32.000 --> 00:03:34.000]  覺得這個羅馬皇帝就像神一樣來拜,
[00:03:34.000 --> 00:03:36.000]  而他是第一個城市做這件事。
[00:03:36.000 --> 00:03:39.000]  所以這個別加摩城市就很受重視,
[00:03:39.000 --> 00:03:41.000]  成為君王敬拜的第一城,
[00:03:41.000 --> 00:03:44.000]  是一個當時很重要的行政中心。
[00:03:44.000 --> 00:03:48.000]  當地阿西亞省的首長就住在那裡,
[00:03:48.000 --> 00:03:50.000]  這個首長有一個更加特別的地方,
[00:03:50.000 --> 00:03:53.000]  就是他可以得到皇上賜給他的寶劍,
[00:03:53.000 --> 00:03:56.000]  這把劍就代表著有生殺之權。
[00:03:56.000 --> 00:03:58.000]  如果大家聽到就應該想到,
[00:03:58.000 --> 00:04:00.000]  我們中國人最流行的一把叫什麼?
[00:04:00.000 --> 00:04:02.000]  上方寶劍,
[00:04:02.000 --> 00:04:05.000]  同樣差不多的原理,
[00:04:05.000 --> 00:04:07.000]  都是皇帝賜給他的。
[00:04:07.000 --> 00:04:10.000]  所以這個別加摩教會的使者,
[00:04:10.000 --> 00:04:12.000]  怎樣來用一個對應呢?
[00:04:12.000 --> 00:04:13.000]  就是告訴他,
[00:04:13.000 --> 00:04:15.000]  今日我們的耶穌基督,
[00:04:15.000 --> 00:04:18.000]  同樣是手拿兩人的劍,
[00:04:18.000 --> 00:04:20.000]  而且是口中套出來的劍。
[00:04:20.000 --> 00:04:23.000]  所以這個就是當時的情況,
[00:04:23.000 --> 00:04:24.000]  是一個很艱難,
[00:04:24.000 --> 00:04:28.000]  這個地方的人很崇拜羅馬皇帝,
[00:04:28.000 --> 00:04:31.000]  而當基督徒要持守他的信仰的時候,
[00:04:31.000 --> 00:04:33.000]  就受到很大的逼迫,
[00:04:33.000 --> 00:04:37.000]  成為基督徒信心信仰的很大挑戰。
[00:04:37.000 --> 00:04:39.000]  但除了在艱難受苦的環境之外,
[00:04:39.000 --> 00:04:41.000]  我想跟大家看別加摩教會,
[00:04:41.000 --> 00:04:44.000]  所面對的另一個環境,
[00:04:44.000 --> 00:04:47.000]  我叫做自由開放的環境。
[00:04:47.000 --> 00:04:48.000]  原來當我們基督徒,
[00:04:48.000 --> 00:04:51.000]  今日要面對信仰的衝擊的時候,
[00:04:51.000 --> 00:04:53.000]  逼迫受苦的環境,
[00:04:53.000 --> 00:04:55.000]  可能帶來挑戰。
[00:04:55.000 --> 00:04:57.000]  但當我們在一個自由開放的環境的時候,
[00:04:57.000 --> 00:04:59.000]  是一個更大的挑戰,
[00:04:59.000 --> 00:05:00.000]  甚至可能說,
[00:05:00.000 --> 00:05:02.000]  這是一個更大的危機,
[00:05:02.000 --> 00:05:05.000]  可能會失去了我們的名字,
[00:05:05.000 --> 00:05:07.000]  失去了我們的身份,
[00:05:07.000 --> 00:05:10.000]  最終失去了我們的見證。
[00:05:10.000 --> 00:05:11.000]  有幾段經文,
[00:05:11.000 --> 00:05:15.000]  大家可以有機會回家再看皇下的五章,
[00:05:15.000 --> 00:05:17.000]  但以理書的三章,
[00:05:17.000 --> 00:05:19.000]  瑪撒菲林的第十章裏面的經文。
[00:05:19.000 --> 00:05:20.000]  但以理書的三章,
[00:05:20.000 --> 00:05:21.000]  我們上次提到,
[00:05:21.000 --> 00:05:23.000]  就是講到但以理三位朋友,
[00:05:23.000 --> 00:05:26.000]  如何拒絕去拜金像,
[00:05:26.000 --> 00:05:29.000]  為主去做見證。
[00:05:29.000 --> 00:05:33.000]  皇下講到一個亞蘭王的元帥乃曼,
[00:05:33.000 --> 00:05:35.000]  信了耶和華之後,
[00:05:35.000 --> 00:05:38.000]  去和以利沙講一些困難。
[00:05:38.000 --> 00:05:40.000]  但瑪撒菲林的第十章,
[00:05:40.000 --> 00:05:42.000]  就是耶穌給門徒一個教訓,
[00:05:42.000 --> 00:05:45.000]  特別是講到當我們信仰面對挑戰,
[00:05:45.000 --> 00:05:48.000]  我們在艱難或不好的環境裏面的時候,
[00:05:48.000 --> 00:05:51.000]  去教導門徒應該有一個什麼態度,
[00:05:51.000 --> 00:05:56.000]  我們用什麼心態來面對我們一些信仰的衝擊。
[00:05:56.000 --> 00:05:57.000]  他提到一句經文,
[00:05:57.000 --> 00:05:58.000]  是很熟悉的,
[00:05:58.000 --> 00:05:59.000]  我讀上半節,
[00:05:59.000 --> 00:06:01.000]  大家都應該接到下半節是什麼。
[00:06:01.000 --> 00:06:07.000]  他說我們每一個信徒應該是靈巧像蛇,
[00:06:07.000 --> 00:06:11.000]  然後就是順良像甲子。
[00:06:11.000 --> 00:06:15.000]  這個就是當我們面對一些信仰的衝擊的時候,
[00:06:15.000 --> 00:06:16.000]  耶穌已經教訓門徒,
[00:06:16.000 --> 00:06:18.000]  你們應該有這樣的心態。
[00:06:18.000 --> 00:06:20.000]  為什麼在比卡摩,
[00:06:20.000 --> 00:06:24.000]  他除了逼迫會帶來艱難之外,
[00:06:24.000 --> 00:06:27.000]  他還是一個鼓吹自由開放。
[00:06:27.000 --> 00:06:30.000]  剛才經文提到一個叫巴蘭的教訓,
[00:06:30.000 --> 00:06:34.000]  又提到一個叫尼哥拉黨的人。
[00:06:34.000 --> 00:06:36.000]  尼哥拉黨在以弗所教會的時候已經出現過,
[00:06:36.000 --> 00:06:38.000]  巴蘭就在舊約摩西五經的時候,
[00:06:38.000 --> 00:06:39.000]  如果大家有印象,
[00:06:39.000 --> 00:06:42.000]  講到巴蘭的法師或者先知,
[00:06:42.000 --> 00:06:44.000]  對於斯里蘭人做過一些不好的事情。
[00:06:44.000 --> 00:06:48.000]  但如果在比卡摩教會裏面講到巴蘭和尼哥拉黨,
[00:06:48.000 --> 00:06:50.000]  其實正代表什麼呢?
[00:06:50.000 --> 00:06:54.000]  代表著他們鼓吹一種叫自由開放的信仰。
[00:06:54.000 --> 00:06:56.000]  或者他們提到你們基督徒,
[00:06:56.000 --> 00:06:57.000]  沒有問題的,
[00:06:57.000 --> 00:06:59.000]  大家信基督教都可以,
[00:06:59.000 --> 00:07:01.000]  信另外一個教又可以,
[00:07:01.000 --> 00:07:02.000]  帶另外一個偶像又可以,
[00:07:02.000 --> 00:07:04.000]  其實大家都是差不多的。
[00:07:04.000 --> 00:07:06.000]  我們說所有的宗教,
[00:07:06.000 --> 00:07:08.000]  現代人通常用一句話就是,
[00:07:08.000 --> 00:07:11.000]  所有宗教都是導人向善,
[00:07:11.000 --> 00:07:13.000]  你的宗教有你的好處,
[00:07:13.000 --> 00:07:14.000]  我的宗教有我的好處,
[00:07:14.000 --> 00:07:17.000]  其實大家都不是差得很遠的。
[00:07:17.000 --> 00:07:20.000]  今天更加要在一個自由開放的社會環境裏面,
[00:07:20.000 --> 00:07:24.000]  我們更加要學習怎樣去尊重其他人的信仰,
[00:07:24.000 --> 00:07:26.000]  尊重別人所做的事情。
[00:07:26.000 --> 00:07:29.000]  是不是真的這個自由開放的環境,
[00:07:29.000 --> 00:07:32.000]  就是一個好的環境,
[00:07:32.000 --> 00:07:33.000]  好的社會,
[00:07:33.000 --> 00:07:35.000]  好的價值觀呢?
[00:07:35.000 --> 00:07:38.000]  其實在自由開放的環境裏面,
[00:07:38.000 --> 00:07:39.000]  變成了什麼呢?
[00:07:39.000 --> 00:07:41.000]  這個叫自由放縱。
[00:07:41.000 --> 00:07:43.000]  在別加摩教會是一樣的,
[00:07:43.000 --> 00:07:45.000]  去那裏拜偶像,
[00:07:45.000 --> 00:07:46.000]  耕耘的事情,
[00:07:46.000 --> 00:07:50.000]  其實這個正正就是人用自由開放,
[00:07:50.000 --> 00:07:53.000]  用所謂我們要彼此尊重別人,
[00:07:53.000 --> 00:07:56.000]  但成為一個自由放縱的藉口,
[00:07:56.000 --> 00:07:58.000]  他們容忍,
[00:07:58.000 --> 00:07:59.000]  他們妥協,
[00:07:59.000 --> 00:08:01.000]  但結果就變成了為所欲為,
[00:08:01.000 --> 00:08:03.000]  放縱情慾。
[00:08:03.000 --> 00:08:05.000]  他可以講得好聽,
[00:08:05.000 --> 00:08:06.000]  這個是自由開放,
[00:08:06.000 --> 00:08:08.000]  彼此尊重的時代,
[00:08:08.000 --> 00:08:10.000]  但其實只不過是給人更多的藉口,
[00:08:10.000 --> 00:08:12.000]  來去放縱,
[00:08:12.000 --> 00:08:15.000]  來去為所欲為。
[00:08:15.000 --> 00:08:18.000]  最近我不知道大家有沒有留意電視劇,
[00:08:18.000 --> 00:08:21.000]  我有時候就算開完會回去,
[00:08:21.000 --> 00:08:23.000]  剛好見到這個電視劇,
[00:08:23.000 --> 00:08:26.000]  又介紹一些機師,航空公司的故事,
[00:08:26.000 --> 00:08:28.000]  我不是看得很多,
[00:08:28.000 --> 00:08:30.000]  但有時候會看一些報紙,
[00:08:30.000 --> 00:08:32.000]  講一些劇情,
[00:08:32.000 --> 00:08:34.000]  接著有些訪問,
[00:08:34.000 --> 00:08:39.000]  這套電視劇開始特別講到那些機師,
[00:08:39.000 --> 00:08:41.000]  我不知道大家怎樣形容他們,
[00:08:41.000 --> 00:08:44.000]  你怎樣覺得他們對你很有影響,
[00:08:44.000 --> 00:08:47.000]  所以聽聞有很多人去報考航空公司,
[00:08:47.000 --> 00:08:48.000]  要做機師,
[00:08:48.000 --> 00:08:50.000]  要做空姐。
[00:08:50.000 --> 00:08:52.000]  這套電視劇播出之後,
[00:08:52.000 --> 00:08:53.000]  有些訪問,
[00:08:53.000 --> 00:08:54.000]  其中一個訪問,
[00:08:54.000 --> 00:08:55.000]  我覺得很有意思,
[00:08:55.000 --> 00:08:56.000]  我看另一個節目的時候,
[00:08:56.000 --> 00:08:57.000]  去訪問誰呢?
[00:08:57.000 --> 00:09:00.000]  其中一個男主角叫Captain Koo,
[00:09:00.000 --> 00:09:02.000]  大家不認識也不要緊,
[00:09:02.000 --> 00:09:03.000]  我告訴大家,
[00:09:03.000 --> 00:09:05.000]  Captain Koo有一天,
[00:09:05.000 --> 00:09:07.000]  在另一個節目訪問,
[00:09:07.000 --> 00:09:09.000]  Captain Koo的太太,
[00:09:09.000 --> 00:09:11.000]  真實版的太太,
[00:09:11.000 --> 00:09:13.000]  他好像還未結婚,
[00:09:13.000 --> 00:09:15.000]  真實版的太太訪問他,
[00:09:15.000 --> 00:09:16.000]  訪問下去,
[00:09:16.000 --> 00:09:21.000]  他覺得這套劇好像很受歡迎,
[00:09:21.000 --> 00:09:26.000]  問他怎樣評價Captain Koo的角色,
[00:09:26.000 --> 00:09:28.000]  他太太說得真是很好,
[00:09:28.000 --> 00:09:30.000]  不過說得比較俗的形容詞,
[00:09:30.000 --> 00:09:32.000]  我不知道大家怎樣形容,
[00:09:32.000 --> 00:09:33.000]  有些人形容這套劇,
[00:09:33.000 --> 00:09:36.000]  見到那些機師很型,
[00:09:36.000 --> 00:09:38.000]  有人說很酷,
[00:09:38.000 --> 00:09:40.000]  但這個太太,
[00:09:40.000 --> 00:09:42.000]  她說這個人,
[00:09:42.000 --> 00:09:44.000]  這個角色,
[00:09:44.000 --> 00:09:46.000]  特別說到這個人物,
[00:09:46.000 --> 00:09:49.000]  她覺得他很賤,
[00:09:49.000 --> 00:09:52.000]  我不知道大家有沒有看過這個訪問,
[00:09:52.000 --> 00:09:53.000]  他又形容說,
[00:09:53.000 --> 00:09:55.000]  他覺得這個人物很賤,
[00:09:55.000 --> 00:09:57.000]  在這個角色的劇集裏面,
[00:09:57.000 --> 00:09:58.000]  可能很cheap,
[00:09:58.000 --> 00:10:02.000]  英文翻譯得好一點,
[00:10:02.000 --> 00:10:03.000]  其實我相信真是,
[00:10:03.000 --> 00:10:05.000]  可能其他人都覺得,
[00:10:05.000 --> 00:10:07.000]  這套劇集好像很型,
[00:10:07.000 --> 00:10:10.000]  但反而他太太覺得,
[00:10:10.000 --> 00:10:13.000]  這個劇集的角色,
[00:10:13.000 --> 00:10:15.000]  我相信有這幾集的內容,
[00:10:15.000 --> 00:10:17.000]  就是這個Captain Koo,
[00:10:17.000 --> 00:10:21.000]  和所謂的女性朋友的關係,
[00:10:21.000 --> 00:10:24.000]  是十分混亂,
[00:10:24.000 --> 00:10:27.000]  是沒有道德價值觀念,
[00:10:27.000 --> 00:10:29.000]  覺得很隨便,
[00:10:29.000 --> 00:10:30.000]  當然有人說,
[00:10:30.000 --> 00:10:31.000]  這個就是我們的自由,
[00:10:31.000 --> 00:10:33.000]  是我們的開放,
[00:10:33.000 --> 00:10:34.000]  是我們應該給予尊重,
[00:10:34.000 --> 00:10:35.000]  大家都是成年人,
[00:10:35.000 --> 00:10:37.000]  你為什麼要管別人的事呢?
[00:10:37.000 --> 00:10:39.000]  為什麼不可以呢?
[00:10:39.000 --> 00:10:41.000]  我喜歡做就去做,
[00:10:41.000 --> 00:10:43.000]  我告訴大家,
[00:10:43.000 --> 00:10:45.000]  這個就是自由開放,
[00:10:45.000 --> 00:10:46.000]  其實背後基本上,
[00:10:46.000 --> 00:10:48.000]  就是一種自由的放縱,
[00:10:48.000 --> 00:10:51.000]  甚至真是他的太太,
[00:10:51.000 --> 00:10:53.000]  都覺得這個人物的形容詞,
[00:10:53.000 --> 00:10:56.000]  我覺得是很貼切,
[00:10:56.000 --> 00:10:57.000]  其實另外一個,
[00:10:57.000 --> 00:11:00.000]  我不知道這個太太會不會擔心,
[00:11:00.000 --> 00:11:01.000]  很多時候我們都聽到,
[00:11:01.000 --> 00:11:04.000]  有些電視或者電影的主角人物,
[00:11:04.000 --> 00:11:07.000]  很投入在劇集裏面,
[00:11:07.000 --> 00:11:08.000]  結果怎樣呢?
[00:11:08.000 --> 00:11:10.000]  抽不到身出來,
[00:11:10.000 --> 00:11:12.000]  真的變成覺得自己就是,
[00:11:12.000 --> 00:11:13.000]  在劇集裏面,
[00:11:13.000 --> 00:11:14.000]  Captain Cool也好,
[00:11:14.000 --> 00:11:16.000]  什麼Captain也好,
[00:11:16.000 --> 00:11:18.000]  她就覺得我就是這麼有型的人,
[00:11:18.000 --> 00:11:19.000]  結果她的行為,
[00:11:19.000 --> 00:11:20.000]  她的生活,
[00:11:20.000 --> 00:11:23.000]  可能就是用了那一套出來,
[00:11:23.000 --> 00:11:24.000]  我不知道這位太太,
[00:11:24.000 --> 00:11:26.000]  是不是很擔心她的先生,
[00:11:26.000 --> 00:11:28.000]  真的沒有了她的身份,
[00:11:28.000 --> 00:11:30.000]  沒有了她的名字,
[00:11:30.000 --> 00:11:31.000]  不再叫她的真名,
[00:11:31.000 --> 00:11:33.000]  只會叫她Captain Cool,
[00:11:33.000 --> 00:11:34.000]  我想這個就是,
[00:11:34.000 --> 00:11:37.000]  如果在這個所謂的自由開放,
[00:11:37.000 --> 00:11:40.000]  我要尊重別人有他自己的選擇的時候,
[00:11:40.000 --> 00:11:42.000]  沒有了一個價值,
[00:11:42.000 --> 00:11:45.000]  沒有了一個道德不是標準的時候,
[00:11:45.000 --> 00:11:48.000]  我相信她很容易失去她的身份,
[00:11:48.000 --> 00:11:50.000]  失去了她的名字,
[00:11:50.000 --> 00:11:51.000]  如果我們作為基督徒,
[00:11:51.000 --> 00:11:53.000]  我們今天都在這些社會,
[00:11:53.000 --> 00:11:54.000]  受這些影響的時候,
[00:11:54.000 --> 00:11:57.000]  我們就失去了我們的見證,
[00:11:57.000 --> 00:11:58.000]  我不知道大家,
[00:11:58.000 --> 00:12:01.000]  如果你真的有你的小孩,
[00:12:01.000 --> 00:12:03.000]  是你的女兒,
[00:12:03.000 --> 00:12:05.000]  或者可能你的女朋友,
[00:12:05.000 --> 00:12:07.000]  找一天告訴她,
[00:12:07.000 --> 00:12:09.000]  看完這部電影就去做空姐,
[00:12:09.000 --> 00:12:11.000]  我不知道你覺得開心還是擔心,
[00:12:11.000 --> 00:12:13.000]  可能你擔心遇到這個Captain Cool,
[00:12:13.000 --> 00:12:15.000]  我不知道你覺得好不好,
[00:12:15.000 --> 00:12:16.000]  是否欣賞,
[00:12:16.000 --> 00:12:19.000]  是不是這種就是自由開放,
[00:12:19.000 --> 00:12:23.000]  每個人都可以有他的權利去做他想做的事情呢?
[00:12:23.000 --> 00:12:26.000]  今天在這個自由開放的環境裡面,
[00:12:26.000 --> 00:12:27.000]  我們更加要小心,
[00:12:27.000 --> 00:12:31.000]  我們應該怎樣去持守主的道,
[00:12:31.000 --> 00:12:33.000]  在別加摩教會裡面提到,
[00:12:33.000 --> 00:12:36.000]  就是這位安提柏遭遇逼迫的時候,
[00:12:36.000 --> 00:12:40.000]  他怎樣去堅守神的真理,
[00:12:40.000 --> 00:12:46.000]  同樣巴蘭教訓尼哥拉黨的人,
[00:12:46.000 --> 00:12:50.000]  那些人就是去信服了這個歪理,
[00:12:50.000 --> 00:12:51.000]  所以我們要知道,
[00:12:51.000 --> 00:12:54.000]  怎樣來到在這樣的社會裡面,
[00:12:54.000 --> 00:12:57.000]  我們持守我們應該有,
[00:12:57.000 --> 00:13:00.000]  作為基督徒的聖經真理原則立場,
[00:13:00.000 --> 00:13:03.000]  所以這個我想和大家引用一句名言,
[00:13:03.000 --> 00:13:07.000]  叫做「這是我的立場」,
[00:13:07.000 --> 00:13:09.000]  Here I stand.
[00:13:09.000 --> 00:13:11.000]  我不知道大家有沒有留意,
[00:13:11.000 --> 00:13:13.000]  最近剛剛這個過去的禮拜三,
[00:13:13.000 --> 00:13:14.000]  8月28日,
[00:13:14.000 --> 00:13:18.000]  美國就是去和大家做一點宣傳回憶,
[00:13:18.000 --> 00:13:19.000]  告訴大家知道,
[00:13:19.000 --> 00:13:20.000]  剛剛8月28日,
[00:13:20.000 --> 00:13:26.000]  美國有一位馬丁路德金的牧師,
[00:13:26.000 --> 00:13:29.000]  50年前他發表了一篇演說,
[00:13:29.000 --> 00:13:30.000]  在華盛頓,
[00:13:30.000 --> 00:13:32.000]  因為最近剛剛講了佔中,
[00:13:32.000 --> 00:13:33.000]  又講了馬丁路德金,
[00:13:33.000 --> 00:13:35.000]  所以人們很有興趣,
[00:13:35.000 --> 00:13:37.000]  就是50年前他在華盛頓講了一句話,
[00:13:37.000 --> 00:13:38.000]  是什麼?
[00:13:38.000 --> 00:13:40.000]  我有一個夢想,
[00:13:40.000 --> 00:13:41.000]  I have a dream.
[00:13:41.000 --> 00:13:42.000]  這句話,
[00:13:42.000 --> 00:13:45.000]  奧巴馬又拿出來講一下,
[00:13:45.000 --> 00:13:47.000]  這句話可能真的對很多人,
[00:13:47.000 --> 00:13:48.000]  當時美國人,
[00:13:48.000 --> 00:13:50.000]  50年前很大影響,
[00:13:50.000 --> 00:13:52.000]  但我想告訴大家知道,
[00:13:52.000 --> 00:13:53.000]  Here I stand.
[00:13:53.000 --> 00:13:54.000]  這是我的立場,
[00:13:54.000 --> 00:13:56.000]  這句話是誰講的?
[00:13:56.000 --> 00:13:59.000]  都是馬丁路德金,
[00:13:59.000 --> 00:14:01.000]  這是400多年前,
[00:14:01.000 --> 00:14:02.000]  馬丁路德,
[00:14:02.000 --> 00:14:05.000]  宗教改革家馬丁路德講的,
[00:14:05.000 --> 00:14:08.000]  當他面對信仰的挑戰衝擊,
[00:14:08.000 --> 00:14:11.000]  他當時面對天主教的教會,
[00:14:11.000 --> 00:14:12.000]  教皇,
[00:14:12.000 --> 00:14:15.000]  面對當時那些國家的皇帝,
[00:14:15.000 --> 00:14:19.000]  他怎樣去為持守聖經真理的信仰,
[00:14:19.000 --> 00:14:21.000]  去講出這句話,
[00:14:21.000 --> 00:14:23.000]  他說這就是我的立場,
[00:14:23.000 --> 00:14:27.000]  就是聖經才是我要持守的真理,
[00:14:27.000 --> 00:14:28.000]  是我的標準,
[00:14:28.000 --> 00:14:30.000]  所以我相信今天我們面對,
[00:14:30.000 --> 00:14:32.000]  無論是艱難逼迫的時候,
[00:14:32.000 --> 00:14:34.000]  我們要持守,
[00:14:34.000 --> 00:14:36.000]  但對一個自由開放的社會的時候,
[00:14:36.000 --> 00:14:37.000]  我想提醒大家知道,
[00:14:37.000 --> 00:14:39.000]  我們更加要小心,
[00:14:39.000 --> 00:14:41.000]  我們要持守真理,
[00:14:41.000 --> 00:14:43.000]  在一個所謂自由開放的社會裏面,
[00:14:43.000 --> 00:14:45.000]  會更加令人,
[00:14:45.000 --> 00:14:46.000]  不知道什麼是是,
[00:14:46.000 --> 00:14:47.000]  什麼是非,
[00:14:47.000 --> 00:14:48.000]  什麼是對錯,
[00:14:48.000 --> 00:14:50.000]  甚至現代人我們說,
[00:14:50.000 --> 00:14:51.000]  這個是正,
[00:14:51.000 --> 00:14:52.000]  那個是邪,
[00:14:52.000 --> 00:14:56.000]  到底怎樣幫正邪訂婚戒呢?
[00:14:56.000 --> 00:14:59.000]  是不是我們真的很容易知道呢?
[00:14:59.000 --> 00:15:00.000]  還是人家講那句,
[00:15:00.000 --> 00:15:01.000]  我們就信那句,
[00:15:01.000 --> 00:15:04.000]  以至我們變成是非對錯都不分,
[00:15:04.000 --> 00:15:07.000]  我們模糊就過去呢?
[00:15:07.000 --> 00:15:10.000]  今天我們需要有立場,
[00:15:10.000 --> 00:15:12.000]  我們需要有清晰的聖經的真理,
[00:15:12.000 --> 00:15:14.000]  我相信聖經所講的,
[00:15:14.000 --> 00:15:15.000]  就是是,
[00:15:15.000 --> 00:15:17.000]  聖經所講的就是對,
[00:15:17.000 --> 00:15:21.000]  我不知道今天你作為基督徒,
[00:15:21.000 --> 00:15:22.000]  你怎樣來看聖經,
[00:15:22.000 --> 00:15:24.000]  怎樣看你自己的信仰,
[00:15:24.000 --> 00:15:26.000]  怎樣來看教會,
[00:15:26.000 --> 00:15:28.000]  是不是我們所持守的,
[00:15:28.000 --> 00:15:30.000]  就是正確的呢?
[00:15:30.000 --> 00:15:32.000]  我上個禮拜浸禮,
[00:15:32.000 --> 00:15:35.000]  我有個經驗我覺得很好,
[00:15:35.000 --> 00:15:38.000]  這個我覺得比是非對錯,
[00:15:38.000 --> 00:15:41.000]  我覺得更上一層樓,
[00:15:41.000 --> 00:15:42.000]  是什麼經驗呢?
[00:15:42.000 --> 00:15:43.000]  上次浸禮,
[00:15:43.000 --> 00:15:44.000]  我不知道在當中有沒有,
[00:15:44.000 --> 00:15:46.000]  可能是你的朋友來的,
[00:15:46.000 --> 00:15:47.000]  上個禮拜浸禮,
[00:15:47.000 --> 00:15:49.000]  大家浸禮完畢就很開心,
[00:15:49.000 --> 00:15:51.000]  在那裏拍照,
[00:15:51.000 --> 00:15:55.000]  在那裏看看弟兄姊妹拍照的情況,
[00:15:55.000 --> 00:15:57.000]  然後有兩位朋友,
[00:15:57.000 --> 00:15:59.000]  我想二十多歲的朋友,
[00:15:59.000 --> 00:16:01.000]  在我附近聊聊天,
[00:16:01.000 --> 00:16:03.000]  其實他們正在看進來禮堂,
[00:16:03.000 --> 00:16:05.000]  我站在禮堂門口,
[00:16:05.000 --> 00:16:06.000]  他們正在看進來禮堂,
[00:16:06.000 --> 00:16:07.000]  他們聊天講什麼呢?
[00:16:07.000 --> 00:16:09.000]  他們很留意一個浸詞,
[00:16:09.000 --> 00:16:11.000]  他們覺得原來這個教會的浸詞,
[00:16:11.000 --> 00:16:12.000]  都很特別,
[00:16:12.000 --> 00:16:13.000]  然後又形容說,
[00:16:13.000 --> 00:16:16.000]  這個浸詞的聖水真是好,
