
[00:00:00.000 --> 00:00:02.840]  歡迎大家來到我們的《周到崇拜》
[00:02:08.520 --> 00:02:11.560]  你感覺到耶穌地上的事工
[00:02:11.560 --> 00:02:13.360]  是去了一個新的階段
[00:02:13.360 --> 00:02:15.520]  在這個新的階段裏面
[00:02:15.520 --> 00:02:19.440]  他事工的中心再不是醫治、趕鬼
[00:02:19.440 --> 00:02:23.760]  而是開始注重在天國的教導
[00:02:23.760 --> 00:02:26.000]  是天國的比喻
[00:02:26.000 --> 00:02:27.840]  當然我們可以這樣講
[00:02:27.840 --> 00:02:30.000]  說所有的醫治、趕鬼
[00:02:30.000 --> 00:02:32.120]  其實都是天國教導的一部分
[00:02:32.120 --> 00:02:33.840]  但是可以這樣講
[00:02:33.840 --> 00:02:36.120]  從前耶穌所做的一切
[00:02:36.120 --> 00:02:38.880]  是做這個間接的演示
[00:02:38.880 --> 00:02:42.520]  他用他的身體語言去表示天國
[00:02:42.520 --> 00:02:48.080]  現在他要做的是直接的教導
[00:02:48.080 --> 00:02:51.760]  於是耶穌開始講道
[00:02:51.760 --> 00:02:53.760]  第四章第二節這樣講
[00:02:53.760 --> 00:02:58.000]  耶穌就用很多的比喻教導他們
[00:02:58.000 --> 00:03:01.000]  耶穌用了很多很多的比喻
[00:03:01.000 --> 00:03:01.840]  在聖經裏面
[00:03:01.840 --> 00:03:04.120]  我們已經看到耶穌有不少的比喻
[00:03:04.120 --> 00:03:06.600]  但是可能我們有的不是所有的
[00:03:06.600 --> 00:03:12.200]  但是我們所看的絕對是比喻當中的表表者
[00:03:12.200 --> 00:03:16.400]  這裏講到耶穌又去到海邊
[00:03:16.600 --> 00:03:20.200]  耶穌跟着他又有一大羣人
[00:03:20.200 --> 00:03:21.840]  耶穌坐上船
[00:03:21.840 --> 00:03:25.520]  甚至耶穌開口用比喻教導
[00:03:25.520 --> 00:03:26.760]  這些片段
[00:03:26.760 --> 00:03:29.360]  如果你熟悉馬可福音的時候
[00:03:29.360 --> 00:03:32.880]  應該有個似曾相識的感覺
[00:03:32.880 --> 00:03:34.560]  我不知道你記不記得
[00:03:34.560 --> 00:03:37.640]  這些片段在哪裏發生過
[00:03:37.640 --> 00:03:40.840]  其實在馬可福音第三章裏面
[00:03:40.840 --> 00:03:42.280]  我們已經讀過了
[00:03:42.280 --> 00:03:45.040]  馬可福音第三章第七節這樣講
[00:03:45.240 --> 00:03:48.040]  耶穌和門徒退到海邊去
[00:03:48.040 --> 00:03:50.840]  有許多人從加里裏跟從他
[00:03:50.840 --> 00:03:52.040]  因爲人多
[00:03:52.040 --> 00:03:55.600]  他吩咐門徒爲他預備一隻小船
[00:03:55.600 --> 00:03:58.520]  免得衆人擁擠他
[00:03:58.520 --> 00:04:00.880]  接着發生什麼事
[00:04:00.880 --> 00:04:03.720]  如果我可以想回頭
[00:04:03.720 --> 00:04:07.480]  我相信當時耶穌自己的意願極有可能
[00:04:07.480 --> 00:04:09.200]  就是祂就想開口
[00:04:09.200 --> 00:04:12.720]  將天國的事情向他們傳揚
[00:04:12.720 --> 00:04:14.600]  但是祂做不到
[00:04:14.840 --> 00:04:16.440]  在第三章裏面祂做不到
[00:04:16.440 --> 00:04:17.600]  祂失敗了
[00:04:17.600 --> 00:04:18.600]  爲什麼祂失敗了
[00:04:18.600 --> 00:04:22.000]  因爲那些人不斷湧來找祂
[00:04:22.000 --> 00:04:23.680]  要醫治
[00:04:23.680 --> 00:04:25.080]  要趕鬼
[00:04:25.080 --> 00:04:28.800]  於是祂只好讓這些人來到祂的面前
[00:04:28.800 --> 00:04:31.240]  甚至他們再不需要耶穌醫他們
[00:04:31.240 --> 00:04:32.520]  只要摸他們
[00:04:32.520 --> 00:04:37.200]  就可以得到醫治
[00:04:37.200 --> 00:04:41.960]  耶穌沒有辦法做祂的教導
[00:04:41.960 --> 00:04:44.160]  於是祂上山
[00:04:44.160 --> 00:04:45.920]  祂呼召十二的門徒
[00:04:45.920 --> 00:04:47.240]  祂再下山
[00:04:47.240 --> 00:04:50.320]  去回彼得的家
[00:04:50.320 --> 00:04:51.640]  衆人又聚集
[00:04:51.640 --> 00:04:55.880]  這次聖經說祂連飯都喫不了
[00:04:55.880 --> 00:04:56.600]  爲什麼
[00:04:56.600 --> 00:04:58.160]  如果你記得我的堂悼
[00:04:58.160 --> 00:05:02.160]  我說我相信祂終於開始講道
[00:05:02.160 --> 00:05:05.280]  於是祂廢枕忘餐的講道
[00:05:05.280 --> 00:05:06.720]  祂喜愛講道
[00:05:06.720 --> 00:05:08.520]  祂必須要講道
[00:05:08.520 --> 00:05:11.400]  我希望你聽到最後
[00:05:11.400 --> 00:05:14.520]  你明白爲什麼祂必須要講道
[00:05:14.520 --> 00:05:19.000]  你也明白爲什麼你和我必須要聽祂的道
[00:05:19.000 --> 00:05:21.040]  在第三章裏面
[00:05:21.040 --> 00:05:26.200]  當主耶穌基督不斷在教導的時候
[00:05:26.200 --> 00:05:29.480]  有親朋從遠方來
[00:05:29.480 --> 00:05:32.960]  祂的媽媽、祂的弟弟
[00:05:32.960 --> 00:05:37.680]  還有從耶路撒冷上來的民士去挑戰祂
[00:05:37.680 --> 00:05:40.480]  於是第三章第二十三節
[00:05:40.480 --> 00:05:44.360]  祂說耶穌叫他們來用比喻對他們說
[00:05:44.360 --> 00:05:45.200]  你看不看到
[00:05:45.200 --> 00:05:48.600]  這些橋段其實已經出來了
[00:05:48.600 --> 00:05:55.000]  於是耶穌用比喻去和他們講天國的事情
[00:05:55.000 --> 00:06:00.000]  原來耶穌之前已經開始用比喻
[00:06:00.000 --> 00:06:01.720]  但是去到第四章的時候
[00:06:01.720 --> 00:06:05.320]  你發現有一些特別的事情在發生
[00:06:05.320 --> 00:06:08.520]  第四章第三十三至三十四節這樣說
[00:06:08.520 --> 00:06:12.520]  耶穌用許多這樣的比喻對他們講道
[00:06:12.520 --> 00:06:14.360]  留心三十四節
[00:06:14.360 --> 00:06:18.400]  若不用比喻就不對他們講
[00:06:18.400 --> 00:06:21.800]  但私下沒有人的時候
[00:06:21.800 --> 00:06:26.160]  就把一切的道講給門徒聽
[00:06:26.160 --> 00:06:27.440]  很奇怪
[00:06:27.440 --> 00:06:29.320]  耶穌進入了一個狀態
[00:06:29.320 --> 00:06:30.560]  一個教導的狀態
[00:06:30.560 --> 00:06:33.040]  就是當祂在《縱目奎奎》
[00:06:33.040 --> 00:06:35.360]  《日光日白》裏面講道的時候
[00:06:35.360 --> 00:06:37.480]  祂只用比喻
[00:06:38.080 --> 00:06:39.360]  爲什麼?
[00:06:39.360 --> 00:06:41.920]  爲什麼祂只用比喻?
[00:06:41.920 --> 00:06:44.520]  更加令人難以理解的就是
[00:06:44.520 --> 00:06:47.720]  當私下的人來找祂的時候
[00:06:47.720 --> 00:06:48.920]  祂就不用比喻
[00:06:48.920 --> 00:06:50.080]  祂就不用比喻
[00:06:50.080 --> 00:06:54.680]  祂可以清楚明白地講解給他們聽
[00:06:54.680 --> 00:06:57.760]  這個很奇怪的一個做法
[00:06:57.760 --> 00:06:59.680]  或者你想想
[00:06:59.680 --> 00:07:03.120]  究竟比喻是些什麼東西來的?
[00:07:03.120 --> 00:07:08.040]  難道比喻是要聽的人聽不明白?
[00:07:08.720 --> 00:07:10.240]  這不就很奇怪?
[00:07:10.240 --> 00:07:16.480]  我們要問究竟比喻是什麼?
[00:07:16.480 --> 00:07:18.520]  爲什麼耶穌要用比喻?
[00:07:18.520 --> 00:07:20.400]  我不知道你有沒有想過
[00:07:20.400 --> 00:07:24.440]  或者我們當中有些人會立刻回答
[00:07:24.440 --> 00:07:25.760]  比喻就是比喻
[00:07:25.760 --> 00:07:27.240]  很簡單的
[00:07:27.240 --> 00:07:30.000]  牧師講到經常都打比喻的
[00:07:30.000 --> 00:07:31.520]  講到一些比較深的東西
[00:07:31.520 --> 00:07:33.000]  不如我給個例子你了
[00:07:33.000 --> 00:07:34.640]  這樣就比喻了
[00:07:34.640 --> 00:07:37.160]  於是很多人以爲
[00:07:38.080 --> 00:07:41.600]  所謂比喻就是講道的例子
[00:07:41.600 --> 00:07:48.040]  比喻的作用就是要拉近道和我們的距離
[00:07:48.040 --> 00:07:52.840]  爲了讓我們每一個人都明白
[00:07:52.840 --> 00:07:55.160]  是不是?
[00:07:55.160 --> 00:07:56.200]  不是
[00:07:56.200 --> 00:07:57.760]  不是,一點都不是
[00:07:57.760 --> 00:08:01.360]  完全搞錯了
[00:08:01.360 --> 00:08:07.040]  我想我們真的被中文翻譯的比喻誤導了很久
[00:08:07.040 --> 00:08:08.640]  因爲它這樣翻譯
[00:08:08.640 --> 00:08:14.000]  使我們以爲比喻就是老師上課打的比喻
[00:08:14.000 --> 00:08:16.400]  牧師講道打的比喻
[00:08:16.400 --> 00:08:19.520]  原來不是講道的例子
[00:08:19.520 --> 00:08:23.120]  比喻是天國的謎語
[00:08:23.120 --> 00:08:24.160]  天國的謎語
[00:08:24.160 --> 00:08:25.960]  比喻是什麼?
[00:08:25.960 --> 00:08:27.520]  What is a parable?
[00:08:27.520 --> 00:08:29.160]  Parable是什麼?
[00:08:29.160 --> 00:08:33.600]  簡單來講比喻是一個帶有信息的故事
[00:08:33.600 --> 00:08:36.000]  所以有一個謎面和一個謎底
[00:08:36.000 --> 00:08:37.440]  那個謎面就是一個故事
[00:08:37.440 --> 00:08:41.040]  但是那個謎面是包着一個謎底
[00:08:41.040 --> 00:08:42.760]  就是那個真正的信息
[00:08:42.760 --> 00:08:49.200]  是一個故事包着一個隱含在裏面的信息
[00:08:49.200 --> 00:08:50.920]  甚至可以這麼說
[00:08:50.920 --> 00:08:54.960]  天國的比喻是一個地上的故事
[00:08:54.960 --> 00:08:59.400]  隱含着一個天國的信息
[00:08:59.400 --> 00:09:01.280]  耶穌講的是天國的比喻
[00:09:01.280 --> 00:09:03.160]  不是老師的比喻
[00:09:03.160 --> 00:09:05.720]  不是牧師的比喻
[00:09:05.720 --> 00:09:11.400]  耶穌天國的比喻不是教你怎麼做人
[00:09:11.400 --> 00:09:14.720]  而是要帶我們離開這個世界
[00:09:14.720 --> 00:09:19.000]  進入基督永恆的國度
[00:09:19.000 --> 00:09:21.880]  這個是耶穌比喻最終的目的
[00:09:21.880 --> 00:09:23.200]  要帶我們離開這個世界
[00:09:23.200 --> 00:09:29.800]  進入天國永遠的國度
[00:09:29.800 --> 00:09:32.840]  比喻是天國的謎語
[00:09:32.840 --> 00:09:33.800]  因爲是謎語
[00:09:33.800 --> 00:09:37.440]  所以你要想
[00:09:37.440 --> 00:09:40.040]  你要聽完又再聽
[00:09:40.040 --> 00:09:43.080]  你要不斷的思考
[00:09:43.080 --> 00:09:50.600]  你纔可以想到出比喻是什麼
[00:09:50.600 --> 00:09:53.320]  天國的比喻不是要拉近距離
[00:09:53.320 --> 00:09:57.080]  相反是一道防火的門牆
[00:09:57.080 --> 00:10:00.200]  天國的比喻不是要衆人明白
[00:10:00.200 --> 00:10:04.920]  而是要過濾人心
[00:10:04.920 --> 00:10:07.600]  爲何要過濾人心?
[00:10:07.600 --> 00:10:09.840]  人心好不好?
[00:10:09.840 --> 00:10:11.080]  好
[00:10:11.080 --> 00:10:11.880]  好黑
[00:10:11.880 --> 00:10:12.440]  好臭
[00:10:12.440 --> 00:10:13.800]  好毒
[00:10:13.800 --> 00:10:16.520]  因爲人心好黑、好臭、好毒
[00:10:16.520 --> 00:10:20.480]  所以耶穌要用天國的謎語來過濾人心
[00:10:20.480 --> 00:10:23.400]  因爲人心好黑、好臭、好毒
[00:10:23.400 --> 00:10:25.840]  所以耶穌要用天國的謎語
[00:10:25.840 --> 00:10:31.400]  來做一個防火的門牆
[00:10:31.400 --> 00:10:35.920]  我想帶你去看看一個很有名的謎語
[00:10:35.920 --> 00:10:39.480]  我讓你知道耶穌如何用謎語
[00:10:39.480 --> 00:10:44.880]  或者用比喻來做天國防火的門牆
[00:10:44.880 --> 00:10:47.400]  《馬爾福音》第十二章第一節裏面
[00:10:47.400 --> 00:10:49.200]  有一個很有名的比喻
[00:10:49.200 --> 00:10:51.800]  我相信你都知道的
[00:10:51.800 --> 00:10:53.000]  你有讀過的
[00:10:53.000 --> 00:10:57.480]  這個比喻的名字叫做「邪惡的猿戶」
[00:10:57.480 --> 00:10:59.920]  耶穌就用比喻對他們說
[00:10:59.920 --> 00:11:04.200]  有一個開墾了一個葡萄園租給猿戶
[00:11:04.200 --> 00:11:07.720]  我想你大概記得故事最後是怎樣的
[00:11:07.720 --> 00:11:09.840]  祂租了給這些猿戶
[00:11:09.840 --> 00:11:13.320]  然後祂打發他的僕人去收租
[00:11:13.320 --> 00:11:15.240]  拿回一點點果子
[00:11:15.240 --> 00:11:20.200]  但是他們打了一個僕人
[00:11:20.200 --> 00:11:21.320]  又打了另外一個
[00:11:21.320 --> 00:11:24.200]  侮辱他結果殺了那些僕人
[00:11:24.200 --> 00:11:25.920]  最後原主說
[00:11:25.920 --> 00:11:29.960]  讓我派我自己獨生的兒子去
[00:11:29.960 --> 00:11:31.240]  而他們心裏面說
[00:11:31.240 --> 00:11:34.440]  如果我們殺了他的兒子
[00:11:34.440 --> 00:11:37.680]  我們就可以獨佔這個葡萄園
[00:11:37.680 --> 00:11:41.760]  於是他將他的兒子殺了
[00:11:41.760 --> 00:11:43.120]  有趣的是
[00:11:43.120 --> 00:11:48.640]  這個比喻其實是《馬爾福音》裏面最後一個比喻
[00:11:48.640 --> 00:11:49.680]  講完這個比喻之後
[00:11:49.680 --> 00:11:52.600]  耶穌再不需要用比喻
[00:11:52.600 --> 00:11:53.800]  如果你醒目的話
[00:11:53.800 --> 00:11:56.160]  你應該開始明白爲什麼耶穌用比喻
[00:11:56.160 --> 00:12:01.840]  耶穌用比喻有兩邊的作用
[00:12:01.840 --> 00:12:05.120]  天國的比喻可以幫助一個尋道者
[00:12:05.120 --> 00:12:07.040]  一個跟隨主耶穌基督
[00:12:07.040 --> 00:12:10.080]  想跟隨主耶穌基督的人更加認識天國
[00:12:10.080 --> 00:12:11.600]  這個是正面的
[00:12:11.600 --> 00:12:15.080]  但是天國的比喻也可以
[00:12:15.080 --> 00:12:22.320]  隱約的、間接的暴露那些叛逆者的不信與罪行
[00:12:22.320 --> 00:12:27.240]  所以你發現耶穌是用這個比喻
[00:12:27.240 --> 00:12:32.560]  去講當時猶太人的領袖
[00:12:32.560 --> 00:12:38.400]  他們必須要面對上帝最終的審判
[00:12:38.400 --> 00:12:40.680]  而耶穌用這個隱約的比喻
[00:12:40.680 --> 00:12:42.360]  不用一個直接的挑戰
[00:12:42.360 --> 00:12:43.840]  不是因爲祂害怕他們
[00:12:43.840 --> 00:12:46.960]  也不是因爲祂要害怕死
[00:12:46.960 --> 00:12:49.440]  而是如果你記得聖經裏面有一句話
[00:12:49.440 --> 00:12:52.600]  「他的時候還沒有到」
[00:12:52.600 --> 00:12:54.000]  「他的時候還沒有到」
[00:12:54.000 --> 00:12:56.680]  耶穌不怕死
[00:12:56.680 --> 00:13:01.920]  耶穌不要在不是祂死的時候去死
[00:13:01.920 --> 00:13:07.040]  於是祂設立了一個防火門
[00:13:07.040 --> 00:13:09.920]  這個防火門就是比喻
[00:13:09.920 --> 00:13:12.680]  這個防火門讓祂的敵人
[00:13:12.680 --> 00:13:17.200]  暫時隱約看不清楚上帝對他們的審判
[00:13:17.200 --> 00:13:20.640]  也都是因爲他們隱約看不清楚上帝對他們的審判
[00:13:20.640 --> 00:13:22.400]  所以他們沒有辦法
[00:13:22.400 --> 00:13:27.280]  立刻去反應去攻擊主耶穌基督
[00:13:27.280 --> 00:13:28.400]  直至這一刻
[00:13:28.400 --> 00:13:31.480]  直至這一刻
[00:13:31.480 --> 00:13:32.600]  正如我剛纔講
[00:13:32.600 --> 00:13:36.880]  這個比喻是馬克福音裏面最後一個比喻
[00:13:36.880 --> 00:13:40.320]  當主耶穌基督越來越靠近十字架的時候
[00:13:40.320 --> 00:13:44.440]  所有的比喻的目的和目標越來越清晰
[00:13:44.440 --> 00:13:46.640]  耶穌是審判者
[00:13:46.640 --> 00:13:48.880]  審判者戴着一個面紗
[00:13:48.880 --> 00:13:51.000]  但是越走近十字架
[00:13:51.000 --> 00:13:53.480]  這個面紗一層一層地剝落
[00:13:53.480 --> 00:13:55.160]  直至去到這個地步
[00:13:55.160 --> 00:13:59.440]  這個面紗再沒有了
[00:13:59.440 --> 00:14:02.360]  最後一層的面紗
[00:14:02.360 --> 00:14:04.480]  他們猶太人的領袖
[00:14:04.480 --> 00:14:08.280]  看出這比喻是指着他們說的
[00:14:08.280 --> 00:14:10.080]  就要捉拿他
[00:14:10.080 --> 00:14:13.200]  但是懼怕衆人於是離開他走了
[00:14:13.200 --> 00:14:15.600]  但是他們會回來
[00:14:15.600 --> 00:14:18.440]  他們看到比喻背後是講什麼
[00:14:18.440 --> 00:14:20.600]  而他正義
[00:14:20.600 --> 00:14:24.360]  他們要將耶穌置諸死地
[00:14:24.360 --> 00:14:26.960]  所以比喻不是要拉近距離
[00:14:26.960 --> 00:14:30.360]  而是要做一個防火的門牆
[00:14:30.360 --> 00:14:31.280]  但是更重要的
[00:14:31.280 --> 00:14:35.920]  最重要的比喻不是要衆人明白
[00:14:35.920 --> 00:14:37.480]  而是要過濾人心
[00:14:37.480 --> 00:14:40.680]  我想帶你回到《馬爾福音》第四章
[00:14:40.680 --> 00:14:42.280]  《馬爾福音》第四章這樣說
[00:14:42.280 --> 00:14:45.720]  耶穌就用許多的比喻教導他們
[00:14:45.720 --> 00:14:48.680]  在教導的時候對他們說
[00:14:48.680 --> 00:14:49.680]  你們聽啊
[00:14:49.680 --> 00:14:53.120]  有一個撒種的人出去撒種
[00:14:53.120 --> 00:14:55.760]  他撒的時候有落在路旁
[00:14:55.760 --> 00:14:58.200]  飛鳥來把他喫掉
[00:14:58.200 --> 00:15:01.560]  有落在土淺的石頭地上
[00:15:01.560 --> 00:15:03.200]  因爲土不深
[00:15:03.200 --> 00:15:05.440]  很快就長出苗來
[00:15:05.440 --> 00:15:07.360]  太陽出來一曬
[00:15:07.360 --> 00:15:11.360]  因爲沒有根就枯乾了
[00:15:11.360 --> 00:15:14.080]  耶穌究竟是說什麼
[00:15:14.080 --> 00:15:15.120]  不知道
[00:15:15.120 --> 00:15:16.840]  繼續讀
[00:15:16.840 --> 00:15:19.200]  有的落在荊棘裏
[00:15:19.200 --> 00:15:20.840]  荊棘長起來
[00:15:20.840 --> 00:15:22.520]  把他擠住了
[00:15:22.520 --> 00:15:24.240]  就結不出果實
[00:15:24.240 --> 00:15:26.520]  又有落在好土裏
[00:15:26.520 --> 00:15:28.200]  就發芽長大
[00:15:28.200 --> 00:15:29.200]  結出果實
[00:15:29.200 --> 00:15:30.440]  有三十倍
[00:15:30.440 --> 00:15:31.440]  六十倍
[00:15:31.440 --> 00:15:34.280]  和一百倍
[00:15:34.280 --> 00:15:37.360]  這個比喻究竟是說什麼
[00:15:37.360 --> 00:15:39.200]  如果你從小到大在教會長大
[00:15:39.200 --> 00:15:41.760]  你馬上說很容易啊林牧師
[00:15:41.760 --> 00:15:44.800]  這個比喻是說上帝的道
[00:15:44.800 --> 00:15:48.040]  說的是上帝天國通過他的道
[00:15:48.040 --> 00:15:50.200]  來到這個世界進入人間
[00:15:50.200 --> 00:15:52.480]  接着這個比喻是說
[00:15:52.480 --> 00:15:56.480]  很多不同的人對這個道有很多不同的回應
[00:15:56.480 --> 00:15:57.680]  我想說一件事
[00:15:57.680 --> 00:15:59.680]  你知道這個比喻是什麼意思
[00:15:59.680 --> 00:16:03.160]  是因爲你已經看了答案了
[00:16:03.160 --> 00:16:05.520]  你已經看了之後那幾節
[00:16:05.520 --> 00:16:07.880]  你主要學老師已經教給你了
[00:16:07.880 --> 00:16:09.280]  於是你一讀的時候
[00:16:09.280 --> 00:16:11.560]  當然是這個意思
[00:16:11.560 --> 00:16:13.800]  但是假設你從來沒看過聖經
[00:16:13.800 --> 00:16:15.600]  從來沒聽過這個比喻
[00:16:15.600 --> 00:16:21.720]  只不過你在街上不小心聽到旁邊的人在說這個比喻
[00:16:21.720 --> 00:16:24.440]  你知不知道這個比喻說什麼
[00:16:24.440 --> 00:16:26.640]  你不知道的
[00:16:26.640 --> 00:16:31.240]  爲什麼這個比喻不可以說投資中國的經歷呢
[00:16:31.240 --> 00:16:33.240]  可以的
[00:16:33.240 --> 00:16:35.520]  你有沒有去過中國做投資啊
[00:16:35.520 --> 00:16:39.720]  有些錢都沒落地已經被人騙了
[00:16:39.720 --> 00:16:41.920]  有些東西很急升
[00:16:41.920 --> 00:16:43.000]  接着又急降
[00:16:43.000 --> 00:16:45.120]  連渣都沒有
[00:16:45.120 --> 00:16:46.840]  有些投資
[00:16:46.840 --> 00:16:48.040]  長遠的投資
[00:16:48.040 --> 00:16:49.560]  藍籌股的投資
[00:16:49.560 --> 00:16:53.000]  覺得什麼都是很好很穩定
[00:16:53.000 --> 00:16:54.280]  將來一定開花
[00:16:54.280 --> 00:16:57.920]  結果誰知道政府的政策一騙下來
[00:16:57.920 --> 00:16:59.120]  什麼都沒有
[00:16:59.120 --> 00:17:00.800]  最後都是沒辦法
[00:17:00.800 --> 00:17:02.640]  不過有些地方
[00:17:02.640 --> 00:17:04.040]  你扔夠錢下去
[00:17:04.040 --> 00:17:05.760]  三十倍六十倍一百倍
[00:17:05.760 --> 00:17:08.840]  給香港買樓更好
[00:17:08.840 --> 00:17:13.520]  爲什麼這個比喻不可以說中國投資的經驗呢
[00:17:13.520 --> 00:17:16.560]  是可以的
[00:17:16.560 --> 00:17:17.960]  但是耶穌不是在說這件事
[00:17:17.960 --> 00:17:19.760]  是在說天國的比喻
[00:17:19.760 --> 00:17:21.520]  我想說的意思就是說
[00:17:21.520 --> 00:17:25.360]  其實天國的比喻不是那麼容易明白的
[00:17:25.360 --> 00:17:26.760]  你要明白比喻
[00:17:26.760 --> 00:17:28.000]  你要去思想
[00:17:28.000 --> 00:17:31.400]  所以耶穌加了一句
[00:17:31.400 --> 00:17:32.600]  重要的不是這個比喻
[00:17:32.600 --> 00:17:33.600]  是這句話
[00:17:33.600 --> 00:17:38.960]  這句話是耶穌對衆人的挑戰
[00:17:38.960 --> 00:17:40.840]  對衆人的教導
[00:17:40.840 --> 00:17:41.600]  祂說
[00:17:41.600 --> 00:17:44.200]  有耳可聽的就應當聽
[00:17:44.200 --> 00:17:46.640]  你有耳可聽的應當聽
[00:17:46.640 --> 00:17:48.640]  我們哪個有耳朵的
[00:17:48.640 --> 00:17:50.800]  個個都有希望
[00:17:50.800 --> 00:17:54.840]  哪個應該聽完又再聽
[00:17:54.840 --> 00:17:57.520]  每一個人都要聽完又再聽
[00:17:57.520 --> 00:17:59.320]  不是單單聽一次
[00:17:59.320 --> 00:18:01.840]  耶穌假設你有個錄音機
[00:18:01.840 --> 00:18:03.280]  就是你的腦
[00:18:03.280 --> 00:18:05.400]  你聽完之後
[00:18:05.400 --> 00:18:08.680]  你的腦會不斷重複的去聆聽
[00:18:08.680 --> 00:18:10.080]  不斷重複去思想
[00:18:10.080 --> 00:18:12.760]  耶穌說天國就是一樣的東西
[00:18:12.760 --> 00:18:15.360]  你要聽完不斷去思想
[00:18:15.360 --> 00:18:17.520]  藏在你的心裏面
[00:18:17.520 --> 00:18:22.800]  因爲唯有這樣你纔可以結出那個果子
[00:18:22.800 --> 00:18:25.720]  結果子的關鍵是什麼
[00:18:25.720 --> 00:18:27.000]  不是智商
[00:18:27.000 --> 00:18:28.840]  不是EQ
[00:18:28.840 --> 00:18:30.760]  也不是SQ
[00:18:30.760 --> 00:18:33.040]  Spiritual Quotient
[00:18:33.040 --> 00:18:36.520]  關鍵的是聽完再聽
[00:18:36.520 --> 00:18:37.840]  重複的聆聽
[00:18:37.840 --> 00:18:40.320]  重複的思想
[00:18:40.320 --> 00:18:43.960]  我想帶你回去看
[00:18:43.960 --> 00:18:45.640]  《馬克福音》第四章
[00:18:45.640 --> 00:18:49.880]  當你回去看《馬克福音》第四章的時候
[00:18:49.880 --> 00:18:50.800]  我想問你
[00:18:50.800 --> 00:18:53.360]  在耶穌起初的聽衆當中
[00:18:53.360 --> 00:18:55.600]  有沒有人回家之後
[00:18:55.600 --> 00:18:56.800]  聽完又聽
[00:18:56.800 --> 00:18:59.760]  想完又想的
[00:18:59.760 --> 00:19:03.040]  是有的
[00:19:03.040 --> 00:19:03.960]  第十節這麼說
[00:19:03.960 --> 00:19:05.640]  耶穌獨自一人的時候
[00:19:05.640 --> 00:19:08.280]  跟隨他的人和十二使徒
[00:19:08.280 --> 00:19:11.120]  問他這些比喻的意思
[00:19:11.120 --> 00:19:12.760]  誰回來了
[00:19:12.760 --> 00:19:14.840]  耶穌的十二個門徒
[00:19:14.840 --> 00:19:17.480]  還有其他可能一小撮的人
[00:19:17.480 --> 00:19:20.000]  耶穌講到給很多很多人聽
[00:19:20.000 --> 00:19:22.480]  但是當中是祂獨自一人的時候
[00:19:22.480 --> 00:19:25.080]  這十二個人再加不知道多少個人
[00:19:25.080 --> 00:19:27.560]  又回來,爲什麼他們回來
[00:19:27.560 --> 00:19:28.920]  因爲他回家之後
