
[00:00:00.000 --> 00:00:04.500]  好,讓我們聽到之前,一起同心禱告吧
[00:06:05.000 --> 00:06:11.000]  在《新約彼得前書》,《五章八節》這裡提到
[00:06:11.000 --> 00:06:17.000]  「務要謹慎,要謹醒,因為你們的仇敵魔鬼
[00:06:17.000 --> 00:06:23.000]  如同咆哮的獅子,走來走去,尋找可吞吃的人」
[00:06:23.000 --> 00:06:26.000]  撒旦在那裡?
[00:06:26.000 --> 00:06:29.000]  他就在地上走來走去
[00:06:29.000 --> 00:06:34.000]  撒旦在《約伯記》就是指那仇敵
[00:06:34.000 --> 00:06:39.000]  而這個仇敵是滿懷敵意這樣做什麼的?
[00:06:39.000 --> 00:06:45.000]  他去監視和挑戰上帝的決定和安排
[00:06:45.000 --> 00:06:48.000]  撒旦不單止在地上走來走去
[00:06:48.000 --> 00:06:57.000]  他還會控訴人、控訴神
[00:06:57.000 --> 00:06:58.000]  我們回來看看經文
[00:06:58.000 --> 00:07:02.000]  上帝的眾使者站立在上帝的面前
[00:07:02.000 --> 00:07:04.000]  撒旦也來到這幫使者的當中
[00:07:04.000 --> 00:07:07.000]  同樣都站在上帝的面前
[00:07:07.000 --> 00:07:10.000]  不過撒旦在獨一的上帝面前
[00:07:10.000 --> 00:07:13.000]  在萬有的主宰面前
[00:07:13.000 --> 00:07:18.000]  也只不過是上帝問,他就要怎樣?
[00:07:18.000 --> 00:07:20.000]  他就要回答
[00:07:20.000 --> 00:07:24.000]  撒旦只是受造物
[00:07:24.000 --> 00:07:33.000]  不可以和創天造地的上帝去相比擬
[00:07:33.000 --> 00:07:36.000]  讓我們繼續看經文
[00:07:36.000 --> 00:07:40.000]  在上帝這個像是訪問一個會議的情境裡
[00:07:40.000 --> 00:07:42.000]  上帝繼續去問撒旦
[00:07:42.000 --> 00:07:44.000]  第八節
[00:07:44.000 --> 00:07:50.000]  你曾用心看我的僕人若白沒有
[00:07:50.000 --> 00:07:53.000]  地上再沒有人像他那樣
[00:07:53.000 --> 00:07:59.000]  完全正直敬畏上帝遠離惡事
[00:07:59.000 --> 00:08:02.000]  撒旦回答耶和華說
[00:08:02.000 --> 00:08:09.000]  若白敬畏上帝豈是無故呢?
[00:08:09.000 --> 00:08:12.000]  上帝問撒旦
[00:08:12.000 --> 00:08:19.000]  有沒有曾經用心去察看上帝僕人若白
[00:08:19.000 --> 00:08:23.000]  上帝形容若白再沒有人像他那樣
[00:08:23.000 --> 00:08:29.000]  完全正直敬畏上帝遠離惡事
[00:08:29.000 --> 00:08:35.000]  不過撒旦他帶著譏諷的態度去回應上帝
[00:08:35.000 --> 00:08:43.000]  若白敬畏上帝豈會沒有原因?
[00:08:43.000 --> 00:08:44.000]  撒旦繼續說
[00:08:44.000 --> 00:08:46.000]  第十節
[00:08:46.000 --> 00:08:52.000]  你豈不是四面圈上尼巴維護他和他家嗎?
[00:08:52.000 --> 00:08:56.000]  以及他一切所有的嗎?
[00:08:56.000 --> 00:08:59.000]  他所做的都蒙你慈福
[00:08:59.000 --> 00:09:02.000]  他的家產也在地上增多
[00:09:02.000 --> 00:09:09.000]  但若你伸手摧毀他的一切
[00:09:09.000 --> 00:09:10.000]  他所有的
[00:09:10.000 --> 00:09:14.000]  他必當面背棄你
[00:09:14.000 --> 00:09:17.000]  如果我們掀前少少若白記
[00:09:17.000 --> 00:09:18.000]  一章二至三節
[00:09:18.000 --> 00:09:19.000]  這裏沒有power point
[00:09:19.000 --> 00:09:22.000]  你就可以多些了解到
[00:09:22.000 --> 00:09:24.000]  撒旦口中
[00:09:24.000 --> 00:09:30.000]  究竟上帝賜了什麼福氣給若白那麼厲害呢?
[00:09:30.000 --> 00:09:33.000]  如果大家有看過若白記
[00:09:33.000 --> 00:09:37.000]  要讀也未必一口氣讀得完
[00:09:37.000 --> 00:09:40.000]  包括他有七個兒子
[00:09:40.000 --> 00:09:41.000]  三個女兒
[00:09:41.000 --> 00:09:43.000]  七千隻羊
[00:09:43.000 --> 00:09:46.000]  我相信要用一個地方
[00:09:46.000 --> 00:09:48.000]  圈養七千隻羊
[00:09:48.000 --> 00:09:51.000]  絕對不會是一個細小的地方
[00:09:51.000 --> 00:09:52.000]  不單是這樣
[00:09:52.000 --> 00:09:54.000]  還有三千匹駱駝
[00:09:54.000 --> 00:09:56.000]  五百對牛
[00:09:56.000 --> 00:09:58.000]  即是一千隻牛
[00:09:58.000 --> 00:10:01.000]  五百匹母鹿
[00:10:01.000 --> 00:10:03.000]  還有很多的僕婢
[00:10:03.000 --> 00:10:06.000]  因為相信不會是他一家十口
[00:10:06.000 --> 00:10:10.000]  包括父母自己去養那麼多生畜
[00:10:10.000 --> 00:10:12.000]  他是有很多的僕婢
[00:10:12.000 --> 00:10:13.000]  很多的工人
[00:10:13.000 --> 00:10:14.000]  去跟他們做事
[00:10:14.000 --> 00:10:17.000]  這個人在聖經記載裏面
[00:10:17.000 --> 00:10:21.000]  在東方他為之大
[00:10:21.000 --> 00:10:22.000]  是一個大人物
[00:10:22.000 --> 00:10:25.000]  撒旦他譏諷上帝
[00:10:25.000 --> 00:10:28.000]  上帝你如此賜福給若白
[00:10:28.000 --> 00:10:30.000]  若白當然是很輕易
[00:10:30.000 --> 00:10:32.000]  就可以展現出
[00:10:32.000 --> 00:10:35.000]  上帝你口中所講的那種
[00:10:35.000 --> 00:10:41.000]  完全正直敬畏上帝遠離惡事
[00:10:41.000 --> 00:10:46.000]  上帝你試下毀掉若白的一切
[00:10:46.000 --> 00:10:52.000]  他一定會背棄你
[00:10:52.000 --> 00:10:56.000]  撒旦帶著譏諷和敵意
[00:10:56.000 --> 00:10:57.000]  做什麼?
[00:10:57.000 --> 00:10:59.000]  向上帝發出什麼?
[00:10:59.000 --> 00:11:01.000]  挑戰啊!弟兄姊妹
[00:11:01.000 --> 00:11:04.000]  如果今天撒旦挑戰上帝
[00:11:04.000 --> 00:11:05.000]  他說
[00:11:05.000 --> 00:11:08.000]  你看看今天參與良法紀念禮拜堂
[00:11:08.000 --> 00:11:10.000]  崇拜的教友
[00:11:10.000 --> 00:11:12.000]  你試下去擊打他們
[00:11:12.000 --> 00:11:14.000]  使他們生病
[00:11:14.000 --> 00:11:16.000]  被家人拋棄
[00:11:16.000 --> 00:11:20.000]  教會未來沒有恆常崇拜的地方
[00:11:20.000 --> 00:11:23.000]  良法紀念禮拜堂的教友
[00:11:23.000 --> 00:11:25.000]  一定背棄你
[00:11:25.000 --> 00:11:26.000]  他們受打擊
[00:11:26.000 --> 00:11:28.000]  我看下他們下個主日
[00:11:28.000 --> 00:11:30.000]  還有多少人回來這個地方
[00:11:30.000 --> 00:11:36.000]  去敬拜你
[00:11:36.000 --> 00:11:39.000]  我們想深一層
[00:11:39.000 --> 00:11:44.000]  撒旦他向上帝發出這個挑戰
[00:11:44.000 --> 00:11:48.000]  背後包含著什麼想法呢?
[00:11:48.000 --> 00:11:52.000]  撒旦是一種什麼邏輯呢?
[00:11:52.000 --> 00:11:54.000]  撒旦的邏輯是
[00:11:54.000 --> 00:11:57.000]  人願意敬拜上帝
[00:11:57.000 --> 00:12:00.000]  是因為上帝賜福給人
[00:12:00.000 --> 00:12:02.000]  如果毫無利益
[00:12:02.000 --> 00:12:06.000]  上帝取回祂賜下的福氣
[00:12:06.000 --> 00:12:10.000]  人是不會再敬拜上帝
[00:12:10.000 --> 00:12:12.000]  約伯是不會單單因為
[00:12:12.000 --> 00:12:14.000]  上帝你的慈愛
[00:12:14.000 --> 00:12:15.000]  信實
[00:12:15.000 --> 00:12:16.000]  全能
[00:12:16.000 --> 00:12:20.000]  量善就敬拜你
[00:12:20.000 --> 00:12:24.000]  撒旦的邏輯是一種什麼邏輯呢?
[00:12:24.000 --> 00:12:26.000]  是人和上帝的關係
[00:12:26.000 --> 00:12:30.000]  都只不過是一場交易
[00:12:30.000 --> 00:12:31.000]  人會敬拜上帝
[00:12:31.000 --> 00:12:34.000]  是因為上帝賜福給人
[00:12:34.000 --> 00:12:35.000]  有利益
[00:12:35.000 --> 00:12:36.000]  有好處
[00:12:36.000 --> 00:12:38.000]  就敬拜上帝
[00:12:38.000 --> 00:12:39.000]  缺少福氣
[00:12:39.000 --> 00:12:40.000]  利益
[00:12:40.000 --> 00:12:46.000]  人又怎會不背棄你呢?
[00:12:46.000 --> 00:12:48.000]  丁姐妹
[00:12:48.000 --> 00:12:50.000]  在信主的年日裏面
[00:12:50.000 --> 00:12:52.000]  我們或多或少都經歷打擊
[00:12:52.000 --> 00:12:55.000]  為何你今天仍然
[00:12:55.000 --> 00:12:57.000]  示立在這個地方
[00:12:57.000 --> 00:13:01.000]  去敬拜這位三一的真神
[00:13:01.000 --> 00:13:02.000]  有沒有想過
[00:13:02.000 --> 00:13:06.000]  在這些打擊當中要背棄上帝呢?
[00:13:06.000 --> 00:13:09.000]  我們自己和上帝的關係
[00:13:09.000 --> 00:13:12.000]  是不是一場又一場的交易關係
[00:13:12.000 --> 00:13:13.000]  有利益
[00:13:13.000 --> 00:13:14.000]  有福氣
[00:13:14.000 --> 00:13:19.000]  就有關係呢?
[00:13:19.000 --> 00:13:21.000]  我們一起看第十二節
[00:13:21.000 --> 00:13:23.000]  耶和華對撒旦說
[00:13:23.000 --> 00:13:24.000]  看啊
[00:13:24.000 --> 00:13:27.000]  凡他所有的都在你手中
[00:13:27.000 --> 00:13:30.000]  只是不可伸手加害於他
[00:13:30.000 --> 00:13:34.000]  於是撒旦就在耶和華面前退出去
[00:13:34.000 --> 00:13:36.000]  上帝接受撒旦的挑戰
[00:13:36.000 --> 00:13:39.000]  撒旦亦都很樂意
[00:13:39.000 --> 00:13:43.000]  立即就出去毀壞約伯的人生
[00:13:43.000 --> 00:13:45.000]  不過有一樣東西大家要留意
[00:13:45.000 --> 00:13:47.000]  自始至終
[00:13:47.000 --> 00:13:50.000]  撒旦都只可以乖乖地
[00:13:50.000 --> 00:13:53.000]  在上帝的面前站穩
[00:13:53.000 --> 00:13:54.000]  上帝問
[00:13:54.000 --> 00:13:56.000]  撒旦就答
[00:13:56.000 --> 00:13:58.000]  有上帝的容許
[00:13:58.000 --> 00:14:05.000]  撒旦才可以行動
[00:14:05.000 --> 00:14:08.000]  撒旦是他開始行動
[00:14:08.000 --> 00:14:11.000]  他開始他毀滅的行動
[00:14:11.000 --> 00:14:13.000]  如果大家翻閱一下
[00:14:13.000 --> 00:14:17.000]  約伯的第一章
[00:14:17.000 --> 00:14:18.000]  作者記載
[00:14:18.000 --> 00:14:20.000]  十三至十九節
[00:14:20.000 --> 00:14:21.000]  這裡記載
[00:14:21.000 --> 00:14:22.000]  有一天
[00:14:22.000 --> 00:14:25.000]  約伯的兒女在蔣兄的家裡
[00:14:25.000 --> 00:14:26.000]  吃飯喝酒的時候
[00:14:26.000 --> 00:14:28.000]  就有人報信息給約伯
[00:14:28.000 --> 00:14:31.000]  就說事發人闖進來
[00:14:31.000 --> 00:14:33.000]  然後將生畜擄去
[00:14:33.000 --> 00:14:34.000]  用刀殺了僕人
[00:14:34.000 --> 00:14:36.000]  唯有就是這個報信的僕人
[00:14:36.000 --> 00:14:38.000]  來到約伯的面前
[00:14:38.000 --> 00:14:39.000]  告訴約伯
[00:14:39.000 --> 00:14:42.000]  正當這個僕人在說話的時候
[00:14:42.000 --> 00:14:43.000]  又有另外一個僕人
[00:14:43.000 --> 00:14:45.000]  來到約伯的面前說
[00:14:45.000 --> 00:14:47.000]  上帝在天上降了一個火下來
[00:14:47.000 --> 00:14:50.000]  吞滅了羊群和僕人
[00:14:50.000 --> 00:14:51.000]  唯有這個僕人逃脫
[00:14:51.000 --> 00:14:53.000]  又來報信給約伯
[00:14:53.000 --> 00:14:54.000]  亦都是這個僕人
[00:14:54.000 --> 00:14:56.000]  還在說話的時候
[00:14:56.000 --> 00:14:57.000]  就再有一個人
[00:14:57.000 --> 00:14:59.000]  來到約伯的面前報信
[00:14:59.000 --> 00:15:01.000]  說加勒底人分成三隊
[00:15:01.000 --> 00:15:04.000]  忽然闖進來擄去了駱駝
[00:15:04.000 --> 00:15:06.000]  用刀殺了僕人
[00:15:06.000 --> 00:15:08.000]  亦都是這個僕人逃脫
[00:15:08.000 --> 00:15:11.000]  亦都在這個僕人說話的時候
[00:15:11.000 --> 00:15:13.000]  又再來多一個僕人就說
[00:15:13.000 --> 00:15:15.000]  約伯
[00:15:15.000 --> 00:15:17.000]  你的兒女
[00:15:17.000 --> 00:15:19.000]  在他們的蔣兄家裡
[00:15:19.000 --> 00:15:21.000]  吃飯的時候
[00:15:21.000 --> 00:15:23.000]  忽然有狂風
[00:15:23.000 --> 00:15:27.000]  在曠野刮過來
[00:15:27.000 --> 00:15:31.000]  房屋倒塌
[00:15:31.000 --> 00:15:38.000]  約伯的兒女都死了
[00:15:38.000 --> 00:15:40.000]  丁姐妹
[00:15:40.000 --> 00:15:45.000]  讓我們一起深呼吸
[00:15:45.000 --> 00:15:51.000]  感受一下自己的心情
[00:15:51.000 --> 00:15:57.000]  實在是很沉重的打擊
[00:15:57.000 --> 00:16:00.000]  我感受到大家的額頭
[00:16:00.000 --> 00:16:02.000]  前面的冤起來
[00:16:02.000 --> 00:16:04.000]  一邊聽一邊冤下去
[00:16:04.000 --> 00:16:07.000]  無論這段經文是第幾次讀
[00:16:07.000 --> 00:16:09.000]  都會冤一冤的
[00:16:09.000 --> 00:16:11.000]  那個額頭前面
[00:16:11.000 --> 00:16:13.000]  因為真的很辛苦
[00:16:13.000 --> 00:16:15.000]  聽到這段經文
[00:16:15.000 --> 00:16:19.000]  聽到這些說話
[00:16:19.000 --> 00:16:22.000]  我們再呼一口氣
[00:16:22.000 --> 00:16:24.000]  你看看約伯
[00:16:24.000 --> 00:16:26.000]  知道了之後
[00:16:26.000 --> 00:16:29.000]  變成怎樣
[00:16:29.000 --> 00:16:33.000]  第二十至二十二節
[00:16:33.000 --> 00:16:35.000]  約伯就起來
[00:16:35.000 --> 00:16:38.000]  撕裂外袍
[00:16:38.000 --> 00:16:40.000]  剃了頭
[00:16:40.000 --> 00:16:45.000]  撫伏在地敬拜
[00:16:45.000 --> 00:16:47.000]  約伯他說
[00:16:47.000 --> 00:16:50.000]  我赤身出於舞台
[00:16:50.000 --> 00:16:53.000]  也必赤身歸回
[00:16:53.000 --> 00:16:56.000]  賞賜的是耶和華
[00:16:56.000 --> 00:16:59.000]  收取的也是耶和華
[00:16:59.000 --> 00:17:01.000]  耶和華的名
[00:17:01.000 --> 00:17:05.000]  是應當稱重的
[00:17:05.000 --> 00:17:08.000]  在這一切的事上
[00:17:08.000 --> 00:17:12.000]  約伯並沒有犯罪
[00:17:12.000 --> 00:17:19.000]  也不以上帝為狂妄
[00:17:19.000 --> 00:17:21.000]  約伯他撕裂衣服
[00:17:21.000 --> 00:17:24.000]  表達他極大的悲哀
[00:17:24.000 --> 00:17:26.000]  他卻在這個時候
[00:17:26.000 --> 00:17:28.000]  他...他怎樣
[00:17:28.000 --> 00:17:32.000]  他撫伏敬拜上帝
[00:17:32.000 --> 00:17:35.000]  使我們感到
[00:17:35.000 --> 00:17:38.000]  有一份觸動在裡面
[00:17:38.000 --> 00:17:39.000]  他在極大的打擊
[00:17:39.000 --> 00:17:41.000]  和悲哀的當中
[00:17:41.000 --> 00:17:43.000]  他沒有忘記自己
[00:17:43.000 --> 00:17:45.000]  出生的第一天
[00:17:45.000 --> 00:17:47.000]  本來就沒有帶任何東西
[00:17:47.000 --> 00:17:49.000]  來到這個世上
[00:17:49.000 --> 00:17:51.000]  人有一生
[00:17:51.000 --> 00:17:54.000]  也有一死
[00:17:54.000 --> 00:17:55.000]  死的時候
[00:17:55.000 --> 00:17:59.000]  也是甚麼也帶不走
[00:17:59.000 --> 00:18:01.000]  過去所得到的一切
[00:18:01.000 --> 00:18:05.000]  都是上帝的賞賜
[00:18:05.000 --> 00:18:08.000]  上帝有主權賞賜
[00:18:08.000 --> 00:18:12.000]  也有主權收回
[00:18:12.000 --> 00:18:15.000]  約伯說上帝的名
[00:18:15.000 --> 00:18:19.000]  是應當稱重
[00:18:19.000 --> 00:18:23.000]  約伯他沒有指責過任何人
[00:18:23.000 --> 00:18:26.000]  他沒有控訴上帝
[00:18:26.000 --> 00:18:29.000]  一連串不明原因的打擊
[00:18:29.000 --> 00:18:31.000]  只有上帝
[00:18:31.000 --> 00:18:40.000]  才能有真正的最終的解釋
[00:18:40.000 --> 00:18:42.000]  丁姐妹
[00:18:42.000 --> 00:18:46.000]  撒旦的預測
[00:18:46.000 --> 00:18:49.000]  錯了
[00:18:49.000 --> 00:18:52.000]  是不是
[00:18:52.000 --> 00:18:53.000]  約伯的回應
[00:18:53.000 --> 00:18:56.000]  證明了他並不是因為
[00:18:56.000 --> 00:18:58.000]  生命亨通順利
[00:18:58.000 --> 00:19:00.000]  在社會有頭有臉
[00:19:00.000 --> 00:19:03.000]  家財豐厚才敬拜上帝
[00:19:03.000 --> 00:19:05.000]  這個正正是展現出
[00:19:05.000 --> 00:19:07.000]  路加福音十二章十五節
[00:19:07.000 --> 00:19:09.000]  有一節的經文是這樣說
[00:19:09.000 --> 00:19:11.000]  因為人的生命
[00:19:11.000 --> 00:19:14.000]  不在於家道豐富
[00:19:14.000 --> 00:19:17.000]  約伯在打擊前和打擊後
[00:19:17.000 --> 00:19:20.000]  對上帝的敬畏和正直
[00:19:20.000 --> 00:19:22.000]  有沒有改變過
[00:19:22.000 --> 00:19:25.000]  沒有改變過
[00:19:25.000 --> 00:19:27.000]  經得起考驗
[00:19:27.000 --> 00:19:28.000]  他沒有背棄上帝
[00:19:28.000 --> 00:19:30.000]  心思和言行
[00:19:30.000 --> 00:19:32.000]  都沒有得罪上帝
[00:19:32.000 --> 00:19:36.000]  約伯他是從心而發的行為
[00:19:36.000 --> 00:19:39.000]  表達出和上帝之間的關係
[00:19:39.000 --> 00:19:42.000]  一直都不是建立在利益上
[00:19:42.000 --> 00:19:44.000]  也不是建立在
[00:19:44.000 --> 00:19:45.000]  有多少福氣
[00:19:45.000 --> 00:19:47.000]  有沒有福氣上
[00:19:47.000 --> 00:19:49.000]  自己和上帝的關係
[00:19:49.000 --> 00:19:52.000]  不是一場又一場的交易
[00:19:52.000 --> 00:19:57.000]  約伯是純然對上主的敬愛
[00:19:57.000 --> 00:20:03.000]  撒旦的預測錯了
[00:20:03.000 --> 00:20:08.000]  不過撒旦第一回合失敗了
[00:20:08.000 --> 00:20:11.000]  他會不會就此罷休
[00:20:11.000 --> 00:20:13.000]  放過約伯呢
[00:20:13.000 --> 00:20:14.000]  不會
[00:20:14.000 --> 00:20:16.000]  約伯記作者記載
[00:20:16.000 --> 00:20:18.000]  在這件事之後有一天
[00:20:18.000 --> 00:20:20.000]  同樣重視者來示立
[00:20:20.000 --> 00:20:22.000]  在耶和華的面前
[00:20:22.000 --> 00:20:24.000]  又好像另外一次會議一樣
[00:20:24.000 --> 00:20:26.000]  撒旦來到當中
[00:20:26.000 --> 00:20:28.000]  耶和華再次問撒旦
[00:20:28.000 --> 00:20:31.000]  你從哪裡來
[00:20:31.000 --> 00:20:35.000]  撒旦也再次回答上帝
[00:20:35.000 --> 00:20:37.000]  他是在地上走來走去
[00:20:37.000 --> 00:20:40.000]  在那裡往返
[00:20:40.000 --> 00:20:42.000]  上帝再次問撒旦
[00:20:42.000 --> 00:20:44.000]  你有沒有曾經用心察看
[00:20:44.000 --> 00:20:47.000]  我的僕人約伯沒有
[00:20:47.000 --> 00:20:49.000]  地上再沒有人
[00:20:49.000 --> 00:20:52.000]  好像他這樣完全正直
[00:20:52.000 --> 00:20:55.000]  敬畏上帝遠離惡事
[00:20:55.000 --> 00:20:58.000]  你雖然激起我攻擊他
[00:20:58.000 --> 00:20:59.000]  無故吞滅他
[00:20:59.000 --> 00:21:03.000]  但是約伯仍然持守他的純正
[00:21:03.000 --> 00:21:06.000]  我們來看看第二章
[00:21:06.000 --> 00:21:10.000]  第四節六節
[00:21:10.000 --> 00:21:14.000]  撒旦回答上帝說
[00:21:14.000 --> 00:21:17.000]  人以皮代皮
[00:21:17.000 --> 00:21:20.000]  情願捨去一切所有的
[00:21:20.000 --> 00:21:22.000]  來保存性命
[00:21:22.000 --> 00:21:26.000]  但你若伸手傷他的骨頭
[00:21:26.000 --> 00:21:27.000]  和他的肉
[00:21:27.000 --> 00:21:31.000]  他必當面背棄你
[00:21:31.000 --> 00:21:33.000]  耶和華對撒旦說
[00:21:33.000 --> 00:21:36.000]  汗啊!他在你手中
[00:21:36.000 --> 00:21:44.000]  只要留下他的性命
[00:21:44.000 --> 00:21:47.000]  撒旦繼續挑戰上帝
[00:21:47.000 --> 00:21:49.000]  之前的毀壞
[00:21:49.000 --> 00:21:52.000]  可以這樣說,都是外圍
[00:21:52.000 --> 00:21:55.000]  不過是痛心的
[00:21:55.000 --> 00:21:58.000]  兒女是血脈
[00:21:58.000 --> 00:22:01.000]  但始終不是他身體的一部分
[00:22:01.000 --> 00:22:03.000]  不過是會很難過
[00:22:03.000 --> 00:22:04.000]  很崩潰
[00:22:04.000 --> 00:22:07.000]  不過之前的毀壞都是外圍
[00:22:07.000 --> 00:22:09.000]  兒女、僕人、生外物
[00:22:09.000 --> 00:22:10.000]  房屋、生畜
[00:22:10.000 --> 00:22:13.000]  都未傷及約伯自己的生命
[00:22:13.000 --> 00:22:16.000]  如果傷及約伯的骨頭和肉
[00:22:16.000 --> 00:22:22.000]  使他失去外表的光鮮
