
[00:00:00.000 --> 00:00:02.400]  我相信大家都很熟悉的一個俗語
[00:10:58.700 --> 00:10:59.900]  如果這樣看
[00:10:59.900 --> 00:11:02.000]  其實與肉身關係
[00:11:02.000 --> 00:11:03.800]  除了斯西約翰之外
[00:11:03.800 --> 00:11:06.000]  就是耶穌的表親
[00:11:06.000 --> 00:11:08.700]  其實瓦割和約翰
[00:11:08.700 --> 00:11:11.200]  都是耶穌的表親
[00:11:11.200 --> 00:11:14.000]  所以這是一個很特別的地方
[00:11:14.000 --> 00:11:17.500]  而他們的職業就是
[00:11:17.500 --> 00:11:19.900]  在打魚
[00:11:19.900 --> 00:11:22.000]  是一個很出色的漁夫
[00:11:22.000 --> 00:11:24.200]  所以他們兩兄弟和爸爸
[00:11:24.200 --> 00:11:27.100]  相信當時是有名的
[00:11:27.100 --> 00:11:28.100]  有些名望的
[00:11:28.100 --> 00:11:30.700]  因為可以說在業界裡面
[00:11:30.700 --> 00:11:33.200]  他們是比較出色的
[00:11:33.200 --> 00:11:35.400]  而且他們的人也比較多
[00:11:35.400 --> 00:11:37.000]  所以他們就
[00:11:37.000 --> 00:11:39.800]  連大祭司都認識這個家庭的
[00:11:39.800 --> 00:11:41.600]  可見他們有些名望
[00:11:41.600 --> 00:11:42.800]  經濟能力不錯的
[00:11:42.800 --> 00:11:44.600]  以至我們發現
[00:11:44.600 --> 00:11:49.200]  薩羅米是一直支持耶穌基督的侍宮的
[00:11:49.200 --> 00:11:52.200]  所以這個西比泰、薩羅米
[00:11:52.200 --> 00:11:55.200]  相信是耶穌基督祂的
[00:11:55.200 --> 00:11:57.800]  侍奉的經濟的來源
[00:11:57.800 --> 00:11:58.900]  其中一部份
[00:11:58.900 --> 00:12:01.500]  是有他們很重要的角色
[00:12:01.500 --> 00:12:02.800]  所以他們兩個兒子
[00:12:02.800 --> 00:12:04.800]  也後來跟隨耶穌做門徒
[00:12:04.800 --> 00:12:06.600]  可見他們全家侍主
[00:12:06.600 --> 00:12:07.600]  侍奉神
[00:12:07.600 --> 00:12:11.300]  也有非常得主的寵愛
[00:12:11.300 --> 00:12:14.400]  但是他們出生於
[00:12:14.400 --> 00:12:15.700]  信主的家庭
[00:12:15.700 --> 00:12:17.300]  但不是停留在那裡
[00:12:17.300 --> 00:12:21.700]  約翰和瓦割都有他們性格上的一些瑕疵
[00:12:21.700 --> 00:12:23.700]  但是我們見到最後
[00:12:23.700 --> 00:12:25.600]  瓦割為主信徒
[00:12:25.600 --> 00:12:30.700]  約翰就一直是活得最長的一個
[00:12:30.700 --> 00:12:33.200]  門徒當中最長久的一個門徒
[00:12:33.200 --> 00:12:35.300]  神有一個很特別的意思
[00:12:35.300 --> 00:12:37.400]  一個最先死一個最遲死
[00:12:37.400 --> 00:12:38.900]  但是我們發覺
[00:12:38.900 --> 00:12:41.200]  最遲離開這個世界的
[00:12:41.200 --> 00:12:44.200]  後來約翰產生對初期教會
[00:12:44.200 --> 00:12:46.900]  在聖經的書寫裡面
[00:12:46.900 --> 00:12:49.700]  都有很大很大的貢獻
[00:12:49.700 --> 00:12:51.700]  他的生命改變
[00:12:51.700 --> 00:12:52.700]  他的生命改變
[00:12:52.700 --> 00:12:53.600]  最大的改變
[00:12:53.600 --> 00:12:55.100]  不只是他做了些什麼
[00:12:55.100 --> 00:12:56.800]  最大的改變就是他
[00:12:56.800 --> 00:12:58.400]  在我們今天
[00:12:58.400 --> 00:12:59.800]  在路加對他的描寫
[00:12:59.800 --> 00:13:02.200]  和我們認識約翰後來記載的時候
[00:13:02.200 --> 00:13:03.900]  發覺他的生命
[00:13:03.900 --> 00:13:05.700]  他的愛心的改變
[00:13:05.700 --> 00:13:07.200]  這個是最寶貴的
[00:13:07.200 --> 00:13:08.600]  所以求主也幫助我們
[00:13:08.600 --> 00:13:11.000]  讓我們無論信了主
[00:13:11.000 --> 00:13:12.200]  多少年也好
[00:13:12.200 --> 00:13:14.000]  無論你是基督教的家庭
[00:13:14.000 --> 00:13:14.800]  出生的也好
[00:13:14.800 --> 00:13:16.100]  不是的也好
[00:13:16.100 --> 00:13:19.000]  我們都可以讓神的話
[00:13:19.000 --> 00:13:20.700]  讓耶穌基督的生命
[00:13:20.700 --> 00:13:22.600]  來改變我們
[00:13:22.600 --> 00:13:24.700]  讓我們能夠一路一路越來越
[00:13:24.700 --> 00:13:27.900]  是蒙神的轉化
[00:13:27.900 --> 00:13:29.600]  生命的轉化
[00:13:29.600 --> 00:13:31.300]  這個叫更生轉化
[00:13:31.300 --> 00:13:35.600]  然後越來越有基督的性情
[00:13:35.600 --> 00:13:37.800]  所以第一我們看見在這裡
[00:13:37.800 --> 00:13:40.600]  很明顯約翰的改變
[00:13:40.600 --> 00:13:44.500]  從一個心底很黑暗
[00:13:44.500 --> 00:13:48.700]  成為了他心胸很廣闊
[00:13:48.700 --> 00:13:50.600]  因為在這裡這樣說
[00:13:50.600 --> 00:13:51.600]  約翰說
[00:13:51.600 --> 00:13:52.600]  約翰說什麼
[00:13:52.600 --> 00:13:54.300]  夫子我們看見一個人
[00:13:54.300 --> 00:13:55.800]  奉你的命趕鬼
[00:13:55.800 --> 00:13:57.400]  我們就禁止他
[00:13:57.400 --> 00:14:02.300]  因為他不與我們一同跟從你
[00:14:02.300 --> 00:14:04.400]  耶穌說不要禁止他
[00:14:04.400 --> 00:14:06.300]  因為不敵擋你們的
[00:14:06.300 --> 00:14:08.700]  就是幫助你們的
[00:14:08.700 --> 00:14:11.300]  所以我們留意一下
[00:14:11.300 --> 00:14:12.100]  我們的觀念
[00:14:12.100 --> 00:14:13.100]  人的觀念
[00:14:13.100 --> 00:14:15.500]  有時候好像約翰一樣
[00:14:15.500 --> 00:14:18.500]  就是幫助我們那些
[00:14:18.500 --> 00:14:25.000]  耶穌特別支持他們
[00:14:25.000 --> 00:14:26.700]  耶穌反過來說
[00:14:26.700 --> 00:14:28.500]  不敵擋我們這些
[00:14:28.500 --> 00:14:30.100]  如果你找一個set和subset
[00:14:30.100 --> 00:14:32.200]  你會發覺有很大差別
[00:14:32.200 --> 00:14:34.000]  他說不敵擋我們那些
[00:14:34.000 --> 00:14:36.600]  即是將很多很多都放在那裡
[00:14:36.600 --> 00:14:38.900]  不敵擋我們那些就是幫助我們
[00:14:38.900 --> 00:14:40.000]  如果只是幫助我們
[00:14:40.000 --> 00:14:41.400]  可能很小
[00:14:41.400 --> 00:14:43.700]  但是他不敵擋我們就很大
[00:14:43.700 --> 00:14:46.000]  不敵擋我們那些就是幫助我們
[00:14:46.000 --> 00:14:48.500]  這個從一個很小的範圍
[00:14:48.500 --> 00:14:51.000]  突然間變成一個很大的範圍
[00:14:51.000 --> 00:14:53.200]  你留意到這裡約翰
[00:14:53.200 --> 00:14:56.200]  他反對那些
[00:14:56.200 --> 00:14:57.700]  或者甚至禁止那些
[00:14:57.700 --> 00:14:59.500]  不屬於十二個門徒
[00:14:59.500 --> 00:15:01.500]  但是有奉主的名
[00:15:01.500 --> 00:15:05.300]  去做侍宮趕鬼那些
[00:15:05.300 --> 00:15:07.800]  你留意其實他最關心的
[00:15:07.800 --> 00:15:10.700]  就不是他們奉不奉主的名
[00:15:10.700 --> 00:15:14.000]  也不是他是不是信耶穌的名
[00:15:14.000 --> 00:15:15.200]  他最關心的是
[00:15:15.200 --> 00:15:20.300]  因為他不與我們一同跟從你
[00:15:20.300 --> 00:15:24.000]  所以問題是好像有些地盤主義
[00:15:24.000 --> 00:15:25.700]  他最主要關心的就是
[00:15:25.700 --> 00:15:28.200]  他是不是和我們一起
[00:15:28.200 --> 00:15:31.400]  其實耶穌的名越多人去認識
[00:15:31.400 --> 00:15:34.700]  越多人去奉他的名去做侍宮好不好
[00:15:34.700 --> 00:15:36.000]  當然好
[00:15:36.000 --> 00:15:36.900]  但是他就說
[00:15:36.900 --> 00:15:40.600]  如果他不是和我們一同這樣去做的時候
[00:15:40.600 --> 00:15:42.500]  這樣我們要禁止他
[00:15:42.500 --> 00:15:45.100]  所以他的心裏面很
[00:15:45.100 --> 00:15:48.500]  只看見只是他們這一班的人
[00:15:48.500 --> 00:15:49.700]  這個叫什麼
[00:15:49.700 --> 00:15:52.900]  我們有時候說不要搞什麼
[00:15:52.900 --> 00:15:55.100]  不要搞小圈子
[00:15:55.100 --> 00:15:57.700]  或者不要有地盤主義
[00:15:57.700 --> 00:16:00.600]  這個是我們的你不要來
[00:16:00.600 --> 00:16:02.900]  這個是你的你不要參加
[00:16:02.900 --> 00:16:07.800]  這種是心胸很雜危
[00:16:07.800 --> 00:16:09.400]  他沒有想到神的命
[00:16:09.400 --> 00:16:11.100]  例如廣傳神的名被宣揚
[00:16:11.100 --> 00:16:13.500]  更多人去認識主的名
[00:16:13.500 --> 00:16:17.900]  他就想到是這個
[00:16:17.900 --> 00:16:23.200]  是不是與我們一起
[00:16:23.200 --> 00:16:25.200]  所以我們看見
[00:16:25.200 --> 00:16:28.500]  你以後不知道這句話
[00:16:28.500 --> 00:16:32.400]  是不是真的很真實應驗
[00:16:32.400 --> 00:16:33.600]  希望不是
[00:16:33.600 --> 00:16:36.800]  就是說你上到天堂的時候發現
[00:16:36.800 --> 00:16:39.600]  哎呀 我想著那個是在那裏的
[00:16:39.600 --> 00:16:42.300]  為什麼不見他
[00:16:42.300 --> 00:16:43.700]  你會不會有一天
[00:16:43.700 --> 00:16:45.200]  真的去到天堂的時候發現
[00:16:45.200 --> 00:16:47.200]  哎呀 那個呢
[00:16:47.200 --> 00:16:48.600]  我以為他信耶穌
[00:16:48.600 --> 00:16:49.700]  信得很真實的
[00:16:49.700 --> 00:16:52.700]  經常都回教會很熱心賜奉的
[00:16:52.700 --> 00:16:54.900]  哎呀 發覺原來他
[00:16:54.900 --> 00:16:56.200]  就是不在那裏的
[00:16:56.200 --> 00:16:59.800]  所以我希望不是
[00:16:59.800 --> 00:17:01.900]  事實上是有會有是
[00:17:01.900 --> 00:17:04.400]  因為神經裏面講了很清楚的
[00:17:04.400 --> 00:17:07.200]  在教會裏面有些是墨子
[00:17:07.200 --> 00:17:08.600]  有些是什麼
[00:17:08.600 --> 00:17:09.400]  有些是大字
[00:17:09.400 --> 00:17:11.200]  在神的國裏面
[00:17:11.200 --> 00:17:13.400]  原來真的有些人
[00:17:13.400 --> 00:17:15.300]  是奉主的名趕鬼
[00:17:15.300 --> 00:17:16.100]  奉主的名傳道
[00:17:16.100 --> 00:17:17.500]  最後耶穌說
[00:17:17.500 --> 00:17:20.200]  我不認識你
[00:17:20.200 --> 00:17:22.300]  因為其實他們是奉祂的名
[00:17:22.300 --> 00:17:24.600]  但是其實未有祂的生命
