
[00:00:00.000 --> 00:00:04.440]  上星期講完第一個呼召的見證
[00:03:17.800 --> 00:03:18.900]  兵器
[00:03:18.900 --> 00:03:21.800]  另一隻手在砌牆砌磚
[00:03:21.800 --> 00:03:23.100]  一隻手拿著兵器
[00:03:23.100 --> 00:03:24.700]  一隻手開弓
[00:03:24.700 --> 00:03:26.900]  是一個這樣的光景
[00:03:26.900 --> 00:03:29.600]  有什麼驅使一個人
[00:03:29.600 --> 00:03:34.200]  能夠願意放棄高薪厚職?
[00:03:34.200 --> 00:03:38.600]  如果你現在這麼慶幸地選擇做三司
[00:03:38.600 --> 00:03:42.700]  不知道有多少局,十幾局吧
[00:03:42.700 --> 00:03:45.900]  你們的通識都不合格
[00:03:45.900 --> 00:03:47.900]  三司十幾局吧
[00:03:47.900 --> 00:03:50.100]  如果讓你做到局長
[00:03:50.100 --> 00:03:51.800]  你會不會貿貿然說
[00:03:51.800 --> 00:03:53.700]  我不做,我回去建學校
[00:03:53.700 --> 00:03:55.200]  不會的
[00:03:55.200 --> 00:03:57.600]  幾十萬一個月
[00:03:57.600 --> 00:04:02.800]  或者她帶著抱負要奉獻服侍香港
[00:04:02.800 --> 00:04:04.600]  這個決定很不容易
[00:04:04.600 --> 00:04:07.600]  到底有什麼令到這個人
[00:04:07.600 --> 00:04:09.400]  能夠做一個這樣的決定
[00:04:09.400 --> 00:04:14.000]  是我今天想和大家討論的焦點
[00:04:14.000 --> 00:04:15.800]  在講經文之前
[00:04:15.800 --> 00:04:17.700]  讓我先講一下時間軸
[00:04:17.700 --> 00:04:21.000]  讓你知道她在哪段時間出現
[00:04:21.000 --> 00:04:23.000]  上次我們講以賽亞蒙召
[00:04:23.000 --> 00:04:24.800]  是主前七百四十年
[00:04:24.800 --> 00:04:28.400]  那時候以色列和猶大都還沒滅國
[00:04:28.400 --> 00:04:32.300]  以賽亞是猶大在耶路撒冷做先知
[00:04:32.300 --> 00:04:36.000]  你記得她的責任就是要宣講一些訊息
[00:04:36.000 --> 00:04:41.400]  沒有人聽,然後一直講到其實猶大要滅國
[00:04:41.400 --> 00:04:44.200]  結果在586年主前
[00:04:44.200 --> 00:04:46.000]  巴比倫就滅了猶大
[00:04:46.000 --> 00:04:49.400]  自此之後猶大國就沒有了
[00:04:49.400 --> 00:04:51.400]  猶大國就是那時候沒有了
[00:04:51.400 --> 00:04:54.000]  巴比倫是一個很強盛的帝國
[00:04:54.000 --> 00:04:55.800]  但是這個這麼強盛的帝國
[00:04:55.800 --> 00:04:58.200]  管治的時代卻不是很長
[00:04:58.200 --> 00:05:00.000]  大概是一百年左右
[00:05:00.000 --> 00:05:02.600]  原來這麼偉大的帝國
[00:05:02.600 --> 00:05:09.200]  因為管理不善可能也是一百年左右的時間就沒有了
[00:05:09.200 --> 00:05:12.800]  取而代之是另一個很偉大的帝國
[00:05:12.800 --> 00:05:15.600]  就是今天我們要講的波斯帝國
[00:05:15.600 --> 00:05:18.200]  波斯帝國發生了很多事情
[00:05:18.200 --> 00:05:20.800]  那時候叫做第二聖殿時期
[00:05:20.800 --> 00:05:21.400]  為什麼呢?
[00:05:21.400 --> 00:05:26.800]  因為第一聖殿在巴比倫滅猶大的時候已經摧毀了
[00:05:26.800 --> 00:05:34.400]  是講到索羅巴伯回到耶路撒冷在波斯的時代重建了聖殿
[00:05:34.400 --> 00:05:36.400]  所以有第二聖殿時期
[00:05:36.400 --> 00:05:41.000]  而尼西米就是主前的445年回歸
[00:05:41.000 --> 00:05:42.800]  由一個波斯王的酒正
[00:05:42.800 --> 00:05:45.200]  他離開波斯的宮殿
[00:05:45.200 --> 00:05:47.200]  離開書山城
[00:05:47.200 --> 00:05:51.000]  回到耶路撒冷去建那個破壞了
[00:05:51.000 --> 00:05:53.200]  或者燒焦了的城牆
[00:05:53.200 --> 00:05:56.200]  如果你心水清算一算
[00:05:56.200 --> 00:05:59.400]  由巴比倫滅猶大到尼西米
[00:05:59.400 --> 00:06:01.600]  大概是140年
[00:06:01.600 --> 00:06:05.400]  這是一些背景的資料讓你去明白
[00:06:05.400 --> 00:06:06.400]  好
[00:06:06.400 --> 00:06:10.400]  請在座的弟兄姊妹跟我一起讀經文
[00:06:10.400 --> 00:06:13.000]  因為這樣我會沒那麼害怕
[00:06:13.000 --> 00:06:15.200]  預備,1,2,3
[00:06:15.200 --> 00:06:20.000]  那時我有一個弟兄哈拿尼對我說
[00:06:20.000 --> 00:06:23.200]  那些秘魯歸回盛夏的漁民
[00:06:23.200 --> 00:06:26.000]  在猶大省那裡遭大難
[00:06:26.000 --> 00:06:27.200]  受凌辱
[00:06:27.200 --> 00:06:31.200]  耶路撒冷的城牆被拆毀
[00:06:31.200 --> 00:06:33.400]  城門被火焚燒
[00:06:33.400 --> 00:06:35.000]  我聽見者說
[00:06:35.000 --> 00:06:38.000]  就坐下哭泣悲哀幾日
[00:06:38.000 --> 00:06:41.600]  在天上的上帝面前禁食祈禱
[00:06:41.600 --> 00:06:43.600]  接著第五節到下面那些
[00:06:43.600 --> 00:06:46.600]  就是說他在神裡面祈禱的內容
[00:06:46.600 --> 00:06:48.600]  我們稍後再看
[00:06:48.600 --> 00:06:51.600]  接著大概過了四個月就去到第二章
[00:06:51.600 --> 00:06:53.000]  第二章發生了一件事
[00:06:53.000 --> 00:06:54.200]  繼續
[00:06:54.200 --> 00:06:56.400]  酒擺在王面前
[00:06:56.400 --> 00:06:59.400]  我拿起酒來奉給王
[00:06:59.400 --> 00:07:02.400]  我在王面前從來沒有愁容
[00:07:02.400 --> 00:07:03.800]  王對我說
[00:07:03.800 --> 00:07:05.800]  你既沒有病
[00:07:05.800 --> 00:07:08.200]  為什麼面帶愁容呢?
[00:07:08.200 --> 00:07:09.600]  這不是別的
[00:07:09.600 --> 00:07:11.600]  必是你心中愁煩
[00:07:11.600 --> 00:07:14.000]  於是我非常懼怕
[00:07:14.000 --> 00:07:15.400]  我對王說
[00:07:15.400 --> 00:07:16.800]  願王萬歲
[00:07:16.800 --> 00:07:20.400]  我祖先墳墓所在的那城芳良
[00:07:20.400 --> 00:07:22.600]  城門被火焚燒
[00:07:22.600 --> 00:07:25.400]  我豈能面無愁容呢?
[00:07:25.400 --> 00:07:26.400]  第四節
[00:07:26.400 --> 00:07:27.800]  王對我說
[00:07:27.800 --> 00:07:29.600]  你想求什麼?
[00:07:29.600 --> 00:07:32.800]  於是我向天上的上帝祈禱
[00:07:32.800 --> 00:07:34.000]  我對王說
[00:07:34.000 --> 00:07:35.600]  王若以為好
[00:07:35.600 --> 00:07:38.600]  僕人若在王面前蒙恩
[00:07:38.600 --> 00:07:41.000]  求王差遣我往猶大
[00:07:41.000 --> 00:07:44.800]  到我祖先墳墓所在的那城去
[00:07:44.800 --> 00:07:46.800]  我好重新建造
[00:07:46.800 --> 00:07:49.600]  那時王后坐在王的旁邊
[00:07:49.600 --> 00:07:52.000]  王對我說
[00:07:52.000 --> 00:07:53.600]  你要去多久?
[00:07:53.600 --> 00:07:55.000]  幾時回來?
[00:07:55.000 --> 00:07:56.600]  王看這事為好
[00:07:56.600 --> 00:07:58.400]  就派我去
[00:07:58.400 --> 00:08:00.200]  我給王定了日期
[00:08:00.200 --> 00:08:02.800]  好了,最後一版而已
[00:08:02.800 --> 00:08:04.400]  我又對王說
[00:08:04.400 --> 00:08:05.800]  王若以為好
[00:08:05.800 --> 00:08:07.600]  求王賜我詔書
[00:08:07.600 --> 00:08:10.600]  通知河西的省長准我經過
[00:08:10.600 --> 00:08:12.000]  直到猶大
[00:08:12.000 --> 00:08:13.400]  有次要詔書
[00:08:13.400 --> 00:08:16.400]  通知管理王員林的阿薩
[00:08:16.400 --> 00:08:18.000]  叫他給我木材
[00:08:18.000 --> 00:08:20.400]  作為殿的迎樓之門
[00:08:20.400 --> 00:08:25.000]  城牆和我自己要住的房屋的橫樑
[00:08:25.000 --> 00:08:27.000]  王就允准我
[00:08:27.000 --> 00:08:31.200]  因為我上帝施恩的手幫助我
[00:08:31.200 --> 00:08:34.600]  王派了軍官和騎兵護送我
[00:08:34.600 --> 00:08:37.600]  我到了河西省長那裡
[00:08:37.600 --> 00:08:40.400]  經文大致上就是說了這一堆
[00:08:40.400 --> 00:08:42.400]  說他有一天突然之間
[00:08:42.400 --> 00:08:44.800]  聽到一個弟兄在耶路撒冷來說
[00:08:44.800 --> 00:08:47.000]  關於耶路撒冷的警方
[00:08:47.000 --> 00:08:49.000]  然後他很傷心
[00:08:49.000 --> 00:08:50.400]  哭了幾天
[00:08:50.400 --> 00:08:51.600]  然後隔了四個月
[00:08:51.600 --> 00:08:53.400]  突然之間有一天就說
[00:08:53.400 --> 00:08:55.000]  在宮殿裡面
[00:08:55.000 --> 00:08:57.200]  他要做他正常的職務
[00:08:57.200 --> 00:08:59.800]  就是將酒拿給皇帝
[00:08:59.800 --> 00:09:01.200]  他是一個酒精
[00:09:01.200 --> 00:09:04.600]  在那時候皇帝見到他面有愁容
[00:09:04.600 --> 00:09:06.000]  一個對話之後
[00:09:06.000 --> 00:09:08.400]  王就派了他回耶路撒冷
[00:09:08.400 --> 00:09:11.200]  去建城牆
[00:09:11.200 --> 00:09:12.800]  這段經文
[00:09:12.800 --> 00:09:14.800]  我們看到一個轉變
[00:09:14.800 --> 00:09:18.000]  由一個波斯王的酒精
[00:09:18.000 --> 00:09:23.400]  回到耶路撒冷做重建城牆的總管
[00:09:23.400 --> 00:09:28.400]  到底什麼讓這個轉變發生呢?
[00:09:28.400 --> 00:09:30.000]  我上網找過
[00:09:30.000 --> 00:09:33.200]  原來轉變是有一條公式的
[00:09:33.200 --> 00:09:35.600]  有一條叫轉變公式
[00:09:35.600 --> 00:09:38.400]  創辦這條公式的人叫Gleicher
[00:09:38.400 --> 00:09:40.200]  所以叫Gleicher Formula
[00:09:40.200 --> 00:09:42.600]  今天我們會嘗試用一些
[00:09:42.600 --> 00:09:46.200]  學術一點的方法去理解這段經文
[00:09:46.200 --> 00:09:48.000]  它說什麼呢?
[00:09:48.000 --> 00:09:49.400]  你要有一個轉變
[00:09:49.400 --> 00:09:51.800]  你要有三個很重要的元素
[00:09:51.800 --> 00:09:53.200]  第一個是D
[00:09:53.200 --> 00:09:54.200]  不滿
[00:09:54.200 --> 00:09:56.400]  你要對現況不滿
[00:09:56.400 --> 00:09:58.400]  你才有動力去轉變
[00:09:58.400 --> 00:09:59.200]  行不行?
[00:09:59.200 --> 00:10:00.600]  不是啊,現在都很好啊
[00:10:00.600 --> 00:10:02.000]  那不用變了,是不是?
[00:10:02.000 --> 00:10:03.800]  第二,你要有意象
[00:10:03.800 --> 00:10:05.800]  你最終的期望
[00:10:05.800 --> 00:10:07.800]  你想達到什麼目的呢?
[00:10:07.800 --> 00:10:09.800]  這個是Vision,就是V
[00:10:09.800 --> 00:10:12.400]  第三,如果你有D和V
[00:10:12.400 --> 00:10:14.200]  都還不夠,你要有F
[00:10:14.200 --> 00:10:18.400]  你要有一個初步的計劃
[00:10:18.400 --> 00:10:21.200]  我舉一個例子
[00:10:21.200 --> 00:10:24.400]  你想減肥
[00:10:24.400 --> 00:10:26.400]  因為你每一次看著鏡子
[00:10:26.400 --> 00:10:28.000]  你都很不滿你的身形
[00:10:28.000 --> 00:10:30.800]  或者每一次你穿回一條一年前的褲
[00:10:30.800 --> 00:10:32.400]  你開始覺得很擠迫,你很不滿
[00:10:32.400 --> 00:10:34.200]  這個就是D
[00:10:34.200 --> 00:10:35.600]  那V是什麼呢?
[00:10:35.600 --> 00:10:37.200]  就是你曾幾何時拍過一張
[00:10:37.200 --> 00:10:41.200]  當你還年少無知的時候很瘦的照片
[00:10:41.200 --> 00:10:43.000]  那個是你的V
[00:10:43.000 --> 00:10:44.400]  那你的F是什麼呢?
[00:10:44.400 --> 00:10:46.200]  不是FF那些F
[00:10:46.200 --> 00:10:50.400]  你的初步計劃是什麼呢?
[00:10:50.400 --> 00:10:53.200]  很多人停留在D和V
[00:10:53.200 --> 00:10:55.400]  永遠都是做白夢
[00:10:55.400 --> 00:10:59.000]  我幻想我睡醒就瘦了
[00:10:59.000 --> 00:11:01.800]  你幻想一百年你都是這樣
[00:11:01.800 --> 00:11:04.600]  初步的計劃可能你要決定
[00:11:04.600 --> 00:11:05.800]  我要少吃點東西
[00:11:05.800 --> 00:11:10.000]  或者我要參與一些減肥的計劃
[00:11:10.000 --> 00:11:12.200]  如果你這三樣東西都有
[00:11:12.200 --> 00:11:15.000]  是不是轉變一定會發生呢?
[00:11:15.000 --> 00:11:15.400]  不是
[00:11:15.400 --> 00:11:17.400]  剛才那條計劃還有一個R
[00:11:17.400 --> 00:11:20.200]  那個R是阻力
[00:11:20.200 --> 00:11:22.600]  如果你是很懶
[00:11:22.600 --> 00:11:23.800]  懶得很厲害
[00:11:23.800 --> 00:11:26.800]  其實就算你有D、有V、有F
[00:11:26.800 --> 00:11:29.200]  但是你的阻力很大
[00:11:29.200 --> 00:11:30.800]  轉變都不會發生
[00:11:30.800 --> 00:11:31.400]  行不行?
[00:11:31.400 --> 00:11:32.800]  是一個相對的
[00:11:32.800 --> 00:11:33.800]  你說如果我不是的
[00:11:33.800 --> 00:11:34.600]  我人很積極的
[00:11:34.600 --> 00:11:36.200]  我說了就做的
[00:11:36.200 --> 00:11:39.000]  那你就很有期望、盼望
[00:11:39.000 --> 00:11:41.800]  有一天你回到十幾歲、二十幾歲
[00:11:41.800 --> 00:11:43.000]  不,你們都是二十幾歲
[00:11:43.000 --> 00:11:46.800]  我就回到二十幾歲的顛峰時期
[00:11:46.800 --> 00:11:48.000]  做夢而已
[00:11:48.000 --> 00:11:51.000]  我們今天嘗試用這條計劃
[00:11:51.000 --> 00:11:53.400]  去看回尼西米的故事
[00:11:53.400 --> 00:11:57.000]  尼西米有沒有不滿?
[00:11:57.000 --> 00:11:58.000]  經文有說
[00:11:58.000 --> 00:11:59.200]  第一章三節
[00:11:59.200 --> 00:12:04.200]  他說他聽到耶路撒冷的愚民
[00:12:04.200 --> 00:12:06.000]  遭大難受凌辱
[00:12:06.000 --> 00:12:07.400]  耶路撒冷的城牆被毀
[00:12:07.400 --> 00:12:09.400]  城門被火焚燒
[00:12:09.400 --> 00:12:11.800]  他聽見這句話
[00:12:11.800 --> 00:12:17.400]  就坐下哭泣悲哀幾天
[00:12:17.400 --> 00:12:20.200]  我想你想第一個問題
[00:12:20.200 --> 00:12:27.200]  為什麼他這麼傷心?
[00:12:27.200 --> 00:12:28.800]  為什麼他這麼傷心?
[00:12:28.800 --> 00:12:29.200]  真是好啊
[00:12:29.200 --> 00:12:34.400]  現場有幾個觀眾可以讓我看一下
[00:12:34.400 --> 00:12:35.800]  你可能第一個反應就是
[00:12:35.800 --> 00:12:38.000]  他是猶太人
[00:12:38.000 --> 00:12:41.200]  耶路撒冷被毀
[00:12:41.200 --> 00:12:43.200]  城門被火焚燒
[00:12:43.200 --> 00:12:45.000]  當然傷心
[00:12:45.000 --> 00:12:46.800]  剛才我說過
[00:12:46.800 --> 00:12:49.800]  耶路撒冷是何時被毀的?
[00:12:49.800 --> 00:12:51.800]  586年
[00:12:51.800 --> 00:12:55.600]  尼西米的時代是445年
[00:12:55.600 --> 00:13:00.600]  即是相隔140年
[00:13:00.600 --> 00:13:04.400]  他是在波斯出生的猶太人
[00:13:04.400 --> 00:13:05.400]  嚴格來說
[00:13:05.400 --> 00:13:09.000]  如果他是第一批被擄人的後裔
[00:13:09.000 --> 00:13:13.400]  他應該是第五或第六代的猶太人
[00:13:13.400 --> 00:13:15.800]  在波斯出生
[00:13:15.800 --> 00:13:18.600]  怎麼會這麼悲哀呢?
[00:13:18.600 --> 00:13:24.000]  又或者我們現在的交通很簡單
[00:13:24.000 --> 00:13:25.000]  你坐飛機去哪裡
[00:13:25.000 --> 00:13:26.000]  全世界都會去
[00:13:26.000 --> 00:13:28.000]  那時候不會的
[00:13:28.000 --> 00:13:30.800]  可能這個人
[00:13:30.800 --> 00:13:34.000]  其實一次耶路撒冷都沒有去過
[00:13:34.000 --> 00:13:35.400]  他是聽回來的
[00:13:35.400 --> 00:13:38.800]  聽祖宗講故事講回來的
[00:13:38.800 --> 00:13:40.600]  我有時候想
[00:13:40.600 --> 00:13:42.800]  我不知道你們在座當中
[00:13:42.800 --> 00:13:45.000]  或者在家的家庭觀眾
[00:13:45.000 --> 00:13:47.400]  你有沒有移民的經歷
[00:13:47.400 --> 00:13:49.400]  你移過民就明白了
[00:13:49.400 --> 00:13:51.400]  我記得我93年移民
[00:13:51.400 --> 00:13:54.000]  即是上個世紀移民的時候
[00:13:54.000 --> 00:14:00.200]  那時候的人會用幾十元去買一個電視台
[00:14:00.200 --> 00:14:03.000]  專門播無線的節目
[00:14:03.000 --> 00:14:05.600]  幾十元加幣一個月
[00:14:05.600 --> 00:14:07.000]  如果我沒有記錯
[00:14:07.000 --> 00:14:08.600]  好像是七十元加幣一個月
[00:14:08.600 --> 00:14:10.600]  即是五百元港幣
[00:14:10.600 --> 00:14:13.200]  去買一個香港不用錢的電視台
[00:14:13.200 --> 00:14:14.800]  現在給你看你也未必會看
[00:14:14.800 --> 00:14:17.400]  但那時候是珍而重之的
[00:14:17.400 --> 00:14:20.200]  那時候除了會買那些電視台看
[00:14:20.200 --> 00:14:22.400]  會看香港新聞
[00:14:22.400 --> 00:14:23.400]  那時候有些劇集
[00:14:23.400 --> 00:14:25.400]  他想重溫怎麼辦
[00:14:25.400 --> 00:14:26.800]  現在你就有很多盒
[00:14:26.800 --> 00:14:29.800]  或者你想賣Doodoo Super
[00:14:29.800 --> 00:14:31.600]  那個你就可以重溫
[00:14:31.600 --> 00:14:34.800]  那時候要租錄影帶
[00:14:34.800 --> 00:14:39.400]  煲劇是那時候發展出來的一個文化
[00:14:39.400 --> 00:14:42.800]  就是你一次過買了十多餅的錄影帶
[00:14:42.800 --> 00:14:43.800]  租就租
[00:14:43.800 --> 00:14:45.000]  因為你租嘛
[00:14:45.000 --> 00:14:46.000]  所以你只有三天
[00:14:46.000 --> 00:14:51.200]  你三天就會全部租那套二十集的電視劇
[00:14:51.200 --> 00:14:54.400]  你對香港有個情意結
[00:14:54.400 --> 00:14:56.800]  但是你猜
[00:14:56.800 --> 00:14:58.400]  如果是第二代
[00:14:58.400 --> 00:14:59.800]  第三代
[00:14:59.800 --> 00:15:03.600]  甚至第六代的華人
[00:15:03.600 --> 00:15:04.800]  海外的華人
[00:15:04.800 --> 00:15:08.200]  他對TVB還有沒有興趣呢
[00:15:08.200 --> 00:15:12.000]  你們下一代也沒什麼興趣了
[00:15:12.000 --> 00:15:14.000]  我又想問另一個問題
[00:15:14.000 --> 00:15:17.400]  你們知不知道你們的直觀在哪裡
[00:15:17.400 --> 00:15:20.000]  不知道
[00:15:20.000 --> 00:15:23.800]  小學的手冊就要填直觀的
[00:15:23.800 --> 00:15:27.600]  直觀就是說你爸爸媽媽在哪裡來
[00:15:27.600 --> 00:15:32.600]  因為上一代在國內下來
[00:15:32.600 --> 00:15:35.800]  可能你的直觀就是番禺
[00:15:35.800 --> 00:15:36.600]  順德
[00:15:36.600 --> 00:15:38.200]  新匯
[00:15:38.200 --> 00:15:41.200]  有沒有人的直觀是武漢的
[00:15:41.200 --> 00:15:43.600]  有沒有
[00:15:43.600 --> 00:15:45.000]  假若有
[00:15:45.000 --> 00:15:48.000]  其實武漢是當時一個很偉大的城市
[00:15:48.000 --> 00:15:49.400]  我查一下記錄
[00:15:49.400 --> 00:15:53.600]  原來當時堪稱為東方的支架國
[00:15:53.600 --> 00:15:59.600]  1900年左右
[00:15:59.600 --> 00:16:01.200]  140年前
[00:16:01.200 --> 00:16:04.800]  辛亥革命都是由武昌起義的
[00:16:04.800 --> 00:16:06.400]  找回一些資料
[00:16:06.400 --> 00:16:09.200]  但假若你的祖先是
[00:16:09.200 --> 00:16:14.000]  大概1900年在武漢移民來香港
[00:16:14.000 --> 00:16:16.800]  你猜今天你認同你的身份是
[00:16:16.800 --> 00:16:20.800]  香港人還是武漢人
[00:16:20.800 --> 00:16:23.600]  你感不感受到那種
[00:16:23.600 --> 00:16:27.000]  其實隔了幾代就什麼都沒有了
[00:16:27.000 --> 00:16:31.000]  去到2020年的1月23日
[00:16:31.000 --> 00:16:32.600]  當武漢封城
[00:16:32.600 --> 00:16:35.200]  你會不會為武漢封城
[00:16:35.200 --> 00:16:40.000]  坐下哭泣悲哀幾天
[00:16:40.000 --> 00:16:42.400]  我猜你坐下哭泣悲哀幾天
[00:16:42.400 --> 00:16:46.000]  是因為你要放無薪假
[00:16:46.000 --> 00:16:47.800]  可能是因為你限聚令
[00:16:47.800 --> 00:16:50.200]  不可以跟朋友出去吃飯
[00:16:50.200 --> 00:16:51.600]  甚至乎你坐下哭泣
[00:16:51.600 --> 00:16:53.000]  因為你回不了崇拜
[00:16:53.000 --> 00:16:55.800]  這是我自己幻想的
[00:16:55.800 --> 00:16:57.800]  但我想強調
[00:16:57.800 --> 00:17:01.800]  其實李希敏的不滿
[00:17:01.800 --> 00:17:04.400]  是很不尋常的
[00:17:04.400 --> 00:17:06.200]  隔了這麼多年
[00:17:06.200 --> 00:17:08.200]  我們看看除了不滿之外
[00:17:08.200 --> 00:17:10.400]  他有沒有異象呢?
[00:17:10.400 --> 00:17:11.000]  異象有
[00:17:11.000 --> 00:17:12.200]  第二章五節
[00:17:12.200 --> 00:17:15.800]  他說求王差他去猶大
[00:17:15.800 --> 00:17:18.200]  去重建那個城
[00:17:18.200 --> 00:17:20.000]  耶路撒冷
[00:17:20.000 --> 00:17:21.400]  但這是他的異象
[00:17:21.400 --> 00:17:23.000]  他有沒有初步計劃呢?
[00:17:23.000 --> 00:17:26.800]  記不記得剛才讀完那段經文
[00:17:26.800 --> 00:17:30.600]  他的初步計劃是整段經文的高峰
[00:17:30.600 --> 00:17:33.000]  起碼我自己讀的時候是這樣想的
[00:17:33.000 --> 00:17:34.800]  有沒有這麼厲害呢?
[00:17:34.800 --> 00:17:36.400]  我現在想問你一個問題
[00:17:36.400 --> 00:17:39.400]  他要多少封詔書
[00:17:39.400 --> 00:17:41.200]  兩封詔書
[00:17:41.200 --> 00:17:42.400]  很周詳的計劃
[00:17:42.400 --> 00:17:44.000]  第一封詔書你給我
[00:17:44.000 --> 00:17:46.000]  以至我通知河西的省長
[00:17:46.000 --> 00:17:50.200]  可以讓我暢通無阻回到猶大
[00:17:50.200 --> 00:17:50.800]  第二
[00:17:50.800 --> 00:17:52.400]  多給我一封詔書
[00:17:52.400 --> 00:17:55.600]  以至我可以去拿物資
[00:17:55.600 --> 00:17:57.600]  去建什麼呢?
[00:17:57.600 --> 00:17:58.800]  營樓之門
[00:17:58.800 --> 00:17:59.600]  城牆
[00:17:59.600 --> 00:18:01.000]  還有呢?
[00:18:01.000 --> 00:18:03.000]  自己的房子
[00:18:03.000 --> 00:18:04.800]  你說你不是做了這麼多年官
[00:18:04.800 --> 00:18:08.600]  你怎會想得這麼仔細呢?
[00:18:08.600 --> 00:18:13.200]  他有D、有V、有F
[00:18:13.200 --> 00:18:15.000]  聖經沒有解釋
[00:18:15.000 --> 00:18:18.000]  他不是用這些詞語
[00:18:18.000 --> 00:18:21.600]  李希米他自己怎麼去總結這件事呢?
[00:18:21.600 --> 00:18:23.800]  在二章十一節這麼說
[00:18:23.800 --> 00:18:25.600]  他說我到了耶路撒冷
[00:18:25.600 --> 00:18:26.600]  趕他回去
[00:18:26.600 --> 00:18:27.800]  在那裡停留了三天
