
[00:00:00.000 --> 00:00:02.040]  我今晚要和你們講一個
[00:02:55.760 --> 00:02:56.560]  是不是?
[00:02:56.560 --> 00:02:59.680]  你記得我們在這個罪的系統出世
[00:02:59.680 --> 00:03:01.840]  所以我們都犯了罪
[00:03:01.840 --> 00:03:06.040]  罪是什麼呢?
[00:03:06.040 --> 00:03:12.280]  什麼叫做規決了神的榮耀呢?
[00:03:12.280 --> 00:03:16.080]  第一,我們講一下罪是什麼
[00:03:16.080 --> 00:03:18.640]  哦,三福那些很熟悉
[00:03:18.640 --> 00:03:20.680]  三福的,會背嗎?
[00:03:20.680 --> 00:03:23.360]  應該做的,沒去做
[00:03:23.360 --> 00:03:25.400]  不應該做的,全做了
[00:03:25.400 --> 00:03:26.760]  這個就叫做罪了
[00:03:26.760 --> 00:03:27.560]  是不是?
[00:03:27.560 --> 00:03:29.080]  是不是?會背了
[00:03:29.080 --> 00:03:32.280]  但是這個字,罪這個字
[00:03:32.280 --> 00:03:37.560]  在原來的意思,是射不中雄心
[00:03:37.560 --> 00:03:39.440]  射不中雄心
[00:03:39.440 --> 00:03:41.040]  就是射不中的
[00:03:41.040 --> 00:03:42.600]  射不中雄心
[00:03:42.600 --> 00:03:43.800]  那是什麼意思呢?
[00:03:43.800 --> 00:03:46.240]  哎,這麼計較幹什麼呢?
[00:03:46.240 --> 00:03:47.880]  隨便射出去
[00:03:47.880 --> 00:03:51.040]  然後拿一支紅筆去畫一個圓圈
[00:03:51.040 --> 00:03:52.880]  這樣就射中了
[00:03:52.880 --> 00:03:54.200]  行不行?
[00:03:54.200 --> 00:03:55.240]  不行的
[00:03:55.240 --> 00:03:57.600]  這個是你人為的雄心
[00:03:57.600 --> 00:03:59.520]  所以你沒有射中雄心
[00:03:59.520 --> 00:04:01.120]  射不中雄心
[00:04:01.120 --> 00:04:02.800]  原來是什麼呢?
[00:04:02.800 --> 00:04:04.760]  要不就是太高
[00:04:04.760 --> 00:04:06.320]  要不就是太矮
[00:04:06.320 --> 00:04:07.840]  要不就是偏左
[00:04:07.840 --> 00:04:09.280]  要不就是偏什麼?
[00:04:09.280 --> 00:04:12.960]  對了,所以我們中國人有句說話叫做
[00:04:12.960 --> 00:04:14.720]  過右,什麼?
[00:04:14.720 --> 00:04:16.400]  不及
[00:04:16.400 --> 00:04:18.640]  如果不是偏左,就是偏右
[00:04:18.640 --> 00:04:21.240]  所以你沒辦法做到不偏不倚
[00:04:21.240 --> 00:04:24.120]  你沒辦法做到射中什麼?
[00:04:24.120 --> 00:04:25.160]  雄心
[00:04:25.160 --> 00:04:27.400]  那射中雄心是什麼呢?
[00:04:27.400 --> 00:04:30.280]  射中雄心就是中了
[00:04:30.280 --> 00:04:31.360]  合格
[00:04:31.360 --> 00:04:33.760]  射不中雄心其實是什麼呢?
[00:04:33.760 --> 00:04:35.920]  不合格
[00:04:35.920 --> 00:04:37.280]  哦
[00:04:37.280 --> 00:04:42.040]  原來罪是達不到神的標準
[00:04:42.040 --> 00:04:43.360]  要不就是太過
[00:04:43.360 --> 00:04:44.560]  要不就是不及
[00:04:44.560 --> 00:04:45.720]  要不就是偏左
[00:04:45.720 --> 00:04:46.600]  要不就是偏右
[00:04:46.600 --> 00:04:47.920]  行不行?
[00:04:47.920 --> 00:04:48.400]  行不行?
[00:04:48.400 --> 00:04:50.280]  那你思想一下自己
[00:04:50.280 --> 00:04:52.920]  有沒有什麼是太過的?
[00:04:52.920 --> 00:04:54.600]  有沒有什麼是不及的?
[00:04:54.600 --> 00:04:56.320]  有沒有什麼是偏左的?
[00:04:56.320 --> 00:04:57.600]  有沒有什麼是偏右的?
[00:04:57.600 --> 00:04:58.280]  有沒有呢?
[00:04:58.280 --> 00:05:01.080]  你聽的時候要馬上想一下自己
[00:05:01.080 --> 00:05:02.000]  有些什麼
[00:05:02.000 --> 00:05:05.400]  那你就可能會捕捉到多一點
[00:05:05.400 --> 00:05:08.640]  這個就是罪,世人都犯了罪
[00:05:08.640 --> 00:05:13.760]  我們全部都沒能力達到神的標準
[00:05:13.760 --> 00:05:15.000]  簡單點說
[00:05:15.000 --> 00:05:15.920]  行不行?
[00:05:15.920 --> 00:05:16.760]  行
[00:05:16.760 --> 00:05:19.400]  那我們就沒能力了
[00:05:19.400 --> 00:05:21.880]  但原來後面有一句話
[00:05:21.880 --> 00:05:26.200]  虧缺了神的榮耀
[00:05:26.200 --> 00:05:28.400]  關我什麼事?
[00:05:28.400 --> 00:05:31.160]  你崩了而已,關我什麼事?
[00:05:31.160 --> 00:05:34.680]  虧缺了神的榮耀而已
[00:05:34.680 --> 00:05:36.120]  關我什麼事?
[00:05:36.120 --> 00:05:37.720]  你忘記了
[00:05:37.720 --> 00:05:39.600]  我和你說第八章的時候
[00:05:39.600 --> 00:05:43.440]  最終極神要我們進入什麼?
[00:05:43.440 --> 00:05:45.200]  進入榮耀
[00:05:45.200 --> 00:05:47.880]  最終極祂要我們得榮耀
[00:05:47.880 --> 00:05:49.880]  你明白嗎?
[00:05:49.880 --> 00:05:50.680]  所以
[00:05:50.680 --> 00:05:53.160]  虧缺了神要給你的
[00:05:53.160 --> 00:05:54.680]  不只是祂的榮耀
[00:05:54.680 --> 00:05:56.320]  是包括你自己的榮耀
[00:05:56.320 --> 00:05:57.280]  你明白嗎?
[00:05:57.280 --> 00:05:59.200]  你已經什麼?
[00:05:59.200 --> 00:06:01.200]  虧了
[00:06:01.200 --> 00:06:01.880]  怎麼虧了?
[00:06:01.880 --> 00:06:03.240]  不是神虧了
[00:06:03.240 --> 00:06:04.840]  是你虧了
[00:06:04.840 --> 00:06:07.120]  因為這個榮耀是神給你的
[00:06:07.120 --> 00:06:08.840]  不過你虧了
[00:06:08.840 --> 00:06:10.200]  就好像什麼呢?
[00:06:10.200 --> 00:06:12.520]  我舉一個例子
[00:06:12.520 --> 00:06:14.920]  我們大家都用碗吃飯的,是不是?
[00:06:14.920 --> 00:06:15.960]  是不是?
[00:06:15.960 --> 00:06:17.640]  有沒有人用碟吃飯的?
[00:06:17.640 --> 00:06:19.920]  有碟頭飯就用碟吃飯
[00:06:19.920 --> 00:06:23.040]  但你家裡有沒有用碟吃飯的?
[00:06:23.040 --> 00:06:25.000]  哎呀,我見到子軒
[00:06:25.000 --> 00:06:27.400]  子軒,想念你啊
[00:06:27.400 --> 00:06:30.200]  我為你祈禱祈禱九個月了
[00:06:30.200 --> 00:06:33.400]  啊,今晚見到你很開心
[00:06:33.400 --> 00:06:36.080]  是不是很久沒見你了?
[00:06:36.080 --> 00:06:36.920]  是嗎?
[00:06:36.920 --> 00:06:38.200]  哇,感謝主啊
[00:06:38.200 --> 00:06:40.560]  我還認得你
[00:06:40.560 --> 00:06:43.680]  你有沒有180磅?
[00:06:43.680 --> 00:06:45.600]  我看你的樣子好像差不多了
[00:06:45.600 --> 00:06:46.200]  是不是?
[00:06:46.200 --> 00:06:49.120]  你糟糕了,快點減肥
[00:06:49.120 --> 00:06:50.080]  就是
[00:06:50.080 --> 00:06:51.080]  是的
[00:06:51.080 --> 00:06:52.880]  記得,記得
[00:06:52.880 --> 00:06:54.520]  不要太肥
[00:06:54.520 --> 00:06:55.520]  我的叫太大隻
[00:06:55.520 --> 00:06:56.880]  你的叫太肥
[00:06:56.880 --> 00:07:00.040]  哈哈哈
[00:07:00.040 --> 00:07:00.960]  好吧
[00:07:00.960 --> 00:07:02.760]  說到哪裡,突然間去了子軒那裡
[00:07:02.760 --> 00:07:06.120]  真慘
[00:07:06.120 --> 00:07:06.920]  是的
[00:07:06.920 --> 00:07:09.400]  規決了那個榮耀
[00:07:09.400 --> 00:07:10.400]  不是什麼呢?
[00:07:10.400 --> 00:07:13.120]  不是神的榮耀這麼簡單
[00:07:13.120 --> 00:07:15.160]  是祂要給你的榮耀
[00:07:15.160 --> 00:07:17.680]  說到碟頭飯,是不是?
[00:07:17.680 --> 00:07:19.960]  你吃碟頭飯的時候當然用碟
[00:07:19.960 --> 00:07:22.400]  不過你家裡吃飯是不會用碟的,是不是?
[00:07:22.400 --> 00:07:24.080]  我有個朋友很有趣的
[00:07:24.080 --> 00:07:29.040]  他說他是要用碟吃飯才知道吃多少
[00:07:29.040 --> 00:07:30.360]  這麼有趣
[00:07:30.360 --> 00:07:31.480]  為什麼?
[00:07:31.480 --> 00:07:35.800]  因為他是習慣用碟量度他的份量
[00:07:35.800 --> 00:07:37.200]  我們呢
[00:07:37.200 --> 00:07:39.920]  用碟吃飯我不知道吃多少才算飽
[00:07:39.920 --> 00:07:41.640]  所以去自助餐那裡
[00:07:41.640 --> 00:07:43.400]  吃多久都不飽
[00:07:43.400 --> 00:07:44.080]  就是這樣
[00:07:44.080 --> 00:07:45.840]  因為全部用碟
[00:07:45.840 --> 00:07:48.720]  我們就要用碗吃飯,是不是?
[00:07:48.720 --> 00:07:50.760]  那碗是不是圓的?
[00:07:50.760 --> 00:07:52.520]  方都可以的
[00:07:52.520 --> 00:07:54.480]  可以嗎?
[00:07:54.480 --> 00:07:56.280]  有沒有吃過方的碗?
[00:07:56.280 --> 00:08:00.480]  現在什麼碗都有了,古怪怪的,是不是?
[00:08:00.480 --> 00:08:02.040]  不過無論如何
[00:08:02.040 --> 00:08:05.920]  那個邊都是很圓滑的,是不是?
[00:08:05.920 --> 00:08:08.480]  或者那個邊都是很整齊的,是不是?
[00:08:08.480 --> 00:08:13.680]  有沒有人做過九齒碗給你吃呢?
[00:08:13.680 --> 00:08:14.400]  好了
[00:08:14.400 --> 00:08:17.040]  我們中國人、廣東人有一句話
[00:08:17.040 --> 00:08:19.680]  崩口人忌什麼?
[00:08:19.680 --> 00:08:22.960]  什麼叫崩口?
[00:08:22.960 --> 00:08:26.040]  就是不經意打崩了一點
[00:08:26.040 --> 00:08:30.080]  所以打崩了一點的碗通常就馬上被扔了
[00:08:30.080 --> 00:08:33.720]  你會覺得很可惜的,有沒有這種感覺?
[00:08:33.720 --> 00:08:35.800]  我就有這種感覺了
[00:08:35.800 --> 00:08:38.280]  我有一天在家裡不經意就打崩了一隻碗
[00:08:38.280 --> 00:08:42.160]  小小的,很小的,很小很小很小
[00:08:42.160 --> 00:08:44.200]  拿著碗
[00:08:44.200 --> 00:08:45.280]  怎麼辦呢?
[00:08:45.280 --> 00:08:48.640]  但那碗的質地是很漂亮的
[00:08:48.640 --> 00:08:52.840]  唉,扔掉了真是可惜
[00:08:52.840 --> 00:08:54.240]  我就跟自己說
[00:08:54.240 --> 00:08:55.720]  唉,不要緊
[00:08:55.720 --> 00:08:57.280]  我自己用
[00:08:57.280 --> 00:08:58.880]  我不會給客人用的
[00:08:58.880 --> 00:09:00.360]  我又沒有崩口
[00:09:00.360 --> 00:09:01.640]  所以不忌崩口碗
[00:09:01.640 --> 00:09:02.520]  我自己用
[00:09:02.520 --> 00:09:04.880]  我已經用了它三年了
[00:09:04.880 --> 00:09:06.800]  不捨得扔了
[00:09:06.800 --> 00:09:08.800]  很省的,是不是?
[00:09:08.800 --> 00:09:11.680]  但我每一次拿那隻碗出來
[00:09:11.680 --> 00:09:13.760]  我感覺到
[00:09:13.760 --> 00:09:15.400]  你真的打崩了一點
[00:09:15.400 --> 00:09:16.800]  可惜
[00:09:16.800 --> 00:09:17.640]  可惜
[00:09:17.640 --> 00:09:19.680]  其實我講這麼多東西
[00:09:19.680 --> 00:09:22.960]  想讓你知道什麼叫「虧缺神的榮耀」
[00:09:22.960 --> 00:09:25.520]  就是你打崩了一點
[00:09:25.520 --> 00:09:27.280]  補也補不回來
[00:09:27.280 --> 00:09:30.120]  扔掉了你又覺得什麼?
[00:09:30.120 --> 00:09:31.080]  可惜
[00:09:31.080 --> 00:09:32.400]  你跟鄰居說
[00:09:32.400 --> 00:09:36.400]  原來我是崩口碗
[00:09:36.400 --> 00:09:37.880]  崩了一點
[00:09:37.880 --> 00:09:39.000]  崩了一點
[00:09:39.000 --> 00:09:40.440]  真是很可惜
[00:09:40.440 --> 00:09:41.840]  很可惜
[00:09:41.840 --> 00:09:43.920]  行了,這節明白了吧?
[00:09:43.920 --> 00:09:45.640]  「虧缺」了
[00:09:45.640 --> 00:09:47.280]  「虧缺」了神的榮耀
[00:09:47.280 --> 00:09:49.280]  其實我們的榮耀被「虧缺」
[00:09:49.280 --> 00:09:51.480]  也等於是神的榮耀被「虧缺」的
[00:09:51.480 --> 00:09:53.280]  因為那個榮耀本來就是祂給我們的
[00:09:53.280 --> 00:09:54.440]  你明白嗎?
[00:09:54.440 --> 00:09:57.040]  所以我們有沒有辦法
[00:09:57.040 --> 00:09:58.960]  回到我們的榮耀裡面?
[00:09:58.960 --> 00:10:01.160]  我告訴你,沒有辦法
[00:10:01.160 --> 00:10:04.880]  所以如果你熟悉《羅馬書》第六章二十三節
[00:10:04.880 --> 00:10:07.560]  如果你是三福隊員,你又不會背
[00:10:07.560 --> 00:10:10.520]  「罪的功架」
[00:10:10.520 --> 00:10:13.280]  對了,如果沒有下面就真是慘了
[00:10:13.280 --> 00:10:16.080]  哦,原來「罪」有一個結果
[00:10:16.080 --> 00:10:17.840]  那個結果就是「死」
[00:10:17.840 --> 00:10:20.600]  那個結果就是「死」,行不行?
[00:10:20.600 --> 00:10:22.000]  清楚了
[00:10:22.000 --> 00:10:25.680]  那現在我們就去第七章第五節
[00:10:25.680 --> 00:10:27.400]  我們看看它有什麼關係
[00:10:27.400 --> 00:10:31.040]  因為我們屬肉體的時候
[00:10:31.040 --> 00:10:33.640]  那個因律法而生的惡肉
[00:10:33.640 --> 00:10:35.560]  就在我們的肢體裡面發動
[00:10:35.560 --> 00:10:36.960]  以致結成什麼?
[00:10:36.960 --> 00:10:38.080]  死亡的果子
[00:10:38.080 --> 00:10:40.880]  好,我現在從最後解釋上去
[00:10:40.880 --> 00:10:43.560]  死亡的果子是怎麼來的?
[00:10:43.560 --> 00:10:46.000]  如果根據我們剛才說的
[00:10:46.000 --> 00:10:47.960]  三章二十三節
[00:10:47.960 --> 00:10:49.760]  死是怎麼來的?
[00:10:49.760 --> 00:10:51.680]  世人都犯了罪
[00:10:51.680 --> 00:10:53.480]  虧欠了神的榮耀
[00:10:53.480 --> 00:10:56.120]  「罪的功架」乃是什麼?
[00:10:56.120 --> 00:10:56.920]  「死」
[00:10:56.920 --> 00:11:00.200]  所以「死」是從哪裡來的?
[00:11:00.200 --> 00:11:02.120]  從「罪」來的,行不行?
[00:11:02.120 --> 00:11:04.840]  但如果你就這樣讀這一段聖經
[00:11:04.840 --> 00:11:08.440]  你發現「死」好像從什麼來?
[00:11:08.440 --> 00:11:10.760]  從「律法」來
[00:11:10.760 --> 00:11:12.680]  是不是?
[00:11:12.680 --> 00:11:13.680]  不過
[00:11:13.680 --> 00:11:15.480]  它這裡加了一個什麼?
[00:11:15.480 --> 00:11:17.720]  「果子」
[00:11:17.720 --> 00:11:21.880]  死亡的「果子」,兄弟姐妹
[00:11:21.880 --> 00:11:26.040]  你對「果子」有什麼理解?
[00:11:26.040 --> 00:11:29.960]  「果子」是先要開花
[00:11:29.960 --> 00:11:32.200]  然後才是什麼?
[00:11:32.200 --> 00:11:33.920]  「結果」
[00:11:33.920 --> 00:11:36.000]  「結果」要成為「果子」
[00:11:36.000 --> 00:11:37.120]  它有一個什麼?
[00:11:37.120 --> 00:11:40.240]  有一個成熟的過程
[00:11:40.240 --> 00:11:42.040]  要到「果」
[00:11:42.040 --> 00:11:45.040]  「果」熟、滴落是需要什麼?
[00:11:45.040 --> 00:11:47.040]  一段時間
[00:11:47.040 --> 00:11:48.400]  了解嗎?
[00:11:48.400 --> 00:11:49.600]  了解
[00:11:49.600 --> 00:11:51.400]  所以呢
[00:11:51.400 --> 00:11:53.680]  「死」是看不到的
[00:11:53.680 --> 00:11:56.880]  「你點死」是看到的
[00:11:56.880 --> 00:11:58.520]  明白嗎?
[00:11:58.520 --> 00:12:00.040]  「死」是看不到的
[00:12:00.040 --> 00:12:03.040]  你看不看到「你點死」?
[00:12:03.040 --> 00:12:04.160]  你看不到「你點死」
[00:12:04.160 --> 00:12:06.960]  不過「你點死」是看到的
[00:12:06.960 --> 00:12:08.360]  什麼意思?
[00:12:08.360 --> 00:12:11.520]  你死的時候,你看不看到「你死」?
[00:12:11.520 --> 00:12:12.760]  你看不看到?
[00:12:12.760 --> 00:12:13.760]  看不到
[00:12:13.760 --> 00:12:18.360]  不過你人生的旅程「你點死」,你看不看到?
[00:12:18.360 --> 00:12:19.640]  看不到
[00:12:19.640 --> 00:12:21.560]  你是怎麼得罪人的?
[00:12:21.560 --> 00:12:23.560]  你是怎麼傷害人的?
[00:12:23.560 --> 00:12:25.080]  你是怎麼被人傷害的?
[00:12:25.080 --> 00:12:26.280]  你是怎麼搞破壞的?
[00:12:26.280 --> 00:12:27.000]  你是怎麼死的?
[00:12:27.000 --> 00:12:28.760]  你看不看到?
[00:12:28.760 --> 00:12:29.960]  看不看到?
[00:12:29.960 --> 00:12:31.040]  哦
[00:12:31.040 --> 00:12:33.080]  然後慢慢慢慢慢慢
[00:12:33.080 --> 00:12:34.600]  有一個過程去到最後
[00:12:34.600 --> 00:12:37.280]  「死」,你是看不到的
[00:12:37.280 --> 00:12:39.360]  你自己的「死」,你是看不到的
[00:12:39.360 --> 00:12:40.280]  行不行?
[00:12:40.280 --> 00:12:41.920]  人家死,你看到的
[00:12:41.920 --> 00:12:43.320]  是不是?
[00:12:43.320 --> 00:12:44.840]  所以你要明白
[00:12:44.840 --> 00:12:47.800]  這裡其實說的死亡果子
[00:12:47.800 --> 00:12:49.320]  是從罪而來的
[00:12:49.320 --> 00:12:50.920]  不過這裡說
[00:12:50.920 --> 00:12:54.000]  「律法而生的惡欲」
[00:12:54.000 --> 00:12:55.680]  「律法而生的惡欲」
[00:12:55.680 --> 00:12:57.880]  什麼叫「律法而生的惡欲」?
[00:12:57.880 --> 00:13:00.800]  我們首先要解決「律法」
[00:13:00.800 --> 00:13:04.560]  剛才Anna不是看到什麼十戒?
[00:13:04.560 --> 00:13:06.280]  沒有隔閉的
[00:13:06.280 --> 00:13:08.440]  你怎麼知道我說「律法」的呢?
[00:13:08.440 --> 00:13:10.120]  不知道,主知
[00:13:10.120 --> 00:13:14.000]  主知,我剛才在青少年區那裡沒有,不敢說這些
[00:13:14.000 --> 00:13:15.360]  太難了
[00:13:15.360 --> 00:13:16.880]  太難了,不說了
[00:13:16.880 --> 00:13:20.120]  費力都說了九個字,死亡
[00:13:20.120 --> 00:13:23.120]  是不是?所以現在你們坐定聽
[00:13:23.120 --> 00:13:25.560]  「律法」是什麼來的呢?
[00:13:25.560 --> 00:13:26.920]  其實
[00:13:26.920 --> 00:13:30.680]  「律法」是神要滿足人
[00:13:30.680 --> 00:13:34.800]  自己救自己的那個心思
[00:13:34.800 --> 00:13:36.160]  所以
[00:13:36.160 --> 00:13:37.960]  頒給我們的
[00:13:37.960 --> 00:13:39.480]  祂的準則
[00:13:39.480 --> 00:13:41.120]  行不行?
[00:13:41.120 --> 00:13:43.080]  因為我們剛才說
[00:13:43.080 --> 00:13:46.440]  罪是什麼?射不中那個雄心
[00:13:46.440 --> 00:13:51.320]  現在神將那個雄心頒佈給我們
[00:13:51.320 --> 00:13:53.080]  行不行?
[00:13:53.080 --> 00:13:54.520]  祂說「你做吧」
[00:13:54.520 --> 00:13:57.080]  「你做完這些就行了」
[00:13:57.080 --> 00:13:58.240]  明白嗎?
[00:13:58.240 --> 00:13:59.400]  明白嗎?
[00:13:59.400 --> 00:14:00.440]  不過
[00:14:00.440 --> 00:14:03.560]  「律法」裡面有一個規則是這樣的
[00:14:03.560 --> 00:14:05.840]  犯一條等於犯全部
[00:14:05.840 --> 00:14:07.680]  這麼厲害的
[00:14:07.680 --> 00:14:11.160]  這裡不是逐條逐條計算的嗎?
[00:14:11.160 --> 00:14:12.640]  不是的
[00:14:12.640 --> 00:14:14.680]  所以你要守「律法」
[00:14:14.680 --> 00:14:17.000]  你要守全什麼?
[00:14:17.000 --> 00:14:18.520]  全「律法」
[00:14:18.520 --> 00:14:20.560]  可能我們覺得神好什麼
[00:14:20.560 --> 00:14:21.760]  這麼計較的
[00:14:21.760 --> 00:14:23.120]  我問你
[00:14:23.120 --> 00:14:24.720]  你守校規
[00:14:24.720 --> 00:14:27.720]  是不是要守所有的校規?
[00:14:27.720 --> 00:14:32.040]  你犯其中一條是不是也叫犯校規?
[00:14:32.040 --> 00:14:33.920]  「律法」就是這樣
[00:14:33.920 --> 00:14:35.000]  就是這樣
[00:14:35.000 --> 00:14:36.800]  不能作條計的
[00:14:36.800 --> 00:14:37.520]  你明白嗎?
[00:14:37.520 --> 00:14:41.320]  因為這個標準是準則
[00:14:41.320 --> 00:14:45.160]  跟你犯法律
[00:14:45.160 --> 00:14:47.800]  就是社會上的法律
[00:14:47.800 --> 00:14:49.040]  刑事法
[00:14:49.040 --> 00:14:50.320]  民事法
[00:14:50.320 --> 00:14:51.920]  什麼刑事
[00:14:51.920 --> 00:14:54.200]  不同的刑事有不同的刑罰
[00:14:54.200 --> 00:14:55.120]  是不一樣的
[00:14:55.120 --> 00:14:55.880]  你明白嗎?
[00:14:55.880 --> 00:14:58.320]  「法律」不是「律法」
[00:14:58.320 --> 00:14:59.760]  「律法」是說什麼?
[00:14:59.760 --> 00:15:02.440]  是神的準則
[00:15:02.440 --> 00:15:03.680]  「法律」是說什麼?
[00:15:03.680 --> 00:15:04.960]  政府的準則
[00:15:04.960 --> 00:15:05.960]  行不行?
[00:15:05.960 --> 00:15:07.520]  分不分得到?
[00:15:07.520 --> 00:15:08.840]  好
[00:15:08.840 --> 00:15:10.520]  原來這個「律法」
[00:15:10.520 --> 00:15:12.320]  當神頒布
[00:15:12.320 --> 00:15:13.800]  然後他頒給什麼?
[00:15:13.800 --> 00:15:15.520]  他不是頒給全人類
[00:15:15.520 --> 00:15:16.640]  他頒給誰?
[00:15:16.640 --> 00:15:18.480]  頒給以色列民
[00:15:18.480 --> 00:15:19.360]  以色列民
[00:15:19.360 --> 00:15:20.480]  你們是被選來的
[00:15:20.480 --> 00:15:21.760]  你們是優秀民族
[00:15:21.760 --> 00:15:24.080]  所以你想不想做優秀?
[00:15:24.080 --> 00:15:25.400]  我沒有
[00:15:25.400 --> 00:15:28.120]  我做優質良品算了
[00:15:28.120 --> 00:15:28.880]  優秀
[00:15:28.880 --> 00:15:29.960]  被人吃了算了
[00:15:29.960 --> 00:15:31.720]  零食來的算了
[00:15:31.720 --> 00:15:33.320]  你們是優秀的民族
[00:15:33.320 --> 00:15:35.560]  我呼召你們來
[00:15:35.560 --> 00:15:38.680]  我要你們建立一個祭司的什麼角度
[00:15:38.680 --> 00:15:40.720]  你們要成為聖經的國民
[00:15:40.720 --> 00:15:43.200]  你們如果聽我的話
[00:15:43.200 --> 00:15:45.880]  那個「話」其實是「律法」
[00:15:45.880 --> 00:15:47.360]  現在我跟你們說
[00:15:47.360 --> 00:15:48.480]  神那時候說
[00:15:48.480 --> 00:15:49.880]  現在我跟你們說
[00:15:49.880 --> 00:15:51.360]  你們聽我的話
[00:15:51.360 --> 00:15:53.720]  其實那時候他就開始頒布「律法」
[00:15:53.720 --> 00:15:55.920]  所以他們是從「聽」那裡來的
[00:15:55.920 --> 00:15:58.520]  不是從「看」那裡來的
[00:15:58.520 --> 00:16:00.240]  你們去遵行
[00:16:00.240 --> 00:16:04.360]  你們就可以做我的子民了
[00:16:04.360 --> 00:16:07.000]  就是「得」了
[00:16:07.000 --> 00:16:08.680]  但是行不行?
[00:16:08.680 --> 00:16:11.840]  原來當這樣頒布的時候
[00:16:11.840 --> 00:16:13.720]  以色列民裡面
[00:16:13.720 --> 00:16:16.440]  沒有一個人
[00:16:16.440 --> 00:16:18.440]  可以守到「律法」
[00:16:18.440 --> 00:16:21.760]  所以保羅去到羅馬書就說
[00:16:21.760 --> 00:16:23.560]  各位
[00:16:23.560 --> 00:16:25.240]  各位猶太人
[00:16:25.240 --> 00:16:27.480]  麻煩大家搞清楚一點
[00:16:27.480 --> 00:16:29.800]  我們的祖先亞伯拉罕
[00:16:29.800 --> 00:16:32.320]  不是因為守「律法」而稱義的
[00:16:32.320 --> 00:16:35.560]  因為那時候還沒有「律法」
[00:16:35.560 --> 00:16:37.920]  他是因為什麼而稱義?
[00:16:37.920 --> 00:16:41.600]  因為「信」而稱義
