
[00:00:00.000 --> 00:00:02.120]  好,各位聽衆,如果我想問你一個問題
[00:03:24.080 --> 00:03:25.880]  所以以利亞先知就祈禱了
[00:03:25.880 --> 00:03:28.240]  求神降雨下來
[00:03:28.240 --> 00:03:29.160]  七次
[00:03:29.160 --> 00:03:30.240]  連續七次
[00:03:30.240 --> 00:03:31.000]  第一次就問
[00:03:31.000 --> 00:03:31.640]  有沒有?沒有
[00:03:31.640 --> 00:03:32.400]  哦,有沒有?
[00:03:32.400 --> 00:03:33.240]  七次
[00:03:33.240 --> 00:03:34.320]  到第七次的時候
[00:03:34.320 --> 00:03:35.920]  在晴朗的天空上面
[00:03:35.920 --> 00:03:38.840]  出現一片手掌這麼大的雲
[00:03:38.840 --> 00:03:39.960]  以利亞就跟皇帝說
[00:03:39.960 --> 00:03:41.200]  皇上,請起駕
[00:03:41.200 --> 00:03:43.360]  要不然就淋溼你了
[00:03:43.360 --> 00:03:44.400]  哇,你有沒有事?
[00:03:44.400 --> 00:03:46.000]  你沒事發生是吧?
[00:03:46.000 --> 00:03:48.240]  整個天只有一塊手掌這麼大的雲
[00:03:48.240 --> 00:03:49.360]  就會下雨?
[00:03:49.360 --> 00:03:50.240]  媽媽叫你擋雨陣
[00:03:50.240 --> 00:03:51.480]  你都說媽媽不是吧?
[00:03:51.480 --> 00:03:52.520]  你沒事是吧?
[00:03:52.520 --> 00:03:53.920]  沒可能是吧?
[00:03:53.920 --> 00:03:56.360]  但是當他們走下去的時候
[00:03:56.360 --> 00:03:58.160]  雨就開始下來了
[00:03:58.160 --> 00:04:00.680]  解決了旱災的問題
[00:04:00.680 --> 00:04:02.200]  第三個神蹟
[00:04:02.200 --> 00:04:04.040]  就是以利亞先知
[00:04:04.040 --> 00:04:05.080]  束着腰
[00:04:05.080 --> 00:04:07.040]  跑在皇上的馬車前面
[00:04:07.040 --> 00:04:09.280]  由加密山頂跑到山下
[00:04:09.280 --> 00:04:10.080]  再入城
[00:04:10.080 --> 00:04:12.440]  去了一個地方叫耶穌列的地方
[00:04:12.440 --> 00:04:13.320]  我猜而已
[00:04:13.320 --> 00:04:14.880]  我自己猜而已
[00:04:14.880 --> 00:04:17.480]  皇帝的馬車假假的
[00:04:17.480 --> 00:04:20.280]  都不止一隻馬是吧?
[00:04:20.280 --> 00:04:21.600]  不要這麼寒酸
[00:04:21.600 --> 00:04:23.720]  皇帝沒來一隻馬的馬車
[00:04:23.720 --> 00:04:24.600]  我斷估
[00:04:24.600 --> 00:04:26.840]  不要說四頭或者八頭、六頭
[00:04:26.840 --> 00:04:28.840]  起碼都兩隻馬吧?
[00:04:28.840 --> 00:04:30.920]  上山不方便太多馬
[00:04:30.920 --> 00:04:34.360]  兩隻馬拖着上山都應該正常
[00:04:34.360 --> 00:04:37.640]  要在兩隻馬拖着馬車前面跑
[00:04:37.640 --> 00:04:39.800]  跑贏的馬都不簡單
[00:04:39.800 --> 00:04:41.960]  這個擺明是神蹟
[00:04:41.960 --> 00:04:42.760]  所以各位聽衆朋友
[00:04:42.760 --> 00:04:46.240]  十八章就是發生這幾件重大的事
[00:04:46.240 --> 00:04:48.120]  對任何侍奉神的人來說
[00:04:48.120 --> 00:04:51.840]  哇!簡直是嗨!嗨到上天
[00:04:51.840 --> 00:04:53.760]  如果讓我晚上睡覺的時候
[00:04:53.760 --> 00:04:55.400]  火!
[00:04:55.400 --> 00:04:57.200]  雨!
[00:04:57.200 --> 00:05:01.320]  哇!多厲害!很震撼
[00:05:01.320 --> 00:05:02.200]  好了
[00:05:02.200 --> 00:05:03.480]  隔了不知多久
[00:05:03.480 --> 00:05:05.080]  不知多久已經沒說日子了
[00:05:05.080 --> 00:05:07.360]  我估計不是一天是兩天
[00:05:07.360 --> 00:05:08.600]  不會很多的日子
[00:05:08.600 --> 00:05:10.280]  接着下一章就是十九章
[00:05:10.280 --> 00:05:11.920]  就發生這些事了
[00:05:11.920 --> 00:05:14.360]  皇后夜洗別
[00:05:14.360 --> 00:05:16.280]  知道以利亞殺了她的才知道
[00:05:16.280 --> 00:05:19.120]  就洗人去見以利亞
[00:05:19.120 --> 00:05:20.920]  明日這個時候
[00:05:20.920 --> 00:05:22.960]  如果我不殺你以利亞
[00:05:22.960 --> 00:05:24.080]  我不姓爺
[00:05:24.080 --> 00:05:26.400]  這句話是我加的
[00:05:26.400 --> 00:05:27.840]  他沒說不姓爺的
[00:05:27.840 --> 00:05:30.440]  我必定要殺你,要你的命
[00:05:30.440 --> 00:05:32.640]  我讀正經讀到這裏
[00:05:32.640 --> 00:05:33.640]  始終都不明白
[00:05:33.640 --> 00:05:35.320]  到現在都不明白
[00:05:35.320 --> 00:05:38.360]  以利亞的反應竟然是這樣的
[00:05:38.360 --> 00:05:39.600]  如果讓大家想想
[00:05:39.600 --> 00:05:42.440]  我剛剛纔三次神蹟奇事
[00:05:42.440 --> 00:05:44.320]  現在一個女人找人來叫我
[00:05:44.320 --> 00:05:45.520]  我殺你命
[00:05:45.520 --> 00:05:47.360]  我坐着也傻
[00:05:47.360 --> 00:05:49.640]  你來吧,我祈禱
[00:05:49.640 --> 00:05:51.320]  門口一個就死一個
[00:05:51.320 --> 00:05:53.320]  看你敢不敢來
[00:05:53.320 --> 00:05:54.480]  你明不明白我的意思
[00:05:54.480 --> 00:05:56.400]  其實爲什麼呢
[00:05:56.400 --> 00:05:59.400]  但夜洗別竟然驚到一個地步
[00:05:59.400 --> 00:06:01.160]  着草走人
[00:06:01.160 --> 00:06:02.440]  起來逃命
[00:06:02.440 --> 00:06:04.920]  正經講四個字,起來逃命
[00:06:04.920 --> 00:06:05.920]  我咬着頭
[00:06:05.920 --> 00:06:08.240]  我都不明白她的心理狀態是什麼
[00:06:08.240 --> 00:06:09.200]  鼓勵大家
[00:06:09.200 --> 00:06:10.320]  如果你讀心理學那些
[00:06:10.320 --> 00:06:11.840]  你可能做一個報告
[00:06:11.840 --> 00:06:14.280]  研究一下以利亞心裏面發生什麼事
[00:06:14.280 --> 00:06:16.600]  纔會逃腦呢,逃人呢
[00:06:16.600 --> 00:06:18.920]  但不要理會,事情就是這樣,逃人
[00:06:18.920 --> 00:06:21.080]  不單止逃腦
[00:06:21.080 --> 00:06:22.600]  那是真的
[00:06:22.600 --> 00:06:24.800]  逃命當然是逃到盡
[00:06:24.800 --> 00:06:27.080]  真的逃到盡
[00:06:27.080 --> 00:06:30.360]  由北面的地方,以色列
[00:06:30.360 --> 00:06:32.920]  走到猶大
[00:06:32.920 --> 00:06:36.120]  再下去南部的邊界
[00:06:36.120 --> 00:06:38.480]  最南的地方叫別士巴
[00:06:38.480 --> 00:06:40.720]  以色列的國境經常都一轉眼
[00:06:40.720 --> 00:06:42.080]  從淡到別士巴
[00:06:42.080 --> 00:06:43.800]  淡就是北面,最北那個
[00:06:43.800 --> 00:06:45.440]  別士巴就是最南那個
[00:06:45.440 --> 00:06:47.440]  你想想走多遠路呢
[00:06:47.440 --> 00:06:48.760]  走到別士巴
[00:06:48.760 --> 00:06:50.800]  有個工人跟着她,有個僕人跟着她
[00:06:50.800 --> 00:06:53.000]  去到別士巴的時候,就遣散工人
[00:06:53.000 --> 00:06:54.240]  因爲要出境
[00:06:54.240 --> 00:06:57.120]  可能工人沒有visa,讓她回去
[00:06:57.120 --> 00:06:58.360]  我可以出境
[00:06:58.360 --> 00:06:59.880]  我要跟着下去
[00:06:59.880 --> 00:07:01.160]  可能她不想被人知道
[00:07:01.160 --> 00:07:03.440]  也不想有人知道她的行蹤
[00:07:03.440 --> 00:07:06.160]  然後再走,走了一天多的路
[00:07:06.160 --> 00:07:07.720]  很累
[00:07:07.720 --> 00:07:09.360]  沒東西喫
[00:07:09.360 --> 00:07:10.400]  沒水喝
[00:07:10.400 --> 00:07:13.640]  靠在一棵螺藤樹下求死
[00:07:13.640 --> 00:07:15.880]  神啊,怎麼搞成這樣
[00:07:15.880 --> 00:07:18.760]  你拿我的命吧,你接我回去吧
[00:07:18.760 --> 00:07:20.440]  在那裏發悔氣
[00:07:20.440 --> 00:07:22.200]  所以聖經記載
[00:07:22.200 --> 00:07:24.080]  神是沒有聽祈禱的
[00:07:24.080 --> 00:07:25.120]  沒有拿她的命
[00:07:25.120 --> 00:07:28.080]  沒有接她回去住
[00:07:28.080 --> 00:07:30.240]  反而是差派天使來
[00:07:30.240 --> 00:07:32.680]  給她喫點餅,給她水喝
[00:07:32.680 --> 00:07:34.840]  然後睡了覺,起牀
[00:07:34.840 --> 00:07:36.920]  又有天使給她餅喫,給她水喝
[00:07:36.920 --> 00:07:38.480]  跟她說一句話
[00:07:38.480 --> 00:07:42.920]  喫吧,有很長時間你走的
[00:07:42.920 --> 00:07:46.840]  那一年還要走40天
[00:07:46.840 --> 00:07:48.840]  40天啊,各位弟兄姐妹
[00:07:48.840 --> 00:07:51.280]  你知不知道走40天可以走到哪裏
[00:07:51.280 --> 00:07:52.840]  我問過我的同工
[00:07:52.840 --> 00:07:54.360]  因爲他是危行者
[00:07:54.360 --> 00:07:57.040]  每年都走的,所以是專家來的
[00:07:57.040 --> 00:07:58.560]  一個普通人
[00:07:58.560 --> 00:08:00.880]  一個小時就走6公里
[00:08:00.880 --> 00:08:02.120]  那你是不是普通人呢
[00:08:02.120 --> 00:08:04.440]  多數都是,可能普通以下
[00:08:04.440 --> 00:08:05.920]  走不了6公里
[00:08:05.920 --> 00:08:08.160]  當你一天走8小時
[00:08:08.160 --> 00:08:08.920]  全給你了
[00:08:08.920 --> 00:08:11.760]  你不可能像危行者那樣不睡覺
[00:08:11.760 --> 00:08:13.080]  普通人走8小時
[00:08:13.080 --> 00:08:14.800]  6小時就是48小時
[00:08:14.800 --> 00:08:19.440]  你頂到盡,一天走不了50公里
[00:08:19.440 --> 00:08:21.560]  一天走50公里,我當你
[00:08:21.560 --> 00:08:23.040]  大家有沒有小時候
[00:08:23.040 --> 00:08:24.760]  不要問,這個問題太敏感
[00:08:24.760 --> 00:08:26.760]  我小時候聽人家說
[00:08:26.760 --> 00:08:30.040]  走路上廣州好像很了不起
[00:08:30.040 --> 00:08:32.520]  你知道走路上廣州走幾天嗎
[00:08:32.520 --> 00:08:34.120]  3天就夠了
[00:08:34.120 --> 00:08:35.720]  150公里而已
[00:08:35.720 --> 00:08:36.920]  OK,不是很了不起
[00:08:36.920 --> 00:08:38.440]  現在才知道,走路上廣州
[00:08:38.440 --> 00:08:40.920]  拍胸膛,哇,當年走路上廣州
[00:08:40.920 --> 00:08:42.920]  其實走3天就是
[00:08:42.920 --> 00:08:47.000]  你知不知道走去上海有多少公里
[00:08:47.000 --> 00:08:50.080]  不知道,因爲我做了搜查資料
[00:08:50.080 --> 00:08:53.600]  1200公里,由這裏去上海
[00:08:53.600 --> 00:08:54.920]  去到北京呢
[00:08:54.920 --> 00:08:59.880]  有數得計,因爲京九鐵路是2500公里
[00:08:59.880 --> 00:09:01.960]  就是說如果走40天
[00:09:01.960 --> 00:09:03.960]  每天是50公里
[00:09:03.960 --> 00:09:06.480]  40天就走了2000公里
[00:09:06.480 --> 00:09:08.280]  差不多去到北京
[00:09:08.280 --> 00:09:11.160]  很遠的了,是不是
[00:09:11.160 --> 00:09:12.680]  我在想
[00:09:12.680 --> 00:09:15.000]  將來我屯門堂如果要建堂
[00:09:15.000 --> 00:09:16.600]  有地方的時候
[00:09:16.600 --> 00:09:18.520]  當然不是那麼輕易得到
[00:09:18.520 --> 00:09:19.920]  那就要籌款
[00:09:19.920 --> 00:09:22.880]  我不如早點走路上北京屯
[00:09:22.880 --> 00:09:25.360]  去到北京天安門一場崇拜
[00:09:25.360 --> 00:09:27.080]  大家支持我們
[00:09:27.080 --> 00:09:29.000]  開玩笑的
[00:09:29.000 --> 00:09:33.320]  後面的地圖大家看看
[00:09:33.320 --> 00:09:34.640]  地圖
[00:09:34.640 --> 00:09:36.480]  出了,這裏看不到
[00:09:36.480 --> 00:09:39.040]  你見到地中海,左邊的地中海
[00:09:39.040 --> 00:09:41.440]  中央那邊就見到加密山
[00:09:41.440 --> 00:09:44.800]  加密山就是發生那件事了
[00:09:44.800 --> 00:09:49.480]  爲何這裏沒有了
[00:09:49.480 --> 00:09:50.880]  加密山
[00:09:50.880 --> 00:09:54.320]  然後沿着河一直走下來
[00:09:54.320 --> 00:09:57.520]  就去到你見到一個叫耶穌列的地方
[00:09:57.520 --> 00:09:59.520]  下了河之後耶穌列的地方
[00:09:59.520 --> 00:10:01.120]  就在那裏安頓了
[00:10:01.120 --> 00:10:04.800]  極有可能以利亞就在那裏
[00:10:04.800 --> 00:10:07.880]  聽到耶穌列專人和他說要殺他
[00:10:07.880 --> 00:10:09.400]  於是他就走了
[00:10:09.400 --> 00:10:11.720]  由耶穌列那裏走
[00:10:11.720 --> 00:10:14.760]  一直走到剛纔說的別士巴在哪裏
[00:10:14.760 --> 00:10:20.600]  其實可不可以拉個cursor拉下這個地圖
[00:10:20.600 --> 00:10:23.040]  拉下,cursor拉
[00:10:23.040 --> 00:10:24.920]  拉,拉
[00:10:24.920 --> 00:10:28.360]  不行的,就是告訴你在這裏
[00:10:28.360 --> 00:10:30.640]  別士巴就在這裏
[00:10:30.640 --> 00:10:33.360]  南部最鹹的地方
[00:10:33.360 --> 00:10:36.240]  別士巴完了之後,下一張
[00:10:36.240 --> 00:10:39.160]  跟着我真是好玩死
[00:10:39.160 --> 00:10:40.880]  又拉不下來
[00:10:40.880 --> 00:10:43.120]  就在地圖頂,大家看不到的
[00:10:43.120 --> 00:10:44.960]  你相信我,在那裏
[00:10:44.960 --> 00:10:47.480]  別士巴,看到嗎
[00:10:47.480 --> 00:10:50.000]  OK,當看不到就算了
[00:10:50.000 --> 00:10:52.120]  西乃山在哪裏
[00:10:52.120 --> 00:10:55.240]  河列山,西乃山就在這裏
[00:10:55.240 --> 00:10:57.280]  聖經沒有說去西乃山
[00:10:57.280 --> 00:10:58.880]  去河列山
[00:10:58.880 --> 00:11:00.480]  河列山是山脈
[00:11:00.480 --> 00:11:02.240]  西乃山是山峯
[00:11:02.240 --> 00:11:05.640]  就是西乃山,簡單說就是西乃山
[00:11:05.640 --> 00:11:07.640]  走這麼遠的水路
[00:11:07.640 --> 00:11:09.160]  走這麼遠的路
[00:11:09.160 --> 00:11:12.800]  走到西乃山
[00:11:12.800 --> 00:11:13.960]  我想想
[00:11:13.960 --> 00:11:17.640]  如果讓我走,我就不會選這條路線
[00:11:17.640 --> 00:11:20.440]  逃命越快,逃命越好
[00:11:20.440 --> 00:11:23.520]  越短距離離開險境越好
[00:11:23.520 --> 00:11:25.160]  如果讓我或者讓你走
[00:11:25.160 --> 00:11:28.120]  精明人士都會選走西邊
[00:11:28.120 --> 00:11:31.200]  耶穌列走三個小時就去到海了
[00:11:31.200 --> 00:11:35.160]  一落海見到任何一艘船都不要理,就跳下去
[00:11:35.160 --> 00:11:36.680]  OK,坐一艘船
[00:11:36.680 --> 00:11:39.800]  去到三環市,隱姓盲名,沒人理你
[00:11:39.800 --> 00:11:41.840]  追殺不了你,沒人查到
[00:11:41.840 --> 00:11:43.040]  現在那個古代社會
[00:11:43.040 --> 00:11:44.520]  現在可能還查到你去了哪一艘船
[00:11:44.520 --> 00:11:45.800]  但這個沒有了
[00:11:45.800 --> 00:11:48.040]  爲什麼不早點離開險境呢
[00:11:48.040 --> 00:11:49.600]  爲什麼還要
[00:11:49.600 --> 00:11:53.160]  經過自己的內陸這麼多條路走到下面呢
[00:11:53.160 --> 00:11:55.600]  被人抓到的機會是大到不得了的
[00:11:55.600 --> 00:11:57.000]  爲什麼要這麼走呢
[00:11:57.000 --> 00:11:58.320]  答案很清楚
[00:11:58.320 --> 00:12:00.880]  因爲他要去西乃山
[00:12:00.880 --> 00:12:03.280]  他不是要去三環市
[00:12:03.280 --> 00:12:05.800]  他要去西乃山
[00:12:05.800 --> 00:12:07.240]  我們再看看聖經
[00:12:07.240 --> 00:12:08.600]  去到西乃山了
[00:12:08.600 --> 00:12:12.880]  展開神對伊利亞的一些對答
[00:12:12.880 --> 00:12:15.720]  看完之後我再和大家分享
[00:12:15.720 --> 00:12:18.720]  要聽的訊息或者說的訊息
[00:12:18.720 --> 00:12:21.440]  不要玩我了,有時出有時無
[00:12:21.440 --> 00:12:23.360]  真的沒有了
[00:12:23.360 --> 00:12:27.080]  紅色的字是神說的
[00:12:27.080 --> 00:12:30.960]  白色的字就是伊利亞說的
[00:12:30.960 --> 00:12:33.040]  所以我讀紅色的,大家讀白色的
[00:12:33.040 --> 00:12:34.440]  不用讀名字的,行嗎
[00:12:34.440 --> 00:12:37.400]  沒有了,我又要看這裏
[00:12:37.400 --> 00:12:40.640]  伊利亞,你在這裏做什麼?請大家
[00:12:40.640 --> 00:12:56.440]  (伊利亞族族語)
[00:12:57.080 --> 00:12:59.480]  好,我要看這裏
[00:12:59.480 --> 00:13:02.360]  你出來站在山上,在我面前
[00:13:02.360 --> 00:13:03.960]  說完這句話之後
[00:13:03.960 --> 00:13:07.760]  又有風,又有地震,又有火焰
[00:13:07.760 --> 00:13:09.280]  然後有微小的聲音
[00:13:09.280 --> 00:13:12.400]  大家聽到這些字眼
[00:13:12.400 --> 00:13:14.200]  熟悉聖經就知道
[00:13:14.200 --> 00:13:18.800]  其實當年神在西乃山向以色列人顯現立約
[00:13:18.800 --> 00:13:20.400]  就是這樣的景象
[00:13:20.400 --> 00:13:22.880]  雷光閃電地震
[00:13:22.880 --> 00:13:27.000]  表示神差不多用類似當年神顯現的方式
[00:13:27.000 --> 00:13:28.760]  再一次在這裏
[00:13:28.760 --> 00:13:30.880]  我讀到這裏覺得很好玩
[00:13:30.880 --> 00:13:33.240]  我讀到這裏笑了出來
[00:13:33.240 --> 00:13:35.360]  我覺得神好像趕伊利亞出來
[00:13:35.360 --> 00:13:37.560]  好像趕老鼠一樣趕出來
[00:13:37.560 --> 00:13:41.960]  行了,大家沒有什麼反應
[00:13:41.960 --> 00:13:44.720]  大家有沒有留意到
[00:13:44.720 --> 00:13:48.720]  神問以色利亞的說話
[00:13:48.720 --> 00:13:51.520]  和伊利亞答神的說話
[00:13:51.520 --> 00:13:53.960]  兩次都完全一樣
[00:13:53.960 --> 00:13:56.080]  神說伊利亞,你在這裏做什麼?
[00:13:56.080 --> 00:13:57.800]  你在這裏做什麼?
[00:13:57.800 --> 00:13:58.840]  伊利亞回答他
[00:13:58.840 --> 00:14:00.800]  我爲耶和大發熱心
[00:14:00.800 --> 00:14:02.400]  以色列人廢棄你的藥
[00:14:02.400 --> 00:14:03.960]  廢了你的憂痰
[00:14:03.960 --> 00:14:05.800]  殺光你的先知
[00:14:05.800 --> 00:14:06.880]  只剩下我一個
[00:14:06.880 --> 00:14:07.840]  現在還要拿我的命
[00:14:07.840 --> 00:14:09.000]  是完全一樣的
[00:14:09.000 --> 00:14:10.800]  沒有改過這些字
[00:14:10.800 --> 00:14:13.000]  有沒有很奇怪很特別
[00:14:13.000 --> 00:14:13.840]  我就是因爲這樣
[00:14:13.840 --> 00:14:15.360]  爲什麼在這裏重複
[00:14:15.360 --> 00:14:17.640]  你讓我問我也有一點點不同
[00:14:17.640 --> 00:14:19.040]  但完全一樣的
[00:14:19.040 --> 00:14:20.360]  我就是因爲這樣吸引了我
[00:14:20.360 --> 00:14:21.440]  繼續在想,繼續在想
[00:14:21.440 --> 00:14:23.600]  就形成今天的信息
[00:14:23.600 --> 00:14:25.160]  我在想
[00:14:25.160 --> 00:14:29.040]  伊利亞一心要走去西乃山
[00:14:29.040 --> 00:14:30.960]  他想去見神
[00:14:30.960 --> 00:14:33.360]  要不然他怎麼走去別的地方呢
[00:14:33.360 --> 00:14:34.880]  他心裏只有一個想法
[00:14:34.880 --> 00:14:35.960]  就是我要去西乃山
[00:14:35.960 --> 00:14:37.560]  當面找神
[00:14:37.560 --> 00:14:39.640]  但你見神做什麼呢
[00:14:39.640 --> 00:14:41.480]  你找到神又想說什麼呢
[00:14:41.480 --> 00:14:42.760]  你做什麼呢
[00:14:42.760 --> 00:14:44.120]  大家知道他會問的
[00:14:44.120 --> 00:14:46.080]  他自己就在問自己
[00:14:46.080 --> 00:14:47.160]  我究竟見神的時候
