
[00:00:00.000 --> 00:00:01.800]  今天很興奮的
[00:12:03.360 --> 00:12:05.480]  其實這個故事在講什麼呢
[00:12:05.480 --> 00:12:07.760]  這個故事在講給我們聽
[00:12:07.760 --> 00:12:11.160]  其實我們不是一群陰險的人
[00:12:11.160 --> 00:12:14.360]  這位創造主給我們有智慧
[00:12:14.360 --> 00:12:16.760]  連猴子都懂得學
[00:12:16.760 --> 00:12:19.160]  學會不要跟著
[00:12:19.160 --> 00:12:21.760]  何況人在我們的工作
[00:12:21.760 --> 00:12:22.880]  在我們的活動
[00:12:22.880 --> 00:12:24.560]  在我們的生活裏面
[00:12:24.560 --> 00:12:28.880]  我們是要繼續創新 學習 進步
[00:12:28.880 --> 00:12:32.160]  去找到我們工作背後的真相
[00:12:32.160 --> 00:12:35.960]  更加進一步找到我們生命背後
[00:12:35.960 --> 00:12:38.560]  那個真相 那種原因
[00:12:38.560 --> 00:12:41.760]  我們是要繼續去尋問
[00:12:41.760 --> 00:12:43.960]  以致我們不單是工作
[00:12:43.960 --> 00:12:47.560]  我們的生命可以更加精彩
[00:12:47.560 --> 00:12:51.560]  我記得去年大概十月份
[00:12:51.560 --> 00:12:55.160]  我就跟我的同事去到美國矽谷那裏
[00:12:55.160 --> 00:12:57.160]  有一些演講
[00:12:57.160 --> 00:12:59.760]  當我們幾個人一起坐著車
[00:12:59.760 --> 00:13:01.760]  在那個高速公路
[00:13:01.760 --> 00:13:03.960]  一直駛入去矽谷的時候
[00:13:03.960 --> 00:13:04.960]  我們就發現
[00:13:04.960 --> 00:13:09.360]  我們都知道矽谷就是創新科技的發源地
[00:13:09.360 --> 00:13:15.360]  我們很期待去探望那裏的科網公司
[00:13:15.360 --> 00:13:18.160]  在Facebook前面拍個相
[00:13:18.160 --> 00:13:22.160]  我們覺得很創新 很開心
[00:13:22.160 --> 00:13:26.960]  不過當我們坐著車這樣走的時候
[00:13:26.960 --> 00:13:29.560]  我們見到很多大的企業
[00:13:29.560 --> 00:13:32.360]  很大座的建築物
[00:13:32.360 --> 00:13:35.560]  其中有NASA最尖端的科技
[00:13:35.560 --> 00:13:38.960]  但其中有一些是我們遺忘了的
[00:13:38.960 --> 00:13:44.160]  例如Motorola Nokia Ericsson
[00:13:44.160 --> 00:13:48.760]  我們今天的電話全部都是Apple和Samsung
[00:13:48.760 --> 00:13:50.360]  還有一些其他的牌子
[00:13:50.360 --> 00:13:51.960]  我們已經忘記了
[00:13:51.960 --> 00:13:53.160]  其實沒有多久之前
[00:13:53.160 --> 00:13:57.360]  幾年前我都在用其他牌子的電話
[00:13:57.360 --> 00:13:59.560]  當然這些企業
[00:13:59.560 --> 00:14:01.960]  他們都發展他們不同的產品
[00:14:01.960 --> 00:14:04.160]  但是我們就發現
[00:14:04.160 --> 00:14:08.360]  原來我們的創意和我們的工作能力
[00:14:08.360 --> 00:14:13.160]  是要進步 是要繼續去發揮
[00:14:13.160 --> 00:14:17.560]  才能夠反映背後的意義
[00:14:17.560 --> 00:14:19.560]  當然我們的發揮
[00:14:19.560 --> 00:14:23.160]  可以扭曲成為一個惡性的競爭
[00:14:23.160 --> 00:14:25.960]  但是其實發揮的本身
[00:14:25.960 --> 00:14:29.360]  進步的本身是它有深層的意義
[00:14:29.360 --> 00:14:32.160]  所以第一個意義是什麼
[00:14:32.160 --> 00:14:34.360]  Compensation 回報
[00:14:34.360 --> 00:14:36.960]  第二個意義是Competence
[00:14:36.960 --> 00:14:40.360]  第三個意義是最重要的
[00:14:40.360 --> 00:14:43.160]  但是最被遺忘的
[00:14:43.160 --> 00:14:44.960]  因為我們想起工作
[00:14:44.960 --> 00:14:46.960]  很少想起這個Com
[00:14:46.960 --> 00:14:49.760]  這個Com是Community
[00:14:49.760 --> 00:14:52.360]  Community 群體
[00:14:52.360 --> 00:14:54.760]  通常我們想工作
[00:14:54.760 --> 00:14:57.560]  就想我做好我這份工作
[00:14:57.560 --> 00:15:00.160]  我賺多少工資
[00:15:00.160 --> 00:15:02.160]  我得不得到滿足
[00:15:02.160 --> 00:15:03.560]  我們是想這些
[00:15:03.560 --> 00:15:06.360]  但是我們忘記了真相是什麼
[00:15:06.360 --> 00:15:10.560]  真相就是工作是我們進入社群裏面
[00:15:10.560 --> 00:15:13.560]  和其他人一起交往的一個場所
[00:15:13.560 --> 00:15:15.360]  你身邊的人
[00:15:15.360 --> 00:15:17.960]  包括你的同事上司下屬
[00:15:17.960 --> 00:15:19.960]  可能他們價值觀不同
[00:15:19.960 --> 00:15:21.760]  可能他們的背景不同
[00:15:21.760 --> 00:15:24.560]  所以很多時候我們會有些爭執
[00:15:24.560 --> 00:15:26.360]  看東西是不同的
[00:15:26.360 --> 00:15:29.360]  在當中我們就出現很多的問題
[00:15:29.360 --> 00:15:30.960]  有些人就說
[00:15:30.960 --> 00:15:32.360]  我都很相信是的
[00:15:32.360 --> 00:15:34.360]  做事是做不死的
[00:15:34.360 --> 00:15:37.960]  是那些關係是很磨人的
[00:15:37.960 --> 00:15:39.360]  很煩擾的
[00:15:39.360 --> 00:15:41.360]  大家都知道的
[00:15:41.360 --> 00:15:44.360]  但是我們很少會花一些心思
[00:15:44.360 --> 00:15:47.560]  怎樣去在當中學習
[00:15:47.560 --> 00:15:50.160]  和我們身邊的人去溝通
[00:15:50.160 --> 00:15:51.360]  來去交往
[00:15:51.360 --> 00:15:54.160]  包括那些和你價值觀很不同
[00:15:54.160 --> 00:15:55.760]  我們背景很不同的人
[00:15:55.760 --> 00:15:58.760]  在當中怎樣收復我們的關係
[00:15:58.760 --> 00:16:01.360]  然後我們再調教一齊
[00:16:01.360 --> 00:16:04.360]  來去在一個團隊裏面
[00:16:04.360 --> 00:16:05.960]  來去一齊
[00:16:05.960 --> 00:16:09.560]  來去繼續前行
[00:16:09.560 --> 00:16:16.360]  我早年曾經有機會創立自己的公司
[00:16:16.360 --> 00:16:18.960]  在我開公司的時候
[00:16:18.960 --> 00:16:20.960]  我就請我第一個員工
[00:16:20.960 --> 00:16:23.960]  當然都是一些年輕一點的員工
[00:16:23.960 --> 00:16:26.560]  我很記得我第一個員工
[00:16:26.560 --> 00:16:28.960]  他今天成為我的好朋友
[00:16:28.960 --> 00:16:30.960]  他來的時候
[00:16:30.960 --> 00:16:33.560]  他只是做第二份工而已
[00:16:33.560 --> 00:16:35.960]  我請了他來幫幫忙
[00:16:35.960 --> 00:16:39.960]  就發現那個溝通很大的問題
[00:16:39.960 --> 00:16:41.760]  所以我想是不是代溝呢
[00:16:41.760 --> 00:16:42.760]  沒有理由的
[00:16:42.760 --> 00:16:45.960]  當年我都應該比現在年輕一點
[00:16:45.960 --> 00:16:48.960]  後來過了一年多兩年
[00:16:48.960 --> 00:16:52.360]  終於我和他建立了一個信任
[00:16:52.360 --> 00:16:53.560]  很好的關係
[00:16:53.560 --> 00:16:56.160]  我們有一次和他坐下來吃飯的時候
[00:16:56.160 --> 00:16:57.560]  他就和我說
[00:16:57.560 --> 00:17:02.560]  其實我來這間公司之前
[00:17:02.560 --> 00:17:04.560]  就有一個假設的
[00:17:04.560 --> 00:17:08.560]  就是從他讀書和他第一份工
[00:17:08.560 --> 00:17:11.160]  和很多人同事交往的時候
[00:17:11.160 --> 00:17:12.560]  他就學了一樣東西
[00:17:12.560 --> 00:17:14.560]  他就說我學會了
[00:17:14.560 --> 00:17:18.160]  這個世界所有的老闆都是壞人
[00:17:18.160 --> 00:17:19.760]  都是很差的
[00:17:19.760 --> 00:17:22.560]  當時我就開始明白
[00:17:22.560 --> 00:17:26.160]  為甚麼當日我以為是我關心一下他
[00:17:26.160 --> 00:17:28.160]  還不能走
[00:17:28.160 --> 00:17:30.160]  他就會覺得
[00:17:30.160 --> 00:17:32.160]  我在說他
[00:17:32.160 --> 00:17:34.160]  說他做事這麼慢
[00:17:34.160 --> 00:17:36.160]  為甚麼還沒做完
[00:17:36.160 --> 00:17:41.160]  我們發現原來在我們兩人之間交往背後
[00:17:41.160 --> 00:17:44.160]  是有很多的假設和誤解
[00:17:44.160 --> 00:17:46.760]  我們的信仰告訴我們
[00:17:46.760 --> 00:17:49.160]  我們這位創造主創造我們
[00:17:49.160 --> 00:17:50.760]  是很特別的
[00:17:50.760 --> 00:17:53.160]  他不是做一個你一個我
[00:17:53.160 --> 00:17:55.560]  他不是關心我們個別這麼簡單
[00:17:55.560 --> 00:17:56.960]  他都關心我們個別
[00:17:56.960 --> 00:17:59.960]  但是他更加關心我們作為一個群體
[00:17:59.960 --> 00:18:02.960]  我們是否懂得在當中怎樣交往
[00:18:02.960 --> 00:18:04.960]  他的設計是這樣的
[00:18:04.960 --> 00:18:07.960]  沒有人可以一個人在一個孤島裏面
[00:18:07.960 --> 00:18:10.960]  你又起屋又懂得種田
[00:18:10.960 --> 00:18:13.960]  又懂得做衣服
[00:18:13.960 --> 00:18:14.960]  懂得所有的東西
[00:18:14.960 --> 00:18:16.960]  他的設計不是這樣的
[00:18:16.960 --> 00:18:18.960]  他的設計有些人是耕田
[00:18:18.960 --> 00:18:20.960]  有些人是起屋
[00:18:20.960 --> 00:18:22.960]  各人有不同的技能
[00:18:22.960 --> 00:18:25.960]  然後我們彼此去分享
[00:18:25.960 --> 00:18:27.960]  一起去合作
[00:18:27.960 --> 00:18:29.960]  建立成我們的社群
[00:18:29.960 --> 00:18:30.960]  我們的社會
[00:18:30.960 --> 00:18:33.960]  這個是我們本身的設計
[00:18:33.960 --> 00:18:35.960]  所以我們職場
[00:18:35.960 --> 00:18:36.960]  我們的工作
[00:18:36.960 --> 00:18:41.960]  都是按照這樣的設計來承認
[00:18:41.960 --> 00:18:44.960]  這個是我們工作背後的真相
[00:18:44.960 --> 00:18:47.960]  我希望你明白了真相之後
[00:18:47.960 --> 00:18:51.960]  你可以多花一點心思在這三樣東西裏
[00:18:51.960 --> 00:18:53.960]  有一種的平衡
[00:18:53.960 --> 00:18:56.960]  我們同事之間建立團隊是很重要的
[00:18:56.960 --> 00:18:58.960]  彼此去了解
[00:18:58.960 --> 00:19:02.960]  和彼此找到合宜的一個溝通
[00:19:02.960 --> 00:19:03.960]  我都曾經
[00:19:03.960 --> 00:19:05.960]  早年我都發現
[00:19:05.960 --> 00:19:07.960]  我在香港工作的時候
[00:19:07.960 --> 00:19:11.960]  都遇到一些不容易應付的上司
