
[00:00:00.000 --> 00:00:04.080]  我們剛剛完成羅馬書,我們要轉入加拉太書
[00:03:37.200 --> 00:03:39.640]  初期教會一般上在某一個家庭
[00:03:39.640 --> 00:03:43.280]  甚至乎在政治迫害的底下
[00:03:43.280 --> 00:03:44.960]  去到墳營裡面
[00:03:44.960 --> 00:03:46.400]  在山洞當中
[00:03:46.400 --> 00:03:47.960]  在晚上偷偷的聚會
[00:03:47.960 --> 00:03:50.920]  所以保羅現在寫信的不是給《迦太》教會
[00:03:50.920 --> 00:03:54.320]  是寫給《迦太》區的各教會
[00:03:54.320 --> 00:03:55.480]  這裡他說
[00:03:55.480 --> 00:03:57.360]  願我們的父上帝
[00:03:57.360 --> 00:03:59.200]  系統耶穌基督的恩典
[00:03:59.200 --> 00:04:00.840]  遵照我們父上帝的旨意
[00:04:00.840 --> 00:04:02.280]  為我們的罪獻上了自己
[00:04:02.280 --> 00:04:03.640]  願榮耀歸於上帝
[00:04:03.640 --> 00:04:04.840]  世世無窮
[00:04:04.840 --> 00:04:05.480]  阿們
[00:04:05.480 --> 00:04:07.880]  這裡的引言
[00:04:07.880 --> 00:04:10.000]  是有點古怪的
[00:04:10.000 --> 00:04:11.600]  一般上書信
[00:04:11.600 --> 00:04:13.680]  很少用這個引言
[00:04:13.680 --> 00:04:16.800]  因為保羅有兩個元素特別加插進去
[00:04:16.800 --> 00:04:17.360]  第一
[00:04:17.360 --> 00:04:19.440]  是關於他個人身份的問題
[00:04:19.440 --> 00:04:20.480]  很特別強調
[00:04:20.480 --> 00:04:22.920]  他的身份的來自並不是人
[00:04:22.920 --> 00:04:24.680]  是來自上帝的選召
[00:04:24.680 --> 00:04:28.280]  這個是確立了保羅的權威性
[00:04:28.280 --> 00:04:29.600]  因為現在他要說的
[00:04:29.600 --> 00:04:31.480]  接著跟《迦太》教會要討論的
[00:04:31.480 --> 00:04:32.720]  是一個權威的問題
[00:04:32.720 --> 00:04:34.960]  他講來講去纏繞著的
[00:04:34.960 --> 00:04:36.120]  不斷的在說的
[00:04:36.120 --> 00:04:38.120]  遲些我們在說上不上耶路撒冷
[00:04:38.120 --> 00:04:39.480]  什麼時候才上耶路撒冷
[00:04:39.480 --> 00:04:41.800]  上了耶路撒冷見到什麼人等等等等
[00:04:41.800 --> 00:04:43.080]  都是想證明一件事
[00:04:43.080 --> 00:04:45.480]  他的福音的內容
[00:04:45.480 --> 00:04:47.080]  並不是來自人
[00:04:47.080 --> 00:04:49.400]  他的權威性不是來自人的
[00:04:49.400 --> 00:04:50.200]  第二
[00:04:50.200 --> 00:04:51.680]  他加插了基督論在這裡
[00:04:51.680 --> 00:04:55.640]  基督論所論及的內容也沒什麼特別
[00:04:55.640 --> 00:04:57.640]  在其他書信裡面都有提到
[00:04:57.640 --> 00:04:59.720]  但是放在開場白
[00:04:59.720 --> 00:05:01.560]  書信的開場白
[00:05:01.560 --> 00:05:02.680]  就有點古怪了
[00:05:02.680 --> 00:05:03.920]  就是說
[00:05:03.920 --> 00:05:06.080]  今天如果你寫一封信給別人的時候
[00:05:06.080 --> 00:05:08.360]  弟兄姊妹你不會一開始就跟他說
[00:05:08.360 --> 00:05:09.720]  我是什麼名字
[00:05:09.720 --> 00:05:12.720]  我是願那位三位一體的上帝
[00:05:12.720 --> 00:05:14.160]  三二一一二三的
[00:05:14.160 --> 00:05:15.840]  聖父聖子聖靈的上帝
[00:05:15.840 --> 00:05:17.400]  我們不會說這麼深奧的開始
[00:05:17.400 --> 00:05:18.800]  你明白嗎?不會這麼深奧的開始
[00:05:18.800 --> 00:05:19.760]  為什麼保羅這一刻
[00:05:19.760 --> 00:05:21.280]  會說一個這麼深奧的開始
[00:05:21.280 --> 00:05:21.960]  因為
[00:05:21.960 --> 00:05:25.360]  跟他以下下來所爭辯的內容
[00:05:25.360 --> 00:05:27.600]  是極有關係的
[00:05:27.600 --> 00:05:28.960]  因為這樣的緣故
[00:05:28.960 --> 00:05:30.000]  我們知道
[00:05:30.000 --> 00:05:32.720]  接著保羅就已經單刀直入了
[00:05:32.720 --> 00:05:34.160]  再不說其他的說話
[00:05:34.160 --> 00:05:35.280]  他說我很驚訝
[00:05:35.280 --> 00:05:38.080]  你們竟然這麼輕易地離棄了
[00:05:38.080 --> 00:05:40.240]  藉著基督恩典選照你們的上帝
[00:05:40.240 --> 00:05:41.840]  而去跟從另一種福音
[00:05:41.840 --> 00:05:43.800]  其實並沒有另一種福音
[00:05:43.800 --> 00:05:44.560]  我只是在說
[00:05:44.560 --> 00:05:46.840]  是因為有人來騷擾你們
[00:05:46.840 --> 00:05:48.800]  想要改變基督的福音
[00:05:48.800 --> 00:05:49.720]  其實任何一個人
[00:05:49.720 --> 00:05:51.800]  即使是我們或是天上的天使
[00:05:51.800 --> 00:05:54.600]  要向你們宣傳另一種福音
[00:05:54.600 --> 00:05:56.920]  跟我們以前所傳的是不同的話
[00:05:56.920 --> 00:05:59.080]  應該受到詛咒
[00:05:59.080 --> 00:06:00.200]  我已經說過了
[00:06:00.200 --> 00:06:01.320]  現在我再說
[00:06:01.320 --> 00:06:02.840]  是無論誰
[00:06:02.840 --> 00:06:06.360]  要是向你們宣傳另一種福音
[00:06:06.360 --> 00:06:08.200]  跟你們從前所領受的不同
[00:06:08.200 --> 00:06:09.680]  他應受詛咒
[00:06:09.680 --> 00:06:10.280]  弟兄姊妹
[00:06:10.280 --> 00:06:12.240]  這裡我沒有打重複的字
[00:06:12.240 --> 00:06:13.680]  保羅不是漏口
[00:06:13.680 --> 00:06:17.560]  保羅為什麼要重複又重複提到福音的問題
[00:06:17.560 --> 00:06:20.360]  因為他覺得極之嚴重的問題
[00:06:20.360 --> 00:06:23.080]  他說傳另一種福音的人受到詛咒的原因
[00:06:23.080 --> 00:06:25.640]  為什麼要這麼嚴重的延遲呢
[00:06:25.640 --> 00:06:29.920]  因為這是影響了人永生的問題
[00:06:29.920 --> 00:06:32.520]  不是今天這頓飯能不能吃的問題
[00:06:32.520 --> 00:06:34.440]  是將來在永生中
[00:06:34.440 --> 00:06:35.720]  我以為我得著
[00:06:35.720 --> 00:06:38.040]  但其實是沒有得著的問題
[00:06:38.040 --> 00:06:40.560]  這才是最嚴重的問題
[00:06:40.560 --> 00:06:41.640]  接著保羅說
[00:06:41.640 --> 00:06:44.280]  我這棵樹是要贏得人的稱讚嗎
[00:06:44.280 --> 00:06:44.840]  不是
[00:06:44.840 --> 00:06:46.120]  是要上帝的嘉許
[00:06:46.120 --> 00:06:47.640]  難道我想討人的喜歡
[00:06:47.640 --> 00:06:49.280]  如果仍然想討人的喜歡
[00:06:49.280 --> 00:06:50.680]  我就不是基督的僕人了
[00:06:50.680 --> 00:06:51.520]  弟兄姊妹
[00:06:51.520 --> 00:06:54.080]  今天站在港台講道的人
[00:06:54.080 --> 00:06:56.120]  今天很多人很想在這裡講道
[00:06:56.120 --> 00:06:57.040]  我想告訴你
[00:06:57.040 --> 00:06:59.360]  在這個世代裡站在港台講道的
[00:06:59.360 --> 00:07:02.440]  即使是最危險的即使之一
[00:07:02.440 --> 00:07:03.320]  為什麼
[00:07:03.320 --> 00:07:07.200]  因為在網上無理的指罵
[00:07:07.200 --> 00:07:10.240]  無理的謾罵的人已經是
[00:07:10.240 --> 00:07:12.760]  包括基督徒
[00:07:12.760 --> 00:07:14.600]  是多到不得了
[00:07:14.600 --> 00:07:16.240]  今天有很多人來討人的喜歡
[00:07:16.240 --> 00:07:18.760]  所以你看到香港一千三百多間教會裡面
[00:07:18.760 --> 00:07:20.280]  有些人在崇拜裡面
[00:07:20.280 --> 00:07:22.680]  有些講完誤感講道
[00:07:22.680 --> 00:07:23.880]  拿一張報紙上去
[00:07:23.880 --> 00:07:25.360]  讀了一個專欄作家
[00:07:25.360 --> 00:07:26.600]  一篇散文
[00:07:26.600 --> 00:07:28.880]  一本雜誌裡面
[00:07:28.880 --> 00:07:31.160]  一個旅遊的郵寄
[00:07:31.160 --> 00:07:32.800]  然後加一段經文
[00:07:32.800 --> 00:07:34.240]  這樣就收工了
[00:07:34.240 --> 00:07:35.560]  這些講章
[00:07:35.560 --> 00:07:37.000]  根本不是講道
[00:07:37.000 --> 00:07:38.080]  也沒有殺傷力
[00:07:38.080 --> 00:07:39.240]  也沒有建設性
[00:07:39.240 --> 00:07:40.560]  很安全就可以離去了
[00:07:40.560 --> 00:07:41.600]  這個講完
[00:07:41.600 --> 00:07:42.320]  為什麼
[00:07:42.320 --> 00:07:45.920]  因為這是討人喜歡的講道
[00:07:45.920 --> 00:07:48.040]  這樣講道大家很開心
[00:07:48.040 --> 00:07:49.400]  縮小養柱
[00:07:49.400 --> 00:07:51.200]  也沒有人受傷害
[00:07:51.200 --> 00:07:52.800]  這是最開心的事情
[00:07:52.800 --> 00:07:56.080]  我最近去參加一個講座
[00:07:56.080 --> 00:07:57.040]  那個講員說
[00:07:57.040 --> 00:08:00.520]  同性婚姻的問題
[00:08:00.520 --> 00:08:03.360]  我們不要在崇拜宣講
[00:08:03.360 --> 00:08:05.720]  否則會傷害很多人
[00:08:05.720 --> 00:08:08.080]  我完了之後就捉住他講
[00:08:08.080 --> 00:08:08.760]  我們知不知道
[00:08:08.760 --> 00:08:09.480]  現在父親節
[00:08:09.480 --> 00:08:10.520]  你講一個好的父親
[00:08:10.520 --> 00:08:11.960]  也傷害了很多人
[00:08:11.960 --> 00:08:12.520]  在母親節
[00:08:12.520 --> 00:08:13.360]  講一個好的母親
[00:08:13.360 --> 00:08:14.560]  也傷害了很多人
[00:08:14.560 --> 00:08:15.800]  夫妻節講夫妻恩愛
[00:08:15.800 --> 00:08:17.000]  也傷害了很多人
[00:08:17.000 --> 00:08:18.280]  因為很多人家裡沒有爸爸
[00:08:18.280 --> 00:08:18.840]  沒有媽媽
[00:08:18.840 --> 00:08:19.640]  夫妻又不傷害
[00:08:19.640 --> 00:08:20.560]  那我甚麼都不用講了
[00:08:20.560 --> 00:08:22.080]  是不是
[00:08:22.080 --> 00:08:22.640]  弟兄姊妹
[00:08:22.640 --> 00:08:24.560]  今天很奇怪的一件事情
[00:08:24.560 --> 00:08:26.880]  今天我們宣講整個話語的時候
[00:08:26.880 --> 00:08:30.360]  今天教木同工衰的是一種勇氣
[00:08:30.360 --> 00:08:32.400]  一種勇氣是宣講整個話
[00:08:32.400 --> 00:08:33.720]  不是要討人的喜歡
[00:08:33.720 --> 00:08:37.640]  而是神的符咒
[00:08:37.640 --> 00:08:40.040]  要我們要完成的事情
[00:08:40.040 --> 00:08:40.760]  所以弟兄姊妹
[00:08:40.760 --> 00:08:41.480]  跟你講一聲
[00:08:41.480 --> 00:08:44.040]  你需要勇氣
[00:08:44.040 --> 00:08:44.840]  我們看看
[00:08:44.840 --> 00:08:46.320]  令到保羅憤慨的
[00:08:46.320 --> 00:08:47.160]  在加拿大信徒
[00:08:47.160 --> 00:08:49.760]  竟然這麼容易跟了另一種虛假的福音
[00:08:49.760 --> 00:08:50.440]  弟兄姊妹
[00:08:50.440 --> 00:08:51.240]  不要忘記
[00:08:51.240 --> 00:08:52.200]  待會我解釋的時候
[00:08:52.200 --> 00:08:52.680]  你就知道
[00:08:52.680 --> 00:08:53.720]  為甚麼這麼容易
[00:08:53.720 --> 00:08:56.360]  因為這個福音實在是太吸引
[00:08:56.360 --> 00:08:58.200]  比保羅所講的福音那麼吸引
[00:08:58.200 --> 00:08:59.520]  這個問題就來了
[00:08:59.520 --> 00:09:00.680]  它吸引在哪裏
[00:09:00.680 --> 00:09:02.400]  我們提到這個改變的福音
[00:09:02.400 --> 00:09:03.240]  究竟是在講甚麼
[00:09:03.240 --> 00:09:04.160]  它不是在講方法
[00:09:04.160 --> 00:09:06.200]  保羅現在不是在討論方法的問題
[00:09:06.200 --> 00:09:09.040]  他不是在討論這班人來騷擾的時候
[00:09:09.040 --> 00:09:12.320]  用另一種方法去傳播
[00:09:12.320 --> 00:09:13.680]  保羅不是在講方法
[00:09:13.680 --> 00:09:16.960]  保羅在講的是根基的問題
[00:09:16.960 --> 00:09:19.800]  我們在整個卡拉太書找不到
[00:09:19.800 --> 00:09:20.880]  難處在這裏
[00:09:20.880 --> 00:09:22.280]  整個卡拉太書找不到
[00:09:22.280 --> 00:09:24.680]  保羅很清晰的形容
[00:09:24.680 --> 00:09:27.480]  另一種福音的內容究竟是甚麼
[00:09:27.480 --> 00:09:29.120]  難處在這裏
[00:09:29.120 --> 00:09:33.280]  他既然在指責或爭論或爭辯的
[00:09:33.280 --> 00:09:34.640]  加拉太教會的人
[00:09:34.640 --> 00:09:35.960]  接受了另一種福音
[00:09:35.960 --> 00:09:38.720]  但保羅又沒有詳細講另一種方法是甚麼
[00:09:38.720 --> 00:09:42.640]  所以在《釋經學》裏面有個叫Mirror Reading
[00:09:42.640 --> 00:09:46.480]  即是用鏡子的理論閱讀的方法
[00:09:46.480 --> 00:09:47.960]  即是當我們讀卡拉太書
[00:09:47.960 --> 00:09:49.800]  然後反照出來的時候
[00:09:49.800 --> 00:09:51.560]  我們大概整理到
[00:09:51.560 --> 00:09:55.480]  究竟加拉太教會信了另一種方法的內容是甚麼
[00:09:55.480 --> 00:09:56.440]  整理了之後我們就知道
[00:09:56.440 --> 00:09:59.920]  原來這個福音是加插了
[00:09:59.920 --> 00:10:13.080]  猶太教的國禮、節期、守的日期、飲食習慣等等
[00:10:13.080 --> 00:10:15.360]  即是說今天信耶穌是不夠的
[00:10:15.360 --> 00:10:17.040]  這班猶太的信徒
[00:10:17.040 --> 00:10:20.520]  走來去追隨著保羅的腳踪
[00:10:20.520 --> 00:10:22.160]  去做這個工作
[00:10:22.160 --> 00:10:22.920]  保羅一走
[00:10:22.920 --> 00:10:24.240]  他就跟加拉太信徒說
[00:10:24.240 --> 00:10:26.040]  你單單信耶穌是不夠的
[00:10:26.040 --> 00:10:27.360]  你還要國禮
[00:10:27.360 --> 00:10:30.240]  你還要守儒節、守住棚節
[00:10:30.240 --> 00:10:33.360]  你還要去守我們猶太教的一切一切一切
[00:10:33.360 --> 00:10:34.320]  律法的要求
[00:10:34.320 --> 00:10:35.880]  這樣你就得救了
[00:10:35.880 --> 00:10:38.240]  恐怖在這裏
[00:10:38.240 --> 00:10:39.680]  羅馬書討論了很久
[00:10:39.680 --> 00:10:42.840]  保羅說猶太人不能夠靠律法得救
[00:10:42.840 --> 00:10:45.840]  福音是全是恩典
[00:10:45.840 --> 00:10:50.200]  由馬丁路德五百年前再一次提醒我們改教
[00:10:50.200 --> 00:10:51.840]  再一次提醒我們到現在
[00:10:51.840 --> 00:10:53.800]  五百年後的今天
[00:10:53.800 --> 00:10:56.240]  我們仍然根深蒂固地
[00:10:56.240 --> 00:10:59.680]  是對全是恩典入不了腦
[00:10:59.680 --> 00:11:00.840]  跟你加拉太人說一聲
[00:11:00.840 --> 00:11:01.840]  全是恩典
[00:11:01.840 --> 00:11:03.600]  (全是恩典)
[00:11:03.600 --> 00:11:05.520]  我怎樣說才明白
[00:11:05.520 --> 00:11:07.400]  為甚麼這個另一個方向這麼吸引呢
[00:11:07.400 --> 00:11:09.120]  因為另一個方向吸引的原因是
[00:11:09.120 --> 00:11:10.080]  它吸引了人
[00:11:10.080 --> 00:11:12.040]  它滿足了人的一種的
[00:11:12.040 --> 00:11:15.040]  恣意和驕傲的需求
[00:11:15.040 --> 00:11:15.960]  這種恣意是甚麼
[00:11:15.960 --> 00:11:17.480]  就是原來我這樣做
[00:11:17.480 --> 00:11:19.520]  我單單信耶穌是不夠的
[00:11:19.520 --> 00:11:20.400]  如果我做些事的時候
[00:11:20.400 --> 00:11:23.440]  我就開始滿足到自己裏面一種的要求
[00:11:23.440 --> 00:11:25.680]  滿足到一種的自我驕傲
[00:11:25.680 --> 00:11:26.600]  自我膨脹
[00:11:26.600 --> 00:11:27.760]  那種自我膨脹是甚麼
[00:11:27.760 --> 00:11:31.920]  我屬靈生命何等的美好
[00:11:31.920 --> 00:11:36.160]  牧師我們從來都沒有跟加拉太教會
[00:11:36.160 --> 00:11:38.160]  另一種方向有任何的瓜葛
[00:11:38.160 --> 00:11:42.800]  我們沒有學猶太人的任何東西
[00:11:42.800 --> 00:11:45.000]  我想說 弟兄姊妹
[00:11:45.000 --> 00:11:47.680]  同一個原則
[00:11:47.680 --> 00:11:50.080]  剛才有短訊對他分享
[00:11:50.080 --> 00:11:53.280]  弟兄姊妹會覺得很奇怪
[00:11:53.280 --> 00:11:53.960]  我們有錄影
[00:11:53.960 --> 00:11:55.560]  我希望你不要跟我斷章取義
[00:11:55.560 --> 00:11:56.760]  很多人都說
[00:11:56.760 --> 00:11:59.960]  林牧師不喜歡祈禱
[00:11:59.960 --> 00:12:02.600]  林牧師不喜歡查經
[00:12:02.600 --> 00:12:05.280]  林牧師不喜歡講聖經
[00:12:05.280 --> 00:12:06.800]  不要搞錯
[00:12:06.800 --> 00:12:09.360]  讀經、祈禱、查經
[00:12:09.360 --> 00:12:10.840]  我開始問一個問題
[00:12:10.840 --> 00:12:11.600]  弟兄姊妹
[00:12:11.600 --> 00:12:14.520]  為甚麼這麼多信徒
[00:12:14.520 --> 00:12:16.840]  這麼喜歡去查聖經
[00:12:16.840 --> 00:12:18.920]  這麼喜歡去祈禱
[00:12:18.920 --> 00:12:21.840]  這麼喜歡去神學院讀神學
[00:12:21.840 --> 00:12:23.880]  夜間的神學課程
[00:12:23.880 --> 00:12:25.120]  但是與此同時
[00:12:25.120 --> 00:12:27.480]  他沒有花同等的時間去傳方呢
[00:12:27.480 --> 00:12:30.040]  我要問的問題在這裡
[00:12:30.040 --> 00:12:32.200]  我完全不否定
[00:12:32.200 --> 00:12:34.520]  也不會說不贊成
[00:12:34.520 --> 00:12:36.880]  人去讀聖經、人去查經、人去祈禱
[00:12:36.880 --> 00:12:38.360]  人去晚間神學院進修
[00:12:38.360 --> 00:12:40.200]  這一切我完全不否定
[00:12:40.200 --> 00:12:41.320]  也不會反對
[00:12:41.320 --> 00:12:42.400]  我極之鼓勵
[00:12:42.400 --> 00:12:43.680]  但問題我們要問的就是
[00:12:43.680 --> 00:12:44.520]  為甚麼與此同時
[00:12:44.520 --> 00:12:46.680]  我沒有花同等的時間去傳方呢
[00:12:46.680 --> 00:12:47.560]  原因有兩個
[00:12:47.560 --> 00:12:49.120]  至少有兩個我想告訴你
[00:12:49.120 --> 00:12:53.520]  第一 傳方是困難的
[00:12:53.520 --> 00:12:55.720]  是很困難的
[00:12:55.720 --> 00:13:00.320]  傳方我們面對很大的挑戰
[00:13:00.320 --> 00:13:02.480]  傳福音
[00:13:02.480 --> 00:13:06.320]  我們自尊會受損
[00:13:06.320 --> 00:13:07.840]  人是一個甚麼動物呢
[00:13:07.840 --> 00:13:12.240]  人是一個捨難取義的動物
[00:13:12.240 --> 00:13:13.000]  對不對
[00:13:13.000 --> 00:13:14.560]  你怎麼上來的
[00:13:14.560 --> 00:13:17.040]  你不會走樓梯上來的
[00:13:17.040 --> 00:13:18.840]  你明知道有樓梯可以走
[00:13:18.840 --> 00:13:19.640]  你不會走的
[00:13:19.640 --> 00:13:20.800]  一樓而已
[00:13:20.800 --> 00:13:23.120]  有時我們上班按電梯按一字
[00:13:23.120 --> 00:13:25.560]  後面的人會瞪著我們
[00:13:25.560 --> 00:13:27.400]  一樓都按電梯
[00:13:27.400 --> 00:13:31.000]  但人是捨難取義的
[00:13:31.000 --> 00:13:32.600]  有電梯當然要搭電梯
[00:13:32.600 --> 00:13:33.400]  有扶手電梯
[00:13:33.400 --> 00:13:33.800]  我看錯了
[00:13:33.800 --> 00:13:35.320]  扶手電梯怎會自己走樓梯
[00:13:35.320 --> 00:13:36.560]  不會的
[00:13:36.560 --> 00:13:39.320]  人是一個捨難取義的動物
[00:13:39.320 --> 00:13:41.080]  傳方是困難的
[00:13:41.080 --> 00:13:42.840]  所以這麼多信徒
[00:13:42.840 --> 00:13:45.280]  不肯回答傳方的原因是甚麼
[00:13:45.280 --> 00:13:46.840]  因為這件事是難的
[00:13:46.840 --> 00:13:48.280]  我自尊會受損
[00:13:48.280 --> 00:13:51.120]  我會被挑戰
[00:13:51.120 --> 00:13:53.280]  我昨天跟我的朋友喝茶
[00:13:53.280 --> 00:13:53.920]  他真厲害
[00:13:53.920 --> 00:13:56.440]  香港偉大的人物
[00:13:56.440 --> 00:13:58.400]  生了三個
[00:13:58.400 --> 00:14:00.440]  你知家庭很少生三個
[00:14:00.440 --> 00:14:01.520]  我的意思是他生三個
[00:14:01.520 --> 00:14:03.840]  四十歲就生第一個
[00:14:03.840 --> 00:14:05.000]  偉大在這裡
[00:14:05.000 --> 00:14:06.520]  四十歲我已經收工了
[00:14:06.520 --> 00:14:07.520]  他才生第一個
[00:14:07.520 --> 00:14:09.840]  現在有三個
[00:14:09.840 --> 00:14:15.000]  他最大的是十幾歲
[00:14:15.000 --> 00:14:17.120]  昨天跟他喝茶
[00:14:17.120 --> 00:14:19.080]  他三個還沒坐下
[00:14:19.080 --> 00:14:21.640]  他就說快點叫牧師叔叔
[00:14:21.640 --> 00:14:25.440]  我這個輩分很少人叫我做牧師叔叔
[00:14:25.440 --> 00:14:26.480]  真的不習慣
[00:14:26.480 --> 00:14:29.560]  他老婆就說快點問牧師叔叔問題
[00:14:29.560 --> 00:14:32.160]  他有很多聖經問題要問你
