
[00:00:00.000 --> 00:00:09.020]  今天上午九點多,美國總統候選人拜登是發表了勝利的演說。
[00:09:08.020 --> 00:09:13.300]  我們看以弗所書第二章一到十一節,
[00:09:13.300 --> 00:09:19.940]  第一章一到十一節就很清楚地寫出來,
[00:09:19.940 --> 00:09:23.300]  保羅說你們從前按肉體是外族人,
[00:09:23.300 --> 00:09:27.620]  現在在基督裡面靠著他的血已經可以親近,
[00:09:27.620 --> 00:09:31.220]  上帝揀選以色列人為他的選民,
[00:09:31.220 --> 00:09:34.020]  外邦人是沒有份的在舊約裡面,
[00:09:34.020 --> 00:09:40.660]  但是原來上帝最終的主意是外邦和以色列都不分的,
[00:09:40.660 --> 00:09:44.180]  因為在基督裡面他拆了中間的牆,
[00:09:44.180 --> 00:09:47.540]  以自己的身體除掉雙方的仇恨,
[00:09:47.540 --> 00:09:49.540]  廢掉了律法上的規條,
[00:09:49.540 --> 00:09:52.500]  使兩者在裡面成為一個新人,
[00:09:52.500 --> 00:09:54.500]  那就提造了和平,
[00:09:54.500 --> 00:09:58.580]  我們所有的人都可以來到上帝的面前,
[00:09:58.580 --> 00:10:04.100]  因為我們靠著他在聖靈裡面就可以來到上帝那裡。
[00:10:04.100 --> 00:10:09.140]  所以在以弗所書第四節他就說了,
[00:10:09.140 --> 00:10:13.940]  「恨是為人要配得我們所蒙的呼召,
[00:10:13.940 --> 00:10:17.860]  凡是謙虛、溫柔、忍農,用愛心互相寬容,
[00:10:17.860 --> 00:10:21.940]  用和平彼此聯絡,竭力保守聖靈所指合而為一身。」
[00:10:21.940 --> 00:10:24.500]  身體只有一個,聖靈只有一個,
[00:10:24.500 --> 00:10:28.180]  你們蒙召只有一個,盼望主只有一位,
[00:10:28.180 --> 00:10:30.420]  信仰只有一個,洗禮只有一種,
[00:10:30.420 --> 00:10:33.380]  神只有一位,就是萬有之父,
[00:10:33.380 --> 00:10:35.380]  超越萬有的,貫徹萬有,
[00:10:35.380 --> 00:10:37.380]  並且是萬有之眾。
[00:10:37.380 --> 00:10:42.660]  這個耶穌基督就是合一的基礎。
[00:10:42.660 --> 00:10:44.660]  我們合一有什麼目的呢?
[00:10:44.660 --> 00:10:46.660]  這段經文也說了,
[00:10:46.660 --> 00:10:49.860]  the purpose就是叫世人認識基督,
[00:10:49.860 --> 00:10:51.860]  在《約翰福音》十七章二十一節,
[00:10:51.860 --> 00:10:54.580]  他說耶穌基督對父神禱告,
[00:10:54.580 --> 00:10:57.060]  「使他們也合而為一丈夫,
[00:10:57.060 --> 00:11:00.020]  你在我裡面,我在你裡面一樣,
[00:11:00.020 --> 00:11:02.020]  使他們也在我們裡面,
[00:11:02.020 --> 00:11:04.740]  叫世人相信你差了我來。」
[00:11:04.740 --> 00:11:08.740]  原來我們合一就是叫世人可以看到
[00:11:08.740 --> 00:11:11.140]  耶穌基督是上帝所差來的。
[00:11:11.140 --> 00:11:13.460]  接著在二十三節他又再提過,
[00:11:13.460 --> 00:11:15.780]  「我在他們裡面,你在我裡面,
[00:11:15.780 --> 00:11:18.820]  使他們願完全全合而為一,
[00:11:18.820 --> 00:11:21.300]  讓世人知道你差了我來,
[00:11:21.300 --> 00:11:24.740]  並且知道你愛他們如同愛我一樣。」
[00:11:24.740 --> 00:11:28.980]  我們基督徒不能夠強迫全世界的人都相信耶穌,
[00:11:28.980 --> 00:11:30.980]  但是我們可以做到的,
[00:11:30.980 --> 00:11:33.780]  就是透過我們的合而為一,
[00:11:33.780 --> 00:11:39.460]  使世人看到我們的耶穌基督是上帝差來的,
[00:11:39.460 --> 00:11:40.900]  祂是神的兒子,
[00:11:40.900 --> 00:11:44.100]  他們就可以做一個決定,
[00:11:44.100 --> 00:11:46.100]  信耶穌還是不信,
[00:11:46.100 --> 00:11:49.460]  我們不能夠強迫他們信,
[00:11:49.460 --> 00:11:53.220]  但是我們要做到我們有一個合而為一,
[00:11:53.220 --> 00:11:57.460]  以致他們可以看到耶穌基督是神差來,
[00:11:57.460 --> 00:12:00.420]  他們信的機會就大了。
[00:12:00.420 --> 00:12:03.860]  這就是信徒合而為一的目的,
[00:12:03.860 --> 00:12:07.780]  最終的目的是讓世人可以認識耶穌,
[00:12:07.780 --> 00:12:11.620]  還有合而為一的動力,
[00:12:11.620 --> 00:12:18.100]  這一點是那五點裡面最難解的,
[00:12:18.100 --> 00:12:20.100]  最深奧的。
[00:12:20.100 --> 00:12:22.740]  信徒合而為一的動力,
[00:12:22.740 --> 00:12:24.740]  就是基督的榮耀,
[00:12:24.740 --> 00:12:28.580]  我們要講一點點關於這個榮耀,
[00:12:28.580 --> 00:12:34.260]  我記得幾個月前在傳音堂講到上帝的宣教心,
[00:12:34.260 --> 00:12:36.020]  我也提到上帝的榮耀,
[00:12:36.020 --> 00:12:38.020]  不知道大家記不記得,
[00:12:38.020 --> 00:12:43.300]  在《約翰福音》十七章的圖文裡面,
[00:12:43.300 --> 00:12:48.420]  你會發現耶穌基督講了很多次榮耀,
[00:12:48.420 --> 00:12:50.420]  譬如十七章一節,
[00:12:50.420 --> 00:12:54.660]  「耶穌說:父啊,事後到你,求你榮耀你,
[00:12:54.660 --> 00:12:58.740]  使兒子有榮耀你。」
[00:12:58.740 --> 00:13:01.860]  這一節裡面出現了兩個榮耀,
[00:13:01.860 --> 00:13:04.820]  第一個榮耀和第二個榮耀是不同的,
[00:13:04.820 --> 00:13:08.020]  第一個榮耀是「求你榮耀你的兒子。」
[00:13:08.020 --> 00:13:12.580]  上帝如何榮耀聖子呢?
[00:13:12.580 --> 00:13:16.100]  他猜耶穌基督來這個世界,
[00:13:16.100 --> 00:13:20.180]  在十字架上完成了救贖大功,
[00:13:20.180 --> 00:13:21.860]  打敗了撒旦,
[00:13:21.860 --> 00:13:26.340]  打破了罪的權勢,
[00:13:26.340 --> 00:13:31.220]  這個就是神榮耀基督。
[00:13:31.220 --> 00:13:33.460]  耶穌說:當我被舉起的時候,
[00:13:33.460 --> 00:13:36.500]  就吸引萬人歸向我。
[00:13:36.500 --> 00:13:41.940]  而基督的榮耀也帶來天賦的榮耀,
[00:13:41.940 --> 00:13:45.380]  十字架是道成肉身的最高峰,
[00:13:45.380 --> 00:13:46.900]  最高點就是十字架,
[00:13:46.900 --> 00:13:51.380]  耶穌基督在十字架那裡得到榮耀,
[00:13:51.380 --> 00:13:56.580]  而上帝也因為耶穌基督的勝利而得到榮耀。
[00:13:56.580 --> 00:14:00.420]  在《爾賽亞書》66章18節說:
[00:14:00.420 --> 00:14:02.580]  「我要來聚集萬國萬族,
[00:14:02.580 --> 00:14:05.700]  他們都必來看我的榮耀。」
[00:14:05.700 --> 00:14:10.820]  如果沒有耶穌基督在十字架上的榮耀,
[00:14:10.820 --> 00:14:15.300]  就沒有天賦《爾賽亞》66章的榮耀,
[00:14:15.300 --> 00:14:18.260]  沒有耶穌基督上十字架,
[00:14:18.260 --> 00:14:21.860]  就沒有了《爾賽亞》的預言,得到應驗。
[00:14:21.860 --> 00:14:26.100]  然後到第十七章第五節,
[00:14:26.100 --> 00:14:27.380]  耶穌說:
[00:14:27.380 --> 00:14:31.460]  「父啊,現在讓我在你自己面前得享榮耀,
[00:14:31.460 --> 00:14:34.900]  就是在創世以前我與你同享的榮耀。」
[00:14:34.900 --> 00:14:37.780]  這個榮耀就回到天國的時候,
[00:14:37.780 --> 00:14:42.580]  耶穌基督創世以前和父同尊同榮的榮耀,
[00:14:42.580 --> 00:14:46.900]  祂來到這個世界就放下了榮耀,
[00:14:46.900 --> 00:14:49.860]  離開天上的榮華,
[00:14:49.860 --> 00:14:51.700]  放下了來到這個世界,
[00:14:51.700 --> 00:14:54.100]  「道成肉身,降生在馬槽,
[00:14:54.100 --> 00:14:56.340]  狐狸有洞,天空的飛鳥有窩。」
[00:14:56.340 --> 00:14:57.860]  祂連枕頭的地方都沒有,
[00:14:57.860 --> 00:15:01.300]  祂被人唾罵,被人逼迫,最後上十字架,
[00:15:01.300 --> 00:15:04.580]  但就在十字架上,祂得到榮耀,
[00:15:04.580 --> 00:15:06.980]  祂打破了撒旦的權勢,
[00:15:06.980 --> 00:15:08.500]  上帝得到榮耀,
[00:15:08.500 --> 00:15:12.260]  祂的祈求,在最後晚餐祂的祈求說:
[00:15:12.260 --> 00:15:20.340]  「主啊,讓我回到祢那裡,和祢同享榮耀。」
[00:15:20.340 --> 00:15:24.900]  這個就是耶穌基督渴望和天父再一次的合一。
[00:15:24.900 --> 00:15:26.660]  在十字架上,祂說:
[00:15:26.660 --> 00:15:28.660]  「神啊,祢為什麼離開我?」
[00:15:28.660 --> 00:15:34.020]  這個離開,三日之後復活,就不再離開。
[00:15:34.020 --> 00:15:38.340]  所以第一段的禱告,一至五節,
[00:15:38.340 --> 00:15:42.180]  是耶穌和父神自己的關係,
[00:15:42.180 --> 00:15:44.820]  都已經講到合一。
[00:15:44.820 --> 00:15:59.940]  上帝聽了耶穌的禱告,
[00:15:59.940 --> 00:16:03.140]  在希伯來書第二章九至十節,
[00:16:03.140 --> 00:16:08.980]  就給我們看到基督如何得到榮耀。
[00:16:08.980 --> 00:16:12.260]  希伯來書這段經文說:
[00:16:12.260 --> 00:16:16.020]  「我無看見那位暫時成為比天使卑微的耶穌,
[00:16:16.020 --> 00:16:20.340]  因為受了死的痛苦,就得了榮耀,尊貴作冠冕。
[00:16:20.340 --> 00:16:25.140]  好叫他因著神的恩典,成為為萬人嘗了死味,
[00:16:25.140 --> 00:16:29.140]  萬有因他而有,藉他而做的那位,
[00:16:29.140 --> 00:16:32.660]  說要帶領許多兒子進入榮耀裡去,
[00:16:32.660 --> 00:16:36.260]  使救他們的元首,藉著受苦得以成全,
[00:16:36.260 --> 00:16:38.260]  這本是合適的。」
[00:16:38.260 --> 00:16:39.860]  原來這裡提到,
[00:16:39.860 --> 00:16:42.180]  耶穌基督要帶許多兒子,
[00:16:42.180 --> 00:16:45.220]  即是帶你和我進入神的榮耀裡面。
[00:16:45.220 --> 00:16:47.940]  耶穌基督得到榮耀,
[00:16:47.940 --> 00:16:49.620]  祂榮耀上帝,
[00:16:49.620 --> 00:16:51.300]  上帝榮耀祂,
[00:16:51.300 --> 00:16:53.860]  上帝將榮耀賜給祂,
[00:16:53.860 --> 00:16:56.980]  然後祂要和我們分享祂的榮耀,
[00:16:56.980 --> 00:16:59.700]  帶許多兒子進入榮耀裡面。
[00:16:59.700 --> 00:17:01.780]  所以在第十七章二十二節,
[00:17:01.780 --> 00:17:03.060]  這很奇妙的經文,
[00:17:03.060 --> 00:17:04.500]  耶穌基督對上帝說:
[00:17:04.500 --> 00:17:07.620]  「你賜給我的榮耀,我已經賜給他們。」
[00:17:07.620 --> 00:17:09.140]  這是他們所有信徒,
[00:17:09.140 --> 00:17:11.220]  「使他們合而為一,
[00:17:11.220 --> 00:17:13.220]  將我們合而為一。」
[00:17:13.220 --> 00:17:14.900]  你看不看到推動力?
[00:17:14.900 --> 00:17:16.420]  我們合而為一,
[00:17:16.420 --> 00:17:18.980]  使我們合而為一的推動力是什麼呢?
[00:17:18.980 --> 00:17:21.380]  就是耶穌基督賜給我們的榮耀。
[00:17:21.380 --> 00:17:22.660]  弟兄姊妹,
[00:17:22.660 --> 00:17:24.820]  我現在這個咪高峰不要阻礙我,
[00:17:24.820 --> 00:17:26.580]  我可以到下面跟你們說,
[00:17:26.580 --> 00:17:31.700]  你和我是已經得到耶穌基督所賜的榮耀,
[00:17:31.700 --> 00:17:34.020]  將來在天國裡面,
[00:17:34.020 --> 00:17:38.180]  我們那個燦爛的光輝是無可形容的。
[00:17:38.180 --> 00:17:42.260]  我們看到上帝的心意,
[00:17:42.260 --> 00:17:45.060]  上帝在二賽亞書六十六章說:
[00:17:45.060 --> 00:17:48.020]  「我要叫萬國萬族來看我的榮耀。」
[00:17:48.020 --> 00:17:50.180]  祂將這個榮耀給聖子,
[00:17:50.180 --> 00:17:51.460]  將來所有的東西,
[00:17:51.460 --> 00:17:53.060]  天上地下所有的東西,
[00:17:53.060 --> 00:17:56.100]  在基督裡面同歸於一,合一。
[00:17:56.100 --> 00:17:58.180]  而祂將這個榮耀賜給我們。
[00:17:58.180 --> 00:18:02.340]  這個榮耀已經賜給我們,
[00:18:02.340 --> 00:18:07.300]  祂的心意就是,祂的推動力就是叫我們合二為一,
[00:18:07.300 --> 00:18:08.740]  將祂合二為一。
[00:18:08.740 --> 00:18:10.740]  所以為什麼我們可以合一呢?
[00:18:10.740 --> 00:18:13.220]  就是因為基督的榮耀,
[00:18:13.220 --> 00:18:16.100]  和基督和我們分享的榮耀,
[00:18:16.100 --> 00:18:18.580]  來激勵我們,推動我們。
[00:18:18.580 --> 00:18:27.140]  然後在二十四節,
[00:18:27.140 --> 00:18:28.020]  耶穌繼續說:
[00:18:28.020 --> 00:18:32.660]  「父啊,我在那裡,願祢賜給我的人也和我在那裡,
[00:18:32.660 --> 00:18:35.220]  讓他們看見祢賜給我的榮耀。」
[00:18:35.220 --> 00:18:38.660]  耶穌很渴望我們看到祂的榮耀,
[00:18:38.660 --> 00:18:41.620]  等於你對耶穌基督的榮耀認識多少?
[00:18:41.620 --> 00:18:48.900]  如果你和我真的清楚看到耶穌基督的榮耀,
[00:18:48.900 --> 00:18:51.540]  我們的生命會不同,
[00:18:51.540 --> 00:18:54.740]  我們會更上幾層樓,
[00:18:54.740 --> 00:18:58.500]  我們會起飛。
[00:18:58.500 --> 00:19:02.660]  所以今天願上帝的說話感動你,
[00:19:02.660 --> 00:19:04.500]  或者有些事情你不明白的,
[00:19:04.500 --> 00:19:06.020]  或者有些事情我說不明白的,
[00:19:06.020 --> 00:19:08.020]  這個榮耀我想了很久,
[00:19:08.020 --> 00:19:14.500]  但願上帝的說話繼續在你的心裡面一直發芽,
[00:19:14.500 --> 00:19:19.380]  讓你真的看到耶穌基督已經將祂的榮耀賜給你,
[00:19:19.380 --> 00:19:24.900]  讓你和我和所有教會的人能夠合而為一。
[00:19:24.900 --> 00:19:31.860]  我們講了信徒合一的基礎,
[00:19:31.860 --> 00:19:33.300]  講了信徒合一的目的,
[00:19:33.300 --> 00:19:35.060]  講了信徒合一的動力,
[00:19:35.060 --> 00:19:41.300]  我現在講信徒合一的體現。
[00:19:41.300 --> 00:19:52.980]  當我們合一的時候,我們的表露是怎樣?
[00:19:52.980 --> 00:19:55.220]  人們怎樣看到我們呢?
[00:19:55.220 --> 00:19:59.940]  在第26節,耶穌基督對父親說:
[00:19:59.940 --> 00:20:04.180]  「我已經把你的名指示他們,還要再指示,
[00:20:04.180 --> 00:20:08.180]  使你的愛,你愛我的愛在他們裡面,
[00:20:08.180 --> 00:20:09.700]  我也在他們裡面。」
[00:20:09.700 --> 00:20:13.940]  耶穌基督的祈求就是神的愛在我們裡面,
[00:20:13.940 --> 00:20:18.900]  叫人們看到我們,就看到神的愛。
[00:20:18.900 --> 00:20:21.380]  耶穌基督在《讓父音》再提過:
[00:20:21.380 --> 00:20:27.860]  「你們彼此相愛,眾人就認出你是我的門徒。」
[00:20:27.860 --> 00:20:30.820]  所以我們的實踐,
[00:20:30.820 --> 00:20:35.860]  我們怎樣去令人們看到這個合一呢?
[00:20:35.860 --> 00:20:37.860]  就是我們彼此相愛。
[00:20:37.860 --> 00:20:41.060]  這是值得我們去反思的,
[00:20:41.060 --> 00:20:45.540]  我們要珍惜培養實踐神給我們生命裡面的愛。
[00:20:45.540 --> 00:20:51.460]  其實我在每一天的生活侍奉裡面,
[00:20:51.460 --> 00:20:54.500]  我都看到這個合一,這個相愛的合一。
[00:20:54.500 --> 00:20:56.500]  有一個例子就是三宗,
[00:20:56.500 --> 00:20:59.620]  三宗就是三個福音宗派,
[00:20:59.620 --> 00:21:01.940]  播道會、宣導會、浸信會。
[00:21:01.940 --> 00:21:04.500]  我們雖然是不同的宗派,
[00:21:04.500 --> 00:21:06.500]  但是我們是有一個合一的心。
[00:21:06.500 --> 00:21:11.780]  在二十年前開始,剛剛回歸之後,
[00:21:11.780 --> 00:21:18.980]  我們三宗就決定每一年有一次的三宗聯合聚會,
[00:21:18.980 --> 00:21:21.780]  所有教會都可以參加的,
[00:21:21.780 --> 00:21:24.500]  所有三宗的傳道人。
[00:21:24.500 --> 00:21:26.500]  然後我們每三個月,
[00:21:26.500 --> 00:21:30.660]  三宗的領袖,總幹事、會長、主席那些,
[00:21:30.660 --> 00:21:34.900]  就會有一次一起吃飯,一起禱告。
[00:21:34.900 --> 00:21:39.060]  我四年前做了播道會的總幹事之後,
[00:21:39.060 --> 00:21:41.060]  我就找了其他兩位,
[00:21:41.060 --> 00:21:43.060]  我們決定三宗的三位總幹事,
[00:21:43.060 --> 00:21:47.060]  不單止每三個月一次,
[00:21:47.060 --> 00:21:49.060]  是每一個月有一次的早餐,
[00:21:49.060 --> 00:21:51.060]  我們很多事情商量,很多事情談,
[00:21:51.060 --> 00:21:55.860]  特成一個合一。
[00:21:55.860 --> 00:22:00.420]  譬如我們不單止每年六月第三個星期三,
[00:22:00.420 --> 00:22:04.340]  有每年一度的三宗聚會叫六三三,
[00:22:04.340 --> 00:22:06.340]  我們最近在一個月前,
[00:22:06.340 --> 00:22:08.340]  我們有一個特別聚會,
[00:22:08.340 --> 00:22:10.340]  我們請了Francis Chan和我們所有教務,
[00:22:10.340 --> 00:22:12.340]  講到在這個疫情裏面,
[00:22:12.340 --> 00:22:14.340]  我們怎樣來靠神有喜樂。
[00:22:14.340 --> 00:22:18.340]  這個三宗很多時候是一起做事,
[00:22:18.340 --> 00:22:20.340]  這個是一個合一的例子,
[00:22:20.340 --> 00:22:22.340]  我們三宗現在的聯繫,
[00:22:22.340 --> 00:22:26.340]  是比以前密切很多。
[00:22:26.340 --> 00:22:30.340]  另一個例子就是我們播道會裏面,
[00:22:30.340 --> 00:22:32.340]  六十間堂會之間的凝聚,
[00:22:32.340 --> 00:22:36.340]  也是比以前緊密很多。
[00:22:36.340 --> 00:22:38.340]  這個是我很感謝神,
