
[00:00:00.000 --> 00:00:03.360]  早晨各位聽證會 願你平安
[00:03:55.960 --> 00:03:59.600]  所以當時並沒有任何政府架構
[00:03:59.600 --> 00:04:02.400]  剛才我開始的時候說
[00:04:02.400 --> 00:04:03.920]  那個論證團體
[00:04:03.920 --> 00:04:06.600]  評估政府的表現
[00:04:06.600 --> 00:04:08.600]  就說三方面
[00:04:08.600 --> 00:04:09.440]  第一
[00:04:09.440 --> 00:04:12.920]  整體治理方面能力不振
[00:04:12.920 --> 00:04:13.640]  第二
[00:04:13.640 --> 00:04:15.640]  不能有效推行施政
[00:04:15.640 --> 00:04:16.600]  第三
[00:04:16.600 --> 00:04:20.720]  在立法過程當中不斷出現爭拗和矛盾
[00:04:20.720 --> 00:04:23.000]  你和我都知道有什麼新鮮的
[00:04:23.000 --> 00:04:25.400]  不過結論就不太好了
[00:04:25.400 --> 00:04:30.880]  就說特區政府因此陷入政治危機
[00:04:30.880 --> 00:04:32.880]  我們想想
[00:04:32.880 --> 00:04:37.440]  香港這個政府無論在什麼時段都好
[00:04:37.440 --> 00:04:39.920]  總之他都成立了這麼多年
[00:04:39.920 --> 00:04:41.920]  尚且凌亂
[00:04:41.920 --> 00:04:43.920]  想想以色列人
[00:04:43.920 --> 00:04:47.280]  這麼多人在曠野當中
[00:04:47.280 --> 00:04:49.760]  又只有摩西一個人帶領
[00:04:49.760 --> 00:04:51.760]  沒有政府管治
[00:04:51.760 --> 00:04:53.760]  還有
[00:04:53.760 --> 00:04:55.120]  不要忘記
[00:04:55.120 --> 00:04:57.120]  他們做慣
[00:04:57.120 --> 00:04:58.880]  不是做慣黑衣冷造官
[00:04:58.880 --> 00:05:01.880]  是做慣奴隸不用自己拿主意
[00:05:01.880 --> 00:05:06.240]  現在在曠野當中幾百萬人
[00:05:06.240 --> 00:05:09.760]  找一塊平一點的地
[00:05:09.760 --> 00:05:12.040]  起帳篷都要爭很久
[00:05:12.040 --> 00:05:15.160]  有多少的混亂有多少的爭執
[00:05:15.160 --> 00:05:17.160]  大家可想而知
[00:05:17.160 --> 00:05:24.120]  究竟這個新的自主群體
[00:05:24.120 --> 00:05:26.960]  什麼時候和怎樣去組成一個政府
[00:05:26.960 --> 00:05:30.920]  今天講題
[00:05:30.920 --> 00:05:33.400]  在屬神子民新秩序的世界
[00:05:33.400 --> 00:05:36.280]  我會從三方面去思想
[00:05:36.280 --> 00:05:38.680]  出埃及記十七和十八章
[00:05:38.680 --> 00:05:40.200]  講確立神權
[00:05:40.200 --> 00:05:42.480]  講確立管治和施政基礎
[00:05:42.480 --> 00:05:44.480]  亦都是講他選立領袖
[00:05:44.480 --> 00:05:47.280]  先從第一方面講確立神權
[00:05:47.280 --> 00:05:49.280]  在頭十二節
[00:05:49.280 --> 00:05:51.680]  講了很多人物
[00:05:51.680 --> 00:05:54.680]  不過我們先從第二點講起
[00:05:54.680 --> 00:05:56.120]  在第五節
[00:05:56.120 --> 00:05:57.880]  講到有一個神的山
[00:05:57.880 --> 00:05:58.880]  什麼山?
[00:05:58.880 --> 00:06:00.880]  亡夫山?
[00:06:00.880 --> 00:06:02.880]  獅子山?
[00:06:02.880 --> 00:06:04.880]  什麼山?
[00:06:04.880 --> 00:06:06.880]  河的山?
[00:06:06.880 --> 00:06:08.880]  還是西賴山?
[00:06:08.880 --> 00:06:10.880]  沒有人回答
[00:06:10.880 --> 00:06:12.880]  沒有獎品
[00:06:12.880 --> 00:06:16.280]  出埃及第三章的時候是講到的
[00:06:16.280 --> 00:06:20.280]  摩西牧羊去岳府
[00:06:20.280 --> 00:06:22.280]  米殿祭司葉剔羅的羊群
[00:06:22.280 --> 00:06:24.080]  一日領羊群往野外去
[00:06:24.080 --> 00:06:25.480]  到了神的山
[00:06:25.480 --> 00:06:27.480]  就是河的山
[00:06:27.480 --> 00:06:31.480]  那又怎樣?
[00:06:31.480 --> 00:06:35.880]  原來當日摩西來到
[00:06:35.880 --> 00:06:38.280]  河獵山神的山的時候
[00:06:38.280 --> 00:06:40.880]  第一次就遇到一堆人物
[00:06:40.880 --> 00:06:43.280]  遇到米殿祭司葉剔羅
[00:06:43.280 --> 00:06:47.280]  又遇到他的女兒
[00:06:47.280 --> 00:06:48.280]  誰?
[00:06:48.280 --> 00:06:50.280]  西伯拉
[00:06:50.280 --> 00:06:53.280]  這堆人
[00:06:53.280 --> 00:06:57.280]  好像在出埃及沒有出現很長時間
[00:06:57.280 --> 00:06:59.280]  直到來到第十八章
[00:06:59.280 --> 00:07:01.280]  重新出現
[00:07:01.280 --> 00:07:03.280]  還有些人物
[00:07:05.280 --> 00:07:07.280]  格遜
[00:07:07.280 --> 00:07:09.280]  第三章有提過
[00:07:09.280 --> 00:07:11.280]  是他的長子
[00:07:11.280 --> 00:07:13.280]  是摩西
[00:07:13.280 --> 00:07:15.280]  這個埃及王子
[00:07:15.280 --> 00:07:17.280]  因為殺了一個埃及人
[00:07:17.280 --> 00:07:19.280]  逃離埃及
[00:07:19.280 --> 00:07:21.280]  來到米殿地方
[00:07:21.280 --> 00:07:23.280]  遇到西伯拉
[00:07:23.280 --> 00:07:25.280]  跟他結婚之後
[00:07:25.280 --> 00:07:27.280]  生了第一個兒子
[00:07:27.280 --> 00:07:28.280]  意思就是說
[00:07:28.280 --> 00:07:30.280]  我本來在埃及的
[00:07:30.280 --> 00:07:32.280]  現在寄居外邦
[00:07:32.280 --> 00:07:38.280]  那又怎樣呢?
[00:07:38.280 --> 00:07:46.280]  第二個兒子又怎樣?
[00:07:46.280 --> 00:07:48.280]  第二個兒子叫做
[00:07:48.280 --> 00:07:50.280]  以利以謝
[00:07:50.280 --> 00:07:51.280]  有什麼意思?
[00:07:51.280 --> 00:07:53.280]  是我父親的神幫助了我
[00:07:53.280 --> 00:07:54.280]  救我出來
[00:07:54.280 --> 00:07:56.280]  法老的刀
[00:07:56.280 --> 00:07:58.280]  無端端
[00:07:58.280 --> 00:08:00.280]  在出埃及第十八章
[00:08:00.280 --> 00:08:02.280]  說兩個兒子的名字是什麼意思呢?
[00:08:02.280 --> 00:08:06.280]  但是如果我們再從
[00:08:06.280 --> 00:08:08.280]  整件事去看的時候
[00:08:08.280 --> 00:08:11.280]  是呀
[00:08:11.280 --> 00:08:13.280]  以色列人出了埃及
[00:08:13.280 --> 00:08:16.280]  作者其實在這裡
[00:08:16.280 --> 00:08:18.280]  是給我們一些路標去看
[00:08:18.280 --> 00:08:20.280]  出埃及的事件
[00:08:20.280 --> 00:08:22.280]  來到十八章
[00:08:22.280 --> 00:08:24.280]  是叫做結束了
[00:08:24.280 --> 00:08:26.280]  在結束的時候
[00:08:26.280 --> 00:08:28.280]  作者做了些什麼事情呢?
[00:08:28.280 --> 00:08:30.280]  有幾段經文
[00:08:30.280 --> 00:08:32.280]  原本是長很多的
[00:08:32.280 --> 00:08:34.280]  你看回聖經你就知道了
[00:08:34.280 --> 00:08:36.280]  不過我將一些重點抽了出來
[00:08:36.280 --> 00:08:38.280]  第一節
[00:08:38.280 --> 00:08:40.280]  耶和華將以色列從埃及領出來
[00:08:40.280 --> 00:08:42.280]  第四節
[00:08:42.280 --> 00:08:44.280]  我父親的神幫我救我
[00:08:44.280 --> 00:08:46.280]  脫離法老的刀
[00:08:46.280 --> 00:08:49.280]  第八節
[00:08:49.280 --> 00:08:51.280]  耶和華答救他們
[00:08:51.280 --> 00:08:52.280]  第九節
[00:08:52.280 --> 00:08:54.280]  耶和華就是拯救他們脫離埃及人的手
[00:08:54.280 --> 00:08:56.280]  第十節
[00:08:56.280 --> 00:08:58.280]  耶和華救了他們脫離埃及人和法老的手
[00:08:58.280 --> 00:09:00.280]  將這百姓從埃及人的手救出來
[00:09:00.280 --> 00:09:02.280]  將這百姓從埃及人的手救出來
[00:09:02.280 --> 00:09:04.280]  將這百姓從埃及人的手救出來
[00:09:04.280 --> 00:09:06.280]  重複了六次
[00:09:06.280 --> 00:09:08.280]  講了一堆人物
[00:09:08.280 --> 00:09:10.280]  不外乎
[00:09:10.280 --> 00:09:12.280]  都是將主題講出來
[00:09:12.280 --> 00:09:14.280]  很重要的事
[00:09:14.280 --> 00:09:16.280]  花了十幾章的鋪排
[00:09:16.280 --> 00:09:18.280]  講述
[00:09:18.280 --> 00:09:20.280]  技術
[00:09:20.280 --> 00:09:22.280]  就是為了技術去埃及
[00:09:22.280 --> 00:09:24.280]  不過不是
[00:09:24.280 --> 00:09:26.280]  以色列人就這樣走出來
[00:09:26.280 --> 00:09:28.280]  而是耶和華
[00:09:28.280 --> 00:09:30.280]  用十災
[00:09:30.280 --> 00:09:32.280]  用很多大流
[00:09:32.280 --> 00:09:34.280]  在當中
[00:09:34.280 --> 00:09:36.280]  將埃及的追兵
[00:09:36.280 --> 00:09:38.280]  拿刀殺他們的追兵
[00:09:38.280 --> 00:09:40.280]  全部殺了
[00:09:40.280 --> 00:09:42.280]  救他們出來
[00:09:42.280 --> 00:09:44.280]  講這麼多
[00:09:44.280 --> 00:09:46.280]  又重複
[00:09:46.280 --> 00:09:48.280]  重複六次
[00:09:48.280 --> 00:09:50.280]  是要表達什麼
[00:09:54.280 --> 00:09:56.280]  背後
[00:09:56.280 --> 00:09:58.280]  很明顯
[00:09:58.280 --> 00:10:00.280]  所有事都是強調
[00:10:00.280 --> 00:10:02.280]  耶和華的作為
[00:10:02.280 --> 00:10:04.280]  耶和華的大能
[00:10:04.280 --> 00:10:06.280]  第十一節
[00:10:06.280 --> 00:10:08.280]  講耶和華比萬神都大
[00:10:08.280 --> 00:10:10.280]  埃及出名多神
[00:10:10.280 --> 00:10:12.280]  法老王都以為自己是神
[00:10:12.280 --> 00:10:14.280]  不過
[00:10:14.280 --> 00:10:16.280]  以色列人所經歷到的
[00:10:16.280 --> 00:10:18.280]  這一位神
[00:10:22.280 --> 00:10:24.280]  礦業當中
[00:10:24.280 --> 00:10:26.280]  供應食馬拿
[00:10:26.280 --> 00:10:28.280]  盤石供應水
[00:10:28.280 --> 00:10:30.280]  當去到
[00:10:30.280 --> 00:10:32.280]  十七章的時候
[00:10:32.280 --> 00:10:34.280]  我們看到一場戰役
[00:10:34.280 --> 00:10:36.280]  以色列人
[00:10:36.280 --> 00:10:38.280]  做了這麼多年的奴隸
[00:10:38.280 --> 00:10:40.280]  他們是烏合之眾
[00:10:40.280 --> 00:10:42.280]  沒有受過軍事訓練
[00:10:42.280 --> 00:10:44.280]  他們憑什麼
[00:10:44.280 --> 00:10:46.280]  打贏這群強敵亞馬力人
[00:10:46.280 --> 00:10:48.280]  十七章
[00:10:48.280 --> 00:10:50.280]  引述
[00:10:50.280 --> 00:10:52.280]  在戰場山下
[00:10:52.280 --> 00:10:54.280]  交鋒
[00:10:54.280 --> 00:10:56.280]  摩西在山上
[00:10:56.280 --> 00:10:58.280]  用什麼
[00:10:58.280 --> 00:11:00.280]  搖旗吶喊
[00:11:00.280 --> 00:11:02.280]  舉起雙手
[00:11:02.280 --> 00:11:04.280]  他雙手累了
[00:11:04.280 --> 00:11:06.280]  助手幫他把雙手推高
[00:11:06.280 --> 00:11:08.280]  什麼意思
[00:11:08.280 --> 00:11:10.280]  為什麼舉起雙手就會打贏
[00:11:10.280 --> 00:11:12.280]  如果你在山下
[00:11:12.280 --> 00:11:14.280]  看著山上
[00:11:14.280 --> 00:11:16.280]  摩西舉起雙手
[00:11:16.280 --> 00:11:18.280]  兩隻手掌
[00:11:18.280 --> 00:11:20.280]  看到手掌上的太陽
[00:11:20.280 --> 00:11:22.280]  都不是
[00:11:22.280 --> 00:11:24.280]  看到上面的耶和華神
[00:11:24.280 --> 00:11:26.280]  這群以色列人
[00:11:26.280 --> 00:11:28.280]  是依靠
[00:11:28.280 --> 00:11:30.280]  專注在耶和華身上
[00:11:30.280 --> 00:11:32.280]  耶和華使他們得勝
[00:11:32.280 --> 00:11:36.280]  整個
[00:11:36.280 --> 00:11:38.280]  第一十七章
[00:11:38.280 --> 00:11:40.280]  都是描述耶和華的工作
[00:11:40.280 --> 00:11:42.280]  耶和華的拯救
[00:11:42.280 --> 00:11:44.280]  耶和華的權柄
[00:11:44.280 --> 00:11:46.280]  以色列人
[00:11:48.280 --> 00:11:50.280]  來到今時今日
[00:11:50.280 --> 00:11:52.280]  他們是否應該心甘情願
[00:11:52.280 --> 00:11:56.280]  將他們的主權
[00:11:56.280 --> 00:11:58.280]  交給耶和華
[00:11:58.280 --> 00:12:00.280]  他們以前的主權
[00:12:00.280 --> 00:12:02.280]  是交給埃及人
[00:12:02.280 --> 00:12:04.280]  奴役他們
[00:12:04.280 --> 00:12:06.280]  現在心甘情願信服神
[00:12:06.280 --> 00:12:08.280]  理所當然
[00:12:08.280 --> 00:12:10.280]  《西約聖經》同樣記載一個人物
[00:12:10.280 --> 00:12:12.280]  他的名字
[00:12:12.280 --> 00:12:14.280]  的意思是要將他自己的百姓
[00:12:14.280 --> 00:12:16.280]  從罪惡當中救出來
[00:12:18.280 --> 00:12:20.280]  林大前書十章
[00:12:20.280 --> 00:12:22.280]  提醒我們
[00:12:22.280 --> 00:12:24.280]  出埃及記的事
[00:12:24.280 --> 00:12:26.280]  講到以色列人從前都在雲下
[00:12:26.280 --> 00:12:28.280]  都在海裏經過
[00:12:28.280 --> 00:12:30.280]  過紅海
[00:12:30.280 --> 00:12:32.280]  就如洗禮一樣
[00:12:32.280 --> 00:12:34.280]  他們吃過
[00:12:34.280 --> 00:12:36.280]  不是零食
[00:12:36.280 --> 00:12:38.280]  吃過零的食物
[00:12:38.280 --> 00:12:40.280]  馬拿
[00:12:40.280 --> 00:12:42.280]  喝過零水
[00:12:42.280 --> 00:12:44.280]  不是商養水
[00:12:44.280 --> 00:12:46.280]  是神供應的盤石出的水
[00:12:46.280 --> 00:12:48.280]  不過
[00:12:48.280 --> 00:12:50.280]  這班人大部份都是
[00:12:50.280 --> 00:12:52.280]  不信服神
[00:12:52.280 --> 00:12:54.280]  不尊重神
[00:12:54.280 --> 00:12:56.280]  神不喜悅的
[00:12:56.280 --> 00:12:58.280]  除了兩個之外
[00:12:58.280 --> 00:13:00.280]  全部人都死在曠野當中
[00:13:00.280 --> 00:13:06.280]  各位弟兄姊妹
[00:13:06.280 --> 00:13:08.280]  我們經歷耶穌基督
[00:13:08.280 --> 00:13:10.280]  待罪的死
[00:13:10.280 --> 00:13:12.280]  以致我們蒙恩得救
[00:13:14.280 --> 00:13:16.280]  我們都是一樣
[00:13:16.280 --> 00:13:18.280]  我們今天
[00:13:18.280 --> 00:13:20.280]  能夠領受神的祝福
[00:13:20.280 --> 00:13:24.280]  不是我們有什麼了不起
[00:13:24.280 --> 00:13:26.280]  不是我們做過什麼事
[00:13:26.280 --> 00:13:28.280]  我們都是蒙恩的罪人
[00:13:28.280 --> 00:13:32.280]  出埃及記十八章
[00:13:32.280 --> 00:13:34.280]  一至十二節
[00:13:34.280 --> 00:13:36.280]  提醒我們什麼
[00:13:36.280 --> 00:13:38.280]  我們首先要確立
[00:13:38.280 --> 00:13:40.280]  神的王權在我們身上
[00:13:40.280 --> 00:13:42.280]  以致我們能夠理所當然
[00:13:42.280 --> 00:13:44.280]  在生活上
[00:13:44.280 --> 00:13:46.280]  每一個環節
[00:13:46.280 --> 00:13:48.280]  信服在王權之下
[00:13:48.280 --> 00:13:50.280]  被神權統治的
[00:13:50.280 --> 00:13:52.280]  管治的生活
[00:13:52.280 --> 00:13:56.280]  第二點想和大家分享的是
[00:13:56.280 --> 00:13:58.280]  十三至十七節
[00:13:58.280 --> 00:14:02.280]  確立管治和施政的基礎
[00:14:02.280 --> 00:14:06.280]  為什麼我們要確立神權呢
[00:14:10.280 --> 00:14:12.280]  從十三節開始
[00:14:12.280 --> 00:14:14.280]  第二天
[00:14:14.280 --> 00:14:16.280]  摩西的岳父葉剔羅
[00:14:16.280 --> 00:14:18.280]  看到摩西由早到晚
[00:14:18.280 --> 00:14:20.280]  被一大群以色列人
[00:14:20.280 --> 00:14:22.280]  圍住
[00:14:22.280 --> 00:14:24.280]  他就問摩西
[00:14:24.280 --> 00:14:26.280]  你一個人坐在那裡
[00:14:26.280 --> 00:14:28.280]  這麼大群百姓天光打到天黑
[00:14:28.280 --> 00:14:30.280]  圍住你
[00:14:30.280 --> 00:14:32.280]  什麼事
[00:14:32.280 --> 00:14:34.280]  我小時候讀小學的時候
[00:14:34.280 --> 00:14:36.280]  當年的小學還是大班教學
[00:14:36.280 --> 00:14:38.280]  四十二人一班
[00:14:38.280 --> 00:14:40.280]  我們還有一個木工課
[00:14:40.280 --> 00:14:42.280]  上課學一下鬥木
[00:14:42.280 --> 00:14:44.280]  資源短缺
[00:14:44.280 --> 00:14:46.280]  雖然木工室也有
[00:14:46.280 --> 00:14:48.280]  有跑有鋸
[00:14:48.280 --> 00:14:50.280]  有圓規
[00:14:50.280 --> 00:14:52.280]  有曲尺有間尺
[00:14:52.280 --> 00:14:54.280]  不過四十幾人
[00:14:54.280 --> 00:14:56.280]  每樣工具都是五六樣
[00:14:56.280 --> 00:14:58.280]  所以老師
[00:14:58.280 --> 00:15:00.280]  最繁忙的一件工作
[00:15:00.280 --> 00:15:02.280]  施政
[00:15:02.280 --> 00:15:04.280]  看著那些東西
[00:15:04.280 --> 00:15:06.280]  排隊搜秩序輪流拿
[00:15:06.280 --> 00:15:08.280]  看著學生
[00:15:08.280 --> 00:15:10.280]  靜悄悄
[00:15:10.280 --> 00:15:12.280]  私隱收工具
[00:15:12.280 --> 00:15:14.280]  自己用不讓別人用
[00:15:14.280 --> 00:15:16.280]  排隊搜秩序
[00:15:16.280 --> 00:15:18.280]  搞很多東西
[00:15:18.280 --> 00:15:20.280]  等不及了
[00:15:20.280 --> 00:15:22.280]  快要下課了
[00:15:22.280 --> 00:15:24.280]  輪到我拿工具
[00:15:24.280 --> 00:15:26.280]  白手畫
[00:15:26.280 --> 00:15:28.280]  圓的不圓
[00:15:28.280 --> 00:15:30.280]  方的不方
[00:15:30.280 --> 00:15:32.280]  直線的不直
[00:15:32.280 --> 00:15:34.280]  所以小時候
[00:15:34.280 --> 00:15:36.280]  無規矩
[00:15:36.280 --> 00:15:38.280]  不能成方圓
[00:15:38.280 --> 00:15:40.280]  出自孟子
[00:15:40.280 --> 00:15:42.280]  這個道理其實就是
[00:15:42.280 --> 00:15:44.280]  在十五節到十六節
[00:15:44.280 --> 00:15:46.280]  摩西所說的
[00:15:46.280 --> 00:15:48.280]  摩西當中
[00:15:48.280 --> 00:15:50.280]  去仲裁去審判百姓
[00:15:50.280 --> 00:15:52.280]  是是非非
[00:15:52.280 --> 00:15:54.280]  如果沒有一個權威
[00:15:54.280 --> 00:15:56.280]  絕對公正的
[00:15:56.280 --> 00:15:58.280]  一個基礎
[00:15:58.280 --> 00:16:00.280]  說的話
[00:16:00.280 --> 00:16:02.280]  你喜歡可以這樣演繹
[00:16:02.280 --> 00:16:04.280]  想不亂也很難
[00:16:04.280 --> 00:16:08.280]  十五節到十六節說什麼?
[00:16:08.280 --> 00:16:16.280]  百姓
[00:16:16.280 --> 00:16:18.280]  到我這裡來求問神
[00:16:18.280 --> 00:16:20.280]  百姓是呀
[00:16:20.280 --> 00:16:22.280]  走來找摩西,不過摩西很清楚
[00:16:22.280 --> 00:16:24.280]  他們不是叫摩西
[00:16:24.280 --> 00:16:26.280]  你怎麼看?你怎麼解釋?
[00:16:26.280 --> 00:16:28.280]  你怎麼判決?對不起
[00:16:28.280 --> 00:16:30.280]  他們是來求問神
[00:16:30.280 --> 00:16:32.280]  所以摩西說
[00:16:32.280 --> 00:16:34.280]  他在兩個爭執的人當中
[00:16:34.280 --> 00:16:36.280]  去私人審判
[00:16:36.280 --> 00:16:38.280]  他不是告訴你
[00:16:38.280 --> 00:16:40.280]  我決定你怎樣怎樣
[00:16:40.280 --> 00:16:42.280]  不是
[00:16:42.280 --> 00:16:44.280]  他是告訴他
[00:16:44.280 --> 00:16:46.280]  神的律法,神的法道
[00:16:46.280 --> 00:16:48.280]  是怎樣的
[00:16:48.280 --> 00:16:50.280]  所以這樣判決
[00:16:50.280 --> 00:16:52.280]  審判是什麼意思?
[00:16:52.280 --> 00:16:54.280]  有人可能出於無意
[00:16:54.280 --> 00:16:56.280]  或者出於疏忽
[00:16:56.280 --> 00:16:58.280]  以色列人出埃及的時候
[00:16:58.280 --> 00:17:00.280]  帶了很多牲口
[00:17:00.280 --> 00:17:02.280]  他們建的帳棚不是石屎屋
[00:17:02.280 --> 00:17:04.280]  三隻小豬的故事都記得
[00:17:04.280 --> 00:17:06.280]  那些帳棚一推就倒了
[00:17:06.280 --> 00:17:08.280]  他不看着那些牛
[00:17:08.280 --> 00:17:10.280]  我就在這裡
[00:17:10.280 --> 00:17:12.280]  煮飯、弄東西
[00:17:12.280 --> 00:17:14.280]  你的牛衝過來,弄壞我的帳棚也不在此
[00:17:14.280 --> 00:17:16.280]  不是倒米
[00:17:16.280 --> 00:17:18.280]  倒了我的食物,那怎麼辦?
[00:17:18.280 --> 00:17:20.280]  沒得再吃了
[00:17:20.280 --> 00:17:22.280]  那你就要賠給我
[00:17:22.280 --> 00:17:24.280]  賠多少?
[00:17:24.280 --> 00:17:26.280]  摩西說
[00:17:26.280 --> 00:17:28.280]  我們是仲裁
[00:17:28.280 --> 00:17:30.280]  審判的意思,第一
[00:17:30.280 --> 00:17:32.280]  有些東西,沒得還原的
[00:17:32.280 --> 00:17:34.280]  弄壞了,怎麼辦?
[00:17:34.280 --> 00:17:36.280]  沒得買的,現在再去買
[00:17:36.280 --> 00:17:38.280]  當時全部都慢慢做出來
[00:17:38.280 --> 00:17:40.280]  等得來,天亮了
[00:17:40.280 --> 00:17:42.280]  所以沒得還原的要賠
[00:17:42.280 --> 00:17:44.280]  賠那個要作合理的賠償
[00:17:44.280 --> 00:17:46.280]  不過
[00:17:46.280 --> 00:17:48.280]  如果對方拳頭再近的時候
[00:17:48.280 --> 00:17:50.280]  不行,賠多一點
[00:17:50.280 --> 00:17:52.280]  賠多少?十倍
[00:17:52.280 --> 00:17:54.280]  仲裁就說
[00:17:54.280 --> 00:17:56.280]  是不是這樣?
[00:17:56.280 --> 00:17:58.280]  作出正確、合理的、公正的
[00:17:58.280 --> 00:18:02.280]  摩西更加清楚知道
[00:18:02.280 --> 00:18:04.280]  如果只是告訴他,判決沒用的
[00:18:04.280 --> 00:18:06.280]  今天那隻牛,明天那隻羊
[00:18:06.280 --> 00:18:08.280]  後天自己的孩子,怎麼辦?
[00:18:08.280 --> 00:18:10.280]  所以告訴他
[00:18:10.280 --> 00:18:12.280]  神的律法和法道
[00:18:12.280 --> 00:18:14.280]  讓他以後知道,怎樣和人和平相處
[00:18:14.280 --> 00:18:16.280]  怎樣去看着那些東西
[00:18:16.280 --> 00:18:18.280]  盡量減少
[00:18:18.280 --> 00:18:20.280]  發生意外、衝突
[00:18:20.280 --> 00:18:22.280]  才可以和平
[00:18:22.280 --> 00:18:24.280]  去生活
[00:18:24.280 --> 00:18:28.280]  新約的時候
[00:18:28.280 --> 00:18:32.280]  我們有這段經文
[00:18:32.280 --> 00:18:34.280]  耶穌基督教導門徒
[00:18:34.280 --> 00:18:36.280]  在地上進行天國的管治
[00:18:36.280 --> 00:18:38.280]  即是管理教會
[00:18:38.280 --> 00:18:40.280]  路加福音22:25-27
[00:18:40.280 --> 00:18:42.280]  耶穌教導說
[00:18:42.280 --> 00:18:44.280]  外邦人有君王主治
[00:18:44.280 --> 00:18:46.280]  治理他們
[00:18:46.280 --> 00:18:48.280]  掌權管理他們的人
