
[00:00:00.000 --> 00:00:02.000]  基督教的信仰
[00:04:19.000 --> 00:04:24.000]  是叫我們有自由不犯罪
[00:04:24.000 --> 00:04:28.000]  而不是叫我們可以自由地犯罪
[00:04:28.000 --> 00:04:29.000]  兩個很大的分別
[00:04:29.000 --> 00:04:32.000]  主耶穌在約翰福音的八章三十四節
[00:04:32.000 --> 00:04:33.000]  告訴我們
[00:04:33.000 --> 00:04:37.000]  所有犯罪的就是罪的奴僕
[00:04:37.000 --> 00:04:39.000]  所以當我們放縱自己
[00:04:39.000 --> 00:04:43.000]  盡情地自由地犯罪的時候
[00:04:43.000 --> 00:04:46.000]  並不是證明我們有自由
[00:04:46.000 --> 00:04:51.000]  相反是證明我們仍然在罪的捆綁裏面
[00:04:51.000 --> 00:04:55.000]  因為我們沒有自由不犯罪
[00:04:55.000 --> 00:04:57.000]  我跳到下一章
[00:04:57.000 --> 00:05:00.000]  在加拿大宣誓的五章十三節
[00:05:00.000 --> 00:05:03.000]  如果在基督裏面的自由
[00:05:03.000 --> 00:05:07.000]  不是讓我們自由地犯罪
[00:05:07.000 --> 00:05:09.000]  那我們應該怎樣運用
[00:05:09.000 --> 00:05:10.000]  或者我們應該怎樣理解
[00:05:10.000 --> 00:05:13.000]  今天我們在基督裏面所得到的自由
[00:05:13.000 --> 00:05:14.000]  在十三節的下半部
[00:05:14.000 --> 00:05:16.000]  保羅告訴我們
[00:05:16.000 --> 00:05:20.000]  總要用愛心互相服侍
[00:05:20.000 --> 00:05:22.000]  大家想一想
[00:05:22.000 --> 00:05:24.000]  不知道大家會不會覺得很奇怪
[00:05:24.000 --> 00:05:25.000]  我們所領受的自由
[00:05:25.000 --> 00:05:30.000]  為甚麼會和互相服侍會扯上關係
[00:05:30.000 --> 00:05:33.000]  我相信原因就在第十四節
[00:05:33.000 --> 00:05:34.000]  我們跳到下一章
[00:05:34.000 --> 00:05:36.000]  在第十四節裏
[00:05:36.000 --> 00:05:37.000]  保羅告訴我們
[00:05:37.000 --> 00:05:43.000]  因為全律法都包在愛人如己這句說話裏面
[00:05:43.000 --> 00:05:48.000]  因為愛人的就完全了律法
[00:05:48.000 --> 00:05:50.000]  來到這裏的時候
[00:05:50.000 --> 00:05:52.000]  我想大家認真地想一想
[00:05:52.000 --> 00:05:54.000]  保羅這裏所講的是甚麼意思
[00:05:54.000 --> 00:05:56.000]  因為這幾句說話其實裏面
[00:05:56.000 --> 00:05:59.000]  隱藏了一個相當重要的意思
[00:05:59.000 --> 00:06:01.000]  我們很多時候會忽略的
[00:06:01.000 --> 00:06:05.000]  主耶穌在馬太方的五章十七節那裏說
[00:06:05.000 --> 00:06:09.000]  我的來料並不是要廢掉律法
[00:06:09.000 --> 00:06:11.000]  而是要成全律法
[00:06:11.000 --> 00:06:12.000]  我想問大家
[00:06:12.000 --> 00:06:15.000]  主耶穌是怎樣成全律法的
[00:06:15.000 --> 00:06:17.000]  大家很容易回答得到
[00:06:17.000 --> 00:06:19.000]  主耶穌就是死在十字架上
[00:06:19.000 --> 00:06:25.000]  用祂的生命來付上世人罪惡的代價
[00:06:25.000 --> 00:06:27.000]  為我們成全了律法
[00:06:27.000 --> 00:06:31.000]  如果是主耶穌成全律法的時候
[00:06:31.000 --> 00:06:32.000]  我們要問的就是
[00:06:32.000 --> 00:06:35.000]  為甚麼保羅在這裏說
[00:06:35.000 --> 00:06:40.000]  當我們愛人如己就完全了律法
[00:06:40.000 --> 00:06:43.000]  我們還需要成全律法嗎
[00:06:43.000 --> 00:06:45.000]  我們能夠成全律法嗎
[00:06:45.000 --> 00:06:49.000]  究竟在這裏保羅講的是甚麼意思
[00:06:49.000 --> 00:06:53.000]  他幫助我們去理解去思考這個問題
[00:06:53.000 --> 00:06:57.000]  我覺得我們可以從另外一個問題進入
[00:06:57.000 --> 00:06:58.000]  這個問題就是說
[00:06:58.000 --> 00:07:05.000]  你覺得今天基督徒是否仍然需要遵守律法
[00:07:05.000 --> 00:07:07.000]  還需要嗎
[00:07:07.000 --> 00:07:08.000]  那你可能說
[00:07:08.000 --> 00:07:10.000]  當然不需要
[00:07:10.000 --> 00:07:13.000]  因為主耶穌已經為我們成全了律法
[00:07:13.000 --> 00:07:15.000]  主耶穌已經講得很清楚
[00:07:15.000 --> 00:07:17.000]  保羅的教導也是這樣說
[00:07:17.000 --> 00:07:21.000]  我們已經不再在律法之下
[00:07:21.000 --> 00:07:24.000]  這個說法對不對
[00:07:24.000 --> 00:07:26.000]  對一半
[00:07:26.000 --> 00:07:30.000]  沒錯 主耶穌成全了律法
[00:07:30.000 --> 00:07:32.000]  也唯有主耶穌
[00:07:32.000 --> 00:07:34.000]  因為主耶穌是神
[00:07:34.000 --> 00:07:35.000]  主耶穌也是人
[00:07:35.000 --> 00:07:37.000]  唯有一個全人一個全神
[00:07:37.000 --> 00:07:41.000]  才能夠為我們付上這個罪的代價
[00:07:41.000 --> 00:07:44.000]  才能夠成全律法
[00:07:44.000 --> 00:07:48.000]  但是當我們說人不再在律法之下
[00:07:48.000 --> 00:07:54.000]  的意思是說我們不再受律法的審判
[00:07:54.000 --> 00:07:58.000]  因為主耶穌已經償還了罪的代價
[00:07:58.000 --> 00:08:01.000]  所以這句話不再在律法之下
[00:08:01.000 --> 00:08:07.000]  並不是說我們不再需要進行神的律法
[00:08:07.000 --> 00:08:11.000]  並不是說我們不再需要律法裏面所講的
[00:08:11.000 --> 00:08:15.000]  人需要在道德上或社會上的責任
[00:08:15.000 --> 00:08:18.000]  並不是這樣的意思
[00:08:18.000 --> 00:08:24.000]  如果律法對人仍然有約束力的時候
[00:08:24.000 --> 00:08:30.000]  大家從來沒有在教會裏面聽過牧師講律法
[00:08:30.000 --> 00:08:32.000]  我相信沒有
[00:08:32.000 --> 00:08:34.000]  既然律法仍然對人有約束力
[00:08:34.000 --> 00:08:39.000]  為什麼我們在教會從來沒有聽過律法的教導
[00:08:39.000 --> 00:08:42.000]  有一次主耶穌被人問到
[00:08:42.000 --> 00:08:46.000]  律法上的界定哪一條是最大呢
[00:08:46.000 --> 00:08:49.000]  我們跳到下一章
[00:08:49.000 --> 00:08:50.000]  主耶穌的答案是
[00:08:50.000 --> 00:08:54.000]  你要盡心盡性盡義愛主你的神
[00:08:54.000 --> 00:08:56.000]  這是誡命中的第一
[00:08:56.000 --> 00:08:57.000]  且是最大的
[00:08:57.000 --> 00:09:01.000]  其次也相仿就是愛人如己
[00:09:01.000 --> 00:09:08.000]  即是說當我們從律法當中被釋放出來的時候
[00:09:08.000 --> 00:09:10.000]  我們就得著自由
[00:09:10.000 --> 00:09:14.000]  得著能力去盡心盡性盡義
[00:09:14.000 --> 00:09:16.000]  愛我們的神
[00:09:16.000 --> 00:09:20.000]  也有能力去愛周圍的人
[00:09:20.000 --> 00:09:21.000]  下一章
[00:09:21.000 --> 00:09:22.000]  換言之
[00:09:22.000 --> 00:09:25.000]  當保羅說愛人如己
[00:09:25.000 --> 00:09:27.000]  就完全了律法
[00:09:27.000 --> 00:09:28.000]  意思是說
[00:09:28.000 --> 00:09:32.000]  我們去愛並不是為了要成全律法
[00:09:32.000 --> 00:09:35.000]  我們能夠去愛或者我們願意去愛
[00:09:35.000 --> 00:09:39.000]  因為主耶穌已經為我們成全了律法
[00:09:39.000 --> 00:09:40.000]  兩個很大的分別
[00:09:40.000 --> 00:09:41.000]  同樣的道理
[00:09:41.000 --> 00:09:45.000]  我們今天行善並不是為了要清義
[00:09:45.000 --> 00:09:46.000]  因為我們是因信清義
[00:09:46.000 --> 00:09:48.000]  不是因行為清義
[00:09:48.000 --> 00:09:50.000]  但是我們仍然需要行善
[00:09:50.000 --> 00:09:53.000]  或者我們說我們能夠有能力行善
[00:09:53.000 --> 00:09:54.000]  為什麼
[00:09:54.000 --> 00:09:57.000]  因為我們已經被稱為義
[00:09:57.000 --> 00:10:02.000]  這個就是我們從基督裡面領受新的生命的本質
[00:10:02.000 --> 00:10:05.000]  我們問的就是
[00:10:05.000 --> 00:10:17.000]  究竟我們所領受的新的生命如何幫助我們在善與惡當中來做抉擇呢
[00:10:17.000 --> 00:10:22.000]  這個就進入我們今天訊息的第二個重點
[00:10:22.000 --> 00:10:24.000]  我們跳到下一章
[00:10:24.000 --> 00:10:27.000]  重點就是情慾與聖靈的相爭
[00:10:27.000 --> 00:10:30.000]  神給了我們一個新的生命
[00:10:30.000 --> 00:10:35.000]  也有聖靈進入和居住在我們的生命裡面
[00:10:35.000 --> 00:10:39.000]  但是不代表我們有了這個信仰之後
[00:10:39.000 --> 00:10:40.000]  有了聖靈之後
[00:10:40.000 --> 00:10:42.000]  我們就從此不犯罪
[00:10:42.000 --> 00:10:43.000]  沒有這樣的事
[00:10:43.000 --> 00:10:44.000]  為什麼
[00:10:44.000 --> 00:10:47.000]  因為我們仍然活在一個罪惡的世界裡面
[00:10:47.000 --> 00:10:51.000]  我們仍然每天的生活都有撒旦的試探
[00:10:51.000 --> 00:10:56.000]  我們仍然需要和我們的舊我來共存
[00:10:56.000 --> 00:10:57.000]  在第十七節
[00:10:57.000 --> 00:11:00.000]  保羅告訴我們對於基督徒來說
[00:11:00.000 --> 00:11:03.000]  很清楚在生命裡面
[00:11:03.000 --> 00:11:07.000]  是有一個情慾和聖靈的爭戰在裡面
[00:11:07.000 --> 00:11:08.000]  我們跳到下一章
[00:11:08.000 --> 00:11:11.000]  就好像一個雙頭馬車
[00:11:11.000 --> 00:11:14.000]  兩隻馬向著不同的方向
[00:11:14.000 --> 00:11:17.000]  你去上次拉的那輛車
[00:11:17.000 --> 00:11:20.000]  一隻馬就是向著生命的方向
[00:11:20.000 --> 00:11:24.000]  另外一隻馬就是向著死亡的方向
[00:11:24.000 --> 00:11:27.000]  你說我們基督徒的生命如果有這個情慾和聖靈
[00:11:27.000 --> 00:11:29.000]  在我們生命裡面爭戰的時候
[00:11:29.000 --> 00:11:30.000]  我們怎麼知道我們現在的生命
[00:11:30.000 --> 00:11:33.000]  是被哪一隻馬在拖拉呢
[00:11:33.000 --> 00:11:35.000]  知不知道
[00:11:35.000 --> 00:11:36.000]  我相信很簡單
[00:11:36.000 --> 00:11:38.000]  看看我們的生命表現
[00:11:38.000 --> 00:11:39.000]  我們就能夠知道
[00:11:39.000 --> 00:11:41.000]  我們跳到下一章
[00:11:41.000 --> 00:11:44.000]  在第十九到二十一節
[00:11:44.000 --> 00:11:46.000]  這三節經文裏面保羅講解到
[00:11:46.000 --> 00:11:49.000]  如果我們是被這個情慾的馬拖住的時候
[00:11:49.000 --> 00:11:53.000]  我們就有一系列的不良的品格和行為
[00:11:53.000 --> 00:11:54.000]  出現在我們的生命裡面
[00:11:54.000 --> 00:11:55.000]  有些什麼呢
[00:11:55.000 --> 00:11:56.000]  奸淫污衛
[00:11:56.000 --> 00:11:57.000]  邪黨帶偶像
[00:11:57.000 --> 00:11:58.000]  邪術仇恨
[00:11:58.000 --> 00:11:59.000]  憎恨
[00:11:59.000 --> 00:12:00.000]  疾恨
[00:12:00.000 --> 00:12:01.000]  老奴結黨紛爭
[00:12:01.000 --> 00:12:02.000]  異天疾道
[00:12:02.000 --> 00:12:03.000]  醉酒謊言
[00:12:03.000 --> 00:12:04.000]  等類
[00:12:04.000 --> 00:12:05.000]  不是只有這麼多
[00:12:05.000 --> 00:12:10.000]  還有很多很多的不良與邪惡的行為
[00:12:10.000 --> 00:12:11.000]  我問大家
[00:12:11.000 --> 00:12:13.000]  以上所講的這麼多種
[00:12:13.000 --> 00:12:18.000]  你有沒有有一種是有的
[00:12:18.000 --> 00:12:22.000]  你敢不敢說上面一系列的不良的品行
[00:12:22.000 --> 00:12:25.000]  你完全沒有
[00:12:25.000 --> 00:12:27.000]  如果我們有任何一種的時候
[00:12:27.000 --> 00:12:28.000]  大件事
[00:12:28.000 --> 00:12:29.000]  為什麼
[00:12:29.000 --> 00:12:32.000]  因為保羅接著說
[00:12:32.000 --> 00:12:35.000]  行者讓事的人
[00:12:35.000 --> 00:12:40.000]  必不能承受神的國
[00:12:40.000 --> 00:12:43.000]  保羅是不是講話有問題
[00:12:43.000 --> 00:12:46.000]  保羅是不是自相矛盾
[00:12:46.000 --> 00:12:50.000]  他之前不是說過我們信耶穌得清為義
[00:12:50.000 --> 00:12:52.000]  並不靠行為嗎
[00:12:52.000 --> 00:12:54.000]  為什麼現在他又說
[00:12:54.000 --> 00:12:57.000]  行者讓事的人絕不能信神的國
[00:12:57.000 --> 00:12:59.000]  究竟他講什麼
[00:12:59.000 --> 00:13:00.000]  為什麼前後會有矛盾
[00:13:00.000 --> 00:13:02.000]  我們的救恩
[00:13:02.000 --> 00:13:04.000]  是不是在乎我們的行為呢
[00:13:04.000 --> 00:13:06.000]  我們跳到下一章
[00:13:06.000 --> 00:13:09.000]  在這裡我們要明白兩個很基本的重點
[00:13:09.000 --> 00:13:10.000]  第一
[00:13:10.000 --> 00:13:12.000]  聖經從來沒有說過
[00:13:12.000 --> 00:13:14.000]  基督徒信耶穌之後不犯罪
[00:13:14.000 --> 00:13:15.000]  剛才我們也講過
[00:13:15.000 --> 00:13:18.000]  如果我們看這個《加拉太書》六章一節
[00:13:18.000 --> 00:13:20.000]  保羅說得很清楚
[00:13:20.000 --> 00:13:24.000]  信徒是會偶然被過犯所聖
[00:13:24.000 --> 00:13:28.000]  而當信徒是偶然犯罪跌倒的時候
[00:13:28.000 --> 00:13:30.000]  我們周圍的頂子應該怎樣
[00:13:30.000 --> 00:13:32.000]  評擊他指責他
[00:13:32.000 --> 00:13:33.000]  多踩兩腳
[00:13:33.000 --> 00:13:34.000]  並不是這樣
[00:13:34.000 --> 00:13:35.000]  保羅說得很清楚
[00:13:35.000 --> 00:13:36.000]  我們要互相擔當
[00:13:36.000 --> 00:13:37.000]  互相認罪
[00:13:37.000 --> 00:13:38.000]  互相代求
[00:13:38.000 --> 00:13:40.000]  讓整個神的家裡面
[00:13:40.000 --> 00:13:42.000]  都是在愛裡面
[00:13:42.000 --> 00:13:44.000]  來從貴臣做見證
[00:13:44.000 --> 00:13:46.000]  而這個使徒約翰
[00:13:46.000 --> 00:13:48.000]  也是講得很清楚
[00:13:48.000 --> 00:13:50.000]  犯罪的人應該怎樣
[00:13:50.000 --> 00:13:52.000]  悔改和認罪
[00:13:52.000 --> 00:13:54.000]  我們跳到下一章
[00:13:54.000 --> 00:13:59.000]  如果保羅在二十一章說
[00:13:59.000 --> 00:14:01.000]  行者人的事必不能承受神的覺
[00:14:01.000 --> 00:14:03.000]  我們要明白第二點的重點
[00:14:03.000 --> 00:14:05.000]  就是在第二十一節所說的
[00:14:05.000 --> 00:14:06.000]  行者人的事
[00:14:06.000 --> 00:14:08.000]  這個動詞原文
[00:14:08.000 --> 00:14:11.000]  是現在進行式
[00:14:11.000 --> 00:14:13.000]  就是說保羅所說的
[00:14:13.000 --> 00:14:15.000]  不是偶然被罪過所聖
[00:14:15.000 --> 00:14:16.000]  保羅這裡所說的
[00:14:16.000 --> 00:14:17.000]  是這個人時時做
[00:14:17.000 --> 00:14:18.000]  經常做
[00:14:18.000 --> 00:14:19.000]  不斷做
[00:14:19.000 --> 00:14:22.000]  甚至是一個生活的習慣
[00:14:22.000 --> 00:14:24.000]  生活的模式
[00:14:24.000 --> 00:14:26.000]  對於這一類所謂的信徒
[00:14:26.000 --> 00:14:27.000]  主耶穌也有這樣的說法
[00:14:27.000 --> 00:14:28.000]  我們跳到下一章
[00:14:28.000 --> 00:14:32.000]  在馬太福音的七章十六到十八節
[00:14:32.000 --> 00:14:33.000]  主耶穌說
[00:14:33.000 --> 00:14:36.000]  憑他們的果子
[00:14:36.000 --> 00:14:38.000]  就可以認出他們內
[00:14:38.000 --> 00:14:42.000]  荊棘上豈能摘葡萄呢
[00:14:42.000 --> 00:14:44.000]  唯有好的樹才會結
[00:14:44.000 --> 00:14:45.000]  好的果子
[00:14:45.000 --> 00:14:48.000]  壞的樹是永遠結不到好的果子的
[00:14:48.000 --> 00:14:49.000]  正所謂甚麼
[00:14:49.000 --> 00:14:51.000]  真的假不了
[00:14:51.000 --> 00:14:53.000]  假的真不了
[00:14:53.000 --> 00:14:55.000]  如果是一個好的樹
[00:14:55.000 --> 00:14:57.000]  它會結甚麼果子呢
[00:14:57.000 --> 00:14:58.000]  我們跳到下一章
[00:14:58.000 --> 00:15:01.000]  我們看這個加拿大詩的五章二十二到二十三節
[00:15:01.000 --> 00:15:04.000]  保羅說了一個聖令
[00:15:04.000 --> 00:15:06.000]  所結的果子
[00:15:06.000 --> 00:15:07.000]  是有甚麼
[00:15:07.000 --> 00:15:08.000]  人內喜樂和平
[00:15:08.000 --> 00:15:10.000]  人內恩慈良善
[00:15:10.000 --> 00:15:13.000]  信實溫柔和節制
[00:15:13.000 --> 00:15:15.000]  大家有沒有以上
[00:15:15.000 --> 00:15:18.000]  這一類的生命品質
[00:15:18.000 --> 00:15:20.000]  流露在你們的生命裏面
[00:15:20.000 --> 00:15:23.000]  我想大家留意一件事
[00:15:23.000 --> 00:15:25.000]  保羅這裏所講的
[00:15:25.000 --> 00:15:27.000]  所結的果子
[00:15:27.000 --> 00:15:29.000]  這個果子原文是單數
[00:15:29.000 --> 00:15:31.000]  即是說不是九種果子
[00:15:31.000 --> 00:15:33.000]  其實是一種果子
[00:15:33.000 --> 00:15:36.000]  而這種裏面一個屬靈的果子
[00:15:36.000 --> 00:15:39.000]  是有九種的品質
[00:15:39.000 --> 00:15:41.000]  即是說
[00:15:41.000 --> 00:15:43.000]  如果今天有一個人來跟你講
[00:15:43.000 --> 00:15:45.000]  九個屬靈果子
[00:15:45.000 --> 00:15:46.000]  我有八個
[00:15:46.000 --> 00:15:47.000]  都算很厲害
[00:15:47.000 --> 00:15:49.000]  有一個未達標
[00:15:49.000 --> 00:15:51.000]  不過我是這樣的
[00:15:51.000 --> 00:15:53.000]  父母生我是這樣的
[00:15:53.000 --> 00:15:55.000]  改不了的
[00:15:55.000 --> 00:15:56.000]  我有八個你有沒有
[00:15:56.000 --> 00:15:58.000]  但當信徒這樣跟你講的時候
[00:15:58.000 --> 00:16:00.000]  他有沒有問題
[00:16:00.000 --> 00:16:02.000]  很大問題
[00:16:02.000 --> 00:16:04.000]  因為屬靈果子
[00:16:04.000 --> 00:16:07.000]  是包括這九方面
[00:16:07.000 --> 00:16:08.000]  沒錯
[00:16:08.000 --> 00:16:10.000]  我們沒有一個人能夠靠自己的能力
[00:16:10.000 --> 00:16:13.000]  去結這九種的果子
[00:16:13.000 --> 00:16:15.000]  沒有一個人能夠
[00:16:15.000 --> 00:16:17.000]  否則就不會叫做聖靈的果子
[00:16:17.000 --> 00:16:20.000]  但是我們能夠容讓
[00:16:20.000 --> 00:16:22.000]  聖靈進入我們的生命
[00:16:22.000 --> 00:16:24.000]  幫助我們改變
[00:16:24.000 --> 00:16:26.000]  來結出這個果子
[00:16:26.000 --> 00:16:29.000]  我們跳下去下一節
[00:16:29.000 --> 00:16:34.000]  我們怎樣才勝過情慾的力量
[00:16:34.000 --> 00:16:37.000]  有一些的秘訣
[00:16:37.000 --> 00:16:39.000]  保羅他很清楚知道
[00:16:39.000 --> 00:16:41.000]  在他生命裏面
[00:16:41.000 --> 00:16:43.000]  情慾與聖靈的相爭
[00:16:43.000 --> 00:16:45.000]  所以在羅馬書的七章
[00:16:45.000 --> 00:16:48.000]  他做了一個內心的表白
[00:16:48.000 --> 00:16:49.000]  他說
[00:16:49.000 --> 00:16:50.000]  在我肉體之中
[00:16:50.000 --> 00:16:52.000]  沒有良善
[00:16:52.000 --> 00:16:54.000]  因為立志為善由得我
[00:16:54.000 --> 00:16:56.000]  只是行出來
[00:16:56.000 --> 00:16:57.000]  由不得我
[00:16:57.000 --> 00:16:58.000]  然後他說
[00:16:58.000 --> 00:17:00.000]  我身是虎
[00:17:00.000 --> 00:17:03.000]  誰能夠我脫離這個取死的身體
[00:17:03.000 --> 00:17:05.000]  在二十四節
[00:17:05.000 --> 00:17:07.000]  保羅這個立涵
[00:17:07.000 --> 00:17:10.000]  其實是代表著全人類生命的立涵
[00:17:10.000 --> 00:17:11.000]  而當他說
[00:17:11.000 --> 00:17:13.000]  我立志為善由得我
[00:17:13.000 --> 00:17:15.000]  只是行出來由不得我
[00:17:15.000 --> 00:17:16.000]  其實是代表著
[00:17:16.000 --> 00:17:20.000]  每一個想憑自己的力量去做好人
[00:17:20.000 --> 00:17:24.000]  所心裏面感受到的無奈
[00:17:24.000 --> 00:17:26.000]  你有沒有試過
[00:17:26.000 --> 00:17:29.000]  但是保羅在這一份的無奈裏面
[00:17:29.000 --> 00:17:31.000]  他找到一個出路
[00:17:31.000 --> 00:17:32.000]  出路在哪裏
[00:17:32.000 --> 00:17:34.000]  出路在第二十五節
[00:17:34.000 --> 00:17:36.000]  他說感謝神
[00:17:36.000 --> 00:17:38.000]  靠著我們的主耶穌基督
[00:17:38.000 --> 00:17:41.000]  就能脫離了
[00:17:41.000 --> 00:17:45.000]  他的出路並不是依靠自己
[00:17:45.000 --> 00:17:47.000]  他的出路是依靠主耶穌基督
[00:17:47.000 --> 00:17:48.000]  很抽象
[00:17:48.000 --> 00:17:50.000]  這是甚麼意思
