
[00:00:00.000 --> 00:00:02.920]  各位電視網友 平安
[00:08:26.120 --> 00:08:31.240]  因此就講出得救是要靠人的行為
[00:08:31.240 --> 00:08:33.800]  而他這樣去避開的時候
[00:08:33.800 --> 00:08:37.280]  好像就指出猶太人他們是高一級
[00:08:37.280 --> 00:08:38.600]  所以他自己是猶太人
[00:08:38.600 --> 00:08:41.480]  他不應該和外邦人 外族人
[00:08:41.480 --> 00:08:45.440]  來到這樣相處
[00:08:45.440 --> 00:08:48.960]  來到一同平等的關係
[00:08:48.960 --> 00:08:51.200]  當他這樣做的時候
[00:08:51.200 --> 00:08:52.800]  保羅留意到
[00:08:52.800 --> 00:08:56.040]  這個背後很重要的一件事情
[00:08:56.040 --> 00:08:58.760]  是和真理不合的
[00:08:58.760 --> 00:09:00.960]  所以第十四節已經說
[00:09:00.960 --> 00:09:05.480]  「但我一見他們所行的不合福音的真理
[00:09:05.480 --> 00:09:08.160]  就當眾對羈髮說
[00:09:08.160 --> 00:09:11.600]  你是猶太人生活既然仗愛不愛族人
[00:09:11.600 --> 00:09:13.480]  而不仗猶太人
[00:09:13.480 --> 00:09:19.000]  怎麼還勉強外族人跟隨猶太人的規矩呢?」
[00:09:19.000 --> 00:09:23.760]  要外族人跟隨猶太人的規矩呢?
[00:09:23.760 --> 00:09:27.400]  我們剛才說到福音的本質
[00:09:27.400 --> 00:09:31.440]  是說到當神去接納人的時候
[00:09:31.440 --> 00:09:34.720]  不是因為人有什麼樣的行為
[00:09:34.720 --> 00:09:38.080]  而是說到是出於神的恩典
[00:09:38.080 --> 00:09:41.640]  這份恩典是在耶穌基督的待死
[00:09:41.640 --> 00:09:43.480]  和祂的復活當中
[00:09:43.480 --> 00:09:46.200]  來得很清楚地表明出來
[00:09:46.200 --> 00:09:47.560]  也正因為這樣
[00:09:47.560 --> 00:09:49.480]  不是因為人的行為
[00:09:49.480 --> 00:09:54.440]  所以沒有任何可以在神面前誇口的地方
[00:09:54.440 --> 00:09:57.840]  你不可以說「我有一百分」
[00:09:57.840 --> 00:09:59.120]  沒錯 祂也很好
[00:09:59.120 --> 00:10:00.240]  祂有九十
[00:10:00.240 --> 00:10:02.320]  不過我比祂好一點
[00:10:02.320 --> 00:10:03.280]  因為我一百分
[00:10:03.280 --> 00:10:05.000]  所以上帝接納我
[00:10:05.000 --> 00:10:08.560]  你九十分不夠
[00:10:08.560 --> 00:10:10.480]  不因為你有什麼樣的行為
[00:10:10.480 --> 00:10:14.680]  所以你沒有任何的根據來誇口
[00:10:14.680 --> 00:10:16.480]  聖經裡面提到在福音裡面
[00:10:16.480 --> 00:10:20.040]  每一個蒙恩的人都是平等的
[00:10:20.040 --> 00:10:22.720]  猶太人他信了主
[00:10:22.720 --> 00:10:24.840]  外族人信了主
[00:10:24.840 --> 00:10:26.920]  並不會因為這些猶太人
[00:10:26.920 --> 00:10:29.600]  他們有某些特別的民族的傳統
[00:10:29.600 --> 00:10:32.480]  或者他們有一些崇高的律法的典章
[00:10:32.480 --> 00:10:37.000]  所以他們就比其他信主的人高級一點
[00:10:37.000 --> 00:10:38.480]  因此聖經就說
[00:10:38.480 --> 00:10:40.520]  當彼得這樣做的時候
[00:10:40.520 --> 00:10:46.440]  他是違背了福音的真理的本質
[00:10:46.440 --> 00:10:50.200]  在那裡我們也會想一件事情
[00:10:50.200 --> 00:10:52.320]  其實我們信了主之後
[00:10:52.320 --> 00:10:53.200]  我們沒錯知道
[00:10:53.200 --> 00:10:55.280]  我們是因為恩典得救的
[00:10:55.280 --> 00:10:56.640]  但有時候也會不知不覺
[00:10:56.640 --> 00:10:58.760]  有時候會再一次
[00:10:58.760 --> 00:11:03.880]  要重新去倚靠自己那種力量
[00:11:03.880 --> 00:11:06.840]  那個自我的聰明才智
[00:11:06.840 --> 00:11:08.240]  自己的拼搏
[00:11:08.240 --> 00:11:12.960]  來去爭取上帝面前的地位
[00:11:12.960 --> 00:11:17.560]  最近我剛剛看到一些宣教頂尖智慧
[00:11:17.560 --> 00:11:19.720]  他們分享的見證
[00:11:19.720 --> 00:11:21.800]  其中有講到我們有些頂尖智慧
[00:11:21.800 --> 00:11:23.160]  他們去到中國內地
[00:11:23.160 --> 00:11:26.280]  有一些醫療的培訓服務
[00:11:26.280 --> 00:11:28.360]  去到的時候
[00:11:28.360 --> 00:11:31.120]  當地有一些官員接待
[00:11:31.120 --> 00:11:32.800]  在接待過程當中
[00:11:32.800 --> 00:11:34.640]  就跟他們說
[00:11:34.640 --> 00:11:39.240]  你們一班醫護人員來到
[00:11:39.240 --> 00:11:42.840]  你們教會給你們多少錢
[00:11:42.840 --> 00:11:45.400]  你們收了多少酬勞
[00:11:45.400 --> 00:11:47.360]  所以來幫我們
[00:11:47.360 --> 00:11:48.840]  頂尖智慧說
[00:11:48.840 --> 00:11:51.360]  不是,是我們自己來的
[00:11:51.360 --> 00:11:53.760]  機票都是我們自己出錢的
[00:11:53.760 --> 00:11:56.160]  他說不是教會給你們錢
[00:11:56.160 --> 00:11:58.000]  請你們過來幫我們
[00:11:58.000 --> 00:12:00.080]  他說不是,是我們自己自願
[00:12:00.080 --> 00:12:02.360]  是我們來服侍的
[00:12:02.360 --> 00:12:04.720]  接著那位官員就說
[00:12:04.720 --> 00:12:06.360]  他說你們真的很奇怪
[00:12:06.360 --> 00:12:09.880]  我們見很多醫生很有價值的
[00:12:09.880 --> 00:12:11.640]  你們那些大醫生
[00:12:11.640 --> 00:12:15.040]  或是護士或是其他做總務的
[00:12:15.040 --> 00:12:17.040]  又或者是幫手做傳譯的
[00:12:17.040 --> 00:12:19.160]  見到你們是彼此尊重
[00:12:19.160 --> 00:12:21.120]  沒什麼分彼此
[00:12:21.120 --> 00:12:23.840]  一起拍檔服侍
[00:12:23.840 --> 00:12:26.240]  為什麼是這樣的
[00:12:26.240 --> 00:12:28.480]  這個官員有一些不明白
[00:12:28.480 --> 00:12:30.040]  以為背後有什麼原因
[00:12:30.040 --> 00:12:30.960]  或者某些人
[00:12:30.960 --> 00:12:32.680]  或者所有人都收了很多錢
[00:12:32.680 --> 00:12:33.680]  所以大家都無所謂
[00:12:33.680 --> 00:12:35.920]  這樣來服侍
[00:12:35.920 --> 00:12:37.000]  但在那個時候
[00:12:37.000 --> 00:12:38.000]  頂尖智慧就跟他說
[00:12:38.000 --> 00:12:41.320]  因為我們是教徒
[00:12:41.320 --> 00:12:44.640]  很自然地跟他分享自己的信仰
[00:12:44.640 --> 00:12:46.040]  而且在過程當中
[00:12:46.040 --> 00:12:47.720]  他們很清楚看見
[00:12:47.720 --> 00:12:49.960]  是因為他們知道
[00:12:49.960 --> 00:12:53.480]  我們是平等
[00:12:53.480 --> 00:12:55.360]  這個平等不單止是一種
[00:12:55.360 --> 00:12:58.000]  好像地位上是一樣
[00:12:58.000 --> 00:12:58.920]  而是體會到
[00:12:58.920 --> 00:13:02.200]  我一切一切所能夠有的
[00:13:02.200 --> 00:13:04.760]  是完全是神的恩惠
[00:13:04.760 --> 00:13:08.360]  既然我沒有一個自誇的地方
[00:13:08.360 --> 00:13:10.440]  所以我跟他跟他跟他
[00:13:10.440 --> 00:13:12.680]  在這些屬神的人當中
[00:13:12.680 --> 00:13:15.440]  我們都可以彼此的尊重
[00:13:15.440 --> 00:13:19.280]  亦都可以彼此的接納
[00:13:19.280 --> 00:13:20.440]  這個正正是
[00:13:20.440 --> 00:13:23.600]  你跟我在福音信仰裡面所體會到
[00:13:23.600 --> 00:13:25.920]  上帝所賜的救恩
[00:13:25.920 --> 00:13:27.680]  帶來給人與人之間
[00:13:27.680 --> 00:13:31.320]  那種生命上的聯繫
[00:13:31.320 --> 00:13:34.120]  和尊重的關係
[00:13:34.120 --> 00:13:36.440]  其實大家都可能有接觸過
[00:13:36.440 --> 00:13:38.200]  有些頂尖師妹見到
[00:13:38.200 --> 00:13:42.840]  是他們家裡有一些傭工
[00:13:42.840 --> 00:13:44.520]  有時候見到他們那種
[00:13:44.520 --> 00:13:47.400]  對自己的傭工的尊重
[00:13:47.400 --> 00:13:48.520]  當然有不同的角色
[00:13:48.520 --> 00:13:50.000]  會做不同的事情
[00:13:50.000 --> 00:13:51.200]  但仍然是可以有一種
[00:13:51.200 --> 00:13:52.320]  很尊重的態度
[00:13:52.320 --> 00:13:56.640]  因為都是屬神的人
[00:13:56.640 --> 00:13:58.720]  亦都我聽到一位弟兄
[00:13:58.720 --> 00:14:00.440]  講到他信主的時候
[00:14:00.440 --> 00:14:03.280]  他說我信主是因為我老闆的
[00:14:03.280 --> 00:14:05.080]  那次我都問他
[00:14:05.080 --> 00:14:06.840]  他說因為我的老闆
[00:14:06.840 --> 00:14:09.080]  雖然我們有不同的崗位
[00:14:09.080 --> 00:14:10.000]  我們做不同的事
[00:14:10.000 --> 00:14:10.920]  其實我在公司裡面
[00:14:10.920 --> 00:14:12.840]  是一些基層的工作
[00:14:12.840 --> 00:14:16.680]  但老闆對我們都是很尊重
[00:14:16.680 --> 00:14:20.360]  他會跟我們都是很自然地
[00:14:20.360 --> 00:14:21.840]  談一些事情
[00:14:21.840 --> 00:14:23.080]  不會好像高高在上
[00:14:23.080 --> 00:14:24.840]  指示我們做什麼
[00:14:24.840 --> 00:14:26.720]  沒錯工作上他會指示
[00:14:26.720 --> 00:14:28.120]  但是在關係上
[00:14:28.120 --> 00:14:31.280]  感覺到他對我的那種的接納
[00:14:31.280 --> 00:14:34.320]  後來老闆邀請他回教會
[00:14:34.320 --> 00:14:35.640]  他覺得很欣然
[00:14:35.640 --> 00:14:38.680]  然後就回來然後信了主
[00:14:38.680 --> 00:14:41.960]  在福音的內涵裡面
[00:14:41.960 --> 00:14:45.880]  是會延伸到在你的人際關係上
[00:14:45.880 --> 00:14:47.560]  因為聖經正是這樣講
[00:14:47.560 --> 00:14:50.120]  它說我們所得到的福音
[00:14:50.120 --> 00:14:52.400]  不是我們的行為
[00:14:52.400 --> 00:14:54.360]  免得有人自誇
[00:14:54.360 --> 00:14:55.960]  一切原是他有工作
[00:14:55.960 --> 00:14:57.960]  在耶穌基督裡面造成
[00:14:57.960 --> 00:15:01.520]  是為要叫我們行善
[00:15:01.520 --> 00:15:06.720]  因此你看見自己的身份的來源的時候
[00:15:06.720 --> 00:15:09.000]  你會更加知道去服侍
[00:15:09.000 --> 00:15:14.880]  更可以謙卑地去尊重別人
[00:15:14.880 --> 00:15:15.760]  我們再看的時候
[00:15:15.760 --> 00:15:18.240]  我們再看法國聖經裡面講到的
[00:15:18.240 --> 00:15:21.400]  不單止是一種平等的生命關係
[00:15:21.400 --> 00:15:25.760]  而且是一種不再是我乃是基督的人生
[00:15:25.760 --> 00:15:30.160]  在那種福音的真光之下表達出來
[00:15:30.160 --> 00:15:34.360]  請大家再看聖經第十六節
[00:15:34.360 --> 00:15:37.160]  下面的第十六節
[00:15:37.160 --> 00:15:40.200]  保羅再繼續講述這件事情
[00:15:40.200 --> 00:15:43.320]  他說:既然知道人稱義不是靠行律法
[00:15:43.320 --> 00:15:45.680]  而是因信耶穌基督
[00:15:45.680 --> 00:15:47.640]  我們也就信了基督耶穌
[00:15:47.640 --> 00:15:50.880]  使我們因信基督稱義
[00:15:50.880 --> 00:15:52.800]  不是靠行律法
[00:15:52.800 --> 00:15:57.440]  因為沒有人能靠行律法稱義
[00:15:57.440 --> 00:15:59.760]  這裡重複地講述這件事情
[00:15:59.760 --> 00:16:02.240]  是神稱我們為義
[00:16:02.240 --> 00:16:04.160]  這個稱義大家會留意到
[00:16:04.160 --> 00:16:06.240]  就是聖經裡面講到稱義的時候
[00:16:06.240 --> 00:16:09.840]  是用一些法庭用的字眼
[00:16:09.840 --> 00:16:13.640]  法庭宣告一個人沒有罪
[00:16:13.640 --> 00:16:15.760]  或者有罪
[00:16:15.760 --> 00:16:16.960]  大家最近看報紙
[00:16:16.960 --> 00:16:19.840]  講到很多香港的名人
[00:16:19.840 --> 00:16:21.480]  很多重要的人物
[00:16:21.480 --> 00:16:25.120]  他們被法庭宣告有罪
[00:16:25.120 --> 00:16:26.160]  但這裡說的是
[00:16:26.160 --> 00:16:32.000]  這位天地的上帝他宣告人沒有罪
[00:16:32.000 --> 00:16:36.360]  是因為信靠主而賜人赦罪
[00:16:36.360 --> 00:16:39.440]  因此人被神接納了
[00:16:39.440 --> 00:16:44.240]  而他的生命在神面前重新得到確認
[00:16:44.240 --> 00:16:49.560]  他的價值肯定是因為他被神接納
[00:16:49.560 --> 00:16:53.360]  被神稱為義
[00:16:53.360 --> 00:16:55.200]  當然我們有些時候會想
[00:16:55.200 --> 00:16:56.760]  在經過的領袖裡面
[00:16:56.760 --> 00:16:59.560]  有些時候會有些變動
[00:16:59.560 --> 00:17:03.800]  或者用大家熟悉的童話做一個比喻
[00:17:03.800 --> 00:17:06.440]  黑蓋王子大家熟悉的故事
[00:17:06.440 --> 00:17:07.960]  黑蓋覺得很被羞辱
[00:17:07.960 --> 00:17:11.320]  因為大家覺得他沒有地位沒有身份
[00:17:11.320 --> 00:17:17.320]  突然間一夜之間發現自己是王子
[00:17:17.320 --> 00:17:24.440]  因此裡面有一種很崇高的身份出現了
[00:17:24.440 --> 00:17:26.560]  他是王子
[00:17:26.560 --> 00:17:29.280]  但如果這個時候突然間他覺得
[00:17:29.280 --> 00:17:31.240]  人家都不太尊重我
[00:17:31.240 --> 00:17:36.040]  我要找一些方法來再次肯定自己的地位
[00:17:36.040 --> 00:17:38.000]  自己再去拼搏一下
[00:17:38.000 --> 00:17:41.400]  因此他去到自己國家裡面很多不同的城鎮
[00:17:41.400 --> 00:17:44.280]  去周圍攻打其他的城鎮
[00:17:44.280 --> 00:17:49.760]  去證明他是一個勇猛的王子
[00:17:49.760 --> 00:17:51.520]  他不需要這樣做
[00:17:51.520 --> 00:17:55.960]  因為其實他已經是王子
[00:17:55.960 --> 00:17:57.560]  我想說的是
[00:17:57.560 --> 00:18:00.440]  當我們領受了救恩之後
[00:18:00.440 --> 00:18:04.280]  我們知道在我們裡面有神給我們的生命
[00:18:04.280 --> 00:18:06.960]  但有些時候會不知不覺
[00:18:06.960 --> 00:18:10.040]  會想用自己的力量
[00:18:10.040 --> 00:18:14.200]  在這個世界上爭一席位
[00:18:14.200 --> 00:18:16.880]  很能夠出人頭地
[00:18:16.880 --> 00:18:21.640]  或者可以有自己可以誇口的事情
[00:18:21.640 --> 00:18:23.800]  甚至有些時候在自己的教會裡面
[00:18:23.800 --> 00:18:26.000]  在熟神的群體當中
[00:18:26.000 --> 00:18:29.640]  也都希望自己能夠被人認為是比較熟齡
[00:18:29.640 --> 00:18:31.880]  因此自己去做很多事情
[00:18:31.880 --> 00:18:35.720]  要表現得更加的好
[00:18:35.720 --> 00:18:41.720]  前兩天我剛剛看到一份教會的週報
[00:18:41.720 --> 00:18:43.240]  就講及一件事情
[00:18:43.240 --> 00:18:49.120]  這篇文章提到香港現在的照顧孩子是很大的挑戰
[00:18:49.120 --> 00:18:52.120]  不過這裡提及一位精神科醫生
[00:18:52.120 --> 00:18:55.160]  這位醫生就說很無奈
[00:18:55.160 --> 00:18:58.000]  一位作者就問他為什麼無奈
[00:18:58.000 --> 00:19:01.320]  因為現在有很多家長要求我
[00:19:01.320 --> 00:19:05.520]  開精神科藥品給他們的小孩子吃
[00:19:05.520 --> 00:19:08.280]  那他們是不是有些精神病患
[00:19:08.280 --> 00:19:09.440]  他說不是
[00:19:09.440 --> 00:19:13.720]  因為他們覺得孩子專注力不足
[00:19:13.720 --> 00:19:16.040]  所以要開一些精神藥給他們吃
[00:19:16.040 --> 00:19:18.200]  讓他們可以專注力好一點
[00:19:18.200 --> 00:19:21.040]  考試成績好一點
[00:19:21.040 --> 00:19:24.440]  免得輸給別人
[00:19:24.440 --> 00:19:26.240]  然後接著這位醫生說
[00:19:26.240 --> 00:19:28.800]  他說我知道一間名校
[00:19:28.800 --> 00:19:33.000]  這間名校有一班差不多一半學生
[00:19:33.000 --> 00:19:36.480]  是被認為專注力不足
[00:19:36.480 --> 00:19:39.280]  所以大多數都找精神科醫生
[00:19:39.280 --> 00:19:42.000]  開藥給子女吃
[00:19:42.000 --> 00:19:44.240]  因為如果不是這樣
[00:19:44.240 --> 00:19:46.680]  人家專注力很好
[00:19:46.680 --> 00:19:51.520]  所以自己的子女的成績就會比下去
[00:19:51.520 --> 00:19:54.360]  所以這位醫生就說很無奈
[00:19:54.360 --> 00:19:55.960]  如果那些家長找我開藥
[00:19:55.960 --> 00:20:00.360]  我都要問清楚他開來做什麼
[00:20:00.360 --> 00:20:02.560]  當你看到一個情況就是
[00:20:02.560 --> 00:20:06.600]  沒錯 人是要去學習 要去成長
[00:20:06.600 --> 00:20:11.240]  但是如果目的是要讓他能夠出人頭地
[00:20:11.240 --> 00:20:13.600]  一定要比別人強
[00:20:13.600 --> 00:20:17.160]  因此有時候甚至用盡自己各種的方法
[00:20:17.160 --> 00:20:22.840]  甚至是傷害自己都不自知
[00:20:22.840 --> 00:20:24.880]  當然這個社會上的現象
[00:20:24.880 --> 00:20:27.720]  其實我們都會留意到
[00:20:27.720 --> 00:20:34.440]  有時候都會在我們信仰的路上出現
[00:20:34.440 --> 00:20:37.840]  也有時候會很想能夠自己
[00:20:37.840 --> 00:20:40.440]  沒錯我是基督徒有神給我的救恩
[00:20:40.440 --> 00:20:43.240]  但仍然很想用很多不同的方法
