
[00:00:00.000 --> 00:00:03.600]  主耶穌在《瑪利諾第十二章》裏面記載一件事
[00:02:12.000 --> 00:02:15.400]  很想耶穌做他們的領袖
[00:02:15.400 --> 00:02:17.400]  但是耶穌很清楚跟他們講
[00:02:17.400 --> 00:02:20.200]  我不是要做政治上的領袖
[00:02:20.200 --> 00:02:23.600]  我的角度不是要這樣去建立
[00:02:23.600 --> 00:02:25.400]  而日復日
[00:02:25.400 --> 00:02:26.400]  月復月
[00:02:26.400 --> 00:02:29.300]  這班人見到耶穌好像沒有甚麼行動的時候
[00:02:29.300 --> 00:02:31.600]  於是有些人開始失望了
[00:02:31.600 --> 00:02:34.200]  有些人就開始離開了
[00:02:34.200 --> 00:02:37.100]  而他們跟隨著耶穌的門徒
[00:02:37.100 --> 00:02:39.600]  見到那些人開始離開耶穌的時候
[00:02:39.600 --> 00:02:41.500]  心裡面有點敝屹
[00:02:41.500 --> 00:02:44.200]  會不會我們那種聲望
[00:02:44.200 --> 00:02:46.200]  就會一直降低呢
[00:02:46.200 --> 00:02:50.300]  於是耶穌就講了不同的天國的比喻
[00:02:50.300 --> 00:02:51.600]  特別今天
[00:02:51.600 --> 00:02:53.100]  我們要探討的就是
[00:02:53.100 --> 00:02:57.100]  天國好像一粒芥菜種
[00:02:57.100 --> 00:03:00.100]  究竟這個比喻只有兩節經文
[00:03:00.100 --> 00:03:01.300]  是很短的
[00:03:01.300 --> 00:03:02.900]  是甚麼意思呢
[00:03:02.900 --> 00:03:05.000]  我們不如再讀多一次
[00:03:05.000 --> 00:03:07.800]  《馬太福音》第十三章三十一、三十二兩節
[00:03:07.800 --> 00:03:09.100]  我們一起來讀出
[00:03:09.100 --> 00:03:11.300]  「天國好像一粒芥菜種」
[00:03:11.300 --> 00:03:12.500]  「天國好像一粒芥菜種」
[00:03:12.500 --> 00:03:15.200]  「天國好像一粒芥菜種」
[00:03:15.200 --> 00:03:17.700]  「有人拿去種在田裡」
[00:03:17.700 --> 00:03:20.400]  「這原是百種類最少的」
[00:03:20.400 --> 00:03:22.000]  「等到長起來」
[00:03:22.000 --> 00:03:24.300]  「卻比各樣的菜都大」
[00:03:24.300 --> 00:03:25.800]  「且成了樹」
[00:03:25.800 --> 00:03:29.200]  「天上的飛鳥來宿在他的枝上」
[00:03:29.200 --> 00:03:32.400]  我們每一個人一想芥菜的時候
[00:03:32.400 --> 00:03:35.600]  很自然就是我們想起我們所吃的芥菜
[00:03:35.600 --> 00:03:37.000]  十二芥菜
[00:03:37.000 --> 00:03:38.200]  菜膽雞
[00:03:38.200 --> 00:03:39.400]  那些不是芥菜的
[00:03:39.400 --> 00:03:41.600]  還有芥菜最流行是怎樣呢
[00:03:41.600 --> 00:03:43.100]  弄一隻鹹蛋下去
[00:03:43.100 --> 00:03:44.300]  就是降火
[00:03:44.300 --> 00:03:46.200]  那些芥菜很大棵的
[00:03:46.200 --> 00:03:48.600]  如果你這樣想的時候就錯了
[00:03:48.600 --> 00:03:51.400]  耶穌的地域裡的那種芥菜
[00:03:51.400 --> 00:03:54.400]  不是今天我們吃菜膽雞的那種芥菜
[00:03:54.400 --> 00:03:56.200]  那些芥菜原來
[00:03:56.200 --> 00:03:58.000]  那些種子每一年
[00:03:58.000 --> 00:04:00.600]  他們就會來帶去生長
[00:04:00.600 --> 00:04:03.000]  一般大概是三尺高左右
[00:04:03.000 --> 00:04:04.600]  只要剛生長的時候
[00:04:04.600 --> 00:04:07.600]  就會開一些黃色的小花
[00:04:07.600 --> 00:04:09.900]  它們的作用是什麼呢
[00:04:09.900 --> 00:04:11.500]  就是用來做調味料
[00:04:11.500 --> 00:04:13.300]  就好像今天我們那些芥菜
[00:04:13.300 --> 00:04:15.800]  他說這個芥菜種
[00:04:15.800 --> 00:04:19.700]  原是百種裡面最少的
[00:04:19.700 --> 00:04:22.100]  如果我們要執著耶穌所說的
[00:04:22.100 --> 00:04:23.900]  耶穌就是說錯了
[00:04:23.900 --> 00:04:24.600]  為什麼呢
[00:04:24.600 --> 00:04:26.600]  原來在當代裡面
[00:04:26.600 --> 00:04:29.000]  芥菜種不是最小的
[00:04:29.000 --> 00:04:30.700]  最小的是什麼呢
[00:04:30.700 --> 00:04:33.000]  是蘭花的種子
[00:04:33.000 --> 00:04:34.700]  那些才是最小的
[00:04:34.700 --> 00:04:38.200]  那麼耶穌說在百種的菜蔬裡面
[00:04:38.200 --> 00:04:40.300]  但是芥菜種的種子是最小的
[00:04:40.300 --> 00:04:41.200]  為什麼呢
[00:04:41.200 --> 00:04:43.400]  這個就是和我們的文化有關的
[00:04:43.400 --> 00:04:45.100]  有時候我們不可以直接
[00:04:45.100 --> 00:04:47.700]  去用一些科學來解釋
[00:04:47.700 --> 00:04:49.700]  很簡單舉個例子
[00:04:49.700 --> 00:04:51.700]  當你睜大眼睛看著別人
[00:04:51.700 --> 00:04:53.400]  那現在
[00:04:53.400 --> 00:04:55.000]  燈籠這麼大隻的眼睛
[00:04:55.000 --> 00:04:55.800]  燈籠很大
[00:04:55.800 --> 00:04:56.600]  也不會說
[00:04:56.600 --> 00:04:58.100]  南瓜這麼大隻的眼睛
[00:04:58.100 --> 00:04:59.400]  其實我們不太知道為什麼
[00:04:59.400 --> 00:05:02.000]  用燈籠這麼大隻眼睛瞪著別人
[00:05:02.000 --> 00:05:03.200]  不要瞪著我
[00:05:03.200 --> 00:05:05.200]  牛眼睛來看我
[00:05:05.200 --> 00:05:06.400]  那為什麼用牛眼睛
[00:05:06.400 --> 00:05:08.000]  而不用豬眼睛呢
[00:05:08.000 --> 00:05:09.600]  或者不用雞眼睛呢
[00:05:09.600 --> 00:05:11.200]  為什麼用牛眼睛呢
[00:05:11.200 --> 00:05:12.800]  其實我們真的沒辦法
[00:05:12.800 --> 00:05:13.900]  完全百分之百解釋的
[00:05:13.900 --> 00:05:15.400]  這是表面的現象
[00:05:15.400 --> 00:05:17.400]  於是用文字來表達
[00:05:17.400 --> 00:05:19.800]  正如我們小時候讀書的時候
[00:05:19.800 --> 00:05:20.800]  大家記不記得
[00:05:20.800 --> 00:05:22.500]  讀幼稚園小學的時候
[00:05:22.500 --> 00:05:24.000]  太陽從哪裡出來的
[00:05:24.000 --> 00:05:25.800]  東方出來的
[00:05:25.800 --> 00:05:27.000]  從哪裡下去的
[00:05:27.000 --> 00:05:28.500]  西方的
[00:05:28.500 --> 00:05:29.300]  其實是錯的
[00:05:29.300 --> 00:05:30.100]  大家知道
[00:05:30.100 --> 00:05:30.900]  當你讀中學的時候
[00:05:30.900 --> 00:05:32.700]  你發覺原來太陽不是從東方出來
[00:05:32.700 --> 00:05:33.500]  西方下去
[00:05:33.500 --> 00:05:34.800]  原來是地球
[00:05:34.800 --> 00:05:36.000]  自轉的
[00:05:36.000 --> 00:05:37.100]  轉一個圈的時候
[00:05:37.100 --> 00:05:39.000]  那麼你覺得太陽是從東方出來
[00:05:39.000 --> 00:05:39.800]  西方下去
[00:05:39.800 --> 00:05:41.800]  根本就是地球轉的
[00:05:41.800 --> 00:05:43.800]  原來他說到
[00:05:43.800 --> 00:05:46.600]  今天的芥菜種
[00:05:46.600 --> 00:05:49.400]  元氏百種裡面最少的
[00:05:49.400 --> 00:05:51.900]  是他們慣常的用語
[00:05:51.900 --> 00:05:54.600]  絕對不能夠用科學的分析
[00:05:54.600 --> 00:05:56.000]  說是耶穌說錯的
[00:05:56.000 --> 00:05:59.200]  比各樣的菜都大
[00:05:59.200 --> 00:06:00.800]  這個菜呢
[00:06:00.800 --> 00:06:02.400]  是指到什麼呢
[00:06:02.400 --> 00:06:04.000]  就是香草的意思
[00:06:04.000 --> 00:06:06.200]  是一些草本植物
[00:06:06.200 --> 00:06:08.200]  成了樹
[00:06:08.200 --> 00:06:10.800]  原來巴勒斯坦地裡面
[00:06:10.800 --> 00:06:14.200]  有一些地圖是非常肥沃的
[00:06:14.200 --> 00:06:16.600]  當他殺了下去的時候
[00:06:16.600 --> 00:06:19.200]  自然就會來生長
[00:06:19.200 --> 00:06:21.200]  我有機會去英國
[00:06:21.200 --> 00:06:22.200]  今天在我們當中
[00:06:22.200 --> 00:06:24.200]  有一位姊妹弟南愛爾蘭回來
[00:06:24.200 --> 00:06:26.600]  他們英國一定有些後花園的
[00:06:26.600 --> 00:06:28.800]  有些地方的土地很肥沃的
[00:06:28.800 --> 00:06:30.200]  如果不用怎麼管
[00:06:30.200 --> 00:06:31.400]  我放一些種子進去
[00:06:31.400 --> 00:06:33.000]  它自己會生的
[00:06:33.000 --> 00:06:34.000]  很好
[00:06:34.000 --> 00:06:35.400]  他們會種蔥
[00:06:35.400 --> 00:06:36.600]  種那些叫什麼呢
[00:06:36.600 --> 00:06:37.600]  我拿過回來的
[00:06:37.600 --> 00:06:39.600]  叫類似魚翅瓜
[00:06:39.600 --> 00:06:40.800]  大家知道什麼叫魚翅瓜嗎
[00:06:40.800 --> 00:06:42.200]  拿上來的那些裡面
[00:06:42.200 --> 00:06:43.400]  是好像魚翅一樣
[00:06:43.400 --> 00:06:44.600]  它不用怎麼管的
[00:06:44.600 --> 00:06:46.800]  放下去自然就會生出來
[00:06:46.800 --> 00:06:48.600]  原來巴勒斯坦地裡面
[00:06:48.600 --> 00:06:50.200]  都是有這些情形
[00:06:50.200 --> 00:06:51.400]  他們一路來
[00:06:51.400 --> 00:06:54.200]  但是成長成為一棵樹
[00:06:54.200 --> 00:06:55.600]  有些地方裡面
[00:06:55.600 --> 00:06:57.000]  這些芥菜種
[00:06:57.000 --> 00:07:00.200]  可以有十二三尺這麼高的
[00:07:00.200 --> 00:07:04.600]  甚至可以來遮蔽住他們一些的家
[00:07:04.600 --> 00:07:06.600]  所以這個是很重要的
[00:07:06.600 --> 00:07:08.200]  好了,接著他就說到
[00:07:08.200 --> 00:07:12.600]  有飛鳥來縮在他的枝上面
[00:07:12.600 --> 00:07:15.200]  這個縮不是指住的意思
[00:07:15.200 --> 00:07:18.200]  而是說會飛到這些樹那裡
[00:07:18.200 --> 00:07:20.400]  來帶去養小鳥
[00:07:20.400 --> 00:07:23.000]  原來他們在樹葉下面有些種子
[00:07:23.000 --> 00:07:24.600]  鳥就飛來
[00:07:24.600 --> 00:07:27.400]  就要啄這些種子來帶去吃
[00:07:27.400 --> 00:07:29.600]  好了,解釋了這句話
[00:07:29.600 --> 00:07:32.600]  耶穌講這句話有什麼意思呢
[00:07:32.600 --> 00:07:35.400]  跟天國有什麼關係呢
[00:07:35.400 --> 00:07:37.600]  我們大家知道司禧約翰
[00:07:37.600 --> 00:07:39.400]  他來到在耶穌出來
[00:07:39.400 --> 00:07:42.400]  社會宣告神的角度之前
[00:07:42.400 --> 00:07:44.000]  就先講一個訊息是什麼
[00:07:44.000 --> 00:07:46.200]  天國近了
[00:07:46.200 --> 00:07:48.800]  你們應當悔改
[00:07:48.800 --> 00:07:52.000]  後來約翰他來到的時候
[00:07:52.000 --> 00:07:53.400]  後來見到耶穌
[00:07:53.400 --> 00:07:55.800]  有些人就跟隨了耶穌了
[00:07:55.800 --> 00:07:58.200]  於是他就怎麼樣呢
[00:07:58.200 --> 00:07:59.600]  那些人來投訴
[00:07:59.600 --> 00:08:00.600]  跟約翰講
[00:08:00.600 --> 00:08:02.800]  對了,我們那些人跟了耶穌了
[00:08:02.800 --> 00:08:04.600]  約翰講了一句很出名的話
[00:08:04.600 --> 00:08:09.800]  「他必興旺,我必衰微」
[00:08:09.800 --> 00:08:13.200]  這句就是在我的話別會裡面
[00:08:13.200 --> 00:08:15.400]  我最後的一句話是改的
[00:08:15.400 --> 00:08:18.400]  就是我期望吳牧師兩位的接班人
[00:08:18.400 --> 00:08:21.000]  他必興旺,但是我必衰微
[00:08:21.000 --> 00:08:22.200]  沒理由他旺我衰的
[00:08:22.200 --> 00:08:23.400]  你明白我的意思嗎
[00:08:23.400 --> 00:08:25.400]  大家一起旺才是好的
[00:08:25.400 --> 00:08:26.800]  旺旺的嘛,對不對
[00:08:26.800 --> 00:08:28.600]  好了,他必興旺,我必衰微
[00:08:28.600 --> 00:08:31.000]  但是耶穌來到的時候
[00:08:31.000 --> 00:08:32.400]  司禧約翰就說到
[00:08:32.400 --> 00:08:35.600]  「他必興旺,我必衰微」
[00:08:35.600 --> 00:08:38.400]  好了,很多人來跟隨了約翰
[00:08:38.400 --> 00:08:40.600]  但正如我剛才一開始的時候說
[00:08:40.600 --> 00:08:45.600]  那些人希望耶穌可以帶他們來推翻羅馬政府
[00:08:45.600 --> 00:08:48.800]  為他們幹掉轟轟烈烈的事
[00:08:48.800 --> 00:08:51.400]  但是令到他們失望
[00:08:51.400 --> 00:08:55.000]  只是有些人得到醫治
[00:08:55.000 --> 00:08:56.800]  去耶穌講的信息
[00:08:56.800 --> 00:08:59.000]  有些人不容易聽得明白
[00:08:59.000 --> 00:09:01.800]  跟隨耶穌的大部分是一些平民
[00:09:01.800 --> 00:09:04.400]  甚至是小孩子
[00:09:04.400 --> 00:09:07.600]  於是有些人漸漸就失望了
[00:09:07.600 --> 00:09:11.200]  跟耶穌保持著一定的距離
[00:09:11.200 --> 00:09:13.200]  不會太投入
[00:09:13.200 --> 00:09:15.800]  甚至想想如果有什麼事的時候
[00:09:15.800 --> 00:09:18.000]  可以馬上抽身而回
[00:09:18.000 --> 00:09:21.600]  不需要什麼責任去承擔
[00:09:21.600 --> 00:09:25.400]  甚至很怕被耶穌連累了
[00:09:25.400 --> 00:09:27.800]  所以保持一定的距離
[00:09:27.800 --> 00:09:30.800]  當然當中也有一些人值得我們欣賞的
[00:09:30.800 --> 00:09:34.800]  就好像彼得、約翰、馬太、雅各那些
[00:09:34.800 --> 00:09:38.400]  他們撇下一切來跟隨主
[00:09:38.400 --> 00:09:42.200]  包括了他們的職業、他們的財富
[00:09:42.200 --> 00:09:45.800]  所以這就是耶穌基督所講的殺種的比喻
[00:09:45.800 --> 00:09:48.800]  有些人見到天國是很寶貴
[00:09:48.800 --> 00:09:50.800]  於是他放棄了一切
[00:09:50.800 --> 00:09:54.400]  就要換取得到這個天國的福分
[00:09:54.400 --> 00:09:59.400]  他就願意拋棄他所擁有的財富
[00:09:59.400 --> 00:10:02.200]  今天這個比喻也讓我們看到
[00:10:02.200 --> 00:10:06.400]  會不會好像在我們教會裡面也會有出現呢?
[00:10:06.400 --> 00:10:09.400]  有些人回來教會聽道
[00:10:09.400 --> 00:10:10.800]  聽得不太明白的時候
[00:10:10.800 --> 00:10:11.800]  都不知道在說什麼
[00:10:11.800 --> 00:10:13.000]  就離開了
[00:10:13.000 --> 00:10:17.000]  所以今天剛才有一個剛來的朋友
[00:10:17.000 --> 00:10:18.000]  原來他還沒有信耶穌
[00:10:18.000 --> 00:10:18.800]  我真的嚇死了
[00:10:18.800 --> 00:10:19.800]  我有點害怕
[00:10:19.800 --> 00:10:21.800]  不知道他聽不聽得懂我說什麼呢?
[00:10:21.800 --> 00:10:23.200]  所以我經常鼓勵一些人
[00:10:23.200 --> 00:10:24.800]  未必一定要帶一些還沒信的人
[00:10:24.800 --> 00:10:26.600]  回來教會崇拜
[00:10:26.600 --> 00:10:27.800]  我經常很倒霉
[00:10:27.800 --> 00:10:29.200]  回去團體就可以了
[00:10:29.200 --> 00:10:30.000]  為什麼呢?
[00:10:30.000 --> 00:10:31.800]  回去崇拜他不知道我們說什麼
[00:10:31.800 --> 00:10:33.000]  一會兒還要收錢
[00:10:33.000 --> 00:10:34.200]  還要傳奉獻祷
[00:10:34.200 --> 00:10:35.200]  不給又不是
[00:10:35.200 --> 00:10:37.200]  給又好像不是很甘心
[00:10:37.200 --> 00:10:38.200]  更加不好
[00:10:38.200 --> 00:10:39.400]  你帶他回去做什麼呢?
[00:10:39.400 --> 00:10:40.800]  聖餐崇拜
[00:10:40.800 --> 00:10:41.800]  他又沒得吃
[00:10:41.800 --> 00:10:42.800]  還要再收一次
[00:10:42.800 --> 00:10:44.000]  他很笨的
[00:10:44.000 --> 00:10:46.000]  所以我經常鼓勵大家
[00:10:46.000 --> 00:10:49.000]  不一定要帶那些還沒信的人回去崇拜
[00:10:49.000 --> 00:10:51.400]  你反而帶回團體或者小組
[00:10:51.400 --> 00:10:52.400]  跟他分享信仰
[00:10:52.400 --> 00:10:53.600]  這個是最重要的
[00:10:53.600 --> 00:10:56.600]  有些人聽不明白的時候就離開
[00:10:56.600 --> 00:10:58.600]  有些人很可能會怎樣呢?
[00:10:58.600 --> 00:11:00.400]  這間教會挺好的
[00:11:00.400 --> 00:11:02.800]  因為道德也挺好聽的
[00:11:02.800 --> 00:11:05.800]  但是那個新鮮感其實很快就會沒有了
[00:11:05.800 --> 00:11:08.200]  聽多幾次又不外如是
[00:11:08.200 --> 00:11:11.200]  於是也會慢慢地疏離
[00:11:11.200 --> 00:11:13.600]  但是也有很多弟兄姊妹
[00:11:13.600 --> 00:11:16.800]  是很委身在教會的事情上
[00:11:16.800 --> 00:11:19.200]  很積極地去參與
[00:11:19.200 --> 00:11:22.200]  這個就是耶穌所說的殺種的比喻
[00:11:22.200 --> 00:11:24.200]  這個比喻
[00:11:24.200 --> 00:11:26.600]  這次戒賽種的比喻是什麼呢?
[00:11:26.600 --> 00:11:28.200]  就是要提醒我們
[00:11:28.200 --> 00:11:31.600]  不要單單看外表
[00:11:31.600 --> 00:11:34.000]  我們要洞悉裡面
[00:11:34.000 --> 00:11:38.600]  這個外表裡面的真正的內涵是什麼
[00:11:38.600 --> 00:11:40.200]  意思就是說
[00:11:40.200 --> 00:11:41.800]  天國一開始的時候
[00:11:41.800 --> 00:11:44.600]  好像很微小很弱勢的社群
[00:11:44.600 --> 00:11:48.000]  但是及後可以發展成為一個
[00:11:48.000 --> 00:11:52.200]  你意想不到的一個果效在當中
[00:11:52.200 --> 00:11:56.400]  他說戒賽種非常非常的微小
[00:11:56.400 --> 00:11:59.000]  甚至微小到你看不到的
[00:11:59.000 --> 00:12:02.200]  就正如你很難在胡椒粉裡面
[00:12:02.200 --> 00:12:04.200]  你拿一粒胡椒粉出來
[00:12:04.200 --> 00:12:06.000]  你可不可以拿到一粒胡椒粉呢?
[00:12:06.000 --> 00:12:07.400]  一粒胡椒你拿到
[00:12:07.400 --> 00:12:08.400]  大家明白我說什麼嗎?
[00:12:08.400 --> 00:12:10.400]  一粒胡椒粉你可能拿不到
[00:12:10.400 --> 00:12:12.400]  他說戒賽種是這麼微小
[00:12:12.400 --> 00:12:16.000]  但是有一天可以有很大的進展
[00:12:16.000 --> 00:12:17.800]  我想我們冥恩堂
[00:12:17.800 --> 00:12:20.800]  也是一個類似一粒戒賽種
[00:12:20.800 --> 00:12:23.600]  很真心是說個人
[00:12:23.600 --> 00:12:26.400]  我上次也說了
[00:12:26.400 --> 00:12:28.600]  上次我大敬拜的時候唱哪首歌?
[00:12:28.600 --> 00:12:30.200]  《普通的人》
[00:12:30.200 --> 00:12:32.400]  我只是一個很普通的人
[00:12:32.400 --> 00:12:33.600]  而且不是一個
[00:12:33.600 --> 00:12:34.600]  其實也不是很普通
[00:12:34.600 --> 00:12:36.000]  是一個很頑皮的人
[00:12:36.000 --> 00:12:37.400]  讀神學的時候
[00:12:37.400 --> 00:12:38.800]  已經很多人害怕了
[00:12:38.800 --> 00:12:40.800]  當我說要奉獻讀神學的時候
[00:12:40.800 --> 00:12:42.200]  你記不記得我曾經說過
[00:12:42.200 --> 00:12:43.600]  我的弟兄姊妹很驚訝
[00:12:43.600 --> 00:12:45.000]  你不是吧?你讀神學?
[00:12:45.000 --> 00:12:46.200]  後來我堅持
[00:12:46.200 --> 00:12:47.800]  這個神給我呼籤的時候
[00:12:47.800 --> 00:12:48.800]  我入神學院的時候
[00:12:48.800 --> 00:12:51.200]  於是他們就很迫切為神學院祈禱
[00:12:51.200 --> 00:12:52.800]  不是為我祈禱
[00:12:52.800 --> 00:12:56.000]  是說我入神學院不知道會不會搗亂
[00:12:56.000 --> 00:12:57.600]  不知道會怎樣
[00:12:57.600 --> 00:12:58.600]  當我讀的時候
[00:12:58.600 --> 00:12:59.400]  人們都會覺得
[00:12:59.400 --> 00:13:00.400]  這個人是一個
[00:13:00.400 --> 00:13:01.400]  口不擇言
[00:13:01.400 --> 00:13:02.600]  經常說笑
[00:13:02.600 --> 00:13:04.800]  怎麼可能做到傳道人的人
[00:13:04.800 --> 00:13:06.400]  再加上一個的引證
[00:13:06.400 --> 00:13:08.400]  就是第一次畢業的時候
[00:13:08.400 --> 00:13:09.400]  不可以馬上畢業
[00:13:09.400 --> 00:13:10.600]  要遲一年才畢業
[00:13:10.600 --> 00:13:11.600]  記不記得那時候
[00:13:11.600 --> 00:13:13.600]  箍低人之類的
[00:13:13.600 --> 00:13:15.000]  所以就算做傳道人
[00:13:15.000 --> 00:13:16.000]  人們都會想
[00:13:16.000 --> 00:13:19.200]  這個人可以做多久?
[00:13:19.200 --> 00:13:22.600]  但是我也感恩1979年畢業到現在
[00:13:22.600 --> 00:13:25.400]  有時候人只是看他的外表
[00:13:25.400 --> 00:13:27.600]  覺得這些人是不行的
[00:13:27.600 --> 00:13:28.600]  但是耶穌說
[00:13:28.600 --> 00:13:30.000]  你不要只看外面
[00:13:30.000 --> 00:13:32.400]  你要看裡面的那種內涵
[00:13:32.400 --> 00:13:33.800]  所以我自己很喜歡
[00:13:33.800 --> 00:13:34.800]  老實說
[00:13:34.800 --> 00:13:36.800]  我很喜歡那些頑皮的人
[00:13:36.800 --> 00:13:38.000]  因為我本身就是頑皮
[00:13:38.000 --> 00:13:39.400]  我喜歡接觸那些頑皮的人
[00:13:39.400 --> 00:13:42.200]  我覺得如果那些頑皮的人能夠改變
[00:13:42.200 --> 00:13:44.400]  是可以有很大的突破的
[00:13:44.400 --> 00:13:45.800]  那些頑皮的人才是古靈精怪
[00:13:45.800 --> 00:13:47.400]  才是有創意的
[00:13:47.400 --> 00:13:49.400]  那些很乖很純的人
[00:13:49.400 --> 00:13:50.600]  真是很純的
[00:13:50.600 --> 00:13:53.000]  純純的就沒有什麼作為了
[00:13:53.000 --> 00:13:55.600]  永遠都是很乖很乖的
[00:13:55.600 --> 00:13:56.800]  不是說他們不好
[00:13:56.800 --> 00:13:59.000]  但是他們的突破性是較為弱的
[00:13:59.000 --> 00:14:00.600]  所以我更加是期望
[00:14:00.600 --> 00:14:03.200]  可以多一點去改變一些
[00:14:03.200 --> 00:14:05.000]  所謂的頑皮的生命
[00:14:05.000 --> 00:14:08.200]  你可以幫助他們有更大的突破
[00:14:08.200 --> 00:14:10.400]  不要忘記聖經裡面提醒我們
[00:14:10.400 --> 00:14:12.200]  神看我們是什麼
[00:14:12.200 --> 00:14:15.800]  荊棘裡面的百合花
[00:14:15.800 --> 00:14:18.400]  你看荊棘是好不好的
[00:14:18.400 --> 00:14:19.600]  是沒有用的
[00:14:19.600 --> 00:14:20.800]  但是神看我們的時候
[00:14:20.800 --> 00:14:21.800]  原來在荊棘裡面
[00:14:21.800 --> 00:14:25.000]  你有這種百合花的潛質
[00:14:25.000 --> 00:14:27.200]  神揀選大衛也是
[00:14:27.200 --> 00:14:29.600]  記不記得在《撒慕爾記》上很清楚
[00:14:29.600 --> 00:14:31.800]  他說耶和華不像人看人
[00:14:31.800 --> 00:14:33.000]  人看外貌
[00:14:33.000 --> 00:14:34.600]  神是看內心的
[00:14:34.600 --> 00:14:37.600]  你不要想著大衛是受人歡迎的
[00:14:37.600 --> 00:14:38.600]  你記不記得大衛
[00:14:38.600 --> 00:14:41.000]  其實連老爸都看不起他
[00:14:41.000 --> 00:14:43.400]  當撒慕爾去他家的時候
[00:14:43.400 --> 00:14:46.400]  這個這麼厲害的全國的宗教領袖
[00:14:46.400 --> 00:14:50.400]  去到耶西的家他們是很開心
[00:14:50.400 --> 00:14:52.400]  於是要吃飯的時候
[00:14:52.400 --> 00:14:54.200]  就叫了兒子回來
[00:14:54.200 --> 00:14:55.400]  撒慕爾就問
