
[00:00:00.000 --> 00:00:02.280]  當你打開《蘇家紀》第九章的時候
[00:03:09.640 --> 00:03:11.920]  人很怕承擔責任
[00:03:11.920 --> 00:03:12.440]  這是第一
[00:03:12.440 --> 00:03:13.400]  第二
[00:03:13.400 --> 00:03:16.920]  人很怕做決定
[00:03:16.920 --> 00:03:19.520]  人很怕做決定的原因
[00:03:19.520 --> 00:03:22.720]  是很怕做錯決定
[00:03:22.720 --> 00:03:25.160]  人很怕做錯決定的原因
[00:03:25.160 --> 00:03:27.920]  是因爲做錯決定的後果
[00:03:27.920 --> 00:03:29.880]  他要承擔
[00:03:29.880 --> 00:03:36.120]  聽清楚這一系列連環連鎖的反應
[00:03:36.120 --> 00:03:38.360]  人很怕承擔責任
[00:03:38.360 --> 00:03:41.120]  是因爲人很怕做決定
[00:03:41.120 --> 00:03:43.680]  做組長做決策人
[00:03:43.680 --> 00:03:46.040]  在公司裏面做上司
[00:03:46.040 --> 00:03:49.400]  做一個相當高的職位的人
[00:03:49.400 --> 00:03:50.760]  他的權力越大
[00:03:50.760 --> 00:03:53.240]  決定的事情就越重要
[00:03:53.240 --> 00:03:54.360]  當我決定事情的時候
[00:03:54.360 --> 00:03:55.800]  就有機會會錯
[00:03:55.800 --> 00:03:56.920]  所以人很怕做決定
[00:03:56.920 --> 00:03:58.800]  因爲怕錯
[00:03:58.800 --> 00:03:59.880]  怕錯的原因
[00:03:59.880 --> 00:04:01.800]  因爲錯會有後果
[00:04:01.800 --> 00:04:05.560]  這個後果會要有人承擔這個責任
[00:04:05.560 --> 00:04:06.520]  明白嗎
[00:04:06.520 --> 00:04:09.840]  所以很多人都想做下二的
[00:04:09.840 --> 00:04:11.200]  做下二最好
[00:04:11.200 --> 00:04:13.200]  有個頭都背下來
[00:04:13.200 --> 00:04:14.680]  所以公司要提拔人
[00:04:14.680 --> 00:04:17.080]  原來現在升人是很難的
[00:04:17.080 --> 00:04:18.720]  特別是八、九十歲那些
[00:04:18.720 --> 00:04:20.000]  他只是想去旅行
[00:04:20.000 --> 00:04:21.000]  他沒打算跟你
[00:04:21.000 --> 00:04:22.240]  晚上開到十點
[00:04:22.240 --> 00:04:22.880]  對不起
[00:04:22.880 --> 00:04:24.480]  離開你的事
[00:04:24.480 --> 00:04:26.880]  所以你開始明白
[00:04:26.880 --> 00:04:30.880]  爲什麼這個組員這麼難去提升
[00:04:30.880 --> 00:04:32.080]  其中一個原因
[00:04:32.080 --> 00:04:34.880]  就是他很怕要做決定
[00:04:34.880 --> 00:04:36.520]  但是第九章
[00:04:36.520 --> 00:04:38.560]  約瑟克記第九章
[00:04:38.560 --> 00:04:39.840]  如果立刻看下去的時候
[00:04:39.840 --> 00:04:41.000]  我得到的結論是什麼
[00:04:41.000 --> 00:04:43.560]  就是如果處理錯
[00:04:43.560 --> 00:04:48.120]  我們怎麼去處理錯誤的決定的後果
[00:04:48.120 --> 00:04:50.000]  錯誤的決策後果
[00:04:50.000 --> 00:04:52.840]  信仰羣體和非信仰羣體
[00:04:52.840 --> 00:04:53.720]  是很不一樣的
[00:04:53.720 --> 00:04:55.360]  在約瑟克記第九章
[00:04:55.360 --> 00:04:57.480]  我們看看
[00:04:57.480 --> 00:04:59.000]  我們還有兩個問題要問
[00:04:59.000 --> 00:05:01.000]  當我們讀了約瑟克記第九章的時候
[00:05:01.000 --> 00:05:03.200]  究竟整張聖經記載下來
[00:05:03.200 --> 00:05:06.120]  就是爲了要交代欺騙人
[00:05:06.120 --> 00:05:08.240]  日後在這些人當中
[00:05:08.240 --> 00:05:10.360]  在世世代代都在聖殿裏面
[00:05:10.360 --> 00:05:13.120]  斬柴淡水的羣體
[00:05:13.120 --> 00:05:17.800]  所以用了整張聖經來交代這個歷史
[00:05:17.800 --> 00:05:18.960]  我是無法接受的
[00:05:18.960 --> 00:05:20.000]  爲什麼呢
[00:05:20.000 --> 00:05:20.720]  因爲
[00:05:20.720 --> 00:05:21.960]  我很簡單地看
[00:05:21.960 --> 00:05:24.040]  在初一級的時候
[00:05:24.040 --> 00:05:25.920]  有一羣叫做閒雜人
[00:05:25.920 --> 00:05:29.400]  聖經沒有用一張聖經來交代閒雜人的存在
[00:05:29.400 --> 00:05:31.880]  有一羣更恐怖的叫做可拉一黨
[00:05:31.880 --> 00:05:34.320]  是專攻擊摩西的領導能力的
[00:05:34.320 --> 00:05:37.160]  甚至最後上帝把地裂開
[00:05:37.160 --> 00:05:39.600]  吞了整個黨的人都死了
[00:05:39.600 --> 00:05:42.760]  這一黨人在初一級的影響這麼大
[00:05:42.760 --> 00:05:44.560]  這一黨是反對黨
[00:05:44.560 --> 00:05:47.440]  爲什麼又沒有交代他們存在的原因
[00:05:47.440 --> 00:05:48.560]  沒有交代
[00:05:48.560 --> 00:05:50.920]  因爲可拉一出現就出現了這一黨
[00:05:50.920 --> 00:05:52.200]  你沒有交代
[00:05:52.200 --> 00:05:54.720]  爲什麼要交代一羣
[00:05:54.720 --> 00:05:57.640]  在聖殿裏面斬柴淡水的人
[00:05:57.640 --> 00:05:58.880]  要用一張聖經呢
[00:05:58.880 --> 00:06:01.840]  我們覺得不是很合理
[00:06:01.840 --> 00:06:03.840]  這個不應該爲第九章
[00:06:03.840 --> 00:06:07.400]  要記載這件事件的主要原因
[00:06:07.400 --> 00:06:08.080]  第二
[00:06:08.080 --> 00:06:09.680]  我們傳統的看法就是
[00:06:09.680 --> 00:06:10.840]  這件事很簡單
[00:06:10.840 --> 00:06:14.000]  平鋪直敘連聖經分類的人都是這樣寫的
[00:06:14.000 --> 00:06:15.600]  簡單的分段就是
[00:06:15.600 --> 00:06:17.520]  以色列人被欺騙人欺騙
[00:06:17.520 --> 00:06:19.760]  很壓穩
[00:06:19.760 --> 00:06:20.840]  就是這樣
[00:06:20.840 --> 00:06:22.480]  我想問
[00:06:22.480 --> 00:06:23.400]  在
[00:06:23.400 --> 00:06:25.040]  沒錯我們明白
[00:06:25.040 --> 00:06:28.280]  夏娃被魔鬼引誘這件事
[00:06:28.280 --> 00:06:29.560]  雖然程序很短
[00:06:29.560 --> 00:06:30.640]  但必須要記載
[00:06:30.640 --> 00:06:34.000]  因爲它影響了日後整個人類歷史
[00:06:34.000 --> 00:06:34.960]  但是欺騙人
[00:06:34.960 --> 00:06:37.440]  欺騙以色列人的後果是什麼
[00:06:37.440 --> 00:06:41.720]  後果只不過是他們在這裏斬柴
[00:06:41.720 --> 00:06:42.880]  淡水
[00:06:42.880 --> 00:06:44.400]  影響有多大
[00:06:44.400 --> 00:06:47.400]  爲什麼要導致這麼長的篇幅
[00:06:47.400 --> 00:06:48.600]  去交代
[00:06:48.600 --> 00:06:50.920]  欺騙人欺騙以色列人
[00:06:50.920 --> 00:06:51.840]  沒必要
[00:06:51.840 --> 00:06:54.720]  我們看不到那個必要性在這裏
[00:06:54.720 --> 00:06:56.200]  如果這兩樣都不是
[00:06:56.200 --> 00:06:57.840]  兩者皆不是的話
[00:06:57.840 --> 00:06:59.160]  我再重申
[00:06:59.160 --> 00:07:01.800]  如果要交代欺騙人在以色列人當中
[00:07:01.800 --> 00:07:03.600]  是以後在聖殿裏面
[00:07:03.600 --> 00:07:05.200]  是斬柴淡水的話
[00:07:05.200 --> 00:07:07.000]  這個既不是
[00:07:07.000 --> 00:07:12.360]  也不是要交代整個欺騙的事件的話
[00:07:12.360 --> 00:07:15.440]  那麼整個第九章究竟想說些什麼
[00:07:15.440 --> 00:07:17.640]  當你一路讀經文下去的時候
[00:07:17.640 --> 00:07:19.200]  你慢慢慢慢就
[00:07:19.200 --> 00:07:22.200]  如果沒有了這兩個前設的話
[00:07:22.200 --> 00:07:24.880]  你就看到有些端倪
[00:07:24.880 --> 00:07:26.600]  找到一些線索
[00:07:26.600 --> 00:07:27.920]  然後最終你知道
[00:07:27.920 --> 00:07:31.800]  第九章的主要想說些什麼
[00:07:31.800 --> 00:07:33.880]  所以過往你聽過
[00:07:33.880 --> 00:07:35.800]  關於第九章的講道
[00:07:35.800 --> 00:07:38.000]  我請你暫時抹掉
[00:07:38.000 --> 00:07:40.360]  放下,先不要想這些
[00:07:40.360 --> 00:07:41.560]  我們看聖經
[00:07:41.560 --> 00:07:43.880]  怎麼講讓聖經親自跟我們講說話
[00:07:43.880 --> 00:07:45.920]  我們找一下那個答案
[00:07:45.920 --> 00:07:48.280]  在第九章第一節到第二節
[00:07:48.280 --> 00:07:51.800]  作者先要交代一個大環境
[00:07:51.800 --> 00:07:53.320]  這是一個背景音樂
[00:07:53.320 --> 00:07:55.400]  這個背景音樂很重要
[00:07:55.400 --> 00:07:57.080]  因爲還看到上一次我們提到
[00:07:57.080 --> 00:07:59.880]  以色列人打贏了耶利哥城
[00:07:59.880 --> 00:08:01.360]  打贏了艾城之後
[00:08:01.360 --> 00:08:03.200]  就浩浩蕩蕩
[00:08:03.200 --> 00:08:04.320]  不是全軍
[00:08:04.320 --> 00:08:07.000]  是全民
[00:08:07.000 --> 00:08:08.760]  整個以色列羣衆
[00:08:08.760 --> 00:08:10.280]  走了一條很長的路
[00:08:10.280 --> 00:08:14.480]  由以色列中部到北部的事件
[00:08:14.480 --> 00:08:16.680]  在基裏森山和爾巴魯山
[00:08:16.680 --> 00:08:19.120]  獻祭和宣讀神的話
[00:08:19.120 --> 00:08:20.440]  哇簡直就是
[00:08:20.440 --> 00:08:22.080]  以色列人沒有這個意思
[00:08:22.080 --> 00:08:24.080]  不過旁邊的人看就是這個意思
[00:08:24.080 --> 00:08:26.000]  簡直就好像
[00:08:26.000 --> 00:08:27.800]  迦牟尼是他們的
[00:08:27.800 --> 00:08:28.840]  是吧
[00:08:28.840 --> 00:08:32.080]  所以就引來了兩批人的反應
[00:08:32.080 --> 00:08:33.480]  第一批人的反應就是
[00:08:33.480 --> 00:08:35.840]  聽見這事就都聚集同心合意
[00:08:35.840 --> 00:08:38.440]  要與約書亞和以色列人作戰
[00:08:38.440 --> 00:08:42.720]  因爲這幫迦南聯盟就出現了
[00:08:42.720 --> 00:08:43.480]  因爲爲什麼
[00:08:43.480 --> 00:08:46.080]  耶利哥城這麼堅固都被他們攻陷了
[00:08:46.080 --> 00:08:49.200]  艾城這麼勇猛的戰士都被他們殺盡
[00:08:49.200 --> 00:08:51.800]  如果我們逐一和他們對抗一定會輸
[00:08:51.800 --> 00:08:53.920]  所以倒不如聯盟
[00:08:53.920 --> 00:08:56.520]  所以第一個聯盟就出現了
[00:08:56.520 --> 00:08:57.760]  第二件事發生
[00:08:57.760 --> 00:08:59.280]  第二種人的選擇
[00:08:59.280 --> 00:09:01.120]  第三戰
[00:09:01.120 --> 00:09:04.440]  欺騙的居民聽見約書亞向耶利哥和艾城所做的事
[00:09:04.440 --> 00:09:07.920]  就設詭計假扮使者出去了
[00:09:07.920 --> 00:09:11.920]  這幫人就想着跟你硬碰會輸
[00:09:11.920 --> 00:09:13.400]  所以想了想辦法
[00:09:13.400 --> 00:09:15.120]  就想了一條
[00:09:15.120 --> 00:09:16.840]  驚世絕竅
[00:09:16.840 --> 00:09:20.080]  就在第四節的下半節到十三節
[00:09:20.080 --> 00:09:21.880]  用了非常長的篇幅
[00:09:21.880 --> 00:09:26.640]  去記載欺騙人怎麼喬裝和偽裝
[00:09:26.640 --> 00:09:29.200]  穿的衣服紅紅爛爛
[00:09:29.200 --> 00:09:30.520]  鞋又爛
[00:09:30.520 --> 00:09:33.840]  拿來見面禮的餅都發黴
[00:09:33.840 --> 00:09:36.240]  這些道具做得很逼真
[00:09:36.240 --> 00:09:38.040]  連以色列人都騙了
[00:09:38.040 --> 00:09:40.480]  以色列人見到之後
[00:09:40.480 --> 00:09:42.720]  就信了
[00:09:42.720 --> 00:09:45.600]  十四節
[00:09:45.600 --> 00:09:49.400]  開始有一節很重要的經文出現
[00:09:49.400 --> 00:09:53.840]  有兩節經文在第九章裏面是很重要的
[00:09:53.840 --> 00:09:56.240]  十四節就是第一節
[00:09:56.240 --> 00:09:58.360]  它出現的問題是什麼
[00:09:58.360 --> 00:10:01.440]  它說以色列人收下他們一些食物
[00:10:01.440 --> 00:10:05.760]  但是沒有求問耶和華的指示
[00:10:05.760 --> 00:10:08.200]  《讀經》的ABC是這樣的
[00:10:08.200 --> 00:10:09.200]  《讀經》的ABC有很多
[00:10:09.200 --> 00:10:10.640]  現在外面教你讀經的方法
[00:10:10.640 --> 00:10:12.880]  就是如果這張聖經出現了祈禱很多次
[00:10:12.880 --> 00:10:15.000]  那這張聖經當然講祈禱很重要
[00:10:15.000 --> 00:10:17.320]  這張聖經講奉獻很多次
[00:10:17.320 --> 00:10:19.800]  那奉獻很重要
[00:10:19.800 --> 00:10:21.680]  這是最基本
[00:10:21.680 --> 00:10:24.520]  也是最低層次的讀經方法
[00:10:24.520 --> 00:10:26.480]  但是最低層次是必須要做的
[00:10:26.480 --> 00:10:29.360]  低層次是最基本的、最基要的
[00:10:29.360 --> 00:10:31.720]  但是很多經文不是這樣的
[00:10:31.720 --> 00:10:36.600]  很多經文是你必須去觀察、留意、分析
[00:10:36.600 --> 00:10:40.800]  看看整件事件發生哪一節是最重要的
[00:10:40.800 --> 00:10:43.880]  雖然一節,那一節很重要
[00:10:43.880 --> 00:10:46.280]  我有時候受到一些觀念影響我們看聖經
[00:10:46.280 --> 00:10:48.880]  例如,我講得很簡單
[00:10:48.880 --> 00:10:50.840]  我們會將一些人分類
[00:10:50.840 --> 00:10:51.720]  好人還是壞人
[00:10:51.720 --> 00:10:56.720]  先看看,列舉他的優點,再列舉他的缺點
[00:10:56.720 --> 00:10:59.840]  兩條平衡的,看看這個表
[00:10:59.840 --> 00:11:02.440]  優點是三項,缺點是七項
[00:11:02.440 --> 00:11:04.520]  這個人缺點多於優點
[00:11:04.520 --> 00:11:07.280]  這個人還是不好多於好
[00:11:07.280 --> 00:11:10.480]  這是很膚淺的分類
[00:11:10.480 --> 00:11:17.920]  你想想,有時候一個優點可以掩蓋所有缺點
[00:11:17.920 --> 00:11:22.400]  有時候一個缺點可以掩蓋所有優點
[00:11:22.400 --> 00:11:23.800]  有時候經常聽人說
[00:11:23.800 --> 00:11:26.680]  哎呀,那個人很好,很好人
[00:11:26.680 --> 00:11:29.160]  只有一個缺點,缺點難倒
[00:11:29.160 --> 00:11:31.120]  我說不夠了
[00:11:31.120 --> 00:11:32.280]  你明白嗎?
[00:11:32.280 --> 00:11:33.720]  你經常見到這些人
[00:11:33.720 --> 00:11:36.040]  很好,好人到不得了,很肯幫人
[00:11:36.040 --> 00:11:38.040]  過馬路都扶阿婆
[00:11:38.040 --> 00:11:39.200]  缺點難倒
[00:11:39.200 --> 00:11:43.560]  扶完阿婆之後,買阿婆借錢去倒錢
[00:11:43.560 --> 00:11:45.680]  那你說
[00:11:45.680 --> 00:11:47.040]  陳生很好
[00:11:47.040 --> 00:11:50.720]  很疼他老婆,愛他老婆,愛到快死了
[00:11:50.720 --> 00:11:53.800]  他唯一的壞處就是打他老婆
[00:11:53.800 --> 00:11:55.000]  不是吧
[00:11:55.000 --> 00:11:58.720]  打完又要疼他,很難得
[00:11:58.720 --> 00:12:01.320]  這個缺點已經掩蓋了所有的東西
[00:12:01.320 --> 00:12:03.000]  你明白我說嗎?
[00:12:03.000 --> 00:12:06.400]  所以同樣地,在深入讀聖經的時候
[00:12:06.400 --> 00:12:08.280]  你會發覺,不可以就這樣列表
[00:12:08.280 --> 00:12:10.720]  你要看看,究竟整件事件的分析
[00:12:10.720 --> 00:12:13.080]  哪一節經文是重要的?
[00:12:13.080 --> 00:12:14.440]  十四節是很重要的
[00:12:14.440 --> 00:12:18.280]  他們並沒有求告、求問耶和華
[00:12:18.280 --> 00:12:19.960]  爲什麼沒有求問?
[00:12:19.960 --> 00:12:26.080]  因爲他們相信他所見到的東西
[00:12:26.080 --> 00:12:29.880]  他所見到的東西,他就相信了
[00:12:29.880 --> 00:12:31.760]  我想說,我再重申
[00:12:31.760 --> 00:12:35.640]  《約書記》是在衝擊今天80後、90後的價值觀
[00:12:35.640 --> 00:12:37.440]  今天90後、80後的人是什麼呢?
[00:12:37.440 --> 00:12:40.320]  普遍,我說普遍,如果不是的話,不要緊
[00:12:40.320 --> 00:12:41.920]  普遍的就是
[00:12:41.920 --> 00:12:43.800]  只是相信他看到的東西
[00:12:43.800 --> 00:12:45.720]  他看到的東西就相信
[00:12:45.720 --> 00:12:50.560]  無論臺灣還是香港的大學生、青少年
[00:12:50.560 --> 00:12:54.160]  自小是喫毒蘋果大的
[00:12:54.160 --> 00:12:57.920]  他們的新聞是看凍新聞大的
[00:12:57.920 --> 00:13:00.480]  毒蘋果的毒新聞,凍新聞在哪裏發生的呢?
[00:13:00.480 --> 00:13:06.360]  就是事實有這個人被人殺了
[00:13:06.360 --> 00:13:10.440]  怎麼殺,是凍新聞作出來的
[00:13:10.440 --> 00:13:14.400]  動作怎麼刺他,怎麼插他
[00:13:14.400 --> 00:13:17.840]  怎麼一腳踢他,全部是作出來的
[00:13:17.840 --> 00:13:20.160]  但是你看現在80後、90後就是看凍新聞大的
[00:13:20.160 --> 00:13:24.240]  他不會考究這些新聞過程是真是假的
[00:13:24.240 --> 00:13:26.400]  就算讀新聞系的那幫人都不會考究的
[00:13:26.400 --> 00:13:28.520]  哦,就這樣死了
[00:13:28.520 --> 00:13:34.720]  哎呀,哎呀,哎呀,哎呀,哎呀,就這樣死了
[00:13:34.720 --> 00:13:37.080]  我們相信我們看的東西
[00:13:37.080 --> 00:13:40.080]  所以我說,現在全球的青年人
[00:13:40.080 --> 00:13:44.560]  已經預備抹後大迷惑了
[00:13:44.560 --> 00:13:46.720]  耶穌說在抹后里面
[00:13:46.720 --> 00:13:52.480]  那惡者能夠顯出大神蹟來迷惑那些人
[00:13:52.480 --> 00:13:54.600]  神蹟你看到真的發生了
[00:13:54.600 --> 00:13:56.360]  看見了還不是真的
[00:13:56.360 --> 00:13:59.880]  他不會再深究,他也沒有真理
[00:13:59.880 --> 00:14:02.360]  而且你看到現在80後、90後的
[00:14:02.360 --> 00:14:04.800]  斷片式分析法是很恐怖的
[00:14:04.800 --> 00:14:07.160]  什麼叫斷片式分析法呢?
[00:14:07.160 --> 00:14:09.080]  就是逐件事件是獨立的
[00:14:09.080 --> 00:14:13.120]  "我反對收這個地方,因爲要環保"
[00:14:13.120 --> 00:14:15.640]  接着他就坐的士離開了
[00:14:15.640 --> 00:14:21.480]  "我要環保啊,我要環保啊,環保啊,你又不準這裏建東西啊"
[00:14:21.480 --> 00:14:24.760]  "不準有焚化爐,不準有堆填區"
[00:14:24.760 --> 00:14:28.080]  不過他就扔垃圾了
[00:14:28.080 --> 00:14:31.360]  香港一個真正環保的人,我真的很尊重他
[00:14:31.360 --> 00:14:36.320]  見到他我都無地自容,這個周少祥
[00:14:36.320 --> 00:14:38.000]  有一次電視臺
[00:14:38.000 --> 00:14:40.720]  找了幾個人上去訪問我,其中一個周少祥在那裏
[00:14:40.720 --> 00:14:43.640]  他說:"我不坐飛機"
[00:14:43.640 --> 00:14:45.720]  哇,我不坐飛機
[00:14:45.720 --> 00:14:48.000]  坐一次飛機你不知道污染地球有多嚴重
[00:14:48.000 --> 00:14:51.320]  唉,我很羞愧,見到他
[00:14:51.320 --> 00:14:54.400]  周少祥,我坐很多飛機
[00:14:54.400 --> 00:14:59.680]  一停了錄影機就說"我坐很多飛機,周少祥,不好意思"
[00:14:59.680 --> 00:15:04.360]  "唉,你不同,你不同,你要救很多人嘛,算了"
[00:15:04.360 --> 00:15:07.240]  他真的放過我
[00:15:07.240 --> 00:15:10.000]  他真的身體力行,環保到那個地步
[00:15:10.000 --> 00:15:12.360]  他說我有個親人死了
[00:15:12.360 --> 00:15:15.200]  我都不飛過去奔喪
[00:15:15.200 --> 00:15:17.080]  都死了
[00:15:17.080 --> 00:15:19.600]  我爲什麼要污染地球去奔喪
[00:15:19.600 --> 00:15:22.280]  他有他的道理,我不知道
[00:15:22.280 --> 00:15:25.640]  我又接受不了,不過他又可以
[00:15:25.640 --> 00:15:29.720]  他踩單車的
[00:15:29.720 --> 00:15:31.680]  他不坐車的
[00:15:31.680 --> 00:15:33.160]  他很環保的
[00:15:33.160 --> 00:15:36.720]  自己在後花園種菜的
[00:15:36.720 --> 00:15:40.120]  用有機的方法,最基本的有機方法
[00:15:40.120 --> 00:15:42.920]  就是自己的大小便去淋那些菜
[00:15:42.920 --> 00:15:45.920]  那就要喫,這些真是環保
[00:15:45.920 --> 00:15:47.360]  但現在你看那些青年人
[00:15:47.360 --> 00:15:49.160]  講環保那批
[00:15:49.160 --> 00:15:51.760]  呵呵呵,示威員坐的士
[00:15:51.760 --> 00:15:54.960]  那種斷片式才恐怖,你明不明
[00:15:54.960 --> 00:15:58.560]  他們是獨立事件的,整個人分裂的
[00:15:58.560 --> 00:16:02.640]  完全分裂才恐怖,完全分裂的
[00:16:02.640 --> 00:16:07.640]  這邊罵你政府幹嘛跟大陸合作,那邊回去問你爸拿錢花的
[00:16:07.640 --> 00:16:09.920]  那你爸是跟大陸做生意賺錢回來的
[00:16:09.920 --> 00:16:12.920]  他那麼有骨氣就不要拿你爸的錢
[00:16:12.920 --> 00:16:13.800]  你明不明
[00:16:13.800 --> 00:16:17.200]  你去臺灣圍立法局就不要拿你爸的錢
[00:16:17.200 --> 00:16:19.280]  你爸就是回大陸賺錢回來的
[00:16:19.280 --> 00:16:20.680]  你現在還阻着你爸發達
[00:16:20.680 --> 00:16:22.400]  到你爸沒工作的時候
[00:16:22.400 --> 00:16:25.240]  那你看看怎麼圍立法局
[00:16:25.240 --> 00:16:26.160]  你明不明
[00:16:26.160 --> 00:16:27.720]  現在恐怖就是
[00:16:27.720 --> 00:16:31.960]  信奉民主的人用非民主的方法去逼政府做事
[00:16:31.960 --> 00:16:33.640]  這個是很難想象的事情
[00:16:33.640 --> 00:16:36.960]  馬英九還要贊這幫大學生做得很好
[00:16:36.960 --> 00:16:39.040]  你說這個世界是不是惡勢力低頭
[00:16:39.040 --> 00:16:43.360]  就是政府向黑社會投降的意思
