
[00:00:00.000 --> 00:00:02.480]  我哋今日會講加拿大書
[00:02:35.440 --> 00:02:37.440]  都係講完呢咋嘢
[00:02:37.440 --> 00:02:39.440]  佢肯定咗
[00:02:39.440 --> 00:02:41.440]  同啲讀者話畀佢聽
[00:02:41.440 --> 00:02:43.440]  我所傳嘅福音係從神而來
[00:02:43.440 --> 00:02:45.440]  係一個權威之後
[00:02:45.440 --> 00:02:47.440]  由第十一節去到第十四節
[00:02:49.440 --> 00:02:51.440]  我講佢點樣斥責彼得
[00:02:51.440 --> 00:02:55.440]  因為彼得
[00:02:55.440 --> 00:02:57.440]  係安提柯教會
[00:02:57.440 --> 00:02:59.440]  係第一間外邦人嘅教會
[00:02:59.440 --> 00:03:01.440]  中間有外邦人嘅信徒
[00:03:01.440 --> 00:03:03.440]  加埋猶太人嘅信徒
[00:03:03.440 --> 00:03:05.440]  呢個就係安提柯教會
[00:03:05.440 --> 00:03:07.440]  彼得係安提柯教會
[00:03:07.440 --> 00:03:09.440]  同一班外邦信徒一齊食飯
[00:03:09.440 --> 00:03:11.440]  當時候
[00:03:11.440 --> 00:03:13.440]  守聖餐就唔係
[00:03:13.440 --> 00:03:15.440]  聖殿裏面守嘅
[00:03:15.440 --> 00:03:17.440]  係同班信徒一同
[00:03:17.440 --> 00:03:19.440]  喺餐廳裏面一同食飯
[00:03:19.440 --> 00:03:21.440]  一同守主餐
[00:03:21.440 --> 00:03:23.440]  紀念主嘅
[00:03:23.440 --> 00:03:25.440]  咁所以好有可能
[00:03:25.440 --> 00:03:27.440]  彼得亦都同一班信徒
[00:03:27.440 --> 00:03:29.440]  喺外邦信徒嘅家裏面
[00:03:29.440 --> 00:03:31.440]  係一同嘅守主餐
[00:03:31.440 --> 00:03:33.440]  一齊食飯
[00:03:33.440 --> 00:03:35.440]  後來有從耶路撒冷嚟嘅信徒
[00:03:35.440 --> 00:03:37.440]  喺第二章
[00:03:37.440 --> 00:03:39.440]  十二節講到
[00:03:39.440 --> 00:03:41.440]  從雅各那裏來嘅人
[00:03:41.440 --> 00:03:43.440]  當我哋睇返
[00:03:43.440 --> 00:03:45.440]  小道行傳第十五章
[00:03:45.440 --> 00:03:47.440]  原來講嘅係邊啲人呢
[00:03:47.440 --> 00:03:49.440]  喺雅各
[00:03:49.440 --> 00:03:51.440]  係講緊耶路撒冷
[00:03:51.440 --> 00:03:53.440]  嗰班嘅使徒
[00:03:53.440 --> 00:03:55.440]  耶路撒冷嘅領袖裏面嘅主席
[00:03:55.440 --> 00:03:57.440]  就係雅各
[00:03:57.440 --> 00:03:59.440]  耶穌嘅兄弟雅各
[00:03:59.440 --> 00:04:01.440]  即是話有啲人從耶路撒冷嘅教會嚟
[00:04:01.440 --> 00:04:03.440]  呢班人就有份量嘅
[00:04:03.440 --> 00:04:05.440]  佢哋話
[00:04:05.440 --> 00:04:07.440]  我識得我哋同耶路撒冷
[00:04:07.440 --> 00:04:09.440]  最重要嘅人物主席
[00:04:09.440 --> 00:04:11.440]  雅各係有關係
[00:04:13.440 --> 00:04:15.440]  有份量嘅
[00:04:15.440 --> 00:04:17.440]  我舉個例子
[00:04:17.440 --> 00:04:19.440]  即是有個人去探你話
[00:04:19.440 --> 00:04:21.440]  我同優牧師好熟
[00:04:21.440 --> 00:04:23.440]  我同堂議會主席好熟
[00:04:23.440 --> 00:04:25.440]  所以你要聽我講嘢
[00:04:25.440 --> 00:04:27.440]  明唔明我意思
[00:04:27.440 --> 00:04:29.440]  講咗啲咩呢班人
[00:04:29.440 --> 00:04:31.440]  喺小道行傳
[00:04:31.440 --> 00:04:33.440]  第十五章第一節
[00:04:33.440 --> 00:04:35.440]  佢哋講
[00:04:35.440 --> 00:04:37.440]  你哋若不按照摩西嘅規矩
[00:04:37.440 --> 00:04:39.440]  受國禮不能得救
[00:04:39.440 --> 00:04:41.440]  原來佢哋講咗呢班嘅說話
[00:04:43.440 --> 00:04:45.440]  即係同一班嘅外邦信徒
[00:04:45.440 --> 00:04:47.440]  講
[00:04:47.440 --> 00:04:49.440]  如果你哋唔按照摩西嘅規矩
[00:04:49.440 --> 00:04:51.440]  受國禮歸入猶太教
[00:04:51.440 --> 00:04:53.440]  歸化成為猶太人
[00:04:53.440 --> 00:04:55.440]  不能得救
[00:04:55.440 --> 00:04:59.440]  彼得知唔知
[00:04:59.440 --> 00:05:01.440]  呢個係一個錯誤嘅福音
[00:05:01.440 --> 00:05:03.440]  彼得知
[00:05:03.440 --> 00:05:05.440]  因為嗰個時候彼得已經經過咗小道行傳
[00:05:05.440 --> 00:05:07.440]  第十章去過郭尼樓屋企
[00:05:07.440 --> 00:05:09.440]  彼得知
[00:05:11.440 --> 00:05:13.440]  不過彼得驚
[00:05:13.440 --> 00:05:15.440]  聖經咁樣記載
[00:05:15.440 --> 00:05:17.440]  第十二節
[00:05:17.440 --> 00:05:19.440]  他因怕奉國禮嘅人
[00:05:19.440 --> 00:05:21.440]  就退出跟外邦人疏遠了
[00:05:21.440 --> 00:05:25.440]  其餘的猶太人
[00:05:25.440 --> 00:05:27.440]  也都隨著他裝假
[00:05:27.440 --> 00:05:29.440]  甚至連巴拿巴
[00:05:29.440 --> 00:05:31.440]  也隨火裝假
[00:05:31.440 --> 00:05:33.440]  即是話
[00:05:33.440 --> 00:05:35.440]  彼得因為嗰啲
[00:05:35.440 --> 00:05:37.440]  有份量嘅人話
[00:05:37.440 --> 00:05:39.440]  要受國禮歸化猶太教
[00:05:39.440 --> 00:05:41.440]  嗰啲外邦信徒
[00:05:41.440 --> 00:05:43.440]  先就可以得救
[00:05:43.440 --> 00:05:45.440]  彼得唔夠膽同佢哋拗
[00:05:45.440 --> 00:05:47.440]  亦都唔夠膽再同外邦嘅信徒
[00:05:47.440 --> 00:05:49.440]  一齊食飯
[00:05:49.440 --> 00:05:51.440]  於是同一班嘅
[00:05:51.440 --> 00:05:53.440]  猶太嘅信徒
[00:05:53.440 --> 00:05:55.440]  一齊
[00:05:55.440 --> 00:05:57.440]  扮嘢
[00:05:57.440 --> 00:05:59.440]  唔同嗰啲外邦信徒
[00:05:59.440 --> 00:06:01.440]  一齊聯絡
[00:06:01.440 --> 00:06:03.440]  手煮餐一齊食飯
[00:06:03.440 --> 00:06:07.440]  講緊咩嘢
[00:06:07.440 --> 00:06:09.440]  彼得因為懼怕
[00:06:09.440 --> 00:06:11.440]  佢放棄咗
[00:06:11.440 --> 00:06:13.440]  對真理嗰份真誠
[00:06:13.440 --> 00:06:15.440]  佢知道唔係咁樣
[00:06:15.440 --> 00:06:17.440]  不過
[00:06:17.440 --> 00:06:19.440]  為咗怕
[00:06:19.440 --> 00:06:21.440]  其他人點樣睇
[00:06:21.440 --> 00:06:23.440]  佢放棄咗份真誠
[00:06:23.440 --> 00:06:25.440]  佢放棄咗說出
[00:06:25.440 --> 00:06:27.440]  活出佢所認識嘅真理
[00:06:27.440 --> 00:06:29.440]  呢個就係裝假
[00:06:29.440 --> 00:06:31.440]  但因著彼得嘅影響力
[00:06:31.440 --> 00:06:33.440]  連巴拿巴其他嘅人
[00:06:33.440 --> 00:06:35.440]  同一樣繼續裝假
[00:06:35.440 --> 00:06:37.440]  因為懼怕
[00:06:37.440 --> 00:06:39.440]  冇咗呢份勇氣亦都冇咗呢份正直
[00:06:39.440 --> 00:06:41.440]  呢個就係保羅所斥責嘅
[00:06:41.440 --> 00:06:43.440]  佢鬧彼得當面鬧彼得
[00:06:43.440 --> 00:06:47.440]  佢鬧彼得啲咩
[00:06:47.440 --> 00:06:49.440]  你既為猶太人
[00:06:49.440 --> 00:06:51.440]  卻按照外邦人嘅樣子
[00:06:51.440 --> 00:06:53.440]  不按照猶太人嘅樣子生活
[00:06:53.440 --> 00:06:55.440]  即係講緊咩
[00:06:55.440 --> 00:06:57.440]  彼得你明白真理
[00:06:57.440 --> 00:06:59.440]  你知道得救之後
[00:06:59.440 --> 00:07:01.440]  我哋不再活在律法之下
[00:07:01.440 --> 00:07:03.440]  你並唔係因為你係猶太人嘅信徒
[00:07:03.440 --> 00:07:05.440]  所以你得救
[00:07:05.440 --> 00:07:07.440]  因著主耶穌基督得救
[00:07:07.440 --> 00:07:09.440]  所以你可以好似外邦人咁活著
[00:07:09.440 --> 00:07:11.440]  都冇問題
[00:07:11.440 --> 00:07:13.440]  所以你可以同外邦人
[00:07:13.440 --> 00:07:15.440]  信徒一同嘅食飯
[00:07:15.440 --> 00:07:17.440]  冇問題你自己知
[00:07:17.440 --> 00:07:19.440]  但係既然你自己知道事實係咁
[00:07:19.440 --> 00:07:21.440]  點解
[00:07:21.440 --> 00:07:23.440]  點可能勉強外邦人
[00:07:23.440 --> 00:07:25.440]  按照猶太人嘅樣子生活呢
[00:07:25.440 --> 00:07:27.440]  點解要勉強啲外邦人
[00:07:27.440 --> 00:07:29.440]  要歸化猶太人嘅生活
[00:07:29.440 --> 00:07:31.440]  你既然已經得自由
[00:07:31.440 --> 00:07:33.440]  你明知
[00:07:33.440 --> 00:07:35.440]  佢鬧彼得
[00:07:35.440 --> 00:07:37.440]  彼得懼怕唔係第一次
[00:07:37.440 --> 00:07:41.440]  聖經裏面記載彼得懼怕
[00:07:41.440 --> 00:07:43.440]  另外一次就係
[00:07:43.440 --> 00:07:45.440]  佢懼怕一個好小嘅侍女
[00:07:45.440 --> 00:07:47.440]  喺個火爐旁邊
[00:07:47.440 --> 00:07:49.440]  一個小侍女問佢
[00:07:49.440 --> 00:07:51.440]  你係咪同耶穌喺埋一齊嗰班人
[00:07:51.440 --> 00:07:53.440]  其中一個呀
[00:07:53.440 --> 00:07:55.440]  佢三次否認
[00:07:55.440 --> 00:07:57.440]  大家記唔記得
[00:07:57.440 --> 00:07:59.440]  同樣因為懼怕
[00:07:59.440 --> 00:08:01.440]  說出真理
[00:08:01.440 --> 00:08:03.440]  唔夠膽站起嚟
[00:08:03.440 --> 00:08:05.440]  亦都唔夠膽為真理付代價
[00:08:05.440 --> 00:08:07.440]  懼怕
[00:08:07.440 --> 00:08:09.440]  我哋有冇咁嘅經驗
[00:08:09.440 --> 00:08:15.440]  有啲嘢你明知唔係咁樣
[00:08:15.440 --> 00:08:17.440]  你所相信嘅都唔係咁樣
[00:08:17.440 --> 00:08:19.440]  驚
[00:08:19.440 --> 00:08:21.440]  唔出聲
[00:08:21.440 --> 00:08:23.440]  或者驚
[00:08:23.440 --> 00:08:25.440]  我裝假
[00:08:27.440 --> 00:08:29.440]  保羅
[00:08:29.440 --> 00:08:31.440]  佢唔係執住彼得一樣嘢
[00:08:31.440 --> 00:08:33.440]  佢跟住解釋第15節去到第21節
[00:08:33.440 --> 00:08:35.440]  對於保羅嚟講係好重要嘅
[00:08:35.440 --> 00:08:37.440]  就係要
[00:08:37.440 --> 00:08:39.440]  揭露真理嘅真相
[00:08:39.440 --> 00:08:41.440]  第15節第16節
[00:08:41.440 --> 00:08:43.440]  我哋生來就係猶太人
[00:08:43.440 --> 00:08:45.440]  唔係外邦人
[00:08:45.440 --> 00:08:47.440]  可使我哋知道人稱義
[00:08:47.440 --> 00:08:49.440]  唔係因律法嘅行為
[00:08:49.440 --> 00:08:51.440]  乃而是因信耶穌基督
[00:08:51.440 --> 00:08:53.440]  我哋也信了基督耶穌
[00:08:53.440 --> 00:08:55.440]  為要使我哋因信基督
[00:08:55.440 --> 00:08:57.440]  因律法嘅行為稱義
[00:08:57.440 --> 00:08:59.440]  因為凡血肉之軀沒有一個
[00:08:59.440 --> 00:09:01.440]  能因律法嘅行為
[00:09:01.440 --> 00:09:03.440]  稱義
[00:09:03.440 --> 00:09:05.440]  保羅所講嘅稱義
[00:09:05.440 --> 00:09:07.440]  其實我哋有好多種唔同嘅
[00:09:07.440 --> 00:09:09.440]  用開嘅
[00:09:09.440 --> 00:09:11.440]  你可以當做係
[00:09:11.440 --> 00:09:13.440]  類似嘅意思嘅詞語
[00:09:13.440 --> 00:09:15.440]  包括得救
[00:09:15.440 --> 00:09:17.440]  包括救贖
[00:09:17.440 --> 00:09:19.440]  等等
[00:09:19.440 --> 00:09:21.440]  稱義本身意思就係喺度
[00:09:21.440 --> 00:09:23.440]  公義嘅呢位創造嘅主嘅面前
[00:09:25.440 --> 00:09:27.440]  喺佢面前
[00:09:27.440 --> 00:09:29.440]  佢算我哋係沒有犯罪嘅人
[00:09:29.440 --> 00:09:31.440]  咁事實我哋有冇犯罪呀
[00:09:31.440 --> 00:09:33.440]  我哋蒙恩嘅罪人
[00:09:33.440 --> 00:09:35.440]  我哋係有犯罪
[00:09:35.440 --> 00:09:37.440]  稱義就即係稱為義
[00:09:37.440 --> 00:09:39.440]  就即係我哋所犯嘅罪
[00:09:39.440 --> 00:09:41.440]  因為有人付咗代價
[00:09:41.440 --> 00:09:43.440]  嗰句主耶穌基督
[00:09:43.440 --> 00:09:45.440]  所以我哋能夠堂而皇之
[00:09:45.440 --> 00:09:47.440]  站立喺個位公義嘅主嘅面前
[00:09:47.440 --> 00:09:49.440]  等於舉個例子
[00:09:49.440 --> 00:09:51.440]  一個人
[00:09:51.440 --> 00:09:53.440]  可能偷嘢
[00:09:53.440 --> 00:09:55.440]  去到法官面前佢驚唔驚
[00:09:55.440 --> 00:09:57.440]  佢驚會判監
[00:09:57.440 --> 00:09:59.440]  但係如果
[00:09:59.440 --> 00:10:01.440]  佢因住佢偷嘢
[00:10:01.440 --> 00:10:03.440]  佢已經判咗監並且
[00:10:03.440 --> 00:10:05.440]  服完刑佢去到法官面前
[00:10:05.440 --> 00:10:07.440]  佢仲需唔需要驚
[00:10:07.440 --> 00:10:09.440]  法官會唔會判佢再次有罪
[00:10:09.440 --> 00:10:11.440]  唔會
[00:10:11.440 --> 00:10:13.440]  明唔明我意思
[00:10:13.440 --> 00:10:15.440]  我哋嘅罪假
[00:10:15.440 --> 00:10:17.440]  主耶穌基督已經附上咗
[00:10:17.440 --> 00:10:19.440]  所以我哋能夠喺
[00:10:19.440 --> 00:10:21.440]  神面前得稱
[00:10:21.440 --> 00:10:23.440]  為義
[00:10:23.440 --> 00:10:25.440]  保羅說
[00:10:25.440 --> 00:10:27.440]  我哋心內就係猶太人
[00:10:27.440 --> 00:10:29.440]  唔係外邦人
[00:10:29.440 --> 00:10:31.440]  對於猶太人嚟講係極之重要嘅
[00:10:31.440 --> 00:10:33.440]  一樣嘢
[00:10:33.440 --> 00:10:35.440]  因為既然係猶太人
[00:10:35.440 --> 00:10:37.440]  有上帝遠古對
[00:10:37.440 --> 00:10:39.440]  祖先嘅啟示同埋保守
[00:10:39.440 --> 00:10:41.440]  有與神納約嘅法律
[00:10:41.440 --> 00:10:43.440]  有十誡
[00:10:43.440 --> 00:10:45.440]  有神所塑造嘅
[00:10:45.440 --> 00:10:47.440]  民族嘅文化
[00:10:47.440 --> 00:10:49.440]  縱然有啲啲
[00:10:49.440 --> 00:10:51.440]  小恩信清義
[00:10:51.440 --> 00:10:53.440]  因為當保羅講
[00:10:53.440 --> 00:10:55.440]  因為凡處獄之區
[00:10:55.440 --> 00:10:57.440]  每有一個人因律法嘅行為
[00:10:57.440 --> 00:10:59.440]  其實佢係講緊
[00:10:59.440 --> 00:11:01.440]  佢都引用緊詩篇143篇第二節
[00:11:01.440 --> 00:11:03.440]  詩人祈禱嘅時候
[00:11:03.440 --> 00:11:05.440]  向神呼求嘅時候
[00:11:05.440 --> 00:11:07.440]  求你不要審問僕人
[00:11:07.440 --> 00:11:09.440]  因為在你面前
[00:11:09.440 --> 00:11:11.440]  凡活著的人
[00:11:11.440 --> 00:11:13.440]  沒有一個是義的
[00:11:13.440 --> 00:11:17.440]  既然猶太人有咁
[00:11:17.440 --> 00:11:19.440]  悠久嘅傳統
[00:11:19.440 --> 00:11:21.440]  佢有好多嘅經歷
[00:11:21.440 --> 00:11:23.440]  佢比其他嘅外邦人
[00:11:23.440 --> 00:11:25.440]  更加認識神
[00:11:25.440 --> 00:11:27.440]  但佢卻仍然
[00:11:27.440 --> 00:11:29.440]  只能夠單憑
[00:11:29.440 --> 00:11:31.440]  恩信而清義
[00:11:31.440 --> 00:11:33.440]  講緊啲咩嘢
[00:11:33.440 --> 00:11:35.440]  講緊唔可以因為
[00:11:35.440 --> 00:11:37.440]  神係我哋自己家族
[00:11:37.440 --> 00:11:39.440]  家庭裏面有好多嘅作為
[00:11:39.440 --> 00:11:41.440]  我哋自然就能夠清義
[00:11:41.440 --> 00:11:43.440]  我哋唔可以
[00:11:43.440 --> 00:11:45.440]  因為我哋嘅生命裏面
[00:11:45.440 --> 00:11:47.440]  認識神好多嘅恩典
[00:11:47.440 --> 00:11:49.440]  我哋就自以為
[00:11:49.440 --> 00:11:51.440]  我哋得清為義
[00:11:51.440 --> 00:11:53.440]  我哋唔可以因為我哋腦袋裏面
[00:11:53.440 --> 00:11:55.440]  我哋認識神好多可能從小
[00:11:55.440 --> 00:11:57.440]  亦都可能係讀書
[00:11:57.440 --> 00:11:59.440]  我哋裏面認識神好多嘅事情
[00:11:59.440 --> 00:12:01.440]  我哋自然就係
[00:12:01.440 --> 00:12:03.440]  得清為義
[00:12:03.440 --> 00:12:05.440]  我哋唔可以因為
[00:12:05.440 --> 00:12:07.440]  我哋喺上帝
[00:12:07.440 --> 00:12:09.440]  所保守所看顧嘅家庭中
[00:12:09.440 --> 00:12:11.440]  長大我哋自然
[00:12:11.440 --> 00:12:13.440]  就係天父嘅兒女
[00:12:13.440 --> 00:12:15.440]  並不是
[00:12:15.440 --> 00:12:17.440]  我哋更加唔會好似猶太人咁
[00:12:17.440 --> 00:12:19.440]  因為按時候想聖殿敬拜
[00:12:19.440 --> 00:12:21.440]  我哋自然
[00:12:21.440 --> 00:12:23.440]  就得救
[00:12:23.440 --> 00:12:25.440]  我哋唔會
[00:12:25.440 --> 00:12:27.440]  按時候好似猶太人咁
[00:12:27.440 --> 00:12:29.440]  按時候獻祭
[00:12:29.440 --> 00:12:31.440]  服侍神
[00:12:31.440 --> 00:12:33.440]  就等於喺神面前得清為義
[00:12:33.440 --> 00:12:35.440]  我哋唔會因為
[00:12:35.440 --> 00:12:37.440]  我哋活喺上帝嘅
[00:12:37.440 --> 00:12:39.440]  塑造嘅文化裏面
[00:12:39.440 --> 00:12:41.440]  教會裏面
[00:12:41.440 --> 00:12:43.440]  群體裏面
[00:12:43.440 --> 00:12:45.440]  有嗰啲我識講好多
[00:12:45.440 --> 00:12:47.440]  宗教嘅術語
[00:12:47.440 --> 00:12:49.440]  聖經嘅字眼
[00:12:49.440 --> 00:12:51.440]  我哋自然得清為義
[00:12:51.440 --> 00:12:53.440]  我哋更加唔會因為
[00:12:53.440 --> 00:12:55.440]  好似猶太人咁
[00:12:55.440 --> 00:12:57.440]  受咗國禮接受啲儀式
[00:12:57.440 --> 00:12:59.440]  成為群體嘅一份子
[00:12:59.440 --> 00:13:01.440]  甚至乎洗禮
[00:13:01.440 --> 00:13:03.440]  有啲人洗禮亦都有好多
[00:13:03.440 --> 00:13:05.440]  唔同嘅情況洗禮
[00:13:05.440 --> 00:13:07.440]  不一定清清楚楚明白洗禮嘅意思
[00:13:07.440 --> 00:13:09.440]  但唔會因為洗禮
[00:13:09.440 --> 00:13:11.440]  就得清為義
[00:13:11.440 --> 00:13:15.440]  唔係因為守律法
[00:13:15.440 --> 00:13:17.440]  唔係因為呢啲
[00:13:17.440 --> 00:13:19.440]  因為凡血肉之軀
[00:13:19.440 --> 00:13:21.440]  佢冇一個能夠因律法嘅行為
[00:13:21.440 --> 00:13:23.440]  清義
[00:13:23.440 --> 00:13:25.440]  昔日少年嘅官
[00:13:25.440 --> 00:13:27.440]  喺到主耶穌面前
[00:13:27.440 --> 00:13:29.440]  聖經記載主耶穌愛佢
[00:13:29.440 --> 00:13:31.440]  而呢個少年嘅官
[00:13:31.440 --> 00:13:33.440]  佢十誡裏面後尾
[00:13:33.440 --> 00:13:35.440]  嗰啲嘢全部遵守得
[00:13:35.440 --> 00:13:37.440]  至少就已經遵守咗
[00:13:37.440 --> 00:13:39.440]  當主耶穌叫佢跟隨佢嘅時候
[00:13:39.440 --> 00:13:41.440]  佢都係幽幽
[00:13:41.440 --> 00:13:43.440]  愁愁的走了
[00:13:43.440 --> 00:13:47.440]  單單因信靠耶穌
[00:13:47.440 --> 00:13:49.440]  呢份嘅信心全心信靠
[00:13:49.440 --> 00:13:51.440]  全心信服
[00:13:51.440 --> 00:13:53.440]  先至能夠得清為義
[00:13:53.440 --> 00:13:55.440]  再冇有其他
[00:13:55.440 --> 00:13:57.440]  有次我睇
[00:13:57.440 --> 00:13:59.440]  一個youtube一個video
[00:13:59.440 --> 00:14:01.440]  喺美國一個
[00:14:01.440 --> 00:14:03.440]  女子佢自己作見證
[00:14:03.440 --> 00:14:05.440]  佢點樣由信耶穌
[00:14:05.440 --> 00:14:07.440]  變為一個穆斯林
[00:14:07.440 --> 00:14:11.440]  佢嘅見證咁樣講
[00:14:11.440 --> 00:14:13.440]  佢話我間時信耶穌嘅時候
[00:14:13.440 --> 00:14:15.440]  聖經裏面話我得自由
[00:14:15.440 --> 00:14:17.440]  聖經話我單單
[00:14:17.440 --> 00:14:19.440]  信靠主耶穌基督就能夠得救
[00:14:19.440 --> 00:14:21.440]  但我成日都同自己講
[00:14:21.440 --> 00:14:23.440]  我唔肯定
[00:14:23.440 --> 00:14:25.440]  我係咪真係得救
[00:14:25.440 --> 00:14:27.440]  就緊邊啲做得邊啲唔做得
[00:14:27.440 --> 00:14:29.440]  但當我認識咗
[00:14:29.440 --> 00:14:31.440]  伊斯蘭教之後伊斯蘭教話
[00:14:31.440 --> 00:14:33.440]  你做咗12345678
[00:14:33.440 --> 00:14:35.440]  再嫁一個老公
[00:14:35.440 --> 00:14:37.440]  個老公係信奉伊斯蘭教
[00:14:37.440 --> 00:14:39.440]  佢上天堂嘅時候就會帶埋我
[00:14:39.440 --> 00:14:41.440]  於是乎我知道
[00:14:41.440 --> 00:14:43.440]  當我做曬123456789
[00:14:43.440 --> 00:14:45.440]  搵個好老公呢我就一定可以上天堂
[00:14:45.440 --> 00:14:47.440]  我就安心
[00:14:47.440 --> 00:14:49.440]  因為我知道
[00:14:49.440 --> 00:14:51.440]  我做咗啲啲就得
[00:14:51.440 --> 00:14:53.440]  我有把握
[00:14:53.440 --> 00:14:55.440]  其實由頭到尾講緊啲咩
[00:14:55.440 --> 00:14:57.440]  佢心裏面嗰份嘅平安
[00:14:57.440 --> 00:14:59.440]  係咩當我靠住
[00:14:59.440 --> 00:15:01.440]  自己做曬啲啲嘢
[00:15:01.440 --> 00:15:03.440]  我靠住我嘅能力
[00:15:03.440 --> 00:15:05.440]  我諗住我能夠上天堂
[00:15:05.440 --> 00:15:09.440]  人鍾意靠自己
[00:15:09.440 --> 00:15:13.440]  人鍾意靠自己
[00:15:13.440 --> 00:15:15.440]  人需要控制
[00:15:15.440 --> 00:15:17.440]  覺得
[00:15:17.440 --> 00:15:19.440]  咁樣我先in control
[00:15:19.440 --> 00:15:21.440]  我先肯定
[00:15:21.440 --> 00:15:23.440]  但信心卻唔係咁樣
[00:15:23.440 --> 00:15:25.440]  信心係全心養難
[00:15:25.440 --> 00:15:27.440]  呢個先至叫信心
[00:15:27.440 --> 00:15:29.440]  如果你能夠靠自己嘅
