
[00:00:00.000 --> 00:00:01.480]  問一條很簡單的問題
[00:03:27.160 --> 00:03:29.920]  講到耶穌基督的降生
[00:03:29.920 --> 00:03:33.440]  帶來我們世人有真正的平安
[00:03:33.440 --> 00:03:36.000]  雖然是這樣說
[00:03:36.000 --> 00:03:37.640]  但當時來說
[00:03:37.640 --> 00:03:41.800]  是否真的每個人都聽到這個大喜訊息
[00:03:41.800 --> 00:03:44.160]  心裡面就有安慰
[00:03:44.160 --> 00:03:46.080]  心裡面就很開心呢
[00:03:46.080 --> 00:03:46.760]  是不是
[00:03:46.760 --> 00:03:48.840]  剛才在聖經讀裡面
[00:03:48.840 --> 00:03:50.600]  你看到有沒有人不開心呢
[00:03:51.520 --> 00:03:52.560]  有一個人不開心
[00:03:52.560 --> 00:03:53.160]  那是誰呢
[00:03:53.160 --> 00:03:54.720]  是希律王
[00:03:54.720 --> 00:03:56.960]  希律王又叫大希律
[00:03:56.960 --> 00:03:59.760]  知道之後心裡面很不安
[00:03:59.760 --> 00:04:05.040]  於是就令到全城的人都不安
[00:04:05.040 --> 00:04:07.040]  當時的情況就是這樣
[00:04:07.040 --> 00:04:09.640]  所以今天我的題目就是
[00:04:09.640 --> 00:04:11.840]  不安中見平安
[00:04:11.840 --> 00:04:13.960]  就要看回當時
[00:04:13.960 --> 00:04:16.960]  耶穌降生的局勢
[00:04:16.960 --> 00:04:17.960]  環境
[00:04:17.960 --> 00:04:20.440]  由大地
[00:04:21.160 --> 00:04:22.720]  八里行或耶路撒冷
[00:04:22.720 --> 00:04:25.040]  那個地方是怎樣呢
[00:04:25.040 --> 00:04:28.040]  所以分開三方面說
[00:04:28.040 --> 00:04:29.920]  第一方面是人心惶惶
[00:04:29.920 --> 00:04:33.400]  第二方面是耶穌賜平安
[00:04:33.400 --> 00:04:36.680]  第三是和諧人生
[00:04:36.680 --> 00:04:39.120]  為甚麼人心惶惶呢
[00:04:39.120 --> 00:04:44.480]  聖經就形容剛才我說過第三節
[00:04:44.480 --> 00:04:48.600]  是說希律王聽見就心裡面不安
[00:04:49.880 --> 00:04:54.720]  令到耶路撒冷全城的人都不安
[00:04:54.720 --> 00:04:58.440]  希律王是一個怎樣的皇帝呢
[00:04:58.440 --> 00:04:59.920]  剛才說過的叫大希律
[00:04:59.920 --> 00:05:04.680]  就是他在耶穌基督出生的時候
[00:05:04.680 --> 00:05:07.120]  做這個由大地的王
[00:05:07.120 --> 00:05:08.280]  就是由大地的王
[00:05:08.280 --> 00:05:12.960]  簡單來說他就是加利利省的一個總督
[00:05:12.960 --> 00:05:17.800]  那麼他為人其實都罪孽深重
[00:05:18.280 --> 00:05:21.000]  他都很殘酷
[00:05:21.000 --> 00:05:27.560]  但是他又很得到當時羅馬帝國的皇帝的重用
[00:05:27.560 --> 00:05:31.880]  他自己的出身都很特別
[00:05:31.880 --> 00:05:36.120]  那麼當我們聽到說
[00:05:36.120 --> 00:05:39.240]  耶路撒冷全城的人都不安
[00:05:39.240 --> 00:05:45.480]  如果有些人會看一下當時歷史的記載
[00:05:45.480 --> 00:05:47.280]  除了我們看聖經之外
[00:05:47.880 --> 00:05:50.120]  很多聖經學者或是一些人的興趣
[00:05:50.120 --> 00:05:53.520]  是看當時有一個叫猶太古史
[00:05:53.520 --> 00:05:55.840]  就是一個叫約瑟夫的人寫的
[00:05:55.840 --> 00:05:58.440]  很多時候連讀聖經都會參考
[00:05:58.440 --> 00:06:01.640]  因為是一個當時很重要的文獻
[00:06:01.640 --> 00:06:02.760]  可以更加理解
[00:06:02.760 --> 00:06:06.600]  就是祈禱時代的環境情況是怎樣
[00:06:06.600 --> 00:06:12.080]  那麼他都這樣形容這個大希律
[00:06:12.080 --> 00:06:15.240]  他說大希律那種對人的殘忍
[00:06:16.000 --> 00:06:18.000]  連那些野獸都自嘆不如
[00:06:18.000 --> 00:06:20.160]  你看多厲害
[00:06:20.160 --> 00:06:23.800]  簡單來說他說這個人真是沒人性
[00:06:23.800 --> 00:06:27.080]  那麼實際上希律就
[00:06:27.080 --> 00:06:30.920]  他那時候已經是年紀老了
[00:06:30.920 --> 00:06:33.560]  更加是身患絕症
[00:06:33.560 --> 00:06:37.280]  那麼他立了一次一次的遺囑
[00:06:37.280 --> 00:06:39.200]  為什麼呢?遺囑要改
[00:06:39.200 --> 00:06:41.680]  當然是繼承人就不同了
[00:06:42.000 --> 00:06:48.680]  這些情況就因為他自己的家庭裡面都很複雜
[00:06:48.680 --> 00:06:55.640]  所以當一個東方來的幾位博士
[00:06:55.640 --> 00:06:57.800]  或者我們叫做博學之士
[00:06:57.800 --> 00:06:59.000]  他們來到的時候
[00:06:59.000 --> 00:07:03.800]  問是不是皇宮裡面會有一個嬰兒會出生
[00:07:03.800 --> 00:07:05.320]  去到皇宮一聽
[00:07:05.320 --> 00:07:08.440]  咦?為什麼你要問皇宮裡面呢?
[00:07:09.480 --> 00:07:12.760]  我的繼承人都還沒想好誰
[00:07:12.760 --> 00:07:16.640]  那麼他開始就覺得很懷疑
[00:07:16.640 --> 00:07:18.560]  心裡面很不安
[00:07:18.560 --> 00:07:23.720]  他說這個是特別的指引他們來到這個地方
[00:07:23.720 --> 00:07:27.760]  當然這些博士就要問皇宮
[00:07:27.760 --> 00:07:29.240]  可能皇宮會知道
[00:07:29.240 --> 00:07:31.200]  但是希律王不知道
[00:07:31.200 --> 00:07:33.440]  反而令他很不安
[00:07:33.440 --> 00:07:36.640]  咦?看來好像有一個人會起來
[00:07:36.640 --> 00:07:39.040]  做猶太人的王
[00:07:39.520 --> 00:07:43.960]  那豈不是對我來說是很大的威脅
[00:07:43.960 --> 00:07:48.720]  所以你要看到他後來對這些博士那種憤怒
[00:07:48.720 --> 00:07:50.800]  要殺光
[00:07:50.800 --> 00:07:54.560]  兩歲以下的男嬰都會明白
[00:07:54.560 --> 00:08:01.280]  實際上他自己是一個很容易猜疑的人
[00:08:01.280 --> 00:08:04.280]  那麼他不安全承承人都不安
[00:08:04.280 --> 00:08:06.040]  所以那些人都清楚了
[00:08:06.200 --> 00:08:11.160]  說這個人不安這個手掌不安
[00:08:11.160 --> 00:08:12.560]  我們就慘了
[00:08:12.560 --> 00:08:15.680]  因為他做出的事情是無可估計的
[00:08:15.680 --> 00:08:19.320]  那麼說回他自己希律王
[00:08:19.320 --> 00:08:21.840]  他有五個老婆五個妾侍
[00:08:21.840 --> 00:08:26.120]  所以他家本來就是一個戰場
[00:08:26.120 --> 00:08:29.080]  在皇宮裡面這些爭鬥
[00:08:29.080 --> 00:08:30.480]  整個人都聽到
[00:08:30.480 --> 00:08:34.880]  那麼他對家裡的爭鬥這些嫉妒
[00:08:35.040 --> 00:08:36.560]  他特別感到憤怒
[00:08:36.560 --> 00:08:40.080]  那麼他的原配就很特別
[00:08:40.080 --> 00:08:46.920]  就是一個叫瑪嘉比時代的末後公主
[00:08:46.920 --> 00:08:48.440]  大家聽過沒有?
[00:08:48.440 --> 00:08:51.200]  什麼叫瑪嘉比的時期呢?
[00:08:51.200 --> 00:08:57.040]  就是在耶穌基督降生前一個短短的期間裡面
[00:08:57.040 --> 00:09:00.720]  大家知道如果你在看舊約
[00:09:00.720 --> 00:09:04.640]  最後去到波斯帝國
[00:09:04.720 --> 00:09:07.160]  就是巴比倫、波斯帝國
[00:09:07.160 --> 00:09:09.000]  都已經侵入了
[00:09:09.000 --> 00:09:11.480]  亡了整個的以色列國
[00:09:11.480 --> 00:09:13.400]  無論南國或者北國
[00:09:13.400 --> 00:09:18.880]  然後就是希臘帝國、阿力山大帝等等
[00:09:18.880 --> 00:09:23.520]  但是在這段耶穌來之前的時期裡面
[00:09:23.520 --> 00:09:27.640]  這些猶太人曾經起義
[00:09:27.640 --> 00:09:29.360]  一個瑪嘉比的家族
[00:09:29.360 --> 00:09:31.680]  能夠去修復一些失地
[00:09:31.680 --> 00:09:34.520]  有短暫性的獨立的時期
[00:09:34.960 --> 00:09:36.520]  短暫性獨立的時期
[00:09:36.520 --> 00:09:38.760]  我們說叫瑪嘉比的時代
[00:09:38.760 --> 00:09:40.280]  這個時代裡面
[00:09:40.280 --> 00:09:44.480]  最後當然是被希臘帝國
[00:09:44.480 --> 00:09:46.520]  羅馬帝國統治了
[00:09:46.520 --> 00:09:49.400]  而一個的希律王
[00:09:49.400 --> 00:09:54.280]  娶了瑪嘉比末後時代的公主
[00:09:54.280 --> 00:09:55.800]  一個瑪麗安
[00:09:55.800 --> 00:09:59.080]  其實都是一個政治婚姻
[00:09:59.080 --> 00:10:01.120]  因為當他拿到這個地方
[00:10:01.600 --> 00:10:07.920]  他能夠去娶猶太族的一個女子
[00:10:07.920 --> 00:10:12.040]  起碼他去管治這個地方的時候
[00:10:12.040 --> 00:10:16.400]  會比較覺得都是拉上關係在裡面
[00:10:16.400 --> 00:10:21.960]  所以他對猶太人都盡量能夠去討好
[00:10:21.960 --> 00:10:25.000]  所以他又會重建了一個聖殿
[00:10:25.000 --> 00:10:29.520]  所謂重建就是將它好好地再粉飾
[00:10:29.520 --> 00:10:31.400]  所以有人說是第三聖殿
[00:10:32.280 --> 00:10:33.960]  無論如何
[00:10:33.960 --> 00:10:37.360]  這個人到年紀大的時候有很多的猜疑
[00:10:37.360 --> 00:10:46.360]  當原配的妻子有一點不順從她的時候
[00:10:46.360 --> 00:10:47.960]  最後就殺了
[00:10:47.960 --> 00:10:51.640]  連她的外母也殺了
[00:10:51.640 --> 00:10:53.600]  連妻子的兄弟也殺了
[00:10:53.600 --> 00:10:56.120]  然後妻子所生的兒子也殺了
[00:10:56.120 --> 00:10:59.320]  連繼承的兒子指定也殺了
[00:10:59.880 --> 00:11:03.160]  所以你看看她的情況是多麼殘酷
[00:11:03.160 --> 00:11:04.280]  六親不認
[00:11:04.280 --> 00:11:11.360]  所以你說她要殺伯利恆這些小孩子
[00:11:11.360 --> 00:11:12.840]  有什麼不出奇
[00:11:12.840 --> 00:11:16.320]  所以當時人心惶惶
[00:11:16.320 --> 00:11:20.880]  會不會瘋起來連耶路撒冷的孩子也殺了
[00:11:20.880 --> 00:11:22.760]  猶大地的孩子也殺了
[00:11:22.760 --> 00:11:25.720]  不過都是在伯利恆
[00:11:26.080 --> 00:11:31.560]  所以在聖經裡面究竟殺了多少個孩子呢
[00:11:31.560 --> 00:11:34.680]  聖經學者一直追究看
[00:11:34.680 --> 00:11:39.760]  原來大概估計是二三十位左右
[00:11:39.760 --> 00:11:41.160]  二三十個孩子
[00:11:41.160 --> 00:11:43.400]  但是有些人說不止
[00:11:43.400 --> 00:11:45.160]  可能一倍多一倍
[00:11:45.160 --> 00:11:47.760]  即是四五十個 五六十個
[00:11:47.760 --> 00:11:48.600]  為什麼呢
[00:11:48.600 --> 00:11:51.600]  他說當這些士兵要格殺勿論的時候
[00:11:51.600 --> 00:11:53.400]  一看到嬰兒就殺了
[00:11:54.240 --> 00:11:56.360]  沒有時間跟他驗證男還是女
[00:11:56.360 --> 00:11:58.880]  你看樣子是看不出來的
[00:11:58.880 --> 00:12:01.960]  很多時候看見嬰兒很開心
[00:12:01.960 --> 00:12:03.880]  女孩子來的 不是男孩子來的
[00:12:03.880 --> 00:12:06.200]  男孩子來的 不是女孩子來的
[00:12:06.200 --> 00:12:08.600]  有時候都認不出
[00:12:08.600 --> 00:12:10.200]  這麼小的嬰兒
[00:12:10.200 --> 00:12:14.440]  看樣子男女嬰兒是很清楚的輪廓
[00:12:14.440 --> 00:12:17.360]  所以士兵要快點做好這些事
[00:12:17.360 --> 00:12:21.640]  可能男嬰女嬰格殺勿論
[00:12:22.040 --> 00:12:25.880]  很可能會變成更多的人數
[00:12:25.880 --> 00:12:29.480]  但是一個殘酷的王就是這樣
[00:12:29.480 --> 00:12:32.960]  令到全城的人都不安
[00:12:32.960 --> 00:12:35.360]  他一個人不安 令到這麼多人不安
[00:12:35.360 --> 00:12:38.920]  但是其實這些不安
[00:12:38.920 --> 00:12:41.160]  就是當時在這個社會裡面
[00:12:41.160 --> 00:12:43.600]  但是今天這些不安
[00:12:43.600 --> 00:12:47.480]  仍然是一直在這個世界裡面存在
[00:12:47.480 --> 00:12:50.320]  當然你說耶穌基督來的時候
[00:12:50.320 --> 00:12:51.600]  是帶來平安
[00:12:52.040 --> 00:12:54.440]  但是為什麼已經開始
[00:12:54.440 --> 00:12:57.200]  就有些小孩子被連累
[00:12:57.200 --> 00:12:58.600]  這些小孩
[00:12:58.600 --> 00:13:00.600]  當然是人類的罪
[00:13:00.600 --> 00:13:05.560]  人類的罪是大到很可怕
[00:13:05.560 --> 00:13:08.040]  今天我們都知道
[00:13:08.040 --> 00:13:11.280]  知道了耶穌基督已經來了兩千年
[00:13:11.280 --> 00:13:15.720]  歷代的教會一直在傳福音
[00:13:15.720 --> 00:13:17.400]  在講這個大喜的信息
[00:13:17.400 --> 00:13:19.680]  但是一直以來
[00:13:19.680 --> 00:13:22.960]  這個世上是沒有停止過任何的戰爭
[00:13:22.960 --> 00:13:24.400]  大大小小的戰爭
[00:13:24.400 --> 00:13:25.440]  很多很多
[00:13:25.440 --> 00:13:28.280]  世界大戰有兩場很慘烈的
[00:13:28.280 --> 00:13:33.240]  天災人禍仍然是不斷的發生在裡面
[00:13:33.240 --> 00:13:35.360]  不在不同的時期裡面
[00:13:35.360 --> 00:13:37.560]  一樣有人心惶惶的情況
[00:13:37.560 --> 00:13:41.840]  如果說回我們自己近年
[00:13:41.840 --> 00:13:44.080]  有沒有一些人心惶惶的經歷
[00:13:44.080 --> 00:13:45.760]  有沒有
[00:13:45.760 --> 00:13:47.200]  每個人都有
[00:13:47.200 --> 00:13:48.160]  為什麼
[00:13:48.440 --> 00:13:51.760]  就是經歷了新冠
[00:13:51.760 --> 00:13:53.360]  COVID-19
[00:13:53.360 --> 00:13:56.440]  你想想當時大家是不是都很害怕
[00:13:56.440 --> 00:13:58.000]  又不敢出門
[00:13:58.000 --> 00:14:00.440]  有一點點不舒服
[00:14:00.440 --> 00:14:01.640]  又怕中招
[00:14:01.640 --> 00:14:03.720]  就是很多的恐懼
[00:14:03.720 --> 00:14:05.600]  因為那個病我們不認識
[00:14:05.600 --> 00:14:08.560]  又或者是致命率很高
[00:14:08.560 --> 00:14:10.280]  比起一般的流感
[00:14:10.280 --> 00:14:12.720]  就是掃手不及的
[00:14:12.720 --> 00:14:14.520]  所以呢
[00:14:14.520 --> 00:14:17.000]  我們都會經歷這些情況在裡面
[00:14:17.440 --> 00:14:18.840]  我們仍然會經歷
[00:14:18.840 --> 00:14:21.560]  現在今天
[00:14:21.560 --> 00:14:23.760]  看到大家都戴了很多口罩
[00:14:23.760 --> 00:14:25.840]  因為稍微有流感
[00:14:25.840 --> 00:14:26.520]  強一點
[00:14:26.520 --> 00:14:28.360]  我們今天都很懂得保護自己
[00:14:28.360 --> 00:14:30.080]  所以去到搭車
[00:14:30.080 --> 00:14:30.840]  你一定要戴
[00:14:30.840 --> 00:14:32.240]  稍微咳一聲
[00:14:32.240 --> 00:14:33.880]  全部人都看著你
[00:14:33.880 --> 00:14:36.760]  你想有人注意你很容易
[00:14:36.760 --> 00:14:37.880]  在車裡面咳一聲
[00:14:37.880 --> 00:14:39.160]  就說很多人會看著你
[00:14:39.160 --> 00:14:41.120]  不過那個眼睛就有一點點
[00:14:41.120 --> 00:14:43.480]  銳利一點
[00:14:45.880 --> 00:14:47.520]  所以上年他們統計
[00:14:47.520 --> 00:14:49.640]  直至二二年中
[00:14:49.640 --> 00:14:54.120]  全世界因為COVID-19死了六百多萬人
[00:14:54.120 --> 00:14:56.920]  但是這個數可能遠遠不止的
[00:14:56.920 --> 00:14:58.920]  因為後期還有
[00:14:58.920 --> 00:15:00.720]  繼續開放的時候
[00:15:00.720 --> 00:15:03.560]  就更多的情形發生
[00:15:03.560 --> 00:15:06.720]  上億的人染了病
[00:15:06.720 --> 00:15:10.600]  所以這個是帶來全世界
[00:15:10.600 --> 00:15:13.960]  全球很多的人命的傷亡
[00:15:14.240 --> 00:15:17.640]  很多經濟的很大打擊
[00:15:17.640 --> 00:15:20.600]  人的生活也改變了
[00:15:20.600 --> 00:15:23.480]  也有疫情後的常態
[00:15:23.480 --> 00:15:26.000]  教會也可能有不同的情況
[00:15:26.000 --> 00:15:27.120]  今天來說
[00:15:27.120 --> 00:15:29.880]  我們也有很多的事情慢慢改變
[00:15:29.880 --> 00:15:30.840]  回不了頭
[00:15:30.840 --> 00:15:36.280]  當然再加上一些戰爭地區的衝突
[00:15:36.280 --> 00:15:38.920]  我們近來特別很關心的是什麼
[00:15:38.920 --> 00:15:40.640]  耳巴的衝突
[00:15:40.640 --> 00:15:42.440]  演變成戰爭
[00:15:42.440 --> 00:15:43.760]  特別是信徒很關心
[00:15:43.760 --> 00:15:46.920]  想想《啟示錄》裡面怎麼說
[00:15:46.920 --> 00:15:49.000]  是不是這個世界每天都很近呢
[00:15:49.000 --> 00:15:52.160]  這些一觸即發的戰爭
[00:15:52.160 --> 00:15:55.280]  會不會又來一次世界大戰呢
[00:15:55.280 --> 00:15:59.040]  始終中東的地方也是一個火藥庫
[00:15:59.040 --> 00:16:00.520]  兩次世界大戰
[00:16:00.520 --> 00:16:04.200]  都是在這些地方引爆出來
[00:16:04.200 --> 00:16:07.320]  所以我們也會人生惶惶很緊張
[00:16:07.320 --> 00:16:12.240]  或者我們遇到近來更加大的難題是什麼呢
[00:16:12.440 --> 00:16:15.560]  就是氣候變化的危機
[00:16:15.560 --> 00:16:19.120]  這真的是很嚴重的一件事情
[00:16:19.120 --> 00:16:22.960]  可能我們也未必覺得很嚴重
[00:16:22.960 --> 00:16:24.880]  但是今年你也很覺得
[00:16:24.880 --> 00:16:27.480]  今年原來錄到一天
[00:16:27.480 --> 00:16:31.360]  是這麼久以來12月最熱的一天
[00:16:31.360 --> 00:16:33.400]  記不記得
[00:16:33.400 --> 00:16:35.040]  有28度
[00:16:35.040 --> 00:16:37.760]  但是同時間又錄到一天
[00:16:37.760 --> 00:16:42.040]  冬至是這麼久以來第四最冷的冬至
[00:16:42.480 --> 00:16:45.320]  跟一個禮拜裡面發生
[00:16:45.320 --> 00:16:46.640]  這麼極端
[00:16:46.640 --> 00:16:48.760]  最熱又最冷差不多
[00:16:48.760 --> 00:16:51.920]  這樣發生在這麼短的期間裡面
[00:16:51.920 --> 00:16:56.040]  是不是好像有些事情反常了
[00:16:56.040 --> 00:16:57.280]  一些極端了
[00:16:57.280 --> 00:17:00.400]  氣候的變化帶來很大的影響
[00:17:00.400 --> 00:17:02.880]  地球的生態有很大的影響
[00:17:02.880 --> 00:17:06.080]  我們不知道如何好的補救
[00:17:06.080 --> 00:17:07.960]  很多的問題在那裡發生下去
[00:17:07.960 --> 00:17:10.760]  當然還有很多的情況
[00:17:10.960 --> 00:17:12.640]  帶來很多危機
[00:17:12.640 --> 00:17:15.000]  大家有沒有聽過末日的時鐘
[00:17:15.000 --> 00:17:16.880]  我以前也提過末日時鐘
[00:17:16.880 --> 00:17:21.680]  時鐘好像每年年初就會撥一下
[00:17:21.680 --> 00:17:24.280]  可能撥快或者撥慢都可以
[00:17:24.280 --> 00:17:26.520]  知不知道今年
[00:17:26.520 --> 00:17:30.000]  撥了一個時鐘距離午夜
[00:17:30.000 --> 00:17:33.000]  凌晨是多少分鐘大家知不知道
[00:17:33.000 --> 00:17:37.040]  你猜今年是近了一個
[00:17:37.040 --> 00:17:38.160]  今年是一月
[00:17:38.160 --> 00:17:39.280]  就是今年一月
[00:17:39.280 --> 00:17:40.080]  二、三年一月
[00:17:40.440 --> 00:17:43.640]  近了的午夜還是遠了的午夜
[00:17:43.640 --> 00:17:45.360]  近還是遠
[00:17:45.360 --> 00:17:47.120]  近吧
[00:17:47.120 --> 00:17:49.480]  你想想二、四年
[00:17:49.480 --> 00:17:52.040]  近還是遠
[00:17:52.040 --> 00:17:54.880]  都可能覺得近一點
[00:17:54.880 --> 00:17:56.560]  仍然有很多危機
[00:17:56.560 --> 00:18:03.400]  原來今年年初撥的時鐘距離午夜是九十秒
[00:18:03.400 --> 00:18:05.360]  分半鐘時間
[00:18:05.360 --> 00:18:08.760]  這個是最近的
[00:18:08.760 --> 00:18:13.040]  這麼多年來最靠近最危機的時候
[00:18:13.040 --> 00:18:17.600]  當然最早期四、七年世界大戰的時候
[00:18:17.600 --> 00:18:18.800]  是很近的
[00:18:18.800 --> 00:18:21.960]  到了九一年
[00:18:21.960 --> 00:18:25.720]  這個冷戰結束
[00:18:25.720 --> 00:18:28.880]  那個時鐘撥得遠一點
[00:18:28.880 --> 00:18:30.480]  知不知道撥了多少分鐘
[00:18:30.480 --> 00:18:32.200]  有十七分鐘
[00:18:32.200 --> 00:18:34.240]  十七分鐘
[00:18:34.240 --> 00:18:36.240]  由九一年到現在
[00:18:36.880 --> 00:18:39.360]  就是三十多年
[00:18:39.360 --> 00:18:41.440]  撥得很快
[00:18:41.440 --> 00:18:44.320]  只剩下十五分鐘
[00:18:44.320 --> 00:18:46.320]  只剩下分半鐘的時間
[00:18:46.320 --> 00:18:48.640]  所以你看到那個危機是越來越大
[00:18:48.640 --> 00:18:52.720]  雖然科技是很急速的進展
[00:18:52.720 --> 00:18:54.040]  但是原來
[00:18:54.040 --> 00:18:58.040]  人面對的危機是越來越重大
[00:18:58.040 --> 00:18:59.760]  很多的問題
[00:18:59.760 --> 00:19:01.960]  所以令我們人心惶惶
[00:19:01.960 --> 00:19:05.280]  令我們好像沒有那種平安在裡面
[00:19:05.960 --> 00:19:07.120]  所以事實上
[00:19:07.120 --> 00:19:09.160]  無論任何的時候
[00:19:09.160 --> 00:19:13.640]  都是我們自己去管治的世界
[00:19:13.640 --> 00:19:18.080]  人類走上前面的路程的時候
[00:19:18.080 --> 00:19:24.400]  其實仍然是帶來很多令人不安的事情發生
[00:19:24.400 --> 00:19:27.840]  令人人心惶惶的事情發生
[00:19:27.840 --> 00:19:31.280]  第二方面我講耶穌賜平安
[00:19:31.280 --> 00:19:33.520]  在第二章一節
[00:19:33.520 --> 00:19:35.280]  聖經又這樣說
[00:19:36.160 --> 00:19:39.560]  在希律王作王的時候
[00:19:39.560 --> 00:19:43.120]  耶穌就生在百里行
[00:19:43.120 --> 00:19:48.120]  這裡在這一節所說
[00:19:48.120 --> 00:19:52.120]  你會看到馬太有一個對比
[00:19:52.120 --> 00:19:54.840]  對比就是希律王
[00:19:54.840 --> 00:19:57.600]  然後這個耶穌
[00:19:57.600 --> 00:20:02.720]  但是當然按照這位三博士所說
[00:20:02.720 --> 00:20:04.000]  他要找誰呢
[00:20:04.240 --> 00:20:06.080]  他不知道這個名字叫耶穌
[00:20:06.080 --> 00:20:07.160]  他要找誰呢
