
[00:00:00.000 --> 00:00:03.140]  今天的主題是「聚散有事」
[00:02:02.040 --> 00:02:06.040]  我想大家一起先祈禱
[00:02:06.040 --> 00:02:15.040]  安靜我們的心
[00:02:15.040 --> 00:02:17.680]  Jesu啊
[00:02:17.680 --> 00:02:22.040]  求祢這一刻真的安靜我們的心
[00:02:22.040 --> 00:02:24.320]  我們要去到祢的面前
[00:02:24.320 --> 00:02:29.400]  放下我們整個禮拜所有的煩惱
[00:02:29.400 --> 00:02:33.760]  這一刻我們就單單開放我們的心
[00:02:33.760 --> 00:02:35.560]  讓我們能夠去聽得到
[00:02:35.560 --> 00:02:38.320]  祢親自跟我們講的說話
[00:02:38.320 --> 00:02:38.920]  多謝祢
[00:02:38.920 --> 00:02:39.640]  讚美祢
[00:02:39.640 --> 00:02:40.520]  捧主名求
[00:02:40.520 --> 00:02:42.080]  Amen
[00:02:42.080 --> 00:02:42.480]  好
[00:02:42.480 --> 00:02:45.600]  我先講回一點背景
[00:02:45.600 --> 00:02:49.240]  其實在約書亞記第十三章一節
[00:02:49.240 --> 00:02:53.280]  耶和華是吩咐約書亞跟祂說
[00:02:53.280 --> 00:02:55.240]  祢年紀已經老了
[00:02:55.240 --> 00:02:58.480]  還有很多地是未成功的
[00:02:58.480 --> 00:03:02.240]  約書亞一開始就告訴約書亞
[00:03:02.240 --> 00:03:03.960]  祢年紀很老
[00:03:03.960 --> 00:03:05.160]  當人家跟祢說
[00:03:05.160 --> 00:03:06.720]  祢年紀很老的時候
[00:03:06.720 --> 00:03:08.840]  祢又會想到些什麼呢?
[00:03:08.840 --> 00:03:09.960]  其實
[00:03:09.960 --> 00:03:13.280]  神是跟約書亞說
[00:03:13.280 --> 00:03:16.400]  祢快要死了
[00:03:16.400 --> 00:03:19.880]  是啊
[00:03:19.880 --> 00:03:23.320]  其實神是想約書亞在祂離世之前
[00:03:23.320 --> 00:03:26.120]  完成最後的任務
[00:03:26.120 --> 00:03:29.760]  就是將昔日神說會賜給以色列人
[00:03:29.760 --> 00:03:33.000]  在加南的地分了祂
[00:03:33.000 --> 00:03:36.160]  雖然祂們之前打了很多場戰役
[00:03:36.160 --> 00:03:37.200]  但是來到這一刻
[00:03:37.200 --> 00:03:40.280]  其實還有很多未得之地
[00:03:40.280 --> 00:03:43.360]  就是在加南的南面、北面
[00:03:43.360 --> 00:03:45.440]  或者沿海一些地區
[00:03:45.440 --> 00:03:48.360]  都是未攻打、未佔領的
[00:03:48.360 --> 00:03:51.160]  所以約書亞是很老了
[00:03:51.160 --> 00:03:52.960]  所以神就說
[00:03:52.960 --> 00:03:56.280]  祢先幫我分了些地給祂們
[00:03:56.280 --> 00:04:01.720]  之後就讓祂們自己去打
[00:04:01.720 --> 00:04:03.840]  而耶和華說
[00:04:03.840 --> 00:04:07.840]  吩咐約書亞是用一個占溝的形式
[00:04:07.840 --> 00:04:09.160]  是什麼意思呢?
[00:04:09.160 --> 00:04:10.160]  其實呢
[00:04:10.160 --> 00:04:15.200]  就是說去到神的面前抽籤做決定
[00:04:15.200 --> 00:04:18.320]  去決定究竟河西那個地方
[00:04:18.320 --> 00:04:21.200]  怎麼可以按住人數、按住支派
[00:04:21.200 --> 00:04:23.160]  就分給那九個支派
[00:04:23.160 --> 00:04:26.240]  和馬拿西的半個支派
[00:04:26.240 --> 00:04:29.040]  而關於分地的經文其實很多
[00:04:29.040 --> 00:04:32.280]  我不知道大家對約書亞有多熟悉
[00:04:32.280 --> 00:04:34.800]  分地經文差不多佔了三分之一
[00:04:34.800 --> 00:04:35.880]  如果這樣說
[00:04:35.880 --> 00:04:37.480]  說到天亮了
[00:04:37.480 --> 00:04:41.400]  所以今天我只是選了部分的經文
[00:04:41.400 --> 00:04:43.600]  但是分地對於以色列人來說
[00:04:43.600 --> 00:04:46.000]  其實是很重要的
[00:04:46.000 --> 00:04:47.160]  今天我會說
[00:04:47.160 --> 00:04:52.280]  關於幾節約瑟子孫分地的經文
[00:04:52.280 --> 00:04:53.960]  和大家去看看
[00:04:53.960 --> 00:04:56.040]  當以色列人面對著
[00:04:56.040 --> 00:04:59.440]  即將和自己整個群體分開
[00:04:59.440 --> 00:05:02.040]  又要自己的支派去負責
[00:05:02.040 --> 00:05:04.640]  去怎麼去拿回自己的特地的時候
[00:05:04.640 --> 00:05:09.720]  上帝想他們和我們去學些什麼
[00:05:09.720 --> 00:05:13.960]  我請大家一起讀約書亞記第十七章
[00:05:13.960 --> 00:05:17.560]  十四至十八節好嗎
[00:05:17.560 --> 00:05:22.160]  約瑟的子孫
[00:05:22.160 --> 00:05:24.080]  一溝一斷之地
[00:05:24.080 --> 00:05:28.120]  分給我們為業呢
[00:05:28.120 --> 00:05:30.840]  你們如果族大人多
[00:05:30.840 --> 00:05:33.800]  而非法連山地摘少
[00:05:33.800 --> 00:05:36.760]  就可以上比利洗人
[00:05:36.760 --> 00:05:38.960]  利弗陰人之地
[00:05:38.960 --> 00:05:42.360]  在樹林中砍伐樹木
[00:05:42.360 --> 00:05:44.480]  約瑟的子孫說
[00:05:44.480 --> 00:05:47.200]  那山地容不下我們
[00:05:47.200 --> 00:05:50.240]  並且住平地
[00:05:50.240 --> 00:05:54.800]  就是住百善和屬百善的鎮市
[00:05:54.800 --> 00:05:57.880]  並住耶穌列平原的人
[00:05:57.880 --> 00:06:00.720]  都有鐵車
[00:06:00.720 --> 00:06:03.200]  約書亞對約瑟家
[00:06:03.200 --> 00:06:07.560]  就是以法連和馬拿西人說
[00:06:07.560 --> 00:06:11.000]  你是族大人多並且強盛
[00:06:11.000 --> 00:06:13.960]  不可僅有一溝之地
[00:06:13.960 --> 00:06:16.080]  山地也要歸你
[00:06:16.080 --> 00:06:19.240]  雖是樹林也可以砍伐
[00:06:19.240 --> 00:06:21.960]  靠近之地必歸你
[00:06:21.960 --> 00:06:24.200]  加南人雖有鐵車
[00:06:24.200 --> 00:06:25.840]  雖是強盛
[00:06:25.840 --> 00:06:28.800]  你也能把他們趕出去
[00:06:28.800 --> 00:06:31.120]  好,謝謝
[00:06:31.120 --> 00:06:33.600]  當輪到約瑟的子孫
[00:06:33.600 --> 00:06:36.240]  去抽籤分地之後
[00:06:36.240 --> 00:06:39.800]  其實在第十七章第十四節
[00:06:39.800 --> 00:06:42.400]  他們跟約書亞這樣說
[00:06:42.400 --> 00:06:45.440]  去表達他們的不滿
[00:06:45.440 --> 00:06:47.160]  他說
[00:06:47.160 --> 00:06:50.200]  因為神很祝福我們
[00:06:50.200 --> 00:06:52.560]  在曠野那四十幾年
[00:06:52.560 --> 00:06:55.720]  其實約瑟的子孫的人數增多得很厲害
[00:06:55.720 --> 00:06:57.760]  成為一個大族
[00:06:57.760 --> 00:06:59.880]  而且其實我們看回
[00:06:59.880 --> 00:07:04.240]  約瑟的子孫是有兩個支派的
[00:07:04.240 --> 00:07:10.400]  分別是以法連和馬拿西
[00:07:10.400 --> 00:07:18.200]  所以不應該只抽一支籤的地給他們
[00:07:18.200 --> 00:07:20.360]  我們就會問
[00:07:20.360 --> 00:07:23.000]  其實約瑟的子孫
[00:07:23.000 --> 00:07:26.000]  以法連和馬拿西這兩個支派
[00:07:26.000 --> 00:07:27.600]  究竟有多少人
[00:07:27.600 --> 00:07:31.880]  要多到想要多一塊地呢?
[00:07:31.880 --> 00:07:37.400]  我們就要看回十二支派分地的地圖
[00:07:37.400 --> 00:07:41.240]  我不知道大家對以色列熟不熟悉
[00:07:41.240 --> 00:07:43.560]  你看到紅色那條線
[00:07:43.560 --> 00:07:45.920]  其實就是約旦河
[00:07:45.920 --> 00:07:48.640]  約旦河的東面西面
[00:07:48.640 --> 00:07:51.920]  我們就稱為河東河西之地
[00:07:51.920 --> 00:07:54.760]  而根據《文數記》第二十六章
[00:07:54.760 --> 00:07:57.880]  當以色列人去數點人數的時候
[00:07:57.880 --> 00:07:59.440]  約瑟的子孫
[00:07:59.440 --> 00:08:02.040]  以法連和馬拿西這兩個支派
[00:08:02.040 --> 00:08:05.560]  差不多有百萬多人
[00:08:05.560 --> 00:08:07.280]  即是有多少人?
[00:08:07.280 --> 00:08:09.200]  原來佔了十二支派
[00:08:09.200 --> 00:08:11.480]  差不多七分之一的人口
[00:08:11.480 --> 00:08:15.640]  確實是很被神祝福的
[00:08:15.640 --> 00:08:17.640]  但是不要忘記
[00:08:17.640 --> 00:08:20.080]  大家看到粉紅色那塊地
[00:08:20.080 --> 00:08:22.040]  是馬拿西支派
[00:08:22.040 --> 00:08:23.000]  這麼奇怪
[00:08:23.000 --> 00:08:26.400]  其實有一部分在河東
[00:08:26.400 --> 00:08:29.200]  原來有一半的馬拿西支派的人
[00:08:29.200 --> 00:08:31.760]  決定要留在河東生活
[00:08:31.760 --> 00:08:33.160]  所以實際上
[00:08:33.160 --> 00:08:36.080]  約瑟的子孫過了河西
[00:08:36.080 --> 00:08:39.320]  是少於六萬人
[00:08:39.320 --> 00:08:40.720]  我們看看
[00:08:40.720 --> 00:08:44.440]  當約洪猶大和以撒加
[00:08:44.440 --> 00:08:46.520]  兩個支派相比
[00:08:46.520 --> 00:08:50.880]  他們的人數又不是最多
[00:08:50.880 --> 00:08:52.880]  而且我們看看地圖
[00:08:52.880 --> 00:08:54.480]  根據顏色
[00:08:54.480 --> 00:08:55.640]  你會看到
[00:08:55.640 --> 00:09:00.000]  以撒加其實是藍色,很小的地方
[00:09:00.000 --> 00:09:03.760]  猶大就是下面,南邊
[00:09:03.760 --> 00:09:05.280]  啡啡色的地方
[00:09:05.280 --> 00:09:07.320]  其實他們所得的土地
[00:09:07.320 --> 00:09:10.480]  相對於約瑟子孫所得的
[00:09:10.480 --> 00:09:17.160]  都是少的
[00:09:17.160 --> 00:09:20.800]  那麼約書亞對於約瑟的子孫
[00:09:20.800 --> 00:09:24.480]  其實是怎樣回答他們呢?
[00:09:24.480 --> 00:09:28.840]  約書亞告訴他們
[00:09:28.840 --> 00:09:32.560]  其實神真的很祝福你們
[00:09:32.560 --> 00:09:34.200]  不過
[00:09:34.200 --> 00:09:36.160]  如果你嫌地方不夠
[00:09:36.160 --> 00:09:39.720]  那就想辦法吧
[00:09:39.720 --> 00:09:42.160]  我們看看約瑟子孫
[00:09:42.160 --> 00:09:43.560]  為甚麼會有這個想法
[00:09:43.560 --> 00:09:44.880]  覺得地方真的不夠
[00:09:44.880 --> 00:09:48.280]  明明那塊地也不是小
[00:09:48.280 --> 00:09:50.200]  我們看看原來
[00:09:50.200 --> 00:09:55.760]  以法年和馬拿西兩支派的地
[00:09:55.760 --> 00:09:59.600]  中間有個以法年山地
[00:09:59.600 --> 00:10:01.480]  大家可以看到
[00:10:01.480 --> 00:10:03.520]  圈著左右的箭咀
[00:10:03.520 --> 00:10:08.320]  會指著其實那塊地是黃色
[00:10:08.320 --> 00:10:11.360]  而綠色的地方是平地
[00:10:11.360 --> 00:10:16.120]  所以讓他們覺得應該不夠住
[00:10:16.120 --> 00:10:20.120]  但是約書亞建議他們這樣做
[00:10:20.120 --> 00:10:22.880]  既然神給你那麼多人落
[00:10:22.880 --> 00:10:25.520]  你們可以到當中的樹林
[00:10:25.520 --> 00:10:27.840]  去砍伐那些樹木
[00:10:27.840 --> 00:10:35.000]  去發掘和善用每一寸土地
[00:10:35.000 --> 00:10:38.120]  話說一年半前
[00:10:38.120 --> 00:10:40.480]  我和阿波結婚的時候
[00:10:40.480 --> 00:10:42.280]  當我要搬進他的家
[00:10:42.280 --> 00:10:47.200]  我也有個感覺覺得不夠住
[00:10:47.200 --> 00:10:50.560]  因為本身房子確實不算很大
[00:10:50.560 --> 00:10:54.320]  一下子要放多一個人的東西
[00:10:54.320 --> 00:10:57.240]  感覺上是不夠的
[00:10:57.240 --> 00:10:59.600]  但是給你又會怎樣做呢
[00:10:59.600 --> 00:11:00.920]  你會不會說
[00:11:00.920 --> 00:11:03.000]  那就搬大一點
[00:11:03.000 --> 00:11:05.080]  或者留一些東西在娘家
[00:11:05.080 --> 00:11:07.000]  不要搬著
[00:11:07.000 --> 00:11:11.200]  還是直接把阿波的東西扔到街上算了
[00:11:11.200 --> 00:11:16.680]  我想你們不會選第三的吧
[00:11:16.680 --> 00:11:20.200]  是嗎 有些人覺得是嗎
[00:11:20.200 --> 00:11:24.000]  不會的
[00:11:24.000 --> 00:11:26.200]  但是說真的
[00:11:26.200 --> 00:11:29.280]  其實住大一點我們都想的
[00:11:29.280 --> 00:11:30.720]  有沒有人不想的
[00:11:30.720 --> 00:11:31.560]  不過說真的
[00:11:31.560 --> 00:11:36.000]  香港其實結婚要找個地方住是不容易的
[00:11:36.000 --> 00:11:38.640]  而我們自己有自己的地方
[00:11:38.640 --> 00:11:42.560]  已經算不錯了
[00:11:42.560 --> 00:11:48.120]  但是確實房子有點小
[00:11:48.120 --> 00:11:49.640]  但是住得住兩個人的
[00:11:49.640 --> 00:11:50.960]  只要收拾一下
[00:11:50.960 --> 00:11:52.840]  所以最合理的方法
[00:11:52.840 --> 00:11:56.400]  就是先收拾好我們的雜物
[00:11:56.400 --> 00:11:59.160]  想想怎樣可以向高空發展
[00:11:59.160 --> 00:12:01.840]  多弄一些收納的空間
[00:12:01.840 --> 00:12:08.360]  另外我真的不要把我娘家的東西托過去
[00:12:08.360 --> 00:12:10.400]  所以在這些位置上
[00:12:10.400 --> 00:12:14.200]  其實自己都想了怎樣做怎樣處理是最好
[00:12:14.200 --> 00:12:15.640]  花了一些氣力
[00:12:15.640 --> 00:12:18.960]  但是最後我們都是住得舒服的
[00:12:18.960 --> 00:12:21.320]  都是覺得值得的
[00:12:21.320 --> 00:12:22.400]  我不知道丁姐妹
[00:12:22.400 --> 00:12:25.560]  你們如果想給了一份新工
[00:12:25.560 --> 00:12:28.200]  或者有一個新的任務給你
[00:12:28.200 --> 00:12:29.920]  但是當你做下去的時候
[00:12:29.920 --> 00:12:32.040]  你又發覺有些地方
[00:12:32.040 --> 00:12:33.400]  其實我是沒有試過
[00:12:33.400 --> 00:12:35.600]  我不是很清楚
[00:12:35.600 --> 00:12:38.040]  其實你們都可能有去探索一下
[00:12:38.040 --> 00:12:39.720]  應該怎樣可以去增值
[00:12:39.720 --> 00:12:41.320]  又或者問一下相關的人
[00:12:41.320 --> 00:12:44.000]  究竟怎樣可以做到那樣東西
[00:12:44.000 --> 00:12:47.400]  你們應該都不會一開始跟你老闆說
[00:12:47.400 --> 00:12:48.960]  不是吧
[00:12:48.960 --> 00:12:51.440]  給我做這樣的東西
[00:12:51.440 --> 00:12:54.680]  又或者直接想找那份工作
[00:12:54.680 --> 00:12:59.400]  我相信你們應該不會的
[00:12:59.400 --> 00:13:00.320]  而說到這裡
[00:13:00.320 --> 00:13:02.120]  我要先告訴大家
[00:13:02.120 --> 00:13:04.080]  其實分地這件事
[00:13:04.080 --> 00:13:07.280]  剛才說過對以色列人來說是很重要的
[00:13:07.280 --> 00:13:08.960]  為什麼呢
[00:13:08.960 --> 00:13:11.600]  因為分地是神為了揀選
[00:13:11.600 --> 00:13:15.440]  他的以色列人所預備的產業
[00:13:15.440 --> 00:13:17.120]  而他有一個期望
[00:13:17.120 --> 00:13:18.960]  他給了你一塊地
[00:13:18.960 --> 00:13:20.920]  其實他是期望
[00:13:20.920 --> 00:13:24.200]  因為你有屬神子民的身份
[00:13:24.200 --> 00:13:25.840]  所以你在當中
[00:13:25.840 --> 00:13:30.480]  都要活出屬神的生命和身份
[00:13:30.480 --> 00:13:32.400]  而我們都是的
[00:13:32.400 --> 00:13:35.040]  我們都是神的兒女
[00:13:35.040 --> 00:13:36.320]  你的身份
[00:13:36.320 --> 00:13:37.520]  你的工作
[00:13:37.520 --> 00:13:39.240]  你在教會裡面的服侍
[00:13:39.240 --> 00:13:41.200]  都是神給你的
[00:13:41.200 --> 00:13:43.880]  但當你感到缺乏的時候
[00:13:43.880 --> 00:13:47.160]  我不知道你有沒有跟神去求智慧
[00:13:47.160 --> 00:13:50.920]  想一下有什麼資源可以探索
[00:13:50.920 --> 00:13:53.160]  可以認識自己更加多
[00:13:53.160 --> 00:13:56.680]  發掘神給你的可能性
[00:13:56.680 --> 00:14:00.280]  而我自己在大學畢業之後
[00:14:00.280 --> 00:14:03.520]  其實是做過幾年IT的工作
[00:14:03.520 --> 00:14:05.840]  不過後來就轉行了
[00:14:05.840 --> 00:14:06.600]  為什麼呢
[00:14:06.600 --> 00:14:11.120]  因為當時我很想做多一點對人的工作
[00:14:11.120 --> 00:14:14.040]  後來就進了學校做行政
[00:14:14.040 --> 00:14:16.600]  主要的職務都是幫助老師
[00:14:16.600 --> 00:14:19.600]  在課後做一些功課輔導班
[00:14:19.600 --> 00:14:21.880]  又或者去代課
[00:14:21.880 --> 00:14:23.520]  但後來有一位老師
[00:14:23.520 --> 00:14:25.280]  他是新來的
[00:14:25.280 --> 00:14:26.880]  開學一個月之後
[00:14:26.880 --> 00:14:28.560]  他就病了
[00:14:28.560 --> 00:14:30.280]  於是呢
[00:14:30.280 --> 00:14:34.640]  我的上司就臨時叫我去代教了三班
[00:14:34.640 --> 00:14:37.280]  中一的電腦科
[00:14:37.280 --> 00:14:40.680]  其實我沒有讀過任何教育的文憑
[00:14:40.680 --> 00:14:43.400]  雖然我也有讀電腦
[00:14:43.400 --> 00:14:46.200]  而之後我上司更加提升了我
[00:14:46.200 --> 00:14:50.600]  去做一個公開考試的市場主任
[00:14:50.600 --> 00:14:53.520]  這些工作其實不單單是對人
[00:14:53.520 --> 00:14:58.880]  而且是要站在台前跟別人說話
[00:14:58.880 --> 00:15:01.280]  我當時覺得很難
[00:15:01.280 --> 00:15:02.320]  因為從小到大
[00:15:02.320 --> 00:15:05.800]  其實我是一個很靜的人
[00:15:05.800 --> 00:15:08.360]  我自己覺得自己常常都是
[00:15:08.360 --> 00:15:13.120]  在語言表達、溝通能力方面都是一般的
[00:15:13.120 --> 00:15:14.400]  你又可以說
[00:15:14.400 --> 00:15:17.560]  「都不是啊,你現在就站在這裡說話」
[00:15:17.560 --> 00:15:19.080]  但其實是真的
[00:15:19.080 --> 00:15:23.720]  這個跟我自己成長的背景有關
[00:15:23.720 --> 00:15:24.720]  後來我發現
[00:15:24.720 --> 00:15:27.160]  神不單是給了我一份新的工作
[00:15:27.160 --> 00:15:29.840]  其實祂給了我一個機會
[00:15:29.840 --> 00:15:35.520]  去發掘和改善自己在語言表達和溝通能力
[00:15:35.520 --> 00:15:36.640]  而且預備了
[00:15:36.640 --> 00:15:40.000]  後來我有機會去到南非受訓
[00:15:40.000 --> 00:15:43.000]  以及去緬甸短宣的時候
[00:15:43.000 --> 00:15:46.080]  可以很大膽地用我的英語、緬語
[00:15:46.080 --> 00:15:52.760]  可以跟當地的團隊溝通、分享福音
[00:15:52.760 --> 00:15:56.200]  而今天我可以站在這裡跟大家說到
[00:15:56.200 --> 00:15:58.560]  其實我是從來都沒有想過的
[00:15:58.560 --> 00:16:01.720]  所以很感恩
[00:16:01.720 --> 00:16:07.480]  那今天神又給了你們預備了什麼身份呢?
[00:16:07.480 --> 00:16:12.600]  工作、服事或者關係
[00:16:12.600 --> 00:16:16.760]  你們在當中不會覺得都是有缺乏
[00:16:16.760 --> 00:16:20.800]  還是看見在某些方面
[00:16:20.800 --> 00:16:28.520]  是需要去發揮或者有更多的可能性呢?
[00:16:28.520 --> 00:16:34.400]  你們剛出來工作或者開始拍拖、組織家庭
[00:16:34.400 --> 00:16:38.240]  是發掘人生的可能性的黃金時間
[00:16:38.240 --> 00:16:39.520]  我鼓勵大家
[00:16:39.520 --> 00:16:44.040]  當你在當中看見有困難、缺乏的時候
[00:16:44.040 --> 00:16:45.920]  學習跟神的帶領
[00:16:45.920 --> 00:16:47.400]  大膽地去試
[00:16:47.400 --> 00:16:49.920]  去發掘你當中的可能性
[00:16:49.920 --> 00:16:52.560]  讓你的人生真的可以開闊一點
[00:16:52.560 --> 00:16:56.720]  成長更加多
[00:16:56.720 --> 00:16:59.520]  好,我們繼續說
[00:16:59.520 --> 00:17:04.800]  約瑟的子孫對約書亞的建議有什麼反應
[00:17:04.800 --> 00:17:08.240]  在第十六節約瑟的子孫的反應是
[00:17:08.240 --> 00:17:11.640]  那個山地容不下我們
[00:17:11.640 --> 00:17:13.040]  什麼意思呢?
[00:17:13.040 --> 00:17:17.960]  很明顯他的反應就是不行的
[00:17:17.960 --> 00:17:20.080]  那個山地容不下
[00:17:20.080 --> 00:17:22.400]  其實在原文是有一個
[00:17:22.400 --> 00:17:26.840]  不能夠擁有、不能夠佔領的意思
[00:17:26.840 --> 00:17:31.360]  但是他們都未試過推出約書亞的建議
[00:17:31.360 --> 00:17:34.240]  說不行的,不可能
[00:17:34.240 --> 00:17:39.640]  其實是表示他們自己的信心不足
[00:17:39.640 --> 00:17:42.200]  而且他們還加多了一個原因
[00:17:42.200 --> 00:17:44.800]  他說因為住在那裡
[00:17:44.800 --> 00:17:48.400]  平原的加南人是有鐵車的
[00:17:48.400 --> 00:17:50.840]  根本就不可以佔領
[00:17:50.840 --> 00:17:54.880]  但是否真的不行呢?
[00:17:54.880 --> 00:17:58.080]  如果大家記得當年以色列人
[00:17:58.080 --> 00:18:02.880]  和加南北角聯軍爭戰的結果
[00:18:02.880 --> 00:18:05.680]  其實當時加南軍隊是有
[00:18:05.680 --> 00:18:09.840]  好像海沙那麼多的戰車和戰馬
[00:18:09.840 --> 00:18:14.280]  但是約書亞就因為神曾經應許過一些什麼
[00:18:14.280 --> 00:18:16.640]  神應許他們不要害怕
[00:18:16.640 --> 00:18:20.120]  因為祂會將那些加南人交給他們
[00:18:20.120 --> 00:18:21.760]  傳言殺了
[00:18:21.760 --> 00:18:24.080]  而且他們的那些馬
[00:18:24.080 --> 00:18:27.000]  他們會劈斷他們的蹄筋
[00:18:27.000 --> 00:18:30.760]  他們的車都會被火消滅了
[00:18:30.760 --> 00:18:35.680]  於是約書亞真的帶著一班以色列人去到當中
[00:18:35.680 --> 00:18:37.080]  將他們擊殺
[00:18:37.080 --> 00:18:39.560]  每一個留下
[00:18:39.560 --> 00:18:44.640]  而不要忘記當時約識的子孫是有一起去的
[00:18:44.640 --> 00:18:46.800]  他們是親身經歷過
[00:18:46.800 --> 00:18:49.040]  神怎樣帶他們打仗
[00:18:49.040 --> 00:18:53.720]  怎樣去戰勝了加南人這些戰車和戰馬
[00:18:53.720 --> 00:18:57.200]  不過人是這樣的
[00:18:57.200 --> 00:18:59.600]  很快就不記得了
[00:18:59.600 --> 00:19:03.200]  在這一刻他們對於鐵車這些恐懼
[00:19:03.200 --> 00:19:06.480]  其實又有點像他們的祖先
[00:19:06.480 --> 00:19:09.680]  當年當摩西出埃及的時候
[00:19:09.680 --> 00:19:13.160]  我不知道大家記不記得有十二探子
[00:19:13.160 --> 00:19:16.440]  摩西派了十二探子去加南地
[00:19:16.440 --> 00:19:20.480]  但其中那十個探子就是因為見到加南人
[00:19:20.480 --> 00:19:23.240]  嘩!整個人這樣
[00:19:23.240 --> 00:19:26.320]  就覺得自己好像一隻蚱蜢那麼小
[00:19:26.320 --> 00:19:31.080]  之後就不願意上去加南地了
[00:19:31.080 --> 00:19:35.520]  當人看見自己很小的時候
[00:19:35.520 --> 00:19:39.720]  信心和決心都是小的
[00:19:39.720 --> 00:19:42.480]  而約識子孫的回應
[00:19:42.480 --> 00:19:44.640]  他們就是忘記了
[00:19:44.640 --> 00:19:47.280]  神是怎樣帶他們去加南
[00:19:47.280 --> 00:19:48.760]  一路去打仗
[00:19:48.760 --> 00:19:51.920]  一路去得勝
[00:19:51.920 --> 00:19:54.280]  而十七和十八節
[00:19:54.280 --> 00:19:59.880]  約書亞對他們的軟弱是這樣去回應
[00:19:59.880 --> 00:20:04.600]  十七節約書亞再次去肯定約識的子孫
[00:20:04.600 --> 00:20:10.280]  你們是俗大人多並且強盛
[00:20:10.280 --> 00:20:15.600]  這裡我們看到約書亞不但說他俗大群多
[00:20:15.600 --> 00:20:18.600]  還加多了一句「強盛」
[00:20:18.600 --> 00:20:19.920]  其實在原文
[00:20:19.920 --> 00:20:24.360]  「強盛」有「你的力量強大的意思」
[00:20:24.360 --> 00:20:27.960]  當人家說「嘩!你很厲害」
[00:20:27.960 --> 00:20:29.480]  其實是說什麼呢?
[00:20:29.480 --> 00:20:33.880]  其實就是告訴你不要小看自己
[00:20:33.880 --> 00:20:37.560]  而第十八節約書亞是從兩個方面
[00:20:37.560 --> 00:20:40.160]  去再次提醒約識的子孫
[00:20:40.160 --> 00:20:45.360]  你究竟怎樣可以得到更多的土地呢?
[00:20:45.360 --> 00:20:46.520]  約書亞就說
[00:20:46.520 --> 00:20:49.000]  因為你的力量強大
[00:20:49.000 --> 00:20:51.080]  其實你是很厲害的
[00:20:51.080 --> 00:20:55.680]  所以你是可以開發到以法連山地的樹林
[00:20:55.680 --> 00:21:00.960]  並且可以去到最遠的邊境
[00:21:00.960 --> 00:21:04.200]  另一方面
[00:21:04.200 --> 00:21:05.640]  約書亞也告訴他們
[00:21:05.640 --> 00:21:10.520]  當你面對那些加南人的鐵車的時候
[00:21:10.520 --> 00:21:13.280]  他用了三句來回應
[00:21:13.280 --> 00:21:16.000]  而在原文是有點不同的
[00:21:16.000 --> 00:21:20.120]  你看到黃色強調的那一句
