
[00:00:00.000 --> 00:00:02.000]  剛剛過去的禮拜一
[00:01:56.000 --> 00:01:58.000]  憐愛裡面
[00:01:58.000 --> 00:02:00.000]  之前好幾次的講道
[00:02:00.000 --> 00:02:02.000]  獵王記系列的講道
[00:02:02.000 --> 00:02:04.000]  已經講過了
[00:02:04.000 --> 00:02:06.000]  所羅門背棄了耶和華神
[00:02:06.000 --> 00:02:08.000]  他
[00:02:08.000 --> 00:02:10.000]  不單止不敬拜耶和華
[00:02:10.000 --> 00:02:12.000]  還自己注了金牛毒
[00:02:12.000 --> 00:02:14.000]  起壇
[00:02:14.000 --> 00:02:16.000]  去拜祭
[00:02:16.000 --> 00:02:18.000]  而羅波安
[00:02:18.000 --> 00:02:20.000]  將以色列人陷在罪惡當中
[00:02:20.000 --> 00:02:22.000]  他作為
[00:02:22.000 --> 00:02:24.000]  北國以色列的首度君王
[00:02:24.000 --> 00:02:26.000]  沒有好好地
[00:02:26.000 --> 00:02:28.000]  帶領國民
[00:02:28.000 --> 00:02:30.000]  去侍奉耶和華
[00:02:30.000 --> 00:02:32.000]  之後的五十年
[00:02:32.000 --> 00:02:34.000]  北國
[00:02:34.000 --> 00:02:36.000]  出現四次的
[00:02:36.000 --> 00:02:38.000]  謀朝篡位
[00:02:38.000 --> 00:02:40.000]  改朝換代
[00:02:40.000 --> 00:02:42.000]  可惜
[00:02:42.000 --> 00:02:44.000]  連續的七位君王
[00:02:44.000 --> 00:02:46.000]  一直都離棄耶和華
[00:02:46.000 --> 00:02:48.000]  圖表上
[00:02:48.000 --> 00:02:50.000]  最後的阿哈王
[00:02:50.000 --> 00:02:52.000]  就像我們今天所講的
[00:02:52.000 --> 00:02:54.000]  他不單止敬拜金牛毒
[00:02:54.000 --> 00:02:56.000]  他更加娶了
[00:02:56.000 --> 00:02:58.000]  西頓王巴力的
[00:02:58.000 --> 00:03:00.000]  祭司女兒
[00:03:00.000 --> 00:03:02.000]  耶洗別為妻
[00:03:02.000 --> 00:03:04.000]  獵王記上十六章就講到
[00:03:04.000 --> 00:03:06.000]  耶洗別濫殺
[00:03:06.000 --> 00:03:08.000]  耶和華的先知
[00:03:08.000 --> 00:03:10.000]  他更在
[00:03:10.000 --> 00:03:12.000]  薩瑪利亞興建巴力的神廟
[00:03:12.000 --> 00:03:14.000]  拜巴力
[00:03:14.000 --> 00:03:16.000]  阿哈
[00:03:16.000 --> 00:03:18.000]  巴力的拉匠
[00:03:18.000 --> 00:03:20.000]  兩夫妻進一步將
[00:03:20.000 --> 00:03:22.000]  以色列陷入
[00:03:22.000 --> 00:03:24.000]  邪淫和拜偶像的
[00:03:24.000 --> 00:03:26.000]  混合宗教活動當中
[00:03:26.000 --> 00:03:28.000]  帶領以色列人
[00:03:28.000 --> 00:03:30.000]  完全離棄耶和華
[00:03:30.000 --> 00:03:32.000]  失去了
[00:03:32.000 --> 00:03:34.000]  耶和華
[00:03:34.000 --> 00:03:36.000]  從萬民當中
[00:03:36.000 --> 00:03:38.000]  從埃及遺奴之家
[00:03:38.000 --> 00:03:40.000]  帶領他們進入英許地
[00:03:40.000 --> 00:03:42.000]  他們被
[00:03:42.000 --> 00:03:44.000]  分別為聖的身份
[00:03:44.000 --> 00:03:46.000]  他們自己的道德
[00:03:46.000 --> 00:03:48.000]  和宗教的敗壞
[00:03:48.000 --> 00:03:50.000]  是完全的失去
[00:03:50.000 --> 00:03:52.000]  上星期
[00:03:52.000 --> 00:03:54.000]  剛傳到的訊息
[00:03:54.000 --> 00:03:56.000]  誰主浮沉
[00:03:56.000 --> 00:03:58.000]  裏面就看到
[00:03:58.000 --> 00:04:00.000]  先知以利亞在阿哈
[00:04:00.000 --> 00:04:02.000]  年間執政的時候的侍奉
[00:04:02.000 --> 00:04:06.000]  獵王記上十七章我們看到
[00:04:06.000 --> 00:04:08.000]  耶和華是警告阿哈
[00:04:08.000 --> 00:04:10.000]  除非先知以利亞
[00:04:10.000 --> 00:04:12.000]  向以色列的神
[00:04:12.000 --> 00:04:14.000]  禱告
[00:04:14.000 --> 00:04:16.000]  否則以色列是不會
[00:04:16.000 --> 00:04:18.000]  下雨的
[00:04:18.000 --> 00:04:20.000]  持續三年半
[00:04:20.000 --> 00:04:22.000]  的旱災
[00:04:22.000 --> 00:04:24.000]  證實了一件事
[00:04:24.000 --> 00:04:26.000]  以色列人所拜的
[00:04:26.000 --> 00:04:28.000]  龍神生殖神
[00:04:28.000 --> 00:04:30.000]  滿有能力的大金牛族
[00:04:30.000 --> 00:04:32.000]  廢的
[00:04:32.000 --> 00:04:34.000]  完全沒有能力
[00:04:34.000 --> 00:04:36.000]  是不是?
[00:04:36.000 --> 00:04:38.000]  三年半旱災他做了什麼?
[00:04:38.000 --> 00:04:40.000]  什麼都沒有
[00:04:40.000 --> 00:04:42.000]  哈密山上的一場大鬥法
[00:04:42.000 --> 00:04:44.000]  四百五十個巴力先知
[00:04:44.000 --> 00:04:46.000]  對抗
[00:04:46.000 --> 00:04:48.000]  耶和華的先知
[00:04:48.000 --> 00:04:50.000]  以利亞一個人
[00:04:50.000 --> 00:04:52.000]  更加清楚
[00:04:52.000 --> 00:04:54.000]  四百五十個巴力先知
[00:04:54.000 --> 00:04:56.000]  在狂呼亂舞
[00:04:56.000 --> 00:04:58.000]  出自殘這招
[00:04:58.000 --> 00:05:00.000]  他們所信的巴力神
[00:05:00.000 --> 00:05:02.000]  理他都不理他
[00:05:02.000 --> 00:05:04.000]  只虛烏有的神
[00:05:04.000 --> 00:05:06.000]  當然沒有出現
[00:05:06.000 --> 00:05:08.000]  相反
[00:05:08.000 --> 00:05:10.000]  當以利亞向耶和華神禱告
[00:05:10.000 --> 00:05:12.000]  耶和華就從
[00:05:12.000 --> 00:05:14.000]  天上降下大火
[00:05:14.000 --> 00:05:16.000]  將百姓
[00:05:16.000 --> 00:05:18.000]  用水淋到
[00:05:18.000 --> 00:05:20.000]  濕了的祭壇
[00:05:20.000 --> 00:05:22.000]  祭物木柴石頭
[00:05:22.000 --> 00:05:24.000]  甚至連祭壇
[00:05:24.000 --> 00:05:26.000]  上面坑渠的水
[00:05:26.000 --> 00:05:28.000]  都燒到全部燒盡
[00:05:28.000 --> 00:05:30.000]  耶和華上帝
[00:05:30.000 --> 00:05:32.000]  更加降下大雨
[00:05:32.000 --> 00:05:34.000]  解決了以色列
[00:05:34.000 --> 00:05:36.000]  三年半的旱災
[00:05:38.000 --> 00:05:40.000]  盲的都知道
[00:05:40.000 --> 00:05:42.000]  誰是真神
[00:05:42.000 --> 00:05:44.000]  可惜
[00:05:44.000 --> 00:05:46.000]  阿蝦和耶洗別
[00:05:46.000 --> 00:05:48.000]  只顧著遷怒於以利亞
[00:05:48.000 --> 00:05:50.000]  沒有好好認識
[00:05:50.000 --> 00:05:52.000]  這位獨一真神
[00:05:52.000 --> 00:05:54.000]  耶和華
[00:05:54.000 --> 00:05:56.000]  更沒有摒棄
[00:05:56.000 --> 00:05:58.000]  這些廢的偶像敬拜
[00:05:58.000 --> 00:06:00.000]  我不知道
[00:06:00.000 --> 00:06:02.000]  各位對於冥頑不能的人
[00:06:02.000 --> 00:06:04.000]  有多少耐性
[00:06:04.000 --> 00:06:06.000]  有多少愛心
[00:06:06.000 --> 00:06:08.000]  有時候激到
[00:06:08.000 --> 00:06:10.000]  爆血管
[00:06:10.000 --> 00:06:12.000]  這不是小孩,是大人
[00:06:12.000 --> 00:06:16.000]  他對耶和華
[00:06:16.000 --> 00:06:18.000]  執迷不悟
[00:06:18.000 --> 00:06:20.000]  他對整個以色列國
[00:06:20.000 --> 00:06:22.000]  惡行超絕
[00:06:22.000 --> 00:06:24.000]  不識好歹,又不尊重上帝
[00:06:24.000 --> 00:06:26.000]  但是耶和華
[00:06:26.000 --> 00:06:28.000]  竟然繼續向他
[00:06:28.000 --> 00:06:30.000]  施下何等大的恩典
[00:06:30.000 --> 00:06:32.000]  第一方面
[00:06:32.000 --> 00:06:34.000]  我們看看
[00:06:34.000 --> 00:06:36.000]  耶和華是私恩拯救
[00:06:36.000 --> 00:06:38.000]  薩瑪利亞城
[00:06:38.000 --> 00:06:42.000]  剛才讀的經文
[00:06:42.000 --> 00:06:44.000]  接著了兩場戰事的
[00:06:44.000 --> 00:06:46.000]  中間一段
[00:06:46.000 --> 00:06:48.000]  二十章我們看到
[00:06:48.000 --> 00:06:50.000]  阿蘭王哈達
[00:06:50.000 --> 00:06:52.000]  變哈達率領全國的
[00:06:52.000 --> 00:06:54.000]  軍兵
[00:06:54.000 --> 00:06:56.000]  連同三十二個歸降的
[00:06:56.000 --> 00:06:58.000]  附庸國的軍王
[00:06:58.000 --> 00:07:00.000]  的兵馬戰車
[00:07:00.000 --> 00:07:02.000]  圍攻薩瑪利亞城
[00:07:02.000 --> 00:07:04.000]  用不著這麼大陣仗
[00:07:04.000 --> 00:07:06.000]  一個城而已
[00:07:06.000 --> 00:07:08.000]  他們的威嚇
[00:07:08.000 --> 00:07:10.000]  是說要進來
[00:07:10.000 --> 00:07:12.000]  城那裡任意擄掠
[00:07:12.000 --> 00:07:14.000]  一切的財物和人口
[00:07:14.000 --> 00:07:16.000]  二十章首一節
[00:07:16.000 --> 00:07:18.000]  阿哈回應
[00:07:18.000 --> 00:07:20.000]  阿蘭一使者他怎麼說
[00:07:20.000 --> 00:07:22.000]  我用現代的東西去說
[00:07:22.000 --> 00:07:24.000]  他
[00:07:24.000 --> 00:07:26.000]  剛剛才披甲備馬
[00:07:26.000 --> 00:07:28.000]  都未曾上陣交鋒
[00:07:28.000 --> 00:07:30.000]  你別以為贏定了
[00:07:30.000 --> 00:07:32.000]  徐三未收得功
[00:07:32.000 --> 00:07:34.000]  說就容易
[00:07:34.000 --> 00:07:36.000]  說就天下無敵
[00:07:36.000 --> 00:07:38.000]  口硬
[00:07:38.000 --> 00:07:40.000]  強弱懸殊面臨這樣的大軍
[00:07:40.000 --> 00:07:42.000]  不怕就奇了
[00:07:42.000 --> 00:07:44.000]  一直以來
[00:07:44.000 --> 00:07:46.000]  偶像邪神
[00:07:46.000 --> 00:07:48.000]  有沒有回過話
[00:07:48.000 --> 00:07:50.000]  有沒有說怎麼幫你
[00:07:50.000 --> 00:07:52.000]  阿哈 醒一點
[00:07:52.000 --> 00:07:54.000]  所以當耶和華的先知
[00:07:54.000 --> 00:07:56.000]  來到的時候
[00:07:56.000 --> 00:07:58.000]  阿哈忘記了滿天神佛
[00:07:58.000 --> 00:08:00.000]  他對先知的說話
[00:08:00.000 --> 00:08:02.000]  言聽計從
[00:08:02.000 --> 00:08:04.000]  先知宣告
[00:08:04.000 --> 00:08:06.000]  耶和華必定將這班敵人
[00:08:06.000 --> 00:08:08.000]  交在阿哈的手裡
[00:08:08.000 --> 00:08:10.000]  使阿哈知道
[00:08:10.000 --> 00:08:12.000]  耶和華確是真正的神
[00:08:12.000 --> 00:08:16.000]  阿哈當然馬上言聽計從
[00:08:16.000 --> 00:08:18.000]  之前已經看過那麼多次
[00:08:18.000 --> 00:08:20.000]  確實的
[00:08:20.000 --> 00:08:22.000]  他就按先知的說話
[00:08:22.000 --> 00:08:24.000]  帶了二百三十二個
[00:08:24.000 --> 00:08:26.000]  屬於省長的少年人
[00:08:26.000 --> 00:08:28.000]  出城
[00:08:28.000 --> 00:08:30.000]  省長是
[00:08:30.000 --> 00:08:32.000]  政務官
[00:08:32.000 --> 00:08:34.000]  不是軍長
[00:08:34.000 --> 00:08:36.000]  二百三十二個少年人
[00:08:36.000 --> 00:08:38.000]  是OA
[00:08:38.000 --> 00:08:40.000]  不是海豹突擊隊
[00:08:40.000 --> 00:08:42.000]  所以出城
[00:08:42.000 --> 00:08:44.000]  阿哈放他們在眼裡
[00:08:44.000 --> 00:08:46.000]  想著要投降
[00:08:46.000 --> 00:08:48.000]  誰知道這二百三十幾人
[00:08:48.000 --> 00:08:50.000]  奮勇殺敵
[00:08:50.000 --> 00:08:52.000]  接著在城裡衝出來的
[00:08:52.000 --> 00:08:54.000]  七千個軍兵
[00:08:54.000 --> 00:08:56.000]  韓大軍殺到他不成軍
[00:08:56.000 --> 00:08:58.000]  落荒而逃
[00:08:58.000 --> 00:09:02.000]  打完聖章
[00:09:02.000 --> 00:09:04.000]  阿哈以為可以收工
[00:09:04.000 --> 00:09:06.000]  不是
[00:09:06.000 --> 00:09:08.000]  二十章二十二節
[00:09:08.000 --> 00:09:10.000]  先知警告阿哈要作好準備
[00:09:10.000 --> 00:09:12.000]  因為亞拿王
[00:09:12.000 --> 00:09:14.000]  明年此時必定會捲土重來
[00:09:14.000 --> 00:09:20.000]  一年的時間
[00:09:20.000 --> 00:09:22.000]  阿哈應該作什麼準備
[00:09:22.000 --> 00:09:24.000]  各位弟兄姊妹
[00:09:24.000 --> 00:09:26.000]  我們成長到今天
[00:09:26.000 --> 00:09:28.000]  都沒有十八二十二了
[00:09:28.000 --> 00:09:30.000]  我們都經歷過
[00:09:30.000 --> 00:09:32.000]  大小的衝擊
[00:09:32.000 --> 00:09:34.000]  不少的挫折
[00:09:34.000 --> 00:09:36.000]  不少的困難
[00:09:36.000 --> 00:09:38.000]  我們一一克服了
[00:09:38.000 --> 00:09:40.000]  當我們回顧的時候
[00:09:40.000 --> 00:09:42.000]  我們有沒有看到
[00:09:42.000 --> 00:09:44.000]  神的恩典是如何領我們經過
[00:09:44.000 --> 00:09:48.000]  我們在感恩的當中
[00:09:48.000 --> 00:09:50.000]  有沒有將這些
[00:09:50.000 --> 00:09:52.000]  恩典化為
[00:09:52.000 --> 00:09:54.000]  我們的信心
[00:09:54.000 --> 00:09:56.000]  預備好下一場戰役
[00:09:56.000 --> 00:09:58.000]  又或者
[00:09:58.000 --> 00:10:00.000]  我們在當中
[00:10:00.000 --> 00:10:02.000]  有沒有好好的去認識這一位
[00:10:02.000 --> 00:10:04.000]  帶領我們經過
[00:10:04.000 --> 00:10:06.000]  一關又一關的耶和華上帝
[00:10:06.000 --> 00:10:10.000]  第二方面
[00:10:10.000 --> 00:10:12.000]  耶和華私恩拯救以色列
[00:10:12.000 --> 00:10:16.000]  阿蘭的神僕
[00:10:16.000 --> 00:10:18.000]  輸得不服氣
[00:10:18.000 --> 00:10:20.000]  這麼大群人
[00:10:20.000 --> 00:10:22.000]  輸給這麼少人
[00:10:22.000 --> 00:10:24.000]  只有七千人
[00:10:24.000 --> 00:10:26.000]  他們想著想著
[00:10:26.000 --> 00:10:30.000]  真是蠢
[00:10:30.000 --> 00:10:32.000]  當日
[00:10:32.000 --> 00:10:34.000]  耶和華是在
[00:10:34.000 --> 00:10:36.000]  西乃山上看摩西
[00:10:36.000 --> 00:10:38.000]  頒布十誡的
[00:10:38.000 --> 00:10:40.000]  雷轟閃電
[00:10:40.000 --> 00:10:42.000]  上一鑊
[00:10:42.000 --> 00:10:44.000]  以利亞先知又是在
[00:10:44.000 --> 00:10:46.000]  加密山上
[00:10:46.000 --> 00:10:48.000]  打贏我們巴力神
[00:10:48.000 --> 00:10:50.000]  你再看
[00:10:50.000 --> 00:10:52.000]  耶和華的聖殿
[00:10:52.000 --> 00:10:54.000]  在耶路撒冷
[00:10:54.000 --> 00:10:56.000]  全部都是山城
[00:10:56.000 --> 00:10:58.000]  這個耶和華以色列的神
[00:10:58.000 --> 00:11:00.000]  山神
[00:11:00.000 --> 00:11:02.000]  在撒瑪利亞山城
[00:11:02.000 --> 00:11:04.000]  跟他打仗
[00:11:04.000 --> 00:11:06.000]  所以就輸了
[00:11:06.000 --> 00:11:08.000]  阿蘭王重整軍馬
[00:11:08.000 --> 00:11:10.000]  今次我們帶多些車馬去
[00:11:10.000 --> 00:11:12.000]  在平原
[00:11:12.000 --> 00:11:14.000]  在山上的馬車
[00:11:14.000 --> 00:11:16.000]  在平原
[00:11:16.000 --> 00:11:18.000]  沖兩輪也沖散他
[00:11:18.000 --> 00:11:20.000]  所以贏定了
[00:11:20.000 --> 00:11:22.000]  而且以色列的山神離開了地頭
[00:11:22.000 --> 00:11:24.000]  不能做土地
[00:11:24.000 --> 00:11:26.000]  來到平原他輸定了
[00:11:26.000 --> 00:11:30.000]  二十章廿七節
[00:11:30.000 --> 00:11:32.000]  描寫兩陣交鋒
[00:11:32.000 --> 00:11:34.000]  佈陣的景況
[00:11:34.000 --> 00:11:38.000]  生日蛋糕大家都吃過
[00:11:38.000 --> 00:11:40.000]  Fresh cream cake 白朦朦
[00:11:40.000 --> 00:11:42.000]  插兩支蠟燭 孤零零
[00:11:42.000 --> 00:11:44.000]  蠟燭都還好 高一點
[00:11:44.000 --> 00:11:46.000]  一班人
[00:11:46.000 --> 00:11:48.000]  在平原之上捱得得
[00:11:48.000 --> 00:11:50.000]  經文怎麼說
[00:11:50.000 --> 00:11:52.000]  二十章廿七節說阿哈的軍隊
[00:11:52.000 --> 00:11:54.000]  好像佈滿了
[00:11:54.000 --> 00:11:56.000]  整個平原
[00:11:56.000 --> 00:11:58.000]  阿蘭的軍隊
[00:11:58.000 --> 00:12:00.000]  佈滿了平原
[00:12:00.000 --> 00:12:02.000]  阿哈的軍隊就好像兩隻山羊
[00:12:02.000 --> 00:12:04.000]  好像那兩支蠟燭
[00:12:04.000 --> 00:12:06.000]  凍在樹上
[00:12:06.000 --> 00:12:08.000]  嚇都嚇死你了
[00:12:10.000 --> 00:12:12.000]  耶和華先知再一次
[00:12:12.000 --> 00:12:14.000]  來到巧遇阿哈
[00:12:14.000 --> 00:12:16.000]  阿蘭人舞曼耶和華
[00:12:16.000 --> 00:12:18.000]  為山神
[00:12:18.000 --> 00:12:20.000]  耶和華一定將
[00:12:20.000 --> 00:12:22.000]  這些舞曼耶和華的人
[00:12:22.000 --> 00:12:24.000]  交在阿哈的手上
[00:12:24.000 --> 00:12:26.000]  兩次都是同一句說話
[00:12:26.000 --> 00:12:28.000]  交在阿哈的手上
[00:12:28.000 --> 00:12:30.000]  交在你手上
[00:12:30.000 --> 00:12:32.000]  你喜歡抓他一塊也可以
[00:12:32.000 --> 00:12:34.000]  殺了他也可以
[00:12:34.000 --> 00:12:36.000]  任由宰割
[00:12:36.000 --> 00:12:38.000]  目的是讓阿哈
[00:12:38.000 --> 00:12:40.000]  再一次經歷以寡勝眾
[00:12:40.000 --> 00:12:42.000]  阿哈和全
[00:12:42.000 --> 00:12:44.000]  以色列的人就應該很清楚
[00:12:44.000 --> 00:12:46.000]  知道耶和華
[00:12:46.000 --> 00:12:48.000]  確實是全地至高
[00:12:48.000 --> 00:12:50.000]  的神
[00:12:50.000 --> 00:12:52.000]  交鋒一日之間
[00:12:52.000 --> 00:12:54.000]  阿蘭的
[00:12:54.000 --> 00:12:56.000]  十二萬七千大軍
[00:12:56.000 --> 00:12:58.000]  戰死的十萬人
[00:12:58.000 --> 00:13:00.000]  被牆砸死的
[00:13:00.000 --> 00:13:02.000]  二萬多人
[00:13:02.000 --> 00:13:04.000]  超自然的東西
[00:13:04.000 --> 00:13:06.000]  你還不明白
[00:13:06.000 --> 00:13:08.000]  阿蘭王
[00:13:08.000 --> 00:13:10.000]  都要投降求饒
[00:13:10.000 --> 00:13:12.000]  兩次
[00:13:12.000 --> 00:13:14.000]  阿蘭軍
[00:13:14.000 --> 00:13:16.000]  以絕對壓倒性的
[00:13:16.000 --> 00:13:18.000]  軍事優勢威嚇
[00:13:18.000 --> 00:13:20.000]  兵臨城下
[00:13:20.000 --> 00:13:22.000]  以色列一向敗開的巴力神
[00:13:22.000 --> 00:13:24.000]  阿塞拉神
[00:13:24.000 --> 00:13:26.000]  以及大林的金牛
[00:13:26.000 --> 00:13:28.000]  全部偶像
[00:13:28.000 --> 00:13:30.000]  邪靈都隱形
[00:13:30.000 --> 00:13:32.000]  不應該說隱形
[00:13:32.000 --> 00:13:34.000]  是現形
[00:13:34.000 --> 00:13:36.000]  假的
[00:13:36.000 --> 00:13:38.000]  沒事的
[00:13:38.000 --> 00:13:40.000]  所有人都知道拜錯神
[00:13:40.000 --> 00:13:42.000]  還不回頭
[00:13:42.000 --> 00:13:44.000]  耶和華的先知宣告
[00:13:44.000 --> 00:13:46.000]  一一成就
[00:13:46.000 --> 00:13:48.000]  扭轉局勢
[00:13:48.000 --> 00:13:50.000]  絕地反擊
[00:13:50.000 --> 00:13:52.000]  竟然反敗為勝
[00:13:52.000 --> 00:13:54.000]  阿哈都真是
[00:13:54.000 --> 00:13:56.000]  猛到上心口
[00:13:56.000 --> 00:13:58.000]  居然和阿蘭王
[00:13:58.000 --> 00:14:00.000]  簽訂和約
[00:14:00.000 --> 00:14:02.000]  和他稱兄道弟
[00:14:02.000 --> 00:14:04.000]  一起耀武揚威
[00:14:04.000 --> 00:14:06.000]  更加將
[00:14:06.000 --> 00:14:08.000]  從阿蘭收復的土地
[00:14:08.000 --> 00:14:10.000]  歸還給便哈達
[00:14:10.000 --> 00:14:12.000]  讓他可以重建軍力
[00:14:12.000 --> 00:14:14.000]  有沒有搞錯
[00:14:14.000 --> 00:14:16.000]  記得
[00:14:16.000 --> 00:14:18.000]  以色列的第一個君王
[00:14:18.000 --> 00:14:20.000]  蘇羅
[00:14:20.000 --> 00:14:22.000]  大勝入侵的阿瑪力人
[00:14:22.000 --> 00:14:24.000]  但是
[00:14:24.000 --> 00:14:26.000]  他放過了
[00:14:26.000 --> 00:14:28.000]  阿甲
[00:14:28.000 --> 00:14:30.000]  這個阿瑪力的王
[00:14:30.000 --> 00:14:32.000]  撒姆爾記上
[00:14:32.000 --> 00:14:34.000]  十五章
[00:14:34.000 --> 00:14:36.000]  蘇羅是斥責
[00:14:36.000 --> 00:14:38.000]  撒姆爾是斥責
[00:14:38.000 --> 00:14:40.000]  蘇羅放走了
[00:14:40.000 --> 00:14:42.000]  阿瑪力王阿甲
[00:14:42.000 --> 00:14:44.000]  說他是
[00:14:44.000 --> 00:14:46.000]  嫌棄耶和華
[00:14:46.000 --> 00:14:48.000]  以至耶和華也都
[00:14:48.000 --> 00:14:50.000]  嫌棄蘇羅作王
[00:14:50.000 --> 00:14:52.000]  阿哈竟然有禮
[00:14:52.000 --> 00:14:56.000]  經文雖然沒有說
[00:14:56.000 --> 00:14:58.000]  阿哈究竟是無知
[00:14:58.000 --> 00:15:00.000]  要顯得自己大方
[00:15:00.000 --> 00:15:02.000]  寬容大量
[00:15:02.000 --> 00:15:04.000]  又抑或是志在
[00:15:04.000 --> 00:15:06.000]  收買一個政治的盟友
[00:15:06.000 --> 00:15:08.000]  以至
[00:15:08.000 --> 00:15:10.000]  他能夠有能力
[00:15:10.000 --> 00:15:12.000]  去面對日益壯大的亞述
[00:15:12.000 --> 00:15:14.000]  不過都不需要解釋
[00:15:14.000 --> 00:15:16.000]  因為一切的解釋
[00:15:16.000 --> 00:15:18.000]  都只是掩飾
[00:15:18.000 --> 00:15:20.000]  先知
[00:15:20.000 --> 00:15:22.000]  很清楚
[00:15:22.000 --> 00:15:24.000]  來到是澤馬
[00:15:24.000 --> 00:15:26.000]  阿哈
[00:15:26.000 --> 00:15:28.000]  耶和華再一次藉著
[00:15:28.000 --> 00:15:30.000]  獅子咬死為命先知
[00:15:30.000 --> 00:15:34.000]  然後用實物教導
[00:15:34.000 --> 00:15:36.000]  讓阿哈
[00:15:36.000 --> 00:15:38.000]  自己把口說出來
[00:15:38.000 --> 00:15:40.000]  一個看守
[00:15:40.000 --> 00:15:42.000]  戰俘的士兵
[00:15:42.000 --> 00:15:44.000]  竟然抗擊
[00:15:44.000 --> 00:15:46.000]  被戰俘圖奪
[00:15:46.000 --> 00:15:48.000]  疏忽職守的罪
[00:15:48.000 --> 00:15:50.000]  這個士兵
[00:15:50.000 --> 00:15:52.000]  必須要按紀律
[00:15:52.000 --> 00:15:54.000]  受嚴厲處分
[00:15:54.000 --> 00:15:56.000]  先知就告訴他
[00:15:56.000 --> 00:15:58.000]  你放走
[00:15:58.000 --> 00:16:00.000]  阿蘭王
[00:16:00.000 --> 00:16:02.000]  你就是疏忽職守的士兵
[00:16:02.000 --> 00:16:06.000]  20章42節
[00:16:06.000 --> 00:16:08.000]  耶和華的先知對阿哈說
[00:16:08.000 --> 00:16:10.000]  耶和華如此說
[00:16:10.000 --> 00:16:12.000]  因你將我定要滅絕的人放去
[00:16:12.000 --> 00:16:14.000]  你的命
[00:16:14.000 --> 00:16:16.000]  就必代替他的命
[00:16:16.000 --> 00:16:18.000]  你的民
[00:16:18.000 --> 00:16:20.000]  也必代替他的民
[00:16:20.000 --> 00:16:22.000]  應該是剷除阿蘭王
