
[00:00:00.000 --> 00:00:02.000]  大英師傅平安
[00:02:43.000 --> 00:02:45.000]  好 今天我想跟大家看的經文
[00:02:45.000 --> 00:02:47.000]  有三部份
[00:02:47.000 --> 00:02:48.000]  第一個就是
[00:02:48.000 --> 00:02:51.000]  約翰在異象那裡
[00:02:51.000 --> 00:02:53.000]  去看到榮耀的主
[00:02:53.000 --> 00:02:55.000]  第二就是
[00:02:55.000 --> 00:02:57.000]  約翰在宗末的角度
[00:02:57.000 --> 00:02:59.000]  去再重新去看
[00:02:59.000 --> 00:03:02.000]  和詮釋當前的處境
[00:03:02.000 --> 00:03:03.000]  第三就是
[00:03:03.000 --> 00:03:05.000]  怎樣從以忽所的教會
[00:03:05.000 --> 00:03:08.000]  去重新去看
[00:03:08.000 --> 00:03:11.000]  起初的愛
[00:03:11.000 --> 00:03:13.000]  那我們先去看第一個段落
[00:03:13.000 --> 00:03:15.000]  就是從約翰在異象當中
[00:03:15.000 --> 00:03:18.000]  去見到榮耀的主
[00:03:18.000 --> 00:03:21.000]  第一節不如我們一起讀經文好嗎
[00:03:21.000 --> 00:03:24.000]  好 我們一起讀九節到十一節
[00:03:24.000 --> 00:03:26.000]  一二三起
[00:03:26.000 --> 00:03:29.000]  我約翰就是你們的弟兄
[00:03:29.000 --> 00:03:33.000]  和你們在耶穌的患難角度
[00:03:33.000 --> 00:03:35.000]  僅內裡一同有份
[00:03:35.000 --> 00:03:37.000]  為神的道
[00:03:37.000 --> 00:03:40.000]  並為給耶穌作的見證
[00:03:40.000 --> 00:03:43.000]  曾在那名叫拔摩的海島上
[00:03:43.000 --> 00:03:46.000]  當主日 我被聖靈感動
[00:03:46.000 --> 00:03:48.000]  聽見在我後面
[00:03:48.000 --> 00:03:51.000]  有大聲音如吹號說
[00:03:51.000 --> 00:03:54.000]  你所看見的當寫在書上
[00:03:54.000 --> 00:03:56.000]  達與以忽所
[00:03:56.000 --> 00:03:58.000]  是每那 別加摩
[00:03:58.000 --> 00:04:01.000]  推呀推那 擲滴
[00:04:01.000 --> 00:04:03.000]  飛拉鐵飛 路底家
[00:04:03.000 --> 00:04:07.000]  那七個教會
[00:04:07.000 --> 00:04:09.000]  在啟示錄一章九節
[00:04:09.000 --> 00:04:11.000]  約翰就和讀者說
[00:04:11.000 --> 00:04:14.000]  他說他在患難角度和忍耐
[00:04:14.000 --> 00:04:16.000]  和他們有份
[00:04:16.000 --> 00:04:19.000]  嘗試和讀者產生一份共鳴
[00:04:19.000 --> 00:04:20.000]  在新約裡面
[00:04:20.000 --> 00:04:24.000]  患難很多時是用來形容一種磨難
[00:04:24.000 --> 00:04:27.000]  而對於當時在羅馬帝國小亞細亞的基督徒
[00:04:27.000 --> 00:04:30.000]  這個是包括流放
[00:04:30.000 --> 00:04:32.000]  坐監
[00:04:32.000 --> 00:04:34.000]  被社會排斥
[00:04:34.000 --> 00:04:35.000]  經濟剝削
[00:04:35.000 --> 00:04:36.000]  暴力對待
[00:04:36.000 --> 00:04:38.000]  而當時的約翰
[00:04:38.000 --> 00:04:41.000]  就是因爵是為全神的道
[00:04:41.000 --> 00:04:43.000]  和為耶穌作見證
[00:04:43.000 --> 00:04:46.000]  而被流放在拔摩島裡面
[00:04:46.000 --> 00:04:49.000]  他就和讀者一起在患難之中
[00:04:49.000 --> 00:04:51.000]  而你見到
[00:04:51.000 --> 00:04:54.000]  即是患難應該要面對的
[00:04:54.000 --> 00:04:56.000]  即是回應就是忍耐
[00:04:56.000 --> 00:04:58.000]  就是怎樣抵擋世界的試探
[00:04:58.000 --> 00:05:01.000]  和在微信者的逼迫的時候
[00:05:01.000 --> 00:05:03.000]  堅定不移
[00:05:03.000 --> 00:05:04.000]  但很有趣
[00:05:04.000 --> 00:05:06.000]  你見到患難角度忍耐
[00:05:06.000 --> 00:05:08.000]  和忍耐中央夾住的角度
[00:05:08.000 --> 00:05:11.000]  究竟這個角度是什麼呢
[00:05:11.000 --> 00:05:14.000]  其實角度是指
[00:05:14.000 --> 00:05:16.000]  神的王權和統治
[00:05:16.000 --> 00:05:18.000]  而神的王權和統治
[00:05:18.000 --> 00:05:21.000]  其實在耶穌基督第一次來到世界上
[00:05:21.000 --> 00:05:23.000]  已經來了
[00:05:23.000 --> 00:05:25.000]  不過又未完全來到
[00:05:25.000 --> 00:05:27.000]  因為撒旦未完全被消滅
[00:05:27.000 --> 00:05:29.000]  而什麼時候完全來到呢
[00:05:29.000 --> 00:05:32.000]  就是當耶穌基督再回來的日子
[00:05:32.000 --> 00:05:34.000]  這個角度就完全來到
[00:05:34.000 --> 00:05:36.000]  而中間這個時期
[00:05:36.000 --> 00:05:38.000]  我們經常叫做已然未然
[00:05:38.000 --> 00:05:40.000]  Already but not yet 的一個時期
[00:05:40.000 --> 00:05:42.000]  其實Already but not yet
[00:05:42.000 --> 00:05:44.000]  已然未然的這個時期
[00:05:44.000 --> 00:05:46.000]  都是整個啟示錄裡面
[00:05:46.000 --> 00:05:49.000]  講述信徒在這個過渡期當中
[00:05:49.000 --> 00:05:50.000]  一定要去
[00:05:50.000 --> 00:05:52.000]  即是必須去忍耐邪惡
[00:05:52.000 --> 00:05:55.000]  所以約翰特別去提醒讀者
[00:05:55.000 --> 00:05:58.000]  他說我們會遭遇患難
[00:05:58.000 --> 00:06:01.000]  不過在最後的角度來臨之前
[00:06:01.000 --> 00:06:04.000]  我們會的時候
[00:06:04.000 --> 00:06:07.000]  我們會在基督裡面得到平反
[00:06:07.000 --> 00:06:10.000]  而且我們會和祂一起去共享榮耀
[00:06:10.000 --> 00:06:13.000]  不過在那個時候來之前
[00:06:13.000 --> 00:06:15.000]  我們要忍耐
[00:06:15.000 --> 00:06:18.000]  約翰之後就說他被聖靈感動了
[00:06:18.000 --> 00:06:20.000]  聽見後面有把聲音
[00:06:20.000 --> 00:06:21.000]  叫他去
[00:06:21.000 --> 00:06:23.000]  你要將所有的事都寫在這本書上面
[00:06:23.000 --> 00:06:26.000]  之後傳給七個教會
[00:06:26.000 --> 00:06:28.000]  而我們一會兒再看下去
[00:06:28.000 --> 00:06:29.000]  約翰那個異象
[00:06:29.000 --> 00:06:32.000]  其實是包含了不少的舊約的背景
[00:06:32.000 --> 00:06:33.000]  寓表
[00:06:33.000 --> 00:06:36.000]  特別是在彈耳裡和一些先知書上面
[00:06:36.000 --> 00:06:39.000]  而約翰那個時代的讀者
[00:06:39.000 --> 00:06:41.000]  其實當他們一看到
[00:06:41.000 --> 00:06:43.000]  和聽到異象的內容
[00:06:43.000 --> 00:06:45.000]  他們就會立刻去記得起
[00:06:45.000 --> 00:06:48.000]  舊約相應的寓言
[00:06:48.000 --> 00:06:51.000]  那我們不如一起去讀一下
[00:06:51.000 --> 00:06:53.000]  約翰他看到的什麼
[00:06:53.000 --> 00:06:55.000]  一二三起
[00:06:55.000 --> 00:07:00.000]  我轉過身來,要看是誰發聲與我說話
[00:07:00.000 --> 00:07:04.000]  既轉過來,就看見七個金燈台
[00:07:04.000 --> 00:07:08.000]  燈台中間有一位好象人子
[00:07:08.000 --> 00:07:11.000]  身穿長衣,直垂到腳
[00:07:11.000 --> 00:07:13.000]  胸間束著金帶
[00:07:13.000 --> 00:07:17.000]  他的頭與髮皆白,如白羊毛
[00:07:17.000 --> 00:07:20.000]  如雪,眼目如同火焰
[00:07:20.000 --> 00:07:25.000]  腳好象在爐中連光明的銅
[00:07:25.000 --> 00:07:28.000]  聲音如同種水的聲音
[00:07:28.000 --> 00:07:31.000]  他右手拿著七星
[00:07:31.000 --> 00:07:35.000]  從他口中出來一把兩刃的利劍
[00:07:35.000 --> 00:07:38.000]  面貌如同烈日放光
[00:07:38.000 --> 00:07:43.000]  我想約翰所見到的那個異象
[00:07:43.000 --> 00:07:45.000]  或者這個好象人子的樣子
[00:07:45.000 --> 00:07:47.000]  應該好像這一幅圖
[00:07:47.000 --> 00:07:49.000]  差不多是這一幅圖
[00:07:49.000 --> 00:07:51.000]  他說,其實每一樣
[00:07:51.000 --> 00:07:56.000]  剛才讀過,每一樣他穿的衣服
[00:07:56.000 --> 00:07:58.000]  他的眼睛是怎樣,他的頭髮是怎樣
[00:07:58.000 --> 00:08:01.000]  其實每一樣都是在舊約裡有寓表
[00:08:01.000 --> 00:08:05.000]  我們可以看看這個表,怎樣說
[00:08:05.000 --> 00:08:09.000]  他說他身上所穿的長袍
[00:08:09.000 --> 00:08:12.000]  胸間束著金帶
[00:08:12.000 --> 00:08:17.000]  你看見中間的圖案
[00:08:17.000 --> 00:08:20.000]  其實你看見很多都是在彈耳理書那裡出來
[00:08:20.000 --> 00:08:26.000]  這位人子是至高和尊貴
[00:08:26.000 --> 00:08:32.000]  那時候其實是一些有權勢和統治者才會穿長袍
[00:08:32.000 --> 00:08:36.000]  那些僕人就會將那條腰帶綁在腰的中間
[00:08:36.000 --> 00:08:43.000]  但是有權勢和統治者就會將腰帶綁在胸間
[00:08:43.000 --> 00:08:49.000]  所以他就說這位人子是一個至高尊貴的人
[00:08:49.000 --> 00:08:53.000]  他說這位人子頭髮皆白,白如楊毛
[00:08:53.000 --> 00:08:57.000]  這個白,其實就是頭髮皆白
[00:08:57.000 --> 00:09:03.000]  說的是一種尊嚴和一種人有歷練的智慧
[00:09:03.000 --> 00:09:10.000]  而楊毛和雪就是以前形容一種很耀眼的白色
[00:09:10.000 --> 00:09:15.000]  而沒有任何一樣東西可以創造出來的白
[00:09:15.000 --> 00:09:20.000]  他這樣去說就是表示這位人子是一個很有智慧和尊貴的人
[00:09:20.000 --> 00:09:27.000]  他的眼睛就好像一種超凡的洞察力
[00:09:27.000 --> 00:09:30.000]  其實他是會看透所有的處境
[00:09:30.000 --> 00:09:36.000]  而他的腳就好像鍛鍊得發光的銅
[00:09:36.000 --> 00:09:39.000]  這個是代表一種榮耀和力量
[00:09:39.000 --> 00:09:43.000]  而這位人子的聲音就像種水的聲音
[00:09:43.000 --> 00:09:48.000]  在舊約裡面,種水的聲音、帶水
[00:09:48.000 --> 00:09:54.000]  通常是形容一些很巨大的瀑布咆哮
[00:09:54.000 --> 00:09:57.000]  如果你想像瀑布的聲浪
[00:09:57.000 --> 00:09:59.000]  你去過尼加拉哥大約瀑布
[00:09:59.000 --> 00:10:03.000]  你就會知道那個瀑布的聲量是多麼的狂大
[00:10:03.000 --> 00:10:07.000]  這種代表基督的權力和力量
[00:10:07.000 --> 00:10:11.000]  就是他的手拿著七星
[00:10:11.000 --> 00:10:16.000]  通常右手就是代表一些權力和權柄的象徵
[00:10:16.000 --> 00:10:22.000]  而他拿著七星就是代表他完全去掌控一切
[00:10:22.000 --> 00:10:24.000]  第七就是他的嘴
[00:10:24.000 --> 00:10:27.000]  他是套出一把兩刃的利劍
[00:10:27.000 --> 00:10:29.000]  劍這裡不是說一種保護
[00:10:29.000 --> 00:10:32.000]  但反而是說一種權柄和審判
[00:10:32.000 --> 00:10:38.000]  在《二塞亞書》說到,宗保會用他的口中的象去擊地
[00:10:38.000 --> 00:10:41.000]  用他的唇中的氣去殺害惡人
[00:10:41.000 --> 00:10:43.000]  其實劍在尼塞亞的口中發出的時候
[00:10:43.000 --> 00:10:46.000]  就好像一種審判的宣告
[00:10:46.000 --> 00:10:52.000]  這裡就是描寫人子最後是一個最終的審判者
[00:10:52.000 --> 00:10:59.000]  最後就是這位人子的面貌好像烈日放光一樣
[00:10:59.000 --> 00:11:02.000]  你可以想像像這幅圖一樣
[00:11:02.000 --> 00:11:04.000]  面貌烈日放光一樣
[00:11:04.000 --> 00:11:07.000]  就是代表他的榮耀
[00:11:07.000 --> 00:11:15.000]  光到你不可以用你的眼睛直接看那種榮美
[00:11:15.000 --> 00:11:18.000]  這位人子是誰呢?
[00:11:18.000 --> 00:11:19.000]  說了這麼久
[00:11:19.000 --> 00:11:24.000]  人子就是取自《丹爾里書》七章十三節
[00:11:24.000 --> 00:11:27.000]  取自七章十三節
[00:11:27.000 --> 00:11:32.000]  而再看《丹爾里先知書》的上下文
[00:11:32.000 --> 00:11:35.000]  人子在那裡說到四獸
[00:11:35.000 --> 00:11:41.000]  即是獅子、熊、豹和可怕的十角獸的對立角色
[00:11:41.000 --> 00:11:45.000]  但這個人子最終是被賦予權力
[00:11:45.000 --> 00:11:49.000]  為一切受苦的聖徒平反
[00:11:49.000 --> 00:11:52.000]  以及他會建立他最終的王國
[00:11:52.000 --> 00:11:58.000]  其實這位人子就是直指意識列人等待已久的尼塞亞
[00:11:58.000 --> 00:12:01.000]  即是我們所認識的耶穌基督
[00:12:01.000 --> 00:12:09.000]  所以我們剛才看了這麼多在約翰上的異象所見到的這位人子
[00:12:09.000 --> 00:12:12.000]  我們可以總括去知道
[00:12:12.000 --> 00:12:20.000]  他就是那位至高、尊貴、有智慧、有洞察力、有榮耀
[00:12:20.000 --> 00:12:25.000]  有能力、有權柄和掌管一切
[00:12:25.000 --> 00:12:29.000]  而且是最終的審判者,耶穌基督
[00:12:29.000 --> 00:12:34.000]  而重要的是十三節,不知道大家有沒有看清楚
[00:12:34.000 --> 00:12:37.000]  他說登台中間有一位好象人子
[00:12:37.000 --> 00:12:39.000]  其實在第二十節應該會說到
[00:12:39.000 --> 00:12:41.000]  七登台是代表七個教會
[00:12:41.000 --> 00:12:45.000]  原來這一位這麼榮耀、這麼厲害的人子
[00:12:45.000 --> 00:12:49.000]  是站在登台,即是站在教會中間
[00:12:49.000 --> 00:12:55.000]  約翰這樣寫是想告訴我們,或者告訴他的讀者
[00:12:55.000 --> 00:12:58.000]  你們是在一個患難當中
[00:12:58.000 --> 00:13:03.000]  但你們不要看漏了人子,即是耶穌基督
[00:13:03.000 --> 00:13:08.000]  很厲害的耶穌基督,站在你那邊的耶穌基督
[00:13:08.000 --> 00:13:11.000]  是在我們的中間
[00:13:11.000 --> 00:13:16.000]  我想這特別是對當時的基督徒一份的安慰
[00:13:16.000 --> 00:13:20.000]  當你看到一個這樣被高舉的基督
[00:13:20.000 --> 00:13:24.000]  他的尊貴、榮耀和能力
[00:13:24.000 --> 00:13:27.000]  還要原來一直跟我們同在
[00:13:27.000 --> 00:13:34.000]  我想你會感受到一份的震撼、一份的敬畏
[00:13:34.000 --> 00:13:38.000]  突然間覺得最厲害的同伴
[00:13:38.000 --> 00:13:44.000]  即是最厲害、最能保護自己、最有能力的同伴
[00:13:44.000 --> 00:13:47.000]  原來就一直在我的旁邊
[00:13:47.000 --> 00:13:51.000]  突然間一切的患難就已經不是患難
[00:13:51.000 --> 00:13:57.000]  因為一切就在我們這位耶穌基督的掌權之中
[00:13:57.000 --> 00:14:02.000]  而祂在跟我們同在
[00:14:02.000 --> 00:14:05.000]  雖然我們今天在香港做基督徒
[00:14:05.000 --> 00:14:08.000]  沒有特別受到什麼迫害
[00:14:08.000 --> 00:14:11.000]  或者要到流血的地步
[00:14:11.000 --> 00:14:15.000]  但在我們的世代每天都在抗衡道德文化
[00:14:15.000 --> 00:14:18.000]  一直下滑的社會
[00:14:18.000 --> 00:14:22.000]  要在信仰上站立得穩、不妥協
[00:14:22.000 --> 00:14:25.000]  都不是一件容易的事
[00:14:25.000 --> 00:14:32.000]  你會想,在工作上不踩灰色地帶會不會吃虧?
[00:14:32.000 --> 00:14:35.000]  把星期一去預留給神而不做事
[00:14:35.000 --> 00:14:39.000]  我會不會失去晉升的機會?
[00:14:39.000 --> 00:14:43.000]  我會不會參與朋友和同事的不良娛樂?
[00:14:43.000 --> 00:14:46.000]  我會不會不能夠埋堆?
[00:14:46.000 --> 00:14:51.000]  當不信的配偶或者父母惹你回教會
[00:14:51.000 --> 00:14:55.000]  你會不會仍然堅持你的信仰?
[00:14:55.000 --> 00:14:58.000]  其實這些剛才四條的問題
[00:14:58.000 --> 00:15:02.000]  是在我無論以前還沒做傳道人、做組長
[00:15:02.000 --> 00:15:04.000]  或者我現在正在做傳道人的時候
[00:15:04.000 --> 00:15:06.000]  大興姐妹都有遇過的問題
[00:15:06.000 --> 00:15:09.000]  自己可能也遇過的一些掙扎
[00:15:09.000 --> 00:15:12.000]  我相信對你們來說是很真實的
[00:15:12.000 --> 00:15:15.000]  不如我也說說我的見證
[00:15:15.000 --> 00:15:18.000]  我還沒被神去全職呼召
[00:15:18.000 --> 00:15:20.000]  呼召做全職侍奉的時候
[00:15:20.000 --> 00:15:23.000]  之前是在投資銀行工作的
[00:15:23.000 --> 00:15:25.000]  不過我一直都嘗試去監視神
[00:15:25.000 --> 00:15:27.000]  去給我的教導
[00:15:27.000 --> 00:15:29.000]  都叫做盡忠職守的
[00:15:29.000 --> 00:15:32.000]  我不偷雞、不走灰色地帶
[00:15:32.000 --> 00:15:36.000]  也不用不道德的方法去搶別人的生意
[00:15:36.000 --> 00:15:37.000]  不過你可以想像
[00:15:37.000 --> 00:15:41.000]  在一個這麼高競爭力的環境裡面
[00:15:41.000 --> 00:15:44.000]  我這樣做事一定不會賺得最多錢
[00:15:44.000 --> 00:15:47.000]  或者是升職升得最快那些
[00:15:47.000 --> 00:15:49.000]  你問我有沒有羨慕過
[00:15:49.000 --> 00:15:51.000]  升得比我的同事快
[00:15:51.000 --> 00:15:53.000]  我告訴你一定有
[00:15:53.000 --> 00:15:56.000]  你問我有沒有想過一刻去妥協
[00:15:56.000 --> 00:15:58.000]  可能有
[00:15:58.000 --> 00:16:01.000]  不過感恩神報仇我做不出來
[00:16:01.000 --> 00:16:03.000]  其實很多同事都說我很愚蠢
[00:16:03.000 --> 00:16:06.000]  不過在過去的工作日子裡面
[00:16:06.000 --> 00:16:08.000]  神一直和我同在
[00:16:08.000 --> 00:16:10.000]  也都沒有虧待過我
[00:16:10.000 --> 00:16:12.000]  我沒有試過有一刻
[00:16:12.000 --> 00:16:14.000]  不夠工作、不夠工作
[00:16:14.000 --> 00:16:17.000]  神還會因為知道我不懂得和別人爭
[00:16:17.000 --> 00:16:19.000]  或者不懂得保護自己
[00:16:19.000 --> 00:16:22.000]  所以特地去誇一個
[00:16:22.000 --> 00:16:25.000]  負責大中華某部分的生意給我管理
[00:16:25.000 --> 00:16:27.000]  另外其他外籍的同事
[00:16:27.000 --> 00:16:28.000]  因為不懂講中文
[00:16:28.000 --> 00:16:31.000]  所以爭都爭不了
[00:16:31.000 --> 00:16:33.000]  其實我想勉勵大家
[00:16:33.000 --> 00:16:38.000]  每一個真心活出基督見證的人
[00:16:38.000 --> 00:16:42.000]  耶穌都會看顧著他
[00:16:42.000 --> 00:16:45.000]  在已然未然的過渡期
[00:16:45.000 --> 00:16:47.000]  一切屬於神
[00:16:47.000 --> 00:16:51.000]  和為祂作見證的人都會遭遇患難
[00:16:51.000 --> 00:16:54.000]  正如保羅在《提摩太後書》這樣說
[00:16:54.000 --> 00:16:58.000]  凡立志在基督耶穌裡經天道日的
[00:16:58.000 --> 00:17:01.000]  也都要受逼迫
[00:17:01.000 --> 00:17:04.000]  在這個時候我們要忍耐
[00:17:04.000 --> 00:17:09.000]  而且啟示錄一章九節提醒我們
[00:17:09.000 --> 00:17:15.000]  我們所遭遇的患難和忍耐是有範圍的
[00:17:15.000 --> 00:17:20.000]  而這個範圍就是在耶穌裡面
[00:17:20.000 --> 00:17:22.000]  in Jesus
[00:17:22.000 --> 00:17:24.000]  在中文可能沒有看得那麼清楚
[00:17:24.000 --> 00:17:26.000]  但是原文如果翻譯成英文
[00:17:26.000 --> 00:17:28.000]  其實在耶穌基督裡面
[00:17:28.000 --> 00:17:30.000]  什麼是在耶穌基督裡面呢
[00:17:30.000 --> 00:17:32.000]  就是在患難裡面的時候
[00:17:32.000 --> 00:17:35.000]  我們很容易去專注眼前的問題
[00:17:35.000 --> 00:17:38.000]  在這一刻我們的眼鏡好像就蒙了
[00:17:38.000 --> 00:17:41.000]  但是這一刻約翰的異象
[00:17:41.000 --> 00:17:42.000]  幫我們擦一擦眼鏡
[00:17:42.000 --> 00:17:45.000]  讓我們能夠從榮耀主的角度
[00:17:45.000 --> 00:17:49.000]  去看到一切的患難都在祂裡面
[00:17:49.000 --> 00:17:52.000]  在祂裡面就是有範圍的
[00:17:52.000 --> 00:17:53.000]  有時限的
[00:17:53.000 --> 00:17:56.000]  而且不會是我們忍受不了的
[00:17:56.000 --> 00:17:59.000]  而且祂是和我們一起的
[00:17:59.000 --> 00:18:01.000]  患難是真實的
[00:18:01.000 --> 00:18:06.000]  但是更真實的是至高的主和我們一起
[00:18:06.000 --> 00:18:07.000]  為我們增戰
[00:18:07.000 --> 00:18:11.000]  而且祂掌握著最後的結局
[00:18:11.000 --> 00:18:12.000]  所以我們今天要做的
[00:18:12.000 --> 00:18:18.000]  就是忠心去為祂做見證就可以了
[00:18:18.000 --> 00:18:21.000]  我們再下去看第二部份
[00:18:21.000 --> 00:18:26.000]  就是怎樣從忠活的角度去看當前的處境
[00:18:26.000 --> 00:18:30.000]  當約翰剛才看到那個如此榮耀的主的時候
[00:18:30.000 --> 00:18:32.000]  他就跌倒在地上
[00:18:32.000 --> 00:18:33.000]  他就昏倒在地上
[00:18:33.000 --> 00:18:36.000]  耶穌就用右手去擺在約翰的身上
[00:18:36.000 --> 00:18:38.000]  吩咐他不用怕
[00:18:38.000 --> 00:18:40.000]  我們一起來看看經文
[00:18:40.000 --> 00:18:43.000]  我們一起讀17至20節好嗎
[00:18:43.000 --> 00:18:45.000]  好 1 2 3起
[00:18:49.000 --> 00:18:51.000]  像死了一樣
[00:18:51.000 --> 00:18:53.000]  祂用右手按著我
[00:18:53.000 --> 00:18:55.000]  說不要懼怕
[00:18:55.000 --> 00:18:57.000]  我是首先的
[00:18:57.000 --> 00:18:58.000]  我是沒後的
[00:18:58.000 --> 00:19:00.000]  又是那存活的
[00:19:00.000 --> 00:19:02.000]  我曾死過
[00:19:02.000 --> 00:19:03.000]  現在又活了
[00:19:03.000 --> 00:19:05.000]  直活到永永遠遠
[00:19:05.000 --> 00:19:10.000]  並且拿著死亡和陰間的弱士
[00:19:10.000 --> 00:19:14.000]  耶穌說祂自己是首先的
[00:19:14.000 --> 00:19:16.000]  是沒後的
[00:19:16.000 --> 00:19:19.000]  祂是萬有的創造者
[00:19:19.000 --> 00:19:22.000]  也是定立世界的規律的那個
[00:19:22.000 --> 00:19:24.000]  首先就是其實我們
[00:19:24.000 --> 00:19:27.000]  按著我們自己的規律去做事
[00:19:27.000 --> 00:19:29.000]  不過耶穌說祂是定立世界規律的那個
[00:19:29.000 --> 00:19:31.000]  是歷史的主宰
[00:19:31.000 --> 00:19:33.000]  耶穌再說祂是永活的
[00:19:33.000 --> 00:19:37.000]  其實就是諷刺那些沒有生命和能力的偶像
[00:19:37.000 --> 00:19:40.000]  祂就說你不要去靠那些
[00:19:40.000 --> 00:19:42.000]  沒有能力的偶像去幫你
[00:19:42.000 --> 00:19:44.000]  你不如去靠我
[00:19:44.000 --> 00:19:46.000]  耶穌再說我曾死過
[00:19:46.000 --> 00:19:47.000]  現在又活了
[00:19:47.000 --> 00:19:50.000]  耶穌直著祂在十字架上的死和復活
[00:19:50.000 --> 00:19:52.000]  擊敗了邪惡的權勢
[00:19:52.000 --> 00:19:56.000]  現在祂永永遠遠地活著
[00:19:56.000 --> 00:20:03.000]  如果人生最大的敵人和問題是死亡的話
[00:20:03.000 --> 00:20:07.000]  而耶穌基督又已經勝過了死亡
[00:20:07.000 --> 00:20:09.000]  其實祂就代表了
[00:20:09.000 --> 00:20:12.000]  耶穌已經勝過了宇宙的所有權勢
[00:20:12.000 --> 00:20:17.000]  而耶穌說祂拿著死亡和陰間的弱勢
