
[00:00:00.000 --> 00:00:04.360]  我今天的講題是「當何西雅遇見伊納爵」
[00:04:35.880 --> 00:04:38.160]  中文叫歸向也OK的
[00:04:38.160 --> 00:04:41.280]  中文比較厲害的人也容易一點
[00:04:41.280 --> 00:04:42.960]  不厲害的人也會明白一點
[00:04:42.960 --> 00:04:44.360]  不過最特別的地方
[00:04:44.360 --> 00:04:46.560]  如果把它放進去用英文來看
[00:04:46.560 --> 00:04:49.280]  我不敢用希伯來文來看
[00:04:49.280 --> 00:04:50.360]  其實我也不懂
[00:04:50.360 --> 00:04:51.680]  用英文看的時候
[00:04:51.680 --> 00:04:53.680]  你會看得很清楚
[00:04:53.680 --> 00:04:57.280]  先知說的話是刻意用這些字眼來表達的
[00:04:57.280 --> 00:04:59.320]  你就知道用意在哪裡
[00:04:59.320 --> 00:05:02.480]  好了,我們看看
[00:05:02.480 --> 00:05:04.280]  剛才說過要呼應
[00:05:04.280 --> 00:05:06.600]  就是回應上帝說過的話
[00:05:06.600 --> 00:05:09.560]  何齊亞書我給大家看了六張
[00:05:09.560 --> 00:05:11.360]  前面是沒有東西的嗎?
[00:05:11.360 --> 00:05:14.600]  有,前面有五張聖經
[00:05:14.600 --> 00:05:18.680]  第一至第三章是神叫先知做一些事情的
[00:05:18.680 --> 00:05:20.800]  娶個淫婦
[00:05:20.800 --> 00:05:23.640]  先知娶淫婦也可以嗎?
[00:05:23.640 --> 00:05:25.240]  不行,已經可以了
[00:05:25.240 --> 00:05:26.680]  怎麼會不行?已經可以了
[00:05:26.680 --> 00:05:27.440]  什麼問題呢?
[00:05:27.440 --> 00:05:30.000]  你上我何齊亞書我就詳細跟你解釋
[00:05:30.000 --> 00:05:31.320]  現在這裡不解釋了
[00:05:31.320 --> 00:05:33.040]  一至三章就是這裡
[00:05:33.040 --> 00:05:34.280]  叫他娶淫婦之後
[00:05:34.280 --> 00:05:35.160]  接著生小孩
[00:05:35.160 --> 00:05:36.760]  生了三個小孩
[00:05:36.760 --> 00:05:38.480]  你想一下也不會一時三刻吧
[00:05:38.480 --> 00:05:39.240]  生三個小孩
[00:05:39.240 --> 00:05:40.720]  你以為同時一個星期就生完了嗎?
[00:05:40.720 --> 00:05:41.840]  不會的
[00:05:41.840 --> 00:05:43.400]  一年生一個小孩也要三年吧
[00:05:43.400 --> 00:05:44.360]  最低限度是這樣說的
[00:05:44.360 --> 00:05:46.720]  一段時間已經過了
[00:05:46.720 --> 00:05:47.920]  過了
[00:05:47.920 --> 00:05:50.320]  然後神又再說話
[00:05:50.320 --> 00:05:52.160]  四、五章說了一些話
[00:05:52.160 --> 00:05:54.000]  我不太肯定是一次過說完
[00:05:54.000 --> 00:05:56.440]  還是好像分段時間來說呢?
[00:05:56.440 --> 00:05:57.560]  我不知道
[00:05:57.560 --> 00:05:58.520]  沒辦法知道
[00:05:58.520 --> 00:06:01.840]  最低限度也過了幾年的時間
[00:06:01.840 --> 00:06:03.680]  上帝又說了一些話
[00:06:03.680 --> 00:06:05.680]  一來到先知六章的時候說
[00:06:05.680 --> 00:06:08.080]  「我們歸向耶和華了」
[00:06:08.080 --> 00:06:09.000]  「來吧」
[00:06:09.000 --> 00:06:10.400]  「我們歸向耶和華了」
[00:06:10.400 --> 00:06:12.160]  前面一定說了一些話
[00:06:12.160 --> 00:06:13.280]  以先知這麼迫切
[00:06:13.280 --> 00:06:15.520]  「快點吧,我們一起歸向耶和華吧」
[00:06:15.520 --> 00:06:16.840]  前面說了些什麼呢?
[00:06:16.840 --> 00:06:19.040]  我們大家看看
[00:06:19.040 --> 00:06:21.280]  第五章第三至四節
[00:06:21.280 --> 00:06:24.960]  其實是回應「我們要歸向耶和華」的呼籲
[00:06:24.960 --> 00:06:25.560]  為什麼呢?
[00:06:25.560 --> 00:06:26.680]  這樣看就知道了
[00:06:26.680 --> 00:06:27.800]  字眼是很清楚的
[00:06:27.800 --> 00:06:29.040]  中文不是很清楚的
[00:06:29.040 --> 00:06:32.000]  所以我一定要把英文放出來給大家知道
[00:06:32.000 --> 00:06:33.400]  第三節是「以法蓮」
[00:06:33.400 --> 00:06:36.000]  「以法蓮」代表了以色列的統稱
[00:06:36.000 --> 00:06:37.320]  「以法蓮」是一個支派
[00:06:37.320 --> 00:06:40.000]  「以法蓮」代表了以色列的統稱
[00:06:40.000 --> 00:06:42.200]  「現在你竟然行淫」
[00:06:42.200 --> 00:06:44.440]  中文就是這樣
[00:06:44.440 --> 00:06:46.200]  你不太能夠看得出來
[00:06:46.200 --> 00:06:48.520]  「你竟然行淫,發生什麼事?」
[00:06:48.520 --> 00:06:50.160]  當然大家聰明的就知道
[00:06:50.160 --> 00:06:50.960]  這裡說的行淫
[00:06:50.960 --> 00:06:54.160]  一定不是說道德男女關係的行淫
[00:06:54.160 --> 00:06:55.760]  是宗教上的行淫
[00:06:55.760 --> 00:06:57.320]  因為整個以色列
[00:06:57.320 --> 00:07:00.360]  沒理由整個以色列都一起行淫
[00:07:00.360 --> 00:07:03.120]  所以一定是說宗教上的行淫
[00:07:03.120 --> 00:07:05.000]  什麼叫做宗教上的行淫呢?
[00:07:05.000 --> 00:07:06.400]  也很容易理解
[00:07:06.400 --> 00:07:07.960]  既然用了夫婦關係
[00:07:07.960 --> 00:07:10.520]  來表達上帝和祂子民的關係
[00:07:10.520 --> 00:07:14.240]  某程度上是在說你找了別的男人
[00:07:14.240 --> 00:07:16.400]  在我以外,你找了別人
[00:07:16.400 --> 00:07:17.120]  那是真的
[00:07:17.120 --> 00:07:18.360]  在以色列的歷史裡面
[00:07:18.360 --> 00:07:19.360]  祂不只找一個
[00:07:19.360 --> 00:07:21.560]  找幾個那些迦南的臣子
[00:07:21.560 --> 00:07:23.360]  意思是拜了迦南的臣
[00:07:23.360 --> 00:07:24.560]  是找了幾個
[00:07:24.560 --> 00:07:26.960]  有這個背景你就知道祂在說什麼
[00:07:26.960 --> 00:07:31.000]  現在你看到英文就很有趣
[00:07:31.000 --> 00:07:35.440]  「You have now turned to prostitution」
[00:07:35.440 --> 00:07:37.520]  你不是行淫,我們就
[00:07:37.520 --> 00:07:39.480]  哦,就是這樣
[00:07:39.480 --> 00:07:42.560]  但是「You have now turned to prostitution」
[00:07:42.560 --> 00:07:45.240]  所以你要「return to your God」
[00:07:45.240 --> 00:07:46.640]  是不是很清楚?
[00:07:46.640 --> 00:07:48.040]  捉著這個字來說
[00:07:48.040 --> 00:07:49.920]  你們「turn」了去那裡
[00:07:49.920 --> 00:07:52.080]  所以你現在要「return」回頭
[00:07:52.080 --> 00:07:53.920]  是一個這樣的意思
[00:07:53.920 --> 00:07:55.120]  當然大家明白意思
[00:07:55.120 --> 00:07:56.920]  但是你們知道強烈的比較
[00:07:56.920 --> 00:07:59.440]  就是叫他們要「轉頭」回去
[00:07:59.440 --> 00:08:01.440]  找回自己的神
[00:08:01.440 --> 00:08:02.880]  這個也不難理解
[00:08:02.880 --> 00:08:04.440]  也不難理解
[00:08:04.440 --> 00:08:05.920]  我預備這篇讀的時候
[00:08:05.920 --> 00:08:09.120]  第四節我想了很久很久
[00:08:09.120 --> 00:08:10.560]  很久
[00:08:10.560 --> 00:08:12.320]  第四節是什麼呢?
[00:08:12.320 --> 00:08:16.080]  「他們所做的使他們不能歸向上帝」
[00:08:16.080 --> 00:08:17.360]  中文就是這樣
[00:08:17.360 --> 00:08:18.440]  英文就說
[00:08:18.440 --> 00:08:22.720]  「Their deeds do not permit them to turn to their God」
[00:08:22.720 --> 00:08:23.680]  意思也是一樣的
[00:08:23.680 --> 00:08:25.240]  不如「turn」這個字
[00:08:25.240 --> 00:08:27.080]  留意到「turn」這個字
[00:08:27.080 --> 00:08:28.480]  他們所做的事
[00:08:28.480 --> 00:08:30.120]  他們的行為
[00:08:30.120 --> 00:08:32.840]  做了的事情
[00:08:32.840 --> 00:08:36.640]  不容讓他們轉向上帝
[00:08:36.640 --> 00:08:37.840]  是不是?
[00:08:37.840 --> 00:08:42.840]  「Do not permit them to turn to their God」
[00:08:42.840 --> 00:08:44.520]  嚴重抵制了這句話
[00:08:44.520 --> 00:08:46.600]  我想了非常久
[00:08:46.600 --> 00:08:48.440]  原來有些事情我們做了
[00:08:48.440 --> 00:08:52.120]  以色列人的行動、行為有些事情做了
[00:08:52.120 --> 00:08:55.120]  令到他們不能夠轉向上帝
[00:08:55.120 --> 00:08:56.000]  不是轉
[00:08:56.000 --> 00:08:57.880]  是不能夠向著上帝
[00:08:57.880 --> 00:09:00.960]  「turn to their God」
[00:09:00.960 --> 00:09:03.080]  有些動作
[00:09:03.080 --> 00:09:05.080]  有些事情做了
[00:09:05.080 --> 00:09:08.120]  是完全令到以色列人
[00:09:08.120 --> 00:09:11.440]  不能夠轉向上帝
[00:09:11.440 --> 00:09:12.520]  我們馬上就想
[00:09:12.520 --> 00:09:14.760]  什麼這麼嚴重呢?
[00:09:14.760 --> 00:09:17.320]  有些事情原來做了是這樣的
[00:09:17.320 --> 00:09:19.040]  不難理解
[00:09:19.040 --> 00:09:21.080]  夫妻關係大家就更加清楚了
[00:09:21.080 --> 00:09:23.600]  所以用夫妻關係就是這個意思
[00:09:23.600 --> 00:09:24.800]  一語就中的
[00:09:24.800 --> 00:09:28.400]  有些行為你做了是回不了頭的
[00:09:28.400 --> 00:09:29.520]  你做了這些行為之後
[00:09:29.520 --> 00:09:33.120]  不能夠令到兩個人的關係沒事
[00:09:33.120 --> 00:09:34.040]  是有事的
[00:09:34.040 --> 00:09:35.520]  令到他們不能去到那裏
[00:09:35.520 --> 00:09:37.240]  是一個這樣的表達
[00:09:37.240 --> 00:09:38.000]  你當時不要說
[00:09:38.000 --> 00:09:39.400]  哇,那不就是不用輔導嗎?
[00:09:39.400 --> 00:09:41.160]  不是,我不是在說這些
[00:09:41.160 --> 00:09:42.760]  是在說一個你做了的事情
[00:09:42.760 --> 00:09:46.120]  是影響了你兩個人的關係
[00:09:46.120 --> 00:09:49.160]  其實某程度上都影響了上帝
[00:09:49.160 --> 00:09:51.280]  不只是以色列人
[00:09:51.280 --> 00:09:53.840]  是兩個人的
[00:09:53.840 --> 00:09:55.280]  不只是一個人
[00:09:55.280 --> 00:09:57.360]  有些事情做了是
[00:09:57.360 --> 00:09:59.120]  說壞一點
[00:09:59.120 --> 00:10:01.480]  回不了頭
[00:10:01.480 --> 00:10:02.880]  有些事情做了
[00:10:02.880 --> 00:10:05.680]  後果嚴重到無法挽回
[00:10:05.680 --> 00:10:06.360]  是不是這樣說?
[00:10:06.360 --> 00:10:09.480]  如果我要在這裏理解下去就是這樣
[00:10:09.480 --> 00:10:11.040]  我就開始想
[00:10:11.040 --> 00:10:13.280]  以色列人當然知道他們做了什麼
[00:10:13.280 --> 00:10:15.520]  因為在第四章第五章你看就知道了
[00:10:15.520 --> 00:10:16.840]  樹下什麼的
[00:10:16.840 --> 00:10:18.640]  在那裏拜賈神諸如此類
[00:10:18.640 --> 00:10:19.680]  說了這麼多的東西
[00:10:19.680 --> 00:10:21.040]  我們就說我們沒有做
[00:10:21.040 --> 00:10:22.600]  不關我們的事
[00:10:22.600 --> 00:10:24.800]  但是我自己想就是了
[00:10:24.800 --> 00:10:26.720]  我未必會做以色列人
[00:10:26.720 --> 00:10:28.600]  那些具體的行動
[00:10:28.600 --> 00:10:31.760]  但是這句話都令到我去想
[00:10:31.760 --> 00:10:34.840]  在我和上帝的關係之間
[00:10:34.840 --> 00:10:36.680]  我有沒有做了一些事情
[00:10:36.680 --> 00:10:39.520]  令到我離開上帝呢?
[00:10:39.520 --> 00:10:41.320]  先不要說回不了頭
[00:10:41.320 --> 00:10:44.960]  令到我和他的關係裂痕甚至分開呢?
[00:10:44.960 --> 00:10:46.760]  我有沒有做過這些事情呢?
[00:10:46.760 --> 00:10:48.240]  弟兄姊妹
[00:10:48.240 --> 00:10:49.840]  我在這裏引伸下來的訊息
[00:10:49.840 --> 00:10:54.680]  這個就是我們要聖靈提醒我們
[00:10:54.680 --> 00:10:57.080]  我有沒有呢?
[00:10:57.080 --> 00:11:00.040]  我回答你有
[00:11:00.040 --> 00:11:01.400]  李牧師
[00:11:01.400 --> 00:11:03.480]  有
[00:11:03.480 --> 00:11:04.160]  我問你
[00:11:04.160 --> 00:11:06.920]  你不用回答我
[00:11:06.920 --> 00:11:09.120]  我相信你也會有
[00:11:09.120 --> 00:11:09.920]  我也有了
[00:11:09.920 --> 00:11:11.840]  你沒有?
[00:11:11.840 --> 00:11:13.720]  不是吧
[00:11:13.720 --> 00:11:15.040]  不是說我厲害
[00:11:15.040 --> 00:11:16.480]  我和你同輩也好
[00:11:16.480 --> 00:11:17.720]  我也有了
[00:11:17.720 --> 00:11:19.440]  是這樣的意思
[00:11:19.440 --> 00:11:21.560]  就是說人其實是很容易
[00:11:21.560 --> 00:11:24.400]  要誠實地面對自己
[00:11:24.400 --> 00:11:26.360]  誠實地來到神的面前
[00:11:26.360 --> 00:11:28.920]  慳開自己和同神看的時候
[00:11:28.920 --> 00:11:31.800]  你有沒有做了一些事情
[00:11:31.800 --> 00:11:34.240]  撕裂了這個關係呢?
[00:11:34.240 --> 00:11:37.160]  撕裂了這個愛情呢?
[00:11:37.160 --> 00:11:39.400]  有
[00:11:39.400 --> 00:11:41.680]  聖靈光照我們
[00:11:41.680 --> 00:11:43.760]  但這是重要的事情
[00:11:43.760 --> 00:11:45.680]  不是說有
[00:11:45.680 --> 00:11:46.680]  對不起
[00:11:46.680 --> 00:11:48.440]  不是說這樣
[00:11:48.440 --> 00:11:50.880]  因為這裏上帝用的字真的很嚴重
[00:11:50.880 --> 00:11:53.360]  是令到他們不能轉向上帝
[00:11:53.360 --> 00:11:54.560]  是攔阻他們
[00:11:54.560 --> 00:11:56.200]  好像用牆阻住他們
[00:11:56.200 --> 00:11:58.400]  不能夠讓他們越過這個鴻溝
[00:11:58.400 --> 00:12:00.280]  是一個這麼嚴重的說法
[00:12:00.280 --> 00:12:02.920]  我們可能未必意識到
[00:12:02.920 --> 00:12:05.240]  可能以色列人當時也未必意識到
[00:12:05.240 --> 00:12:05.760]  我不知道
[00:12:05.760 --> 00:12:07.360]  我不能代表他們說話
[00:12:07.360 --> 00:12:08.360]  我可能這樣想
[00:12:08.360 --> 00:12:09.240]  以色列人就說
[00:12:09.240 --> 00:12:10.040]  無所謂
[00:12:10.040 --> 00:12:11.800]  每個人都會拜
[00:12:11.800 --> 00:12:13.000]  對嗎?
[00:12:13.000 --> 00:12:14.120]  上帝又沒有出聲
[00:12:14.120 --> 00:12:14.680]  我說不要
[00:12:14.680 --> 00:12:15.640]  其實有的
[00:12:15.640 --> 00:12:18.000]  透過《先知》和其他說的
[00:12:18.000 --> 00:12:18.880]  不過當作聽不到
[00:12:18.880 --> 00:12:19.960]  或者忘記了
[00:12:19.960 --> 00:12:23.400]  一會兒會說的
[00:12:23.400 --> 00:12:26.000]  是你上帝打雷來
[00:12:26.000 --> 00:12:28.800]  我們馬上就不敢拜
[00:12:28.800 --> 00:12:29.840]  當我們在拜的時候
[00:12:29.840 --> 00:12:32.280]  假設一下子燒了那個炭
[00:12:32.280 --> 00:12:33.520]  我們就不做了
[00:12:33.520 --> 00:12:35.480]  我們可能用這些說話去想
[00:12:35.480 --> 00:12:38.120]  以色列人可能是這樣
[00:12:38.120 --> 00:12:40.440]  意思是有些行為、有些動作
[00:12:40.440 --> 00:12:42.320]  我們以為沒有事
[00:12:42.320 --> 00:12:45.600]  我沒有想到他會有事
[00:12:45.600 --> 00:12:47.360]  不意識到這麼嚴重
[00:12:47.360 --> 00:12:50.000]  所以我們才輕率地做了
[00:12:50.000 --> 00:12:52.200]  但是我們真的要問
[00:12:52.200 --> 00:12:53.040]  不一定是有事
[00:12:53.040 --> 00:12:54.240]  但我們真的要問
[00:12:54.240 --> 00:12:56.720]  在我們生命當中有沒有一些事
[00:12:56.720 --> 00:12:58.560]  好像以色列人一樣
[00:12:58.560 --> 00:13:02.520]  做了一件、兩件、三件
[00:13:02.520 --> 00:13:03.680]  不斷地加上去
[00:13:03.680 --> 00:13:04.520]  一直加上去
[00:13:04.520 --> 00:13:06.080]  去到一個地步
[00:13:06.080 --> 00:13:09.000]  不能轉向上帝
[00:13:09.000 --> 00:13:12.360]  成為我們和神之間一個很大的鴻溝
[00:13:12.360 --> 00:13:13.320]  這是重要的
[00:13:13.320 --> 00:13:14.840]  第一
[00:13:14.840 --> 00:13:17.800]  第二,在《歸向神》中
[00:13:17.800 --> 00:13:21.680]  又會提到神是撕裂
[00:13:21.680 --> 00:13:23.880]  神會爆炸
[00:13:23.880 --> 00:13:25.200]  神打傷我們
[00:13:25.200 --> 00:13:26.200]  又醫好我們
[00:13:26.200 --> 00:13:27.880]  是醫好我們的上帝
[00:13:27.880 --> 00:13:29.720]  我們經常都很擁抱
[00:13:29.720 --> 00:13:31.600]  上帝是醫治我們的上帝
[00:13:31.600 --> 00:13:33.680]  上帝是包紮我們的上帝
[00:13:33.680 --> 00:13:35.480]  過兩天我們就會起來
[00:13:35.480 --> 00:13:37.160]  三天就會復活
[00:13:37.160 --> 00:13:39.160]  在神面前就得以存活
[00:13:39.160 --> 00:13:42.200]  這些是很安慰、很鼓勵的訊息
[00:13:42.200 --> 00:13:44.680]  上帝也是這樣的
[00:13:44.680 --> 00:13:46.680]  不過你有沒有留意到
[00:13:46.680 --> 00:13:50.080]  是誰打傷以色列人?
[00:13:50.080 --> 00:13:52.840]  整件事的經文的重點是
[00:13:52.840 --> 00:14:00.680]  「耶和華上帝他打傷我們也別包紮我們」
[00:14:00.680 --> 00:14:04.560]  是祂老人家親自出手打傷我們
[00:14:04.560 --> 00:14:05.600]  不是別人打傷我
[00:14:05.600 --> 00:14:07.520]  就回來上帝醫我、包紮我
[00:14:07.520 --> 00:14:08.560]  不是
[00:14:08.560 --> 00:14:12.040]  是上帝親自打傷以色列人
[00:14:12.040 --> 00:14:14.360]  撕裂我們都不明白在說什麼
[00:14:14.360 --> 00:14:16.440]  用獅子咬著我們
[00:14:16.440 --> 00:14:18.440]  不斷地撕裂
[00:14:18.440 --> 00:14:20.720]  沒有人救得了他
[00:14:20.720 --> 00:14:23.560]  是這種描述
[00:14:23.560 --> 00:14:27.080]  看經文就知道這麼嚴重,發生什麼事
[00:14:27.080 --> 00:14:29.880]  第五章又說
[00:14:29.880 --> 00:14:31.600]  沒有人能夠醫治你的
[00:14:31.600 --> 00:14:35.560]  你不要以為阿術找大王就能夠醫治你
[00:14:35.560 --> 00:14:39.520]  你們以為阿術可以醫治你、幫助你
[00:14:39.520 --> 00:14:40.760]  神說是沒有的
[00:14:40.760 --> 00:14:42.840]  普天之下
[00:14:42.840 --> 00:14:45.160]  沒有人能夠在我手上
[00:14:45.160 --> 00:14:49.400]  醫好我打傷的人
[00:14:49.400 --> 00:14:50.880]  我講白點
[00:14:50.880 --> 00:14:52.400]  不是白點,是粗魯點
[00:14:52.400 --> 00:14:55.120]  我喜歡這樣的
[00:14:55.120 --> 00:14:58.480]  我比韓龍十八掌更厲害
[00:14:58.480 --> 00:15:02.400]  沒有人能夠中了我掌才能夠沒事
[00:15:02.400 --> 00:15:04.640]  沒有人能夠醫好他
[00:15:04.640 --> 00:15:07.600]  是我親手打的就沒有人能夠救得了
[00:15:07.600 --> 00:15:09.320]  是一個這樣的語氣
[00:15:09.320 --> 00:15:10.120]  這樣的表達
[00:15:10.120 --> 00:15:11.360]  你就想想
[00:15:11.360 --> 00:15:14.440]  相當嚴厲
[00:15:14.440 --> 00:15:16.760]  真的不是簡單的事
[00:15:16.760 --> 00:15:20.520]  不是簡單的祈禱,神就寬恕我
[00:15:20.520 --> 00:15:22.840]  不是這樣的
[00:15:22.840 --> 00:15:24.000]  上帝也會寬恕
[00:15:24.000 --> 00:15:25.400]  上帝是一個寬恕人的上帝
[00:15:25.400 --> 00:15:26.720]  這是沒有錯的
[00:15:26.720 --> 00:15:30.800]  大家看到上帝出手多狠
[00:15:30.800 --> 00:15:33.880]  明白的,你讀過舊約就知道
[00:15:33.880 --> 00:15:37.000]  上帝忍了他七百年
[00:15:37.000 --> 00:15:40.080]  忍了以色列人七百年
