
[00:00:00.000 --> 00:00:03.260]  好,我們一起先低頭祈禱
[00:01:47.600 --> 00:01:49.840]  我相信這也是頗有意思的
[00:01:49.840 --> 00:01:51.800]  所以一開始的時候第一、二節他這樣說
[00:01:51.800 --> 00:01:55.300]  他說我心裡說來吧,我已喜樂似是你,你很幸福
[00:01:55.300 --> 00:01:57.980]  誰知這日是虛空,我只喜笑說
[00:01:57.980 --> 00:02:01.200]  這時狂妄論喜樂說,有何功效呢?
[00:02:01.200 --> 00:02:03.760]  其實一開始的時候他就解釋這一章
[00:02:03.760 --> 00:02:06.480]  他想做些什麼呢?
[00:02:06.480 --> 00:02:11.220]  其實他就是去嘗試找一些東西令到自己開心
[00:02:11.220 --> 00:02:13.100]  令到自己是喜樂的
[00:02:13.100 --> 00:02:14.300]  令到自己滿足的
[00:02:14.300 --> 00:02:18.560]  令到自己感受到很幸福的
[00:02:18.560 --> 00:02:22.140]  而去找有什麼功效
[00:02:22.140 --> 00:02:27.300]  意思就是有什麼門路可以得到這樣呢?
[00:02:27.300 --> 00:02:36.980]  我相信這也是現代人很常去探討的一個問題
[00:02:36.980 --> 00:02:39.640]  當然我們不會說出來的
[00:02:39.640 --> 00:02:47.220]  因為說出來的時候就會好像很哲學
[00:02:47.220 --> 00:02:52.980]  或者很高深、很離地
[00:02:52.980 --> 00:02:59.940]  但問題是我們的思想都離不開這樣
[00:02:59.940 --> 00:03:07.020]  多少人每天活著都在尋找一種幸福感
[00:03:07.020 --> 00:03:08.680]  有沒有幸福就不知道
[00:03:08.680 --> 00:03:13.460]  但起碼我感受到,我覺得自己幸福
[00:03:13.460 --> 00:03:22.660]  多少人每天活著都想尋找一種每天開心就好了
[00:03:22.660 --> 00:03:24.860]  就是多少人要吃抗抑鬱藥
[00:03:24.860 --> 00:03:26.980]  在美國也好,在西方世界也好
[00:03:26.980 --> 00:03:30.580]  其實我想全世界現在都很普遍
[00:03:30.580 --> 00:03:33.380]  因為每個人都想開心
[00:03:33.380 --> 00:03:35.300]  為什麼這麼多人吸毒呢?
[00:03:35.300 --> 00:03:41.260]  其中一樣東西就是吸毒本身就能夠忘記煩惱
[00:03:41.260 --> 00:03:43.160]  當然這些是假象,你不要試
[00:03:43.160 --> 00:03:47.660]  但很多人都在追求這些東西
[00:03:47.660 --> 00:03:54.740]  傳道者今天嘗試從不同的角度去帶我們去
[00:03:54.740 --> 00:03:59.100]  如果你想像自己做一個記者也好
[00:03:59.100 --> 00:04:04.020]  做一個人生的實驗室也好
[00:04:04.020 --> 00:04:12.300]  去看看不同的方面究竟什麼嘗試過之後有沒有用呢?
[00:04:12.300 --> 00:04:17.740]  第一,他嘗試在酒當中求解脫
[00:04:17.740 --> 00:04:21.860]  我心裡查究如何用酒使我的肉體舒暢
[00:04:21.860 --> 00:04:24.100]  我心卻仍以智慧引導我
[00:04:24.100 --> 00:04:26.260]  又如何持住愚昧
[00:04:26.260 --> 00:04:30.580]  讓我看明世人在天下一生當以何為美
[00:04:30.580 --> 00:04:37.660]  所以第一個他想去探究一下就是試試喝酒
[00:04:37.660 --> 00:04:42.460]  喝酒能否解除他的煩惱呢?
[00:04:42.460 --> 00:04:45.180]  當然他也說「我也明白的」
[00:04:45.180 --> 00:04:54.220]  「我喝酒也不會喝到天昏地暗,日夜那種」
[00:04:54.220 --> 00:04:57.540]  「所以我喝的時候仍然保持著清醒」
[00:04:57.540 --> 00:05:00.900]  「某程度的清醒,仍以智慧引導我」
[00:05:00.900 --> 00:05:05.100]  就是他這樣的意思
[00:05:05.100 --> 00:05:11.260]  即是說既然很多人都嘗試去尋求解脫的時候
[00:05:11.260 --> 00:05:16.940]  很多人就從麻醉自己的方面去尋求解脫
[00:05:16.940 --> 00:05:18.620]  有些人就喝酒
[00:05:18.620 --> 00:05:22.620]  而那時候可能就沒有吸毒
[00:05:22.620 --> 00:05:25.740]  但我想現在吸毒都是屬於這類型的
[00:05:25.740 --> 00:05:28.980]  吃大麻或者什麼都是屬於這類型的
[00:05:28.980 --> 00:05:34.340]  就是我希望可以忘記了
[00:05:34.340 --> 00:05:38.260]  我不會做到一個很蠢的人
[00:05:38.260 --> 00:05:41.900]  仍然保持有某程度的理性
[00:05:41.900 --> 00:05:46.740]  但起碼用一些麻醉自己的方式
[00:05:46.740 --> 00:05:49.500]  或者一些藥物也好,酒也好
[00:05:49.500 --> 00:05:53.460]  來幫自己可以解脫
[00:05:53.460 --> 00:06:03.580]  這個就是傳道者第一個想嘗試的方法
[00:06:03.580 --> 00:06:08.780]  有時候有很多的煩惱本身
[00:06:08.780 --> 00:06:12.380]  人沒有辦法去離開
[00:06:12.380 --> 00:06:15.420]  人也不知道怎樣去面對的時候
[00:06:15.420 --> 00:06:17.580]  唯有就不想去
[00:06:17.580 --> 00:06:23.300]  但知道不想也不到你不想
[00:06:23.300 --> 00:06:29.860]  有時候你也試過有些事不想去掛慮
[00:06:29.860 --> 00:06:31.300]  不想去擔心的事
[00:06:31.300 --> 00:06:36.180]  自己會走出來,這樣才有人睡不著
[00:06:36.180 --> 00:06:40.460]  你說不想就不想,就沒有人失眠
[00:06:40.460 --> 00:06:44.940]  所以自己搞不定又如何
[00:06:44.940 --> 00:06:47.620]  就嘗試用這些麻醉劑
[00:06:47.620 --> 00:06:54.500]  喝酒也好,吃藥物毒品也好
[00:06:54.500 --> 00:07:00.900]  其實傳道者第一方面是在說這件事
[00:07:00.900 --> 00:07:04.220]  那會不會有效呢?
[00:07:04.220 --> 00:07:09.740]  其實中國人也有講
[00:07:09.740 --> 00:07:17.260]  抽刀斷水水近流
[00:07:17.260 --> 00:07:24.540]  喝酒的時候越喝越憂愁
[00:07:24.540 --> 00:07:28.460]  人喝酒的時候甚麼也不知道
[00:07:28.460 --> 00:07:33.260]  喝完之後就越是覺得自己受苦
[00:07:33.260 --> 00:07:36.940]  吸毒的人也是一樣
[00:07:36.940 --> 00:07:38.660]  吸毒的時候甚麼也不知道
[00:07:38.660 --> 00:07:43.700]  吸完的時候就更難面對生活
[00:07:43.700 --> 00:07:45.540]  所以就越吸越厲害
[00:07:45.540 --> 00:07:47.500]  吸的時間就越長
[00:07:47.500 --> 00:07:51.380]  喝酒的就越喝越多
[00:07:51.380 --> 00:07:56.340]  所以第一,傳道者就用這個方法去找
[00:07:56.340 --> 00:07:59.540]  究竟會不會有效呢?當然是不會有效的
[00:07:59.540 --> 00:08:03.500]  他想說我控制自己的酒量
[00:08:03.500 --> 00:08:05.220]  就不會喝到醉醺醺
[00:08:05.220 --> 00:08:10.980]  喝到仍然有理性,仍然懂得思考,有智慧的
[00:08:10.980 --> 00:08:14.380]  但是就不是那麼清醒
[00:08:14.380 --> 00:08:17.420]  所以又如何持住愚昧就是這個意思
[00:08:17.420 --> 00:08:21.940]  因為喝到又未至於走路都走不直
[00:08:21.940 --> 00:08:25.260]  但是做人生就不是那麼清醒
[00:08:25.260 --> 00:08:29.060]  有些智慧又持住愚昧就是這個意思
[00:08:29.060 --> 00:08:31.500]  看東西又不是那麼清楚
[00:08:31.500 --> 00:08:35.100]  但是就不會有效
[00:08:35.100 --> 00:08:39.100]  這是第一方面人嘗試去尋求解脫的時候
[00:08:39.100 --> 00:08:40.140]  是不會有效的
[00:08:40.140 --> 00:08:47.740]  從這些酒精、一些藥物吸毒是不會有效的
[00:08:47.740 --> 00:08:51.900]  然後他又試另一種方法
[00:08:51.900 --> 00:08:54.700]  另一種方法就是從成就
[00:08:54.700 --> 00:08:57.580]  我為自己動大工程、建造房屋
[00:08:57.580 --> 00:09:01.660]  栽種葡萄園、收造原油
[00:09:01.660 --> 00:09:06.300]  在其中栽種各樣的果木樹、挖造水池
[00:09:06.300 --> 00:09:11.020]  用以囂貫、亂少的樹木
[00:09:11.020 --> 00:09:13.580]  這個就是另一種方法
[00:09:13.580 --> 00:09:17.900]  有些人就嘗試從自己的成就感當中
[00:09:17.900 --> 00:09:22.140]  去找自己的人生目的意義
[00:09:22.140 --> 00:09:25.660]  所以如果說我的公司越做越大
[00:09:25.660 --> 00:09:29.900]  我的公司職位越排越高
[00:09:29.900 --> 00:09:33.180]  那時候就是他建的房屋越來越大
[00:09:33.180 --> 00:09:37.740]  或者種的那時候是農業社會
[00:09:37.740 --> 00:09:41.900]  所以種的葡萄園越種越好、越種越多
[00:09:41.900 --> 00:09:43.100]  果子越來越多
[00:09:43.100 --> 00:09:45.980]  其實意思就是成就
[00:09:45.980 --> 00:09:47.340]  在現代人來說
[00:09:47.340 --> 00:09:53.100]  有些人嘗試從一個沒有意義的人生當中解脫
[00:09:53.100 --> 00:09:58.780]  就是感覺到自己成就了很多東西
[00:09:58.780 --> 00:10:00.700]  你看我多能幹
[00:10:00.700 --> 00:10:02.860]  你看我公司做得多好
[00:10:02.860 --> 00:10:06.460]  你看我的職位排得多高
[00:10:06.460 --> 00:10:09.020]  你看我可以成就多少東西
[00:10:09.020 --> 00:10:11.660]  你看多少人做不到的東西我做到
[00:10:11.660 --> 00:10:17.660]  這是另一種人嘗試在其中找到意義
[00:10:17.660 --> 00:10:19.660]  在成就當中找人生的意義
[00:10:19.660 --> 00:10:22.220]  這樣行不行呢
[00:10:22.220 --> 00:10:25.500]  其實是不行的
[00:10:25.500 --> 00:10:28.540]  你成就多高的人
[00:10:28.540 --> 00:10:31.980]  都填不上你心裡面的空虛
[00:10:31.980 --> 00:10:34.860]  你說你怎麼敢這樣說呢
[00:10:34.860 --> 00:10:36.380]  有沒有例子
[00:10:36.380 --> 00:10:38.380]  事實上的例子就是
[00:10:38.380 --> 00:10:43.980]  你知道在全世界
[00:10:43.980 --> 00:10:46.060]  即是以前現在就不是了
[00:10:46.060 --> 00:10:51.180]  以前相機就要買菲林的
[00:10:51.180 --> 00:10:56.380]  你知道什麼是菲林嗎
[00:10:56.380 --> 00:11:02.380]  全世界的菲林其實只有兩間公司控制
[00:11:02.380 --> 00:11:04.380]  一間是柯達
[00:11:04.380 --> 00:11:06.380]  一間是富士
[00:11:06.380 --> 00:11:07.580]  富士是日本公司
[00:11:07.580 --> 00:11:09.580]  柯達是美國公司
[00:11:09.580 --> 00:11:11.580]  這些年輕人可能不太知道
[00:11:11.580 --> 00:11:15.580]  你用過菲林相機你就會知道
[00:11:15.580 --> 00:11:19.580]  根本那些是等著收錢的
[00:11:19.580 --> 00:11:21.580]  你去拍照都要買
[00:11:21.580 --> 00:11:23.580]  去旅行又要買菲林
[00:11:23.580 --> 00:11:25.580]  我記得那時候去歐洲旅行
[00:11:25.580 --> 00:11:27.580]  買了幾十桶菲林
[00:11:27.580 --> 00:11:29.580]  但菲林只買了半個背包
[00:11:29.580 --> 00:11:33.580]  你想想
[00:11:33.580 --> 00:11:35.580]  如果以成就來說
[00:11:35.580 --> 00:11:39.580]  柯達公司的老闆
[00:11:39.580 --> 00:11:41.580]  最高的CEO
[00:11:41.580 --> 00:11:47.580]  全世界的成就都很厲害
[00:11:47.580 --> 00:11:49.580]  他敢認第二
[00:11:49.580 --> 00:11:53.580]  都很少人敢跟他說認他第一
[00:11:53.580 --> 00:11:55.580]  高過他
[00:11:55.580 --> 00:11:59.580]  但他是很空虛的
[00:11:59.580 --> 00:12:01.580]  他自殺的
[00:12:01.580 --> 00:12:05.580]  到柯達公司後來搞不定
[00:12:05.580 --> 00:12:07.580]  他已經不在乎
[00:12:07.580 --> 00:12:09.580]  他都不顧自己的生意
[00:12:09.580 --> 00:12:13.580]  收錢收到都沒有在乎
[00:12:13.580 --> 00:12:15.580]  所以現在就沒有柯達了
[00:12:15.580 --> 00:12:17.580]  那間公司已經
[00:12:17.580 --> 00:12:19.580]  但還有其他原因
[00:12:19.580 --> 00:12:23.580]  但總裁都是其中一個
[00:12:23.580 --> 00:12:27.580]  很有成就但很失落的人
[00:12:27.580 --> 00:12:30.580]  這些例子其實都會有的
[00:12:30.580 --> 00:12:32.580]  並不是少的
[00:12:32.580 --> 00:12:36.580]  當人不斷為自己的成就找意義
[00:12:36.580 --> 00:12:38.580]  但爬到最頂的時候
[00:12:38.580 --> 00:12:43.580]  一時之間就很失落
[00:12:43.580 --> 00:12:48.580]  所以找成就不可行
[00:12:48.580 --> 00:12:53.580]  那還有一種又怎樣呢
[00:12:53.580 --> 00:12:57.580]  不如就從擁有一些東西
[00:12:57.580 --> 00:13:00.580]  他說我買賣伏皮
[00:13:00.580 --> 00:13:02.580]  在家中有很多伏皮
[00:13:02.580 --> 00:13:05.580]  牛羊 聖哥耶路撒冷的中人
[00:13:05.580 --> 00:13:09.580]  積蓄很多金銀 有很多財寶
[00:13:09.580 --> 00:13:12.580]  金師傅 有很多歌姬
[00:13:12.580 --> 00:13:17.580]  有很多伏人 奴隸
[00:13:17.580 --> 00:13:19.580]  世人所喜歡的物品
[00:13:19.580 --> 00:13:21.580]  甚至有很多飛奔
[00:13:21.580 --> 00:13:27.580]  擁有 擁有東西
[00:13:27.580 --> 00:13:29.580]  事實上有些人
[00:13:29.580 --> 00:13:33.580]  很有儲存東西的慾望
[00:13:33.580 --> 00:13:35.580]  擁有越多東西
[00:13:35.580 --> 00:13:40.580]  就越覺得好像很滿足
[00:13:40.580 --> 00:13:44.580]  現在不知道有沒有
[00:13:44.580 --> 00:13:47.580]  以前我看過有個電視劇
[00:13:47.580 --> 00:13:49.580]  是美國的外國電視劇
[00:13:49.580 --> 00:13:51.580]  講那些叫Horter
[00:13:51.580 --> 00:13:53.580]  就是那些
[00:13:53.580 --> 00:13:56.580]  家中一開門就進不了屋
[00:13:56.580 --> 00:13:58.580]  那些人有很多東西
[00:13:58.580 --> 00:14:04.580]  很多東西塞住了屋子
[00:14:04.580 --> 00:14:06.580]  床都放滿了
[00:14:06.580 --> 00:14:07.580]  沒有床睡的
[00:14:07.580 --> 00:14:08.580]  要睡在沙發上
[00:14:08.580 --> 00:14:10.580]  這個是病態
[00:14:10.580 --> 00:14:16.580]  當然是非常之嚴重的擁有慾
[00:14:16.580 --> 00:14:20.580]  這些病態Horter那些人
[00:14:20.580 --> 00:14:23.580]  其實在那些電視
[00:14:23.580 --> 00:14:25.580]  其實那些是documentary
[00:14:25.580 --> 00:14:26.580]  那些真人
[00:14:26.580 --> 00:14:27.580]  不是做show 不是假
[00:14:27.580 --> 00:14:29.580]  是真的 去訪問
[00:14:29.580 --> 00:14:30.580]  其實很多時候
[00:14:30.580 --> 00:14:33.580]  是要去引介他們
[00:14:33.580 --> 00:14:36.580]  去看心理醫生
[00:14:36.580 --> 00:14:37.580]  引介他們去看心理醫生
[00:14:37.580 --> 00:14:39.580]  因為他們心靈裏面的不滿足
[00:14:39.580 --> 00:14:41.580]  而嘗試去用
[00:14:41.580 --> 00:14:44.580]  外在擁有的物質的東西
[00:14:44.580 --> 00:14:46.580]  去象徵式地
[00:14:46.580 --> 00:14:50.580]  去填滿自己
[00:14:50.580 --> 00:14:52.580]  那間屋就好像象徵
[00:14:52.580 --> 00:14:53.580]  好像他的心靈那樣
[00:14:53.580 --> 00:14:54.580]  好像不斷塞東西進去
[00:14:54.580 --> 00:14:55.580]  但是那些塞了
[00:14:55.580 --> 00:14:56.580]  有些垃圾那些東西
[00:14:56.580 --> 00:15:00.580]  塞到根本都不是屋子來的了
[00:15:00.580 --> 00:15:01.580]  但是很多時候
[00:15:01.580 --> 00:15:03.580]  我們的心靈都是這樣
[00:15:03.580 --> 00:15:05.580]  我們的心靈不滿足
[00:15:05.580 --> 00:15:07.580]  我們就塞東西進去
[00:15:07.580 --> 00:15:08.580]  塞東西進去
[00:15:08.580 --> 00:15:10.580]  塞了初初好像
[00:15:10.580 --> 00:15:12.580]  有些東西就好像有些東西握手
[00:15:12.580 --> 00:15:15.580]  有些人是錢
[00:15:15.580 --> 00:15:18.580]  有些人擁有那些東西
[00:15:18.580 --> 00:15:21.580]  有人可能是擁有物業
[00:15:21.580 --> 00:15:23.580]  擁有那些財產
[00:15:23.580 --> 00:15:25.580]  有些人擁有那些嗜好
[00:15:25.580 --> 00:15:27.580]  有些車
[00:15:27.580 --> 00:15:28.580]  或者什麼
[00:15:28.580 --> 00:15:29.580]  諸如此類
[00:15:29.580 --> 00:15:30.580]  你想得到
[00:15:30.580 --> 00:15:32.580]  不需要我說
[00:15:32.580 --> 00:15:35.580]  有些所羅門還更厲害
[00:15:35.580 --> 00:15:36.580]  有些妃嬪
[00:15:36.580 --> 00:15:38.580]  有很多女人
[00:15:38.580 --> 00:15:40.580]  事實上
[00:15:40.580 --> 00:15:43.580]  你也聽過那些貪官
[00:15:43.580 --> 00:15:45.580]  有多少個小孩
[00:15:45.580 --> 00:15:47.580]  多少個老婆那些
[00:15:47.580 --> 00:15:48.580]  那些很誇張的
[00:15:48.580 --> 00:15:51.580]  那些子女
[00:15:51.580 --> 00:15:54.580]  以幾十以一百來計算的
[00:15:54.580 --> 00:15:56.580]  那些可能都認不出
[00:15:56.580 --> 00:15:57.580]  誰是他的兒子
[00:15:57.580 --> 00:15:58.580]  但是他擁有這些東西
[00:15:58.580 --> 00:16:00.580]  嘗試去滿足
[00:16:00.580 --> 00:16:02.580]  這樣行不行呢
[00:16:02.580 --> 00:16:06.580]  其實都是不行的
[00:16:06.580 --> 00:16:07.580]  越擁有
[00:16:07.580 --> 00:16:09.580]  你就越想儲得多
[00:16:09.580 --> 00:16:11.580]  你儲過東西的人就知道了
[00:16:11.580 --> 00:16:13.580]  你變成儲那樣東西
[00:16:13.580 --> 00:16:14.580]  儲到上癮
[00:16:14.580 --> 00:16:16.580]  越儲就越想儲
[00:16:16.580 --> 00:16:18.580]  越儲就越想儲
[00:16:18.580 --> 00:16:20.580]  之後越來越多
[00:16:20.580 --> 00:16:21.580]  越來越發價
[00:16:21.580 --> 00:16:22.580]  屋子不夠位
[00:16:22.580 --> 00:16:24.580]  但是你就不會越來越覺得
[00:16:24.580 --> 00:16:25.580]  夠了
[00:16:25.580 --> 00:16:27.580]  我已經很好了
[00:16:27.580 --> 00:16:28.580]  很少人是這樣的
[00:16:28.580 --> 00:16:30.580]  儲東西的人
[00:16:30.580 --> 00:16:32.580]  他只會覺得
[00:16:32.580 --> 00:16:33.580]  這個珍藏
[00:16:33.580 --> 00:16:34.580]  這個珍藏
[00:16:34.580 --> 00:16:35.580]  這個珍藏不斷地來
[00:16:35.580 --> 00:16:36.580]  那就不行了
[00:16:36.580 --> 00:16:39.580]  所以傳道書
[00:16:39.580 --> 00:16:40.580]  用了這三種方法
[00:16:40.580 --> 00:16:41.580]  去一個小的總結
[00:16:41.580 --> 00:16:42.580]  就說
[00:16:42.580 --> 00:16:44.580]  這樣我就日見昌盛
[00:16:44.580 --> 00:16:46.580]  勝過以前在夜路上的那種人
[00:16:46.580 --> 00:16:48.580]  我的智慧仍然存留
[00:16:48.580 --> 00:16:49.580]  他說
[00:16:49.580 --> 00:16:50.580]  越來越多
[00:16:50.580 --> 00:16:51.580]  越來越覺得好
[00:16:51.580 --> 00:16:53.580]  在世人眼光當中
[00:16:53.580 --> 00:16:54.580]  又有東西
[00:16:54.580 --> 00:16:55.580]  又有成就
[00:16:55.580 --> 00:16:56.580]  又擁有很多東西
[00:16:56.580 --> 00:16:58.580]  又可以享樂
[00:16:58.580 --> 00:16:59.580]  但是
[00:16:59.580 --> 00:17:01.580]  他就說
[00:17:01.580 --> 00:17:03.580]  所以到了一個地步
[00:17:03.580 --> 00:17:05.580]  我差不多要什麼有什麼了
[00:17:05.580 --> 00:17:07.580]  凡我眼所求的
[00:17:07.580 --> 00:17:09.580]  我沒有留下不給他的
[00:17:09.580 --> 00:17:10.580]  我心所落的
[00:17:10.580 --> 00:17:11.580]  我沒有禁止不享受的
[00:17:11.580 --> 00:17:13.580]  說我想要什麼就要什麼
[00:17:13.580 --> 00:17:14.580]  要享受什麼就享受什麼
[00:17:14.580 --> 00:17:16.580]  因為我心所為我一切
[00:17:16.580 --> 00:17:18.580]  所勞碌的快樂
[00:17:18.580 --> 00:17:20.580]  這就是我在勞碌中所得的份
[00:17:20.580 --> 00:17:21.580]  後來
[00:17:21.580 --> 00:17:24.580]  我察覺我手所經營的一切事
[00:17:24.580 --> 00:17:27.580]  和我勞碌所成的功
[00:17:27.580 --> 00:17:30.580]  誰知都是虛空
[00:17:30.580 --> 00:17:32.580]  都是暴風
[00:17:32.580 --> 00:17:33.580]  在日光之下
[00:17:33.580 --> 00:17:36.580]  毫無益處
[00:17:36.580 --> 00:17:38.580]  這個就是他的結論
[00:17:38.580 --> 00:17:39.580]  到了那個地步
[00:17:39.580 --> 00:17:41.580]  要什麼有什麼了
[00:17:41.580 --> 00:17:43.580]  想怎樣就怎樣了
[00:17:43.580 --> 00:17:47.580]  那是不是人生就是這樣呢
[00:17:47.580 --> 00:17:48.580]  他說
[00:17:48.580 --> 00:17:49.580]  到了那個地步
[00:17:49.580 --> 00:17:52.580]  他看到都是很虛空的
[00:17:52.580 --> 00:17:53.580]  他做這些事
[00:17:53.580 --> 00:17:54.580]  特別他都說
[00:17:54.580 --> 00:17:56.580]  看我手所經營的
[00:17:56.580 --> 00:17:58.580]  或者前面那個所謂
[00:17:58.580 --> 00:17:59.580]  因我心為一切的事
[00:17:59.580 --> 00:18:01.580]  勞碌的快樂
[00:18:01.580 --> 00:18:04.580]  就是這個是有那個的
[00:18:04.580 --> 00:18:07.580]  勞累的成份在其中
[00:18:07.580 --> 00:18:12.580]  意思你都是用很多心思下去的
[00:18:12.580 --> 00:18:15.580]  你都是用很多精力擺上去的
[00:18:15.580 --> 00:18:16.580]  但是
[00:18:16.580 --> 00:18:20.580]  到頭來好像苦苦經營一些
[00:18:20.580 --> 00:18:24.580]  都不知道做什麼的生意那樣
[00:18:24.580 --> 00:18:28.580]  而他說很虛空
[00:18:28.580 --> 00:18:29.580]  很虛空
[00:18:29.580 --> 00:18:31.580]  發覺在日光之下毫無益處
[00:18:31.580 --> 00:18:32.580]  就是
[00:18:32.580 --> 00:18:35.580]  毫無益處的意思就是說
[00:18:35.580 --> 00:18:38.580]  與我的生命何干呢
[00:18:38.580 --> 00:18:41.580]  對我的生命有什麼得著呢
[00:18:41.580 --> 00:18:44.580]  益處這個字就是得著的意思
[00:18:44.580 --> 00:18:47.580]  到底你的生命想得著些什麼呢
[00:18:47.580 --> 00:18:51.580]  你的生命有什麼可以得著呢
[00:18:51.580 --> 00:18:54.580]  這個就是我這裡的總結
[00:18:54.580 --> 00:18:57.580]  都是一個非常之有意思的問題
[00:18:57.580 --> 00:19:03.580]  究竟你的生命想要得著些什麼呢
[00:19:03.580 --> 00:19:04.580]  其實得著些什麼呢
[00:19:04.580 --> 00:19:06.580]  得著享受
[00:19:06.580 --> 00:19:07.580]  吃正東西
[00:19:07.580 --> 00:19:09.580]  喝正東西
[00:19:09.580 --> 00:19:11.580]  喝好酒
[00:19:11.580 --> 00:19:16.580]  吃山珍海味
[00:19:16.580 --> 00:19:19.580]  擁有東西就買東西
[00:19:19.580 --> 00:19:22.580]  購物
[00:19:22.580 --> 00:19:23.580]  儲蓄
[00:19:23.580 --> 00:19:24.580]  錢
[00:19:24.580 --> 00:19:27.580]  各樣東西
[00:19:27.580 --> 00:19:30.580]  那如何呢
[00:19:30.580 --> 00:19:32.580]  於是他就
[00:19:32.580 --> 00:19:34.580]  還沒完
[00:19:34.580 --> 00:19:37.580]  那我轉一下第一條路
[00:19:37.580 --> 00:19:38.580]  轉一下第二條路怎麼樣
[00:19:38.580 --> 00:19:41.580]  我就轉念觀看智慧狂妄和愚昧
[00:19:41.580 --> 00:19:45.580]  在王子後而來的人還能做什麼呢
[00:19:45.580 --> 00:19:49.580]  也不過行祖先所行的就是了
[00:19:49.580 --> 00:19:51.580]  我便看出智慧勝過愚昧
[00:19:51.580 --> 00:19:53.580]  如同光明勝過黑暗
[00:19:53.580 --> 00:19:56.580]  智慧人的眼目光明
[00:19:56.580 --> 00:19:57.580]  如沒人在黑暗旅行
[00:19:57.580 --> 00:19:59.580]  我卻看明有一件事
[00:19:59.580 --> 00:20:01.580]  這兩等人都必遇見
[00:20:01.580 --> 00:20:02.580]  我就心裡說
[00:20:02.580 --> 00:20:04.580]  如沒人所遇見的
[00:20:04.580 --> 00:20:05.580]  我又必遇見
[00:20:05.580 --> 00:20:07.580]  為何我更有智慧呢
[00:20:07.580 --> 00:20:08.580]  我心裡說
[00:20:08.580 --> 00:20:10.580]  這也是虛空
[00:20:10.580 --> 00:20:11.580]  於是
[00:20:11.580 --> 00:20:14.580]  這個意思就是傳道者就
[00:20:14.580 --> 00:20:15.580]  現在他
[00:20:15.580 --> 00:20:17.580]  他對於這個世界
[00:20:17.580 --> 00:20:21.580]  剛才所說的都是物質外面的東西
[00:20:21.580 --> 00:20:23.580]  他就說那些不行
[00:20:23.580 --> 00:20:24.580]  於是
[00:20:24.580 --> 00:20:27.580]  他就嘗試轉向內心
[00:20:27.580 --> 00:20:28.580]  轉向內心
[00:20:28.580 --> 00:20:32.580]  其中一個很常見的
[00:20:32.580 --> 00:20:34.580]  就是人去追求知識
[00:20:34.580 --> 00:20:37.580]  如果用現代的社會來說
[00:20:37.580 --> 00:20:38.580]  他有所說的智慧
[00:20:38.580 --> 00:20:40.580]  但是用現代人來說
[00:20:40.580 --> 00:20:42.580]  可能就說
[00:20:42.580 --> 00:20:43.580]  追求知識
