
[00:00:00.000 --> 00:00:05.000]  現在《史圖行傳》我們已經進到第十三章了
[00:06:59.000 --> 00:07:03.000]  西律同仰的馬念並掃羅
[00:07:03.000 --> 00:07:04.000]  這欲的意思呢
[00:07:04.000 --> 00:07:09.000]  就是說這五個人中間
[00:07:09.000 --> 00:07:12.000]  前三個人說完了他們的身份
[00:07:12.000 --> 00:07:14.000]  然後說後面兩個人
[00:07:14.000 --> 00:07:18.000]  他們有的前面三個是先知
[00:07:18.000 --> 00:07:21.000]  後面兩個是教師
[00:07:21.000 --> 00:07:23.000]  這個先知和教師呢
[00:07:23.000 --> 00:07:25.000]  其實分別不是很大
[00:07:25.000 --> 00:07:27.000]  一個著重的是
[00:07:27.000 --> 00:07:32.000]  把神的意思能夠講出來
[00:07:32.000 --> 00:07:35.000]  教師就把神所說的話語
[00:07:35.000 --> 00:07:37.000]  能夠教導到人
[00:07:37.000 --> 00:07:39.000]  教導人更多的明白
[00:07:39.000 --> 00:07:43.000]  所以你看見教會這樣增長
[00:07:43.000 --> 00:07:45.000]  是聖靈開始的
[00:07:45.000 --> 00:07:47.000]  聖靈開始的工作
[00:07:47.000 --> 00:07:49.000]  聖靈就負責了
[00:07:49.000 --> 00:07:51.000]  聖靈的能力就加給
[00:07:51.000 --> 00:07:53.000]  這些傳福音的人
[00:07:53.000 --> 00:07:55.000]  所以他們就能夠完成
[00:07:55.000 --> 00:07:59.000]  神託付給他們的使命
[00:07:59.000 --> 00:08:02.000]  十三章開始就是向外邦人
[00:08:02.000 --> 00:08:04.000]  傳福音的開始
[00:08:04.000 --> 00:08:08.000]  那麼第一節到第三節呢
[00:08:08.000 --> 00:08:11.000]  在使徒行傳是一個轉折點
[00:08:11.000 --> 00:08:14.000]  那福音的對象你就看見
[00:08:14.000 --> 00:08:17.000]  重點就從猶太人
[00:08:17.000 --> 00:08:19.000]  就轉向了外邦人
[00:08:19.000 --> 00:08:22.000]  當然保羅他們出去傳福音
[00:08:22.000 --> 00:08:26.000]  也不是只向猶太人
[00:08:26.000 --> 00:08:27.000]  外邦人講
[00:08:27.000 --> 00:08:29.000]  他們每到一個地方
[00:08:29.000 --> 00:08:31.000]  他要看看這個地方
[00:08:31.000 --> 00:08:34.000]  有沒有猶太人的會堂
[00:08:34.000 --> 00:08:36.000]  他要先到猶太人會堂裡頭
[00:08:36.000 --> 00:08:39.000]  去傳講耶穌基督
[00:08:39.000 --> 00:08:41.000]  他們有可能接受
[00:08:41.000 --> 00:08:43.000]  有可能不接受
[00:08:43.000 --> 00:08:44.000]  同時呢
[00:08:44.000 --> 00:08:47.000]  接著他們就會向外邦人傳福音
[00:08:47.000 --> 00:08:49.000]  所以保羅在使徒行傳
[00:08:49.000 --> 00:08:51.000]  你看他所記載的
[00:08:51.000 --> 00:08:53.000]  就是先到猶太人
[00:08:53.000 --> 00:08:56.000]  但猶太人很多人他拒絕
[00:08:56.000 --> 00:08:57.000]  不要
[00:08:57.000 --> 00:09:00.000]  福音就轉向了外邦人
[00:09:00.000 --> 00:09:02.000]  所以從現在開始呢
[00:09:02.000 --> 00:09:08.000]  福音是慢慢的擴展到外邦人的開始
[00:09:08.000 --> 00:09:11.000]  不是說教會有個計劃
[00:09:11.000 --> 00:09:14.000]  我們要怎麼安排
[00:09:14.000 --> 00:09:18.000]  那就是聖靈一步一步的帶領
[00:09:18.000 --> 00:09:21.000]  那麼這個重點的轉變呢
[00:09:21.000 --> 00:09:26.000]  也可以從這個掃羅的名字看出來
[00:09:26.000 --> 00:09:29.000]  因為在第九節就說了
[00:09:29.000 --> 00:09:32.000]  掃羅又名保羅
[00:09:32.000 --> 00:09:36.000]  這個時候就開始用保羅的名字了
[00:09:36.000 --> 00:09:41.000]  在這個十三章第九節以前
[00:09:41.000 --> 00:09:44.000]  都是提到是掃羅
[00:09:44.000 --> 00:09:46.000]  到這個第九節以後呢
[00:09:46.000 --> 00:09:47.000]  就開始
[00:09:47.000 --> 00:09:51.000]  他說他的名呢又叫保羅
[00:09:51.000 --> 00:09:53.000]  這一點提出來呢
[00:09:53.000 --> 00:10:02.000]  就說工作的重點就有些改變了
[00:10:02.000 --> 00:10:04.000]  都是一個人
[00:10:04.000 --> 00:10:06.000]  但他有兩個名字
[00:10:06.000 --> 00:10:09.000]  就像現在我們有的是用中文的名字
[00:10:09.000 --> 00:10:11.000]  有的是用英文的名字
[00:10:11.000 --> 00:10:17.000]  那麼掃羅呢在用希伯來文的名字
[00:10:17.000 --> 00:10:20.000]  這名字就是一個求問的意思
[00:10:20.000 --> 00:10:23.000]  求問就是掃羅的意思
[00:10:23.000 --> 00:10:27.000]  那保羅呢是希臘文的名字
[00:10:27.000 --> 00:10:30.000]  就是矮小細小的意思
[00:10:30.000 --> 00:10:33.000]  並不是說他的性格方面
[00:10:33.000 --> 00:10:36.000]  可能是因為他的體材
[00:10:36.000 --> 00:10:40.000]  因為現在沒有保羅的照片
[00:10:40.000 --> 00:10:42.000]  但是呢從這個名字看出來呢
[00:10:42.000 --> 00:10:45.000]  他是一個身材不是高大
[00:10:45.000 --> 00:10:49.000]  他是一個細小比較矮小的
[00:10:49.000 --> 00:10:50.000]  就是說呢
[00:10:50.000 --> 00:10:53.000]  他現在就是用保羅這個名字
[00:10:53.000 --> 00:10:56.000]  雖然他外形是小的
[00:10:56.000 --> 00:10:59.000]  但是他像個神的心是大的
[00:10:59.000 --> 00:11:02.000]  他所做的工作也是大的
[00:11:02.000 --> 00:11:05.000]  所以這個看到這個掃羅
[00:11:05.000 --> 00:11:08.000]  現在就不叫他是掃羅了
[00:11:08.000 --> 00:11:10.000]  叫他保羅
[00:11:10.000 --> 00:11:12.000]  這個好像我們可以回憶到
[00:11:12.000 --> 00:11:14.000]  在創世紀裡頭
[00:11:14.000 --> 00:11:17.000]  當神呼召亞伯蘭
[00:11:17.000 --> 00:11:20.000]  從這個亞伯拉罕
[00:11:20.000 --> 00:11:23.000]  從這個遠方出來
[00:11:23.000 --> 00:11:27.000]  到巴拉斯坦來定居的話
[00:11:27.000 --> 00:11:30.000]  他就本來叫亞伯蘭
[00:11:30.000 --> 00:11:32.000]  以後神就改名了
[00:11:32.000 --> 00:11:34.000]  你要叫亞伯拉罕
[00:11:34.000 --> 00:11:38.000]  所以這個從亞伯蘭到亞伯拉罕
[00:11:38.000 --> 00:11:42.000]  這是對亞伯拉罕這個人來說呢
[00:11:42.000 --> 00:11:46.000]  是一個重大的里程碑
[00:11:46.000 --> 00:11:48.000]  有一個大的改變
[00:11:48.000 --> 00:11:51.000]  所以這個從掃羅到保羅
[00:11:51.000 --> 00:11:55.000]  對保羅的個人或對教會說
[00:11:55.000 --> 00:11:59.000]  都是有一個很重要的意義在裡頭
[00:11:59.000 --> 00:12:04.000]  那麼這個我們就看到
[00:12:04.000 --> 00:12:07.000]  在有外方的傳呼音
[00:12:07.000 --> 00:12:10.000]  那麼在史圖形狀我們還要注意到
[00:12:10.000 --> 00:12:12.000]  就有兩個安提亞
[00:12:12.000 --> 00:12:14.000]  這個地方我們看到
[00:12:14.000 --> 00:12:16.000]  在安提亞的教會中
[00:12:16.000 --> 00:12:18.000]  這是一個安提亞
[00:12:18.000 --> 00:12:20.000]  然後我們又看到
[00:12:20.000 --> 00:12:23.000]  在第四世節
[00:12:23.000 --> 00:12:26.000]  他們離開了別家
[00:12:26.000 --> 00:12:30.000]  往前行來到底西底的安提亞
[00:12:30.000 --> 00:12:33.000]  這地方史圖形狀有兩個安提亞
[00:12:33.000 --> 00:12:37.000]  所以我們要注意這兩個安提亞的區別
[00:12:37.000 --> 00:12:39.000]  一個安提亞是在敘利亞
[00:12:39.000 --> 00:12:41.000]  是靠東面
[00:12:41.000 --> 00:12:45.000]  還有一個安提亞是到小雅西亞了
[00:12:45.000 --> 00:12:48.000]  要看地圖是在西邊
[00:12:48.000 --> 00:12:51.000]  那麼這個敘利亞的安提亞
[00:12:51.000 --> 00:12:56.000]  以後就成為教會拆船的一個基地
[00:12:56.000 --> 00:12:58.000]  他們出去傳呼音
[00:12:58.000 --> 00:13:01.000]  後來又回到安提亞
[00:13:01.000 --> 00:13:04.000]  這樣的一共有三次的時間
[00:13:04.000 --> 00:13:09.000]  那麼另外一個就是一個底西底的安提亞
[00:13:09.000 --> 00:13:14.000]  這是在敘利亞的安提亞的西邊
[00:13:14.000 --> 00:13:19.000]  是當時也是一個很重要的一個城市
[00:13:19.000 --> 00:13:25.000]  那麼這個是在加拿大省的南部
[00:13:25.000 --> 00:13:30.000]  這也是當時一個很重要的一個交通要道
[00:13:30.000 --> 00:13:36.000]  那麼這個安提亞是在歷史上也很出名的
[00:13:36.000 --> 00:13:38.000]  在安提亞
[00:13:38.000 --> 00:13:40.000]  比如皮特安提亞教會
[00:13:40.000 --> 00:13:46.000]  就知道他們是向外邦人傳呼音一個重點的一個基地
[00:13:46.000 --> 00:13:47.000]  根據地
[00:13:47.000 --> 00:13:49.000]  他們派人出去
[00:13:49.000 --> 00:13:53.000]  然後這些人經過一段的工作
[00:13:53.000 --> 00:13:54.000]  他們回來了
[00:13:54.000 --> 00:13:56.000]  然後又再派人出去
[00:13:56.000 --> 00:13:57.000]  他們又做了工作
[00:13:57.000 --> 00:13:59.000]  他們又再回來了
[00:13:59.000 --> 00:14:02.000]  所以這個是敘利亞的安提亞
[00:14:02.000 --> 00:14:06.000]  這是在教會歷史上是一個很重要的
[00:14:06.000 --> 00:14:12.000]  在敘利亞的教會歷史上最重要的就是耶路撒冷
[00:14:12.000 --> 00:14:14.000]  因為耶路撒冷是教會的開始
[00:14:14.000 --> 00:14:19.000]  但是要看到敘利亞的安提亞這個地方
[00:14:19.000 --> 00:14:23.000]  也是一個很重要的提醒我們的教會歷史中間
[00:14:23.000 --> 00:14:26.000]  有一個安提亞的教會
[00:14:26.000 --> 00:14:27.000]  他們的服事
[00:14:27.000 --> 00:14:29.000]  他們的侍奉
[00:14:29.000 --> 00:14:36.000]  他們的傳呼音都看見對背神大大的使用
[00:14:36.000 --> 00:14:43.000]  所以當巴拿巴跟掃羅去到比西比的安提亞
[00:14:43.000 --> 00:14:45.000]  去傳呼音的時候
[00:14:45.000 --> 00:14:48.000]  他們有一個青年的同工
[00:14:48.000 --> 00:14:53.000]  這個青年的同工是叫做馬可
[00:14:53.000 --> 00:14:55.000]  以後稱約翰
[00:14:55.000 --> 00:14:58.000]  在第十二節
[00:14:58.000 --> 00:15:01.000]  第十二章的二十五節
[00:15:01.000 --> 00:15:03.000]  第十二章的最後一節就說到了
[00:15:03.000 --> 00:15:08.000]  巴拿巴和掃羅辦完了他們供給的事
[00:15:08.000 --> 00:15:10.000]  就從耶路撒冷回來
[00:15:10.000 --> 00:15:15.000]  再做稱呼馬可的約翰同序
[00:15:15.000 --> 00:15:20.000]  稱呼馬可約翰
[00:15:20.000 --> 00:15:21.000]  他是叫做約翰
[00:15:21.000 --> 00:15:25.000]  但是又稱作馬可
[00:15:25.000 --> 00:15:30.000]  到下面我們就看見了
[00:15:30.000 --> 00:15:33.000]  到第十四節
[00:15:33.000 --> 00:15:35.000]  他們離掉別家
[00:15:35.000 --> 00:15:40.000]  就是巴拿巴和掃羅和保羅離開了別家
[00:15:40.000 --> 00:15:43.000]  然後來到比西比的安提亞
[00:15:43.000 --> 00:15:46.000]  在安西的淨的會堂
[00:15:46.000 --> 00:15:48.000]  但是我們看第十三節
[00:15:48.000 --> 00:15:52.000]  就是保羅跟他的同仁
[00:15:52.000 --> 00:15:57.000]  從波佛開船來到巴姆費尼亞的別家
[00:15:57.000 --> 00:16:01.000]  約翰就離開他們回耶路撒冷去了
[00:16:01.000 --> 00:16:04.000]  就是馬可就離開他們了
[00:16:04.000 --> 00:16:10.000]  聖經上沒有很具體的講到
[00:16:10.000 --> 00:16:14.000]  馬可為什麼要離開
[00:16:14.000 --> 00:16:19.000]  所以當巴拿巴和保羅繼續往前
[00:16:19.000 --> 00:16:22.000]  要把福音帶到安提亞
[00:16:22.000 --> 00:16:27.000]  馬可這個童宮的青年人就離開了
[00:16:27.000 --> 00:16:31.000]  這個離開的原因不是很確定
[00:16:31.000 --> 00:16:34.000]  聖經沒有說我們也沒有辦法確定
[00:16:34.000 --> 00:16:37.000]  但是有些學者他們就會分析了
[00:16:37.000 --> 00:16:41.000]  說這段路途是很困難的
[00:16:41.000 --> 00:16:46.000]  因為比西比的安提亞是在一個高原上面
[00:16:46.000 --> 00:16:49.000]  跋海是三千六百英尺
[00:16:49.000 --> 00:16:51.000]  是一個比較高的地方
[00:16:51.000 --> 00:16:53.000]  別家是在海邊
[00:16:53.000 --> 00:16:59.000]  所以海邊要到三千多英尺的地方
[00:16:59.000 --> 00:17:02.000]  他們的路一直是往上坡走的
[00:17:02.000 --> 00:17:05.000]  這個沒有很平坦的大馬路
[00:17:05.000 --> 00:17:09.000]  都是崎嶇崎嶇的高低不平的小路
[00:17:09.000 --> 00:17:13.000]  而且中間還有一些不是很安靜的
[00:17:13.000 --> 00:17:17.000]  有些匪徒的出沒的地方
[00:17:17.000 --> 00:17:20.000]  所以這條路途是比較艱險的
[00:17:20.000 --> 00:17:22.000]  你平地走一里的話
[00:17:22.000 --> 00:17:25.000]  跟你爬山走一里是不一樣的
[00:17:25.000 --> 00:17:31.000]  有人說可能馬可看見這條路比較難走
[00:17:31.000 --> 00:17:33.000]  他就不想去了
[00:17:33.000 --> 00:17:35.000]  另外一個有人分析
[00:17:35.000 --> 00:17:38.000]  馬可是耶路撒冷的人
[00:17:38.000 --> 00:17:40.000]  他的家庭很富裕
[00:17:40.000 --> 00:17:43.000]  他的媽媽叫做瑪利亞
[00:17:43.000 --> 00:17:47.000]  當彼得在監裡頭被關了
[00:17:47.000 --> 00:17:50.000]  第二天要被殺頭的時候
[00:17:50.000 --> 00:17:54.000]  有天使進到監裡頭把他給放出來
[00:17:54.000 --> 00:17:56.000]  天使把他拍醒了
[00:17:56.000 --> 00:17:57.000]  說你起來
[00:17:57.000 --> 00:17:59.000]  監門就開了
[00:17:59.000 --> 00:18:03.000]  所以彼得一道道門出來就來到街上了
[00:18:03.000 --> 00:18:05.000]  就想我到什麼地方去呢
[00:18:05.000 --> 00:18:11.000]  他就想到我要到馬可的母親瑪利亞這個地方去
[00:18:11.000 --> 00:18:16.000]  那個時候他們正在家裡面迫切的為彼得禱告
[00:18:16.000 --> 00:18:22.000]  因為雅各這個使徒已經被西比殺掉了
[00:18:22.000 --> 00:18:25.000]  那麼彼得關在裡頭也很危險
[00:18:25.000 --> 00:18:27.000]  可能第二天就被殺了
[00:18:27.000 --> 00:18:30.000]  所以他們就迫切為他禱告
[00:18:30.000 --> 00:18:34.000]  所以你看到他的家不是一個小房子
[00:18:34.000 --> 00:18:36.000]  有這麼多人聚集
[00:18:36.000 --> 00:18:41.000]  那麼你可以想到這個是馬可家裡比較富裕
[00:18:41.000 --> 00:18:44.000]  也很可能有人說他吃不住這苦
[00:18:44.000 --> 00:18:47.000]  所以他就半路上他就回來了
[00:18:47.000 --> 00:18:48.000]  他很想家
[00:18:48.000 --> 00:18:50.000]  但是聖經也沒有說
[00:18:50.000 --> 00:18:53.000]  那麼還有一個人說
[00:18:53.000 --> 00:18:56.000]  他是一個猶太人的背景比較濃厚
[00:18:56.000 --> 00:19:02.000]  他不太同意保羅跟巴拿巴向外放傳撲營
[00:19:02.000 --> 00:19:06.000]  所以想到以後的傳撲營都是向外放人
[00:19:06.000 --> 00:19:09.000]  他心裡頭就不太舒服
[00:19:09.000 --> 00:19:11.000]  所以他就要回到耶路撒冷
[00:19:11.000 --> 00:19:13.000]  當然有很多的猜測
[00:19:13.000 --> 00:19:15.000]  聖經既然沒有說
[00:19:15.000 --> 00:19:19.000]  我們就沒有必要再去深入的去研究
[00:19:19.000 --> 00:19:22.000]  就是說到一半的地方
[00:19:22.000 --> 00:19:24.000]  馬可就離開了
[00:19:24.000 --> 00:19:26.000]  馬可離開以後
[00:19:26.000 --> 00:19:29.000]  第二次他又再回來的時候
[00:19:29.000 --> 00:19:32.000]  為了馬可
[00:19:32.000 --> 00:19:37.000]  巴拿巴跟保羅中間有意見的分歧
[00:19:37.000 --> 00:19:42.000]  結果使得巴拿巴跟保羅就分開了
[00:19:42.000 --> 00:19:44.000]  就不再一起同宮了
[00:19:44.000 --> 00:19:49.000]  但是我們看到馬可這個青年人他還是很好的
[00:19:49.000 --> 00:19:52.000]  他向著神的心很好的
[00:19:52.000 --> 00:19:55.000]  到最後我們看到讀到保羅書信的話
[00:19:55.000 --> 00:20:02.000]  當保羅最後一次關在羅馬的監獄的時候
[00:20:02.000 --> 00:20:06.000]  他寫信給提莫泰
[00:20:06.000 --> 00:20:08.000]  給提卓
[00:20:08.000 --> 00:20:12.000]  他說你們要把馬可帶來
[00:20:12.000 --> 00:20:14.000]  因為馬可對我的話
[00:20:14.000 --> 00:20:16.000]  這工作是有益處的
[00:20:16.000 --> 00:20:20.000]  所以我們可以從始祖行論十三章
[00:20:20.000 --> 00:20:24.000]  一直到保羅書信講到馬可的時候
[00:20:24.000 --> 00:20:29.000]  馬可已經完全改變成為被神所用的人
[00:20:29.000 --> 00:20:32.000]  所以我們看一位弟兄姊妹
[00:20:32.000 --> 00:20:34.000]  他有一些失敗
[00:20:34.000 --> 00:20:37.000]  但是我們永遠不要有一些失望
[00:20:37.000 --> 00:20:41.000]  只要他是有神的生命的人
[00:20:41.000 --> 00:20:43.000]  只要他有心向著神的人
[00:20:43.000 --> 00:20:48.000]  他有一天還是要被神所重用的
[00:20:48.000 --> 00:20:52.000]  我們再讀下去的話
[00:20:52.000 --> 00:20:55.000]  就看到在第十六節
[00:20:55.000 --> 00:21:00.000]  保羅就在比西底的安提亞開始來傳福音了
[00:21:00.000 --> 00:21:02.000]  在這次傳福音中間
[00:21:02.000 --> 00:21:09.000]  一共從十六節到四十一節
[00:21:09.000 --> 00:21:12.000]  這一長段的傳福音
[00:21:12.000 --> 00:21:17.000]  是記載在始祖行傳十三章
[00:21:17.000 --> 00:21:21.000]  在始祖行傳有二十八章
[00:21:21.000 --> 00:21:23.000]  有很長的篇幅
[00:21:23.000 --> 00:21:27.000]  但是保羅傳福音記載下來
[00:21:27.000 --> 00:21:29.000]  就有三個地方
[00:21:29.000 --> 00:21:32.000]  一個就在比西底的安提亞
[00:21:32.000 --> 00:21:37.000]  這是最長用了二十六節的經文
[00:21:37.000 --> 00:21:39.000]  還有在路士德
[00:21:39.000 --> 00:21:42.000]  在下一章用了三節的經文
[00:21:42.000 --> 00:21:44.000]  講到保羅怎麼傳福音的
[00:21:44.000 --> 00:21:48.000]  還有在第十七章
[00:21:48.000 --> 00:21:51.000]  二十二節用了十節的神經
[00:21:51.000 --> 00:21:53.000]  講到在雅典
[00:21:53.000 --> 00:21:57.000]  他怎麼向沒有信的外邦人傳福音
[00:21:57.000 --> 00:22:00.000]  所以記載保羅傳福音的講章
[00:22:00.000 --> 00:22:03.000]  講的話並不是很多
[00:22:03.000 --> 00:22:05.000]  這次是最重要的一次
[00:22:05.000 --> 00:22:07.000]  是比西底的安提亞
[00:22:07.000 --> 00:22:11.000]  這次傳的福音是最重要的
[00:22:11.000 --> 00:22:16.000]  這個福音這信經分為三段
[00:22:16.000 --> 00:22:19.000]  從十六節一直到四十一節
