
[00:00:00.000 --> 00:00:02.820]  在今天繼續講整句話之前
[00:02:16.720 --> 00:02:19.320]  好,好,好,牧師華請坐
[00:02:19.320 --> 00:02:22.860]  那我們玩到這裏了,真的給點掌聲自己吧,多聰明
[00:02:22.860 --> 00:02:25.600]  雖然有些人都跟了隊的
[00:02:25.600 --> 00:02:28.960]  挺猶豫的,剛剛這句還懷疑是不是真的玩完了
[00:02:28.960 --> 00:02:33.000]  拍下拍下,是不是每次牧師華都跟得上呢
[00:02:33.000 --> 00:02:36.700]  應該都不是啦
[00:02:36.700 --> 00:02:40.360]  如果每次牧師華你都跟得上,就出事了,你明不明白
[00:02:40.360 --> 00:02:42.380]  牧師應該很快會爲非作歹的
[00:02:42.380 --> 00:02:45.060]  你千萬不要因爲牧師華你就馬上跟
[00:02:45.060 --> 00:02:47.860]  不是,又不能這麼說的,牧師華你永遠不跟
[00:02:47.860 --> 00:02:50.700]  如果純粹因爲牧師華你就全部都跟呢
[00:02:50.700 --> 00:02:51.960]  真是很危險的一件事
[00:02:51.960 --> 00:02:57.440]  咦,牧師華你無端端搞個Ice Break搞了三分鐘,關今天讀聖經什麼事啊
[00:02:57.440 --> 00:02:59.240]  你看回第三章開始
[00:02:59.240 --> 00:03:03.200]  看回第三章開始,其實如果你記得我們這段時間都在看哥倫多前書
[00:03:03.200 --> 00:03:06.940]  保羅一直是很簡單的,打完招呼之後
[00:03:06.940 --> 00:03:10.240]  由第一章到第二章到第三章你發現挺無人的
[00:03:10.240 --> 00:03:14.240]  其實一直看都有點無人的,因爲保羅是繼續罵哥倫多教會的
[00:03:14.240 --> 00:03:17.080]  一二章到第三章都在講一件事就是
[00:03:17.080 --> 00:03:20.000]  他們那幫人,哥倫多教會是分黨分派的
[00:03:20.000 --> 00:03:22.180]  分到一個地址,在第三章會講一件事
[00:03:22.180 --> 00:03:24.060]  我是屬保羅的
[00:03:24.060 --> 00:03:27.080]  看到了嗎?然後還有一些人說我是屬什麼
[00:03:27.080 --> 00:03:29.000]  阿波羅
[00:03:29.000 --> 00:03:31.880]  我是誰的?我跟誰的?保羅說
[00:03:31.880 --> 00:03:33.200]  真是應該是這樣說的
[00:03:33.200 --> 00:03:34.880]  阿波羅說
[00:03:34.880 --> 00:03:38.440]  當日的教會,哥倫多教會就出現了一個現象
[00:03:38.440 --> 00:03:39.440]  就是
[00:03:39.440 --> 00:03:40.920]  誰說?誰說?
[00:03:40.920 --> 00:03:44.160]  於是乎他們就分開
[00:03:44.160 --> 00:03:45.400]  保羅的答案是什麼?
[00:03:45.400 --> 00:03:48.160]  他說,你們這樣的表現是屬肉體的
[00:03:48.160 --> 00:03:49.240]  不是屬靈的
[00:03:49.240 --> 00:03:51.480]  那你會問,什麼叫屬肉體不屬靈的?
[00:03:51.480 --> 00:03:54.680]  人人都有肉體嘛,你們會不會有人沒有肉體呢?
[00:03:54.680 --> 00:03:57.760]  不會的嘛,你明白嗎?每一個人身心靈齊的嘛
[00:03:57.760 --> 00:03:58.320]  是不是?
[00:03:58.320 --> 00:04:01.240]  保羅的意思不是說我們要沒有肉體
[00:04:01.240 --> 00:04:02.280]  而是講一件事就是
[00:04:02.280 --> 00:04:05.840]  我們很多時候那個判斷是跟人的
[00:04:05.840 --> 00:04:06.880]  跟人的
[00:04:06.880 --> 00:04:10.040]  我們有個效應常常會講叫羊什麼
[00:04:10.040 --> 00:04:11.400]  羊羣效應
[00:04:11.400 --> 00:04:12.320]  跟隊的
[00:04:12.320 --> 00:04:15.760]  我最近在Facebook看到有人不停地傳一條片子
[00:04:15.760 --> 00:04:18.920]  就是講令頭羊羊羣效應的,大家有沒有看過?
[00:04:18.920 --> 00:04:21.080]  很簡單,其實大家都很清楚的
[00:04:21.080 --> 00:04:25.320]  羊走路大部分都是跟着前面那隻羊
[00:04:25.320 --> 00:04:27.400]  只要有個令頭羊帶着
[00:04:27.400 --> 00:04:29.360]  其他的羊又會怎樣?
[00:04:29.360 --> 00:04:31.920]  就跟着隊去的了,OK?
[00:04:31.920 --> 00:04:35.360]  令頭羊跑就跑,走就走,轉彎就轉彎
[00:04:35.360 --> 00:04:36.560]  甚至到另一個地步
[00:04:36.560 --> 00:04:39.360]  令頭羊一個不小心在園崖掉下去
[00:04:39.360 --> 00:04:40.960]  其他羊又會
[00:04:40.960 --> 00:04:42.560]  掉下去
[00:04:42.560 --> 00:04:45.080]  人喜歡跟人,羊喜歡跟羊
[00:04:45.080 --> 00:04:47.480]  有時候人都像羊一樣跟了
[00:04:47.480 --> 00:04:49.960]  我們就說羊羣效應
[00:04:49.960 --> 00:04:52.640]  很多時候人都是這樣的,跟隊而已
[00:04:52.640 --> 00:04:55.240]  跟隊就是什麼?就是保羅所講的屬肉體
[00:04:55.240 --> 00:04:57.680]  不是屬靈的
[00:04:57.680 --> 00:04:59.480]  我們很多時候的行爲表現
[00:04:59.480 --> 00:05:01.760]  只不過是因爲有關係的
[00:05:01.760 --> 00:05:02.760]  只因爲有關係
[00:05:02.760 --> 00:05:03.880]  只因爲友好一點
[00:05:03.880 --> 00:05:05.120]  只因爲見得他多一點
[00:05:05.120 --> 00:05:06.720]  反而很多時候的表現
[00:05:06.720 --> 00:05:10.520]  不是在原則甚至聖經真理底下
[00:05:10.520 --> 00:05:13.400]  我記得小時候讀書每一年
[00:05:13.400 --> 00:05:15.280]  在中學去旅行的
[00:05:15.280 --> 00:05:17.560]  大家都經歷過這件事
[00:05:17.560 --> 00:05:20.920]  旅行地點是怎麼決定的?
[00:05:20.920 --> 00:05:21.800]  在學校
[00:05:21.800 --> 00:05:25.360]  我發現原來有些是學校的
[00:05:25.360 --> 00:05:27.040]  但是我成長期間就不去學校
[00:05:27.040 --> 00:05:29.120]  出家中信通知我去哪裏旅行的
[00:05:29.120 --> 00:05:31.200]  我們學校是讓我們自己選的
[00:05:31.200 --> 00:05:32.040]  我記得有一年
[00:05:32.040 --> 00:05:33.120]  我的班裏面
[00:05:33.120 --> 00:05:35.000]  班主任每年都要做一次這樣的時間
[00:05:35.000 --> 00:05:35.680]  你明白嗎
[00:05:35.680 --> 00:05:36.600]  就主持了
[00:05:36.600 --> 00:05:37.600]  我作爲學生仔
[00:05:37.600 --> 00:05:39.320]  大家又說去哪裏了
[00:05:39.320 --> 00:05:40.480]  到最後的時間
[00:05:40.480 --> 00:05:41.520]  我們的班裏面
[00:05:41.520 --> 00:05:43.720]  就在說究竟最後我們要投票了
[00:05:43.720 --> 00:05:48.840]  我們今年旅行去石澳還是大浪灣
[00:05:48.840 --> 00:05:50.000]  有些人會笑有些人不會笑
[00:05:50.000 --> 00:05:52.480]  其實兩個攤在旁邊而已
[00:05:52.480 --> 00:05:53.760]  分別很低的
[00:05:53.760 --> 00:05:56.440]  簡單說你去赤柱還是聖士提反灣
[00:05:56.440 --> 00:05:57.600]  正攤還是後攤
[00:05:57.600 --> 00:05:58.480]  就是差不多的狀態
[00:05:58.480 --> 00:06:01.200]  我們最後決定去石澳還是大浪灣
[00:06:01.200 --> 00:06:04.600]  簡單說投票結果就是去石澳
[00:06:04.600 --> 00:06:05.720]  出了結果之後
[00:06:05.720 --> 00:06:10.960]  即時有些本來投大浪灣的人就說
[00:06:10.960 --> 00:06:14.360]  到時我會有家長信請假的
[00:06:14.360 --> 00:06:17.200]  你們實情都夠囂張的
[00:06:17.200 --> 00:06:18.920]  中學生真是
[00:06:18.920 --> 00:06:20.240]  出了這句
[00:06:20.240 --> 00:06:22.880]  當時班主任很快就反應
[00:06:22.880 --> 00:06:25.640]  現在是在說我們全班做什麼
[00:06:25.640 --> 00:06:27.200]  不是你自己想去做什麼
[00:06:27.200 --> 00:06:29.400]  或者你跟誰去做什麼
[00:06:29.400 --> 00:06:31.680]  下山三百字有很多東西繼續說
[00:06:31.680 --> 00:06:33.640]  大家就眼光光的被它醒了一輪
[00:06:33.640 --> 00:06:35.440]  然後等打鐘了
[00:06:35.440 --> 00:06:37.040]  但後來我還記得一件事
[00:06:37.040 --> 00:06:39.240]  有些時候我們很多人
[00:06:39.240 --> 00:06:40.720]  我們面對的處境
[00:06:40.720 --> 00:06:42.760]  我們真的只是看關係
[00:06:42.760 --> 00:06:43.640]  看這個比較好
[00:06:43.640 --> 00:06:44.840]  或者那個看得比較多
[00:06:44.840 --> 00:06:47.160]  或者保羅那個帶我信耶穌的
[00:06:47.160 --> 00:06:49.600]  或者那個就後來成了阿波羅
[00:06:49.600 --> 00:06:51.680]  做聖經教師教的多一些
[00:06:51.680 --> 00:06:54.000]  於是我是阿波羅
[00:06:54.000 --> 00:06:55.880]  我都經常因爲關係決定了
[00:06:55.880 --> 00:06:59.880]  而不是根據他在聖經的教導或者真理裏面
[00:06:59.880 --> 00:07:03.280]  讓我們去做一些行爲或者一些決定
[00:07:03.280 --> 00:07:05.920]  我純粹只是跟人的
[00:07:05.920 --> 00:07:07.560]  這個是保羅在這個地方
[00:07:07.560 --> 00:07:08.920]  或者第三章裏面
[00:07:08.920 --> 00:07:11.400]  他甚至一二三章一直持續地
[00:07:11.400 --> 00:07:13.080]  他再三的強調
[00:07:13.080 --> 00:07:14.320]  但要緊的一件事就是
[00:07:14.320 --> 00:07:15.680]  保羅在這個自述裏面
[00:07:15.680 --> 00:07:17.960]  他是連自己都踩的
[00:07:17.960 --> 00:07:19.480]  你看回聖經他在說
[00:07:19.480 --> 00:07:21.000]  就是保羅算誰
[00:07:21.000 --> 00:07:21.400]  你明不明白
[00:07:21.400 --> 00:07:23.200]  一個自己走出來的人在說
[00:07:23.200 --> 00:07:24.480]  我算誰不要跟我
[00:07:24.480 --> 00:07:25.720]  或者之前你看的一件事
[00:07:25.720 --> 00:07:28.080]  保羅直接和哥倫多教會的人說
[00:07:28.080 --> 00:07:31.400]  現在保羅爲你死
[00:07:31.400 --> 00:07:33.280]  不是保羅特別厲害或者惡
[00:07:33.280 --> 00:07:34.840]  而是保羅明白一個真理就是
[00:07:34.840 --> 00:07:35.720]  我們這羣信耶穌的人
[00:07:35.720 --> 00:07:36.760]  我們是在跟隨
[00:07:36.760 --> 00:07:38.080]  不是在跟人的
[00:07:38.080 --> 00:07:39.440]  若然有一天你在教會里面
[00:07:39.440 --> 00:07:41.960]  會說不停有牧師說的時候
[00:07:41.960 --> 00:07:43.320]  請小心
[00:07:43.320 --> 00:07:43.800]  請小心
[00:07:43.800 --> 00:07:45.520]  所以有些突然間會說
[00:07:45.520 --> 00:07:46.680]  牧師大人的時候
[00:07:46.680 --> 00:07:48.960]  我通常反映都是拒絕和不認他
[00:07:48.960 --> 00:07:51.200]  就是說看不到看不到不理他
[00:07:51.200 --> 00:07:53.200]  這些稱呼很懼怕的
[00:07:53.200 --> 00:07:54.400]  如果有一天我們上聖會說
[00:07:54.400 --> 00:07:55.640]  誰說誰說的時候
[00:07:55.640 --> 00:07:57.880]  都是一個危險來的
[00:07:57.880 --> 00:07:59.440]  反映什麼呢
[00:07:59.440 --> 00:08:02.320]  反映我們的標準只是因爲關係
[00:08:02.320 --> 00:08:03.480]  因爲人而已
[00:08:03.480 --> 00:08:05.760]  而不是走回神的真理裏面
[00:08:05.760 --> 00:08:07.040]  這個是重要的
[00:08:07.040 --> 00:08:09.200]  特別是如果大家有做組長
[00:08:09.200 --> 00:08:09.840]  或者有上過
[00:08:09.840 --> 00:08:11.440]  我們每年都有組長訓練
[00:08:11.440 --> 00:08:12.960]  我們常常會提一件事
[00:08:12.960 --> 00:08:14.920]  我們教會現在小組化
[00:08:14.920 --> 00:08:16.720]  其實小組化這件事對我們來說
[00:08:16.720 --> 00:08:18.400]  都是相對地新的
[00:08:18.400 --> 00:08:19.520]  沒有十年的事
[00:08:19.520 --> 00:08:21.240]  我們零六年左右纔開始
[00:08:21.240 --> 00:08:22.040]  逐步而已
[00:08:22.040 --> 00:08:23.920]  就是澄清都還要再遲一點
[00:08:23.920 --> 00:08:25.720]  我們逐步逐步地小組化的時候
[00:08:25.720 --> 00:08:26.840]  我們常常都提
[00:08:26.840 --> 00:08:28.520]  在小組的過程裏面
[00:08:28.520 --> 00:08:29.640]  在開始
[00:08:29.640 --> 00:08:31.120]  小組開始的時候
[00:08:31.120 --> 00:08:33.760]  很多時候我們的關係是重要的
[00:08:33.760 --> 00:08:34.640]  因爲有一堆人
[00:08:34.640 --> 00:08:35.920]  可能本身不是很熟
[00:08:35.920 --> 00:08:36.840]  甚至不懂
[00:08:36.840 --> 00:08:37.600]  或者懂這些
[00:08:37.600 --> 00:08:39.080]  但又不是真的很友好
[00:08:39.080 --> 00:08:40.640]  他們走在一起叫小組
[00:08:40.640 --> 00:08:42.680]  我都很期望他們的關係是先連結的
[00:08:42.680 --> 00:08:44.200]  在小組的開始的時候
[00:08:44.200 --> 00:08:44.720]  留意
[00:08:44.720 --> 00:08:45.600]  是開始
[00:08:45.600 --> 00:08:47.160]  關係是先連結的
[00:08:47.160 --> 00:08:48.200]  但是小組的開始
[00:08:48.200 --> 00:08:49.000]  關係是先連結的
[00:08:49.000 --> 00:08:50.800]  如果連結一年到散場
[00:08:50.800 --> 00:08:52.600]  都只有關係
[00:08:52.600 --> 00:08:53.400]  那這個
[00:08:53.400 --> 00:08:55.640]  是不是我們小組的目的呢
[00:08:55.640 --> 00:08:56.720]  不是的嘛
[00:08:56.720 --> 00:08:57.640]  不是的嘛
[00:08:57.640 --> 00:08:59.680]  就是如果每一次我們小組都是在說
[00:08:59.680 --> 00:09:01.800]  跟着去哪裏唱K啊
[00:09:01.800 --> 00:09:03.520]  接下來又要看電影的
[00:09:03.520 --> 00:09:04.960]  啊穆斯林看了哥斯拉啊
[00:09:04.960 --> 00:09:05.360]  多好看啊
[00:09:05.360 --> 00:09:06.120]  哎呀我們去吧
[00:09:06.120 --> 00:09:06.720]  這樣
[00:09:06.720 --> 00:09:07.360]  你明白嗎
[00:09:07.360 --> 00:09:09.960]  那我們就在開一個FUN CLUB而已
[00:09:09.960 --> 00:09:11.800]  或者我們在開不同的同學會
[00:09:11.800 --> 00:09:12.560]  你明白嗎
[00:09:12.560 --> 00:09:14.600]  就是這裏很容易開到英語同學會啊
[00:09:14.600 --> 00:09:16.000]  Sing U同學會的嘛
[00:09:16.000 --> 00:09:17.080]  很多人都是這些
[00:09:17.080 --> 00:09:17.880]  不如
[00:09:17.880 --> 00:09:18.640]  那個不是
[00:09:18.640 --> 00:09:19.160]  不是什麼
[00:09:19.160 --> 00:09:22.480]  那個不是教會羣體存在的目的
[00:09:22.480 --> 00:09:24.160]  我們不是爲了關係
[00:09:24.160 --> 00:09:24.960]  纔來的
[00:09:24.960 --> 00:09:25.440]  固然
[00:09:25.440 --> 00:09:26.800]  在小組的過程裏面
[00:09:26.800 --> 00:09:27.760]  關係是先連結的
[00:09:27.760 --> 00:09:30.400]  但是關係最後帶我們去到真理裏面
[00:09:30.400 --> 00:09:32.560]  關係帶我們去到真理裏面
[00:09:32.560 --> 00:09:33.520]  弟兄姊妹
[00:09:33.520 --> 00:09:34.920]  所以來到教會里面
[00:09:34.920 --> 00:09:36.520]  我們會邀請弟兄姊妹
[00:09:36.520 --> 00:09:38.640]  有三樣東西你一定會做的
[00:09:38.640 --> 00:09:39.320]  第一樣
[00:09:39.320 --> 00:09:40.200]  是敬拜
[00:09:40.200 --> 00:09:41.720]  第二個是什麼
[00:09:41.720 --> 00:09:43.840]  小組第三個是什麼
[00:09:43.840 --> 00:09:44.520]  侍奉嘛
[00:09:44.520 --> 00:09:45.640]  大家留意一下
[00:09:45.640 --> 00:09:46.640]  開始不要記得
[00:09:46.640 --> 00:09:47.840]  雖然你一進來
[00:09:47.840 --> 00:09:49.440]  在樓梯應該能看到的
[00:09:49.440 --> 00:09:50.200]  但是擺了太久
[00:09:50.200 --> 00:09:51.400]  你會覺得那是飾物來的
[00:09:51.400 --> 00:09:52.040]  你明白嗎
[00:09:52.040 --> 00:09:53.160]  是道具而已
[00:09:53.160 --> 00:09:53.760]  看回來
[00:09:53.760 --> 00:09:55.080]  我跪頂朝我們
[00:09:55.080 --> 00:09:57.120]  來到我們知道我們每個人都有份的
[00:09:57.120 --> 00:09:58.280]  我們有份去敬拜神
[00:09:58.280 --> 00:09:59.400]  我們有小組的商家
[00:09:59.400 --> 00:10:00.600]  我們會有服侍
[00:10:00.600 --> 00:10:01.360]  這些是什麼來的
[00:10:01.360 --> 00:10:03.640]  這些是讓我們有關係的同時
[00:10:03.640 --> 00:10:05.240]  也在真理裏面能夠實踐的
[00:10:06.520 --> 00:10:08.240]  讓我們有關係的同時
[00:10:08.240 --> 00:10:11.800]  也能夠在真理裏面實踐的
[00:10:11.800 --> 00:10:12.960]  所以繼續下去的時候
[00:10:12.960 --> 00:10:16.080]  保羅他開始就打了個比喻
[00:10:16.080 --> 00:10:16.760]  不好意思
[00:10:16.760 --> 00:10:20.360]  《回聖經》的號碼我是假的
[00:10:20.360 --> 00:10:22.800]  不知道是第九還是第十節
[00:10:22.800 --> 00:10:24.280]  真的錯了
[00:10:24.280 --> 00:10:24.880]  好 第九節
[00:10:24.880 --> 00:10:25.960]  你們要走上來
[00:10:25.960 --> 00:10:26.960]  好 到第九節的時候
[00:10:26.960 --> 00:10:28.680]  保羅繼續敘述着
[00:10:28.680 --> 00:10:29.760]  前面就在說
[00:10:29.760 --> 00:10:30.400]  阿波羅
[00:10:30.400 --> 00:10:31.920]  保羅你都算不得什麼
[00:10:31.920 --> 00:10:33.760]  但是保羅在後面描述了一件事
[00:10:33.760 --> 00:10:36.320]  就是教會的每個弟兄姊妹像什麼
[00:10:36.320 --> 00:10:37.320]  第九節他說
[00:10:37.320 --> 00:10:38.800]  因爲我們是與神同宮的
[00:10:38.800 --> 00:10:41.840]  你們是神所耕種的什麼
[00:10:41.840 --> 00:10:42.520]  田地
[00:10:42.520 --> 00:10:45.160]  原來上帝是個農夫
[00:10:45.160 --> 00:10:46.080]  還是什麼
[00:10:46.080 --> 00:10:47.560]  所建造的房屋
[00:10:47.560 --> 00:10:48.920]  而保羅的身份是什麼呢
[00:10:48.920 --> 00:10:49.360]  他說
[00:10:49.360 --> 00:10:50.880]  我照神所給我的恩
[00:10:50.880 --> 00:10:53.600]  抱着一個聰明的公頭
[00:10:53.600 --> 00:10:55.440]  立好了根基有別
[00:10:55.440 --> 00:10:57.120]  有別人在上面建造
[00:10:57.120 --> 00:10:58.240]  保羅在根據裏面
[00:10:58.240 --> 00:10:59.560]  就一直在用一個比喻
[00:10:59.560 --> 00:11:02.000]  就是他在說教會
[00:11:02.000 --> 00:11:03.880]  他在說弟兄姊妹我們走在一起
[00:11:03.880 --> 00:11:07.240]  就好像一間房子保羅的身份
[00:11:07.240 --> 00:11:09.760]  就好像一個公頭一樣
[00:11:09.760 --> 00:11:11.800]  他建造的根基
[00:11:11.800 --> 00:11:12.640]  下的樁
[00:11:12.640 --> 00:11:15.640]  是基督耶穌
[00:11:15.640 --> 00:11:17.320]  說起地盤
[00:11:17.320 --> 00:11:20.680]  大家住西環的都看到很多地盤
[00:11:20.680 --> 00:11:23.720]  特別是這一兩個星期
[00:11:23.720 --> 00:11:24.360]  在我們教會
[00:11:24.360 --> 00:11:26.760]  起碼我辦公室看着的那個位置
[00:11:26.760 --> 00:11:28.560]  就是我們對面北街的地盤
[00:11:28.560 --> 00:11:31.000]  真的是整得七七八八的
[00:11:31.000 --> 00:11:34.400]  偶爾在過去那三兩年的同工之間
[00:11:34.400 --> 00:11:35.720]  一個極少極少的時間
[00:11:35.720 --> 00:11:36.600]  通常lunch time(午飯時間)
[00:11:36.600 --> 00:11:38.040]  完了就安裝在對面
[00:11:38.040 --> 00:11:40.120]  建成什麼樣搞成什麼樣
[00:11:40.120 --> 00:11:41.160]  在地盤裏面
[00:11:41.160 --> 00:11:43.240]  你很多時候會見到很多人
[00:11:43.240 --> 00:11:44.800]  會見到什麼人
[00:11:44.800 --> 00:11:47.440]  地盤工人
[00:11:47.440 --> 00:11:48.440]  我真的證明一件事
[00:11:48.440 --> 00:11:50.200]  有一件我覺得挺開心的
[00:11:50.200 --> 00:11:53.600]  一次我下班在北街走過
[00:11:53.600 --> 00:11:55.920]  我真的見到一些印巴籍的工人
[00:11:55.920 --> 00:11:57.800]  和一些中國籍的工人
[00:11:57.800 --> 00:12:00.240]  很開心地在地圖上拍照
[00:12:00.240 --> 00:12:01.000]  很開心
[00:12:01.000 --> 00:12:03.440]  當然有沒有犯了任何建築的條例
[00:12:03.440 --> 00:12:04.000]  我不知道
[00:12:04.000 --> 00:12:04.880]  是否危險我不知道
[00:12:04.880 --> 00:12:06.200]  但我見到關係挺好的
[00:12:06.200 --> 00:12:09.040]  但同時除了見到這些下牆下手腳的工人
[00:12:09.040 --> 00:12:12.080]  又會見到一些特別大聲喝着的
[00:12:12.080 --> 00:12:13.800]  離不開的那些都是工頭
[00:12:13.800 --> 00:12:16.080]  你很明顯那個是工頭
[00:12:16.080 --> 00:12:18.440]  偶爾會見到一些穿得斯文點的
[00:12:18.440 --> 00:12:19.880]  可能拿着文件的
[00:12:19.880 --> 00:12:20.800]  很有機會
[00:12:20.800 --> 00:12:21.880]  我猜的
[00:12:21.880 --> 00:12:23.600]  可能是職樓的人
[00:12:23.600 --> 00:12:24.560]  都不奇怪的
[00:12:24.560 --> 00:12:26.320]  可能是監工的
[00:12:26.320 --> 00:12:27.440]  在地盤裏面一路看
[00:12:27.440 --> 00:12:29.000]  在建屋裏面一路看
[00:12:29.000 --> 00:12:30.440]  你見到很多人出入
[00:12:30.440 --> 00:12:31.400]  不過問題是
[00:12:31.400 --> 00:12:31.800]  咦?
[00:12:31.800 --> 00:12:34.680]  發展商的大老闆呢?
[00:12:34.680 --> 00:12:35.880]  應該是很少出現的
[00:12:35.880 --> 00:12:37.080]  你明白嗎?
[00:12:37.080 --> 00:12:37.840]  會的會的
[00:12:37.840 --> 00:12:40.560]  平時拿着那個泥鏟
[00:12:40.560 --> 00:12:42.400]  倒不倒地等你拍照的時候
[00:12:42.400 --> 00:12:43.560]  應該會來一來的
[00:12:43.560 --> 00:12:45.200]  但大部分時候你見不到的
[00:12:45.200 --> 00:12:47.720]  你長期見到的是在做事的那羣人
[00:12:47.720 --> 00:12:49.480]  但這羣人是不是擁有
[00:12:49.480 --> 00:12:51.840]  這個地盤在建的那座建築的人呢?
[00:12:51.840 --> 00:12:52.920]  不是的
[00:12:52.920 --> 00:12:54.360]  甚至保羅都告訴你
[00:12:54.360 --> 00:12:55.840]  在這個過程裏面
[00:12:55.840 --> 00:12:57.160]  我們
[00:12:57.160 --> 00:12:59.160]  是公投的,他是公投的
[00:12:59.160 --> 00:13:00.880]  他每一個地方都會成爲教會
[00:13:00.880 --> 00:13:01.600]  作爲一個房屋
[00:13:01.600 --> 00:13:02.400]  我在裏面
[00:13:02.400 --> 00:13:04.080]  我是在建造這個房屋
[00:13:04.080 --> 00:13:05.120]  每一個人的生命
[00:13:05.120 --> 00:13:06.520]  我不擁有他們的
[00:13:06.520 --> 00:13:08.280]  所以保羅很強調我是執事
[00:13:08.280 --> 00:13:08.960]  執事
[00:13:08.960 --> 00:13:12.040]  這裏的意思是表達管家的意思
[00:13:12.040 --> 00:13:12.640]  管家
[00:13:12.640 --> 00:13:13.600]  叫得管家
[00:13:13.600 --> 00:13:15.080]  就不是主人
[00:13:15.080 --> 00:13:17.040]  他只是代主人去做這些事情
[00:13:17.040 --> 00:13:18.200]  保羅的身份
[00:13:18.200 --> 00:13:19.920]  是在說這件事
[00:13:19.920 --> 00:13:21.160]  我在
[00:13:21.160 --> 00:13:22.440]  教會上面
[00:13:22.440 --> 00:13:23.160]  每一個人
[00:13:23.160 --> 00:13:24.320]  好像房屋裏面
[00:13:24.320 --> 00:13:25.000]  我是公投
[00:13:25.000 --> 00:13:26.320]  我開了那一檔
[00:13:26.320 --> 00:13:27.280]  多倫多教會
[00:13:27.280 --> 00:13:28.320]  保羅建立了之後
[00:13:28.320 --> 00:13:31.160]  有不同的人在上面
[00:13:31.160 --> 00:13:32.960]  所以接着裏面他是在說
[00:13:32.960 --> 00:13:35.520]  有些人是用不同的料的
[00:13:35.520 --> 00:13:37.560]  有人用金、銀、寶石
[00:13:37.560 --> 00:13:39.160]  也有人用什麼?
[00:13:39.160 --> 00:13:40.320]  草木
