
[00:00:00.000 --> 00:00:02.000]  好開心能夠再見面
[00:03:20.000 --> 00:03:22.000]  可以選我們的國家
[00:03:22.000 --> 00:03:24.000]  可以選
[00:03:24.000 --> 00:03:26.000]  我們的文化
[00:03:26.000 --> 00:03:28.000]  或者是語言
[00:03:28.000 --> 00:03:30.000]  我們每個人都有
[00:03:30.000 --> 00:03:32.000]  我們基本的家庭的
[00:03:32.000 --> 00:03:34.000]  遺傳的基因
[00:03:34.000 --> 00:03:36.000]  我們當中有些人生出來
[00:03:36.000 --> 00:03:38.000]  是有錢的
[00:03:38.000 --> 00:03:40.000]  有些人是貧窮的
[00:03:40.000 --> 00:03:42.000]  很多事情
[00:03:42.000 --> 00:03:44.000]  都已經是既定的
[00:03:44.000 --> 00:03:46.000]  是被給予的
[00:03:46.000 --> 00:03:48.000]  英文叫做
[00:03:48.000 --> 00:03:50.000]  Given
[00:03:50.000 --> 00:03:52.000]  但是
[00:03:52.000 --> 00:03:54.000]  生命又不是真的
[00:03:54.000 --> 00:03:56.000]  命中注定的
[00:03:56.000 --> 00:03:58.000]  因為我們有決定
[00:03:58.000 --> 00:04:00.000]  和行動的自由
[00:04:00.000 --> 00:04:02.000]  和責任
[00:04:02.000 --> 00:04:04.000]  在既定
[00:04:04.000 --> 00:04:06.000]  Given的範圍裡面
[00:04:06.000 --> 00:04:08.000]  我們是有自由的意志
[00:04:08.000 --> 00:04:10.000]  有自由的選擇
[00:04:10.000 --> 00:04:12.000]  有自由的行動
[00:04:12.000 --> 00:04:14.000]  自由
[00:04:14.000 --> 00:04:16.000]  是我們人性的一部份
[00:04:16.000 --> 00:04:18.000]  甚至我們說
[00:04:18.000 --> 00:04:20.000]  我們是按照神的形象做的
[00:04:20.000 --> 00:04:22.000]  自由
[00:04:22.000 --> 00:04:24.000]  是我們被塑造
[00:04:24.000 --> 00:04:26.000]  創造的時候
[00:04:26.000 --> 00:04:28.000]  我們有的形象的一部份
[00:04:28.000 --> 00:04:30.000]  如果這樣說的話
[00:04:30.000 --> 00:04:32.000]  什麼叫做
[00:04:32.000 --> 00:04:34.000]  自由呢
[00:04:34.000 --> 00:04:36.000]  有些人就說自由是一個
[00:04:36.000 --> 00:04:38.000]  政治的條件
[00:04:38.000 --> 00:04:40.000]  Patrick Henry
[00:04:40.000 --> 00:04:42.000]  促使美國
[00:04:42.000 --> 00:04:44.000]  脫離英國的
[00:04:44.000 --> 00:04:46.000]  統治
[00:04:46.000 --> 00:04:48.000]  他本人就這麼說
[00:04:48.000 --> 00:04:50.000]  除了自由之外
[00:04:50.000 --> 00:04:52.000]  假如沒有自由的話
[00:04:52.000 --> 00:04:54.000]  我們就是奴隸
[00:04:54.000 --> 00:04:56.000]  但是在他的一生當中
[00:04:56.000 --> 00:04:58.000]  他自己又有八十個
[00:04:58.000 --> 00:05:00.000]  奴隸
[00:05:00.000 --> 00:05:02.000]  你說是不是一個
[00:05:02.000 --> 00:05:04.000]  譏諷
[00:05:04.000 --> 00:05:06.000]  有些人認為自由
[00:05:06.000 --> 00:05:08.000]  不是關於我們
[00:05:08.000 --> 00:05:10.000]  是關於我
[00:05:10.000 --> 00:05:12.000]  關於我
[00:05:12.000 --> 00:05:14.000]  John Mill
[00:05:14.000 --> 00:05:16.000]  他說
[00:05:16.000 --> 00:05:18.000]  如果我本人
[00:05:18.000 --> 00:05:20.000]  是能夠作出我自己的選擇
[00:05:20.000 --> 00:05:22.000]  而我的選擇
[00:05:22.000 --> 00:05:24.000]  是不會被你們影響的話
[00:05:24.000 --> 00:05:26.000]  我本人
[00:05:26.000 --> 00:05:28.000]  就是真正有自由
[00:05:28.000 --> 00:05:30.000]  我想做什麼
[00:05:30.000 --> 00:05:32.000]  就能夠做到什麼
[00:05:32.000 --> 00:05:34.000]  這個就是自由
[00:05:36.000 --> 00:05:38.000]  跟John Mill的說法
[00:05:38.000 --> 00:05:40.000]  相似的一種說法
[00:05:40.000 --> 00:05:42.000]  就是說自由
[00:05:42.000 --> 00:05:44.000]  是沒有限制的
[00:05:44.000 --> 00:05:46.000]  所以舉凡
[00:05:46.000 --> 00:05:48.000]  那些限制我們的意念
[00:05:48.000 --> 00:05:50.000]  限制我們的宗教
[00:05:50.000 --> 00:05:52.000]  甚至限制我們的政府
[00:05:52.000 --> 00:05:54.000]  我們一定要
[00:05:54.000 --> 00:05:56.000]  抵禦
[00:05:56.000 --> 00:05:58.000]  這一切
[00:05:58.000 --> 00:06:00.000]  對二十一世紀的
[00:06:00.000 --> 00:06:02.000]  我們來說
[00:06:02.000 --> 00:06:04.000]  是理所當然的
[00:06:04.000 --> 00:06:06.000]  大家都這樣理解的
[00:06:06.000 --> 00:06:08.000]  是不是
[00:06:08.000 --> 00:06:10.000]  大家都這樣想的
[00:06:10.000 --> 00:06:12.000]  其實我們多多少少
[00:06:12.000 --> 00:06:14.000]  都是受到啟蒙運動
[00:06:14.000 --> 00:06:16.000]  個人主義
[00:06:16.000 --> 00:06:18.000]  自由主義
[00:06:18.000 --> 00:06:20.000]  這些思潮的沖刷
[00:06:20.000 --> 00:06:22.000]  至少
[00:06:22.000 --> 00:06:24.000]  我們就被感化了
[00:06:24.000 --> 00:06:26.000]  我們認為自由
[00:06:26.000 --> 00:06:28.000]  就是自我訴求
[00:06:28.000 --> 00:06:30.000]  堅持自己的權利
[00:06:30.000 --> 00:06:32.000]  擺脫束縛
[00:06:32.000 --> 00:06:34.000]  創造自己
[00:06:34.000 --> 00:06:36.000]  社會最高的美德
[00:06:36.000 --> 00:06:38.000]  就是忠於自己
[00:06:38.000 --> 00:06:42.000]  自己 me me me
[00:06:42.000 --> 00:06:44.000]  相對來說
[00:06:44.000 --> 00:06:46.000]  聖經所說的自由
[00:06:46.000 --> 00:06:48.000]  是另類的自由
[00:06:48.000 --> 00:06:50.000]  根據創世紀的
[00:06:50.000 --> 00:06:52.000]  第二章的說法
[00:06:52.000 --> 00:06:54.000]  神是給人自由的
[00:06:54.000 --> 00:06:56.000]  賜人自由的
[00:06:56.000 --> 00:06:58.000]  圓中各樣樹上的果子
[00:06:58.000 --> 00:07:02.000]  你們可以隨意去吃
[00:07:02.000 --> 00:07:04.000]  只是
[00:07:04.000 --> 00:07:06.000]  分別善惡樹上的果子
[00:07:06.000 --> 00:07:08.000]  你不可吃
[00:07:08.000 --> 00:07:10.000]  由於我們受到啟蒙運動
[00:07:10.000 --> 00:07:12.000]  自由主義
[00:07:12.000 --> 00:07:14.000]  個人主義的影響
[00:07:14.000 --> 00:07:16.000]  我們一看這段經文
[00:07:16.000 --> 00:07:18.000]  反應當然是說
[00:07:18.000 --> 00:07:20.000]  亞當和夏娃
[00:07:20.000 --> 00:07:22.000]  是不是真的有自由
[00:07:22.000 --> 00:07:24.000]  在這段裡面
[00:07:24.000 --> 00:07:26.000]  他們的自由意思是什麼
[00:07:26.000 --> 00:07:28.000]  其他樹上的果子
[00:07:28.000 --> 00:07:30.000]  就可以吃
[00:07:30.000 --> 00:07:32.000]  火樹不可以吃
[00:07:32.000 --> 00:07:34.000]  這是有限制的自由
[00:07:34.000 --> 00:07:36.000]  有限制的自由
[00:07:36.000 --> 00:07:38.000]  就不是自由
[00:07:38.000 --> 00:07:42.000]  當然我們也知道
[00:07:42.000 --> 00:07:44.000]  亞當和夏娃
[00:07:44.000 --> 00:07:46.000]  甚至整個人類都知道
[00:07:46.000 --> 00:07:48.000]  你和我都知道
[00:07:48.000 --> 00:07:50.000]  人類的自主
[00:07:50.000 --> 00:07:52.000]  追求的結果是什麼
[00:07:52.000 --> 00:07:54.000]  當人離開伊甸園的時候
[00:07:54.000 --> 00:07:56.000]  他們真的可以自由的
[00:07:56.000 --> 00:07:58.000]  隨處的闖蕩
[00:07:58.000 --> 00:08:00.000]  隨處的漂流
[00:08:00.000 --> 00:08:02.000]  喜歡吃什麼就吃什麼
[00:08:02.000 --> 00:08:06.000]  喜歡做什麼就做什麼
[00:08:06.000 --> 00:08:08.000]  結果是什麼
[00:08:08.000 --> 00:08:10.000]  結果是
[00:08:10.000 --> 00:08:12.000]  人間的羞恥
[00:08:12.000 --> 00:08:14.000]  疏離
[00:08:14.000 --> 00:08:16.000]  敵對
[00:08:16.000 --> 00:08:18.000]  辛勞
[00:08:18.000 --> 00:08:20.000]  死亡
[00:08:22.000 --> 00:08:24.000]  在這個故事的意思就是說
[00:08:24.000 --> 00:08:26.000]  真正的自由
[00:08:26.000 --> 00:08:28.000]  是去信復神
[00:08:28.000 --> 00:08:30.000]  要去到神那裡
[00:08:30.000 --> 00:08:32.000]  去到神那裡
[00:08:32.000 --> 00:08:34.000]  就有自由了
[00:08:34.000 --> 00:08:36.000]  按照這個思路
[00:08:36.000 --> 00:08:38.000]  舊約的聖經
[00:08:38.000 --> 00:08:40.000]  可以解讀為一個
[00:08:40.000 --> 00:08:42.000]  關乎自由的神劇
[00:08:42.000 --> 00:08:44.000]  意思就是說由於人學求一種
[00:08:44.000 --> 00:08:46.000]  不受限制的自由
[00:08:46.000 --> 00:08:48.000]  他們最終是喪失了
[00:08:48.000 --> 00:08:50.000]  真正的自由
[00:08:50.000 --> 00:08:52.000]  離開罪的話
[00:08:52.000 --> 00:08:54.000]  去到神那裡的時候
[00:08:54.000 --> 00:08:56.000]  他就有真正的自由
[00:08:56.000 --> 00:08:58.000]  在《出埃及記》
[00:08:58.000 --> 00:09:00.000]  我們看到以色列人
[00:09:00.000 --> 00:09:02.000]  在埃及是做奴隸
[00:09:02.000 --> 00:09:04.000]  沒有自由
[00:09:04.000 --> 00:09:06.000]  神就帶領他們
[00:09:06.000 --> 00:09:08.000]  去到曠野
[00:09:08.000 --> 00:09:10.000]  領受十誡
[00:09:10.000 --> 00:09:12.000]  神就說
[00:09:12.000 --> 00:09:14.000]  你們綁在我身上
[00:09:14.000 --> 00:09:16.000]  你們綁在我身上
[00:09:16.000 --> 00:09:18.000]  你們就有自由
[00:09:18.000 --> 00:09:20.000]  在神的裡面
[00:09:20.000 --> 00:09:22.000]  是有最強大的自由
[00:09:22.000 --> 00:09:24.000]  但是
[00:09:24.000 --> 00:09:26.000]  日子過後
[00:09:26.000 --> 00:09:28.000]  以色列人
[00:09:28.000 --> 00:09:30.000]  他是不會遵守
[00:09:30.000 --> 00:09:32.000]  耶和華的
[00:09:32.000 --> 00:09:34.000]  陀拉
[00:09:34.000 --> 00:09:36.000]  律法他的說話
[00:09:36.000 --> 00:09:38.000]  不會聽的
[00:09:38.000 --> 00:09:40.000]  因為人有自己的自由
[00:09:40.000 --> 00:09:42.000]  他們選擇
[00:09:42.000 --> 00:09:44.000]  去拜別的偶像
[00:09:44.000 --> 00:09:46.000]  去崇拜
[00:09:46.000 --> 00:09:48.000]  崇拜別的國度
[00:09:48.000 --> 00:09:50.000]  所以
[00:09:50.000 --> 00:09:52.000]  歷代的先知苦口婆心
[00:09:52.000 --> 00:09:54.000]  罵他們
[00:09:54.000 --> 00:09:56.000]  求他們
[00:09:56.000 --> 00:09:58.000]  你們要去到神那裡
[00:09:58.000 --> 00:10:00.000]  你們遵守神的律法
[00:10:00.000 --> 00:10:02.000]  去到神那裡
[00:10:02.000 --> 00:10:04.000]  才有真正的自由
[00:10:04.000 --> 00:10:06.000]  但是歷代的人就說
[00:10:06.000 --> 00:10:08.000]  自由 自由 自由
[00:10:08.000 --> 00:10:10.000]  是寧可要自己的自由
[00:10:10.000 --> 00:10:12.000]  而喪失了
[00:10:12.000 --> 00:10:14.000]  真真正正的自由
[00:10:14.000 --> 00:10:16.000]  所以
[00:10:16.000 --> 00:10:18.000]  從舊約的聖經來看
[00:10:18.000 --> 00:10:20.000]  自由是有靈性的
[00:10:20.000 --> 00:10:22.000]  自由是關於
[00:10:22.000 --> 00:10:24.000]  我們的靈魂
[00:10:24.000 --> 00:10:26.000]  基督徒的自由的理解
[00:10:26.000 --> 00:10:28.000]  和世間的自由的理解
[00:10:28.000 --> 00:10:30.000]  是不同的
[00:10:30.000 --> 00:10:32.000]  是有張力的
[00:10:32.000 --> 00:10:34.000]  基督徒理解的自由
[00:10:34.000 --> 00:10:36.000]  是有邊界的
[00:10:36.000 --> 00:10:38.000]  是有Boundary的
[00:10:38.000 --> 00:10:40.000]  是有Boundary的
[00:10:40.000 --> 00:10:42.000]  自由
[00:10:42.000 --> 00:10:44.000]  英文來說就是
[00:10:44.000 --> 00:10:46.000]  Free from 離開
[00:10:46.000 --> 00:10:48.000]  離開法路
[00:10:48.000 --> 00:10:50.000]  Free from 法路
[00:10:50.000 --> 00:10:52.000]  離開那些
[00:10:52.000 --> 00:10:54.000]  叫生命枯光的情況
[00:10:54.000 --> 00:10:56.000]  Free from 這些
[00:10:56.000 --> 00:10:58.000]  枯光的情況
[00:10:58.000 --> 00:11:00.000]  離開罪惡
[00:11:00.000 --> 00:11:02.000]  Free from 罪惡
[00:11:02.000 --> 00:11:04.000]  離開烏鬼
[00:11:04.000 --> 00:11:08.000]  Free from 烏鬼
[00:11:08.000 --> 00:11:10.000]  真正的自由
[00:11:10.000 --> 00:11:12.000]  是Free from
[00:11:12.000 --> 00:11:14.000]  去到那裡
[00:11:14.000 --> 00:11:16.000]  得到自由
[00:11:16.000 --> 00:11:18.000]  所以奧古斯丁
[00:11:18.000 --> 00:11:20.000]  他這樣說
[00:11:20.000 --> 00:11:22.000]  真正的自由
[00:11:22.000 --> 00:11:24.000]  就是成為怎樣的人
[00:11:24.000 --> 00:11:26.000]  就是Freedom from 怎樣的人
[00:11:26.000 --> 00:11:28.000]  他說真正的自由是什麼意思
[00:11:28.000 --> 00:11:30.000]  人類是按照神的形象
[00:11:30.000 --> 00:11:32.000]  做的嘛
[00:11:32.000 --> 00:11:34.000]  所以真正的自由
[00:11:34.000 --> 00:11:36.000]  不是去擺脫神的形象
[00:11:36.000 --> 00:11:38.000]  而是在神的形象
[00:11:38.000 --> 00:11:40.000]  當中有神的形象
[00:11:40.000 --> 00:11:42.000]  所以你是要
[00:11:42.000 --> 00:11:44.000]  Free from 神的形象
[00:11:44.000 --> 00:11:46.000]  你是要去
[00:11:46.000 --> 00:11:48.000]  能夠得到
[00:11:48.000 --> 00:11:50.000]  能夠成長有神的形象
[00:11:50.000 --> 00:11:52.000]  當你能夠在耶穌基督裡面
[00:11:52.000 --> 00:11:54.000]  更加接近神的形象的時候
[00:11:54.000 --> 00:11:58.000]  你就是自由了
[00:11:58.000 --> 00:12:00.000]  一個有神形象的人
[00:12:00.000 --> 00:12:02.000]  他是有自由
[00:12:02.000 --> 00:12:04.000]  Freedom from God
[00:12:04.000 --> 00:12:06.000]  有自由去到神那裡
[00:12:06.000 --> 00:12:08.000]  自由自在
[00:12:08.000 --> 00:12:10.000]  去到神那裡
[00:12:10.000 --> 00:12:12.000]  一個有神形象的人
[00:12:12.000 --> 00:12:14.000]  他是Freedom for others
[00:12:14.000 --> 00:12:16.000]  他是生活
[00:12:16.000 --> 00:12:18.000]  很快樂
[00:12:18.000 --> 00:12:20.000]  很自在
[00:12:20.000 --> 00:12:22.000]  很瀟灑的
[00:12:22.000 --> 00:12:24.000]  是為了他人
[00:12:24.000 --> 00:12:26.000]  這個就是我們基督徒
[00:12:26.000 --> 00:12:28.000]  理解自由的意思
[00:12:28.000 --> 00:12:30.000]  Freedom from
[00:12:30.000 --> 00:12:32.000]  Freedom for
[00:12:32.000 --> 00:12:34.000]  Freedom for God
[00:12:34.000 --> 00:12:36.000]  我們去到神那裡
[00:12:36.000 --> 00:12:38.000]  我們又從這個角度
[00:12:38.000 --> 00:12:40.000]  在乾手煮餐之前
[00:12:40.000 --> 00:12:42.000]  我們一起學習
[00:12:42.000 --> 00:12:44.000]  新約當中的一個自由
[00:12:44.000 --> 00:12:46.000]  關乎自由的故事
[00:12:46.000 --> 00:12:48.000]  這個就是
[00:12:48.000 --> 00:12:50.000]  格拉森的
[00:12:50.000 --> 00:12:52.000]  烏鬼的故事
[00:12:52.000 --> 00:12:54.000]  經文是記載在
[00:12:54.000 --> 00:12:56.000]  馬下福音的五章
[00:12:56.000 --> 00:12:58.000]  他們來到
[00:12:58.000 --> 00:13:00.000]  海那邊
[00:13:00.000 --> 00:13:02.000]  格拉森人的地方
[00:13:02.000 --> 00:13:04.000]  耶穌一下船
[00:13:04.000 --> 00:13:06.000]  就有一個烏鬼
[00:13:06.000 --> 00:13:08.000]  負著的人從墳營裡出來
[00:13:08.000 --> 00:13:10.000]  認著他
[00:13:10.000 --> 00:13:12.000]  那人常住在墳營裡
[00:13:12.000 --> 00:13:14.000]  沒有人能困住他
[00:13:14.000 --> 00:13:16.000]  就是用鐵鏈也不能
[00:13:16.000 --> 00:13:18.000]  因為人類
[00:13:18.000 --> 00:13:20.000]  只用腳鏈和鐵鏈
[00:13:20.000 --> 00:13:22.000]  困鎖他
[00:13:22.000 --> 00:13:24.000]  鐵鏈竟被他爭奪了
[00:13:24.000 --> 00:13:26.000]  腳了也被弄碎了
[00:13:26.000 --> 00:13:28.000]  總沒有人能制伏他
[00:13:28.000 --> 00:13:30.000]  他就夜常
[00:13:30.000 --> 00:13:32.000]  在墳營裡
[00:13:32.000 --> 00:13:34.000]  和山中喊叫
[00:13:34.000 --> 00:13:36.000]  又用石頭砍自己
[00:13:36.000 --> 00:13:38.000]  他遠處
[00:13:38.000 --> 00:13:40.000]  看見耶穌就跑過去
[00:13:40.000 --> 00:13:42.000]  拜耶穌
[00:13:42.000 --> 00:13:44.000]  大聲呼叫說
[00:13:44.000 --> 00:13:46.000]  至高神的兒子耶穌
[00:13:46.000 --> 00:13:48.000]  我與你有什麼相干
[00:13:48.000 --> 00:13:50.000]  我指著神懇求你
[00:13:50.000 --> 00:13:52.000]  不要叫我受苦
[00:13:52.000 --> 00:13:54.000]  是因為耶穌曾吩咐
[00:13:54.000 --> 00:13:56.000]  他說烏鬼啊
[00:13:56.000 --> 00:13:58.000]  從這人身上
[00:13:58.000 --> 00:14:00.000]  出來吧
[00:14:00.000 --> 00:14:02.000]  耶穌就問他
[00:14:02.000 --> 00:14:04.000]  你名叫什麼
[00:14:04.000 --> 00:14:06.000]  回答說
[00:14:06.000 --> 00:14:08.000]  我名叫群
[00:14:08.000 --> 00:14:10.000]  因為我們
[00:14:10.000 --> 00:14:12.000]  多的緣故
[00:14:12.000 --> 00:14:14.000]  就在山地求
[00:14:14.000 --> 00:14:16.000]  耶穌不要叫他們
[00:14:16.000 --> 00:14:18.000]  離開那地方
[00:14:18.000 --> 00:14:20.000]  在那裡
[00:14:20.000 --> 00:14:22.000]  山坡上有一大群
[00:14:22.000 --> 00:14:24.000]  豬吃吃
[00:14:24.000 --> 00:14:26.000]  鬼就向求耶穌說
[00:14:26.000 --> 00:14:28.000]  求你打發我們
[00:14:28.000 --> 00:14:30.000]  往豬群裡
[00:14:30.000 --> 00:14:32.000]  扶著豬去
[00:14:32.000 --> 00:14:34.000]  耶穌
[00:14:34.000 --> 00:14:36.000]  准了他們
[00:14:36.000 --> 00:14:38.000]  烏鬼就出來
[00:14:38.000 --> 00:14:40.000]  進入豬裡去
[00:14:40.000 --> 00:14:42.000]  於是那群豬
[00:14:42.000 --> 00:14:44.000]  闖下山崖
[00:14:44.000 --> 00:14:46.000]  投在海裡
[00:14:46.000 --> 00:14:48.000]  淹死了
[00:14:48.000 --> 00:14:50.000]  數目有二千
[00:14:50.000 --> 00:14:52.000]  放豬的就逃跑了
[00:14:52.000 --> 00:14:54.000]  去告訴城裡和鄉下的人
[00:14:54.000 --> 00:14:56.000]  他們來到耶穌那裡
[00:14:56.000 --> 00:14:58.000]  看見那被鬼附著的人
[00:14:58.000 --> 00:15:00.000]  就是從前被
[00:15:00.000 --> 00:15:02.000]  群鬼所附的
[00:15:02.000 --> 00:15:04.000]  坐著
[00:15:04.000 --> 00:15:06.000]  穿上衣服
[00:15:06.000 --> 00:15:08.000]  心裡明白
[00:15:08.000 --> 00:15:10.000]  過來
[00:15:10.000 --> 00:15:12.000]  他們就心懼怕
[00:15:12.000 --> 00:15:14.000]  看見這事的
[00:15:14.000 --> 00:15:16.000]  便將鬼附之人所遇見
[00:15:16.000 --> 00:15:18.000]  和那群豬的事都告訴了
[00:15:18.000 --> 00:15:20.000]  眾人
[00:15:20.000 --> 00:15:22.000]  眾人就要求耶穌
[00:15:22.000 --> 00:15:24.000]  離開他們的境界
[00:15:24.000 --> 00:15:28.000]  耶穌上船的時候
[00:15:28.000 --> 00:15:30.000]  那從前被鬼附著的人
[00:15:30.000 --> 00:15:32.000]  懇求與耶穌同在
[00:15:32.000 --> 00:15:34.000]  耶穌
[00:15:34.000 --> 00:15:36.000]  不許
[00:15:36.000 --> 00:15:38.000]  卻對他說
[00:15:38.000 --> 00:15:40.000]  你回家去
[00:15:40.000 --> 00:15:42.000]  到你的親屬那裡
[00:15:42.000 --> 00:15:44.000]  將主為你所做的事
[00:15:44.000 --> 00:15:46.000]  何等大的事
[00:15:46.000 --> 00:15:48.000]  是怎樣憐憫你
[00:15:48.000 --> 00:15:50.000]  都告訴他們
[00:15:50.000 --> 00:15:52.000]  那人就走了
[00:15:52.000 --> 00:15:54.000]  在底下
[00:15:54.000 --> 00:15:56.000]  玻璃傳揚耶穌
[00:15:56.000 --> 00:15:58.000]  為他做了
[00:15:58.000 --> 00:16:00.000]  何等大的事
[00:16:00.000 --> 00:16:02.000]  眾人就都
[00:16:02.000 --> 00:16:04.000]  稀奇
[00:16:04.000 --> 00:16:06.000]  耶穌基督
[00:16:06.000 --> 00:16:08.000]  離開以色列的山
[00:16:08.000 --> 00:16:10.000]  就是橫過到格拉森
[00:16:10.000 --> 00:16:12.000]  格拉森是一個外邦人的地方
[00:16:12.000 --> 00:16:14.000]  很多人在那裡養豬
[00:16:14.000 --> 00:16:16.000]  在格拉森
[00:16:16.000 --> 00:16:18.000]  耶穌基督是遇見了一個被鬼附的人
[00:16:18.000 --> 00:16:20.000]  這個人是住在墳墓的裡面
[00:16:20.000 --> 00:16:22.000]  沒有人能夠捆住他
[00:16:22.000 --> 00:16:24.000]  用鍊鎖去
[00:16:24.000 --> 00:16:26.000]  他都能夠拆散了他
