
[00:00:00.000 --> 00:00:02.000]  丁姊妹主來平安
[00:01:20.600 --> 00:01:22.100]  將它倒轉來掛
[00:01:22.100 --> 00:01:24.600]  表示那些福氣,嘩!源源不絕
[00:01:24.600 --> 00:01:26.600]  留下來給我們
[00:01:26.600 --> 00:01:28.600]  每一次崇拜,我都說
[00:01:28.600 --> 00:01:32.600]  我們憑信心領受從神而來的賜福
[00:01:32.600 --> 00:01:35.600]  原來我們所相信的上帝
[00:01:35.600 --> 00:01:37.600]  是賜人福氣的神
[00:01:37.600 --> 00:01:39.600]  以佛所書
[00:01:39.600 --> 00:01:41.600]  一開始一章十四節
[00:01:41.600 --> 00:01:43.600]  也是跟福氣有關的
[00:01:43.600 --> 00:01:45.600]  和合本的副題是
[00:01:45.600 --> 00:01:49.600]  基督女的屬靈福氣
[00:01:49.600 --> 00:01:52.600]  基督女的屬靈福氣
[00:01:52.600 --> 00:01:54.600]  二月份開始
[00:01:54.600 --> 00:01:57.600]  講壇的訊息來自以佛所書
[00:01:57.600 --> 00:02:02.600]  有關於這本書的重點內容的介紹
[00:02:02.600 --> 00:02:05.600]  我今天在大家程序表的封面
[00:02:05.600 --> 00:02:07.600]  我已經寫了一篇文章
[00:02:07.600 --> 00:02:08.600]  那篇文章的名稱是
[00:02:08.600 --> 00:02:11.600]  滿載基督屬靈福氣的教會
[00:02:11.600 --> 00:02:14.600]  請你自己回去讀
[00:02:14.600 --> 00:02:16.600]  是回家讀,現在我們先不看了
[00:02:16.600 --> 00:02:20.600]  然後我也不會在講壇講這個內容
[00:02:20.600 --> 00:02:22.600]  今天想和大家看的就是
[00:02:22.600 --> 00:02:26.600]  以佛所書一章一到十四節原來的經文
[00:02:26.600 --> 00:02:29.600]  剛才Mandy師母已經讀出了
[00:02:29.600 --> 00:02:31.600]  第三至第九節
[00:02:31.600 --> 00:02:33.600]  究竟保羅在這裡說
[00:02:33.600 --> 00:02:36.600]  基督女的屬靈福氣
[00:02:36.600 --> 00:02:38.600]  是什麼福氣呢?
[00:02:38.600 --> 00:02:39.600]  第一樣讓我們看到的就是
[00:02:39.600 --> 00:02:41.600]  蒙上帝揀選之福
[00:02:41.600 --> 00:02:43.600]  一章第四節那裡說
[00:02:43.600 --> 00:02:46.600]  周禦臣從創立世界以前
[00:02:46.600 --> 00:02:49.600]  在基督女揀選了我們
[00:02:49.600 --> 00:02:52.600]  原來在創立世界以前
[00:02:52.600 --> 00:02:53.600]  上帝在祂的心意裡面
[00:02:53.600 --> 00:02:56.600]  在祂的計劃裡面已經揀選了我們
[00:02:56.600 --> 00:02:59.600]  這個不是偶發性
[00:02:59.600 --> 00:03:02.600]  突如其來想起就做的
[00:03:02.600 --> 00:03:04.600]  而是在創世以前
[00:03:04.600 --> 00:03:06.600]  在很久很久以前
[00:03:06.600 --> 00:03:08.600]  在我們仍然沒有的時候
[00:03:08.600 --> 00:03:11.600]  上帝已經是按照祂的心意
[00:03:11.600 --> 00:03:16.600]  揀選是來自上帝的揀選
[00:03:16.600 --> 00:03:18.600]  是祂自己的心意
[00:03:18.600 --> 00:03:20.600]  是祂的計劃
[00:03:20.600 --> 00:03:25.600]  不是我們自己因為有什麼素質
[00:03:25.600 --> 00:03:27.600]  有什麼合乎標準
[00:03:27.600 --> 00:03:29.600]  上帝揀選我們
[00:03:29.600 --> 00:03:31.600]  也不是人的推論
[00:03:31.600 --> 00:03:32.600]  推論出一個神出來
[00:03:32.600 --> 00:03:34.600]  於是有祂的揀選
[00:03:34.600 --> 00:03:36.600]  這個不是人推論的作為
[00:03:36.600 --> 00:03:39.600]  這個是上帝的心意
[00:03:39.600 --> 00:03:41.600]  上帝的計劃
[00:03:41.600 --> 00:03:43.600]  親自的揀選
[00:03:43.600 --> 00:03:45.600]  完全是出於祂的愛
[00:03:46.600 --> 00:03:50.600]  丙姐妹我們就算去街市買菜
[00:03:50.600 --> 00:03:52.600]  買些水果也會揀選
[00:03:52.600 --> 00:03:54.600]  我們可能會摸摸它
[00:03:54.600 --> 00:03:56.600]  牧師你行不行?我經常去街市
[00:03:56.600 --> 00:03:57.600]  你經常碰到我
[00:03:57.600 --> 00:03:59.600]  看看橙子行不行?硬不硬正?
[00:03:59.600 --> 00:04:01.600]  看看菜是怎樣?
[00:04:01.600 --> 00:04:04.600]  我們也會按照我們看到的
[00:04:04.600 --> 00:04:07.600]  我們心裡有些要求去揀選一些東西
[00:04:07.600 --> 00:04:09.600]  你作為上師
[00:04:09.600 --> 00:04:12.600]  你可能有機會去揀選一些下屬
[00:04:12.600 --> 00:04:14.600]  去面試他
[00:04:14.600 --> 00:04:16.600]  你會看看他的履歷
[00:04:16.600 --> 00:04:17.600]  他的學歷
[00:04:17.600 --> 00:04:18.600]  他的工作經驗
[00:04:18.600 --> 00:04:20.600]  以前在哪間公司工作等等
[00:04:20.600 --> 00:04:23.600]  我們也會有一定的標準
[00:04:23.600 --> 00:04:26.600]  人的心意來去揀選
[00:04:26.600 --> 00:04:28.600]  不過
[00:04:28.600 --> 00:04:30.600]  上帝揀選
[00:04:30.600 --> 00:04:32.600]  和人的心意
[00:04:32.600 --> 00:04:34.600]  不是一樣的
[00:04:34.600 --> 00:04:36.600]  我想大家最熟悉的一個例子
[00:04:36.600 --> 00:04:37.600]  就是上帝吩咐
[00:04:37.600 --> 00:04:41.600]  撒姆爾去到耶西的家裡
[00:04:41.600 --> 00:04:43.600]  因為要找那位
[00:04:43.600 --> 00:04:44.600]  上帝要高納
[00:04:44.600 --> 00:04:46.600]  那位預定的王
[00:04:46.600 --> 00:04:48.600]  耶西是誰?
[00:04:48.600 --> 00:04:50.600]  大衛的爸爸
[00:04:50.600 --> 00:04:52.600]  於是耶西將他的兒子
[00:04:52.600 --> 00:04:53.600]  逐個逐個叫出來
[00:04:53.600 --> 00:04:55.600]  這個可以,這個可以
[00:04:55.600 --> 00:04:56.600]  沒有一個
[00:04:56.600 --> 00:04:59.600]  撒姆爾認為是合適的
[00:04:59.600 --> 00:05:01.600]  撒姆爾記上帝十六章第七節
[00:05:01.600 --> 00:05:02.600]  那裡這樣形容
[00:05:02.600 --> 00:05:05.600]  他說不要看他的外貌和他身材高大
[00:05:05.600 --> 00:05:07.600]  我不揀選他
[00:05:07.600 --> 00:05:10.600]  因為耶和華不像人看人
[00:05:10.600 --> 00:05:12.600]  人是看外貌
[00:05:12.600 --> 00:05:16.600]  耶和華是看內心
[00:05:16.600 --> 00:05:18.600]  如果因為他身材高大
[00:05:18.600 --> 00:05:20.600]  因為他外貌帥
[00:05:20.600 --> 00:05:22.600]  我第一個沒份
[00:05:22.600 --> 00:05:24.600]  但是感謝主
[00:05:24.600 --> 00:05:27.600]  是看人的內心
[00:05:27.600 --> 00:05:30.600]  上帝的揀選不是人那種準則
[00:05:30.600 --> 00:05:32.600]  那種要求
[00:05:32.600 --> 00:05:35.600]  上帝有他自己的心意和標準
[00:05:35.600 --> 00:05:38.600]  在人類歷史的舞台上
[00:05:38.600 --> 00:05:40.600]  主角是人類
[00:05:40.600 --> 00:05:42.600]  但是保羅卻在這裡提醒我們
[00:05:42.600 --> 00:05:46.600]  在人類歷史裡面的主角是神
[00:05:46.600 --> 00:05:48.600]  主角是神
[00:05:48.600 --> 00:05:50.600]  所以
[00:05:50.600 --> 00:05:53.600]  神的揀選是出自他自己
[00:05:53.600 --> 00:05:55.600]  這個揀選
[00:05:55.600 --> 00:05:57.600]  很重要的一個訊息
[00:05:57.600 --> 00:05:59.600]  告訴我們,提醒我們
[00:05:59.600 --> 00:06:01.600]  就好像這句話所說
[00:06:01.600 --> 00:06:03.600]  從神而來的揀選
[00:06:03.600 --> 00:06:07.600]  是叫我們學習謙卑的一個激勵
[00:06:07.600 --> 00:06:10.600]  是因為神親自的揀選
[00:06:10.600 --> 00:06:12.600]  不是我們自己有什麼能力
[00:06:12.600 --> 00:06:14.600]  所以要我們去謙卑
[00:06:14.600 --> 00:06:16.600]  去激勵著我們
[00:06:16.600 --> 00:06:19.600]  而不是一個自誇的根據
[00:06:19.600 --> 00:06:21.600]  不是因為神揀選
[00:06:21.600 --> 00:06:23.600]  不是因為人揀選我們
[00:06:23.600 --> 00:06:25.600]  按標準,達到標準
[00:06:25.600 --> 00:06:27.600]  我們可以自誇的
[00:06:27.600 --> 00:06:29.600]  可以誇口,可以驕傲的
[00:06:29.600 --> 00:06:31.600]  相反的
[00:06:31.600 --> 00:06:34.600]  這個不是自誇的根據
[00:06:34.600 --> 00:06:37.600]  揀選是讓我們去知道
[00:06:37.600 --> 00:06:39.600]  不是出自自己
[00:06:39.600 --> 00:06:41.600]  而是出自上帝
[00:06:41.600 --> 00:06:44.600]  最近這兩天
[00:06:44.600 --> 00:06:46.600]  可能大家都會收到
[00:06:46.600 --> 00:06:48.600]  有關沈祖堯醫生
[00:06:48.600 --> 00:06:50.600]  講述他在2003年
[00:06:50.600 --> 00:06:52.600]  沙士的故事
[00:06:52.600 --> 00:06:54.600]  2003年
[00:06:54.600 --> 00:06:57.600]  在座我想相信很多人都經歷過沙士
[00:06:57.600 --> 00:07:00.600]  沙士爆發了十天
[00:07:00.600 --> 00:07:02.600]  沈醫生去
[00:07:02.600 --> 00:07:06.600]  叫了大約二十多個基督徒的醫生
[00:07:06.600 --> 00:07:08.600]  一齊在他的辦公室
[00:07:08.600 --> 00:07:10.600]  來到有個祈禱會
[00:07:10.600 --> 00:07:13.600]  當時大家都很無助
[00:07:13.600 --> 00:07:15.600]  都不知道怎麼辦
[00:07:15.600 --> 00:07:18.600]  又不知道那個疫症是怎麼樣
[00:07:18.600 --> 00:07:20.600]  沒有人知道是怎麼樣
[00:07:20.600 --> 00:07:22.600]  用什麼藥,沒有人知道
[00:07:22.600 --> 00:07:24.600]  所以沈醫生帶頭
[00:07:24.600 --> 00:07:27.600]  第一句祈禱,第一句說話就是
[00:07:27.600 --> 00:07:29.600]  主要我們承認我們自己的
[00:07:29.600 --> 00:07:32.600]  無知和無能
[00:07:32.600 --> 00:07:37.600]  丁姐妹,今天我們在這個疫症裏面
[00:07:37.600 --> 00:07:40.600]  我們何嘗不是看到自己那種無助
[00:07:40.600 --> 00:07:43.600]  無知,無能嗎?
[00:07:43.600 --> 00:07:47.600]  我們有什麼可以值得誇耀的呢?
[00:07:47.600 --> 00:07:50.600]  沒有,一點都沒有
[00:07:50.600 --> 00:07:56.600]  揀選是讓我們看到自己
[00:07:56.600 --> 00:07:58.600]  是多麼的欠缺
[00:08:00.600 --> 00:08:02.600]  不過揀選另外一方面
[00:08:02.600 --> 00:08:05.600]  就是要我們知道我們是有一個責任的
[00:08:05.600 --> 00:08:07.600]  在一章第四節,經文這樣說
[00:08:07.600 --> 00:08:09.600]  在基督裏揀選了我們
[00:08:09.600 --> 00:08:13.600]  使我們在他裏面成為聖潔
[00:08:13.600 --> 00:08:15.600]  無有瑕疵
[00:08:15.600 --> 00:08:18.600]  這個就是當我們被揀選的時候
[00:08:18.600 --> 00:08:20.600]  我們需要負的責任
[00:08:20.600 --> 00:08:22.600]  揀選不是表示我們揀選了
[00:08:22.600 --> 00:08:23.600]  哇,好得啦,好掂啦
[00:08:23.600 --> 00:08:25.600]  於是乎我們可以任意妄為
[00:08:25.600 --> 00:08:27.600]  相反的
[00:08:27.600 --> 00:08:29.600]  揀選之後我們有一個責任
[00:08:29.600 --> 00:08:32.600]  在我們生命裏面要成為聖潔
[00:08:32.600 --> 00:08:34.600]  無有瑕疵
[00:08:34.600 --> 00:08:37.600]  無有瑕疵原本文字的意思是
[00:08:37.600 --> 00:08:40.600]  沒有任何的缺陷
[00:08:40.600 --> 00:08:42.600]  大家都知道舊約時期
[00:08:42.600 --> 00:08:43.600]  獻祭是怎樣的
[00:08:43.600 --> 00:08:46.600]  要獻投生的,要獻無殘疾的
[00:08:46.600 --> 00:08:48.600]  是最好的
[00:08:48.600 --> 00:08:50.600]  上帝揀選了我們
[00:08:50.600 --> 00:08:53.600]  是希望在我們的生命裏面
[00:08:53.600 --> 00:08:57.600]  都不斷去追求成為聖潔
[00:08:57.600 --> 00:08:59.600]  無有瑕疵
[00:08:59.600 --> 00:09:01.600]  我們知道我們是軟弱的
[00:09:01.600 --> 00:09:04.600]  我們知道我們仍然是滿有罪的
[00:09:04.600 --> 00:09:06.600]  我們知道我們常常都會跌倒
[00:09:06.600 --> 00:09:08.600]  但是
[00:09:08.600 --> 00:09:11.600]  我們都是否能夠有一個不斷去追求
[00:09:11.600 --> 00:09:15.600]  希望符合上帝心意的那個聖潔
[00:09:15.600 --> 00:09:16.600]  和無有瑕疵
[00:09:16.600 --> 00:09:20.600]  是沒有任何缺陷的一個生命呢?
[00:09:22.600 --> 00:09:23.600]  弟兄姊妹
[00:09:23.600 --> 00:09:25.600]  你有沒有珍惜
[00:09:25.600 --> 00:09:27.600]  這個被揀選
[00:09:27.600 --> 00:09:30.600]  蒙上帝揀選的福氣呢?
[00:09:30.600 --> 00:09:32.600]  當你珍惜的時候
[00:09:32.600 --> 00:09:35.600]  你更加要盡上這個責任
[00:09:35.600 --> 00:09:38.600]  聖經裏面充滿了很多的提醒
[00:09:38.600 --> 00:09:41.600]  怎樣去追求聖潔
[00:09:41.600 --> 00:09:44.600]  成為無有瑕疵
[00:09:44.600 --> 00:09:46.600]  聖經裏面說我們要行事為人
[00:09:46.600 --> 00:09:48.600]  要像光明之子
[00:09:48.600 --> 00:09:50.600]  聖經裏面說我們要除去舊人的行為
[00:09:50.600 --> 00:09:52.600]  要照神的形象
[00:09:52.600 --> 00:09:55.600]  要有真理的人意和聖潔
[00:09:55.600 --> 00:09:58.600]  聖經裏面說我們生氣不犯罪
[00:09:58.600 --> 00:10:01.600]  要彼此饒恕
[00:10:01.600 --> 00:10:04.600]  聖經提醒我們要孝敬父母
[00:10:04.600 --> 00:10:05.600]  丈夫愛妻子
[00:10:05.600 --> 00:10:08.600]  妻子信服丈夫
[00:10:08.600 --> 00:10:10.600]  不單止在人與人
[00:10:10.600 --> 00:10:12.600]  朋友朋友之間的關係
[00:10:12.600 --> 00:10:15.600]  不單止在神和人之間的關係
[00:10:15.600 --> 00:10:16.600]  更在家庭裏面
[00:10:16.600 --> 00:10:20.600]  父母兄弟子女
[00:10:20.600 --> 00:10:23.600]  夫婦配偶之間的關係裏面
[00:10:23.600 --> 00:10:26.600]  都能夠實踐
[00:10:26.600 --> 00:10:29.600]  在今天這段經文裏面
[00:10:29.600 --> 00:10:32.600]  在基督裏出現了好幾次
[00:10:32.600 --> 00:10:34.600]  不過每一次基本上的意義
[00:10:34.600 --> 00:10:37.600]  都不完全一樣
[00:10:37.600 --> 00:10:39.600]  在這一段
[00:10:39.600 --> 00:10:41.600]  剛才大家所讀的
[00:10:41.600 --> 00:10:43.600]  意思是藉著基督
[00:10:43.600 --> 00:10:45.600]  透過藉著主耶穌基督
[00:10:45.600 --> 00:10:47.600]  我們得到兒子的名分
[00:10:47.600 --> 00:10:48.600]  藉著基督
[00:10:48.600 --> 00:10:49.600]  耶穌基督的寶血
[00:10:49.600 --> 00:10:52.600]  我們能夠和上帝建立了一個
[00:10:52.600 --> 00:10:55.600]  父與子的關係
[00:10:55.600 --> 00:10:57.600]  於是上帝不再是高高在上
[00:10:57.600 --> 00:10:59.600]  遙不可及的神
[00:10:59.600 --> 00:11:01.600]  祂是和我們很親密的
[00:11:01.600 --> 00:11:04.600]  一個父子的關係
[00:11:04.600 --> 00:11:06.600]  兄弟姐妹
[00:11:06.600 --> 00:11:09.600]  今天你有多珍惜這個關係
[00:11:09.600 --> 00:11:14.600]  你有多珍惜這個兒子名分的福氣
[00:11:14.600 --> 00:11:20.600]  你有多認識這位父神
[00:11:20.600 --> 00:11:21.600]  我們和一個朋友
[00:11:21.600 --> 00:11:22.600]  我們認識了很多年
[00:11:22.600 --> 00:11:24.600]  認識了幾十年
[00:11:24.600 --> 00:11:25.600]  或多或少
[00:11:25.600 --> 00:11:26.600]  雖然見面不多
[00:11:26.600 --> 00:11:28.600]  你都知道他一些事情
[00:11:28.600 --> 00:11:30.600]  可能我們不是每個星期都見面
[00:11:30.600 --> 00:11:33.600]  每個星期都在一起吃飯
[00:11:33.600 --> 00:11:35.600]  你一定會知道很多事情
[00:11:35.600 --> 00:11:38.600]  感情很深厚
[00:11:38.600 --> 00:11:42.600]  但你對上帝有多少的認識
[00:11:42.600 --> 00:11:45.600]  為什麼我們說可以和上帝有一個很親密的關係
[00:11:45.600 --> 00:11:49.600]  但從來沒有見我們讀經和祈禱
[00:11:49.600 --> 00:11:51.600]  我們認識一個人需要用時間
[00:11:51.600 --> 00:11:53.600]  需要不斷溝通
[00:11:53.600 --> 00:11:55.600]  很多的了解
[00:11:55.600 --> 00:11:57.600]  為什麼我們可以不需要去祈禱
[00:11:57.600 --> 00:11:58.600]  不需要去讀經
[00:11:58.600 --> 00:12:02.600]  我們就好像很了解我們的上帝
[00:12:02.600 --> 00:12:04.600]  弟兄姊妹
[00:12:04.600 --> 00:12:07.600]  得兒子名分的福氣
[00:12:07.600 --> 00:12:08.600]  是一個關係
[00:12:08.600 --> 00:12:14.600]  需要和我們用時間和上帝建立
[00:12:14.600 --> 00:12:15.600]  在我們生命裏
[00:12:15.600 --> 00:12:18.600]  我們和不同的人有不同的關係
[00:12:18.600 --> 00:12:21.600]  職場和同事有不同的關係
[00:12:21.600 --> 00:12:22.600]  在家裏有弟兄姊妹
[00:12:22.600 --> 00:12:23.600]  父母有不同的關係
[00:12:23.600 --> 00:12:25.600]  家人的關係
[00:12:25.600 --> 00:12:30.600]  可能有朋友同學之間的關係
[00:12:30.600 --> 00:12:31.600]  不知道為什麼
[00:12:31.600 --> 00:12:37.600]  很多時間我們很怕和上帝建立一個深厚的關係
[00:12:37.600 --> 00:12:41.600]  因為我們擔心和上帝建立關係的時候
[00:12:41.600 --> 00:12:46.600]  總是會對我們和其他人的關係有損傷
[00:12:46.600 --> 00:12:53.600]  好像我們放不下和其他人建立一個很親密的關係
[00:12:53.600 --> 00:12:56.600]  我們寧可去珍惜這些關係
[00:12:56.600 --> 00:13:01.600]  而輕看了我們和上帝的關係
[00:13:01.600 --> 00:13:04.600]  最近有位弟兄和我分享
[00:13:04.600 --> 00:13:08.600]  他說他公司要他去跟進一些事情
[00:13:08.600 --> 00:13:10.600]  去處理一些事情
[00:13:10.600 --> 00:13:12.600]  他一接手就知道
[00:13:12.600 --> 00:13:14.600]  如果按照公司的做法
[00:13:14.600 --> 00:13:17.600]  這些是踩界
[00:13:17.600 --> 00:13:19.600]  很容易就會是犯法的事
[00:13:19.600 --> 00:13:21.600]  表面上看來沒什麼事
[00:13:21.600 --> 00:13:23.600]  但基本上是灰色地帶
[00:13:23.600 --> 00:13:26.600]  很容易就犯錯
[00:13:26.600 --> 00:13:28.600]  他心裏面很作難
[00:13:28.600 --> 00:13:33.600]  於是他去請教一個在職場上很資深的弟兄
[00:13:33.600 --> 00:13:36.600]  給他很多很好的意見
[00:13:36.600 --> 00:13:38.600]  他來和我分享的時候
[00:13:38.600 --> 00:13:40.600]  他說牧師
[00:13:40.600 --> 00:13:43.600]  我知道這是一個很難的決定
[00:13:43.600 --> 00:13:50.600]  究竟我是想和公司和老闆保持一個好的關係
[00:13:50.600 --> 00:13:53.600]  去完成這個工作
[00:13:53.600 --> 00:13:58.600]  還是我走在上帝的心意裏
[00:13:58.600 --> 00:14:02.600]  去和上帝保持一個關係
[00:14:02.600 --> 00:14:06.600]  他跟我說其實兩個都有後果
[00:14:06.600 --> 00:14:10.600]  兩個都有後果
[00:14:10.600 --> 00:14:12.600]  至於最後的選擇
[00:14:12.600 --> 00:14:17.600]  他和上帝保持一個親密的關係
[00:14:17.600 --> 00:14:20.600]  他按照上帝的心意
[00:14:20.600 --> 00:14:23.600]  雖然他知道公司老闆很不開心
[00:14:23.600 --> 00:14:25.600]  很不高興
[00:14:25.600 --> 00:14:29.600]  但他深信上帝的恩手會拖大住
[00:14:29.600 --> 00:14:33.600]  上帝的眼目是會擦汗住
[00:14:33.600 --> 00:14:35.600]  弟兄姊妹
[00:14:35.600 --> 00:14:39.600]  今天究竟我們和上帝保持一個什麼樣的關係
[00:14:39.600 --> 00:14:42.600]  在基督裏
[00:14:42.600 --> 00:14:44.600]  另外一個意思就是
[00:14:44.600 --> 00:14:49.600]  基督給我們一個生活的規範
[00:14:49.600 --> 00:14:51.600]  給我們一個生活的界限
[00:14:51.600 --> 00:14:54.600]  我們能夠按照上帝的心意去行
[00:14:54.600 --> 00:14:56.600]  於是我們活在基督裏的時候
[00:14:56.600 --> 00:15:01.600]  在基督裏我們就漸漸有基督的形象
[00:15:01.600 --> 00:15:05.600]  有時我們會說基督在我裏面
[00:15:05.600 --> 00:15:06.600]  意思就是說
[00:15:06.600 --> 00:15:09.600]  我的心裏面已經滿載著基督
[00:15:09.600 --> 00:15:12.600]  我們行事為人有基督的樣式
[00:15:12.600 --> 00:15:14.600]  我們作很多決定的時候
[00:15:14.600 --> 00:15:16.600]  行事為人我們的準則
[00:15:16.600 --> 00:15:17.600]  我們的價值觀
[00:15:17.600 --> 00:15:20.600]  都是有基督在我們的心裏面
[00:15:20.600 --> 00:15:22.600]  但另一個說法就是說
[00:15:22.600 --> 00:15:24.600]  我在基督裏面
[00:15:24.600 --> 00:15:26.600]  兩個都沒有錯的
[00:15:26.600 --> 00:15:27.600]  聖經也有說
[00:15:27.600 --> 00:15:29.600]  但我覺得我在基督裏面
[00:15:29.600 --> 00:15:32.600]  好像是如果基督是很大的時候
[00:15:32.600 --> 00:15:34.600]  我在裏面就浸入基督的愛
[00:15:34.600 --> 00:15:36.600]  那種的恩典裏面
[00:15:36.600 --> 00:15:39.600]  就好像不是基督只在我裏面
[00:15:39.600 --> 00:15:41.600]  你看不到一點點的分別
[00:15:41.600 --> 00:15:44.600]  雖然兩個都重要的
[00:15:44.600 --> 00:15:46.600]  但究竟我們今天
[00:15:46.600 --> 00:15:49.600]  是否都能夠在基督裏面
[00:15:49.600 --> 00:15:52.600]  又或者基督在我們裏面呢
[00:15:52.600 --> 00:15:54.600]  我相信唯有這兩天
[00:15:54.600 --> 00:15:56.600]  我們在實踐的時候
[00:15:56.600 --> 00:15:58.600]  我們先跟我們的兒子
[00:15:58.600 --> 00:16:02.600]  名分相稱
[00:16:02.600 --> 00:16:04.600]  本來亦都在這段經文裏面提到
[00:16:04.600 --> 00:16:08.600]  可感恩頌讚之福
[00:16:08.600 --> 00:16:10.600]  有聖經學者形容
[00:16:10.600 --> 00:16:13.600]  以弗所書三章頭三章
[00:16:13.600 --> 00:16:16.600]  是充滿了敬拜和禮儀的語言
[00:16:16.600 --> 00:16:18.600]  簡直可以說是
[00:16:18.600 --> 00:16:21.600]  抱上了音樂的教義
[00:16:21.600 --> 00:16:23.600]  而我們今天所讀的這段經文
[00:16:23.600 --> 00:16:25.600]  以弗所書一章一到十四節
[00:16:25.600 --> 00:16:28.600]  是一個很長的形容為榮耀頌
[00:16:28.600 --> 00:16:31.600]  榮耀頌讚歸給神
[00:16:31.600 --> 00:16:33.600]  經文曾經多次重複
[00:16:33.600 --> 00:16:35.600]  上帝是得著稱讚的
[00:16:35.600 --> 00:16:37.600]  譬如在一章三節裏說
[00:16:37.600 --> 00:16:41.600]  願頌讚歸於我們主耶穌基督的父神
[00:16:41.600 --> 00:16:43.600]  另外有三節經文是說
[00:16:43.600 --> 00:16:46.600]  他的榮耀得著稱讚
[00:16:46.600 --> 00:16:49.600]  包括一章六節
[00:16:49.600 --> 00:16:51.600]  一章十二節
[00:16:51.600 --> 00:16:53.600]  和一章十四節
[00:16:53.600 --> 00:16:59.600]  都說使他的榮耀得著稱讚
[00:16:59.600 --> 00:17:02.600]  什麼是使他的榮耀得著稱讚呢?
[00:17:02.600 --> 00:17:04.600]  正如我剛才所說
[00:17:04.600 --> 00:17:07.600]  上帝的作為從創世以先已經開始
[00:17:07.600 --> 00:17:09.600]  祂的計劃已經開始
[00:17:09.600 --> 00:17:11.600]  在我們完全未知曉的時候
[00:17:11.600 --> 00:17:15.600]  已經為我們去作了揀選的工作
[00:17:15.600 --> 00:17:18.600]  所以這個上帝不是一個遙遠的上帝
[00:17:18.600 --> 00:17:22.600]  這個上帝不是只是擺在歷史博物館裏的上帝
[00:17:22.600 --> 00:17:28.600]  這個上帝是創世以先開始工作
[00:17:28.600 --> 00:17:33.600]  一直活躍在人的歷史裏
[00:17:33.600 --> 00:17:35.600]  祂是過去的上帝
[00:17:35.600 --> 00:17:37.600]  祂是現在的上帝
[00:17:37.600 --> 00:17:39.600]  祂是將來的上帝
[00:17:39.600 --> 00:17:40.600]  祂是昨日的上帝
[00:17:40.600 --> 00:17:41.600]  祂是今日的上帝
[00:17:41.600 --> 00:17:44.600]  祂是直到永遠的上帝
[00:17:44.600 --> 00:17:46.600]  你信不信?
[00:17:46.600 --> 00:17:48.600]  沒有反應
[00:17:48.600 --> 00:17:51.600]  是因為口罩已經把我們迷暈了
[00:17:51.600 --> 00:17:53.600]  你信不信?
[00:17:53.600 --> 00:17:54.600]  我們要相信
[00:17:54.600 --> 00:17:57.600]  這個上帝是很活躍的
[00:17:57.600 --> 00:17:59.600]  祂不斷來作供
[00:17:59.600 --> 00:18:00.600]  是昨日的
[00:18:00.600 --> 00:18:01.600]  是今日的
[00:18:01.600 --> 00:18:02.600]  是明日的
[00:18:02.600 --> 00:18:03.600]  是過去的
[00:18:03.600 --> 00:18:04.600]  是現在的
[00:18:04.600 --> 00:18:05.600]  是將來的
[00:18:05.600 --> 00:18:08.600]  是直到永遠的
[00:18:08.600 --> 00:18:09.600]  唯有我們這樣相信的時候
[00:18:09.600 --> 00:18:10.600]  我們知道
