
[00:00:00.000 --> 00:00:03.780]  各位定子女 我代表孫道輝北角堂向大家問安
[00:05:48.260 --> 00:05:50.260]  耶穌在海上行走
[00:05:50.260 --> 00:05:52.260]  第三次
[00:05:52.260 --> 00:05:55.260]  就是祂剛剛離開猶太人
[00:05:55.260 --> 00:05:56.260]  聚居在西岸
[00:05:56.260 --> 00:05:57.260]  坐船到對岸
[00:05:57.260 --> 00:05:59.260]  回來
[00:05:59.260 --> 00:06:02.260]  然後又準備這一次過海
[00:06:02.260 --> 00:06:07.260]  這三次過海的行程有一個共通點
[00:06:07.260 --> 00:06:10.260]  前兩個回合很明顯
[00:06:10.260 --> 00:06:13.260]  就是當遇上大的風浪
[00:06:13.260 --> 00:06:14.260]  在海上
[00:06:14.260 --> 00:06:15.260]  海中心
[00:06:15.260 --> 00:06:16.260]  那個危機很嚴重
[00:06:16.260 --> 00:06:18.260]  門徒很害怕
[00:06:18.260 --> 00:06:19.260]  兩個回合
[00:06:19.260 --> 00:06:21.260]  耶穌都在船上問門徒
[00:06:21.260 --> 00:06:23.260]  為什麼沒有信心?
[00:06:23.260 --> 00:06:24.260]  不害怕
[00:06:24.260 --> 00:06:26.260]  這個是關乎
[00:06:26.260 --> 00:06:30.260]  由生存危機到信心的問題
[00:06:30.260 --> 00:06:32.260]  而前兩個回合都令門徒很驚訝
[00:06:32.260 --> 00:06:34.260]  不明白
[00:06:34.260 --> 00:06:36.260]  耶穌到底是誰?
[00:06:36.260 --> 00:06:39.260]  所以你看到下面的一二三
[00:06:39.260 --> 00:06:43.260]  每一次上船過海都有這三件事出現
[00:06:43.260 --> 00:06:45.260]  而耶穌是誰這個主題
[00:06:45.260 --> 00:06:47.260]  正正就是馬科音
[00:06:47.260 --> 00:06:50.260]  由第一章一節開始說
[00:06:50.260 --> 00:06:52.260]  神的兒子耶穌基督福音的起頭
[00:06:52.260 --> 00:06:56.260]  一開始這本書是說神的兒子
[00:06:56.260 --> 00:07:01.260]  逐步揭曉給正在讀馬科音的人看
[00:07:01.260 --> 00:07:02.260]  為什麼祂是神的兒子?
[00:07:02.260 --> 00:07:04.260]  去到十五章三十九節
[00:07:04.260 --> 00:07:06.260]  在白夫長十字架下
[00:07:06.260 --> 00:07:08.260]  用祂的口說出
[00:07:08.260 --> 00:07:13.260]  這人真是神的兒子
[00:07:13.260 --> 00:07:16.260]  我們今天會用剛才打直的一二三
[00:07:16.260 --> 00:07:17.260]  那三個角度
[00:07:17.260 --> 00:07:19.260]  生存危機
[00:07:19.260 --> 00:07:20.260]  信心問題
[00:07:20.260 --> 00:07:21.260]  耶穌是誰
[00:07:21.260 --> 00:07:25.260]  去入徹我們剛才看這段不太明白的經文
[00:07:25.260 --> 00:07:27.260]  第一點
[00:07:27.260 --> 00:07:29.260]  這三個角度
[00:07:29.260 --> 00:07:30.260]  第一點
[00:07:30.260 --> 00:07:33.260]  從體見缺乏到轉眼仰望
[00:07:33.260 --> 00:07:36.260]  耶穌拒絕給神職的法利徒人看
[00:07:36.260 --> 00:07:39.260]  然後在十三節就說
[00:07:39.260 --> 00:07:40.260]  祂離開他們
[00:07:40.260 --> 00:07:43.260]  又上船往海那邊去了
[00:07:43.260 --> 00:07:45.260]  去到另一邊
[00:07:45.260 --> 00:07:47.260]  去對岸
[00:07:47.260 --> 00:07:51.260]  在我們中港台的文化當中
[00:07:51.260 --> 00:07:53.260]  對岸都是很敏感的
[00:07:53.260 --> 00:07:55.260]  講這些說話
[00:07:55.260 --> 00:07:56.260]  在他們裡面都是這樣的
[00:07:56.260 --> 00:07:59.260]  原文的形容是去到那一邊
[00:07:59.260 --> 00:08:04.260]  經文是要我們代入門徒的思考領域
[00:08:04.260 --> 00:08:06.260]  那一邊就是哪一邊
[00:08:06.260 --> 00:08:09.260]  提也不想提地名
[00:08:09.260 --> 00:08:11.260]  那邊
[00:08:11.260 --> 00:08:14.260]  因為那些是不潔的外邦人居住的地方
[00:08:14.260 --> 00:08:18.260]  在湖的另一邊
[00:08:18.260 --> 00:08:20.260]  旁白很快就說
[00:08:20.260 --> 00:08:23.260]  十四節說了有生存危機
[00:08:23.260 --> 00:08:27.260]  門徒亡了大餅
[00:08:27.260 --> 00:08:30.260]  去那一邊和門徒亡了大餅
[00:08:30.260 --> 00:08:34.260]  會構成怎樣的生存危機呢?
[00:08:34.260 --> 00:08:37.260]  就是因為他們身為猶太人
[00:08:37.260 --> 00:08:41.260]  不可以吃外邦人煮的食物
[00:08:41.260 --> 00:08:43.260]  他們飲食的規條
[00:08:43.260 --> 00:08:44.260]  潔淨的規條規定
[00:08:44.260 --> 00:08:46.260]  他們要用猶太的食材
[00:08:46.260 --> 00:08:48.260]  在猶太街市買回來煮
[00:08:48.260 --> 00:08:50.260]  用猶太潔淨的方式去煮
[00:08:50.260 --> 00:08:51.260]  去煮
[00:08:51.260 --> 00:08:52.260]  去預備
[00:08:52.260 --> 00:08:54.260]  煮麵包也是
[00:08:54.260 --> 00:08:57.260]  如果你有去過聖地
[00:08:57.260 --> 00:08:58.260]  去以色列
[00:08:58.260 --> 00:09:01.260]  或者有些大人去過
[00:09:01.260 --> 00:09:04.260]  你坐上去以色列的航空公司
[00:09:04.260 --> 00:09:06.260]  第一餐的飛機餐
[00:09:06.260 --> 00:09:08.260]  他不是用托盤托給你
[00:09:08.260 --> 00:09:10.260]  他是一盒的
[00:09:10.260 --> 00:09:12.260]  整盒拿給你
[00:09:12.260 --> 00:09:15.260]  那個盒上面有一個封條
[00:09:15.260 --> 00:09:17.260]  你要撕開封條才可以吃
[00:09:17.260 --> 00:09:18.260]  為什麼呢?
[00:09:18.260 --> 00:09:20.260]  那就打開封條看看吧
[00:09:20.260 --> 00:09:21.260]  就在盒子裡拿出來
[00:09:21.260 --> 00:09:22.260]  拿食物出來
[00:09:22.260 --> 00:09:24.260]  就會有一張信
[00:09:24.260 --> 00:09:25.260]  拿到了
[00:09:25.260 --> 00:09:26.260]  那張信上面證明
[00:09:26.260 --> 00:09:31.260]  這些是有猶太拉比檢查過的食物
[00:09:31.260 --> 00:09:33.260]  就是根據潔淨條例去預備的
[00:09:33.260 --> 00:09:36.260]  所以猶太人安心食用
[00:09:36.260 --> 00:09:38.260]  很嚴謹的
[00:09:38.260 --> 00:09:39.260]  耶穌時代的猶太人
[00:09:39.260 --> 00:09:42.260]  去到一個沒有猶太麵包師傅的地方
[00:09:42.260 --> 00:09:43.260]  怎麼買麵包吃呢?
[00:09:43.260 --> 00:09:46.260]  麵包就是他們的主要食糧
[00:09:46.260 --> 00:09:49.260]  整個行程不是即日來回的
[00:09:49.260 --> 00:09:53.260]  怎麼可以沒有預備路上的乾糧呢?
[00:09:53.260 --> 00:09:57.260]  所以吃已經產生一個生存的危機
[00:09:57.260 --> 00:09:59.260]  現在看見自己缺乏
[00:09:59.260 --> 00:10:01.260]  接下來不能吃了
[00:10:01.260 --> 00:10:04.260]  因此在第十五節
[00:10:04.260 --> 00:10:08.260]  耶穌就祝福他們說
[00:10:08.260 --> 00:10:10.260]  你們要謹慎
[00:10:10.260 --> 00:10:12.260]  防備法利塞人的教
[00:10:12.260 --> 00:10:14.260]  和希律的教
[00:10:14.260 --> 00:10:15.260]  第十六節
[00:10:15.260 --> 00:10:16.260]  我請你幫我讀吧
[00:10:16.260 --> 00:10:23.260]  門徒怎麼說呢?
[00:10:23.260 --> 00:10:25.260]  耶穌明明在說什麼呢?
[00:10:25.260 --> 00:10:30.260]  在說要小心法利塞人的教和希律的教
[00:10:30.260 --> 00:10:35.260]  為什麼門徒會認為祂在說餅呢?
[00:10:35.260 --> 00:10:36.260]  為什麼會聽錯呢?
[00:10:36.260 --> 00:10:39.260]  兩個希臘文的讀音上有很大分別
[00:10:39.260 --> 00:10:41.260]  「教」就是Summe
[00:10:41.260 --> 00:10:42.260]  「餅」就是Atos
[00:10:42.260 --> 00:10:46.260]  你聽的讀音都知道是兩個你不會聽錯的
[00:10:46.260 --> 00:10:50.260]  或者就好像這樣
[00:10:50.260 --> 00:10:52.260]  公司有同事跟你說
[00:10:52.260 --> 00:10:59.260]  你幫我檢查一下機場那邊有沒有機位可以放貨
[00:10:59.260 --> 00:11:01.260]  你又混混沌沌地說
[00:11:01.260 --> 00:11:04.260]  什麼?有機位了嗎?
[00:11:04.260 --> 00:11:06.260]  哪裡可以預約?我也要預約
[00:11:06.260 --> 00:11:09.260]  心裡想著怎麼預約就離開
[00:11:09.260 --> 00:11:10.260]  牛頭不對馬嘴
[00:11:10.260 --> 00:11:12.260]  是因為人在專注一些事情
[00:11:12.260 --> 00:11:14.260]  在擔心一些缺乏
[00:11:14.260 --> 00:11:18.260]  很自然就會對某些字詞特別敏感
[00:11:18.260 --> 00:11:21.260]  以為別人在說同一個話題
[00:11:21.260 --> 00:11:26.260]  於是就很容易聯想錯了
[00:11:26.260 --> 00:11:28.260]  往海的那邊
[00:11:28.260 --> 00:11:30.260]  還有忘記帶餅
[00:11:30.260 --> 00:11:31.260]  這兩樣加在一起
[00:11:31.260 --> 00:11:33.260]  我們可以推論到門徒腦海裡的想法
[00:11:33.260 --> 00:11:36.260]  又去外邦人的地方?
[00:11:36.260 --> 00:11:38.260]  沒有一口好吃
[00:11:38.260 --> 00:11:41.260]  沒有帶餅
[00:11:41.260 --> 00:11:44.260]  沒有自備麵包
[00:11:44.260 --> 00:11:49.260]  你還不明白為什麼他們會看到「校」字就想到麵包
[00:11:49.260 --> 00:11:51.260]  以前做麵包他們是這樣的
[00:11:51.260 --> 00:11:54.260]  他們會用天然的酵母放在麵粉上
[00:11:54.260 --> 00:11:57.260]  去發酵麵包和麵團
[00:11:57.260 --> 00:11:59.260]  發酵過一團新的麵團後
[00:11:59.260 --> 00:12:01.260]  就會撕開一小塊
[00:12:01.260 --> 00:12:02.260]  放在一旁
[00:12:02.260 --> 00:12:05.260]  即是做麵包的地方放在一旁
[00:12:05.260 --> 00:12:09.260]  下一次搓麵團就拿之前撕開的那一塊
[00:12:09.260 --> 00:12:10.260]  就放在新的麵團搓
[00:12:10.260 --> 00:12:12.260]  不會再加酵母
[00:12:12.260 --> 00:12:15.260]  一直循環再用
[00:12:15.260 --> 00:12:17.260]  它可以繼續發酵
[00:12:17.260 --> 00:12:19.260]  所以為什麼每年有除校節
[00:12:19.260 --> 00:12:21.260]  都要把舊的拿走
[00:12:21.260 --> 00:12:22.260]  不要再用了
[00:12:22.260 --> 00:12:24.260]  用新的
[00:12:24.260 --> 00:12:28.260]  門徒心裡想的東西耶穌都知道
[00:12:28.260 --> 00:12:29.260]  耶穌怎樣?
[00:12:29.260 --> 00:12:31.260]  你幫我讀17節
[00:12:35.260 --> 00:12:38.260]  耶穌說:你們為什麼沒有秉就議論呢?
[00:12:38.260 --> 00:12:40.260]  你們不懂得聖文
[00:12:40.260 --> 00:12:42.260]  不懂得明白嗎?
[00:12:42.260 --> 00:12:44.260]  你們的心法是如何嗎?
[00:12:44.260 --> 00:12:46.260]  耶穌第一個問題就說
[00:12:46.260 --> 00:12:49.260]  你們為什麼因為沒有秉就議論呢?
[00:12:49.260 --> 00:12:51.260]  其實我們都不要說猶太人了
[00:12:51.260 --> 00:12:53.260]  我們為了未來
[00:12:53.260 --> 00:12:56.260]  能不能夠生存我們都會憂心
[00:12:56.260 --> 00:12:59.260]  我們有很多奔波勞碌的安排
[00:12:59.260 --> 00:13:01.260]  很多事情要想
[00:13:01.260 --> 00:13:02.260]  那就不說今年了
[00:13:02.260 --> 00:13:03.260]  說去年吧
[00:13:03.260 --> 00:13:05.260]  說回吃的東西
[00:13:05.260 --> 00:13:09.260]  你們記得去年去超級市場是怎樣的情景嗎?
[00:13:09.260 --> 00:13:11.260]  我不知道少年人是否准許外出的時候
[00:13:11.260 --> 00:13:13.260]  可能也不准去外出
[00:13:13.260 --> 00:13:15.260]  去到超級市場去年年初
[00:13:15.260 --> 00:13:16.260]  是怎樣呢?
[00:13:16.260 --> 00:13:17.260]  大排長龍
[00:13:17.260 --> 00:13:19.260]  要買米
[00:13:19.260 --> 00:13:21.260]  怕沒得吃
[00:13:21.260 --> 00:13:22.260]  買廁紙
[00:13:22.260 --> 00:13:24.260]  怕沒得用
[00:13:24.260 --> 00:13:26.260]  於是因為大排長龍的情況
[00:13:26.260 --> 00:13:30.260]  米商和廁紙商就打開倉庫
[00:13:30.260 --> 00:13:32.260]  叫記者去拍照錄影
[00:13:32.260 --> 00:13:34.260]  第二天出了新聞
[00:13:34.260 --> 00:13:35.260]  超級市場是怎樣呢?
[00:13:35.260 --> 00:13:38.260]  條龍中槍
[00:13:38.260 --> 00:13:42.260]  照樣大排長龍買米買廁紙
[00:13:42.260 --> 00:13:45.260]  甚至連其他食品都開始被搶購一空
[00:13:45.260 --> 00:13:47.260]  我們開始幾模糊了
[00:13:47.260 --> 00:13:49.260]  你看新聞你見到台灣
[00:13:49.260 --> 00:13:53.260]  這兩個月就開始爆發疫情
[00:13:53.260 --> 00:13:54.260]  都是這樣
[00:13:54.260 --> 00:13:55.260]  超級市場
[00:13:55.260 --> 00:13:58.260]  擔心缺乏
[00:13:58.260 --> 00:13:59.260]  危機來了
[00:13:59.260 --> 00:14:01.260]  擔心缺乏
[00:14:01.260 --> 00:14:02.260]  看見自己好像有缺乏
[00:14:02.260 --> 00:14:04.260]  或者有機會缺乏
[00:14:04.260 --> 00:14:06.260]  生存有問題了
[00:14:06.260 --> 00:14:08.260]  但耶穌接著在第二個問題
[00:14:08.260 --> 00:14:10.260]  祂說你們不明白嗎?
[00:14:10.260 --> 00:14:12.260]  第三個問題你們還是愚頑嗎?
[00:14:12.260 --> 00:14:15.260]  或者心光暗嗎?
[00:14:15.260 --> 00:14:16.260]  你們有眼看
[00:14:16.260 --> 00:14:17.260]  看不見
[00:14:17.260 --> 00:14:19.260]  你們看見了嗎?
[00:14:19.260 --> 00:14:21.260]  看見了嗎?
[00:14:21.260 --> 00:14:23.260]  有耳聽不見嗎?
[00:14:23.260 --> 00:14:24.260]  醒悟明白
[00:14:24.260 --> 00:14:26.260]  心裡面不要愚頑
[00:14:26.260 --> 00:14:27.260]  看見聽見
[00:14:27.260 --> 00:14:29.260]  耶穌在叫醒門徒
[00:14:29.260 --> 00:14:31.260]  大家醒悟吧
[00:14:31.260 --> 00:14:33.260]  醒悟吧
[00:14:33.260 --> 00:14:34.260]  你看不看得見
[00:14:34.260 --> 00:14:35.260]  明不明知不知道
[00:14:35.260 --> 00:14:36.260]  聽不聽到
[00:14:36.260 --> 00:14:38.260]  我在這裡
[00:14:38.260 --> 00:14:39.260]  我在這裡
[00:14:39.260 --> 00:14:43.260]  你看回十四戰這句算上除了一個餅
[00:14:43.260 --> 00:14:45.260]  沒有其他食物
[00:14:45.260 --> 00:14:46.260]  的確一個餅
[00:14:46.260 --> 00:14:47.260]  十幾個人分
[00:14:47.260 --> 00:14:48.260]  幾天
[00:14:48.260 --> 00:14:49.260]  怎夠分呢?
[00:14:49.260 --> 00:14:51.260]  夠還是不夠?
[00:14:51.260 --> 00:14:55.260]  生存的危機讓人看見多多的缺乏
[00:14:55.260 --> 00:14:59.260]  但主要是要我們學習轉眼仰望祂
[00:14:59.260 --> 00:15:01.260]  祂叫醒我們
[00:15:01.260 --> 00:15:07.260]  看見在船上不只是一個餅
[00:15:07.260 --> 00:15:09.260]  還有祂在
[00:15:09.260 --> 00:15:11.260]  前兩次和你們過海
[00:15:11.260 --> 00:15:13.260]  你們經歷過那種危機
[00:15:13.260 --> 00:15:15.260]  你們都經歷過了
[00:15:15.260 --> 00:15:16.260]  剛剛對上那次沒多久
[00:15:16.260 --> 00:15:20.260]  你們看著我怎樣去餵飽那四千人
[00:15:20.260 --> 00:15:26.260]  你可不可以轉眼從你手上那塊餅看回我
[00:15:26.260 --> 00:15:31.260]  我在這裡
[00:15:31.260 --> 00:15:32.260]  頂姐妹
[00:15:32.260 --> 00:15:34.260]  各位年青人
[00:15:34.260 --> 00:15:39.260]  今天我不知道你感覺的缺乏是什麼
[00:15:39.260 --> 00:15:43.260]  你對你未來會有什麼想像和擔心
[00:15:43.260 --> 00:15:45.260]  是會害怕的
[00:15:45.260 --> 00:15:47.260]  看不見
[00:15:47.260 --> 00:15:50.260]  不像以前爸爸媽媽的年代
[00:15:50.260 --> 00:15:54.260]  大概知道路怎麼走
[00:15:54.260 --> 00:15:55.260]  讀完書又怎樣
[00:15:55.260 --> 00:15:56.260]  怎樣工作
[00:15:56.260 --> 00:15:57.260]  怎樣升學
[00:15:57.260 --> 00:15:59.260]  怎樣交友戀愛拍拖
[00:15:59.260 --> 00:16:01.260]  成家立室
[00:16:01.260 --> 00:16:06.260]  但今天我們所處的環境的確讓你看不見
[00:16:06.260 --> 00:16:08.260]  反而你會看見自己很多東西不夠
[00:16:08.260 --> 00:16:11.260]  有缺乏
[00:16:11.260 --> 00:16:12.260]  經文提醒我們
[00:16:12.260 --> 00:16:17.260]  我們面對缺乏是會擔心和憂心的
[00:16:17.260 --> 00:16:20.260]  但我們怎樣除了憂心和擔心
[00:16:20.260 --> 00:16:23.260]  然後怎樣反應下去
[00:16:23.260 --> 00:16:31.260]  我們會因為環境而感覺到沒什麼信心
[00:16:31.260 --> 00:16:33.260]  但願我們都知道
[00:16:33.260 --> 00:16:37.260]  耶穌其實一直都在這裡
[00:16:37.260 --> 00:16:40.260]  你轉眼讓望祂
[00:16:40.260 --> 00:16:42.260]  讓我們從看見缺乏
[00:16:42.260 --> 00:16:46.260]  到轉眼讓望耶穌
[00:16:46.260 --> 00:16:47.260]  第二點和大家分享
[00:16:47.260 --> 00:16:50.260]  就是要找出成見神房偏執
[00:16:50.260 --> 00:16:53.260]  門徒之所以對那些餅這麼執著
[00:16:53.260 --> 00:16:55.260]  是和上一段經文有關的
[00:16:55.260 --> 00:16:58.260]  就是講那些法理錯人
