
[00:00:00.000 --> 00:00:05.400]  我們讀一段聖經,在以色列書第四十章二十七到三十一節
[00:01:48.780 --> 00:01:53.620]  我相信我們每一個人在進入這樣一個新的季節的時候,
[00:01:53.620 --> 00:01:56.660]  在面對疫情之後的新世界,
[00:01:56.660 --> 00:01:58.860]  我們都會有一些期待,
[00:01:58.860 --> 00:02:04.620]  我們開始為我們的生命、為我們的前途重新夢想,
[00:02:04.620 --> 00:02:09.420]  我們也渴望在神的國度裡面我們能夠重新翱翔。
[00:02:09.420 --> 00:02:11.460]  但不可否認的,
[00:02:11.460 --> 00:02:16.700]  很多時候我們也常常面對著夢想與現實之間的困境。
[00:02:16.700 --> 00:02:19.220]  有時候面對我們的工作,
[00:02:19.220 --> 00:02:21.820]  我們似乎看不見有什麼突破的可能,
[00:02:22.500 --> 00:02:23.940]  面對我們的家庭,
[00:02:23.940 --> 00:02:27.820]  我們也不知道怎麼樣能夠來做恢復的工作,
[00:02:27.820 --> 00:02:29.860]  面對我們的服飾,
[00:02:29.860 --> 00:02:33.740]  很多時候我們也覺得很疲乏,看不見什麼果效。
[00:02:33.740 --> 00:02:38.540]  多少時候當我們面對現實的環境的時候,
[00:02:38.540 --> 00:02:42.340]  我們的心很容易心灰意冷,
[00:02:42.340 --> 00:02:46.820]  因為好像無論我們怎麼做都看不見什麼結果。
[00:02:46.820 --> 00:02:49.340]  這就好像剛才我們所讀這段聖經,
[00:02:49.340 --> 00:02:53.340]  以色列說事實上二十七節以色列人在那裡,
[00:02:53.340 --> 00:02:56.500]  他們說我的道路好像向耶華隱藏,
[00:02:56.500 --> 00:02:59.100]  我的冤屈神並不查問。
[00:02:59.100 --> 00:03:03.500]  換句話說,好像神根本沒有看見我。
[00:03:03.500 --> 00:03:07.340]  第二點,多少時候在我們生命當中
[00:03:07.340 --> 00:03:09.940]  我們不是有同樣的感覺,不是嗎?
[00:03:09.940 --> 00:03:13.340]  不是說我們不相信神的存在,
[00:03:13.340 --> 00:03:15.940]  也不是說我們不想跟隨神,
[00:03:16.780 --> 00:03:20.100]  只是在一連串的挫折跟失望當中,
[00:03:20.100 --> 00:03:21.740]  我們覺得累了。
[00:03:21.740 --> 00:03:27.180]  特別是在疫情當中,我知道很多人身心靈感覺疲乏,
[00:03:27.180 --> 00:03:30.340]  不知道要怎麼樣繼續向前走。
[00:03:30.340 --> 00:03:35.940]  而今天當我們看見擺在我們面前現實的環境,
[00:03:35.940 --> 00:03:39.300]  看見前面未知的前景,
[00:03:39.300 --> 00:03:44.100]  我們要怎麼樣才能夠重新來展翅,
[00:03:44.740 --> 00:03:47.140]  來經歷生命中的突破呢?
[00:03:47.140 --> 00:03:50.620]  今天早上我們從這段經文當中
[00:03:50.620 --> 00:03:55.020]  有講到三件重新展翅的秘訣,
[00:03:55.020 --> 00:03:57.780]  三個重新展翅的秘訣。
[00:03:57.780 --> 00:04:02.180]  第一個,你要重新來信靠神,
[00:04:02.180 --> 00:04:03.540]  跟你們說要重新來信靠神。
[00:04:03.540 --> 00:04:07.540]  你知道我們看見當時的以色列人
[00:04:07.540 --> 00:04:09.420]  在面對現實的環境的時候,
[00:04:09.420 --> 00:04:11.260]  他們心中有個疑問,
[00:04:11.260 --> 00:04:14.580]  那個疑問就是神真的關心我嗎?
[00:04:15.660 --> 00:04:17.980]  我們來看神怎麼回答他們呢?
[00:04:17.980 --> 00:04:20.340]  在二十八節神在這裡說,
[00:04:20.340 --> 00:04:22.420]  你岐不曾知道嗎?
[00:04:22.420 --> 00:04:24.580]  你岐不曾聽見嗎?
[00:04:24.580 --> 00:04:28.660]  換句話說,神在這裡是在提醒他們,
[00:04:28.660 --> 00:04:31.420]  難道你不知道嗎?
[00:04:31.420 --> 00:04:33.540]  神仍坐在寶座上,
[00:04:33.540 --> 00:04:36.220]  神仍然行偉大奇妙的事。
[00:04:36.220 --> 00:04:40.940]  同樣今天當我們在面對現實的環境的時候,
[00:04:40.940 --> 00:04:43.900]  其實我們不是不知道神的恩典與作為的,
[00:04:43.900 --> 00:04:44.980]  我們都知道,
[00:04:44.980 --> 00:04:49.740]  但今天我們需要再一次被提醒。
[00:04:49.740 --> 00:04:52.460]  就像在教會裡面,
[00:04:52.460 --> 00:04:55.420]  為什麼每個月都要領受聖餐呢?
[00:04:55.420 --> 00:04:58.620]  難道是因為我們不明白耶穌的救恩嗎?
[00:04:58.620 --> 00:05:00.740]  那我們都明白,
[00:05:00.740 --> 00:05:05.700]  而是我們需要一次一次被神所提醒,
[00:05:05.700 --> 00:05:10.460]  好讓我們能夠不斷在認罪當中經歷到赦免,
[00:05:10.460 --> 00:05:13.780]  在禱告當中經歷到醫治。
[00:05:14.700 --> 00:05:18.980]  事實上,這是為什麼神要賜下聖靈內住在我們裡面的原因。
[00:05:18.980 --> 00:05:22.420]  聖靈來,就是要提醒我們,
[00:05:22.420 --> 00:05:25.420]  提醒我們關於神的作為,
[00:05:25.420 --> 00:05:27.420]  關於神在我們身上的恩典。
[00:05:27.420 --> 00:05:30.820]  所以,約翰福音14-26節這裡說,
[00:05:30.820 --> 00:05:31.780]  「名統來,念來。」
[00:05:31.780 --> 00:05:35.900]  這裡說,「但寶慧斯就是復因我的名所差來的聖靈。」
[00:05:35.900 --> 00:05:38.220]  祂要將一切的事指教你們,
[00:05:38.220 --> 00:05:39.740]  並且要教你們什麼?
[00:05:41.020 --> 00:05:43.900]  想起我對你們所說的一句話,
[00:05:43.900 --> 00:05:46.860]  聖靈就是那個提醒者。
[00:05:46.860 --> 00:05:48.900]  跟你們說,聖靈就是提醒者。
[00:05:48.900 --> 00:05:52.540]  聖靈住在我們裡面,就是不斷地提醒我們,
[00:05:52.540 --> 00:05:54.260]  天天提醒,天天提醒。
[00:05:54.260 --> 00:05:59.220]  讓你想起,想起神的工作,想起神的恩典,
[00:05:59.220 --> 00:06:02.300]  想起神在你身上一切的作為,
[00:06:02.300 --> 00:06:06.460]  好讓我們能夠重新對神有一種信靠,
[00:06:06.460 --> 00:06:08.460]  重新有一種確信。
[00:06:08.460 --> 00:06:10.780]  確信什麼呢?
[00:06:11.020 --> 00:06:13.780]  第一個,確信神關心你呀。
[00:06:13.780 --> 00:06:17.380]  跟你們說,要確信神關心你,跟祂說。
[00:06:17.380 --> 00:06:22.260]  28節這裡我們看見,繼續說,
[00:06:22.260 --> 00:06:25.420]  「永在的神,耶和華創造地極的主,
[00:06:25.420 --> 00:06:29.660]  並不疲乏也不困倦,祂的智慧無法測度。」
[00:06:29.660 --> 00:06:32.860]  換句話說,這裡講的祂是無所不知,
[00:06:32.860 --> 00:06:35.060]  無所不在,無所不能的神。
[00:06:35.060 --> 00:06:38.820]  祂認識你,祂也知道你,
[00:06:39.620 --> 00:06:43.660]  神也知道在你生命當中的每一個細節。
[00:06:43.660 --> 00:06:48.260]  我們來看4篇139篇非常寶貴的經文,
[00:06:48.260 --> 00:06:49.300]  1到3節這裡說,
[00:06:49.300 --> 00:06:51.980]  「耶和華,祢已經見察我,認識我,
[00:06:51.980 --> 00:06:54.980]  我坐下,我起來,祢都曉得。
[00:06:54.980 --> 00:06:57.620]  祢從遠處知道我的意念,
[00:06:57.620 --> 00:07:01.420]  我行路,我躺臥,祢都細察,
[00:07:01.420 --> 00:07:04.220]  也深知我一切所行的。」
[00:07:04.220 --> 00:07:07.420]  哇,我們還以為神沒有看見,
[00:07:07.500 --> 00:07:10.340]  這裡祂都細察了,
[00:07:10.340 --> 00:07:14.220]  祂看見這一切都在祂的眼中。
[00:07:14.220 --> 00:07:17.980]  第四節,「耶和華,我舌頭上的話,
[00:07:17.980 --> 00:07:21.220]  祢沒有一句不知道。」
[00:07:21.220 --> 00:07:23.980]  我們以為神沒有聽見、聽不見,
[00:07:23.980 --> 00:07:26.740]  神都聽見,神都知道,
[00:07:26.740 --> 00:07:30.980]  我們一切所行的,我們一切所說的,神都知道。
[00:07:30.980 --> 00:07:33.620]  第五節,第六節繼續講了,
[00:07:33.620 --> 00:07:35.500]  「祢在我前後環繞我,
[00:07:35.500 --> 00:07:38.460]  按手在我身上,這樣的姿勢奇妙,
[00:07:38.460 --> 00:07:42.500]  是我不能測的,至高是我不能夠及的。」
[00:07:42.500 --> 00:07:47.220]  換句話說,神知道我們生命當中的每一個故事,
[00:07:47.220 --> 00:07:52.700]  祂也知道我們生命故事當中的每一個細節。
[00:07:52.700 --> 00:07:56.660]  所以我們看見以賽亞書4章28,
[00:07:56.660 --> 00:08:00.740]  接下來說我們的神祂是不疲乏也不困倦的。
[00:08:00.740 --> 00:08:04.420]  很多時候我們以為神要關心這麼多人,
[00:08:04.420 --> 00:08:08.420]  恐怕祂會很累吧、很疲乏、會困倦吧。
[00:08:08.420 --> 00:08:11.060]  那麼這裡說我們的神是怎麼樣?
[00:08:11.060 --> 00:08:14.060]  永遠不會疲乏困倦的,Hallelujah!
[00:08:14.060 --> 00:08:17.740]  今天我們人會疲乏、人會困倦,
[00:08:17.740 --> 00:08:21.980]  聖經說是連少年人都會疲乏困倦,
[00:08:21.980 --> 00:08:27.740]  但我們的神永遠不會疲乏困倦,Hallelujah!
[00:08:27.740 --> 00:08:28.700]  Amen!
[00:08:28.700 --> 00:08:31.420]  跟你們說,你的神永遠不疲乏困倦,跟祂說。
[00:08:35.140 --> 00:08:37.540]  你要確信神關心你,
[00:08:37.540 --> 00:08:41.620]  第二你要確信神能夠幫助你,
[00:08:41.620 --> 00:08:44.420]  跟你媽說神能幫助你了,跟祂說。
[00:08:44.420 --> 00:08:49.660]  29節這裡說疲乏的,祂叫賜能力嘛,
[00:08:49.660 --> 00:08:51.820]  軟弱的,祂加力量。
[00:08:51.820 --> 00:08:55.820]  感謝神,我們的神不但是認識我們知道,
[00:08:55.820 --> 00:08:58.540]  而且祂知道我們是軟弱的、疲乏的。
[00:08:58.540 --> 00:09:03.180]  感謝神,祂沒有因為我們的軟弱、疲乏祂就不理會我們,
[00:09:03.180 --> 00:09:06.980]  反而祂說你疲乏嗎?加給你的能力。
[00:09:06.980 --> 00:09:10.220]  你軟弱嗎?加給你力量。
[00:09:10.220 --> 00:09:15.860]  祂樂意進入我們生命中的每一個故事當中,
[00:09:15.860 --> 00:09:18.900]  來成為我們的幫助跟力量。
[00:09:18.900 --> 00:09:22.660]  我就想起保羅的故事,
[00:09:22.660 --> 00:09:25.980]  有一次在提督太后書第四章十六節裡面,
[00:09:25.980 --> 00:09:29.540]  這裡說,我初次申訴沒有人前來幫助,
[00:09:29.540 --> 00:09:32.500]  竟都離棄我,但願這罪不歸於他們。
[00:09:32.500 --> 00:09:36.620]  這段聖經是講到說,保羅那個時候被官府捉拿了,
[00:09:36.620 --> 00:09:40.420]  在那個時刻不但旁邊沒有人幫助他,
[00:09:40.420 --> 00:09:42.220]  甚至有些人離棄他。
[00:09:42.220 --> 00:09:46.540]  你可以想像當時保羅那種孤單跟無助嗎?
[00:09:46.540 --> 00:09:49.700]  可是十七節怎麼說呢?十七節進來說,
[00:09:49.700 --> 00:09:53.460]  但唯有主站在我旁邊,加給我力量,
[00:09:53.460 --> 00:09:57.580]  使福音被我盡都傳開,叫外邦你都聽見。
[00:09:57.580 --> 00:10:01.220]  然後,他加了一句話,
[00:10:01.980 --> 00:10:04.580]  我也從獅子口中被救出來。
[00:10:04.580 --> 00:10:07.940]  哇,你不覺得這句話出現的有點突然嗎?
[00:10:07.940 --> 00:10:11.140]  前面說,唯有主站在我旁邊,加我力量,
[00:10:11.140 --> 00:10:16.620]  然後,哦,順便提一下,我也從獅子口中被救出來。
[00:10:16.620 --> 00:10:20.300]  哇,這麼天大的故事,我怎麼從來沒聽他說過啊?
[00:10:20.300 --> 00:10:23.020]  對我們來講真的天大的故事,
[00:10:23.020 --> 00:10:24.740]  但對保羅來講,
[00:10:24.740 --> 00:10:29.820]  這只不過是他生命當中其中一個故事而已啊。
[00:10:31.140 --> 00:10:34.700]  換句話說,保羅的意思是說,無論是在官府的面前,
[00:10:34.700 --> 00:10:38.860]  無論是在獅子口中,無論是大故事,無論是小故事,
[00:10:38.860 --> 00:10:43.260]  神在他生命中每一個故事當中,都是他的力量跟幫助。
[00:10:43.260 --> 00:10:46.740]  所以你今天只要你是神的兒女,
[00:10:46.740 --> 00:10:48.700]  請問你是不是神的兒女啊?
[00:10:48.700 --> 00:10:50.980]  如果你是神的兒女,
[00:10:50.980 --> 00:10:54.700]  神就要在你生命中每一個故事當中,
[00:10:54.700 --> 00:10:56.180]  成為你的力量跟幫助的。
[00:10:56.180 --> 00:10:57.300]  Amen!
[00:10:57.300 --> 00:11:01.020]  所以第一個,你一定要重新來信靠神。
[00:11:02.100 --> 00:11:05.180]  第二,你要重新來等候神。
[00:11:05.180 --> 00:11:06.540]  跟你們說,要重新來等候神。
[00:11:06.540 --> 00:11:13.100]  31節這裡說,但那等候耶和華的必怎麼樣?
[00:11:13.100 --> 00:11:14.620]  重新得力。
[00:11:14.620 --> 00:11:19.260]  等候不是叫你只作戰,當然你什麼都不做。
[00:11:19.260 --> 00:11:23.860]  等候其實是有依靠的意思在裡面。
[00:11:23.860 --> 00:11:26.460]  跟你們說,等候是依靠神。
[00:11:28.340 --> 00:11:32.860]  換句話說,一旦你確信神是認識你,
[00:11:32.860 --> 00:11:34.660]  知道你,關心你。
[00:11:34.660 --> 00:11:38.220]  一旦你知道神是幫助你的,
[00:11:38.220 --> 00:11:41.140]  你裡面就開始有一個渴慕,不是嗎?
[00:11:41.140 --> 00:11:45.260]  如果你不確信神是關心你,幫助你,
[00:11:45.260 --> 00:11:46.980]  那你就不會有這個渴慕。
[00:11:46.980 --> 00:11:50.900]  但一旦你知道這位神是關心你的,
[00:11:50.900 --> 00:11:52.860]  祂是能夠幫助你的,
[00:11:52.860 --> 00:11:55.820]  你裡面就有一個很深的渴慕,
[00:11:55.820 --> 00:11:57.820]  你渴慕要來跟隨祂。
[00:11:58.340 --> 00:12:00.580]  你渴慕要明白祂的心意,
[00:12:00.580 --> 00:12:04.820]  你渴望按照祂的方法,按照祂的時候來工作。
[00:12:04.820 --> 00:12:09.580]  等候就是去依靠神的帶領,你知道嗎?
[00:12:09.580 --> 00:12:14.740]  因為當一個人感覺他等不下去的時候,他會怎麼樣?
[00:12:14.740 --> 00:12:16.740]  一個人覺得等不下去了。
[00:12:16.740 --> 00:12:21.860]  一個人覺得等不下去,他就會想用自己的方法
[00:12:21.860 --> 00:12:23.860]  做自己想做的事情,不是嗎?
[00:12:23.860 --> 00:12:27.340]  就像亞伯拉罕一樣,亞伯拉罕,
[00:12:27.340 --> 00:12:30.940]  神在他75歲的時候,應許說給他一個兒子。
[00:12:30.940 --> 00:12:35.020]  請問你,後來真的神給他兒子差幾歲的時候?
[00:12:35.020 --> 00:12:40.020]  100歲呀,中間經過25年了。
[00:12:40.020 --> 00:12:46.260]  在這25年當中,他就等不下去了,太久了,等不下去了。
[00:12:46.260 --> 00:12:48.980]  他就用自己的方法了,
[00:12:48.980 --> 00:12:52.420]  把薩拉身旁的婢女娶了一位妾了,
[00:12:52.420 --> 00:12:55.420]  生一個兒子取名叫以斯瑪利。
[00:12:55.940 --> 00:12:57.980]  他就是現在阿拉伯人的祖先了。
[00:12:57.980 --> 00:13:03.940]  結果直到如今,以色列人跟阿拉伯人彼此為仇,戰爭不斷。
[00:13:03.940 --> 00:13:06.780]  我告訴你說起來都是亞伯拉罕的錯,我告訴你。
[00:13:06.780 --> 00:13:12.260]  因為他沒有等候,沒有來依靠神。
[00:13:12.260 --> 00:13:18.020]  等候其實是表明我們心中對神的一個依靠。
[00:13:18.020 --> 00:13:21.620]  我們依靠神的時候,依靠神的方法。
[00:13:22.580 --> 00:13:26.340]  那你說我們要怎麼樣來學習這樣的等候依靠呢?
[00:13:26.340 --> 00:13:29.660]  第一個,你一定要持續地禱告,跟你們說要持續地禱告。
[00:13:29.660 --> 00:13:35.380]  因為禱告能夠使我們的心來依靠神。
[00:13:35.380 --> 00:13:40.780]  當你禱告的時候,你對神就開始有一種期待,
[00:13:40.780 --> 00:13:45.020]  期待神來指引你,期待神來工作。
[00:13:45.020 --> 00:13:47.260]  所以我常說禱告像什麼?
[00:13:47.260 --> 00:13:51.260]  禱告像你寫個email給你的朋友一樣。
[00:13:51.860 --> 00:13:54.180]  如果你沒有寫email給你的朋友,
[00:13:54.180 --> 00:13:57.140]  你就不會期待他回應你,對不對?
[00:13:57.140 --> 00:14:00.980]  但是如果你寫了email給你的朋友的時候,
[00:14:00.980 --> 00:14:05.220]  那你就會期待他有個回應吧,對不對?
[00:14:05.220 --> 00:14:09.660]  而且有事沒事,你會打開你的郵箱看看他回了沒有。
[00:14:09.660 --> 00:14:15.140]  如果他遲遲沒有回,你心中還在想是什麼緣故呢?
[00:14:15.140 --> 00:14:18.500]  是寄錯了嗎?還是寄丟了嗎?
[00:14:18.500 --> 00:14:21.460]  還是進入他的spam裡面,到底怎麼回事情呢?
[00:14:22.660 --> 00:14:25.660]  禱告就像寄email一樣。
[00:14:25.660 --> 00:14:29.940]  你越多的禱告,你越次寄送email,
[00:14:29.940 --> 00:14:31.540]  你越多的期待。
[00:14:31.540 --> 00:14:34.620]  越禱告,你會越期待神來工作。
[00:14:34.620 --> 00:14:37.580]  越禱告,你期待神來指引你,
[00:14:37.580 --> 00:14:39.780]  你的心就會來依靠神。
[00:14:39.780 --> 00:14:45.340]  禱告使你的心更多來期待神的作為。
[00:14:45.340 --> 00:14:48.740]  第二,你要敏銳神的時候,
[00:14:48.740 --> 00:14:50.140]  跟你們講敏銳神的時候,
[00:14:51.860 --> 00:14:54.220]  今天很多人禱告是禱告了啦,
[00:14:54.220 --> 00:14:57.740]  但從來不敏銳神的回應。
[00:14:57.740 --> 00:15:01.380]  我們只拼命禱告,從來不注意神的回應。
[00:15:01.380 --> 00:15:05.900]  就像今天很多人只喜歡拼命向人講他們的問題,
[00:15:05.900 --> 00:15:08.500]  從來不願意聽別人的勸告一樣。
[00:15:08.500 --> 00:15:12.020]  我們做counseling最痛苦的一件事情就是,
[00:15:12.020 --> 00:15:15.740]  很多人真正的問題就是他們只想講啦,
[00:15:15.740 --> 00:15:17.660]  他們不想聽啦,
[00:15:17.660 --> 00:15:20.580]  而且他們只想重複不斷地講。
[00:15:21.260 --> 00:15:22.500]  你見過這種人嗎?
[00:15:22.500 --> 00:15:25.820]  有,你是這種人嗎?
[00:15:25.820 --> 00:15:27.820]  希望不是。
[00:15:27.820 --> 00:15:34.540]  其實只要你肯謙卑來尋求,
[00:15:34.540 --> 00:15:38.700]  我告訴你,到處充滿著神的聲音,
[00:15:38.700 --> 00:15:42.260]  到處充滿著神的指引。
[00:15:42.260 --> 00:15:45.820]  有時候神是透過你的心思意念,
[00:15:45.820 --> 00:15:48.820]  心靈深處的感動向你說話。
[00:15:49.900 --> 00:15:52.340]  有時候神是透過你身旁周圍的人,
[00:15:52.340 --> 00:15:56.060]  你的目者,你的家人,你的弟兄姊妹,
[00:15:56.060 --> 00:15:59.020]  甚至透過陌生人向你說話。
[00:15:59.020 --> 00:16:03.340]  有時候神是透過你的環境向你說話,
[00:16:03.340 --> 00:16:08.900]  就好像神為保羅關閉了去小雅西亞傳福音的門。
[00:16:08.900 --> 00:16:12.500]  有時候神為你關閉一個門是好事,
[00:16:12.500 --> 00:16:15.780]  因為你要知道當神為你關閉一個門的時候,
[00:16:15.780 --> 00:16:19.620]  神在另外一個地方也為你開了另外一扇門。
[00:16:20.700 --> 00:16:24.260]  神為保羅關閉了往小雅西亞傳福音的門,
[00:16:24.260 --> 00:16:28.540]  神也同時為他打開了去馬其頓傳福音的門。
[00:16:28.540 --> 00:16:34.180]  你一定要敏銳神所為你預備的一個機會跟時候。
[00:16:34.180 --> 00:16:38.420]  因為等候的目的不是只為等候而已,
[00:16:38.420 --> 00:16:42.900]  等候是因為神有一個得勝的時候為你預備,
[00:16:42.900 --> 00:16:47.700]  等候是因為神有一個得勝的計畫要成就在你身上。
[00:16:48.980 --> 00:16:51.540]  這就好像老鷹要飛翔一樣了,
[00:16:51.540 --> 00:16:53.780]  當老鷹要飛翔的時候,
[00:16:53.780 --> 00:16:55.420]  它不是在拼命打翅膀,
[00:16:55.420 --> 00:16:59.220]  那個打翅膀是飛不遠也飛不高的,
[00:16:59.220 --> 00:17:01.820]  而且很容易疲乏困倦的。
[00:17:01.820 --> 00:17:05.220]  老鷹飛翔的時候,它是要等候,
[00:17:05.220 --> 00:17:09.220]  等候一個起風的時刻。
[00:17:09.220 --> 00:17:12.540]  當風一興起來的時候,
[00:17:12.540 --> 00:17:14.380]  它就抓住那個時刻,
[00:17:14.380 --> 00:17:17.500]  一展翅就能在空中翱翔了。
[00:17:19.380 --> 00:17:21.220]  也就好像衝浪的人一樣,
[00:17:21.220 --> 00:17:25.500]  你知道衝浪的人是不會自己去造浪的,
[00:17:25.500 --> 00:17:28.220]  太費時了,要自己造浪,
[00:17:28.220 --> 00:17:29.940]  它不會自己造浪的,
[00:17:29.940 --> 00:17:32.380]  它是等浪湧來,
[00:17:32.380 --> 00:17:34.540]  它等候,它等浪湧來,
[00:17:34.540 --> 00:17:38.780]  當浪一來,它就乘浪而上。
[00:17:38.780 --> 00:17:41.300]  同樣等候神也是,
[00:17:41.300 --> 00:17:43.660]  不是坐在那裡等,不是,
[00:17:43.660 --> 00:17:45.780]  是等神的時候,
[00:17:45.780 --> 00:17:48.300]  要敏銳神所給你的時候,
[00:17:48.420 --> 00:17:50.580]  要敏銳神所給你的環境。
[00:17:50.580 --> 00:17:53.580]  因為你說,啊,穆斯納糟糕了,
[00:17:53.580 --> 00:17:57.540]  我不知道過去曾經錯過多少神所給我的時候怎麼辦。
[00:17:57.540 --> 00:18:00.020]  哦,不用擔心,弟兄姐妹,
[00:18:00.020 --> 00:18:02.340]  你去看看風吧,
[00:18:02.340 --> 00:18:05.420]  我請問你,當風吹來的時候,
[00:18:05.420 --> 00:18:07.220]  是只吹一次嗎?
[00:18:07.220 --> 00:18:08.740]  No,
[00:18:08.740 --> 00:18:11.620]  當風吹來的時候,一次又一次的吹來,
[00:18:11.620 --> 00:18:14.220]  去看看浪吧,
[00:18:14.220 --> 00:18:17.020]  我請問你,當浪湧來的時候,
[00:18:17.660 --> 00:18:18.620]  只湧來一次嗎?
[00:18:18.620 --> 00:18:19.820]  No,
[00:18:19.820 --> 00:18:22.780]  當浪湧來的時候,一次一次湧來。
[00:18:22.780 --> 00:18:26.420]  同樣的神在我們身上的工作也是這樣,
[00:18:26.420 --> 00:18:28.620]  一波又一波的湧來的。
[00:18:28.620 --> 00:18:31.420]  所以永遠不要只是因為
[00:18:31.420 --> 00:18:34.820]  你過去曾經錯過的機會而遺憾,
[00:18:34.820 --> 00:18:37.620]  永遠要向前看,
[00:18:37.620 --> 00:18:39.700]  學習等候神,
[00:18:39.700 --> 00:18:43.500]  等候神在新的季節當中所為你預備的機會。
[00:18:43.500 --> 00:18:44.820]  Amen?
[00:18:46.300 --> 00:18:47.980]  你要重新來等候神。
[00:18:47.980 --> 00:18:49.660]  第三,
[00:18:49.660 --> 00:18:53.180]  你要重新用信心來展翅,
[00:18:53.180 --> 00:18:55.020]  跟你朋友要重新用信心來展翅。
[00:18:55.020 --> 00:19:00.340]  在哥倫多後書第五章第七節保羅說,
[00:19:00.340 --> 00:19:04.140]  我們行事為人是憑信心不憑眼見。
[00:19:04.140 --> 00:19:09.100]  我告訴你,如果基督徒的生活是要憑信心的話,
[00:19:09.100 --> 00:19:12.940]  那麼在疫情之後的基督徒生活
[00:19:12.940 --> 00:19:14.940]  更是要憑信心。
[00:19:16.500 --> 00:19:16.980]  為什麼呢?
[00:19:16.980 --> 00:19:22.740]  第一個,這是一個無模式可循的時代。
[00:19:22.740 --> 00:19:25.140]  什麼意思?
[00:19:25.140 --> 00:19:32.060]  疫情之後是一個沒有人能夠預測未知的新世界。
[00:19:32.060 --> 00:19:36.980]  沒有人能夠告訴我們什麼是保證成功的方法,
[00:19:36.980 --> 00:19:41.620]  也沒有人能夠告訴我們下一步我們當如何行。
[00:19:42.500 --> 00:19:46.900]  一切的行業都是在黑暗當中摸索前進,
[00:19:46.900 --> 00:19:48.820]  包括教會在其中。
[00:19:48.820 --> 00:19:54.140]  每一個人都知道疫情之後機會無限,
[00:19:54.140 --> 00:19:55.860]  應當努力向前。
[00:19:55.860 --> 00:19:58.540]  但要如何向前,
[00:19:58.540 --> 00:20:00.700]  沒有人可以給你答案。
[00:20:00.700 --> 00:20:04.580]  這就好像在聖經當中的彼得,
[00:20:04.580 --> 00:20:07.220]  有一次在加利利海上,
[00:20:07.220 --> 00:20:09.900]  他也是遇到這樣一個時刻。
[00:20:11.540 --> 00:20:14.500]  那天當門徒們在加利利海的船上,
[00:20:14.500 --> 00:20:17.580]  看見耶穌從海面上走過來,
[00:20:17.580 --> 00:20:20.180]  他們非常的驚慌,以為是鬼。
[00:20:20.180 --> 00:20:22.820]  耶穌說,是我,不用害怕。
[00:20:22.820 --> 00:20:25.420]  彼得聽見是主,
[00:20:25.420 --> 00:20:28.820]  彼得就對主耶穌說,如果是你,
[00:20:28.820 --> 00:20:31.780]  請叫我從水面上走到你那裡。
[00:20:31.780 --> 00:20:34.460]  沒想到就在這個時刻,
[00:20:34.460 --> 00:20:37.220]  耶穌對他說,你來吧。
[00:20:39.460 --> 00:20:43.860]  這是一個完全無模式可循的時刻,不是嗎?
[00:20:43.860 --> 00:20:48.060]  因為從來沒有人在水面上走過嘛。
