
[00:00:00.000 --> 00:00:14.000]  在我沒講到之前,我都對現在的市場有些慷慨講兩句話。
[00:03:13.000 --> 00:03:15.000]  上帝講了一句話。
[00:03:15.000 --> 00:03:17.000]  律法書發現,
[00:03:17.000 --> 00:03:18.000]  律法書發現,
[00:03:18.000 --> 00:03:20.000]  這本律法書其實就是生命記。
[00:03:20.000 --> 00:03:22.000]  這本律法書實際上就是生命記。
[00:03:22.000 --> 00:03:28.000]  生命記是摩西的臨別贈言。
[00:03:28.000 --> 00:03:32.000]  生命記實際上就是摩西的臨別贈言。
[00:03:32.000 --> 00:03:36.000]  生命記還可以說是摩西的講道集。
[00:03:36.000 --> 00:03:40.000]  或者說是摩西的講道集。
[00:03:40.000 --> 00:03:43.000]  上帝直接摩西講了他的心意。
[00:03:43.000 --> 00:03:45.000]  上帝直接摩西講了他的心意。
[00:03:45.000 --> 00:03:49.000]  這個世界,他說進去可能有兩條路你選擇的。
[00:03:49.000 --> 00:03:51.000]  這個世界,他說進去可能有兩條路你選擇的。
[00:03:51.000 --> 00:03:53.000]  簡潔來說呢,
[00:03:53.000 --> 00:03:55.000]  聽上帝的話,
[00:03:55.000 --> 00:03:56.000]  聽上帝的話,
[00:03:56.000 --> 00:03:57.000]  得生命。
[00:03:57.000 --> 00:03:58.000]  得生命。
[00:03:58.000 --> 00:03:59.000]  不聽上帝的話,
[00:03:59.000 --> 00:04:00.000]  不聽上帝的話,
[00:04:00.000 --> 00:04:01.000]  離棄上帝,
[00:04:01.000 --> 00:04:02.000]  離棄上帝,
[00:04:02.000 --> 00:04:03.000]  是死亡。
[00:04:03.000 --> 00:04:04.000]  那就是死亡。
[00:04:04.000 --> 00:04:05.000]  有沒有變多?
[00:04:05.000 --> 00:04:06.000]  有沒有變?
[00:04:06.000 --> 00:04:08.000]  我們新約了,
[00:04:08.000 --> 00:04:10.000]  很多年後了。
[00:04:10.000 --> 00:04:12.000]  很多年了。
[00:04:12.000 --> 00:04:14.000]  你聽聖靈的話,
[00:04:14.000 --> 00:04:16.000]  你聽聖靈的話,
[00:04:16.000 --> 00:04:18.000]  願意相信耶穌。
[00:04:18.000 --> 00:04:19.000]  願意相信耶穌。
[00:04:19.000 --> 00:04:21.000]  有人俯仰三章十六字,大家識念了沒有?
[00:04:21.000 --> 00:04:24.000]  如果俯仰三章十六字,大家都知道。
[00:04:24.000 --> 00:04:26.000]  上帝做了很多事。
[00:04:26.000 --> 00:04:27.000]  上帝做了很多事。
[00:04:27.000 --> 00:04:29.000]  最大的,最可愛的就是派愛子,
[00:04:29.000 --> 00:04:31.000]  是他很痛心的,來救我們。
[00:04:31.000 --> 00:04:34.000]  是上帝派愛子來救我們。
[00:04:34.000 --> 00:04:36.000]  我們願意相信。
[00:04:36.000 --> 00:04:37.000]  我們願意相信。
[00:04:37.000 --> 00:04:38.000]  耶穌說,
[00:04:38.000 --> 00:04:40.000]  不是滅亡。
[00:04:40.000 --> 00:04:41.000]  不是滅亡。
[00:04:41.000 --> 00:04:43.000]  萬德永生。
[00:04:43.000 --> 00:04:44.000]  萬德永生。
[00:04:44.000 --> 00:04:46.000]  三章十七節。
[00:04:46.000 --> 00:04:47.000]  三章十七節。
[00:04:47.000 --> 00:04:48.000]  不信的人,
[00:04:48.000 --> 00:04:49.000]  不信的人,
[00:04:49.000 --> 00:04:51.000]  罪已經定了。
[00:04:51.000 --> 00:04:53.000]  罪已經定了。
[00:04:53.000 --> 00:04:54.000]  有沒有變多?
[00:04:54.000 --> 00:04:55.000]  有沒有變?
[00:04:55.000 --> 00:04:56.000]  沒有變。
[00:04:56.000 --> 00:04:57.000]  沒有變。
[00:04:57.000 --> 00:04:58.000]  最近是怎樣?
[00:04:58.000 --> 00:04:59.000]  最近是怎樣?
[00:04:59.000 --> 00:05:01.000]  我們上帝講了不變的真理。
[00:05:01.000 --> 00:05:03.000]  上帝講了不變的真理。
[00:05:03.000 --> 00:05:05.000]  有兩樣你去選擇。
[00:05:05.000 --> 00:05:06.000]  有兩樣你去選擇。
[00:05:06.000 --> 00:05:08.000]  但是我們在舊約裡面看到什麼呢?
[00:05:08.000 --> 00:05:09.000]  在舊約我們看到什麼?
[00:05:09.000 --> 00:05:11.000]  上帝的子民。
[00:05:11.000 --> 00:05:13.000]  上帝的子民。
[00:05:13.000 --> 00:05:14.000]  選錯了。
[00:05:14.000 --> 00:05:18.000]  選錯了。
[00:05:18.000 --> 00:05:19.000]  有什麼後果?
[00:05:19.000 --> 00:05:22.000]  有什麼後果呢?
[00:05:22.000 --> 00:05:23.000]  我們現在講到的是,
[00:05:23.000 --> 00:05:26.000]  現在去到這個叫做約西亞王。
[00:05:26.000 --> 00:05:29.000]  我們現在來到講約西亞王。
[00:05:29.000 --> 00:05:30.000]  你見不見到我?
[00:05:30.000 --> 00:05:32.000]  猶大最好的君王。
[00:05:32.000 --> 00:05:33.000]  你們聽我交提示,
[00:05:33.000 --> 00:05:34.000]  猶大最好的君王。
[00:05:34.000 --> 00:05:36.000]  他爺爺叫馬拉西亞。
[00:05:36.000 --> 00:05:38.000]  他爺爺叫馬拉西亞。
[00:05:38.000 --> 00:05:40.000]  是南國最壞的君王。
[00:05:40.000 --> 00:05:43.000]  是南國最壞的君王。
[00:05:43.000 --> 00:05:45.000]  中間夾了個阿滿呢。
[00:05:45.000 --> 00:05:47.000]  中間夾了個阿滿呢。
[00:05:47.000 --> 00:05:48.000]  剛才我阿偉總如果記得的話,
[00:05:48.000 --> 00:05:49.000]  剛才我阿偉總如果記得的話,
[00:05:49.000 --> 00:05:52.000]  阿滿都很可能是約西亞,
[00:05:52.000 --> 00:05:53.000]  阿滿都很可能是約西亞,
[00:05:53.000 --> 00:05:54.000]  是馬拉西亞的孫,是嗎?
[00:05:54.000 --> 00:05:55.000]  是馬拉西亞的孫,是嗎?
[00:05:55.000 --> 00:05:56.000]  有可能是馬拉西亞的孫,是嗎?
[00:05:56.000 --> 00:05:57.000]  有可能是馬拉西亞的孫,是嗎?
[00:05:57.000 --> 00:05:59.000]  所以兒子這件事不一定是,
[00:05:59.000 --> 00:06:00.000]  所以兒子這件事不一定是,
[00:06:00.000 --> 00:06:01.000]  可能是孫子。
[00:06:01.000 --> 00:06:02.000]  可能是孫子。
[00:06:02.000 --> 00:06:05.000]  最近的兒子是後代。
[00:06:05.000 --> 00:06:06.000]  最近的兒子是後代。
[00:06:06.000 --> 00:06:08.000]  我重複講一句,
[00:06:08.000 --> 00:06:09.000]  我重複講一句,
[00:06:09.000 --> 00:06:10.000]  新約耶穌名號大衛的兒子。
[00:06:10.000 --> 00:06:11.000]  新約耶穌名號大衛的兒子。
[00:06:11.000 --> 00:06:12.000]  新約耶穌名號大衛的兒子。
[00:06:12.000 --> 00:06:13.000]  中文的英文是son of David,
[00:06:13.000 --> 00:06:14.000]  中文的英文是son of David,
[00:06:14.000 --> 00:06:15.000]  中文的英文是son of David,
[00:06:15.000 --> 00:06:16.000]  但是中文是大衛的子孫。
[00:06:16.000 --> 00:06:17.000]  但是中文是大衛的子孫。
[00:06:17.000 --> 00:06:18.000]  中文的英文是son of David,
[00:06:18.000 --> 00:06:19.000]  但是中文是大衛的子孫。
[00:06:19.000 --> 00:06:20.000]  中文的英文是son of David,
[00:06:20.000 --> 00:06:21.000]  但是中文是大衛的子孫。
[00:06:21.000 --> 00:06:22.000]  你讀英文聖經是不是son of David?
[00:06:22.000 --> 00:06:23.000]  你讀英文聖經是不是son of David?
[00:06:23.000 --> 00:06:40.000]  所以讀聖經我們要這樣理解。
[00:06:40.000 --> 00:06:42.000]  我們現在要去看經文。
[00:06:42.000 --> 00:06:43.000]  我們現在要去看經文。
[00:06:43.000 --> 00:06:44.000]  我們現在要去看經文。
[00:06:44.000 --> 00:06:45.000]  我們現在要去看經文。
[00:06:45.000 --> 00:06:46.000]  我們現在要去看經文。
[00:06:46.000 --> 00:06:47.000]  我們現在要去看經文。
[00:06:47.000 --> 00:06:48.000]  我們現在要去看經文。
[00:06:48.000 --> 00:06:49.000]  我們現在要去看經文。
[00:06:49.000 --> 00:06:50.000]  我們現在要去看經文。
[00:06:50.000 --> 00:06:51.000]  我們現在要去看經文。
[00:06:51.000 --> 00:06:52.000]  我們現在要去看經文。
[00:06:52.000 --> 00:06:53.000]  我們現在要去看經文。
[00:06:53.000 --> 00:06:54.000]  我們現在要去看經文。
[00:06:54.000 --> 00:06:55.000]  我們現在要去看經文。
[00:06:55.000 --> 00:06:56.000]  我們現在要去看經文。
[00:06:56.000 --> 00:06:57.000]  我們現在要去看經文。
[00:06:57.000 --> 00:06:58.000]  我們現在要去看經文。
[00:06:58.000 --> 00:06:59.000]  我們現在要去看經文。
[00:06:59.000 --> 00:07:00.000]  我們現在要去看經文。
[00:07:00.000 --> 00:07:01.000]  我們現在要去看經文。
[00:07:01.000 --> 00:07:02.000]  我們現在要去看經文。
[00:07:02.000 --> 00:07:03.000]  我們現在要去看經文。
[00:07:03.000 --> 00:07:04.000]  我們現在要去看經文。
[00:07:04.000 --> 00:07:05.000]  我們現在要去看經文。
[00:07:05.000 --> 00:07:06.000]  我們現在要去看經文。
[00:07:06.000 --> 00:07:07.000]  我們現在要去看經文。
[00:07:07.000 --> 00:07:08.000]  我們現在要去看經文。
[00:07:08.000 --> 00:07:09.000]  我們現在要去看經文。
[00:07:09.000 --> 00:07:10.000]  我們現在要去看經文。
[00:07:10.000 --> 00:07:11.000]  我們現在要去看經文。
[00:07:11.000 --> 00:07:12.000]  我們現在要去看經文。
[00:07:12.000 --> 00:07:13.000]  我們現在要去看經文。
[00:07:13.000 --> 00:07:14.000]  我們現在要去看經文。
[00:07:22.000 --> 00:07:23.000]  我們現在要去看經文。
[00:07:23.000 --> 00:07:24.000]  我們現在要去看經文。
[00:07:24.000 --> 00:07:25.000]  我們現在要去看經文。
[00:07:25.000 --> 00:07:26.000]  我們現在要去看經文。
[00:07:26.000 --> 00:07:27.000]  我們現在要去看經文。
[00:07:27.000 --> 00:07:28.000]  我們現在要去看經文。
[00:07:28.000 --> 00:07:29.000]  我們現在要去看經文。
[00:07:29.000 --> 00:07:30.000]  我們現在要去看經文。
[00:07:30.000 --> 00:07:31.000]  我們現在要去看經文。
[00:07:31.000 --> 00:07:32.000]  我們現在要去看經文。
[00:07:32.000 --> 00:07:33.000]  我們現在要去看經文。
[00:07:33.000 --> 00:07:34.000]  我們現在要去看經文。
[00:07:34.000 --> 00:07:35.000]  我們現在要去看經文。
[00:07:35.000 --> 00:07:36.000]  我們現在要去看經文。
[00:07:36.000 --> 00:07:37.000]  我們現在要去看經文。
[00:07:37.000 --> 00:07:38.000]  我們現在要去看經文。
[00:07:38.000 --> 00:07:39.000]  我們現在要去看經文。
[00:07:39.000 --> 00:07:40.000]  我們現在要去看經文。
[00:07:40.000 --> 00:07:41.000]  我們現在要去看經文。
[00:07:41.000 --> 00:07:42.000]  我們現在要去看經文。
[00:07:42.000 --> 00:07:43.000]  我們現在要去看經文。
[00:07:43.000 --> 00:07:44.000]  我們現在要去看經文。
[00:07:53.000 --> 00:07:54.000]  我們現在要去看經文。
[00:07:54.000 --> 00:07:55.000]  我們現在要去看經文。
[00:07:55.000 --> 00:07:56.000]  我們現在要去看經文。
[00:07:56.000 --> 00:07:57.000]  我們現在要去看經文。
[00:07:57.000 --> 00:07:58.000]  我們現在要去看經文。
[00:07:58.000 --> 00:07:59.000]  我們現在要去看經文。
[00:07:59.000 --> 00:08:00.000]  我們現在要去看經文。
[00:08:00.000 --> 00:08:01.000]  我們現在要去看經文。
[00:08:01.000 --> 00:08:02.000]  我們現在要去看經文。
[00:08:02.000 --> 00:08:03.000]  我們現在要去看經文。
[00:08:03.000 --> 00:08:04.000]  我們現在要去看經文。
[00:08:04.000 --> 00:08:05.000]  我們現在要去看經文。
[00:08:05.000 --> 00:08:06.000]  我們現在要去看經文。
[00:08:06.000 --> 00:08:07.000]  我們現在要去看經文。
[00:08:07.000 --> 00:08:08.000]  我們現在要去看經文。
[00:08:08.000 --> 00:08:09.000]  我們現在要去看經文。
[00:08:09.000 --> 00:08:10.000]  我們現在要去看經文。
[00:08:10.000 --> 00:08:11.000]  我們現在要去看經文。
[00:08:11.000 --> 00:08:12.000]  我們現在要去看經文。
[00:08:12.000 --> 00:08:13.000]  我們現在要去看經文。
[00:08:13.000 --> 00:08:14.000]  我們現在要去看經文。
[00:08:14.000 --> 00:08:15.000]  我們現在要去看經文。
[00:08:22.000 --> 00:08:23.000]  我們現在要去看經文。
[00:08:23.000 --> 00:08:24.000]  我們現在要去看經文。
[00:08:24.000 --> 00:08:25.000]  我們現在要去看經文。
[00:08:25.000 --> 00:08:26.000]  我們現在要去看經文。
[00:08:26.000 --> 00:08:27.000]  我們現在要去看經文。
[00:08:27.000 --> 00:08:28.000]  我們現在要去看經文。
[00:08:28.000 --> 00:08:29.000]  我們現在要去看經文。
[00:08:29.000 --> 00:08:30.000]  我們現在要去看經文。
[00:08:30.000 --> 00:08:31.000]  我們現在要去看經文。
[00:08:31.000 --> 00:08:32.000]  我們現在要去看經文。
[00:08:32.000 --> 00:08:33.000]  我們現在要去看經文。
[00:08:33.000 --> 00:08:34.000]  我們現在要去看經文。
[00:08:34.000 --> 00:08:35.000]  我們現在要去看經文。
[00:08:35.000 --> 00:08:36.000]  我們現在要去看經文。
[00:08:36.000 --> 00:08:37.000]  我們現在要去看經文。
[00:08:37.000 --> 00:08:38.000]  我們現在要去看經文。
[00:08:38.000 --> 00:08:39.000]  我們現在要去看經文。
[00:08:39.000 --> 00:08:40.000]  我們現在要去看經文。
[00:08:40.000 --> 00:08:41.000]  我們現在要去看經文。
[00:08:41.000 --> 00:08:42.000]  我們現在要去看經文。
[00:08:42.000 --> 00:08:43.000]  我們現在要去看經文。
[00:08:43.000 --> 00:08:44.000]  我們現在要去看經文。
[00:08:52.000 --> 00:08:53.000]  我們現在要去看經文。
[00:08:53.000 --> 00:08:54.000]  我們現在要去看經文。
[00:08:54.000 --> 00:08:55.000]  我們現在要去看經文。
[00:08:55.000 --> 00:08:56.000]  我們現在要去看經文。
[00:08:56.000 --> 00:08:57.000]  我們現在要去看經文。
[00:08:57.000 --> 00:08:58.000]  我們現在要去看經文。
[00:08:58.000 --> 00:08:59.000]  我們現在要去看經文。
[00:08:59.000 --> 00:09:00.000]  我們現在要去看經文。
[00:09:00.000 --> 00:09:01.000]  我們現在要去看經文。
[00:09:01.000 --> 00:09:02.000]  我們現在要去看經文。
[00:09:02.000 --> 00:09:03.000]  我們現在要去看經文。
[00:09:03.000 --> 00:09:04.000]  我們現在要去看經文。
[00:09:04.000 --> 00:09:05.000]  我們現在要去看經文。
[00:09:05.000 --> 00:09:06.000]  我們現在要去看經文。
[00:09:06.000 --> 00:09:07.000]  我們現在要去看經文。
[00:09:07.000 --> 00:09:08.000]  我們現在要去看經文。
[00:09:08.000 --> 00:09:09.000]  我們現在要去看經文。
[00:09:09.000 --> 00:09:10.000]  我們現在要去看經文。
[00:09:10.000 --> 00:09:11.000]  我們現在要去看經文。
[00:09:11.000 --> 00:09:12.000]  我們現在要去看經文。
[00:09:12.000 --> 00:09:13.000]  我們現在要去看經文。
[00:09:13.000 --> 00:09:14.000]  我們現在要去看經文。
[00:09:22.000 --> 00:09:23.000]  我們現在要去看經文。
[00:09:23.000 --> 00:09:24.000]  我們現在要去看經文。
[00:09:24.000 --> 00:09:25.000]  我們現在要去看經文。
[00:09:25.000 --> 00:09:26.000]  我們現在要去看經文。
[00:09:26.000 --> 00:09:27.000]  我們現在要去看經文。
[00:09:27.000 --> 00:09:28.000]  我們現在要去看經文。
[00:09:28.000 --> 00:09:29.000]  我們現在要去看經文。
[00:09:29.000 --> 00:09:30.000]  我們現在要去看經文。
[00:09:30.000 --> 00:09:31.000]  我們現在要去看經文。
[00:09:31.000 --> 00:09:32.000]  我們現在要去看經文。
[00:09:32.000 --> 00:09:33.000]  我們現在要去看經文。
[00:09:33.000 --> 00:09:34.000]  我們現在要去看經文。
[00:09:34.000 --> 00:09:35.000]  我們現在要去看經文。
[00:09:35.000 --> 00:09:36.000]  我們現在要去看經文。
[00:09:36.000 --> 00:09:37.000]  我們現在要去看經文。
[00:09:37.000 --> 00:09:38.000]  我們現在要去看經文。
[00:09:38.000 --> 00:09:39.000]  我們現在要去看經文。
[00:09:39.000 --> 00:09:40.000]  我們現在要去看經文。
[00:09:40.000 --> 00:09:41.000]  我們現在要去看經文。
[00:09:41.000 --> 00:09:42.000]  我們現在要去看經文。
[00:09:42.000 --> 00:09:43.000]  我們現在要去看經文。
[00:09:43.000 --> 00:09:44.000]  我們現在要去看經文。
[00:09:52.000 --> 00:09:53.000]  我們現在要去看經文。
[00:09:53.000 --> 00:09:54.000]  我們現在要去看經文。
[00:09:54.000 --> 00:09:55.000]  我們現在要去看經文。
[00:09:55.000 --> 00:09:56.000]  我們現在要去看經文。
[00:09:56.000 --> 00:09:57.000]  我們現在要去看經文。
[00:09:57.000 --> 00:09:58.000]  我們現在要去看經文。
[00:09:58.000 --> 00:09:59.000]  我們現在要去看經文。
[00:09:59.000 --> 00:10:00.000]  我們現在要去看經文。
[00:10:00.000 --> 00:10:01.000]  我們現在要去看經文。
[00:10:01.000 --> 00:10:02.000]  我們現在要去看經文。
[00:10:02.000 --> 00:10:03.000]  我們現在要去看經文。
[00:10:03.000 --> 00:10:04.000]  我們現在要去看經文。
[00:10:04.000 --> 00:10:05.000]  我們現在要去看經文。
[00:10:05.000 --> 00:10:06.000]  我們現在要去看經文。
[00:10:06.000 --> 00:10:07.000]  我們現在要去看經文。
[00:10:07.000 --> 00:10:08.000]  我們現在要去看經文。
[00:10:08.000 --> 00:10:09.000]  我們現在要去看經文。
[00:10:09.000 --> 00:10:10.000]  我們現在要去看經文。
[00:10:10.000 --> 00:10:11.000]  我們現在要去看經文。
[00:10:11.000 --> 00:10:12.000]  我們現在要去看經文。
[00:10:12.000 --> 00:10:13.000]  我們現在要去看經文。
[00:10:13.000 --> 00:10:14.000]  我們現在要去看經文。
[00:10:22.000 --> 00:10:23.000]  我們現在要去看經文。
[00:10:23.000 --> 00:10:24.000]  我們現在要去看經文。
[00:10:24.000 --> 00:10:25.000]  我們現在要去看經文。
[00:10:25.000 --> 00:10:26.000]  我們現在要去看經文。
[00:10:26.000 --> 00:10:27.000]  我們現在要去看經文。
[00:10:27.000 --> 00:10:28.000]  我們現在要去看經文。
[00:10:28.000 --> 00:10:29.000]  我們現在要去看經文。
[00:10:29.000 --> 00:10:30.000]  我們現在要去看經文。
[00:10:30.000 --> 00:10:31.000]  我們現在要去看經文。
[00:10:31.000 --> 00:10:32.000]  我們現在要去看經文。
[00:10:32.000 --> 00:10:33.000]  我們現在要去看經文。
[00:10:33.000 --> 00:10:34.000]  我們現在要去看經文。
[00:10:34.000 --> 00:10:35.000]  我們現在要去看經文。
[00:10:35.000 --> 00:10:36.000]  我們現在要去看經文。
[00:10:36.000 --> 00:10:37.000]  我們現在要去看經文。
[00:10:37.000 --> 00:10:38.000]  我們現在要去看經文。
[00:10:38.000 --> 00:10:39.000]  我們現在要去看經文。
[00:10:39.000 --> 00:10:40.000]  我們現在要去看經文。
[00:10:40.000 --> 00:10:41.000]  我們現在要去看經文。
[00:10:41.000 --> 00:10:42.000]  我們現在要去看經文。
[00:10:42.000 --> 00:10:43.000]  我們現在要去看經文。
[00:10:43.000 --> 00:10:44.000]  我們現在要去看經文。
[00:10:52.000 --> 00:10:53.000]  我們現在要去看經文。
[00:10:53.000 --> 00:10:54.000]  我們現在要去看經文。
[00:10:54.000 --> 00:10:55.000]  我們現在要去看經文。
[00:10:55.000 --> 00:10:56.000]  我們現在要去看經文。
[00:10:56.000 --> 00:10:57.000]  我們現在要去看經文。
[00:10:57.000 --> 00:10:58.000]  我們現在要去看經文。
[00:10:58.000 --> 00:10:59.000]  我們現在要去看經文。
[00:10:59.000 --> 00:11:00.000]  我們現在要去看經文。
[00:11:00.000 --> 00:11:01.000]  我們現在要去看經文。
[00:11:01.000 --> 00:11:02.000]  我們現在要去看經文。
[00:11:02.000 --> 00:11:03.000]  我們現在要去看經文。
[00:11:03.000 --> 00:11:04.000]  我們現在要去看經文。
[00:11:04.000 --> 00:11:05.000]  我們現在要去看經文。
[00:11:05.000 --> 00:11:06.000]  我們現在要去看經文。
[00:11:06.000 --> 00:11:07.000]  我們現在要去看經文。
[00:11:07.000 --> 00:11:08.000]  我們現在要去看經文。
[00:11:08.000 --> 00:11:09.000]  我們現在要去看經文。
[00:11:09.000 --> 00:11:10.000]  我們現在要去看經文。
[00:11:10.000 --> 00:11:11.000]  我們現在要去看經文。
[00:11:11.000 --> 00:11:12.000]  我們現在要去看經文。
[00:11:12.000 --> 00:11:13.000]  我們現在要去看經文。
[00:11:13.000 --> 00:11:14.000]  我們現在要去看經文。
[00:11:22.000 --> 00:11:23.000]  我們現在要去看經文。
[00:11:23.000 --> 00:11:24.000]  我們現在要去看經文。
[00:11:24.000 --> 00:11:25.000]  我們現在要去看經文。
[00:11:25.000 --> 00:11:26.000]  我們現在要去看經文。
[00:11:26.000 --> 00:11:27.000]  我們現在要去看經文。
[00:11:27.000 --> 00:11:28.000]  我們現在要去看經文。
[00:11:28.000 --> 00:11:29.000]  我們現在要去看經文。
[00:11:29.000 --> 00:11:30.000]  我們現在要去看經文。
[00:11:30.000 --> 00:11:31.000]  我們現在要去看經文。
[00:11:31.000 --> 00:11:32.000]  我們現在要去看經文。
[00:11:32.000 --> 00:11:33.000]  我們現在要去看經文。
[00:11:33.000 --> 00:11:34.000]  我們現在要去看經文。
[00:11:34.000 --> 00:11:35.000]  我們現在要去看經文。
[00:11:35.000 --> 00:11:36.000]  我們現在要去看經文。
[00:11:36.000 --> 00:11:37.000]  我們現在要去看經文。
[00:11:37.000 --> 00:11:38.000]  我們現在要去看經文。
[00:11:38.000 --> 00:11:39.000]  我們現在要去看經文。
[00:11:39.000 --> 00:11:40.000]  我們現在要去看經文。
[00:11:40.000 --> 00:11:41.000]  我們現在要去看經文。
[00:11:41.000 --> 00:11:42.000]  我們現在要去看經文。
[00:11:42.000 --> 00:11:43.000]  我們現在要去看經文。
[00:11:43.000 --> 00:11:44.000]  我們現在要去看經文。
[00:11:52.000 --> 00:11:53.000]  北角滅亡的日子是?
[00:11:53.000 --> 00:11:54.000]  北角滅亡的日子是?
