
[00:00:00.000 --> 00:00:02.100]  我今天選擇了一個題目
[00:02:54.100 --> 00:02:55.900]  與基督同釘十字架
[00:02:55.900 --> 00:02:59.700]  很明顯是用一個比喻的手法
[00:02:59.700 --> 00:03:02.500]  指出他與耶穌有一個很特別的關係
[00:03:02.500 --> 00:03:04.900]  就是在信耶穌之前
[00:03:04.900 --> 00:03:05.800]  只是他
[00:03:05.800 --> 00:03:07.300]  而信耶穌之後
[00:03:07.300 --> 00:03:08.900]  就是一個新的他
[00:03:08.900 --> 00:03:10.600]  舊的我是怎樣呢
[00:03:10.600 --> 00:03:13.600]  舊的我是自己管理自己的
[00:03:13.600 --> 00:03:16.900]  新的我是耶穌管理我
[00:03:16.900 --> 00:03:18.100]  所以保羅說
[00:03:18.100 --> 00:03:19.100]  舊的我是怎樣呢
[00:03:19.100 --> 00:03:21.600]  與耶穌基督一起釘死在十字架裏
[00:03:21.600 --> 00:03:22.600]  舊的我
[00:03:22.600 --> 00:03:23.300]  以前的我
[00:03:23.300 --> 00:03:24.700]  我管理我自己
[00:03:24.700 --> 00:03:25.900]  但新的我
[00:03:25.900 --> 00:03:27.300]  我不再自己作主
[00:03:27.300 --> 00:03:29.300]  我不再自己管理自己
[00:03:29.300 --> 00:03:32.700]  是耶穌管理我
[00:03:32.700 --> 00:03:34.100]  保羅是這樣的
[00:03:34.100 --> 00:03:36.900]  保羅從前是怎樣呢
[00:03:36.900 --> 00:03:37.700]  舊的我
[00:03:37.700 --> 00:03:39.000]  他自己管理自己的時候
[00:03:39.000 --> 00:03:40.200]  他是逼迫耶穌
[00:03:40.200 --> 00:03:42.500]  以及逼迫耶穌的門徒
[00:03:42.500 --> 00:03:45.700]  拉那些門徒去坐牢
[00:03:45.700 --> 00:03:47.300]  這是舊的保羅
[00:03:47.300 --> 00:03:48.800]  但新的保羅是怎樣呢
[00:03:48.800 --> 00:03:50.200]  他是追隨耶穌的
[00:03:50.200 --> 00:03:54.500]  原來耶穌才是舊約講的那個救主
[00:03:54.500 --> 00:03:55.700]  他真的是
[00:03:55.700 --> 00:03:58.100]  他真的是從死裏復活
[00:03:58.100 --> 00:03:59.700]  他遇見耶穌
[00:03:59.700 --> 00:04:01.700]  所以保羅改變了
[00:04:01.700 --> 00:04:05.100]  所以保羅在第四世紀
[00:04:05.100 --> 00:04:07.800]  有一個很著名的基督教人物
[00:04:07.800 --> 00:04:09.300]  叫做奧古斯丁
[00:04:09.300 --> 00:04:12.900]  在他信主之前的奧古斯丁
[00:04:12.900 --> 00:04:14.100]  他是一個怎樣的人呢
[00:04:14.100 --> 00:04:16.700]  是一個沉迷酒色的人
[00:04:16.700 --> 00:04:18.100]  經常花天酒地
[00:04:18.100 --> 00:04:21.400]  所以有很多妓女認識他
[00:04:21.400 --> 00:04:23.200]  後來他信了耶穌
[00:04:23.200 --> 00:04:24.900]  在路上
[00:04:24.900 --> 00:04:26.700]  他在路上走
[00:04:26.700 --> 00:04:30.900]  遇到他曾經接觸過的一位妓女
[00:04:30.900 --> 00:04:34.700]  那個妓女就試圖再報答他
[00:04:34.700 --> 00:04:35.400]  他認識的
[00:04:35.400 --> 00:04:36.900]  是舊客
[00:04:36.900 --> 00:04:38.800]  就去叫他奧古斯丁
[00:04:38.800 --> 00:04:40.700]  奧古斯丁
[00:04:40.700 --> 00:04:43.800]  然後奧古斯丁就回答他
[00:04:43.800 --> 00:04:46.600]  以前的奧古斯丁已經死了
[00:04:46.600 --> 00:04:49.200]  現在活著的是一個新的奧古斯丁
[00:04:49.200 --> 00:04:50.900]  這個人看一看
[00:04:50.900 --> 00:04:52.100]  明明是一樣的
[00:04:52.100 --> 00:04:54.500]  為甚麼這樣說呢
[00:04:54.500 --> 00:04:55.900]  正如我剛才說的
[00:04:55.900 --> 00:04:58.000]  他的外表沒有改變
[00:04:58.000 --> 00:04:59.900]  但他的
[00:04:59.900 --> 00:05:01.200]  誰作主呢
[00:05:01.200 --> 00:05:01.700]  改變了
[00:05:01.700 --> 00:05:03.900]  如果他以前是自己作主的時候
[00:05:03.900 --> 00:05:06.700]  他當然繼續嫖賭飲當吹
[00:05:06.700 --> 00:05:08.400]  但現在是耶穌作主
[00:05:08.400 --> 00:05:10.200]  當是耶穌作主的時候
[00:05:10.200 --> 00:05:13.700]  他不再要過以前那些
[00:05:13.700 --> 00:05:16.200]  傷害人的生活
[00:05:16.200 --> 00:05:19.200]  亦都傷害自己的生活
[00:05:19.200 --> 00:05:21.000]  所以一個信耶穌的人
[00:05:21.000 --> 00:05:22.300]  舊事已過
[00:05:22.300 --> 00:05:24.600]  他新做的人是怎樣呢
[00:05:24.600 --> 00:05:27.000]  舊我的身份
[00:05:27.000 --> 00:05:28.100]  改變了
[00:05:28.100 --> 00:05:29.800]  他有一個新的身份
[00:05:29.800 --> 00:05:32.200]  他背著基督徒這個名字
[00:05:32.200 --> 00:05:34.400]  即是我裏面有耶穌
[00:05:34.400 --> 00:05:36.300]  是耶穌說了算
[00:05:36.300 --> 00:05:38.200]  而事實上耶穌說了算的人又是怎樣呢
[00:05:38.200 --> 00:05:39.900]  所以來到第二點
[00:05:39.900 --> 00:05:42.800]  我和丙慶一起分享的
[00:05:42.800 --> 00:05:48.500]  就是由舊我的一種束縛去到新我的一種自由
[00:05:48.500 --> 00:05:49.800]  有幾次聖經
[00:05:49.800 --> 00:05:52.800]  先聽我讀羅馬書第六章第六字
[00:05:52.800 --> 00:05:56.500]  他因為知道我們的舊人和他同釘十字架
[00:05:56.500 --> 00:05:58.200]  是罪身滅絕
[00:05:58.200 --> 00:06:01.300]  叫我們不再作罪的奴僕
[00:06:01.300 --> 00:06:02.800]  又是這樣同釘十字架
[00:06:02.800 --> 00:06:05.800]  我們舊的人同釘十字架
[00:06:05.800 --> 00:06:06.500]  結果是怎樣呢
[00:06:06.500 --> 00:06:08.600]  我們不再做罪的奴僕
[00:06:08.600 --> 00:06:10.700]  原來舊的我們
[00:06:10.700 --> 00:06:15.000]  是被罪和世界很多的規條束縛著
[00:06:15.000 --> 00:06:18.500]  以致我們好像成為奴隸一樣
[00:06:18.500 --> 00:06:22.200]  但新的我充滿著自由
[00:06:22.200 --> 00:06:25.800]  羅馬書八章一字二字這樣說
[00:06:25.800 --> 00:06:28.800]  如今那些在基督裡的
[00:06:28.800 --> 00:06:30.200]  在基督耶穌裡的
[00:06:30.200 --> 00:06:32.300]  就不定罪了
[00:06:32.300 --> 00:06:34.700]  因為似生命性命的律
[00:06:34.700 --> 00:06:37.700]  在基督耶穌裡釋放了我
[00:06:37.700 --> 00:06:41.000]  使我脫離罪和死的律
[00:06:41.000 --> 00:06:43.600]  加拉提書五章一節
[00:06:43.600 --> 00:06:45.500]  基督釋放了我們
[00:06:45.500 --> 00:06:47.200]  叫我們得以自由
[00:06:47.200 --> 00:06:48.700]  所以要站立得穩
[00:06:48.700 --> 00:06:53.200]  不要再被奴僕的騙脅制著
[00:06:53.200 --> 00:06:55.000]  原來我們在信耶穌之前
[00:06:55.000 --> 00:06:56.600]  舊的我們會怎樣呢
[00:06:56.600 --> 00:07:00.200]  我們是罪的奴僕
[00:07:00.200 --> 00:07:01.700]  是別人的奴隸
[00:07:01.700 --> 00:07:04.700]  我們任由人魚肉控制
[00:07:04.700 --> 00:07:05.900]  不是我們說事
[00:07:05.900 --> 00:07:06.700]  是甚麼說事
[00:07:06.700 --> 00:07:09.700]  罪的奴僕就是罪說事
[00:07:09.700 --> 00:07:12.200]  但當我們信了耶穌之後
[00:07:12.200 --> 00:07:13.700]  不是罪說事
[00:07:13.700 --> 00:07:15.000]  而是耶穌說事
[00:07:15.000 --> 00:07:16.400]  是一份的自由
[00:07:16.400 --> 00:07:17.500]  有很多人說
[00:07:17.500 --> 00:07:18.700]  我不想信耶穌
[00:07:18.700 --> 00:07:21.300]  因為信耶穌有很多束縛的
[00:07:21.300 --> 00:07:22.700]  今天回來的那些可能也是
[00:07:22.700 --> 00:07:24.500]  信耶穌有很多束縛
[00:07:24.500 --> 00:07:26.300]  不可以做這不可以做那
[00:07:26.300 --> 00:07:28.200]  不可以打麻將
[00:07:28.200 --> 00:07:30.400]  又不可以新年
[00:07:30.400 --> 00:07:32.100]  多信一個神都無所謂
[00:07:32.100 --> 00:07:33.300]  又做一拜又拜
[00:07:33.300 --> 00:07:34.100]  多好
[00:07:34.100 --> 00:07:35.900]  拜得神多自有神庇佑
[00:07:35.900 --> 00:07:38.900]  信耶穌又說不可以
[00:07:38.900 --> 00:07:41.500]  信耶穌又說不可以打麻將
[00:07:41.500 --> 00:07:45.900]  所以你會覺得很多的束縛
[00:07:45.900 --> 00:07:50.100]  但其實我們要分別一下
[00:07:50.100 --> 00:07:50.900]  束縛
[00:07:50.900 --> 00:07:53.700]  有沒有一些叫做好的束縛
[00:07:53.700 --> 00:07:56.900]  有沒有一些束縛是不好的
[00:07:56.900 --> 00:07:58.100]  你想想束縛
[00:07:58.100 --> 00:08:00.100]  其實基本上人都不喜歡
[00:08:00.100 --> 00:08:04.500]  不過原來一些的束縛是好的
[00:08:04.500 --> 00:08:05.900]  那什麼束縛是好的呢
[00:08:05.900 --> 00:08:08.300]  前幾天不知道大家有沒有看這個新聞
[00:08:08.300 --> 00:08:11.700]  就是說美國一個男子槍殺
[00:08:11.700 --> 00:08:14.300]  電視台以前的同事兩位
[00:08:14.300 --> 00:08:15.900]  你看到很震驚
[00:08:15.900 --> 00:08:17.700]  正在播
[00:08:17.700 --> 00:08:19.300]  他一槍就射過去
[00:08:19.300 --> 00:08:21.100]  播完這一刻
[00:08:21.100 --> 00:08:24.100]  接著美國就開始再討論
[00:08:24.100 --> 00:08:26.500]  是否需要再重新修訂
[00:08:26.500 --> 00:08:28.700]  那個槍械的管理
[00:08:28.700 --> 00:08:32.300]  就是那個管制的法例
[00:08:32.300 --> 00:08:34.300]  很多人當然贊成
[00:08:34.300 --> 00:08:35.700]  美國人覺得有槍沒問題
[00:08:35.700 --> 00:08:37.300]  我們要自保的
[00:08:37.300 --> 00:08:40.500]  但原來有些束縛是重要的
[00:08:40.500 --> 00:08:42.500]  校規都是重要的
[00:08:42.500 --> 00:08:44.100]  雖然尹天正大兄說
[00:08:44.100 --> 00:08:47.700]  你小時候就懂得教腳
[00:08:47.700 --> 00:08:48.500]  剛才聽得及
[00:08:48.500 --> 00:08:50.500]  他覺得你聽不及
[00:08:50.500 --> 00:08:51.500]  就是圖學
[00:08:51.500 --> 00:08:53.500]  我小時候一個兒子也是
[00:08:53.500 --> 00:08:54.700]  幼稚園
[00:08:54.700 --> 00:08:57.100]  一回到學校沒多久
[00:08:57.100 --> 00:08:59.500]  家裡他爸爸聽到門鐘聲
[00:08:59.500 --> 00:09:01.100]  明明送了他上學
[00:09:01.100 --> 00:09:05.300]  小時候就懂得圖學
[00:09:05.300 --> 00:09:07.500]  其實校規本來有些東西是好的
[00:09:07.500 --> 00:09:08.900]  訂一些束縛
[00:09:08.900 --> 00:09:10.300]  香港也有很多法例
[00:09:10.300 --> 00:09:12.700]  訂一些束縛是好的
[00:09:12.700 --> 00:09:13.500]  有些東西是好的
[00:09:13.500 --> 00:09:14.900]  管制著我們
[00:09:14.900 --> 00:09:18.900]  婚姻要先分輸
[00:09:18.900 --> 00:09:19.700]  都是好的
[00:09:19.700 --> 00:09:22.500]  管制我們不要任意妄為
[00:09:22.500 --> 00:09:24.500]  但原來有些束縛的確是不好的
[00:09:24.500 --> 00:09:25.900]  有些束縛叫什麼呢
[00:09:25.900 --> 00:09:27.100]  特別在聖經裡面說
[00:09:27.100 --> 00:09:29.100]  那些罪的束縛是不好的
[00:09:29.100 --> 00:09:32.500]  什麼叫罪的束縛
[00:09:32.500 --> 00:09:34.300]  是那些你不做不行
[00:09:34.300 --> 00:09:35.300]  而又傷害自己
[00:09:35.300 --> 00:09:36.500]  傷害別人
[00:09:36.500 --> 00:09:40.900]  賭 毒 色 貪 權 妒忌
[00:09:40.900 --> 00:09:41.900]  那些束縛是什麼呢
[00:09:41.900 --> 00:09:43.700]  你沒辦法控制的
[00:09:43.700 --> 00:09:44.900]  原來做了之後
[00:09:44.900 --> 00:09:45.700]  又是傷害自己
[00:09:45.700 --> 00:09:47.700]  又是傷害別人的
[00:09:47.700 --> 00:09:48.300]  我告訴大家
[00:09:48.300 --> 00:09:52.100]  小時候我也很喜歡打麻將
[00:09:52.100 --> 00:09:53.700]  從小開始
[00:09:53.700 --> 00:09:55.700]  在大人的訓練底下
[00:09:55.700 --> 00:09:57.300]  我就已經懂得打麻將了
[00:09:57.300 --> 00:10:00.300]  開始的時候我都仍然是打麻將的
[00:10:00.300 --> 00:10:02.300]  所以是很正常的
[00:10:02.300 --> 00:10:06.300]  打麻將那種吸引力是很特別的
[00:10:06.300 --> 00:10:08.100]  特別是那些人好勝
[00:10:08.100 --> 00:10:11.300]  很想下一盤下一局
[00:10:11.300 --> 00:10:12.900]  怎樣來贏隔離
[00:10:12.900 --> 00:10:15.100]  怎樣來堆砌得更好
[00:10:15.100 --> 00:10:16.700]  各樣的東西
[00:10:16.700 --> 00:10:17.500]  所以他都很喜歡
[00:10:17.500 --> 00:10:19.300]  所以我經常跟弟兄姊妹說
[00:10:19.300 --> 00:10:20.900]  我贏家人很多錢的
[00:10:20.900 --> 00:10:23.500]  雖然你們錢是一元幾毫
[00:10:23.500 --> 00:10:24.100]  很威風的
[00:10:24.100 --> 00:10:25.100]  贏了他們
[00:10:25.100 --> 00:10:27.100]  有一種勝利感
[00:10:27.100 --> 00:10:29.700]  有一種好勝心
[00:10:29.700 --> 00:10:32.300]  小時候我跟弟兄姊妹說
[00:10:32.300 --> 00:10:33.100]  我都要工作的
[00:10:33.100 --> 00:10:34.300]  放學後
[00:10:34.300 --> 00:10:34.900]  上班的時候
[00:10:34.900 --> 00:10:35.500]  不知多開心
[00:10:35.500 --> 00:10:35.900]  那些日子
[00:10:35.900 --> 00:10:37.500]  半個小時做完功課
[00:10:37.500 --> 00:10:39.900]  接著就去賺錢了
[00:10:39.900 --> 00:10:41.900]  賺錢還有時間的
[00:10:41.900 --> 00:10:43.700]  就去打麻將
[00:10:43.700 --> 00:10:44.900]  瘋得日夜的
[00:10:44.900 --> 00:10:46.300]  好像控制不了
[00:10:46.300 --> 00:10:47.300]  我隔壁屋
[00:10:47.300 --> 00:10:48.500]  我住村屋的
[00:10:48.500 --> 00:10:49.500]  那個嬸嬸
[00:10:49.500 --> 00:10:50.500]  她就上了耶穌
[00:10:50.500 --> 00:10:52.300]  這班他們叫我們女孩子
[00:10:52.300 --> 00:10:53.100]  女孩子打麻將
[00:10:53.100 --> 00:10:54.900]  「女孩子一幫就打麻將」
[00:10:54.900 --> 00:10:55.500]  「你們瘋的嗎」
[00:10:55.500 --> 00:10:56.500]  「傻的嗎」
[00:10:56.500 --> 00:10:57.900]  接著她經常為我們祈禱
[00:10:57.900 --> 00:10:59.500]  叫我們戒掉她
[00:10:59.500 --> 00:11:00.900]  我們就好像
[00:11:00.900 --> 00:11:02.100]  沒有聽她的祈禱
[00:11:02.100 --> 00:11:03.300]  沒有戒掉她
[00:11:03.300 --> 00:11:06.100]  由小學打到中學
[00:11:06.100 --> 00:11:08.100]  是這樣的
[00:11:08.100 --> 00:11:10.100]  接著主學導師
[00:11:10.100 --> 00:11:11.700]  來找我們回主學的時候
[00:11:11.700 --> 00:11:12.900]  我們一定是
[00:11:12.900 --> 00:11:13.900]  關上門
[00:11:13.900 --> 00:11:16.300]  不讓他發現
[00:11:16.300 --> 00:11:18.500]  是一種束縛
[00:11:18.500 --> 00:11:19.500]  你不知道為什麼
[00:11:19.500 --> 00:11:21.700]  其實真的很花時間
[00:11:21.700 --> 00:11:23.500]  但是很奇妙
[00:11:23.500 --> 00:11:24.700]  耶穌之後
[00:11:24.700 --> 00:11:26.100]  不是馬上改變
[00:11:26.100 --> 00:11:28.100]  是我真正悔改的時候
[00:11:28.100 --> 00:11:29.500]  告訴弟兄姊妹
[00:11:29.500 --> 00:11:30.500]  我小時候都很頑皮
[00:11:30.500 --> 00:11:32.100]  跟尹天照弟兄
[00:11:32.100 --> 00:11:33.500]  我沒有打架
[00:11:33.500 --> 00:11:34.500]  不過有吵架
[00:11:34.500 --> 00:11:35.900]  女孩子厲害
[00:11:35.900 --> 00:11:36.900]  粗口爛事
[00:11:36.900 --> 00:11:38.500]  什麼都出齊
[00:11:38.500 --> 00:11:41.500]  陰毒的事都出齊
[00:11:41.500 --> 00:11:44.700]  都覺得裡面很污穢
[00:11:44.700 --> 00:11:46.100]  覺得自己是一個罪人
[00:11:46.100 --> 00:11:47.700]  我差點被人拉上警署
[00:11:47.700 --> 00:11:49.500]  跟弟兄姊妹說
[00:11:49.500 --> 00:11:51.100]  接著我才懂得
[00:11:51.100 --> 00:11:53.300]  耶穌原來祢真是愛罪人
[00:11:53.300 --> 00:11:54.300]  悔改
[00:11:54.300 --> 00:11:55.700]  很有趣
[00:11:55.700 --> 00:11:57.700]  就在真正悔改的時候
[00:11:57.700 --> 00:12:00.900]  那些麻將突然失去了吸引力
[00:12:00.900 --> 00:12:01.500]  好啦
[00:12:01.500 --> 00:12:03.500]  接紙之後放棄
[00:12:03.500 --> 00:12:04.100]  並且你發現
[00:12:04.100 --> 00:12:04.900]  其實我不打麻將
[00:12:04.900 --> 00:12:07.900]  還有很多事要做
[00:12:07.900 --> 00:12:09.900]  我現在有很多人
[00:12:09.900 --> 00:12:11.900]  是不打麻將不行
[00:12:11.900 --> 00:12:15.100]  是不吸煙、喝酒不行
[00:12:15.100 --> 00:12:17.900]  是不去嫖不行
[00:12:17.900 --> 00:12:20.700]  你發現那好像是一種
[00:12:20.700 --> 00:12:22.700]  無形的約束
[00:12:22.700 --> 00:12:23.900]  有些人打遊戲機都是這樣
[00:12:23.900 --> 00:12:25.500]  上了癮
[00:12:25.500 --> 00:12:27.300]  你上網都要上癮
[00:12:27.300 --> 00:12:29.100]  現在手機這麼方便
[00:12:29.100 --> 00:12:30.500]  淘寶你淘上癮
[00:12:30.500 --> 00:12:33.500]  小心
[00:12:33.500 --> 00:12:34.300]  粗暴
[00:12:34.300 --> 00:12:35.700]  但信仰修了之後
[00:12:35.700 --> 00:12:38.100]  其實帶來我們一份自由
[00:12:38.100 --> 00:12:39.300]  如果有人再問我們
[00:12:39.300 --> 00:12:40.700]  姜濤可不可以打麻將
[00:12:40.700 --> 00:12:41.300]  其實我告訴你
[00:12:41.300 --> 00:12:41.900]  可以打
[00:12:41.900 --> 00:12:43.300]  本身麻將可以很健康
[00:12:43.300 --> 00:12:45.100]  不過我們變了就不健康
[00:12:45.100 --> 00:12:46.300]  經常都賭
[00:12:46.300 --> 00:12:47.300]  還要一打賭
[00:12:47.300 --> 00:12:48.300]  就是太太的
[00:12:48.300 --> 00:12:49.300]  連子女都不顧
[00:12:49.300 --> 00:12:50.100]  你自己一直煩我
[00:12:50.100 --> 00:12:51.100]  給錢你煩我
[00:12:51.100 --> 00:12:52.100]  這樣就不健康
[00:12:52.100 --> 00:12:53.900]  這樣就不好
[00:12:53.900 --> 00:12:54.500]  有人嫁我
[00:12:54.500 --> 00:12:55.300]  我經常鼓勵他打
[00:12:55.300 --> 00:12:58.900]  因為可以訓練腦筋
[00:12:58.900 --> 00:13:00.500]  其實信仰修帶給我們
[00:13:00.500 --> 00:13:01.900]  一個新的我是什麼呢
[00:13:01.900 --> 00:13:03.300]  其實是脫離那種
[00:13:03.300 --> 00:13:04.300]  你知道什麼是粗暴
[00:13:04.300 --> 00:13:05.900]  什麼是不好的
[00:13:05.900 --> 00:13:07.700]  帶來那種是一種自由
[00:13:07.700 --> 00:13:09.700]  是耶穌基督釋放了我們
[00:13:09.700 --> 00:13:11.500]  我們天主頂多一份的自由
[00:13:11.500 --> 00:13:13.500]  可以繼續生他家人的氣
[00:13:13.500 --> 00:13:14.700]  小時候為什麼要這樣對待
[00:13:14.700 --> 00:13:16.700]  我一甩是不是最小
[00:13:16.700 --> 00:13:18.300]  最小應該是最不寵
[00:13:18.300 --> 00:13:19.500]  為什麼我會
[00:13:19.500 --> 00:13:21.900]  這樣給姐姐哥哥對待
[00:13:21.900 --> 00:13:23.900]  你可以生他一輩子的氣
[00:13:23.900 --> 00:13:25.300]  可以不原諒他
[00:13:25.300 --> 00:13:28.300]  讓他帶著遺憾離世
[00:13:28.300 --> 00:13:29.300]  可以是這樣
[00:13:29.300 --> 00:13:31.700]  但這種是腐毒
[00:13:31.700 --> 00:13:33.700]  我們會被腐毒束縛了
[00:13:33.700 --> 00:13:35.700]  覺得天下人都得罪我們
[00:13:35.700 --> 00:13:36.500]  都傷害我們
[00:13:36.500 --> 00:13:38.100]  都欠了我們
[00:13:38.100 --> 00:13:40.100]  可以這樣對待過日子
[00:13:40.100 --> 00:13:42.100]  但這種是沒有自由
[00:13:42.100 --> 00:13:44.500]  但耶穌帶給我們那種自由是什麼
[00:13:44.500 --> 00:13:46.700]  能夠原諒人
[00:13:46.700 --> 00:13:48.100]  是一種自由
[00:13:48.100 --> 00:13:50.100]  我想能夠原諒哥哥
[00:13:50.100 --> 00:13:51.300]  帶給他心靈裡面
[00:13:51.300 --> 00:13:52.100]  那種自由
[00:13:52.100 --> 00:13:53.700]  那種釋放
[00:13:53.700 --> 00:13:54.300]  是
[00:13:54.300 --> 00:13:55.900]  這份是自由
[00:13:55.900 --> 00:13:57.700]  最後
[00:13:57.700 --> 00:13:59.500]  畢拉提書六章第四節
[00:13:59.500 --> 00:14:01.100]  我和弟子妹說的是
[00:14:01.100 --> 00:14:02.700]  我舊我的驕傲
[00:14:02.700 --> 00:14:06.100]  去到新我的謙遜
[00:14:06.100 --> 00:14:07.700]  保羅他說
[00:14:07.700 --> 00:14:10.100]  但我並不以別的誇口
[00:14:10.100 --> 00:14:12.900]  只誇我們主耶穌基督的十字架
