
[00:00:00.000 --> 00:00:02.120]  上星期日是母親節
[00:01:27.800 --> 00:01:30.560]  大力地打了他一巴掌
[00:01:30.560 --> 00:01:33.120]  小孩當然大哭
[00:01:33.120 --> 00:01:35.720]  怎麼辦呢
[00:01:35.720 --> 00:01:37.880]  父母鵝掌愛
[00:01:37.880 --> 00:01:40.240]  接著又說
[00:01:40.240 --> 00:01:42.880]  下次不要那麼大力打人
[00:01:42.880 --> 00:01:46.080]  知道嗎
[00:01:46.080 --> 00:01:47.800]  我想如果你是他的朋友
[00:01:47.800 --> 00:01:50.920]  你會不會拉隊走呢
[00:01:50.920 --> 00:01:53.600]  這對父母
[00:01:53.600 --> 00:01:56.840]  真的給了兒子很多很多的愛
[00:01:56.840 --> 00:01:59.400]  多到可以淹死兒子
[00:01:59.400 --> 00:02:03.200]  這就是「溺愛」
[00:02:03.200 --> 00:02:04.920]  對很多人來說
[00:02:04.920 --> 00:02:09.000]  愛是由自己做本位的
[00:02:09.000 --> 00:02:11.120]  愛是自己喜歡的
[00:02:11.120 --> 00:02:12.920]  愛是跟自己有關的
[00:02:12.920 --> 00:02:15.120]  自己的人什麼都可以
[00:02:15.120 --> 00:02:19.080]  是自己的東西什麼都可以
[00:02:19.080 --> 00:02:22.280]  這些是由自己做本位的愛
[00:02:22.280 --> 00:02:24.320]  由主觀做主導的愛
[00:02:24.320 --> 00:02:27.600]  其實有很多盲點
[00:02:27.600 --> 00:02:30.880]  剛才大家讀的經文
[00:02:30.880 --> 00:02:32.280]  我們都看到
[00:02:32.280 --> 00:02:34.640]  約翰都是講愛
[00:02:34.640 --> 00:02:36.840]  不過他是講愛教會
[00:02:36.840 --> 00:02:40.840]  和信徒之間要彼此相愛
[00:02:40.840 --> 00:02:43.160]  你說愛教會
[00:02:43.160 --> 00:02:46.880]  教會也要人愛嗎
[00:02:46.880 --> 00:02:49.040]  如果你分了教會沒多久
[00:02:49.040 --> 00:02:51.040]  都還不知道教會是什麼
[00:02:51.040 --> 00:02:55.640]  當然不會講到要愛教會
[00:02:55.640 --> 00:02:58.320]  但如果你分了教會很久
[00:02:58.320 --> 00:03:00.160]  如果教會只是
[00:03:00.160 --> 00:03:01.640]  你認識一下人
[00:03:01.640 --> 00:03:04.080]  參加活動的地方
[00:03:04.080 --> 00:03:09.360]  教會就是一個服務提供者
[00:03:09.360 --> 00:03:14.600]  你只會在意冷氣冷還是熱
[00:03:14.600 --> 00:03:17.360]  活動好不好
[00:03:17.360 --> 00:03:22.240]  聚會悶不悶 關注的
[00:03:22.240 --> 00:03:25.120]  可能只是層次而已
[00:03:25.120 --> 00:03:27.680]  什麼是教會呢
[00:03:27.680 --> 00:03:30.680]  教會這個意思
[00:03:30.680 --> 00:03:33.640]  在希臘文裡其實是在說
[00:03:33.640 --> 00:03:36.520]  呼召出來 召喚一群人出來
[00:03:36.520 --> 00:03:41.120]  就是神將一群信他的人召集出來
[00:03:41.120 --> 00:03:43.800]  這個是信徒群體
[00:03:43.800 --> 00:03:45.600]  教會是一個群體
[00:03:45.600 --> 00:03:49.200]  而不是一個地方
[00:03:49.200 --> 00:03:51.920]  人是要互動的
[00:03:51.920 --> 00:03:54.640]  或者今天我們看看這段的經文
[00:03:54.640 --> 00:03:57.120]  第一到第三節
[00:03:57.120 --> 00:03:59.200]  剛才已經讀了
[00:03:59.200 --> 00:04:00.880]  開頭很有趣的
[00:04:00.880 --> 00:04:03.240]  約翰一開始
[00:04:03.240 --> 00:04:04.640]  稱呼教會
[00:04:04.640 --> 00:04:08.240]  他用「夫人」
[00:04:08.240 --> 00:04:12.240]  這個稱呼挺特別的
[00:04:12.240 --> 00:04:14.760]  其實從舊約到新約
[00:04:14.760 --> 00:04:17.800]  聖經也是用夫妻關係
[00:04:17.800 --> 00:04:20.520]  去類比神的子民和群體
[00:04:20.520 --> 00:04:24.480]  大家記不記得
[00:04:24.480 --> 00:04:27.280]  從舊約已經說新郎新娘
[00:04:27.280 --> 00:04:29.680]  新約的時候說丈夫妻子
[00:04:29.680 --> 00:04:31.920]  到啟示六的時候說新婦
[00:04:31.920 --> 00:04:34.760]  新娘是基督的新婦的概念
[00:04:34.760 --> 00:04:39.920]  這裡約翰專門用了「夫人」稱呼教會
[00:04:39.920 --> 00:04:43.360]  要突顯一件事情就是
[00:04:43.360 --> 00:04:46.560]  教會是屬於基督的
[00:04:46.560 --> 00:04:50.480]  教會是主所愛的
[00:04:50.480 --> 00:04:54.240]  是和耶穌有密切關係的
[00:04:54.240 --> 00:04:58.000]  如果夫人是指教會
[00:04:58.000 --> 00:05:02.280]  他的兒女就是他生出來的子女
[00:05:02.280 --> 00:05:07.480]  原來信徒群體是不斷不斷地增長的
[00:05:07.480 --> 00:05:10.520]  是要有更多的人認識耶穌
[00:05:10.520 --> 00:05:13.920]  成為新的信徒 生出更多
[00:05:13.920 --> 00:05:17.680]  約翰用「夫人」和「兒女」
[00:05:17.680 --> 00:05:19.560]  是很有意思的
[00:05:19.560 --> 00:05:23.960]  因為太太和子女
[00:05:23.960 --> 00:05:25.120]  都有一個很重要的關係
[00:05:25.120 --> 00:05:27.800]  是什麼關係呢
[00:05:27.800 --> 00:05:30.000]  是愛的關係
[00:05:30.000 --> 00:05:31.960]  在書信的開頭
[00:05:31.960 --> 00:05:36.080]  約翰開宗明義是說自己是愛教會
[00:05:36.080 --> 00:05:40.240]  而且是真心所愛的
[00:05:40.240 --> 00:05:45.920]  因為愛教會不是因為他是長老
[00:05:45.920 --> 00:05:48.880]  有責任 有這個身份
[00:05:48.880 --> 00:05:51.640]  不愛不行 很功能性的
[00:05:51.640 --> 00:05:53.600]  他是真心愛教會
[00:05:53.600 --> 00:05:55.960]  真心愛教會原文可以譯為
[00:05:55.960 --> 00:05:59.960]  「按真理而愛教會」
[00:05:59.960 --> 00:06:04.440]  約翰接著說不單止我愛
[00:06:04.440 --> 00:06:07.560]  一切認識真理的人都會愛教會
[00:06:07.560 --> 00:06:10.960]  而且是因為真理住在我們裡面
[00:06:10.960 --> 00:06:14.840]  和我們同在直到永遠
[00:06:14.840 --> 00:06:18.840]  約翰 為什麼這麼肯定
[00:06:18.840 --> 00:06:22.200]  一切認識真理的人都會愛教會
[00:06:22.200 --> 00:06:24.640]  為什麼這麼肯定
[00:06:24.640 --> 00:06:27.440]  首先要知道什麼是真理
[00:06:27.440 --> 00:06:29.640]  說到真理
[00:06:29.640 --> 00:06:31.560]  很多人都覺得
[00:06:31.560 --> 00:06:37.760]  說的好像很高 很抽象 很玄虛 是真理
[00:06:37.760 --> 00:06:41.240]  但是對於認識神的人來說
[00:06:41.240 --> 00:06:44.440]  其實真理一點也不虛幻
[00:06:44.440 --> 00:06:47.560]  因為神已經藉著耶穌基督
[00:06:47.560 --> 00:06:51.920]  把真理顯明了在人間
[00:06:51.920 --> 00:06:54.960]  耶穌所行 所說 所做的
[00:06:54.960 --> 00:07:00.360]  其實就是真理的具體呈現
[00:07:00.360 --> 00:07:02.360]  其實聖經也說到
[00:07:02.360 --> 00:07:05.680]  耶穌是神的本體真像
[00:07:05.680 --> 00:07:07.360]  這個真理是很具體的
[00:07:07.360 --> 00:07:10.040]  來到我們這裡
[00:07:10.040 --> 00:07:12.640]  約翰福音也說
[00:07:12.640 --> 00:07:14.120]  約翰一書也說到
[00:07:14.120 --> 00:07:18.040]  真理是由耶穌而來
[00:07:18.040 --> 00:07:19.840]  沒有人見過上帝
[00:07:19.840 --> 00:07:22.760]  但是從父懷裡的獨生子
[00:07:22.760 --> 00:07:24.560]  耶穌來到這個世界
[00:07:24.560 --> 00:07:26.840]  人就看到什麼是真理
[00:07:26.840 --> 00:07:29.240]  所以自從耶穌導承肉身
[00:07:29.240 --> 00:07:32.440]  真理不是抽象概念
[00:07:32.440 --> 00:07:36.160]  真理是人可以接觸到的實體
[00:07:36.160 --> 00:07:38.840]  真理是住在人間的
[00:07:38.840 --> 00:07:40.800]  是與人同在的
[00:07:40.800 --> 00:07:42.360]  正如約翰說的
[00:07:42.360 --> 00:07:44.360]  祂住在我們中間
[00:07:44.360 --> 00:07:46.360]  我們見到祂
[00:07:46.360 --> 00:07:49.000]  是可以學到的
[00:07:49.000 --> 00:07:50.040]  耶穌自己也說
[00:07:50.040 --> 00:07:54.160]  我就是道路 真理 生命
[00:07:54.160 --> 00:07:56.520]  沒錯 耶穌就是真理
[00:07:56.520 --> 00:08:01.560]  但是真理與教會有什麼關係呢
[00:08:01.560 --> 00:08:07.200]  耶穌是用羊群
[00:08:07.200 --> 00:08:09.560]  去比喻信徒群體
[00:08:09.560 --> 00:08:11.400]  就是這個教會
[00:08:11.400 --> 00:08:16.000]  而祂就是牧羊的人
[00:08:16.000 --> 00:08:16.920]  耶穌說什麼呢
[00:08:16.920 --> 00:08:18.240]  我是好牧人
[00:08:18.240 --> 00:08:21.480]  我會為羊寫命
[00:08:21.480 --> 00:08:22.560]  換言之
[00:08:22.560 --> 00:08:26.000]  是會為教會群體寫命
[00:08:26.000 --> 00:08:28.120]  保羅說 基督愛教會
[00:08:28.120 --> 00:08:30.480]  為教會寫己
[00:08:30.480 --> 00:08:33.600]  保羅不是說
[00:08:33.600 --> 00:08:35.280]  一切回教會的人
[00:08:35.280 --> 00:08:37.360]  都會愛教會
[00:08:37.360 --> 00:08:38.320]  他說
[00:08:38.320 --> 00:08:40.240]  一切認識真理的人
[00:08:40.240 --> 00:08:44.480]  都會愛教會
[00:08:44.480 --> 00:08:46.160]  你知道真理是什麼人嗎
[00:08:46.160 --> 00:08:48.880]  就是真正信耶穌的人
[00:08:48.880 --> 00:08:50.200]  為什麼
[00:08:50.200 --> 00:08:51.560]  他們會愛教會
[00:08:51.560 --> 00:08:53.400]  因為真正信耶穌的時候
[00:08:53.400 --> 00:08:56.320]  就會聽耶穌的教訓
[00:08:56.320 --> 00:08:58.160]  行耶穌的心意
[00:08:58.160 --> 00:09:00.120]  用耶穌的心腸
[00:09:00.120 --> 00:09:03.520]  去愛人 去愛教會
[00:09:03.520 --> 00:09:05.680]  所以我很肯定
[00:09:05.680 --> 00:09:08.480]  既然一切真理的人
[00:09:08.480 --> 00:09:10.640]  都愛教會
[00:09:10.640 --> 00:09:16.200]  那我們愛不愛教會
[00:09:16.200 --> 00:09:19.880]  其實教會是我認為
[00:09:19.880 --> 00:09:23.080]  是一個品流最複雜的地方
[00:09:23.080 --> 00:09:26.200]  大家同不同意嗎
[00:09:26.200 --> 00:09:29.080]  只要你願意走進教會
[00:09:29.080 --> 00:09:32.440]  教會都會來者不拒
[00:09:32.440 --> 00:09:34.000]  教會不會動一個派在這裡
[00:09:34.000 --> 00:09:35.400]  Members only
[00:09:35.400 --> 00:09:38.280]  只招待會員
[00:09:38.280 --> 00:09:39.480]  是不是
[00:09:39.480 --> 00:09:40.800]  有人來教會
[00:09:40.800 --> 00:09:42.520]  去尋求上帝
[00:09:42.520 --> 00:09:45.000]  去認識真理
[00:09:45.000 --> 00:09:48.400]  也不保證有些人來教會
[00:09:48.400 --> 00:09:51.080]  有其他動機的
[00:09:51.080 --> 00:09:53.000]  是不是
[00:09:53.000 --> 00:09:55.120]  可能來教會找好處
[00:09:55.120 --> 00:09:56.960]  拉生意
[00:09:56.960 --> 00:09:59.400]  擴大人際網絡
[00:09:59.400 --> 00:10:03.360]  甚至有人可能利用信徒的愛
[00:10:03.360 --> 00:10:05.880]  去騙錢 騙感情
[00:10:05.880 --> 00:10:10.440]  所以有人覺得教會有很多問題
[00:10:10.440 --> 00:10:14.880]  也有人在教會這邊受過傷害
[00:10:14.880 --> 00:10:19.080]  無論我們抱著什麼動機來教會
[00:10:19.080 --> 00:10:20.600]  其實我小時候
[00:10:20.600 --> 00:10:23.560]  最初都是為了和同學溝通
[00:10:23.560 --> 00:10:26.480]  找朋友回教會
[00:10:26.480 --> 00:10:29.440]  但是如果在教會裡面
[00:10:29.440 --> 00:10:30.960]  我們聽到福音
[00:10:30.960 --> 00:10:33.040]  明白真理
[00:10:33.040 --> 00:10:36.520]  真心悔改 接受真理
[00:10:36.520 --> 00:10:40.280]  我相信生命是會被改變
[00:10:40.280 --> 00:10:45.520]  我們就會成為真正認識真理的人
[00:10:45.520 --> 00:10:47.280]  認識真理之後
[00:10:47.280 --> 00:10:50.480]  我們才懂得愛教會
[00:10:50.480 --> 00:10:52.720]  愛教會不是因為教會
[00:10:52.720 --> 00:10:55.920]  每一樣都適合我的心水
[00:10:55.920 --> 00:10:58.720]  每個人都和我這麼友好
[00:10:58.720 --> 00:11:01.720]  這麼談得來 這麼有型
[00:11:01.720 --> 00:11:03.480]  所有同工都是我喜歡的
[00:11:03.480 --> 00:11:06.120]  所有教會的政策我都認同的
[00:11:06.120 --> 00:11:08.560]  不是
[00:11:08.560 --> 00:11:11.840]  保羅非常強調的一件事是什麼
[00:11:11.840 --> 00:11:15.720]  就是真理和愛的關係
[00:11:15.720 --> 00:11:20.360]  真理是愛教會的客觀標準
[00:11:20.360 --> 00:11:22.120]  按真理而愛就是說
[00:11:22.120 --> 00:11:29.160]  排除了自己的主觀因素去愛
[00:11:29.160 --> 00:11:31.360]  約翰在第二第三節說什麼
[00:11:31.360 --> 00:11:33.480]  因為真理住在我們裡面
[00:11:33.480 --> 00:11:37.320]  也和我們同在
[00:11:37.320 --> 00:11:39.640]  耶穌就是真理
[00:11:39.640 --> 00:11:42.720]  如果真理住在我們裡面的時候
[00:11:42.720 --> 00:11:45.680]  我們會關注 耶穌會關注的
[00:11:45.680 --> 00:11:50.400]  以基督的心為心
[00:11:50.400 --> 00:11:54.520]  真理一定不會撇棄我們
[00:11:54.520 --> 00:11:56.600]  耶穌是不會撇棄我們的
[00:11:56.600 --> 00:11:59.640]  必如我們永遠同在
[00:11:59.640 --> 00:12:01.680]  除非我們離開神
[00:12:01.680 --> 00:12:05.400]  所以一切認識真理的信徒
[00:12:05.400 --> 00:12:08.800]  愛教會 對愛教會的關切
[00:12:08.800 --> 00:12:11.120]  這是一個永恆性的
[00:12:11.120 --> 00:12:13.920]  是穩定性的 是持久性的
[00:12:13.920 --> 00:12:16.760]  不是情緒化 不是條件性的
[00:12:16.760 --> 00:12:17.960]  就是說
[00:12:17.960 --> 00:12:20.920]  就算教會有些事令你不滿意
[00:12:20.920 --> 00:12:25.240]  就算你被教會氣壞
[00:12:25.240 --> 00:12:30.160]  也不會動搖到我們對教會的愛
[00:12:30.160 --> 00:12:31.320]  是不是
[00:12:31.320 --> 00:12:36.600]  既然一切認識真理的人都會愛教會
[00:12:36.600 --> 00:12:40.320]  當然不止保羅一個是這樣
[00:12:40.320 --> 00:12:42.880]  不止約翰一個是這樣
[00:12:42.880 --> 00:12:45.280]  我想起保羅
[00:12:45.280 --> 00:12:47.200]  保羅是被哥倫多教會誤會
[00:12:47.200 --> 00:12:49.760]  甚至是抨擊的 大家知不知道
[00:12:49.760 --> 00:12:51.880]  很不友善的
[00:12:51.880 --> 00:12:56.160]  但是他對哥倫多教會是很著緊的
[00:12:56.160 --> 00:12:58.320]  他付出更多的時間
[00:12:58.320 --> 00:13:01.920]  更多的心血在哥倫多教會
[00:13:01.920 --> 00:13:05.160]  他先後寫了四封信給哥倫多教會
[00:13:05.160 --> 00:13:06.720]  今天我們只讀到兩封
[00:13:06.720 --> 00:13:08.760]  就是前後書
[00:13:08.760 --> 00:13:10.760]  在哥倫多前書
[00:13:10.760 --> 00:13:14.760]  他還深長地講愛的真
[00:13:14.760 --> 00:13:16.080]  大家記不記得
[00:13:16.080 --> 00:13:19.280]  很出名的十三章
[00:13:19.280 --> 00:13:21.040]  他對教會的愛
[00:13:21.040 --> 00:13:22.480]  正經證好像他所說的
[00:13:22.480 --> 00:13:26.720]  恆久 忍耐 又有恩慈
[00:13:26.720 --> 00:13:28.720]  他這個愛
[00:13:28.720 --> 00:13:31.280]  就是只喜歡真理
[00:13:31.280 --> 00:13:33.600]  是用真理做動力的
[00:13:33.600 --> 00:13:38.280]  以至問題多多的哥倫多
[00:13:38.280 --> 00:13:41.560]  他都不離不棄
[00:13:41.560 --> 00:13:48.040]  這個就是用真理而愛的動力
[00:13:48.040 --> 00:13:50.280]  大家可能會知道
[00:13:50.280 --> 00:13:52.000]  一些邪教
[00:13:52.000 --> 00:13:54.040]  一些異端
[00:13:54.040 --> 00:13:57.680]  比正統教會更加講愛
[00:13:57.680 --> 00:14:00.200]  大家知不知道
[00:14:00.200 --> 00:14:02.520]  那種貼身的關顧
[00:14:02.520 --> 00:14:04.360]  虛寒問暖
[00:14:04.360 --> 00:14:05.720]  很溫馨
[00:14:05.720 --> 00:14:08.000]  很窩心
[00:14:08.000 --> 00:14:10.760]  所以作為正統信仰的教會
[00:14:10.760 --> 00:14:13.480]  我們都值得反思
[00:14:13.480 --> 00:14:15.800]  但是那種愛
[00:14:15.800 --> 00:14:18.840]  是否來自真理呢
[00:14:18.840 --> 00:14:21.000]  他們不認識真理
[00:14:21.000 --> 00:14:24.200]  那種愛是一種手段
[00:14:24.200 --> 00:14:27.040]  是有操控性的
[00:14:27.040 --> 00:14:28.680]  一旦你不聽話
[00:14:28.680 --> 00:14:30.680]  一旦你質疑他們
[00:14:30.680 --> 00:14:33.920]  一旦你想離開他們的教會
[00:14:33.920 --> 00:14:36.240]  你就麻煩了
[00:14:36.240 --> 00:14:38.320]  你就會被視為叛徒
[00:14:38.320 --> 00:14:41.160]  你不會好過之過
[00:14:41.160 --> 00:14:42.160]  愛真理
[00:14:42.160 --> 00:14:44.320]  按真理愛教會
[00:14:44.320 --> 00:14:45.720]  是基於基督的愛
[00:14:45.720 --> 00:14:48.760]  是沒有任何雜質的
[00:14:48.760 --> 00:14:50.440]  不是操控性的
[00:14:50.440 --> 00:14:51.880]  所以
[00:14:51.880 --> 00:14:54.440]  比如前書說什麼呢
[00:14:54.440 --> 00:14:56.720]  是按照神的心意
[00:14:56.720 --> 00:14:58.480]  是出於真心的
[00:14:58.480 --> 00:15:01.080]  是出於金心的
[00:15:01.080 --> 00:15:02.680]  不是合制群讓
[00:15:02.680 --> 00:15:04.480]  不是操控
[00:15:04.480 --> 00:15:06.880]  不是操控他們
[00:15:06.880 --> 00:15:09.120]  是要作群讓的榜樣
[00:15:09.120 --> 00:15:11.240]  所以作為教會領袖
[00:15:11.240 --> 00:15:13.320]  如果說愛教會
[00:15:13.320 --> 00:15:15.640]  不是用自己的職權
[00:15:15.640 --> 00:15:17.240]  去騎劫教會
[00:15:17.240 --> 00:15:19.280]  把自己認為好的一套
[00:15:19.280 --> 00:15:21.400]  套在教會上
[00:15:21.400 --> 00:15:23.240]  而是按照神的旨意
[00:15:23.240 --> 00:15:23.920]  牧養教會
[00:15:23.920 --> 00:15:27.480]  這是性愛教會
[00:15:27.480 --> 00:15:32.400]  真理是教會最高的唯一標準
[00:15:32.400 --> 00:15:34.880]  教會不是完美的天堂
[00:15:34.880 --> 00:15:36.800]  教會是人間的組織
[00:15:36.800 --> 00:15:38.160]  一定有很多問題
[00:15:38.160 --> 00:15:40.320]  一定有很多限制
[00:15:40.320 --> 00:15:42.160]  當教會出了問題
[00:15:42.160 --> 00:15:45.760]  作為我們一分子的會眾
[00:15:45.760 --> 00:15:47.280]  愛教會
[00:15:47.280 --> 00:15:49.120]  不是把問題
[00:15:49.120 --> 00:15:52.320]  作為茶餘飯後的是非話題
[00:15:52.320 --> 00:15:53.440]  這是怎樣的
[00:15:53.440 --> 00:15:55.560]  而是一起為教會禱告
[00:15:55.560 --> 00:16:00.200]  甚至用行動去參與改善
[00:16:00.200 --> 00:16:03.640]  當教會偏離真理
[00:16:03.640 --> 00:16:05.400]  愛教會是怎樣的
[00:16:05.400 --> 00:16:07.760]  是要用愛心講實話
[00:16:07.760 --> 00:16:09.680]  用真理去提醒
[00:16:09.680 --> 00:16:11.320]  甚至督察
[00:16:11.320 --> 00:16:14.760]  去維護教會的信仰信正
[00:16:14.760 --> 00:16:16.840]  耶穌愛不愛教會
[00:16:16.840 --> 00:16:18.440]  愛
[00:16:18.440 --> 00:16:20.760]  大家知道
[00:16:20.760 --> 00:16:23.040]  在啟示六個裡面
[00:16:23.040 --> 00:16:26.400]  耶穌是向不長進的教會
[00:16:26.400 --> 00:16:28.800]  發出最嚴厲的警告
[00:16:28.800 --> 00:16:33.440]  甚至逐間點名譴責那些教會
[00:16:33.440 --> 00:16:39.720]  這就是要按真理去愛教會
[00:16:39.720 --> 00:16:41.080]  教會是基督的太太
[00:16:41.080 --> 00:16:42.960]  是基督的子女
[00:16:42.960 --> 00:16:47.960]  耶穌絕對不會寵壞子女
[00:16:47.960 --> 00:16:49.840]  當教廷扭曲真理
[00:16:49.840 --> 00:16:51.120]  多行不義
[00:16:51.120 --> 00:16:53.160]  用神的名義去殺戮
[00:16:53.160 --> 00:16:54.880]  借神的名
[00:16:54.880 --> 00:16:56.560]  借神的權柄
[00:16:56.560 --> 00:16:59.440]  去建立自己的權威操控信徒
[00:16:59.440 --> 00:17:01.320]  馬丁路德站出來
[00:17:01.320 --> 00:17:05.680]  用真理去挑戰當時變了真理教會
[00:17:05.680 --> 00:17:11.960]  這就是按真理愛教會的意思
[00:17:11.960 --> 00:17:14.000]  第四道第六節
[00:17:14.000 --> 00:17:16.800]  我想大家一齊讀
[00:17:16.800 --> 00:17:20.560]  我非常喜見你的兒女
[00:17:20.560 --> 00:17:23.960]  有照我們從父所授之命令
[00:17:23.960 --> 00:17:26.880]  進行真理
[00:17:26.880 --> 00:17:28.840]  我現在請求你
[00:17:28.840 --> 00:17:31.720]  我們大家都要彼此相愛
[00:17:31.720 --> 00:17:33.400]  我寫信給你
[00:17:33.400 --> 00:17:35.680]  這就是一條新命令
[00:17:35.680 --> 00:17:38.800]  而是我們從起初就有的
[00:17:38.800 --> 00:17:40.200]  就是愛
[00:17:40.200 --> 00:17:42.960]  就是照他命令行事
[00:17:42.960 --> 00:17:44.680]  這就是命令
[00:17:44.680 --> 00:17:47.080]  你們要正命令行
[00:17:47.080 --> 00:17:50.560]  正如
[00:17:50.560 --> 00:17:53.320]  這裡出現了很多命令
[00:17:53.320 --> 00:17:55.160]  看得你心都寒了
[00:17:55.160 --> 00:17:56.840]  怎麼這麼嚴肅
[00:17:56.840 --> 00:18:02.360]  教會是要對世界有愛
[00:18:02.360 --> 00:18:04.800]  對人要付出愛
[00:18:04.800 --> 00:18:06.320]  我們來到教會
[00:18:06.320 --> 00:18:09.120]  都是想得到人家關心
[00:18:09.120 --> 00:18:15.960]  但是如果只是想拿愛
[00:18:15.960 --> 00:18:19.760]  單方面去拿要拿的東西
[00:18:19.760 --> 00:18:23.560]  教會只會單方面付出愛
[00:18:23.560 --> 00:18:28.520]  這個群體很快就會借
[00:18:28.520 --> 00:18:30.920]  彼此相愛的意思是什麼
[00:18:30.920 --> 00:18:33.120]  就是大家都付出愛
[00:18:33.120 --> 00:18:35.680]  還有就是大家都願意接受
[00:18:35.680 --> 00:18:37.760]  人家給你的愛
[00:18:37.760 --> 00:18:42.920]  這就是唯有彼此相愛的群體
[00:18:42.920 --> 00:18:45.880]  才可以持久
[00:18:45.880 --> 00:18:48.480]  才有持續性
[00:18:48.480 --> 00:18:51.720]  可以持續發展
[00:18:51.720 --> 00:18:55.480]  彼此相愛在聖經中是一個很重要的課題
[00:18:55.480 --> 00:18:59.280]  約翰強調彼此相愛其實說
[00:18:59.280 --> 00:19:02.480]  這是從父所領受的命令
[00:19:02.480 --> 00:19:05.600]  而這個命令是什麼
[00:19:05.600 --> 00:19:09.440]  是從起初就有的
[00:19:09.440 --> 00:19:11.480]  從起初
[00:19:11.480 --> 00:19:14.360]  如果大家記得約翰一書出現過八次
[00:19:14.360 --> 00:19:16.920]  約翰二書也出現過兩次
[00:19:16.920 --> 00:19:22.280]  其實都是指信徒在接受福音的時候
[00:19:22.280 --> 00:19:27.000]  約翰強調這個不是一個新的命令
[00:19:27.000 --> 00:19:30.440]  就是說約翰不是自己添加的
[00:19:30.440 --> 00:19:34.080]  這個命令是包含在福音的裏面
[00:19:34.080 --> 00:19:36.920]  打從我們接受福音那一刻
[00:19:36.920 --> 00:19:40.840]  我就接受了這個命令
[00:19:40.840 --> 00:19:42.640]  說到命令
[00:19:42.640 --> 00:19:44.000]  從神而來他說
[00:19:44.000 --> 00:19:45.960]  是神的命令是什麼
[00:19:45.960 --> 00:19:47.040]  就是要信他的兒子
[00:19:47.040 --> 00:19:51.160]  並照耶穌所賜給我們的命令
[00:19:51.160 --> 00:19:53.320]  去彼此相愛
[00:19:53.320 --> 00:19:55.880]  那耶穌賜什麼命令給我們呢
[00:19:55.880 --> 00:19:58.160]  約翰十三章很清楚的
[00:19:58.160 --> 00:19:59.480]  耶穌說什麼
[00:19:59.480 --> 00:20:01.840]  我賜你一條新的命令
[00:20:01.840 --> 00:20:04.600]  就是叫你們彼此相愛
[00:20:04.600 --> 00:20:06.040]  新在哪裡
[00:20:06.040 --> 00:20:09.960]  新就是新在我怎樣愛你們
[00:20:09.960 --> 00:20:12.440]  你們就照做
[00:20:12.440 --> 00:20:17.280]  不是字面上的訓令
[00:20:17.280 --> 00:20:19.880]  而是實實際際耶穌做過
[00:20:19.880 --> 00:20:22.240]  你們照做就可以了
[00:20:22.240 --> 00:20:24.880]  耶穌用命令而不用勸諭
[00:20:24.880 --> 00:20:27.160]  表明了一個很重要的訊息
[00:20:27.160 --> 00:20:31.960]  就是彼此相愛不是一個選項
[00:20:31.960 --> 00:20:33.200]  不是選項
[00:20:33.200 --> 00:20:35.360]  是沒有選擇性的
[00:20:35.360 --> 00:20:36.920]  命令是什麼
[00:20:36.920 --> 00:20:40.120]  命令只有執行性
[00:20:40.120 --> 00:20:41.600]  是不是
