
[00:00:00.000 --> 00:00:03.200]  我相信沒有人否認過去這一個月裏面
[00:02:06.500 --> 00:02:10.500]  香港的社會內部已經充滿着一些矛盾的聲音
[00:02:10.500 --> 00:02:12.500]  大家都記得在六七年
[00:02:12.500 --> 00:02:17.500]  香港暴動是因爲天星小輪要加價
[00:02:17.500 --> 00:02:22.500]  有很多市民因爲這方面的問題
[00:02:22.500 --> 00:02:24.500]  他們用這個訴求
[00:02:24.500 --> 00:02:26.500]  結果甚至帶來暴動
[00:02:26.500 --> 00:02:28.500]  在八九十年代
[00:02:28.500 --> 00:02:31.500]  慢慢大家都很意識得到
[00:02:31.500 --> 00:02:34.500]  是需要面對九七
[00:02:34.500 --> 00:02:39.500]  香港的主權要回歸我們的國家
[00:02:39.500 --> 00:02:43.500]  在這個非殖民地的所謂過程裏面
[00:02:43.500 --> 00:02:46.500]  慢慢很多的行動變成政治化
[00:02:46.500 --> 00:02:49.500]  特別是在八零年代中期
[00:02:49.500 --> 00:02:53.500]  開始有民選的議員進入立法局
[00:02:53.500 --> 00:02:55.500]  我們也看到九七之後
[00:02:55.500 --> 00:02:58.500]  對於爭取民主的訴求
[00:02:58.500 --> 00:03:03.500]  越來越有很多這些政治的活動出現
[00:03:03.500 --> 00:03:06.500]  零三年所以大家不會忘記
[00:03:06.500 --> 00:03:10.500]  當時大家都是很童心的去面對沙士的抗疫
[00:03:10.500 --> 00:03:14.500]  對整個香港的七百多萬的市民來說
[00:03:14.500 --> 00:03:17.500]  當時大家都是很經驗得到
[00:03:17.500 --> 00:03:19.500]  大家是同舟共濟
[00:03:19.500 --> 00:03:21.500]  互相來到去幫助
[00:03:21.500 --> 00:03:25.500]  雖然霎時間整個城市好像變了死城
[00:03:25.500 --> 00:03:28.500]  但是隨後我們看見
[00:03:28.500 --> 00:03:31.500]  大家都是很愛這個城市
[00:03:31.500 --> 00:03:37.500]  不過當時政府提出23條立法
[00:03:37.500 --> 00:03:42.500]  當然整個城市的香港人
[00:03:42.500 --> 00:03:45.500]  都是覺得需要反對
[00:03:45.500 --> 00:03:49.500]  加上當時施政有些失誤
[00:03:49.500 --> 00:03:54.500]  董先生那個八萬五的房屋政策
[00:03:54.500 --> 00:03:57.500]  他沒有向傳媒披露
[00:03:57.500 --> 00:04:01.500]  也沒有向市民直接交代
[00:04:01.500 --> 00:04:03.500]  以至後來被追訪的時候
[00:04:03.500 --> 00:04:07.500]  才默然醒覺原來這件事已經一早告終
[00:04:07.500 --> 00:04:12.500]  令到當時好像引爆的一個導火線
[00:04:12.500 --> 00:04:15.500]  五十萬人就是這樣上街
[00:04:15.500 --> 00:04:18.500]  我們看見今天這個雨傘運動
[00:04:18.500 --> 00:04:20.500]  引發的社會撕裂
[00:04:20.500 --> 00:04:22.500]  我們要清楚知道一件事
[00:04:22.500 --> 00:04:25.500]  不是這個雨傘運動
[00:04:25.500 --> 00:04:31.500]  是導致到一時間這樣爆發的
[00:04:31.500 --> 00:04:33.500]  這個一定是有前因的
[00:04:33.500 --> 00:04:36.500]  前因就是香港已經是過去這十多年來
[00:04:36.500 --> 00:04:38.500]  很多年輕的一代
[00:04:38.500 --> 00:04:40.500]  他們都是深深地覺得
[00:04:40.500 --> 00:04:44.500]  我們的社會出現很深層次的矛盾
[00:04:44.500 --> 00:04:47.500]  遲遲未得到解決
[00:04:47.500 --> 00:04:49.500]  無論是樓價的高企
[00:04:49.500 --> 00:04:52.500]  或者是民生各方面的一些訴求
[00:04:52.500 --> 00:04:58.500]  更加重要的是他們看到政改的需要
[00:04:58.500 --> 00:05:01.500]  所以928事件
[00:05:01.500 --> 00:05:03.500]  其實只不過是一個導火線
[00:05:03.500 --> 00:05:09.500]  去引致好像炸彈突然爆煲
[00:05:09.500 --> 00:05:12.500]  我們也在這個過程裏面看見
[00:05:12.500 --> 00:05:17.500]  佔中與反佔中這兩個陣營的對峙
[00:05:17.500 --> 00:05:19.500]  越來越激烈
[00:05:19.500 --> 00:05:22.500]  最近的中大研究所
[00:05:22.500 --> 00:05:25.500]  他們做了一個調查
[00:05:25.500 --> 00:05:28.500]  發覺其實這兩派陣營
[00:05:28.500 --> 00:05:31.500]  都與年紀有區分
[00:05:31.500 --> 00:05:34.500]  大家知不知道屬於支持佔中
[00:05:34.500 --> 00:05:38.500]  是什麼年紀爲多的
[00:05:38.500 --> 00:05:40.500]  有些人說20
[00:05:40.500 --> 00:05:42.500]  其實不是
[00:05:42.500 --> 00:05:45.500]  是40歲以下的人
[00:05:45.500 --> 00:05:49.500]  很大部分是支持佔中運動
[00:05:49.500 --> 00:05:52.500]  那些屬於支持反佔中的
[00:05:52.500 --> 00:05:55.500]  就是40歲以上
[00:05:55.500 --> 00:05:57.500]  我又要問大家
[00:05:57.500 --> 00:06:00.500]  爲何會出現這些分歧呢
[00:06:00.500 --> 00:06:03.500]  其實一個健康成熟的民主社會
[00:06:03.500 --> 00:06:06.500]  理當是應該包含理性的對話
[00:06:06.500 --> 00:06:09.500]  而且可以包容意見
[00:06:09.500 --> 00:06:13.500]  甚至社會存在一些多元性的聲音
[00:06:13.500 --> 00:06:16.500]  更加重要是必須守法
[00:06:16.500 --> 00:06:21.500]  當不同的報章都來報道
[00:06:21.500 --> 00:06:24.500]  我們都說傳媒很多時候會偏袒
[00:06:24.500 --> 00:06:27.500]  究竟你是屬於黃絲帶還是藍絲帶
[00:06:27.500 --> 00:06:30.500]  所以我們有時看電視新聞或者看報紙
[00:06:30.500 --> 00:06:34.500]  都不能只看一個新聞臺
[00:06:34.500 --> 00:06:36.500]  或者單一看一份報紙
[00:06:36.500 --> 00:06:39.500]  如果真正做到客觀持平的時候
[00:06:39.500 --> 00:06:43.500]  其實在多方面的角度都需要考慮
[00:06:43.500 --> 00:06:47.500]  近期有不同的報章都提到
[00:06:47.500 --> 00:06:50.500]  大家不約而同提出一件事
[00:06:50.500 --> 00:06:52.500]  民主誠可貴
[00:06:52.500 --> 00:06:54.500]  但是法治價更高
[00:06:54.500 --> 00:06:59.500]  中大香港亞太研究所近日就香港的核心價值
[00:06:59.500 --> 00:07:01.500]  做了一個調查
[00:07:01.500 --> 00:07:05.500]  超過九成的香港受訪市民
[00:07:05.500 --> 00:07:09.500]  你猜他們認爲香港這個社會的核心價值
[00:07:09.500 --> 00:07:12.500]  排第一的是什麼
[00:07:12.500 --> 00:07:16.500]  就是法治
[00:07:16.500 --> 00:07:19.500]  如果這個社會有法不依
[00:07:19.500 --> 00:07:21.500]  有法也不能夠執行
[00:07:21.500 --> 00:07:28.500]  你就發覺整個社會的穩定基礎就慢慢會失去
[00:07:28.500 --> 00:07:31.500]  第二他們認爲最重要的核心價值
[00:07:31.500 --> 00:07:33.500]  就是要公正連結
[00:07:33.500 --> 00:07:36.500]  追求社會的穩定和自由
[00:07:36.500 --> 00:07:39.500]  而民主只是排第九
[00:07:39.500 --> 00:07:44.500]  我相信不是說香港人沒有對民主的訴求
[00:07:44.500 --> 00:07:45.500]  以及追求
[00:07:45.500 --> 00:07:47.500]  但是在這個過程裏面
[00:07:47.500 --> 00:07:52.500]  確實我們每一個人都需要理性務實
[00:07:52.500 --> 00:07:57.500]  以及要面對政治現實的處境
[00:07:57.500 --> 00:07:59.500]  香港不是一個獨立的國家
[00:07:59.500 --> 00:08:03.500]  香港是中國裏面一個特別的行政區
[00:08:03.500 --> 00:08:06.500]  是一個一國兩制的處境底下
[00:08:06.500 --> 00:08:11.500]  我們需要去尋找正改一個可行的方案
[00:08:11.500 --> 00:08:17.500]  我們又試下來看一看雨傘運動的背後
[00:08:17.500 --> 00:08:21.500]  究竟有什麼力量在彼此爭鬥呢
[00:08:21.500 --> 00:08:23.500]  在過去一個月裏面
[00:08:23.500 --> 00:08:27.500]  其實在很多的網絡甚至是一些羣組
[00:08:27.500 --> 00:08:30.500]  他們都在傳一些信息
[00:08:30.500 --> 00:08:33.500]  包括政治上的角力
[00:08:33.500 --> 00:08:36.500]  很多時候我們會聽到
[00:08:36.500 --> 00:08:39.500]  在這個運動的背後有外部勢力來參與
[00:08:39.500 --> 00:08:42.500]  特別有人也都很詳細去分析
[00:08:42.500 --> 00:08:44.500]  就是中美的角力
[00:08:44.500 --> 00:08:45.500]  爲什麼這麼說呢
[00:08:45.500 --> 00:08:48.500]  因爲客觀來看
[00:08:48.500 --> 00:08:50.500]  自從奧巴馬上臺之後
[00:08:50.500 --> 00:08:52.500]  他也都很清楚地講到
[00:08:52.500 --> 00:08:57.500]  美國的外交政策是必須要重返亞太區
[00:08:57.500 --> 00:09:00.500]  因爲他們對於中國經濟的冒起
[00:09:00.500 --> 00:09:03.500]  實在是有憂慮的
[00:09:03.500 --> 00:09:05.500]  他當然公開不是這麼說
[00:09:05.500 --> 00:09:08.500]  公開就是說我們歡迎和平競爭
[00:09:08.500 --> 00:09:10.500]  但他們確實是知道
[00:09:10.500 --> 00:09:13.500]  中國這麼大的經濟體
[00:09:13.500 --> 00:09:16.500]  他們的冒起會對美國
[00:09:16.500 --> 00:09:20.500]  在整個世界的政壇影響力是構成威脅的
[00:09:20.500 --> 00:09:24.500]  所以他們決定要重返亞太區
[00:09:24.500 --> 00:09:26.500]  由希拉里當國務卿的時候
[00:09:26.500 --> 00:09:29.500]  你會發覺她不斷周旋
[00:09:29.500 --> 00:09:33.500]  而且來到我們這個太平洋圈
[00:09:33.500 --> 00:09:35.500]  包括他們來到去壟掠
[00:09:35.500 --> 00:09:38.500]  無論是越南、緬甸
[00:09:38.500 --> 00:09:43.500]  甚至菲律賓、日本、南韓等等
[00:09:43.500 --> 00:09:45.500]  以及臺灣
[00:09:45.500 --> 00:09:47.500]  很明顯一件事
[00:09:47.500 --> 00:09:50.500]  香港他們一定不會錯過
[00:09:50.500 --> 00:09:55.500]  因爲香港正正在整個中國大陸的版圖裏面
[00:09:55.500 --> 00:09:58.500]  是一個非常重要的戰略性的城市
[00:09:58.500 --> 00:10:02.500]  所以這個傳言也給我們看見
[00:10:02.500 --> 00:10:04.500]  確實有這樣的可能
[00:10:04.500 --> 00:10:07.500]  而且第二方面就是在經濟上的角力
[00:10:07.500 --> 00:10:11.500]  我相信大家都會最近有留意到
[00:10:11.500 --> 00:10:14.500]  財政司司長在他的網站裏面
[00:10:14.500 --> 00:10:16.500]  都有對這次的事件
[00:10:16.500 --> 00:10:19.500]  評估了經濟的具體影響
[00:10:19.500 --> 00:10:22.500]  一路是初步蒐集的數據都看見
[00:10:22.500 --> 00:10:24.500]  相關被佔據的地區
[00:10:24.500 --> 00:10:27.500]  他們零售飲食業是首當其衝
[00:10:27.500 --> 00:10:31.500]  長遠來說如果這個佔領或行動
[00:10:31.500 --> 00:10:34.500]  是不來結束的話
[00:10:34.500 --> 00:10:42.500]  這是對香港的長久在國際樹立的形象
[00:10:42.500 --> 00:10:45.500]  特別是香港人普遍擁護法治
[00:10:45.500 --> 00:10:48.500]  這個問題是會被衝擊的
[00:10:48.500 --> 00:10:50.500]  若然我們這件事
[00:10:50.500 --> 00:10:54.500]  是我們核心價值的頭一位都沒有的時候
[00:10:54.500 --> 00:10:58.500]  這是我們整個香港社會的不幸
[00:10:58.500 --> 00:11:02.500]  所以在經濟方面
[00:11:02.500 --> 00:11:05.500]  在10月的棋子結算已經過去
[00:11:05.500 --> 00:11:08.500]  但在10月的時候有一個傳言
[00:11:08.500 --> 00:11:10.500]  是言之鏗鏗的
[00:11:10.500 --> 00:11:14.500]  就是說有外國的勢力
[00:11:14.500 --> 00:11:18.500]  買重香港10月份的股市要倒
[00:11:18.500 --> 00:11:21.500]  香港的股壇一倒的時候
[00:11:21.500 --> 00:11:25.500]  這些人就要將中國和香港很多資金撤走
[00:11:25.500 --> 00:11:27.500]  他們會賺一大筆
[00:11:27.500 --> 00:11:30.500]  中央一定不會讓這件事發生
[00:11:30.500 --> 00:11:33.500]  所以一路撐着股市
[00:11:33.500 --> 00:11:38.500]  而且中央也在不同的報章給我們看到一件事
[00:11:38.500 --> 00:11:40.500]  就是他們以一個不退讓
[00:11:40.500 --> 00:11:43.500]  但也不流血的大前提底下
[00:11:43.500 --> 00:11:48.500]  來去回應學生佔據這個運動
[00:11:48.500 --> 00:11:52.500]  特區政府在這個環境底下
[00:11:52.500 --> 00:11:54.500]  可以說是別無選擇
[00:11:54.500 --> 00:11:56.500]  要繼續低調去處理
[00:11:56.500 --> 00:11:58.500]  所以有很多人會覺得
[00:11:58.500 --> 00:12:02.500]  究竟警察是否絕對不能武力清場呢
[00:12:02.500 --> 00:12:05.500]  到最後經過928事件之後
[00:12:05.500 --> 00:12:09.500]  是否一定要放軟手腳和你僵持
[00:12:09.500 --> 00:12:13.500]  容許你繼續做這些違法的佔領行動呢
[00:12:13.500 --> 00:12:16.500]  這個只是其中一個因素
[00:12:16.500 --> 00:12:20.500]  因爲若然10月的棋子都過去了
[00:12:20.500 --> 00:12:22.500]  現在來到11月
[00:12:22.500 --> 00:12:26.500]  有另外一個說法就是11月12、13日
[00:12:26.500 --> 00:12:31.500]  就是亞太經濟經貿會議APEC在北京舉行
[00:12:31.500 --> 00:12:33.500]  這個是12、13日
[00:12:33.500 --> 00:12:37.500]  這個會議都過去之後
[00:12:37.500 --> 00:12:42.500]  究竟政府會不會真的武力清場呢
[00:12:42.500 --> 00:12:43.500]  我們不知道
[00:12:43.500 --> 00:12:45.500]  但我們只能夠說
[00:12:45.500 --> 00:12:48.500]  其實最近你留意各方面的報章都好
[00:12:48.500 --> 00:12:51.500]  是大肆呼籲學生領袖
[00:12:51.500 --> 00:12:53.500]  要知所進退
[00:12:53.500 --> 00:12:58.500]  要好好地結束這個運動
[00:12:58.500 --> 00:13:04.500]  最近金管局的前任總裁任志剛先生都寫了一篇贊文
[00:13:04.500 --> 00:13:08.500]  叫做這樣下去恐怕我們會失去法治
[00:13:08.500 --> 00:13:09.500]  民不聊生
[00:13:09.500 --> 00:13:14.500]  甚至香港的經濟會出現內傷
[00:13:14.500 --> 00:13:19.500]  他也提到這樣下去香港不會有普選
[00:13:19.500 --> 00:13:24.500]  不論是真的、假的、理想的、現實的、實事求是的都不會有
[00:13:24.500 --> 00:13:28.500]  其實真的假不了
[00:13:28.500 --> 00:13:30.500]  假的也都真不了
[00:13:30.500 --> 00:13:32.500]  所以我們今天在這個時代
[00:13:32.500 --> 00:13:37.500]  你發覺聽了很多這些不同的說法
[00:13:37.500 --> 00:13:42.500]  我們需要來知道經濟上確實是有損失
[00:13:42.500 --> 00:13:44.500]  而對我們整個香港的社會
[00:13:44.500 --> 00:13:49.500]  我們看見究竟好處多於壞處還是壞處多於好處呢
[00:13:49.500 --> 00:13:51.500]  我們試下看第三個
[00:13:51.500 --> 00:13:53.500]  我覺得很多報章不會講的
[00:13:53.500 --> 00:13:56.500]  但這個因素正是我們作爲教徒
[00:13:56.500 --> 00:13:59.500]  我們必須回到聖經裏面去看
[00:13:59.500 --> 00:14:01.500]  就是屬靈上的角力
[00:14:01.500 --> 00:14:06.500]  人的罪性我們往往是因着大家不同的意見
[00:14:06.500 --> 00:14:11.500]  很容易我們就會有情緒甚至是反態、發怒
[00:14:11.500 --> 00:14:15.500]  但是人的怒氣是不能夠成就神的義
[00:14:15.500 --> 00:14:18.500]  當你面對關係的破裂的時候
[00:14:18.500 --> 00:14:24.500]  你要明白就是我們需要理性、務實、持平
[00:14:24.500 --> 00:14:28.500]  去與不同意見的人來談
[00:14:28.500 --> 00:14:32.500]  主耶穌說神的國是在門徒的心裏面
[00:14:32.500 --> 00:14:38.500]  我們今天如果說耶穌在香港這個社會生活的話
[00:14:38.500 --> 00:14:40.500]  主耶穌會做些什麼呢
[00:14:40.500 --> 00:14:47.500]  我們可以想到主耶穌在面對十字架的腐爛的時候
[00:14:47.500 --> 00:14:51.500]  在喀西瑪利園祂來禱告
[00:14:51.500 --> 00:14:53.500]  間門徒是睡着了
[00:14:53.500 --> 00:14:59.500]  到後來大祭司帶着羅馬兵來捉拿耶穌的時候
[00:14:59.500 --> 00:15:04.500]  彼得拿起刀就向着大祭司的僕人馬勒古一劈就劈過去
[00:15:04.500 --> 00:15:06.500]  不過彼得的捉魚是厲害的
[00:15:06.500 --> 00:15:08.500]  他劈人不是很厲害
[00:15:08.500 --> 00:15:13.500]  他劈過去的時候馬勒古當然很自然地閃
[00:15:13.500 --> 00:15:16.500]  一閃的時候就劈掉了耳朵
[00:15:16.500 --> 00:15:21.500]  耶穌立刻拿起耳朵醫治馬勒古
[00:15:21.500 --> 00:15:25.500]  耶穌也吩咐彼得把刀收回鎖裏
[00:15:25.500 --> 00:15:30.500]  祂說祂是必須要上十字架
[00:15:30.500 --> 00:15:32.500]  耶穌和保羅都一樣
[00:15:32.500 --> 00:15:34.500]  在當時深入社會的時代
[00:15:34.500 --> 00:15:40.500]  他們面對社會一樣有不公義的一些制度或者一些事情
[00:15:40.500 --> 00:15:44.500]  包括奴隸制度或者是羅馬的政權
[00:15:44.500 --> 00:15:51.500]  但是主耶穌並沒有在當時當刻來鼓動羣衆
[00:15:51.500 --> 00:15:54.500]  去推翻政權或者去做這些事
[00:15:54.500 --> 00:15:57.500]  我們看回就是說
[00:15:57.500 --> 00:16:00.500]  有人和我會這樣去爭議的就是說
[00:16:00.500 --> 00:16:03.500]  你又怎知道耶穌不會在今天香港的社會
[00:16:03.500 --> 00:16:07.500]  你怎知道耶穌不會走去示威區
[00:16:07.500 --> 00:16:09.500]  我想有一件事就是
[00:16:09.500 --> 00:16:13.500]  我們要看回公民抗命這個議題
[00:16:13.500 --> 00:16:16.500]  這是一個很關鍵的爭議性的地方
[00:16:16.500 --> 00:16:20.500]  因爲我們看到就是
[00:16:20.500 --> 00:16:26.500]  有很多的報紙都有相同的一些評論
[00:16:26.500 --> 00:16:32.500]  提到公民抗命其實是一件很高尚的事情
[00:16:32.500 --> 00:16:36.500]  正如發動這個佔中運動的三子
[00:16:36.500 --> 00:16:42.500]  都提到他們要效法甘地、馬丁路德金、牧師等等
[00:16:42.500 --> 00:16:44.500]  但是我們要搞清楚
[00:16:44.500 --> 00:16:48.500]  最近我看到一篇文章叫做A4公民抗命
[00:16:48.500 --> 00:16:50.500]  他這樣說
[00:16:50.500 --> 00:16:55.500]  他說甘地就是推動公民抗命是符合多個特徵的
[00:16:55.500 --> 00:16:59.500]  他認爲面對當局人士要實施逮捕
[00:16:59.500 --> 00:17:02.500]  公民抗議者願意配合拘捕
[00:17:02.500 --> 00:17:05.500]  即使當局試圖沒收他的財產
[00:17:05.500 --> 00:17:07.500]  都不進行反抗
[00:17:07.500 --> 00:17:11.500]  因爲公民抗命是一種違法的行爲
[00:17:11.500 --> 00:17:13.500]  這些抗議者是知道的
[00:17:13.500 --> 00:17:17.500]  但他們要不對抗整個法治的系統
[00:17:17.500 --> 00:17:19.500]  這個也是他們強調的
[00:17:19.500 --> 00:17:21.500]  但是我們今時今日
[00:17:21.500 --> 00:17:23.500]  我們看到香港的社會
[00:17:23.500 --> 00:17:25.500]  當警察不要說去抓人
[00:17:25.500 --> 00:17:29.500]  就算沒收什麼財產不是示威者的財產
[00:17:29.500 --> 00:17:32.500]  是沒收政府自己的公物
[00:17:32.500 --> 00:17:35.500]  拿回鐵碼都不行
[00:17:35.500 --> 00:17:38.500]  都被那些佔領者強烈的反抗
[00:17:38.500 --> 00:17:44.500]  周永康同學被邀請去到電視的講清講楚的節目裏面
[00:17:44.500 --> 00:17:46.500]  被問到這件事的時候
[00:17:46.500 --> 00:17:48.500]  他就講得不清不楚
[00:17:48.500 --> 00:17:53.500]  他就口口聲聲說警察當然可以抓人
[00:17:53.500 --> 00:17:55.500]  清場沒有人會反對的
[00:17:55.500 --> 00:17:57.500]  動一下你的鐵碼
[00:17:57.500 --> 00:18:00.500]  都被人說警力很大
[00:18:00.500 --> 00:18:03.500]  我們在這裏要講一句話
[00:18:03.500 --> 00:18:06.500]  就是我們持平去看的時候
[00:18:06.500 --> 00:18:08.500]  警方是不是過分武力呢
[00:18:08.500 --> 00:18:11.500]  某些情況可能是
[00:18:11.500 --> 00:18:15.500]  甚至警方有沒有試過行使私刑呢
[00:18:15.500 --> 00:18:17.500]  大家都看到了
[00:18:17.500 --> 00:18:19.500]  那條片都是千真萬確的
[00:18:19.500 --> 00:18:21.500]  是有的
[00:18:21.500 --> 00:18:24.500]  你不可以因爲七個警員進行私刑
[00:18:24.500 --> 00:18:26.500]  你就說全香港的警察是這樣
[00:18:26.500 --> 00:18:27.500]  是不是
[00:18:27.500 --> 00:18:29.500]  我們要公道
[00:18:29.500 --> 00:18:32.500]  如果有時當這些所謂爭議
[00:18:32.500 --> 00:18:34.500]  這些在吵架的時候
[00:18:34.500 --> 00:18:36.500]  來到第二個問題了
[00:18:36.500 --> 00:18:38.500]  甘地認爲抗議公民
[00:18:38.500 --> 00:18:40.500]  是絕不可以侮辱對方
[00:18:40.500 --> 00:18:41.500]  但是我們在電視
[00:18:41.500 --> 00:18:43.500]  經常都看到佔中的示威者
[00:18:43.500 --> 00:18:46.500]  以粗言穢語去辱警
[00:18:46.500 --> 00:18:48.500]  甚至說警察是警院
[00:18:48.500 --> 00:18:51.500]  又用這些遮掩來衝擊警方的防視
[00:18:51.500 --> 00:18:54.500]  用不明的液體去臨警察
[00:18:54.500 --> 00:18:56.500]  更加嚴重的
[00:18:56.500 --> 00:19:00.500]  有些人是意圖將警方逮捕的人
[00:19:00.500 --> 00:19:02.500]  是夾殺要將他搶回來
[00:19:02.500 --> 00:19:05.500]  這個究竟是不是變成一種
[00:19:05.500 --> 00:19:07.500]  和平非暴力的公民抗命呢
[00:19:07.500 --> 00:19:11.500]  其實整個運動的本質已經改變了
[00:19:11.500 --> 00:19:14.500]  所以講到這裏的時候
[00:19:14.500 --> 00:19:17.500]  我們真的要看回聖經裏面
[00:19:17.500 --> 00:19:18.500]  傳道書講到
[00:19:18.500 --> 00:19:20.500]  凡事都有定期
[00:19:20.500 --> 00:19:22.500]  天下萬物都有定時
[00:19:22.500 --> 00:19:24.500]  生死有時災中不出
[00:19:24.500 --> 00:19:26.500]  所災中的都有時
[00:19:26.500 --> 00:19:28.500]  所以有一篇報章
[00:19:28.500 --> 00:19:30.500]  是直接引用這段經文
[00:19:30.500 --> 00:19:31.500]  他怎樣說呢
[00:19:31.500 --> 00:19:33.500]  民主的種子已經災中
[00:19:33.500 --> 00:19:35.500]  光榮撤退
[00:19:35.500 --> 00:19:38.500]  是讓它發芽 茁壯的時候了
[00:19:38.500 --> 00:19:40.500]  靜默有時
[00:19:40.500 --> 00:19:42.500]  言語都有時
[00:19:44.500 --> 00:19:47.500]  今天有很多不同的報章
[00:19:47.500 --> 00:19:49.500]  都是來呼籲
[00:19:49.500 --> 00:19:53.500]  學生領袖需要反思剋制
[00:19:53.500 --> 00:19:54.500]  而另一方面
[00:19:54.500 --> 00:19:58.500]  也都要認真考慮
[00:19:58.500 --> 00:20:01.500]  一下就是集體自首
[00:20:01.500 --> 00:20:03.500]  一來爲到情操高尚的
[00:20:03.500 --> 00:20:06.500]  但不守法律的行動要負責
[00:20:06.500 --> 00:20:07.500]  另一方面
[00:20:07.500 --> 00:20:11.500]  這個都是恢復某種意義的撤退象徵
[00:20:11.500 --> 00:20:15.500]  讓社會恢復秩序
[00:20:15.500 --> 00:20:18.500]  讓香港可以重新上路
[00:20:18.500 --> 00:20:22.500]  當我們來面對這個問題
[00:20:22.500 --> 00:20:24.500]  我們知道很爭議性
[00:20:24.500 --> 00:20:26.500]  不單止在社會上
[00:20:26.500 --> 00:20:27.500]  甚至在教會里面
[00:20:27.500 --> 00:20:30.500]  都可能有不同弟兄姊妹持不同的意見
[00:20:30.500 --> 00:20:34.500]  甚至教會之間都出現撕裂的問題
[00:20:34.500 --> 00:20:36.500]  但我們回到聖經裏面
[00:20:36.500 --> 00:20:39.500]  剛纔主席帶我們讀的這段經文
[00:20:39.500 --> 00:20:45.500]  是整個《遠忽所書》裏的關鍵和高潮
[00:20:45.500 --> 00:20:47.500]  因爲這正正是刻畫了
[00:20:47.500 --> 00:20:52.500]  上帝對地上教會一個很重要的心意
[00:20:52.500 --> 00:20:55.500]  上帝願意讓我們看見一個事實
[00:20:55.500 --> 00:20:57.500]  就是在新約的教會
[00:20:57.500 --> 00:20:59.500]  因着基督實教的救贖底下
[00:20:59.500 --> 00:21:02.500]  兩班原本勢不兩立的人
[00:21:02.500 --> 00:21:05.500]  猶太人和這些非猶太人
[00:21:05.500 --> 00:21:07.500]  他們能夠因基督的救贖
[00:21:07.500 --> 00:21:10.500]  現在大家可以彼此和好
[00:21:10.500 --> 00:21:13.500]  因爲他們都一同與神和好
[00:21:13.500 --> 00:21:15.500]  我們試下將這段經文
[00:21:15.500 --> 00:21:18.500]  分作三個很清楚的段落去看一看
[00:21:18.500 --> 00:21:22.500]  首先外邦信徒信主之前的光景是怎樣呢?
[00:21:22.500 --> 00:21:25.500]  我們看看11到13節
[00:21:25.500 --> 00:21:26.500]  我們一起讀
[00:21:26.500 --> 00:21:28.500]  所以你們應當紀念
[00:21:28.500 --> 00:21:31.500]  你們從前按肉體是外邦人
[00:21:31.500 --> 00:21:33.500]  是稱爲沒受國禮的
