
[00:00:00.000 --> 00:00:02.000]  睇睇啦,OK,睇睇啦。
[00:03:11.000 --> 00:03:16.000]  如果呢個已經係你嘅情況呢,你好好祈禱啦,求天父憐憫啦。
[00:03:16.000 --> 00:03:23.000]  因為你開始對幸福講拜拜,幸福唔會出現喺咁樣嘅婚姻關係當中。
[00:03:23.000 --> 00:03:28.000]  所以今日我哋講到婚姻嘅關係嘅時候,我哋要求神憐憫我哋,
[00:03:28.000 --> 00:03:34.000]  點解好多時候婚姻suppose係好美㗎嘛,令人開心快樂㗎嘛,
[00:03:34.000 --> 00:03:39.000]  我哋希望能夠喺婚姻當中追求幸福㗎嘛,係咪?應該係咁樣㗎。
[00:03:39.000 --> 00:03:44.000]  但係點解好多人結婚之後,似乎我哋得唔到我哋所想要嗰個嘅幸福呢?
[00:03:44.000 --> 00:03:47.000]  點解我哋當中今日咁多人成為怨偶呢?
[00:03:47.000 --> 00:03:52.000]  點解好多時候我哋結婚之後,我哋嘅婚姻生活開始可能都幾excited嘅,
[00:03:52.000 --> 00:03:56.000]  但慢慢你發覺越嚟越平淡,冇乜趣味呢?
[00:03:56.000 --> 00:04:00.000]  如果你問我嘅話呢,我相信其中一個好處嘅原因係乜嘢呢?
[00:04:00.000 --> 00:04:04.000]  就係今日我哋所講嘅呢個主題,呢個系列嘅主題。
[00:04:04.000 --> 00:04:11.000]  我哋唔識得去珍惜眼前人,我哋唔識得去珍惜呢個上帝設畀我哋嘅關係。
[00:04:11.000 --> 00:04:19.000]  當神設立婚姻制度嘅時候,其實已經講得好清楚,上帝係設一個婚姻去賜福人㗎喎。
[00:04:19.000 --> 00:04:23.000]  神希望能夠借助呢個關係呢,來建立我哋,醫治我哋,
[00:04:23.000 --> 00:04:29.000]  同埋呢,讓我哋能夠一齊去成長,一齊可以有機會去分享愛。
[00:04:29.000 --> 00:04:34.000]  問題就係話,喺夫妻嘅關係當中,唔可以冇愛,係咪?
[00:04:34.000 --> 00:04:40.000]  可以咩冇愛㗎?而家唔feel到啦咁樣,唔feel到唔等於冇嘅,ok?
[00:04:40.000 --> 00:04:46.000]  個問題係,喺婚姻關係當中,到底你係只係想得到愛呢?
[00:04:46.000 --> 00:04:50.000]  還是你想分享愛?有分別㗎喎。
[00:04:50.000 --> 00:04:55.000]  如果我哋只係想人愛,如果我哋真係結婚,係想得到愛,
[00:04:55.000 --> 00:05:00.000]  想覺得人哋愛我哋嘅時候,覺得我哋好特別,我哋好有價值,
[00:05:00.000 --> 00:05:06.000]  值得用過千萬嘅人仔去搞個baby婚,唔係婚禮,係婚禮嚟㗎喎。
[00:05:06.000 --> 00:05:10.000]  婚禮啦,ok啦,哇,咁就夠哂嘅價值啦,係咪?
[00:05:10.000 --> 00:05:15.000]  就係婚禮咋嘛,過千萬人仔,即係人民幣我講,ok?
[00:05:15.000 --> 00:05:21.000]  Sorry,如果我哋結婚,只係因為我哋想人哋錫,想人哋愛,
[00:05:21.000 --> 00:05:25.000]  如果我哋結婚,只係想唔好咁寂寞啦,起碼多個人喺身邊,
[00:05:25.000 --> 00:05:29.000]  如果我哋結婚,只係想有小朋友,因為我好鍾意小朋友,
[00:05:29.000 --> 00:05:36.000]  鍾意小朋友,三個人嚟玩下,如果我哋結婚,只係想我哋嘅生活有啲保障,
[00:05:36.000 --> 00:05:42.000]  或者多少少安全感,如果呢個係我哋結婚嘅原因,
[00:05:42.000 --> 00:05:48.000]  係我哋走埋喺喺嗰個原因嘅話,我哋好小心,點解呢?
[00:05:48.000 --> 00:05:56.000]  因為我所形容嘅一切,只係話畀我哋知,我哋好想有人填補我哋心靈當中
[00:05:56.000 --> 00:06:03.000]  嗰個嘅缺口,嗰種嘅空虛,我哋好希望能夠從我哋配偶嘅身上面,
[00:06:03.000 --> 00:06:10.000]  得到我哋細細個好想得,但係得唔到嗰啲嘅嘢,我哋只係想有人照顧我哋,
[00:06:10.000 --> 00:06:16.000]  我哋只係想有人去滿足我哋嘅情感,滿足我哋嘅生活同埋性慾上嘅需要,
[00:06:16.000 --> 00:06:21.000]  所以我哋結婚,呢個就係個問題啦,或者你話牧師有咩錯呢?What's wrong?
[00:06:21.000 --> 00:06:27.000]  我哋唔係成日講要去愛同埋被愛嘅咩?畀人愛,畀人錫,What's wrong?
[00:06:27.000 --> 00:06:33.000]  畀人珍惜,我哋大家都想㗎,係咪?邊個唔想畀人尊重,畀人保護?
[00:06:33.000 --> 00:06:38.000]  邊個唔想畀人睇上係世界上面最特別,最珍貴,最有價值嘅嘢?
[00:06:38.000 --> 00:06:44.000]  邊個唔想得到幸福?邊個唔想喺結婚裏面能夠享受我剛才所講嗰大堆嘢?
[00:06:44.000 --> 00:06:50.000]  如果唔係,結婚嚟做咩?呢個係唔係你嘅諗法啦?呢個係唔係你嘅心中裏面嘅期盼?
[00:06:50.000 --> 00:07:01.000]  但係我想講畀你知,今日喺呢個時間,生命裏面最美麗同埋最能夠讓我哋感到滿足快樂嘅
[00:07:01.000 --> 00:07:07.000]  並唔係去畀人愛,嗰係我哋能夠去分享愛
[00:07:07.000 --> 00:07:12.000]  呢個係最美麗,最令我哋感到滿足嘅一個嘅經驗
[00:07:12.000 --> 00:07:18.000]  如果我哋只係識得去追求愛,只係想人哋愛我哋嘅話,你哋識講㗎啦
[00:07:18.000 --> 00:07:22.000]  呢種係自私嘅愛,係好自私
[00:07:22.000 --> 00:07:31.000]  如果兩個人走埋一齊,兩個都係希望人哋愛㗎啫,兩個都只係希望得到愛,ok?
[00:07:31.000 --> 00:07:37.000]  我講畀你知,呢種咩樣嘅婚姻關係呢,唔會持續得好耐
[00:07:37.000 --> 00:07:41.000]  就算你哋繼續有夫妻之名,但係你唔會覺得好開心
[00:07:41.000 --> 00:07:51.000]  但係相反,如果我哋學識去分享愛呢,你就發覺原來我哋能夠用我哋分出去嘅愛呢
[00:07:51.000 --> 00:07:56.000]  去感染人,去醫治一個人,去建立一個人,去幫助一個人成長
[00:07:56.000 --> 00:08:02.000]  當你發覺自己能夠係一個愛嘅,即係畀愛,唔係憐憫
[00:08:02.000 --> 00:08:07.000]  去咁樣愛人嘅時候呢,你會發覺呢個係人世間
[00:08:07.000 --> 00:08:13.000]  讓我哋感到其中一個最有意義,能夠最令我哋滿足嘅一個嘅經驗
[00:08:13.000 --> 00:08:17.000]  問題係咩嘢呢?問題就係好多時候我哋冇愛囉
[00:08:17.000 --> 00:08:22.000]  或者我哋缺乏愛囉,我唔可以話完全冇,但係有時我哋唔夠呀
[00:08:22.000 --> 00:08:27.000]  所以我哋冇足夠嘅愛呢,去同人分享,去幫助人
[00:08:27.000 --> 00:08:30.000]  聖經講畀我哋知道呢,原來喺亞當考咗犯罪之後呢
[00:08:30.000 --> 00:08:34.000]  你都發覺啦,開始就要互相指責啦,甚至指責埋神啦
[00:08:34.000 --> 00:08:39.000]  夫妻嘅關係,人與人嘅關係開始出現咗裂痕
[00:08:39.000 --> 00:08:44.000]  我哋對人嘅需要呢,你發覺,一缺乏愛嘅時候
[00:08:44.000 --> 00:08:48.000]  係好得人驚,係好恐怖嘅
[00:08:48.000 --> 00:08:54.000]  上個禮拜大家唔知有冇睇新聞,有兩則新聞
[00:08:54.000 --> 00:08:59.000]  第一則係一個社關實驗,有班人去做實驗
[00:08:59.000 --> 00:09:04.000]  做實驗嘅人就搵到一個人喺鬧市當中,忽然間衝出去
[00:09:04.000 --> 00:09:08.000]  抱走一個喺街上嘅細路仔,大家有冇睇過呢個新聞呀?
[00:09:08.000 --> 00:09:12.000]  冇呀,喺唔同嘅地方都係咁做,忽然間衝出嚟
[00:09:12.000 --> 00:09:15.000]  喺街上嘅細路仔行緊,抱走咗佢,咁就走啦
[00:09:15.000 --> 00:09:20.000]  咁都人望下望下,好多人見到,但係冇一個人制止
[00:09:20.000 --> 00:09:24.000]  冇一個人問發生咩事,冇一個人問點解你抱走個細路仔呀?
[00:09:24.000 --> 00:09:28.000]  你同佢咩關係呀?No, None, Zero
[00:09:28.000 --> 00:09:33.000]  咁就講到呢,人對呢啲事情嗰種嘅冷漠
[00:09:33.000 --> 00:09:40.000]  咁第二則新聞係講到一個女事主住一間都幾好嘅酒店
[00:09:40.000 --> 00:09:44.000]  我唔知有冇記錯呢,好似係四星五星以上嘅酒店
[00:09:44.000 --> 00:09:48.000]  喺酒店嘅走廊入面呢,俾個男人強行拖走
[00:09:48.000 --> 00:09:52.000]  咁呢係閉路電視啦,比較好嘅酒店嚟㗎嘛,都影晒㗎啦
[00:09:52.000 --> 00:09:55.000]  咁呢個女事主喺度掙扎呀,喺度喺度叫呀
[00:09:55.000 --> 00:10:00.000]  同樣好多人喺側邊行過,包括酒店裏面嘅職工
[00:10:00.000 --> 00:10:04.000]  當睇唔到,就行店行店過
[00:10:04.000 --> 00:10:06.000]  好唔恐怖呀?
[00:10:06.000 --> 00:10:10.000]  所以有時我哋去呢啲地方,我哋都要特別謹慎
[00:10:10.000 --> 00:10:14.000]  你唔識照顧自己都幾牙醫,因為冇人會幫你嘅原來
[00:10:14.000 --> 00:10:19.000]  當人缺乏愛,只係諗自己,只係睇自己嘅問題
[00:10:19.000 --> 00:10:25.000]  事不關己,幾不勞心,呢個世界會變得好恐怖,好恐怖
[00:10:25.000 --> 00:10:28.000]  但事實上大家知唔知呢,我哋每一個人呀
[00:10:28.000 --> 00:10:33.000]  其實就喺咁嘅環境裏面長大,我哋喺一個不完全嘅世界裏面誕生
[00:10:33.000 --> 00:10:37.000]  喺一個不完全嘅社會裏面成長,而我哋自己呢
[00:10:37.000 --> 00:10:41.000]  不知不覺地都係一個不完全嘅人嚟㗎喎
[00:10:41.000 --> 00:10:46.000]  所以喺我哋成長嘅過段當中呢,其實就算爹地媽咪幾錫你都好呢
[00:10:46.000 --> 00:10:51.000]  你會somehow somewhere,有啲地方,唔同嘅時間,你受到傷害
[00:10:51.000 --> 00:10:55.000]  你受到人排擠,你心裏面有啲嘅罪疚感
[00:10:55.000 --> 00:11:00.000]  好多時候我哋原來喺成長嘅過程當中係帶住好多問題一齊成長嘅喎
[00:11:00.000 --> 00:11:05.000]  而當你大過個仔啦,大過個女,你結婚,咁會點呀?
[00:11:05.000 --> 00:11:12.000]  你咪帶晒啲問題,帶晒啲罪疚感,帶晒啲傷痕,傷口
[00:11:12.000 --> 00:11:15.000]  進入一個婚姻嘅關係當中
[00:11:15.000 --> 00:11:19.000]  弟兄姊妹,呢個認識呢係相當重要
[00:11:19.000 --> 00:11:23.000]  如果我哋唔知道我哋自己嘅不完美呀
[00:11:23.000 --> 00:11:29.000]  我哋只係睇到人哋嘅不完美呢,以後我哋係好難同人相處呀
[00:11:29.000 --> 00:11:34.000]  但如果我哋知道原來我哋都有問題,我哋受過傷害
[00:11:34.000 --> 00:11:41.000]  甚至可能喺我哋唔知嘅情況底下,我哋已經成為一個心裏面有病嘅人
[00:11:41.000 --> 00:11:45.000]  我唔係講你神經病,唔係嗰啲啦
[00:11:45.000 --> 00:11:48.000]  心裏面有病,但係神接納婚姻
[00:11:48.000 --> 00:11:51.000]  當神接納婚姻之後,喺一個婚姻關係當中
[00:11:51.000 --> 00:11:54.000]  我剛才用嗰句說話,朝見口晚見面,即係成日相處㗎啦
[00:11:54.000 --> 00:11:57.000]  你兩個一齊喎,咁會點呢?
[00:11:57.000 --> 00:12:01.000]  好多時候,喺我哋相處嘅時間,我哋嘅問題就會浮出水面
[00:12:01.000 --> 00:12:08.000]  問題浮出水面,我哋心裏面嗰啲嘅病呀,罪疚亦都慢慢顯露出嚟
[00:12:08.000 --> 00:12:13.000]  呢件係好事嚟㗎喎,因為如果唔係嘅話,我哋只係將啲問題壓喺我哋生命當中
[00:12:13.000 --> 00:12:17.000]  然後爆爆爆爆曬出嚟,咁咪好唔掂囉,係咪呀?
[00:12:17.000 --> 00:12:23.000]  但係當啲問題出現,當啲問題浮面嘅時候,如果我哋曉得喺一個關係當中
[00:12:23.000 --> 00:12:28.000]  點樣去面對,點樣去處理嘅時候,我哋就有機會得醫治
[00:12:28.000 --> 00:12:32.000]  如果連問題乜嘢都唔知,亦都唔知道自己有問題
[00:12:32.000 --> 00:12:36.000]  我哋冇辦法得醫治,冇辦法成長
[00:12:36.000 --> 00:12:42.000]  我哋嘅生命亦都冇咁嘅能力可以同人分享我哋心裏面所有嘅愛
[00:12:42.000 --> 00:12:47.000]  所以呢,今日同大家講一個好緊要嘅訊息
[00:12:47.000 --> 00:12:51.000]  聖經話我哋愛,因為乜嘢呀?
[00:12:51.000 --> 00:12:55.000]  上帝先愛我哋,呢個唔使打出嚟㗎啦,大家都識背啦,係咪呀?
[00:12:55.000 --> 00:13:01.000]  識唔識背呀?我哋愛,係因為上帝先愛我哋
[00:13:01.000 --> 00:13:07.000]  我剛才講我哋缺乏愛,我哋唔夠愛,因為我哋嗰啲係人嘅愛
[00:13:07.000 --> 00:13:11.000]  其實我愛都從神嗰度而嚟嘅,不過犯罪之後冇咗囉
[00:13:11.000 --> 00:13:16.000]  所以當耶穌嚟之後唔同啦,耶穌嚟嘅時候,能夠可以restore
[00:13:16.000 --> 00:13:20.000]  restore the love from God,我哋擁有咗神畀我哋嘅愛
[00:13:20.000 --> 00:13:28.000]  神嘅愛呢,我哋就有能力去愛,而彼得話畀我哋知道,呢種愛可以遮掩許多嘅罪
[00:13:28.000 --> 00:13:33.000]  所以求天父上帝憐憫我哋,當我哋講夫妻關係嘅時候,我哋必須講神嘅愛
[00:13:33.000 --> 00:13:38.000]  必須擁有神嘅愛,如果你未信耶穌,你會諗到點解會咁多問題出現呢?
[00:13:38.000 --> 00:13:44.000]  唔係呀,幾好呀,睇住先啦,除非我哋擁有天父上帝嘅愛
[00:13:44.000 --> 00:13:50.000]  我哋就能夠讓我哋嘅婚姻生活有機會變得美滿同埋幸福
[00:13:50.000 --> 00:13:55.000]  因為當我哋擁有神嘅愛嘅時候呢,我哋走埋一齊
[00:13:55.000 --> 00:14:01.000]  就唔係因為要人哋愛我哋咁簡單,係因為我擁有神嘅愛
[00:14:01.000 --> 00:14:05.000]  好似剛才牧師祈禱嘅時候,我擁有神嘅愛,我可以同人分享
[00:14:05.000 --> 00:14:11.000]  我唔係單單要你愛我咁簡單,我係有好多個愛,啲愛充滿我嘅心靈
[00:14:11.000 --> 00:14:15.000]  I want to share with you,你明唔明嗰種嘅分別係邊度呀?
[00:14:15.000 --> 00:14:21.000]  當我哋有咗神嘅愛充滿我哋嘅心靈,我哋好想同一個人去分享
[00:14:21.000 --> 00:14:25.000]  特別係我哋欣賞嘅我哋愛顧嘅人,我哋想分享我哋所有嘅愛
[00:14:25.000 --> 00:14:31.000]  我哋想同我哋嘅伴侶一齊去學習,一齊去成長,一齊分享生命
[00:14:31.000 --> 00:14:36.000]  我哋想同我哋所愛嘅人可以一齊歡笑,一齊玩樂,一齊做愛
[00:14:36.000 --> 00:14:40.000]  聽完之後我哋諗下,如果能夠咁樣做嘅時候
[00:14:40.000 --> 00:14:44.000]  呢個係咪就係我哋想追求所得到嘅幸福呀?
[00:14:44.000 --> 00:14:47.000]  呢個就係我哋想追求得到嘅幸福
[00:14:47.000 --> 00:14:49.000]  我哋點樣能夠得到呢啲幸福呢?
[00:14:49.000 --> 00:14:52.000]  剛才已經講過一樣嘢,你要得到上帝嘅愛
[00:14:52.000 --> 00:14:55.000]  今日同大家睇一個好熟悉嘅故仔
[00:14:55.000 --> 00:15:01.000]  呢個故仔係講到路德記,路德同波亞斯兩個人
[00:15:01.000 --> 00:15:05.000]  呢個故仔其實大家都好熟嘅,所以我哋無辦法將成卷書印出嚟
[00:15:05.000 --> 00:15:12.000]  如果你唔熟悉故事嘅話,你返後搵啲時間去睇睇路德記
[00:15:12.000 --> 00:15:17.000]  路德係一個魔鴨嘅女子
[00:15:17.000 --> 00:15:20.000]  即係魔鴨嘅女子,佢就嫁咗俾一個以色列人
[00:15:20.000 --> 00:15:23.000]  以利麥勒個仔,叫基連
[00:15:23.000 --> 00:15:27.000]  因為以利麥勒仲有成家人本來住喺猶大嘅伯利恆嘅
[00:15:27.000 --> 00:15:29.000]  就移民去咗魔鴨
[00:15:29.000 --> 00:15:32.000]  去咗之後,本來都幾好嘅
[00:15:32.000 --> 00:15:34.000]  但係過咗十年之後呢,以利麥勒死咗啦
[00:15:34.000 --> 00:15:36.000]  然後呢,基連死咗啦
[00:15:36.000 --> 00:15:38.000]  佢嗰個哥哥都死埋啦
[00:15:38.000 --> 00:15:42.000]  本來係一家有六口人嘅
[00:15:42.000 --> 00:15:44.000]  咁就死剩三個女人
[00:15:44.000 --> 00:15:47.000]  就係個婆婆,娜俄米
[00:15:47.000 --> 00:15:49.000]  另外呢,就係兩個嘅媳婦
[00:15:49.000 --> 00:15:51.000]  其中一個媳婦
[00:15:51.000 --> 00:15:54.000]  後來就離開,娜俄米就返去改嫁啦
[00:15:54.000 --> 00:15:58.000]  但係呢個路德呢,大家都知道呢個好賢德嘅妻子
[00:15:58.000 --> 00:16:00.000]  所以好多人叫Ruth啦,我當中冇人叫Ruth呀
[00:16:00.000 --> 00:16:02.000]  好似冇乜話
[00:16:02.000 --> 00:16:05.000]  可能唔夠賢德啦,講笑嘅
[00:16:05.000 --> 00:16:09.000]  Anyway,呢個路德就話你去邊度,我跟你去邊度
[00:16:09.000 --> 00:16:13.000]  你返去,我唔忍心因為你一個老人家自己返鄉下
[00:16:13.000 --> 00:16:15.000]  Ok?
[00:16:15.000 --> 00:16:17.000]  當然我相信呢
[00:16:17.000 --> 00:16:20.000]  喺成卷書當中你會留意到
[00:16:20.000 --> 00:16:27.000]  路德從佢嘅夫家認識到耶和華上帝
[00:16:27.000 --> 00:16:30.000]  所以我相信由於佢認識神嘅緣故
[00:16:30.000 --> 00:16:33.000]  亦都唔忍心,唔捨得呢個婆婆
[00:16:33.000 --> 00:16:35.000]  一個老人家自己嘅恩
[00:16:35.000 --> 00:16:38.000]  走返去猶大嘅柏林
[00:16:38.000 --> 00:16:40.000]  於是就陪住佢上去啦
[00:16:40.000 --> 00:16:45.000]  事實上呢,如果你從人嘅角度去睇呢個路德嘅生命嘅時候呢
[00:16:45.000 --> 00:16:47.000]  佢都幾不幸囉,係咪呀?
[00:16:47.000 --> 00:16:51.000]  嫁咗個老公十年到,老公就死咗啦
[00:16:51.000 --> 00:16:56.000]  咁而家呢,佢要話陪婆婆返去伯利恆
[00:16:56.000 --> 00:16:59.000]  一個完全佢冇去過,一個陌生嘅地方
[00:16:59.000 --> 00:17:02.000]  喺嗰度點樣謀生呢,兩個女人
[00:17:02.000 --> 00:17:05.000]  一個老一個亂,點謀生?
[00:17:05.000 --> 00:17:08.000]  同埋一個外國人嚟嘅,去到咁樣嘅地方嘅時候
[00:17:08.000 --> 00:17:10.000]  啲人會點樣對待我呢?
[00:17:10.000 --> 00:17:12.000]  其實呢,佢可以有好多個憂慮嘅
[00:17:12.000 --> 00:17:18.000]  唔單單老公死咗,而家兩奶奶同佢相依為命
[00:17:18.000 --> 00:17:23.000]  所以其實呢,佢可以帶著好多個包袱去伯利恆嘅
[00:17:23.000 --> 00:17:28.000]  但係我又感謝住,因為佢相信上帝嘅緣故
[00:17:28.000 --> 00:17:31.000]  佢喺伯利恆搵到幸福
[00:17:31.000 --> 00:17:34.000]  咁呢就今日同大家講呢幾樣嘢啦
[00:17:34.000 --> 00:17:41.000]  點樣佢能夠奠定咗喺婚姻裏面嗰個幸福嘅基礎呢?
[00:17:41.000 --> 00:17:45.000]  我相信最主要係佢哋識得去把握機遇
[00:17:45.000 --> 00:17:49.000]  同埋懂得去珍惜兩人之間嗰個關係
[00:17:49.000 --> 00:17:53.000]  呢個係婚姻裏面一個好牢固嘅基礎嚟嘅
[00:17:53.000 --> 00:17:55.000]  第一樣嘢我哋發覺呢
[00:17:55.000 --> 00:17:57.000]  如果得路德記嘅話
[00:17:57.000 --> 00:17:59.000]  佢哋兩個人都好努力去認識對方
[00:17:59.000 --> 00:18:01.000]  努力去認識對方
[00:18:01.000 --> 00:18:04.000]  當然路德去到伯利恆無以為生
[00:18:04.000 --> 00:18:09.000]  個婆婆話我去田間執嗰啲人淨落嚟嘅墨水
[00:18:09.000 --> 00:18:11.000]  咁就返去自己去煮嘢食啦
[00:18:11.000 --> 00:18:14.000]  咁喺呢個田間執墨水嘅時候就去到波亞斯嘅田
[00:18:14.000 --> 00:18:16.000]  唔知嘅開頭
[00:18:16.000 --> 00:18:19.000]  波亞斯嚟到嘅時候又係飢馮濟裕啦
[00:18:19.000 --> 00:18:22.000]  啱啱嚟睇下自己嗰啲農作物嘅時候
[00:18:22.000 --> 00:18:25.000]  見到呢個陌生嘅女子,佢邊個嚟㗎?
[00:18:25.000 --> 00:18:31.000]  我就問佢哋嘅領班,哦,呢個係拿俄米帶返嚟摩合嘅媳婦
[00:18:31.000 --> 00:18:33.000]  呢個故事大家聽過
[00:18:33.000 --> 00:18:36.000]  咁呢個波亞斯係一個好人嚟嘅
[00:18:36.000 --> 00:18:38.000]  既然係咁樣呀
[00:18:38.000 --> 00:18:41.000]  佢就吩咐人唔好欺負佢
[00:18:41.000 --> 00:18:43.000]  好好去對待佢
[00:18:43.000 --> 00:18:45.000]  咁路德見到咁嘅情況嘅時候就問
[00:18:45.000 --> 00:18:47.000]  點解你咁好對我呢?
[00:18:47.000 --> 00:18:49.000]  點解你咁樣對待我呢?
[00:18:49.000 --> 00:18:51.000]  點樣關心一個外國人呢?
[00:18:51.000 --> 00:18:53.000]  我哋睇第二章十一節
[00:18:53.000 --> 00:18:54.000]  波亞斯點樣回答呀?
[00:18:54.000 --> 00:18:56.000]  佢話自從你丈夫死後
[00:18:56.000 --> 00:18:58.000]  凡你向婆婆所行的
[00:18:58.000 --> 00:19:00.000]  並你離開父母和本地
[00:19:00.000 --> 00:19:03.000]  到數不認識嘅民眾
[00:19:03.000 --> 00:19:06.000]  這些事人全都告訴我了
[00:19:06.000 --> 00:19:08.000]  點解啲人會將路德
[00:19:08.000 --> 00:19:10.000]  嘩,咁多事喎,唔係一件事咁簡單
[00:19:10.000 --> 00:19:11.000]  呢個邊個呀?
[00:19:11.000 --> 00:19:12.000]  呢個咪路德囉
[00:19:12.000 --> 00:19:14.000]  拿俄米個媳婦囉
[00:19:14.000 --> 00:19:16.000]  咁一句就講完啦,係咪呀?
[00:19:16.000 --> 00:19:18.000]  但係呢,你睇到波亞斯嘅回答
[00:19:18.000 --> 00:19:20.000]  嘩,你丈夫死咗之後
[00:19:20.000 --> 00:19:22.000]  你點樣對你婆婆?你點樣返嚟?
[00:19:22.000 --> 00:19:24.000]  你點樣喺我哋當中生活?
[00:19:24.000 --> 00:19:26.000]  啲人全都告訴我了
[00:19:26.000 --> 00:19:28.000]  啲人點會咁得閒
[00:19:28.000 --> 00:19:30.000]  講咁多嘢俾波亞斯聽?
[00:19:30.000 --> 00:19:32.000]  我唯一一個理由就係
[00:19:32.000 --> 00:19:34.000]  波亞斯文囉,老闆嚟㗎嘛
[00:19:34.000 --> 00:19:36.000]  係咪?
[00:19:36.000 --> 00:19:38.000]  如果唔係嘅時候點會講咁多嘢呢?
[00:19:38.000 --> 00:19:40.000]  波亞斯有興趣
[00:19:40.000 --> 00:19:42.000]  多認識呢個年青嘅女子
[00:19:42.000 --> 00:19:44.000]  所以呢就
[00:19:44.000 --> 00:19:46.000]  好短短個時間之內呢
[00:19:46.000 --> 00:19:48.000]  就將路德起底啦
[00:19:48.000 --> 00:19:50.000]  係咪呀?
[00:19:50.000 --> 00:19:52.000]  白通嘅時候,第一樣嘢要起下底先
[00:19:52.000 --> 00:19:54.000]  當我第一次
[00:19:54.000 --> 00:19:56.000]  睇到師母嘅時候
[00:19:56.000 --> 00:20:00.000]  做咩你知唔知呀?
[00:20:00.000 --> 00:20:02.000]  喺團契咋嘛,唔係第一次見㗎啦,不過開始有好感啫
[00:20:02.000 --> 00:20:04.000]  喺團契一路大嘅
[00:20:04.000 --> 00:20:06.000]  即刻查話幾時生日呀
[00:20:06.000 --> 00:20:08.000]  鍾意咩顏色呀
