
[00:00:00.000 --> 00:00:07.000]  平安,很開心能夠再次回來教會跟大家分享神的話語
[00:08:41.000 --> 00:08:46.000]  覆陰使信的人可以因信稱義
[00:08:47.000 --> 00:08:50.000]  第二部分是5章1至8章39
[00:08:50.000 --> 00:08:54.000]  覆陰會帶給我們新的生命
[00:08:54.000 --> 00:08:58.000]  第三部分是9章1至11章36
[00:08:58.000 --> 00:09:01.000]  講到神的主權和信神
[00:09:01.000 --> 00:09:04.000]  使以色列人可以得救
[00:09:04.000 --> 00:09:09.000]  第四部分是12章1至15章13
[00:09:09.000 --> 00:09:14.000]  信覆陰的人應該有的新生活
[00:09:15.000 --> 00:09:17.000]  最後是結尾
[00:09:17.000 --> 00:09:20.000]  15章14至16章27
[00:09:20.000 --> 00:09:23.000]  一些文案的說話
[00:09:23.000 --> 00:09:28.000]  我們先來看一章1至15章
[00:09:28.000 --> 00:09:32.000]  這15章的經文我只想和大家分享三個重點
[00:09:32.000 --> 00:09:36.000]  首先是保羅的志向和態度
[00:09:36.000 --> 00:09:42.000]  第一次保羅介紹自己是這封信的作者
[00:09:43.000 --> 00:09:46.000]  他說耶穌基督的僕人保羅
[00:09:46.000 --> 00:09:52.000]  封朝為師徒,特派全上帝的福音
[00:09:52.000 --> 00:10:00.000]  「福人」這個詞語在希臘文裡其實是奴隸的意思
[00:10:00.000 --> 00:10:05.000]  在羅馬時代是有奴隸制度的
[00:10:05.000 --> 00:10:10.000]  那時候的奴隸和我們這些工人階級有些不同
[00:10:11.000 --> 00:10:15.000]  一個奴隸是屬於主人的財物
[00:10:15.000 --> 00:10:19.000]  是失去了自己的自由意志
[00:10:19.000 --> 00:10:23.000]  奴隸無論做什麼,什麼時候做都是受主人控制的
[00:10:23.000 --> 00:10:27.000]  做得不好,主人有權打他的僕人
[00:10:27.000 --> 00:10:31.000]  打到死都不要緊,打死了不算是殺人罪
[00:10:31.000 --> 00:10:35.000]  因為奴隸是主人用錢買回來的
[00:10:35.000 --> 00:10:39.000]  你打死了奴隸,你自然就損失了你的錢
[00:10:40.000 --> 00:10:48.000]  但是保羅似乎並不介意做耶穌基督的奴隸
[00:10:48.000 --> 00:10:52.000]  他很自豪地繼續介紹自己
[00:10:52.000 --> 00:10:56.000]  我是奉朝成為師徒
[00:10:56.000 --> 00:11:03.000]  也就是說耶穌基督並沒有把他當作一個普通的奴隸
[00:11:03.000 --> 00:11:06.000]  他是被朝,奉朝
[00:11:07.000 --> 00:11:12.000]  就不是被吩咐,如果你是一個奴隸被主人吩咐
[00:11:12.000 --> 00:11:15.000]  你是沒有權選擇做還是不做
[00:11:15.000 --> 00:11:17.000]  是一定要去做的
[00:11:17.000 --> 00:11:22.000]  被朝其實就是給保羅,他有自由選擇
[00:11:22.000 --> 00:11:26.000]  可以做,可以不做
[00:11:26.000 --> 00:11:29.000]  當然保羅聽到耶穌基督呼召
[00:11:29.000 --> 00:11:32.000]  他是選擇信服
[00:11:33.000 --> 00:11:37.000]  就好像先知以塞亞蒙召的時候
[00:11:37.000 --> 00:11:42.000]  其實上帝沒有很清楚聽到上帝叫
[00:11:42.000 --> 00:11:45.000]  以塞亞你來給我傳訊息
[00:11:45.000 --> 00:11:48.000]  他沒有聽到,他聽到的是什麼?
[00:11:48.000 --> 00:11:50.000]  他聽到上帝在說話
[00:11:50.000 --> 00:11:55.000]  我可以差遣誰呢?誰肯為我們去呢?
[00:11:55.000 --> 00:11:58.000]  以塞亞一聽到,就立刻舉手
[00:11:58.000 --> 00:12:01.000]  我在這裡,請差遣我
[00:12:02.000 --> 00:12:05.000]  我在這裡,請差遣我
[00:12:05.000 --> 00:12:09.000]  保羅蒙召要做什麼呢?
[00:12:09.000 --> 00:12:13.000]  就是特派傳上帝的福音
[00:12:13.000 --> 00:12:17.000]  換句話說,保羅是很清楚的人生使命
[00:12:17.000 --> 00:12:19.000]  或者是目標
[00:12:19.000 --> 00:12:22.000]  他不是蒙叉叉做人
[00:12:22.000 --> 00:12:25.000]  他發揮了他的恩賜
[00:12:25.000 --> 00:12:28.000]  並且也留名千古
[00:12:29.000 --> 00:12:34.000]  在新約聖經裡面,大約25%都是保羅的著作
[00:12:34.000 --> 00:12:38.000]  第二點我想跟大家分享的是
[00:12:38.000 --> 00:12:42.000]  保羅是很盼望去羅馬教會
[00:12:42.000 --> 00:12:46.000]  並且與當地的基督徒彼此團契
[00:12:46.000 --> 00:12:49.000]  在十節至十一節的話
[00:12:49.000 --> 00:12:52.000]  在禱告之間,常常懇求
[00:12:52.000 --> 00:12:56.000]  或者照神的指示,終能得平坦的道路
[00:12:57.000 --> 00:12:59.000]  讓你們哪裏去
[00:12:59.000 --> 00:13:05.000]  因為我徹徹地想見你們
[00:13:05.000 --> 00:13:08.000]  要把些屬靈的恩賜分給你們
[00:13:08.000 --> 00:13:11.000]  使你們可以兼顧
[00:13:11.000 --> 00:13:15.000]  他很盼望去羅馬的情懷
[00:13:15.000 --> 00:13:18.000]  可以說是日於言表
[00:13:18.000 --> 00:13:24.000]  第三點,在這15節經文當中
[00:13:25.000 --> 00:13:28.000]  福音這個詞已經出現了三次
[00:13:28.000 --> 00:13:33.000]  並且在三至四節也簡單介紹了福音
[00:13:33.000 --> 00:13:37.000]  就是有關耶穌基督的事
[00:13:37.000 --> 00:13:42.000]  在三至四節他介紹了耶穌基督的兩面聖
[00:13:42.000 --> 00:13:46.000]  他說「按玉啟說」是大約在後裔
[00:13:46.000 --> 00:13:50.000]  按聖靈的聖善的靈來說
[00:13:50.000 --> 00:13:53.000]  他是上帝的兒子
[00:13:54.000 --> 00:13:58.000]  可能我們都很熟悉耶穌基督是有神人異性的
[00:13:58.000 --> 00:14:03.000]  他是遠傳一旦,也是完全的人
[00:14:03.000 --> 00:14:10.000]  而在16-17節裏,保羅更詳細解釋這個福音
[00:14:10.000 --> 00:14:14.000]  我發現他沒有寫另一本福音書
[00:14:14.000 --> 00:14:16.000]  把耶穌基督的事跡
[00:14:16.000 --> 00:14:20.000]  例如出世、行神蹟、死後被埋葬
[00:14:21.000 --> 00:14:24.000]  耶穌的教訓,再寫一次
[00:14:24.000 --> 00:14:27.000]  三宗後復活這些事
[00:14:27.000 --> 00:14:30.000]  即是有關耶穌基督的生平
[00:14:30.000 --> 00:14:32.000]  都記載在其他福音書
[00:14:32.000 --> 00:14:35.000]  保羅就沒有再寫一本福音書
[00:14:35.000 --> 00:14:40.000]  保羅寫福音的手法是比較理性一點
[00:14:40.000 --> 00:14:44.000]  他先講明耶穌基督的福音
[00:14:44.000 --> 00:14:47.000]  為何是好消息
[00:14:48.000 --> 00:14:53.000]  聽見的人要做些什麼,才會得到好消息帶來的果效
[00:14:53.000 --> 00:14:58.000]  現在讓我們詳細思考16-17節
[00:14:58.000 --> 00:15:02.000]  一開始保羅就說:我不以福音為止
[00:15:02.000 --> 00:15:06.000]  對我們已經接受了福音的人來說
[00:15:06.000 --> 00:15:10.000]  福音當然沒有什麼可恥的地方
[00:15:10.000 --> 00:15:14.000]  但是對當代的人來說
[00:15:14.000 --> 00:15:17.000]  福音是有可恥的地方
[00:15:18.000 --> 00:15:20.000]  如果是當代猶太人
[00:15:20.000 --> 00:15:25.000]  其實現代猶太人都可能有同樣的問題
[00:15:25.000 --> 00:15:29.000]  但是我讀一讀在《新命記》的經文
[00:15:29.000 --> 00:15:32.000]  《新命記》21章23節
[00:15:32.000 --> 00:15:38.000]  那裡他說:不可讓屍體留在木頭上過夜
[00:15:38.000 --> 00:15:42.000]  一定要當日把他埋葬
[00:15:42.000 --> 00:15:47.000]  因為被掛的人是上帝所助紂的
[00:15:48.000 --> 00:15:51.000]  主耶穌是被人掛在木頭上而死的
[00:15:51.000 --> 00:15:54.000]  所以從猶太人的角度來說
[00:15:54.000 --> 00:15:57.000]  耶穌是被上帝奏作的人
[00:15:57.000 --> 00:16:01.000]  相信祂當然是一件可恥的事
[00:16:01.000 --> 00:16:05.000]  那對羅馬人來說又如何呢
[00:16:05.000 --> 00:16:08.000]  羅馬人非常崇尚大英雄
[00:16:08.000 --> 00:16:11.000]  我想我們這個時代都會是這樣
[00:16:11.000 --> 00:16:14.000]  所以每當打聖像之後
[00:16:15.000 --> 00:16:18.000]  羅馬會舉行一場很盛大的遊行
[00:16:18.000 --> 00:16:21.000]  迎接大將軍回來
[00:16:21.000 --> 00:16:24.000]  因為被釘死了的人
[00:16:24.000 --> 00:16:27.000]  釘死在十字架上的人
[00:16:27.000 --> 00:16:31.000]  大部分來說一定是一位囚犯
[00:16:31.000 --> 00:16:38.000]  相信祂並不是什麼光彩、值得自豪的事
[00:16:38.000 --> 00:16:42.000]  對我們現代人來說
[00:16:43.000 --> 00:16:46.000]  跟別人說耶穌是童精女所殺
[00:16:46.000 --> 00:16:49.000]  又死了、又復活了
[00:16:49.000 --> 00:16:55.000]  都很容易被一些有科學頭腦的人恥笑
[00:16:55.000 --> 00:16:58.000]  所以有很多信徒不敢傳福音
[00:16:58.000 --> 00:17:00.000]  這可能是其中一個原因
[00:17:00.000 --> 00:17:03.000]  他們怕被人笑我們愚昧無知
[00:17:03.000 --> 00:17:06.000]  這樣的事情你都可以相信的
[00:17:09.000 --> 00:17:13.000]  但正如保羅在《哥倫多傳書》一章二十一節所說
[00:17:13.000 --> 00:17:18.000]  既然世人憑自己的智慧不認識上帝
[00:17:18.000 --> 00:17:23.000]  上帝就本著自己的智慧樂意藉著人所傳
[00:17:23.000 --> 00:17:28.000]  如絕的話,拯救那些信的人
[00:17:28.000 --> 00:17:31.000]  所以保羅不以福音為恥
[00:17:31.000 --> 00:17:33.000]  我們也不要以福音為恥
[00:17:33.000 --> 00:17:38.000]  其實福音本是上帝的大能
[00:17:39.000 --> 00:17:41.000]  是《哥倫多傳書》六節下半節所說的
[00:17:41.000 --> 00:17:45.000]  那什麼是福音的大能呢?
[00:17:45.000 --> 00:17:50.000]  有些人從希臘文去看
[00:17:50.000 --> 00:17:53.000]  看到的字根跟炸藥的字一樣
[00:17:53.000 --> 00:17:57.000]  就說福音是爆炸性的大能
[00:17:57.000 --> 00:18:02.000]  但是保羅在一章四節有解釋
[00:18:02.000 --> 00:18:06.000]  在他心目中認為的福音的大能是什麼
[00:18:07.000 --> 00:18:09.000]  我讀一章四節
[00:18:09.000 --> 00:18:17.000]  「按聖善的靈說,因從死裡復活」
[00:18:17.000 --> 00:18:23.000]  以大能顯明是上帝的義志
[00:18:23.000 --> 00:18:31.000]  福音的大能是指上帝能使死了的人都能復活的大能
[00:18:31.000 --> 00:18:34.000]  我們現在科學都非常發達
[00:18:35.000 --> 00:18:38.000]  有些人突然心臟病發,突然死了
[00:18:38.000 --> 00:18:42.000]  但是如果有人馬上在他旁邊幫他急救
[00:18:42.000 --> 00:18:44.000]  幫他猜心臟
[00:18:44.000 --> 00:18:49.000]  有可能使他從死裡復活
[00:18:49.000 --> 00:18:56.000]  在我們教會入口旁邊還有一個幫助心臟病突發的儀器
[00:18:56.000 --> 00:18:58.000]  不知道你有沒有留意
[00:18:58.000 --> 00:19:04.000]  有儀器幫助就更加能幫助一個心臟病死的人復活
[00:19:05.000 --> 00:19:09.000]  但是耶穌的情況有點不一樣
[00:19:09.000 --> 00:19:11.000]  祂不是死於心臟病
[00:19:11.000 --> 00:19:14.000]  祂不是死了之後立即有人幫他做人工呼吸
[00:19:14.000 --> 00:19:19.000]  是死了之後三天才復活
[00:19:19.000 --> 00:19:23.000]  那就只有上帝才做得到
[00:19:23.000 --> 00:19:30.000]  這種的能力才是保羅心目中的福音的大能
[00:19:30.000 --> 00:19:34.000]  使死人復活的能力
[00:19:35.000 --> 00:19:37.000]  從另一個角度看
[00:19:37.000 --> 00:19:43.000]  每個人未信之前都好像死了的人一樣
[00:19:43.000 --> 00:19:47.000]  因為我們沒有從上帝而來永生的生命
[00:19:47.000 --> 00:19:51.000]  但假如我們是信耶穌
[00:19:51.000 --> 00:19:53.000]  祂就會使我們復活
[00:19:53.000 --> 00:19:56.000]  和上帝有關係
[00:19:56.000 --> 00:19:58.000]  成為新造的人
[00:19:58.000 --> 00:20:01.000]  這個就是福音的大能
[00:20:02.000 --> 00:20:05.000]  是能夠使人從死裡復活的大能
[00:20:05.000 --> 00:20:08.000]  我們現在復活了
[00:20:08.000 --> 00:20:10.000]  但是仍然有身體
[00:20:10.000 --> 00:20:13.000]  身體仍然會衰殘
[00:20:13.000 --> 00:20:16.000]  我經歷了很多身體衰殘
[00:20:16.000 --> 00:20:19.000]  剛剛昨天才從醫院出來
[00:20:19.000 --> 00:20:24.000]  但是將來我們會有一個新的身體
[00:20:24.000 --> 00:20:28.000]  而那個身體是永不衰殘
[00:20:28.000 --> 00:20:30.000]  永不留位
[00:20:31.000 --> 00:20:33.000]  一章十六節還說
[00:20:33.000 --> 00:20:37.000]  「要救一世相信的先是猶太人,後是希臘人」
[00:20:37.000 --> 00:20:42.000]  換句話說,上帝的拯救是有計劃、有步驟的
[00:20:42.000 --> 00:20:46.000]  上帝是先拯救了猶太人
[00:20:46.000 --> 00:20:49.000]  但不是說不繼續拯救其他人
[00:20:49.000 --> 00:20:51.000]  上帝一樣拯救
[00:20:51.000 --> 00:20:54.000]  不過有先後的秩序
[00:20:54.000 --> 00:20:56.000]  拯救了猶太人,然後外邦人
[00:20:56.000 --> 00:20:59.000]  其實這是代表全世界所有的人
[00:21:00.000 --> 00:21:02.000]  上帝都一樣會拯救
[00:21:02.000 --> 00:21:05.000]  十七節繼續解釋
[00:21:05.000 --> 00:21:09.000]  福音所帶來的效果
[00:21:09.000 --> 00:21:12.000]  就是上帝的義
[00:21:12.000 --> 00:21:15.000]  什麼是上帝的義?
[00:21:15.000 --> 00:21:18.000]  我們怎樣了解這句說話呢?
[00:21:18.000 --> 00:21:22.000]  現代中文譯本是這樣翻譯的
[00:21:22.000 --> 00:21:25.000]  因為福音啟示上帝
[00:21:26.000 --> 00:21:31.000]  怎樣使人跟他有合宜的關係
[00:21:31.000 --> 00:21:34.000]  上帝的義
[00:21:34.000 --> 00:21:37.000]  在不同的經文當中
[00:21:37.000 --> 00:21:39.000]  可能會有不同的含義
[00:21:39.000 --> 00:21:43.000]  我是在說《井本聖經》的不同經文
[00:21:43.000 --> 00:21:46.000]  但在羅馬書當中的含義
[00:21:46.000 --> 00:21:50.000]  就是使人跟上帝有合宜的關係
[00:21:51.000 --> 00:21:56.000]  把含義翻譯得很準確
[00:21:56.000 --> 00:21:59.000]  有時候當我向華人傳福音的時候
[00:21:59.000 --> 00:22:01.000]  我都會告訴他們
[00:22:01.000 --> 00:22:05.000]  基督教是一個講關係的宗教
[00:22:05.000 --> 00:22:07.000]  華人很講究關係
[00:22:07.000 --> 00:22:11.000]  我們的信仰都是一個講關係的信仰
[00:22:11.000 --> 00:22:14.000]  一個人跟上帝
[00:22:14.000 --> 00:22:17.000]  如果有父子父女的關係的話
[00:22:18.000 --> 00:22:21.000]  死了之後自然可以回到天父的家
[00:22:21.000 --> 00:22:23.000]  即是回到天堂
[00:22:23.000 --> 00:22:26.000]  這是完全合理的
[00:22:26.000 --> 00:22:31.000]  但假如我們跟天父沒有關係
[00:22:31.000 --> 00:22:34.000]  沒有關係當然不能回到天父的家
[00:22:34.000 --> 00:22:38.000]  那就去另一個永恆受苦的地方
[00:22:38.000 --> 00:22:42.000]  自從亞當下了犯罪之後
[00:22:42.000 --> 00:22:45.000]  就被上帝逐出家門
[00:22:46.000 --> 00:22:50.000]  他們失去了跟上帝的合宜的關係
[00:22:50.000 --> 00:22:57.000]  但上帝就好像天下間所有的父母一樣
[00:22:57.000 --> 00:23:01.000]  其實他都是很盼望
[00:23:01.000 --> 00:23:04.000]  兒女是會悔改
[00:23:04.000 --> 00:23:06.000]  會回到家裡
[00:23:06.000 --> 00:23:12.000]  主耶穌曾經講過一個比喻
[00:23:12.000 --> 00:23:15.000]  浪子回頭
[00:23:16.000 --> 00:23:20.000]  這個比喻就是要表達天父的心情
[00:23:20.000 --> 00:23:23.000]  兒子雖然離家出走
[00:23:23.000 --> 00:23:28.000]  但是上帝在等他回來
[00:23:28.000 --> 00:23:32.000]  現在上帝不單止在等
[00:23:32.000 --> 00:23:39.000]  他還設計了一個可以讓人回家的好消息
[00:23:39.000 --> 00:23:43.000]  其實先有那個路
[00:23:43.000 --> 00:23:45.000]  就是主耶穌基督的路
[00:23:46.000 --> 00:23:47.000]  就預備了這條路
[00:23:47.000 --> 00:23:53.000]  然後特派、保羅這些人去傳這個好消息
[00:23:53.000 --> 00:23:56.000]  讓人家可以踏上耶穌的路
[00:23:56.000 --> 00:24:02.000]  路已經準備好了
[00:24:02.000 --> 00:24:07.000]  人要做的就是憑信心踏上去
[00:24:07.000 --> 00:24:09.000]  所以十七節繼續說
[00:24:09.000 --> 00:24:12.000]  「者亦是本於信,以至於信」
[00:24:12.000 --> 00:24:15.000]  我們又怎樣理解這個「本於信,以至於信」呢?
[00:24:16.000 --> 00:24:18.000]  神學家有很多的討論
[00:24:18.000 --> 00:24:21.000]  我自己一個很簡單的解釋
[00:24:21.000 --> 00:24:24.000]  我們要從信開始
[00:24:24.000 --> 00:24:27.000]  從信開始之後
[00:24:27.000 --> 00:24:29.000]  直到完完全全的相信
[00:24:29.000 --> 00:24:31.000]  有一些像是
[00:24:31.000 --> 00:24:34.000]  如果我們初認識一位新朋友
[00:24:34.000 --> 00:24:39.000]  我們不一定一開始就相信他是一個好人
[00:24:39.000 --> 00:24:43.000]  就相信他說的話都是可信的
[00:24:44.000 --> 00:24:47.000]  不知道大家最近有沒有留意新聞的話題
[00:24:47.000 --> 00:24:49.000]  最近熱門的新聞話題
[00:24:49.000 --> 00:24:54.000]  有很多華人被人騙了去緬甸做「豬仔」
[00:24:54.000 --> 00:24:59.000]  被人騙了去的人
[00:24:59.000 --> 00:25:03.000]  要麼就配合當那些大老闆去騙錢
[00:25:03.000 --> 00:25:05.000]  你不肯配合嗎?
[00:25:05.000 --> 00:25:08.000]  他就割了你的器官
[00:25:08.000 --> 00:25:12.000]  然後屍體就丟到大海餵魚
[00:25:14.000 --> 00:25:16.000]  所以那些人叫這些做「豬仔」
[00:25:16.000 --> 00:25:18.000]  不是我叫的
[00:25:18.000 --> 00:25:25.000]  所以我們不可能對剛剛認識的人充滿信心
[00:25:25.000 --> 00:25:29.000]  然後他說每一句話我們都相信
[00:25:29.000 --> 00:25:31.000]  不會的
[00:25:31.000 --> 00:25:33.000]  對上帝都是一樣
[00:25:33.000 --> 00:25:35.000]  當我們開始的時候
[00:25:35.000 --> 00:25:37.000]  是由不相信
[00:25:37.000 --> 00:25:40.000]  到我們聽到這個「好消息」
[00:25:40.000 --> 00:25:42.000]  是不是真的?
[00:25:43.000 --> 00:25:44.000]  有一天我們說
[00:25:44.000 --> 00:25:47.000]  我踏出信心的一小步
[00:25:47.000 --> 00:25:49.000]  先試一試
[00:25:49.000 --> 00:25:53.000]  然後我們繼續跟隨上帝
[00:25:53.000 --> 00:25:57.000]  經歷到上帝的信實、美善
[00:25:57.000 --> 00:26:01.000]  甚至有時當上帝都不聽我們祈禱
[00:26:01.000 --> 00:26:04.000]  到上帝都不聽我們祈禱
[00:26:04.000 --> 00:26:06.000]  時候我們都會發覺
[00:26:06.000 --> 00:26:09.000]  都是正的、都是好的
[00:26:10.000 --> 00:26:14.000]  原來上帝有更好的安排在後面
[00:26:14.000 --> 00:26:16.000]  幸好上帝沒有聽我祈禱
[00:26:16.000 --> 00:26:18.000]  聽我祈禱就傻了
[00:26:18.000 --> 00:26:20.000]  原來不是太好的
[00:26:20.000 --> 00:26:22.000]  我想得不夠長遠
[00:26:22.000 --> 00:26:24.000]  上帝想得長遠一點
[00:26:24.000 --> 00:26:28.000]  當我們不斷經歷到上帝的信實之後
[00:26:28.000 --> 00:26:31.000]  我們會更加信上帝
[00:26:31.000 --> 00:26:35.000]  不會懷疑上帝是不是在作弄我們
[00:26:36.000 --> 00:26:40.000]  然後我們的信心是會不斷的進步
[00:26:40.000 --> 00:26:43.000]  以致我們也有更多的醒察
[00:26:43.000 --> 00:26:46.000]  令到內心等候上帝安排
[00:26:46.000 --> 00:26:49.000]  這個就是「從信以至於信」
[00:26:49.000 --> 00:26:51.000]  其實羅馬書的結構
[00:26:51.000 --> 00:26:53.000]  我覺得都有一點點從信以至於信
[00:26:53.000 --> 00:26:57.000]  它開始第一步是介入了「因信稱義」
[00:26:57.000 --> 00:26:59.000]  到第四部份的時候
