
[00:00:00.000 --> 00:00:03.000]  詩篇三、四篇我們一起來念
[00:04:27.000 --> 00:04:29.000]  他說你不會缺乏
[00:04:29.000 --> 00:04:30.000]  你所需要的
[00:04:30.000 --> 00:04:32.000]  他通通都會供給你
[00:04:32.000 --> 00:04:33.000]  所以到了十一節的時候
[00:04:33.000 --> 00:04:36.000]  這個地方我們中文是講說
[00:04:36.000 --> 00:04:39.000]  眾弟子你們要來聽我的話
[00:04:39.000 --> 00:04:41.000]  他把這個要來
[00:04:41.000 --> 00:04:42.000]  把它淡化掉了
[00:04:42.000 --> 00:04:43.000]  讓它很軟了
[00:04:43.000 --> 00:04:44.000]  其實希伯來問他就說
[00:04:44.000 --> 00:04:45.000]  來呀
[00:04:45.000 --> 00:04:46.000]  來來來來來
[00:04:46.000 --> 00:04:48.000]  就是這個意思
[00:04:48.000 --> 00:04:53.000]  所以他要他們來做什麼呢
[00:04:53.000 --> 00:04:54.000]  在十一節
[00:04:54.000 --> 00:04:55.000]  他說你們當聽我的話
[00:04:55.000 --> 00:04:59.000]  我要將敬畏耶和華的道教訓你們
[00:04:59.000 --> 00:05:00.000]  你們還記不記得
[00:05:00.000 --> 00:05:01.000]  傳道書裡面在講什麼
[00:05:01.000 --> 00:05:03.000]  傳道書裡面一個最中心的
[00:05:03.000 --> 00:05:05.000]  一個議題是什麼
[00:05:05.000 --> 00:05:07.000]  就是要敬畏耶和華
[00:05:07.000 --> 00:05:10.000]  這個傳道人他尋求了很多
[00:05:10.000 --> 00:05:11.000]  就是所羅門
[00:05:11.000 --> 00:05:12.000]  他什麼都有
[00:05:12.000 --> 00:05:13.000]  他有錢有地有事
[00:05:13.000 --> 00:05:16.000]  什麼都有
[00:05:16.000 --> 00:05:18.000]  如果你去看六王記上的時候
[00:05:18.000 --> 00:05:20.000]  你就會發現了
[00:05:20.000 --> 00:05:22.000]  他真的是什麼東西都有
[00:05:22.000 --> 00:05:23.000]  他有追求
[00:05:23.000 --> 00:05:25.000]  但是他人生不滿足
[00:05:25.000 --> 00:05:26.000]  他不滿足
[00:05:26.000 --> 00:05:27.000]  他追求的是什麼
[00:05:27.000 --> 00:05:29.000]  到最後他體會到一件事情
[00:05:29.000 --> 00:05:31.000]  就是要敬畏耶和華
[00:05:31.000 --> 00:05:32.000]  所以大衛在這裡
[00:05:32.000 --> 00:05:35.000]  他也邀請我們到他的面前來聽
[00:05:35.000 --> 00:05:37.000]  也許是當時的人
[00:05:37.000 --> 00:05:38.000]  當時讀詩篇的人
[00:05:38.000 --> 00:05:40.000]  或是我們現在的人
[00:05:40.000 --> 00:05:41.000]  那麼他就是告訴我們
[00:05:41.000 --> 00:05:43.000]  怎麼樣才叫敬畏耶和華
[00:05:43.000 --> 00:05:46.000]  人怎麼樣才能夠熱愛生命
[00:05:46.000 --> 00:05:49.000]  才能夠享美福
[00:05:49.000 --> 00:05:50.000]  他有一個條件
[00:05:50.000 --> 00:05:52.000]  就是接下去十三節
[00:05:52.000 --> 00:05:55.000]  就要敬止舌頭不出惡言
[00:05:55.000 --> 00:05:57.000]  換句話講就是言語要純正
[00:05:57.000 --> 00:05:59.000]  不說鬼詐的話
[00:05:59.000 --> 00:06:03.000]  這個鬼詐意思就是說
[00:06:03.000 --> 00:06:06.000]  我們可以講說是欺騙
[00:06:06.000 --> 00:06:08.000]  或者是說謊
[00:06:08.000 --> 00:06:11.000]  或者是說誇大的話
[00:06:11.000 --> 00:06:13.000]  不實際的、不實在的
[00:06:13.000 --> 00:06:16.000]  或者是很多時候我們講話
[00:06:16.000 --> 00:06:18.000]  只說一部分實話
[00:06:18.000 --> 00:06:20.000]  其他地方就不提了
[00:06:20.000 --> 00:06:22.000]  只說部分的實話
[00:06:22.000 --> 00:06:25.000]  然後其他地方就把它隱藏起來了
[00:06:25.000 --> 00:06:27.000]  那麼這個就是他講了
[00:06:27.000 --> 00:06:30.000]  不說鬼詐的話的意思
[00:06:30.000 --> 00:06:32.000]  那麼現在我們來思想一下
[00:06:32.000 --> 00:06:34.000]  那麼生命是神所造的
[00:06:34.000 --> 00:06:36.000]  是美好的
[00:06:36.000 --> 00:06:38.000]  當神在創世紀裡面
[00:06:38.000 --> 00:06:40.000]  他創造宇宙萬物的時候
[00:06:40.000 --> 00:06:43.000]  第六天、第五天
[00:06:43.000 --> 00:06:44.000]  我們不要講第五天
[00:06:44.000 --> 00:06:46.000]  你看他造了一切的時候
[00:06:46.000 --> 00:06:47.000]  他說都是美好的
[00:06:47.000 --> 00:06:48.000]  一直重複
[00:06:48.000 --> 00:06:50.000]  他神所造的都是好的
[00:06:50.000 --> 00:06:51.000]  到了第六天的時候
[00:06:51.000 --> 00:06:52.000]  他就造了人
[00:06:52.000 --> 00:06:56.000]  然後他也說都是好的
[00:06:56.000 --> 00:06:58.000]  神所造的人其實本來是好的
[00:06:58.000 --> 00:07:00.000]  他所造的萬物也是好的
[00:07:00.000 --> 00:07:02.000]  他造的這個地球為的是要使人居住
[00:07:02.000 --> 00:07:03.000]  不是要懲罰人
[00:07:03.000 --> 00:07:05.000]  不是要毀滅這個地球
[00:07:05.000 --> 00:07:08.000]  這是在聖經裡面告訴我們的
[00:07:08.000 --> 00:07:09.000]  所以他告訴我們
[00:07:09.000 --> 00:07:10.000]  他說你們要愛生命
[00:07:10.000 --> 00:07:13.000]  要享美福
[00:07:13.000 --> 00:07:14.000]  但是我們的罪
[00:07:14.000 --> 00:07:17.000]  人的罪改變了一切
[00:07:17.000 --> 00:07:21.000]  人沒有辦法照神的設計而活了
[00:07:21.000 --> 00:07:23.000]  沒有辦法去愛生命
[00:07:23.000 --> 00:07:26.000]  去愛人生、去享美福
[00:07:26.000 --> 00:07:27.000]  我們比方講說
[00:07:27.000 --> 00:07:29.000]  我們現在打開電視
[00:07:29.000 --> 00:07:30.000]  對不對
[00:07:30.000 --> 00:07:32.000]  打開電視、打開電腦
[00:07:32.000 --> 00:07:33.000]  我們翻開報紙
[00:07:33.000 --> 00:07:34.000]  我們看見的
[00:07:34.000 --> 00:07:35.000]  真的東西就是什麼
[00:07:35.000 --> 00:07:36.000]  人與人之間的鬥爭
[00:07:36.000 --> 00:07:38.000]  人與人之間的暴力
[00:07:38.000 --> 00:07:40.000]  人與人之間的仇恨
[00:07:40.000 --> 00:07:42.000]  種族與種族之間的仇恨
[00:07:42.000 --> 00:07:45.000]  國家與國家之間的仇恨
[00:07:45.000 --> 00:07:46.000]  然後我們最近
[00:07:46.000 --> 00:07:48.000]  真的是你慢慢的看見
[00:07:48.000 --> 00:07:50.000]  過去很多沒有見過的病
[00:07:50.000 --> 00:07:52.000]  一個一個都出現了
[00:07:52.000 --> 00:07:55.000]  所以我們人不知道該怎麼做
[00:07:55.000 --> 00:07:58.000]  其實當以色列人出埃及的時候
[00:07:58.000 --> 00:08:01.000]  神就在這個生命鏡裡面
[00:08:01.000 --> 00:08:02.000]  就警告他們
[00:08:02.000 --> 00:08:04.000]  祂說如果你們叛離我
[00:08:04.000 --> 00:08:05.000]  你們遠離我
[00:08:05.000 --> 00:08:06.000]  祂說我要將你們
[00:08:06.000 --> 00:08:11.000]  從前所沒有見過的病
[00:08:11.000 --> 00:08:14.000]  在你們當中發生
[00:08:14.000 --> 00:08:16.000]  神的話仍然存在
[00:08:16.000 --> 00:08:18.000]  神的話仍然是堅立的
[00:08:18.000 --> 00:08:20.000]  那麼我們人到底要往哪裡去呢
[00:08:20.000 --> 00:08:22.000]  你們開車的人都知道
[00:08:22.000 --> 00:08:23.000]  對不對
[00:08:23.000 --> 00:08:25.000]  你開車開到一個牌子上面
[00:08:25.000 --> 00:08:26.000]  寫著Dead End
[00:08:26.000 --> 00:08:28.000]  你要進去做什麼
[00:08:28.000 --> 00:08:30.000]  沒有人要進去對不對
[00:08:30.000 --> 00:08:32.000]  那進去了之後怎麼辦
[00:08:32.000 --> 00:08:33.000]  進去了之後
[00:08:33.000 --> 00:08:34.000]  你唯一的方法是什麼
[00:08:34.000 --> 00:08:39.000]  就是回頭
[00:08:39.000 --> 00:08:42.000]  作者在這裡告訴我們尊敬神
[00:08:42.000 --> 00:08:43.000]  就是敬畏神
[00:08:43.000 --> 00:08:44.000]  其實敬畏神
[00:08:44.000 --> 00:08:45.000]  我們在傳道書裡面的時候
[00:08:45.000 --> 00:08:46.000]  我們也開始提到
[00:08:46.000 --> 00:08:48.000]  其實敬畏神就是尊敬神
[00:08:48.000 --> 00:08:50.000]  尊敬祂所說的話
[00:08:50.000 --> 00:08:51.000]  當你尊敬神
[00:08:51.000 --> 00:08:53.000]  尊敬祂所說的話的時候
[00:08:53.000 --> 00:08:55.000]  你就能夠愛生命
[00:08:55.000 --> 00:08:57.000]  你就能夠享美福
[00:08:57.000 --> 00:08:59.000]  但是詩人在這裡告訴我們
[00:08:59.000 --> 00:09:03.000]  十三節和十四節是有條件的
[00:09:03.000 --> 00:09:05.000]  首先我們要看
[00:09:05.000 --> 00:09:08.000]  祂說就是要禁止舌頭不出惡言
[00:09:08.000 --> 00:09:10.000]  嘴唇不說詭詐的話
[00:09:10.000 --> 00:09:11.000]  其實就是我們
[00:09:11.000 --> 00:09:13.000]  所先要對付的是什麼
[00:09:13.000 --> 00:09:15.000]  先要對付的就是我們的舌頭
[00:09:15.000 --> 00:09:17.000]  我們所說的話
[00:09:17.000 --> 00:09:20.000]  因為當我們在講話的時候
[00:09:20.000 --> 00:09:21.000]  我們所
[00:09:21.000 --> 00:09:22.000]  那是從人心裡面
[00:09:22.000 --> 00:09:24.000]  從你心裡面發出來的
[00:09:24.000 --> 00:09:26.000]  你心裡面怎麼樣是黑暗的
[00:09:26.000 --> 00:09:28.000]  你出來的東西就是黑的
[00:09:28.000 --> 00:09:30.000]  你心裡面是光明的
[00:09:30.000 --> 00:09:32.000]  你出來的東西就是光明的
[00:09:32.000 --> 00:09:34.000]  因為是我們從心裡面所發出來
[00:09:34.000 --> 00:09:35.000]  我們的言語就是
[00:09:35.000 --> 00:09:38.000]  表示我們心裡面在想什麼
[00:09:38.000 --> 00:09:39.000]  心裡要
[00:09:39.000 --> 00:09:41.000]  言語要純正
[00:09:41.000 --> 00:09:43.000]  這是詩人告訴我們的
[00:09:43.000 --> 00:09:44.000]  不說謊
[00:09:44.000 --> 00:09:46.000]  不欺騙
[00:09:46.000 --> 00:09:47.000]  我們心裡的惡
[00:09:47.000 --> 00:09:50.000]  就是從我們口裡面會出來
[00:09:50.000 --> 00:09:52.000]  你知道我們人常常
[00:09:52.000 --> 00:09:54.000]  我們講到
[00:09:54.000 --> 00:09:55.000]  當我們講到悔改
[00:09:55.000 --> 00:09:57.000]  當我們講到我們的惡行的時候
[00:09:57.000 --> 00:10:00.000]  我們通常是注意到我們的行動
[00:10:00.000 --> 00:10:02.000]  我們一般來講
[00:10:02.000 --> 00:10:06.000]  大部分是忽略我們的舌頭
[00:10:06.000 --> 00:10:08.000]  我們的話講什麼
[00:10:08.000 --> 00:10:11.000]  那這詩人在這裡就提醒了我們
[00:10:11.000 --> 00:10:13.000]  那在詩篇第五篇
[00:10:13.000 --> 00:10:14.000]  第六節那邊
[00:10:14.000 --> 00:10:15.000]  他講說
[00:10:15.000 --> 00:10:20.000]  說謊言的神必要滅絕
[00:10:20.000 --> 00:10:24.000]  神很憎惡說謊言的
[00:10:24.000 --> 00:10:25.000]  因為是什麼
[00:10:25.000 --> 00:10:28.000]  因為那是出於我們人裡面的黑暗
[00:10:28.000 --> 00:10:30.000]  那是出於我們人裡面的驕傲
[00:10:30.000 --> 00:10:32.000]  或者是說那是出於我們人裡面的
[00:10:32.000 --> 00:10:35.000]  以自我為中心
[00:10:35.000 --> 00:10:37.000]  你知道在真言裡面
[00:10:37.000 --> 00:10:38.000]  有寫到說
[00:10:38.000 --> 00:10:41.000]  神所憎惡的事情的清單上面
[00:10:41.000 --> 00:10:44.000]  總共只有七項
[00:10:44.000 --> 00:10:47.000]  第一項是高傲的眼
[00:10:47.000 --> 00:10:49.000]  第二項是說謊的舌
[00:10:49.000 --> 00:10:51.000]  這是兩個top list
[00:10:51.000 --> 00:10:52.000]  在這個list上面
[00:10:52.000 --> 00:10:57.000]  而且是兩個是連在一起的
[00:10:57.000 --> 00:10:58.000]  那麼我們現在來看看
[00:10:58.000 --> 00:11:01.000]  新約裡面怎麼描述舌頭呢
[00:11:01.000 --> 00:11:03.000]  請你們如果有聖經的話
[00:11:03.000 --> 00:11:05.000]  請你們打開雅各書
[00:11:05.000 --> 00:11:06.000]  我覺得這個地方
[00:11:06.000 --> 00:11:08.000]  真的是比咱們中國人講說
[00:11:08.000 --> 00:11:12.000]  病從口入禍從口出
[00:11:12.000 --> 00:11:16.000]  還要犀利
[00:11:16.000 --> 00:11:18.000]  還要清楚
[00:11:18.000 --> 00:11:21.000]  那麼雅各書第三章
[00:11:21.000 --> 00:11:26.000]  我就很快的念給你們聽
[00:11:26.000 --> 00:11:28.000]  我們的舌頭像什麼呢
[00:11:28.000 --> 00:11:30.000]  他把我們的舌頭形容像一個
[00:11:30.000 --> 00:11:33.000]  星星之火
[00:11:33.000 --> 00:11:34.000]  星星之火
[00:11:34.000 --> 00:11:35.000]  很小的一點火
[00:11:35.000 --> 00:11:37.000]  但是可以燎原
[00:11:37.000 --> 00:11:40.000]  可以燒掉整片的草原
[00:11:40.000 --> 00:11:42.000]  他講我們舌頭就是這樣
[00:11:42.000 --> 00:11:43.000]  然後他又告訴我們說
[00:11:43.000 --> 00:11:46.000]  他說這個舌頭是一個不義的世界
[00:11:46.000 --> 00:11:48.000]  能夠汙穢全身
[00:11:48.000 --> 00:11:49.000]  能夠把整個生命
[00:11:49.000 --> 00:11:51.000]  在運轉中的這個生命
[00:11:51.000 --> 00:11:54.000]  都能夠燒起來
[00:11:54.000 --> 00:11:56.000]  這不是好的燒
[00:11:56.000 --> 00:11:59.000]  這是一個壞的燒
[00:11:59.000 --> 00:12:00.000]  而且他告訴我們
[00:12:00.000 --> 00:12:02.000]  他說這個燒是從哪裡燒起
[00:12:02.000 --> 00:12:05.000]  從地獄裡面點起來的
[00:12:05.000 --> 00:12:07.000]  你們有沒有看到
[00:12:07.000 --> 00:12:08.000]  新約聖經裡面
[00:12:08.000 --> 00:12:09.000]  神怎麼讓我們看見
[00:12:09.000 --> 00:12:12.000]  我們的舌頭是怎麼樣的一回事
[00:12:12.000 --> 00:12:13.000]  他說人本身
[00:12:13.000 --> 00:12:15.000]  其實你知道我們人本身
[00:12:15.000 --> 00:12:17.000]  已經就有很多的過失了
[00:12:17.000 --> 00:12:18.000]  你們同意不同意
[00:12:18.000 --> 00:12:20.000]  同意對不對
[00:12:20.000 --> 00:12:21.000]  你們以前就同意過了
[00:12:21.000 --> 00:12:22.000]  所以現在我相信
[00:12:22.000 --> 00:12:23.000]  大家還是同意
[00:12:23.000 --> 00:12:24.000]  那麼人本身
[00:12:24.000 --> 00:12:27.000]  就已經有很多的過失了
[00:12:27.000 --> 00:12:30.000]  聖靈接著雅各告訴我們說
[00:12:30.000 --> 00:12:33.000]  如果有人在言語上沒有過失
[00:12:33.000 --> 00:12:38.000]  他是一個完全人
[00:12:38.000 --> 00:12:39.000]  看起來好像其他的過失
[00:12:39.000 --> 00:12:41.000]  算不了什麼了
[00:12:41.000 --> 00:12:42.000]  這個東西是一個
[00:12:42.000 --> 00:12:44.000]  真正的基本上的問題
[00:12:44.000 --> 00:12:47.000]  如果一個人在言語上沒有過失
[00:12:47.000 --> 00:12:49.000]  他就是完全人
[00:12:49.000 --> 00:12:50.000]  而且他也告訴我們
[00:12:50.000 --> 00:12:51.000]  他說這個人
[00:12:51.000 --> 00:12:56.000]  真的是就能夠管理他的全身
[00:12:56.000 --> 00:12:59.000]  舌頭的厲害
[00:12:59.000 --> 00:13:00.000]  我們從雅各書那邊
[00:13:00.000 --> 00:13:02.000]  我們也看見歷史歷代
[00:13:02.000 --> 00:13:05.000]  其實人在各方面都很有成就的
[00:13:05.000 --> 00:13:06.000]  對不對
[00:13:06.000 --> 00:13:07.000]  我們說現在什麼科學
[00:13:07.000 --> 00:13:09.000]  人類或者是說動物學
[00:13:09.000 --> 00:13:10.000]  植物學
[00:13:10.000 --> 00:13:12.000]  這些科學上的成就
[00:13:12.000 --> 00:13:14.000]  我們看見我們人真的是可以
[00:13:14.000 --> 00:13:16.000]  控制我們周圍的很多事情
[00:13:16.000 --> 00:13:17.000]  對不對
[00:13:17.000 --> 00:13:19.000]  我們可以管理這個世界
[00:13:19.000 --> 00:13:21.000]  甚至我們現在也看見
[00:13:21.000 --> 00:13:23.000]  好像可以移風轉向
[00:13:23.000 --> 00:13:27.000]  那麼這是人在科學上的成就
[00:13:27.000 --> 00:13:28.000]  我們人可以控制
[00:13:28.000 --> 00:13:30.000]  藉著科學的成就
[00:13:30.000 --> 00:13:32.000]  我們可以控制許許多多的事情
[00:13:32.000 --> 00:13:34.000]  但是雅各書那邊告訴我們說
[00:13:34.000 --> 00:13:36.000]  只有一件事情
[00:13:36.000 --> 00:13:39.000]  人從來沒有制服過
[00:13:39.000 --> 00:13:46.000]  就是人的舌頭
[00:13:46.000 --> 00:13:48.000]  雅各書第三章第七節那邊
[00:13:48.000 --> 00:13:49.000]  可以讓我們看見
[00:13:49.000 --> 00:13:52.000]  人在管理自己的舌頭上面
[00:13:52.000 --> 00:13:56.000]  是完全失敗的
[00:13:56.000 --> 00:13:59.000]  因為人的罪
[00:13:59.000 --> 00:14:03.000]  因為人的罪
[00:14:03.000 --> 00:14:05.000]  你知道不說話的啞巴
[00:14:05.000 --> 00:14:07.000]  也是一樣的
[00:14:07.000 --> 00:14:09.000]  雖然他不會發聲音
[00:14:09.000 --> 00:14:11.000]  我記得我在小的時候
[00:14:11.000 --> 00:14:13.000]  我們家裡面
[00:14:13.000 --> 00:14:15.000]  環境也不是很好
[00:14:15.000 --> 00:14:16.000]  但是我母親
[00:14:16.000 --> 00:14:19.000]  她認識一對夫婦是啞巴
[00:14:19.000 --> 00:14:21.000]  夫婦都是啞巴
[00:14:21.000 --> 00:14:23.000]  我母親因為他們的生活很辛苦
[00:14:23.000 --> 00:14:25.000]  所以有的時候就藉機會
[00:14:25.000 --> 00:14:26.000]  找一些事情
[00:14:26.000 --> 00:14:27.000]  其實很多事情
[00:14:27.000 --> 00:14:28.000]  是她自己可以做的
[00:14:28.000 --> 00:14:29.000]  我們也可以做
[00:14:29.000 --> 00:14:31.000]  但是她就藉著機會
[00:14:31.000 --> 00:14:36.000]  找一些事情請他們來做
[00:14:36.000 --> 00:14:39.000]  希望能夠在金錢上面幫助他們
[00:14:39.000 --> 00:14:41.000]  你知道我們那時候還很小
[00:14:41.000 --> 00:14:43.000]  有的時候就看見他們兩個人
[00:14:43.000 --> 00:14:45.000]  比手劃腳
[00:14:45.000 --> 00:14:48.000]  然後面紅耳赤
[00:14:48.000 --> 00:14:51.000]  嘴中發出一些聲音來
[00:14:51.000 --> 00:14:53.000]  我現在想起來
[00:14:53.000 --> 00:14:55.000]  若不是我們當時不在場的話
[00:14:55.000 --> 00:15:00.000]  他們兩個可能就動手打起來了
[00:15:00.000 --> 00:15:01.000]  那些聲音
[00:15:01.000 --> 00:15:03.000]  你知道我現在想起來
[00:15:03.000 --> 00:15:04.000]  那些聲音說不定
[00:15:04.000 --> 00:15:06.000]  就是台語裡面的髒話
[00:15:06.000 --> 00:15:10.000]  你知道嗎
[00:15:10.000 --> 00:15:12.000]  人裡面的罪
[00:15:12.000 --> 00:15:14.000]  驕傲的罪
[00:15:14.000 --> 00:15:16.000]  發出來的
[00:15:16.000 --> 00:15:17.000]  就是這個樣子
[00:15:17.000 --> 00:15:18.000]  從哪裡發出來
[00:15:18.000 --> 00:15:19.000]  第一件事情
[00:15:19.000 --> 00:15:21.000]  從我們的舌頭
[00:15:21.000 --> 00:15:24.000]  從我們的口裡面發出來
[00:15:24.000 --> 00:15:26.000]  聖靈感動大衛
[00:15:26.000 --> 00:15:27.000]  他這樣子說
[00:15:27.000 --> 00:15:29.000]  他說所以人如果要愛生命
[00:15:29.000 --> 00:15:30.000]  享美福
[00:15:30.000 --> 00:15:34.000]  就先要不出惡言
[00:15:34.000 --> 00:15:35.000]  也許你可以講說
