
[00:00:00.000 --> 00:00:02.880]  弟兄姊妹 主律平安
[00:08:20.360 --> 00:08:22.600]  真的說的半腳石
[00:08:22.600 --> 00:08:24.480]  不是屬靈的意思
[00:08:24.480 --> 00:08:26.360]  在利未記那裏
[00:08:26.360 --> 00:08:28.360]  一開始十九章
[00:08:28.360 --> 00:08:29.600]  十一至十四節那裏
[00:08:29.600 --> 00:08:33.600]  有些律例叫你不要做什麼
[00:08:33.600 --> 00:08:35.360]  不要欺壓的輪舍
[00:08:35.360 --> 00:08:37.440]  不要欺負你的輪舍
[00:08:37.440 --> 00:08:40.400]  如果你屋裏有什麼事和隔壁吵
[00:08:40.400 --> 00:08:41.600]  說你沒有剪草
[00:08:41.600 --> 00:08:42.920]  說你泊了一輛車在門口
[00:08:42.920 --> 00:08:44.440]  你不要欺壓他
[00:08:44.440 --> 00:08:46.040]  這是聖經的教訓
[00:08:46.040 --> 00:08:48.160]  不可以偷盜
[00:08:48.160 --> 00:08:52.040]  盜竊
[00:08:52.040 --> 00:08:56.040]  故宮的錢不可以在你那裏過夜
[00:08:56.040 --> 00:08:56.760]  很有趣
[00:08:56.760 --> 00:08:58.440]  因為以前就是
[00:08:58.440 --> 00:08:59.680]  其實現在有時候也是
[00:08:59.680 --> 00:09:02.720]  即日賺錢即日要
[00:09:02.720 --> 00:09:05.120]  即日開工即日有收錢
[00:09:05.120 --> 00:09:06.920]  香港早期都是這樣的
[00:09:06.920 --> 00:09:10.000]  因為他要靠那些錢去開飯
[00:09:10.000 --> 00:09:12.120]  你不可以扣著他明天才給你
[00:09:12.120 --> 00:09:13.760]  明天可能公司不見了
[00:09:13.760 --> 00:09:15.120]  找不到他
[00:09:15.120 --> 00:09:16.200]  他說故宮不可以
[00:09:16.200 --> 00:09:19.320]  這些是很普通的
[00:09:19.320 --> 00:09:21.920]  當時的倫理的那些律例
[00:09:21.920 --> 00:09:27.880]  不可咒罵聾子
[00:09:27.880 --> 00:09:29.880]  其實都挺對的
[00:09:29.880 --> 00:09:32.440]  聾的人你不要罵他
[00:09:32.440 --> 00:09:34.200]  一來他聽不到
[00:09:34.200 --> 00:09:35.320]  他聽不到很慘
[00:09:35.320 --> 00:09:36.720]  他又不懂回應你
[00:09:36.720 --> 00:09:38.000]  他以為你在讚他
[00:09:38.000 --> 00:09:39.000]  原來你在罵他
[00:09:39.000 --> 00:09:40.160]  所以聖經有時候挺搞笑
[00:09:40.160 --> 00:09:42.680]  不要咒罵聾的人
[00:09:42.680 --> 00:09:43.600]  其實都挺惡毒的
[00:09:43.600 --> 00:09:44.680]  咒罵聾的人
[00:09:44.680 --> 00:09:45.480]  他又無法聽
[00:09:45.480 --> 00:09:46.040]  他又無法回應
[00:09:46.040 --> 00:09:46.880]  其實是浪費氣力的
[00:09:46.880 --> 00:09:48.160]  因為他聽不到
[00:09:48.160 --> 00:09:49.080]  但這個最重要
[00:09:49.080 --> 00:09:52.600]  不可將半腳石放在盲人面前
[00:09:52.600 --> 00:09:54.200]  這個真是很殘忍
[00:09:54.200 --> 00:09:55.680]  他已經盲
[00:09:55.680 --> 00:09:57.720]  你就放一塊石在他前面
[00:09:57.720 --> 00:09:58.920]  一定怎樣
[00:09:58.920 --> 00:10:01.200]  一定跌倒
[00:10:01.200 --> 00:10:02.360]  所以原來半腳石
[00:10:02.360 --> 00:10:05.400]  在利美記摩西的律例已經有說
[00:10:05.400 --> 00:10:06.760]  你要敬畏上帝
[00:10:06.760 --> 00:10:08.960]  我是耶和華
[00:10:08.960 --> 00:10:12.440]  究竟今天這個半腳石
[00:10:12.440 --> 00:10:13.720]  有沒有屬靈的意思
[00:10:13.720 --> 00:10:14.560]  是有的
[00:10:14.560 --> 00:10:16.520]  聖經多次提過
[00:10:16.520 --> 00:10:18.480]  在我們信了主之後
[00:10:18.480 --> 00:10:21.720]  我們人生的路上當中
[00:10:21.720 --> 00:10:23.920]  很多時候有些障礙
[00:10:23.920 --> 00:10:25.960]  令我們叛倒
[00:10:25.960 --> 00:10:29.240]  那些障礙就是半腳石
[00:10:29.240 --> 00:10:32.000]  我們一定要提防半腳石
[00:10:32.000 --> 00:10:33.400]  而且聖經亦都說
[00:10:33.400 --> 00:10:37.200]  我們不單止要提防半腳石
[00:10:37.200 --> 00:10:39.120]  更加不好什麼
[00:10:39.120 --> 00:10:42.920]  不要把半腳石放在其他人面前
[00:10:42.920 --> 00:10:43.800]  明白了嗎
[00:10:43.800 --> 00:10:47.120]  不單止自己不要踢到石頭跌倒
[00:10:47.120 --> 00:10:52.200]  更加不要把石頭跌倒在別人面前
[00:10:52.200 --> 00:10:55.720]  這兩個意思之中
[00:10:55.720 --> 00:10:57.680]  半腳石是什麼呢
[00:10:57.680 --> 00:11:00.280]  在靈異上半腳石就是
[00:11:00.280 --> 00:11:03.600]  任何一樣人或事物
[00:11:03.600 --> 00:11:08.920]  當它妨礙了我們和上帝親近
[00:11:08.920 --> 00:11:13.640]  妨礙了阻止我們和上帝建立的關係
[00:11:13.640 --> 00:11:14.680]  就是半腳石
[00:11:14.680 --> 00:11:16.400]  所以其實是很多東西
[00:11:16.400 --> 00:11:19.160]  包含了很多東西
[00:11:19.160 --> 00:11:21.880]  但是今天沒有時間一一說完
[00:11:21.880 --> 00:11:23.120]  我主要就是說
[00:11:23.120 --> 00:11:27.360]  心中的偶像成為我們的半腳石
[00:11:27.360 --> 00:11:30.160]  心中的偶像在舊約《以西結書》
[00:11:30.160 --> 00:11:34.760]  《以西結先知》14章2至4節
[00:11:34.760 --> 00:11:35.920]  他就已經提過
[00:11:35.920 --> 00:11:38.720]  他說主又說如此說
[00:11:38.720 --> 00:11:41.320]  他說以色列家的人
[00:11:41.320 --> 00:11:46.040]  凡在心中設立偶像
[00:11:46.040 --> 00:11:49.960]  把陷自己於罪的半腳石放在面前
[00:11:49.960 --> 00:11:51.520]  卻來到先知那裡的
[00:11:51.520 --> 00:11:54.280]  我耶和華在他祈求的事上
[00:11:54.280 --> 00:11:56.400]  必因他拜許多偶像
[00:11:56.400 --> 00:11:59.920]  向他施行報應
[00:11:59.920 --> 00:12:03.360]  說到心中的偶像
[00:12:03.360 --> 00:12:04.720]  不可以拜偶像
[00:12:04.720 --> 00:12:08.000]  我們每個信徒都知道的
[00:12:08.000 --> 00:12:11.560]  因為十節講得很清楚
[00:12:11.560 --> 00:12:13.760]  第二節講得很清楚
[00:12:13.760 --> 00:12:15.480]  但很多時候我們以為偶像
[00:12:15.480 --> 00:12:22.040]  單單就是關公廟的關公就是偶像
[00:12:22.040 --> 00:12:24.200]  觀音廟的觀音像就是偶像
[00:12:24.200 --> 00:12:25.560]  我們是這樣想那些偶像
[00:12:25.560 --> 00:12:28.840]  我們以為那些是假的神明
[00:12:28.840 --> 00:12:32.320]  那些的像就是偶像
[00:12:32.320 --> 00:12:34.360]  當然這些都是
[00:12:34.360 --> 00:12:38.480]  但是真正的偶像
[00:12:38.480 --> 00:12:41.720]  其實有其他的偶像
[00:12:41.720 --> 00:12:45.960]  大家最想到的是甚麼偶像呢
[00:12:45.960 --> 00:12:51.320]  就是那些很紅的歌星、明星
[00:12:51.320 --> 00:12:53.800]  甚麼MIRROR、Windows那些
[00:12:53.800 --> 00:12:56.560]  那些就是偶像
[00:12:56.560 --> 00:12:59.840]  我們是做粉絲
[00:12:59.840 --> 00:13:02.720]  我們看到的台很少講偶像
[00:13:02.720 --> 00:13:03.600]  因為不敢講
[00:13:03.600 --> 00:13:04.600]  我們說粉絲比較好
[00:13:04.600 --> 00:13:05.520]  不要講偶像
[00:13:05.520 --> 00:13:09.320]  因為好像說到命不要崇拜偶像
[00:13:09.320 --> 00:13:11.640]  我們偏偏去做
[00:13:11.640 --> 00:13:14.280]  其實很簡單的就是一個定義
[00:13:14.280 --> 00:13:18.640]  任何一件事你看是比神更重要的就是偶像
[00:13:18.640 --> 00:13:19.440]  知道嗎
[00:13:19.440 --> 00:13:22.520]  很簡單的定義定義
[00:13:22.520 --> 00:13:26.040]  那件事你看是比神更重要的
[00:13:26.040 --> 00:13:29.280]  比上帝更重要的就是你的偶像
[00:13:29.280 --> 00:13:31.440]  很簡單
[00:13:31.440 --> 00:13:32.880]  沒得爭論的這件事
[00:13:32.880 --> 00:13:34.440]  我們一定要放神第一位
[00:13:34.440 --> 00:13:38.680]  你放其他東西是比神重要的
[00:13:38.680 --> 00:13:40.360]  那個就是你的偶像
[00:13:40.360 --> 00:13:42.600]  所以其實我們很多時候都拜了偶像
[00:13:42.600 --> 00:13:45.440]  我們犯了規的知道嗎
[00:13:45.440 --> 00:13:47.080]  所以我們一定要提醒我們自己
[00:13:47.080 --> 00:13:53.120]  這個就是我們人生跟從主路上的半缺失
[00:13:53.120 --> 00:13:57.120]  心中的偶像裡面我們有很多的例子
[00:13:57.120 --> 00:13:59.040]  舉幾個例子
[00:13:59.040 --> 00:14:00.440]  就是很自我
[00:14:00.440 --> 00:14:04.120]  人是很自我的
[00:14:04.120 --> 00:14:06.600]  自我為中心
[00:14:06.600 --> 00:14:17.760]  就是因為在動物世界的進化過程
[00:14:17.760 --> 00:14:19.080]  就是這麼說
[00:14:19.080 --> 00:14:21.040]  我們應該先不要講神
[00:14:21.040 --> 00:14:23.720]  我們是要保護自己的
[00:14:23.720 --> 00:14:27.000]  我們是要適者就生存
[00:14:27.000 --> 00:14:29.200]  不適者就淘汰
[00:14:29.200 --> 00:14:35.280]  我們很多時候要以我為中心
[00:14:35.280 --> 00:14:36.680]  自求多福
[00:14:36.680 --> 00:14:38.200]  我們才可以
[00:14:38.200 --> 00:14:42.680]  但是我們基督教的概念其實是倒轉的
[00:14:42.680 --> 00:14:44.160]  我們是要先考慮其他人
[00:14:44.160 --> 00:14:45.160]  不是考慮自己
[00:14:45.160 --> 00:14:46.960]  更加我們要考慮上帝
[00:14:46.960 --> 00:14:49.400]  但是人性是自我的
[00:14:49.400 --> 00:14:53.960]  其實人的基本是自我迷戀的
[00:14:53.960 --> 00:14:57.360]  我們是覺得自己很重要
[00:14:57.360 --> 00:15:00.600]  為什麼那些時裝店
[00:15:00.600 --> 00:15:02.400]  即是outlet那些
[00:15:02.400 --> 00:15:05.800]  為什麼每季推出那些衣服
[00:15:05.800 --> 00:15:07.320]  就這麼多人去買
[00:15:07.320 --> 00:15:09.440]  買來買去買不完的
[00:15:09.440 --> 00:15:10.840]  其實衣服老實說
[00:15:10.840 --> 00:15:14.040]  你穿十年八年都未必會爛的
[00:15:14.040 --> 00:15:16.120]  為什麼會這樣呢
[00:15:16.120 --> 00:15:20.240]  因為其實我們是要有形象給人看
[00:15:20.240 --> 00:15:21.880]  我們是迷戀自己
[00:15:21.880 --> 00:15:23.160]  這是天性的
[00:15:23.160 --> 00:15:26.200]  不過有些人強烈地表達出來
[00:15:26.200 --> 00:15:27.280]  有些人就沒有
[00:15:27.280 --> 00:15:30.080]  其實我們每個人每天都照一下鏡子
[00:15:30.080 --> 00:15:30.760]  是不是
[00:15:30.760 --> 00:15:31.480]  我們照一下鏡子
[00:15:31.480 --> 00:15:32.840]  好像孔雀在開一下瓶子
[00:15:32.840 --> 00:15:33.480]  是不是
[00:15:33.480 --> 00:15:35.000]  我們一定會這樣做的
[00:15:35.000 --> 00:15:37.920]  我們要看鏡子是否漂亮
[00:15:37.920 --> 00:15:39.320]  其實我們是自我迷戀的
[00:15:39.320 --> 00:15:41.520]  但這個不是錯的
[00:15:41.520 --> 00:15:48.360]  但是如果你將焦點永遠放在自己的身上
[00:15:48.360 --> 00:15:51.120]  你自己就是你自己的偶像
[00:15:51.120 --> 00:15:53.200]  你封了自己做偶像都不知道
[00:15:53.200 --> 00:15:55.720]  你覺得這個才是最重要的
[00:15:55.720 --> 00:15:59.160]  你活著的是為自己
[00:15:59.160 --> 00:15:59.760]  明白嗎
[00:15:59.760 --> 00:16:02.000]  你說我不是為自己我很疼愛我的子女
[00:16:02.000 --> 00:16:04.960]  是為你自己的子女
[00:16:04.960 --> 00:16:06.560]  都是自己
[00:16:06.560 --> 00:16:07.520]  你明白嗎
[00:16:07.520 --> 00:16:10.080]  你活著不是為街邊的乞丐
[00:16:10.080 --> 00:16:11.480]  一定不會
[00:16:11.480 --> 00:16:14.960]  你活著不是為三樓的B仔
[00:16:14.960 --> 00:16:16.080]  陳師奶的兒子
[00:16:16.080 --> 00:16:16.880]  你不會
[00:16:16.880 --> 00:16:19.680]  我們是為自己為自己的家庭
[00:16:19.680 --> 00:16:21.480]  但是聖經告訴我們
[00:16:21.480 --> 00:16:23.440]  當我們認識了主耶穌
[00:16:23.440 --> 00:16:25.560]  接受了他基督做我們救主
[00:16:25.560 --> 00:16:27.440]  我們活著的不再是乃是基督
[00:16:27.440 --> 00:16:28.560]  在我們裡面活著
[00:16:28.560 --> 00:16:32.840]  所以如果我們過分太自我為中心
[00:16:32.840 --> 00:16:34.880]  每樣都咪咪咪的話
[00:16:34.880 --> 00:16:36.840]  這個就是我們的偶像
[00:16:36.840 --> 00:16:40.600]  這個就攔阻了我們去跟神親近
[00:16:40.600 --> 00:16:42.240]  是嗎
[00:16:42.240 --> 00:16:43.400]  教會叫我們去侍奉
[00:16:43.400 --> 00:16:44.400]  不是 我沒有空
[00:16:44.400 --> 00:16:45.400]  我又什麼什麼
[00:16:45.400 --> 00:16:46.680]  每樣都先考慮自己
[00:16:46.680 --> 00:16:47.480]  我又沒有那個能力
[00:16:47.480 --> 00:16:49.040]  我什麼 我不行 我不行
[00:16:49.040 --> 00:16:50.200]  我沒有空 沒有時間
[00:16:50.200 --> 00:16:51.920]  你先考慮我
[00:16:51.920 --> 00:16:54.640]  有沒有考慮過教會的需要
[00:16:54.640 --> 00:16:57.480]  有沒有考慮過上帝角度的需要
[00:16:57.480 --> 00:16:57.960]  是嗎
[00:16:57.960 --> 00:17:00.960]  知太過自我就是你的半腳石
[00:17:00.960 --> 00:17:03.520]  攔阻你在教會的侍奉
[00:17:03.520 --> 00:17:05.960]  攔阻你跟神建立的關係
[00:17:05.960 --> 00:17:07.840]  這個是很真的
[00:17:07.840 --> 00:17:08.920]  第二就是
[00:17:08.920 --> 00:17:12.960]  很多時候我們是要追求一個滿足感
[00:17:12.960 --> 00:17:14.400]  和安全感
[00:17:14.400 --> 00:17:16.080]  滿足感和安全感其實兩樣東西
[00:17:16.080 --> 00:17:17.880]  不可以放在一起說
[00:17:17.880 --> 00:17:20.240]  滿足感就是satisfaction
[00:17:20.240 --> 00:17:23.080]  即是我們一樣東西是想追求美好的
[00:17:23.080 --> 00:17:25.120]  不是 現在說話不是錯的
[00:17:25.120 --> 00:17:25.960]  我們個個都會
[00:17:25.960 --> 00:17:27.240]  包括我自己都會這樣做
[00:17:27.240 --> 00:17:30.080]  安全感更加需要
[00:17:30.080 --> 00:17:32.080]  安全感很重要
[00:17:32.080 --> 00:17:33.160]  如果不是
[00:17:33.160 --> 00:17:35.240]  今天都不會坐了這麼多人在我們教會
[00:17:35.240 --> 00:17:36.280]  在香港過來
[00:17:36.280 --> 00:17:39.000]  安全感是重要
[00:17:39.000 --> 00:17:40.800]  但是
[00:17:40.800 --> 00:17:42.040]  我們有時候過分了
[00:17:42.040 --> 00:17:44.520]  我們沒有辦法可以
[00:17:44.520 --> 00:17:47.080]  拒絕一些好的東西
[00:17:47.080 --> 00:17:48.960]  或者我們認為好的東西
[00:17:48.960 --> 00:17:52.520]  我們想東西太過worldly
[00:17:52.520 --> 00:17:54.120]  太過熟悉
[00:17:54.120 --> 00:17:57.280]  我們看一些物質的東西是重要
[00:17:57.280 --> 00:17:59.600]  我們想著物質可以給我們滿足
[00:17:59.600 --> 00:18:01.680]  我們看物質可以給我們的安全
[00:18:01.680 --> 00:18:04.280]  但是我們知道不是的
[00:18:04.280 --> 00:18:05.200]  物質會過去
[00:18:05.200 --> 00:18:06.800]  天地會廢去
[00:18:06.800 --> 00:18:09.320]  唯有上帝的道是永遠常存
[00:18:09.320 --> 00:18:12.320]  所以我們知道物質是沒有辦法可以給我們
