
[00:00:00.000 --> 00:00:05.520]  第三十一節 耶穌親自在當時的門徒面前
[00:02:19.000 --> 00:02:21.400]  祂是從神那裡來的
[00:02:21.400 --> 00:02:23.800]  因為這個根基是很重要的
[00:02:23.800 --> 00:02:24.800]  如果沒有這些事發生
[00:02:24.800 --> 00:02:26.600]  我們很像當年的門徒
[00:02:26.600 --> 00:02:29.400]  或者尼哥帝母仍然可以很聽不明白那些東西
[00:02:29.400 --> 00:02:31.400]  但我希望我們第一個開始
[00:02:31.400 --> 00:02:32.200]  為何要講這件事
[00:02:32.200 --> 00:02:33.600]  因為我希望開始
[00:02:33.600 --> 00:02:37.600]  雖然我知道有很多人覺得聖經是外星語
[00:02:37.600 --> 00:02:39.600]  只是傳道人或者某些人研究聖經
[00:02:39.600 --> 00:02:41.000]  或者信了幾十年
[00:02:41.000 --> 00:02:42.400]  那些才讀得明白
[00:02:42.400 --> 00:02:43.600]  我已經講了很多次
[00:02:43.600 --> 00:02:48.000]  我很盼望我們先來有一份信耶穌的心
[00:02:48.000 --> 00:02:50.400]  耶穌所說的真是重要
[00:02:50.400 --> 00:02:51.600]  耶穌說祂來
[00:02:51.600 --> 00:02:53.400]  祂是從天來
[00:02:53.400 --> 00:02:56.200]  祂要和我們講天的事
[00:02:56.200 --> 00:02:58.200]  那我們就要歡喜了
[00:02:58.200 --> 00:03:00.200]  我們就要在那裡很喜悅地說
[00:03:00.200 --> 00:03:01.400]  哇!真是歡喜了
[00:03:01.400 --> 00:03:04.800]  因為從來沒有人在天
[00:03:04.800 --> 00:03:07.400]  在天的也不會落地
[00:03:07.400 --> 00:03:09.800]  但今天我們感謝耶穌
[00:03:09.800 --> 00:03:12.000]  因為祂是從天來
[00:03:12.000 --> 00:03:14.000]  又在萬有之上
[00:03:14.000 --> 00:03:19.200]  祂是那位榮耀無比又知道神一切事情的兒子
[00:03:19.200 --> 00:03:21.200]  我們要這樣來敬拜
[00:03:21.200 --> 00:03:23.400]  於是耶穌再講第三十一節
[00:03:23.400 --> 00:03:27.400]  祂說從地上來的就是屬乎地
[00:03:27.400 --> 00:03:31.000]  地所說的也是屬乎地
[00:03:31.000 --> 00:03:33.000]  但是從天上來的
[00:03:33.000 --> 00:03:34.600]  是在萬有之上
[00:03:34.600 --> 00:03:38.200]  為何要這樣對比性去講呢
[00:03:38.200 --> 00:03:41.200]  因為我想有些人有印象
[00:03:41.200 --> 00:03:45.000]  會看到前面第三章來的底幕
[00:03:45.000 --> 00:03:46.600]  原來很重要
[00:03:46.600 --> 00:03:51.600]  原來如果我們不能夠認識有個天
[00:03:51.600 --> 00:03:55.000]  我現在講的天不是真的雲
[00:03:55.000 --> 00:03:58.200]  其實天是一個喻表性就是上帝
[00:03:58.200 --> 00:04:01.200]  是有一個在天之上的神
[00:04:01.200 --> 00:04:04.000]  有一個在萬有之上的神
[00:04:04.000 --> 00:04:06.400]  如果我們不願意接受一件事
[00:04:06.400 --> 00:04:08.800]  我們永遠都只是中間那一節
[00:04:08.800 --> 00:04:10.600]  我們是地上的
[00:04:10.600 --> 00:04:12.200]  我們是屬地的
[00:04:12.200 --> 00:04:14.800]  所以我們聽來聽去都是地上的東西
[00:04:14.800 --> 00:04:16.400]  這是很重要的
[00:04:16.400 --> 00:04:19.200]  因為如果我們不認識清楚
[00:04:19.200 --> 00:04:21.400]  我們仍然找耶穌的時候
[00:04:21.400 --> 00:04:25.200]  或者看聖經的時候會有很多偏差
[00:04:25.200 --> 00:04:30.800]  偏差的意思是我們想聽地上的東西
[00:04:30.800 --> 00:04:33.400]  我們想求地的事
[00:04:33.400 --> 00:04:36.000]  我們找耶穌
[00:04:36.000 --> 00:04:37.400]  於是我們看不進聖經
[00:04:37.400 --> 00:04:39.800]  因為聖經有很多東西
[00:04:39.800 --> 00:04:42.000]  是要帶你上天
[00:04:42.000 --> 00:04:44.200]  是要讓我們看永遠
[00:04:44.200 --> 00:04:46.200]  是要讓我們看永恆
[00:04:46.200 --> 00:04:49.400]  不是暫時那片混亂
[00:04:49.400 --> 00:04:52.400]  不是暫時那種震動
[00:04:52.400 --> 00:04:56.800]  神要帶來的是不震動的覺
[00:04:56.800 --> 00:04:59.600]  神帶來的是永遠的生命
[00:04:59.600 --> 00:05:02.200]  永遠生命不要看為很簡單
[00:05:02.200 --> 00:05:03.600]  不要以為就是不用死
[00:05:03.600 --> 00:05:04.800]  其實不是不用死
[00:05:04.800 --> 00:05:07.200]  聖經清楚說要死
[00:05:07.200 --> 00:05:09.800]  第一次死必然人人都死
[00:05:09.800 --> 00:05:12.200]  因為肉體是一定要死
[00:05:12.200 --> 00:05:13.800]  信耶穌都要死
[00:05:13.800 --> 00:05:17.000]  所以永遠生命不是肉體那次的死
[00:05:17.000 --> 00:05:18.200]  是在靈裡面
[00:05:18.200 --> 00:05:20.600]  在天裡面的生命
[00:05:20.600 --> 00:05:22.600]  你可不可以進入
[00:05:22.600 --> 00:05:24.200]  我昨天去預備的時候
[00:05:24.200 --> 00:05:28.600]  突然神給我一個比喻
[00:05:28.600 --> 00:05:30.600]  我們中國人是不是很厲害
[00:05:30.600 --> 00:05:32.600]  現在升空
[00:05:32.600 --> 00:05:35.200]  太空人很厲害
[00:05:35.200 --> 00:05:38.600]  你有沒有想過上天空很煩
[00:05:38.600 --> 00:05:40.000]  上太空
[00:05:40.000 --> 00:05:40.800]  你有沒有看到
[00:05:40.800 --> 00:05:42.000]  其實我不會喜歡做太空人
[00:05:42.000 --> 00:05:43.200]  我不知為何人們那麼喜歡
[00:05:43.200 --> 00:05:44.400]  在那裡又辛苦
[00:05:44.400 --> 00:05:47.400]  又被很多猴子怎樣弄
[00:05:47.400 --> 00:05:50.000]  又好像要很多訓練
[00:05:50.000 --> 00:05:51.200]  是不是很多訓練
[00:05:51.200 --> 00:05:52.800]  要很規格
[00:05:52.800 --> 00:05:54.600]  甚至那些重量
[00:05:54.600 --> 00:05:56.400]  好像身形那些
[00:05:56.400 --> 00:05:57.400]  肥得太不行
[00:05:57.400 --> 00:05:58.600]  應該我知道
[00:05:58.600 --> 00:06:00.400]  因為他上高的地心吸力
[00:06:00.400 --> 00:06:01.600]  或者反地心吸力的東西
[00:06:01.600 --> 00:06:02.600]  是應該
[00:06:02.600 --> 00:06:04.800]  所以你看到他要很緩慢
[00:06:04.800 --> 00:06:05.400]  是不是
[00:06:05.400 --> 00:06:06.600]  那時候我們看到很偉大
[00:06:06.600 --> 00:06:08.200]  坐在那裡說兩句
[00:06:08.200 --> 00:06:09.400]  我記得是什麼
[00:06:09.400 --> 00:06:10.400]  感覺良好
[00:06:10.400 --> 00:06:11.200]  是不是那些
[00:06:11.200 --> 00:06:13.400]  這樣你就應該拍手
[00:06:13.400 --> 00:06:14.200]  感覺良好
[00:06:14.200 --> 00:06:16.000]  沒有死在那裡
[00:06:16.000 --> 00:06:18.800]  但是其實我有類似的比喻
[00:06:18.800 --> 00:06:20.400]  耶穌今天來
[00:06:20.400 --> 00:06:22.400]  為什麼那麼辛苦去做基督徒
[00:06:22.400 --> 00:06:23.600]  雖然耶穌那麼辛苦
[00:06:23.600 --> 00:06:25.200]  不過我想說
[00:06:25.200 --> 00:06:27.400]  我相信那些太空人
[00:06:27.400 --> 00:06:28.400]  他有些東西
[00:06:28.400 --> 00:06:29.600]  他是告訴你
[00:06:29.600 --> 00:06:31.800]  你看不到的他看到
[00:06:31.800 --> 00:06:33.600]  他會覺得值得
[00:06:33.600 --> 00:06:34.400]  他會覺得值得
[00:06:34.400 --> 00:06:35.800]  因為你沒看到過
[00:06:35.800 --> 00:06:37.000]  那為什麼他那麼辛苦
[00:06:37.000 --> 00:06:38.000]  但是你要知道
[00:06:38.000 --> 00:06:40.600]  要訓練才能上天
[00:06:40.600 --> 00:06:42.400]  明白嗎
[00:06:42.400 --> 00:06:43.600]  要聽得懂天的話
[00:06:43.600 --> 00:06:46.000]  你才是天的人
[00:06:46.000 --> 00:06:47.400]  你想不想做天的人
[00:06:47.400 --> 00:06:48.000]  可能我不想
[00:06:48.000 --> 00:06:49.000]  我做地
[00:06:49.000 --> 00:06:50.000]  想做地的人
[00:06:50.000 --> 00:06:51.200]  就真是
[00:06:51.200 --> 00:06:53.200]  你接下來真的不用怎麼看聖經很多
[00:06:53.200 --> 00:06:57.600]  因為聖經實在不是在說地
[00:06:57.600 --> 00:06:58.600]  不是不關心地
[00:06:58.600 --> 00:07:05.200]  地是一定會廢去的
[00:07:05.200 --> 00:07:07.400]  是會廢去的
[00:07:07.400 --> 00:07:09.600]  地的東西會衰殘
[00:07:09.600 --> 00:07:11.400]  我們肉體也會衰殘
[00:07:11.400 --> 00:07:12.800]  所以上帝
[00:07:12.800 --> 00:07:15.000]  耶穌猜來的時候
[00:07:15.000 --> 00:07:16.600]  是要我們知天的東西
[00:07:16.600 --> 00:07:18.600]  第一點一定要有這個基礎
[00:07:18.600 --> 00:07:21.200]  而尼哥底姆正是在第三章
[00:07:21.200 --> 00:07:22.800]  如果你有印象我們說過
[00:07:22.800 --> 00:07:24.200]  他那一刻說什麼
[00:07:24.200 --> 00:07:26.600]  當耶穌跟他說要重生
[00:07:26.600 --> 00:07:27.400]  是不是
[00:07:27.400 --> 00:07:29.600]  但是尼哥底姆再一次回顧一下
[00:07:29.600 --> 00:07:31.800]  因為一定要反覆地看《約翰福音》
[00:07:31.800 --> 00:07:32.800]  《約翰福音》的
[00:07:32.800 --> 00:07:34.800]  尼哥底姆的兩句回答是怎麼樣
[00:07:34.800 --> 00:07:35.600]  第四節
[00:07:35.600 --> 00:07:37.400]  第三章是第四節
[00:07:37.400 --> 00:07:39.400]  你可不可以代表尼哥底姆讀一次
[00:07:39.400 --> 00:07:40.400]  他那時候的回應
[00:07:40.400 --> 00:07:41.800]  第四節
[00:07:41.800 --> 00:07:42.800]  尼哥底姆說
[00:07:42.800 --> 00:07:44.200]  一二三
[00:07:44.200 --> 00:07:46.400]  「尼哥底姆說
[00:07:46.400 --> 00:07:48.200]  人已經老了
[00:07:48.200 --> 00:07:50.400]  你能重生嗎
[00:07:50.400 --> 00:07:53.400]  你能再進步復生嗎」
[00:07:53.400 --> 00:07:55.400]  還有第二次的回應
[00:07:55.400 --> 00:07:56.800]  當耶穌再解釋
[00:07:56.800 --> 00:07:58.400]  怎樣是重靈生
[00:07:58.400 --> 00:08:01.200]  怎樣是要贖天贖神國的時候
[00:08:01.200 --> 00:08:02.200]  他又不明白
[00:08:02.200 --> 00:08:03.400]  所以第九節
[00:08:03.400 --> 00:08:04.800]  他再回應
[00:08:04.800 --> 00:08:06.200]  請讀
[00:08:06.200 --> 00:08:08.600]  「尼哥底姆問黑雪
[00:08:08.600 --> 00:08:10.800]  神能夠借此命」
[00:08:10.800 --> 00:08:13.000]  但是耶穌又很妙地回答他
[00:08:13.000 --> 00:08:14.400]  耶穌第十節說
[00:08:14.400 --> 00:08:16.400]  「你是以色列人的先生
[00:08:16.400 --> 00:08:17.800]  還不明白魔」
[00:08:17.800 --> 00:08:20.600]  這是一個很重點
[00:08:20.600 --> 00:08:22.800]  很強調尼哥底姆是什麼身份
[00:08:22.800 --> 00:08:25.200]  是做師父的
[00:08:25.200 --> 00:08:27.200]  他不是不懂聖經
[00:08:27.200 --> 00:08:29.200]  他對舊約很熟悉
[00:08:29.200 --> 00:08:31.600]  甚至有份教人
[00:08:31.600 --> 00:08:34.400]  有份教很多律法士
[00:08:34.400 --> 00:08:36.600]  但是在那一刻
[00:08:36.600 --> 00:08:38.600]  其實他熟悉什麼
[00:08:38.600 --> 00:08:39.800]  他不是熟悉天
[00:08:39.800 --> 00:08:42.800]  他還在地的想法裡想耶穌
[00:08:42.800 --> 00:08:44.200]  其實保羅也試過
[00:08:44.200 --> 00:08:45.400]  如果你看他的見證
[00:08:45.400 --> 00:08:46.400]  他寫的書卷
[00:08:46.400 --> 00:08:47.400]  他曾經說
[00:08:47.400 --> 00:08:50.800]  「我曾經是以外貌認耶穌」
[00:08:50.800 --> 00:08:53.200]  所以他逼迫基督徒
[00:08:53.200 --> 00:08:54.400]  他逼迫基督徒
[00:08:54.400 --> 00:08:57.800]  我覺得耶穌來搞亂猶太教
[00:08:57.800 --> 00:08:59.000]  所以他逼迫基督徒
[00:08:59.000 --> 00:09:00.600]  原來很嚴重
[00:09:00.600 --> 00:09:02.600]  原來如果我們誤解耶穌
[00:09:02.600 --> 00:09:06.800]  以為祂和地上很多宗教的領袖
[00:09:06.800 --> 00:09:09.200]  信仰是一樣的話
[00:09:09.200 --> 00:09:14.200]  這就是我們沒辦法被拯救的原因
[00:09:14.200 --> 00:09:16.400]  我們用地的東西分析耶穌
[00:09:16.400 --> 00:09:18.600]  我們用地的東西說耶穌
[00:09:18.600 --> 00:09:21.000]  我們用地的東西講解耶穌
[00:09:21.000 --> 00:09:24.200]  所以很多時候我們的耶穌
[00:09:24.200 --> 00:09:27.000]  是無能為力的耶穌
[00:09:27.000 --> 00:09:28.600]  在我們的生命裡
[00:09:28.600 --> 00:09:30.200]  我們看見我們信了耶穌
[00:09:30.200 --> 00:09:32.000]  仍然無能為力
[00:09:32.000 --> 00:09:33.400]  因為我們看見
[00:09:33.400 --> 00:09:36.200]  祂是從天上來
[00:09:36.200 --> 00:09:37.800]  在萬有之上
[00:09:37.800 --> 00:09:39.200]  我們繼續去認識
[00:09:39.200 --> 00:09:40.400]  第三十二節
[00:09:40.400 --> 00:09:42.200]  耶穌繼續作見證
[00:09:42.200 --> 00:09:43.600]  你知道耶穌的見證
[00:09:43.600 --> 00:09:45.600]  很多時候是說話
[00:09:45.600 --> 00:09:46.800]  有行動
[00:09:46.800 --> 00:09:48.000]  但祂也是說話
[00:09:48.000 --> 00:09:49.000]  祂是真理本身
[00:09:49.000 --> 00:09:50.000]  祂是道本身
[00:09:50.000 --> 00:09:51.600]  所以有時候你要聽耶穌
[00:09:51.600 --> 00:09:53.400]  講天上的事一定要看聖經
[00:09:53.400 --> 00:09:54.600]  第三十二節
[00:09:54.600 --> 00:09:57.800]  祂將所見所聞的見證出來
[00:09:57.800 --> 00:10:01.800]  只是沒有人領受祂的見證
[00:10:01.800 --> 00:10:03.200]  原來耶穌很清楚說
[00:10:03.200 --> 00:10:05.200]  我為什麼要從天來呢
[00:10:05.200 --> 00:10:07.600]  因為我要說見證
[00:10:07.600 --> 00:10:09.800]  那祂的見證是從哪裡來的
[00:10:09.800 --> 00:10:11.800]  就是在天上和神
[00:10:11.800 --> 00:10:14.200]  很多的見 很多的聞
[00:10:14.200 --> 00:10:16.800]  《約翰福音》很喜歡用見與聞
[00:10:16.800 --> 00:10:18.200]  其實這個就是
[00:10:18.200 --> 00:10:20.200]  如果你看《啟示錄》也很喜歡這樣說
[00:10:20.200 --> 00:10:23.400]  就是我聽見 我看見
[00:10:23.400 --> 00:10:25.400]  是原來耶穌的東西是
[00:10:25.400 --> 00:10:27.400]  聽得見 看得見
[00:10:27.400 --> 00:10:30.000]  是從上帝來給祂的
[00:10:30.000 --> 00:10:31.800]  於是祂就是來做見證
[00:10:31.800 --> 00:10:32.800]  其實耶穌其中一個身份
[00:10:32.800 --> 00:10:34.400]  你不要以為祂就是神
[00:10:34.400 --> 00:10:35.000]  很高超
[00:10:35.000 --> 00:10:35.400]  不是的
[00:10:35.400 --> 00:10:37.200]  祂來也是好像
[00:10:37.200 --> 00:10:39.200]  施洗約翰一樣作見證
[00:10:39.200 --> 00:10:41.200]  祂也是將自己聽到的
[00:10:41.200 --> 00:10:42.000]  見到的
[00:10:42.000 --> 00:10:42.800]  不過祂很特別
[00:10:42.800 --> 00:10:44.800]  因為祂是從天上看見
[00:10:44.800 --> 00:10:47.000]  祂是從天上聽見的
[00:10:47.000 --> 00:10:49.200]  唯有祂是這位
[00:10:49.200 --> 00:10:50.800]  所以如果你說
[00:10:50.800 --> 00:10:53.600]  我要找耶穌以外的東西去聽
[00:10:53.600 --> 00:10:55.200]  天上的東西
[00:10:55.200 --> 00:10:58.400]  其實你一定要問那個人從哪裡來
[00:10:58.400 --> 00:11:01.000]  你又看回一點《約翰福音》
[00:11:01.000 --> 00:11:02.800]  第一章
[00:11:02.800 --> 00:11:05.200]  我們翻一翻第一章
[00:11:05.200 --> 00:11:09.200]  第一章
[00:11:09.200 --> 00:11:11.200]  第六節
[00:11:11.200 --> 00:11:13.200]  第六節
[00:11:13.200 --> 00:11:17.000]  第一章第六節
[00:11:17.000 --> 00:11:18.400]  那我讀一下
[00:11:18.400 --> 00:11:21.200]  這裡有一個人
[00:11:21.200 --> 00:11:23.800]  是從神那裡差來的
[00:11:23.800 --> 00:11:25.600]  名叫約翰
[00:11:25.600 --> 00:11:27.200]  這個人很有趣
[00:11:27.200 --> 00:11:30.600]  這個人就是施洗約翰
[00:11:30.600 --> 00:11:32.400]  但是我想告訴你
[00:11:32.400 --> 00:11:35.800]  祂是稱祂自己是什麼
[00:11:35.800 --> 00:11:38.000]  是一個人
[00:11:38.000 --> 00:11:40.600]  祂有沒有說祂從天上來
[00:11:40.600 --> 00:11:41.600]  沒有
[00:11:41.600 --> 00:11:42.800]  這個已經很大分別
[00:11:42.800 --> 00:11:44.200]  不過祂有個特別身份
[00:11:44.200 --> 00:11:46.000]  為什麼祂可以作見證呢
[00:11:46.000 --> 00:11:47.200]  就因為後面那句
[00:11:47.200 --> 00:11:48.200]  祂說有一個人
[00:11:48.200 --> 00:11:49.800]  不過我這個人是怎樣的
[00:11:49.800 --> 00:11:51.200]  我是從神
[00:11:51.200 --> 00:11:52.800]  其實也可以說從天那裡
[00:11:52.800 --> 00:11:55.000]  就是神猜我在地上做的事情
[00:11:55.000 --> 00:11:56.000]  因為我也是一個地上的人
[00:11:56.000 --> 00:12:01.400]  不過我有從神那裡差來的一些見聞
[00:12:01.400 --> 00:12:02.800]  我都可以說一些
[00:12:02.800 --> 00:12:05.400]  但是祂為什麼要特意說是一個人這個字呢
[00:12:05.400 --> 00:12:07.200]  這個人一開始就說
[00:12:07.200 --> 00:12:10.400]  我是從神差來的名叫施洗約翰
[00:12:10.400 --> 00:12:12.600]  因為祂要和耶穌分別出來
[00:12:12.600 --> 00:12:14.000]  祂很清楚地告訴我們
[00:12:14.000 --> 00:12:16.200]  雖然耶穌有作見證
[00:12:16.200 --> 00:12:17.600]  約翰有作見證
[00:12:17.600 --> 00:12:19.800]  不過耶穌是很獨特的
[00:12:19.800 --> 00:12:23.600]  因為祂是那位從天上來
[00:12:23.600 --> 00:12:25.400]  營救在天的人子
[00:12:25.400 --> 00:12:27.800]  這個就是我們要伏落耶穌
[00:12:27.800 --> 00:12:29.800]  而且要聽祂的話
[00:12:29.800 --> 00:12:31.600]  要學習祂的事
[00:12:31.600 --> 00:12:33.600]  因為除非一件事
[00:12:33.600 --> 00:12:34.400]  我經常說
[00:12:34.400 --> 00:12:37.800]  我們的動機一定要很良好
[00:12:37.800 --> 00:12:40.600]  如果我們仍然只是在地上
[00:12:40.600 --> 00:12:43.000]  經歷這麼多的衰敗的事
[00:12:43.000 --> 00:12:44.200]  我們的心仍然不死
[00:12:44.200 --> 00:12:50.200]  一件事就是我們仍然要找地上的國
[00:12:50.200 --> 00:12:53.800]  我們仍然要建造很多地上的東西
[00:12:53.800 --> 00:12:56.000]  而我們不讓耶穌改變
[00:12:56.000 --> 00:13:00.400]  因為耶穌說地上的這些是暫時的
[00:13:00.400 --> 00:13:02.200]  其實很多時候已經說得很清楚
[00:13:02.200 --> 00:13:03.600]  我們要永遠的東西
[00:13:03.600 --> 00:13:05.600]  其實耶穌就是要帶來
[00:13:05.600 --> 00:13:08.400]  我們要離開暫時的
[00:13:08.400 --> 00:13:10.000]  要進入永遠的
[00:13:10.000 --> 00:13:11.200]  但是在這個空間裡面
[00:13:11.200 --> 00:13:13.200]  我們是有掙扎的
[00:13:13.200 --> 00:13:15.800]  因為我們本身是一個暫時的人
[00:13:15.800 --> 00:13:18.200]  我們本身是一個會衰敗的人
[00:13:18.200 --> 00:13:19.600]  但是在這個衰敗的過程中
[00:13:19.600 --> 00:13:23.000]  神不斷將不能扭壞的東西
[00:13:23.000 --> 00:13:25.400]  要從天帶給我們
[00:13:25.400 --> 00:13:27.400]  是藉著祂的見證
[00:13:27.400 --> 00:13:28.000]  第一點
[00:13:28.000 --> 00:13:30.200]  我很想我們看到這份愛
[00:13:30.200 --> 00:13:31.400]  耶穌今天來救我們
[00:13:31.400 --> 00:13:35.800]  不是只是停在不定罪就完了
[00:13:35.800 --> 00:13:36.800]  因為我們有時候好像說
[00:13:36.800 --> 00:13:38.400]  不定罪就搞定
[00:13:38.400 --> 00:13:39.400]  那我就自由地生活
[00:13:39.400 --> 00:13:39.800]  不是的
[00:13:39.800 --> 00:13:41.400]  不定罪的意思是說
[00:13:41.400 --> 00:13:42.800]  不定罪之後
[00:13:42.800 --> 00:13:45.200]  是告訴你要離開罪
[00:13:45.200 --> 00:13:46.400]  不定罪的開始是說
[00:13:46.400 --> 00:13:49.000]  我能夠和你在一起
[00:13:49.000 --> 00:13:52.800]  來改變我們本來還有很多黑暗的地方
[00:13:52.800 --> 00:13:54.800]  我第一步先來給恩典說
[00:13:54.800 --> 00:13:57.800]  因為如果不是不定罪這個恩典
[00:13:57.800 --> 00:13:59.400]  耶穌一來就定罪了
[00:13:59.400 --> 00:14:02.200]  耶穌一來的聖潔就要消滅我們
[00:14:02.200 --> 00:14:04.800]  所以先來不定罪是有意思的
[00:14:04.800 --> 00:14:07.800]  不定罪就是要將祂
[00:14:07.800 --> 00:14:10.600]  聖潔的生命放在我們裡面
[00:14:10.600 --> 00:14:13.200]  是能夠成就一個這樣的神蹟
[00:14:13.200 --> 00:14:15.400]  但是接著不是停在那裡
[00:14:15.400 --> 00:14:16.200]  弟兄姊妹
[00:14:16.200 --> 00:14:17.600]  耶穌不是停在那裡
[00:14:17.600 --> 00:14:19.000]  等我們上天堂
[00:14:19.000 --> 00:14:20.200]  而是今天一天
[00:14:20.200 --> 00:14:21.600]  我們今天在敬拜
[00:14:21.600 --> 00:14:22.400]  不是只是說
[00:14:22.400 --> 00:14:24.600]  我們要不斷學習頌讚這麼簡單
[00:14:24.600 --> 00:14:27.200]  而是透過這些頌讚是認識祂
[00:14:27.200 --> 00:14:29.400]  透過這種聽聖經的見證
[00:14:29.400 --> 00:14:31.200]  是接祂的見證
[00:14:31.200 --> 00:14:32.000]  因為這裡說
[00:14:32.000 --> 00:14:35.600]  回到第32節那裡
[00:14:35.600 --> 00:14:37.800]  因為32節很清楚說
[00:14:37.800 --> 00:14:40.600]  如果我們眾人的心
[00:14:40.600 --> 00:14:43.800]  沒有預備好接天的東西
[00:14:43.800 --> 00:14:45.600]  如果我們眾人的心
[00:14:45.600 --> 00:14:50.400]  不是真的想找神
[00:14:50.400 --> 00:14:54.800]  是不能接受耶穌的東西
[00:14:54.800 --> 00:14:58.400]  因為耶穌只是做一件事這麼多
[00:14:58.400 --> 00:15:01.000]  祂就是導路真理生命
[00:15:01.000 --> 00:15:02.600]  祂做什麼?
[00:15:02.600 --> 00:15:04.800]  帶我們去神那裡
[00:15:04.800 --> 00:15:07.200]  祂不是帶我們去人那裡
[00:15:07.200 --> 00:15:08.800]  祂不是帶我們去找誰誰
[00:15:08.800 --> 00:15:10.400]  幫我做了什麼
[00:15:10.400 --> 00:15:11.400]  有過什麼困難
[00:15:11.400 --> 00:15:13.400]  祂帶我們去搞定那件事
[00:15:13.400 --> 00:15:17.200]  或者祂幫我們找到什麼解決方法
[00:15:17.200 --> 00:15:19.600]  這個是祂會有恩典
[00:15:19.600 --> 00:15:22.400]  不過這個不是祂核心的使命
[00:15:22.400 --> 00:15:25.800]  祂核心的使命是帶我們進入一個
[00:15:25.800 --> 00:15:29.800]  離開很多暫時的前類的東西
[00:15:29.800 --> 00:15:31.400]  今天我們就是太多
[00:15:31.400 --> 00:15:33.800]  將很多會扭壞的東西
[00:15:33.800 --> 00:15:38.200]  成為我們重要的東西
[00:15:38.200 --> 00:15:42.000]  耶穌就是要解除這些束縛
[00:15:42.000 --> 00:15:43.000]  但是你說
[00:15:43.000 --> 00:15:44.600]  可能你和我都知道
[00:15:44.600 --> 00:15:47.000]  我們信了主這麼多年
[00:15:47.000 --> 00:15:48.800]  我們有很多掙扎
[00:15:48.800 --> 00:15:49.800]  我們仍然有很多
[00:15:49.800 --> 00:15:50.600]  我知道啊
[00:15:50.600 --> 00:15:52.000]  我知道耶穌要救贖我
[00:15:52.000 --> 00:15:54.400]  我知道耶穌要將我一切的鎖鏈打開
[00:15:54.400 --> 00:15:57.600]  我知道耶穌要將我裡面很多的性情改變
[00:15:57.600 --> 00:15:59.800]  但是為什麼
