
[00:00:00.000 --> 00:00:01.940]  很高興來到大家中間
[00:07:58.880 --> 00:08:02.580]  他不懂得世間的疾苦
[00:08:02.580 --> 00:08:06.180]  他不明白人心靈裡面的那種掙扎
[00:08:06.180 --> 00:08:09.380]  所以神很多時候要我們等
[00:08:09.380 --> 00:08:11.480]  等待一個時機的來臨
[00:08:11.480 --> 00:08:12.980]  神很多時候要我們等
[00:08:12.980 --> 00:08:17.980]  等他的議程可以在我們身上實現
[00:08:17.980 --> 00:08:22.480]  是他的應許在我們身上能夠應驗
[00:08:22.480 --> 00:08:24.580]  一個轉機的來臨
[00:08:24.580 --> 00:08:28.380]  又或者是一個關係的修復
[00:08:28.380 --> 00:08:29.380]  無論怎樣都好
[00:08:29.380 --> 00:08:31.880]  我們看見神的計劃
[00:08:31.880 --> 00:08:35.880]  神的旨意很多時候高過我們的旨意
[00:08:35.880 --> 00:08:39.680]  從大衛的生平我們可以看到
[00:08:39.680 --> 00:08:42.780]  這一班以色列的長老
[00:08:42.780 --> 00:08:45.080]  他們來見大衛
[00:08:45.080 --> 00:08:46.680]  在這個時候
[00:08:46.680 --> 00:08:49.980]  他們覺得是時機成熟了
[00:08:49.980 --> 00:08:52.580]  他們來到希伯倫見大衛
[00:08:52.580 --> 00:08:54.580]  就說三件事
[00:08:54.580 --> 00:08:55.780]  第一
[00:08:55.780 --> 00:08:58.280]  他說我們原是骨肉
[00:08:58.280 --> 00:09:00.480]  原是骨肉的意思是什麼呢
[00:09:00.480 --> 00:09:06.680]  就是說我們原來是同屬一個祖宗
[00:09:06.680 --> 00:09:10.980]  我們都是阿巴拉罕以撒亞國的後裔
[00:09:10.980 --> 00:09:16.380]  我們同屬於希伯倫一個立約的子民
[00:09:16.380 --> 00:09:18.180]  第二他承認什麼呢
[00:09:18.180 --> 00:09:20.480]  承認在所羅的年間
[00:09:20.480 --> 00:09:24.680]  大衛已經是率領以色列人出入打仗的人
[00:09:24.680 --> 00:09:28.180]  大家要看撒姆爾基上帝十八章的時候
[00:09:28.180 --> 00:09:29.280]  你會發現
[00:09:29.280 --> 00:09:31.080]  十八章十三節
[00:09:31.080 --> 00:09:37.080]  就說大衛是帶領一千個人的千富長
[00:09:37.080 --> 00:09:39.880]  所以我想很多這些長老
[00:09:39.880 --> 00:09:44.980]  如果不是在大衛的手下做過童工
[00:09:44.980 --> 00:09:49.980]  又或者是和大衛一個時代一起出入
[00:09:49.980 --> 00:09:52.180]  他們知道大衛是一個什麼人
[00:09:52.180 --> 00:09:53.880]  所以他們看到
[00:09:53.880 --> 00:09:57.080]  現在一朝天子一朝臣
[00:09:57.080 --> 00:09:59.480]  所羅的時代已經過去了
[00:09:59.480 --> 00:10:02.780]  所以現在是大衛興起的一個時代
[00:10:02.780 --> 00:10:04.880]  他們現在公認了
[00:10:04.880 --> 00:10:06.380]  承認了
[00:10:06.380 --> 00:10:08.980]  這個就是天選之人
[00:10:08.980 --> 00:10:12.080]  所以第三他承認什麼呢
[00:10:12.080 --> 00:10:16.180]  他們承認大衛是耶和華所孤立的領袖
[00:10:16.180 --> 00:10:22.180]  就是說現在大衛在臣的面前已經被印證了
[00:10:22.180 --> 00:10:25.980]  因為耶和華曾經應許離說
[00:10:25.980 --> 00:10:27.680]  是他們的口講
[00:10:27.680 --> 00:10:31.080]  你必牧養我民以色列
[00:10:31.080 --> 00:10:33.580]  作以色列的君
[00:10:33.580 --> 00:10:36.080]  大家要注意第三點
[00:10:36.080 --> 00:10:38.680]  這裡有說了兩個的身份
[00:10:38.680 --> 00:10:41.180]  第一個身份就是作君
[00:10:41.180 --> 00:10:43.780]  作以色列的君
[00:10:43.780 --> 00:10:46.280]  第二個就是牧養
[00:10:46.280 --> 00:10:47.780]  大家要明白
[00:10:47.780 --> 00:10:50.980]  君王是管理的 是治理的
[00:10:50.980 --> 00:10:51.980]  而牧養呢
[00:10:51.980 --> 00:10:56.380]  牧養是一個牧羊人 他要愛護他自己的群羊
[00:10:56.380 --> 00:10:59.980]  甚至要為群羊寫名
[00:10:59.980 --> 00:11:02.580]  現在世間的政客很多時候
[00:11:02.580 --> 00:11:05.380]  就只是做第一樣 作君
[00:11:05.380 --> 00:11:07.680]  作君是高高在上的
[00:11:07.680 --> 00:11:12.480]  一人在上 全部的人都要聽他的
[00:11:12.480 --> 00:11:14.980]  他可以呼風喚雨
[00:11:14.980 --> 00:11:19.480]  而很多的政客就是為自己謀求權位
[00:11:19.480 --> 00:11:21.480]  然後爬上去的時候
[00:11:21.480 --> 00:11:24.580]  那他就可以得到一切
[00:11:24.580 --> 00:11:27.880]  但是牧羊就不太一樣
[00:11:27.880 --> 00:11:29.480]  大衛是牧羊人出身
[00:11:29.480 --> 00:11:32.380]  所以一說牧羊他就知道
[00:11:32.380 --> 00:11:35.980]  大家記不記得大衛曾經跟嫂羅說
[00:11:35.980 --> 00:11:38.580]  我牧養我父親的羊的時候
[00:11:38.580 --> 00:11:40.580]  有時候遇到什麼
[00:11:40.580 --> 00:11:41.880]  遇到獅子
[00:11:41.880 --> 00:11:43.480]  有時候會遇到什麼
[00:11:43.480 --> 00:11:44.880]  遇到熊
[00:11:44.880 --> 00:11:48.780]  他說我赤手空拳就可以打死獅子和熊
[00:11:48.780 --> 00:11:52.580]  所以他是為自己的羊群去寫身
[00:11:52.580 --> 00:11:55.980]  甚至把自己的命都放上去
[00:11:55.980 --> 00:11:59.180]  所以在這裡如果大家看到
[00:11:59.180 --> 00:12:04.580]  大衛他的身份是不單單要做以色列人的君
[00:12:04.580 --> 00:12:07.780]  他也要牧羊以色列人
[00:12:07.780 --> 00:12:10.180]  成為他的羊群
[00:12:10.180 --> 00:12:11.980]  牧人是什麼領袖呢
[00:12:11.980 --> 00:12:14.380]  牧人就是一個僕人領袖
[00:12:14.380 --> 00:12:15.680]  僕人領袖是怎樣呢
[00:12:15.680 --> 00:12:18.480]  就是為羊群寫名
[00:12:18.480 --> 00:12:20.680]  他不是將羊群
[00:12:20.680 --> 00:12:25.080]  將百姓滿足他自己的野心
[00:12:25.080 --> 00:12:27.380]  好像掃羅一樣
[00:12:27.380 --> 00:12:30.580]  掃羅他其實不是一個牧羊人
[00:12:30.580 --> 00:12:32.880]  掃羅他為了鞏固自己的權力
[00:12:32.880 --> 00:12:36.480]  他就要將所有的異己都要排除
[00:12:36.480 --> 00:12:39.580]  要在他面前消失
[00:12:39.580 --> 00:12:41.180]  所以在這裡我們看到
[00:12:41.180 --> 00:12:43.080]  大衛他有兩個身份
[00:12:43.080 --> 00:12:46.180]  而這兩個身份就是成為一個
[00:12:46.180 --> 00:12:51.080]  美好的屬靈領袖的兩個基本的條件
[00:12:51.080 --> 00:12:53.180]  第一 懂得管理
[00:12:53.180 --> 00:12:57.480]  第二 要為羊群寫名
[00:12:57.480 --> 00:12:59.880]  如果你看詩篇第78篇
[00:12:59.880 --> 00:13:01.280]  你會看到
[00:13:01.280 --> 00:13:04.580]  這篇詩篇講到神揀選他的僕人大衛
[00:13:04.580 --> 00:13:07.380]  從羊圈裡面將他召出來
[00:13:07.380 --> 00:13:11.580]  叫他不再跟從那些帶奶的牧羊
[00:13:11.580 --> 00:13:17.380]  唯要牧養自己的百姓 雅閣和自己的產業已成年
[00:13:17.380 --> 00:13:19.580]  第72節
[00:13:19.580 --> 00:13:22.280]  72節我經常會送給一些
[00:13:22.280 --> 00:13:25.180]  剛剛被安立的牧者
[00:13:25.180 --> 00:13:29.280]  於是他按心中的純正牧養他們
[00:13:29.280 --> 00:13:33.580]  用手中的巧妙引導他們
[00:13:33.580 --> 00:13:36.880]  心中的純正就是這個人的品格
[00:13:36.880 --> 00:13:38.580]  他就是一個牧羊人
[00:13:38.580 --> 00:13:40.980]  願意犧牲
[00:13:40.980 --> 00:13:42.880]  而手中的巧妙是什麼呢
[00:13:42.880 --> 00:13:44.580]  不單單要有品格
[00:13:44.580 --> 00:13:46.480]  不單單要純良
[00:13:46.480 --> 00:13:49.680]  他也要有智慧 有謀略
[00:13:49.680 --> 00:13:50.880]  手中的巧妙
[00:13:50.880 --> 00:13:52.780]  所以這兩樣東西合在一起
[00:13:52.780 --> 00:13:58.280]  正是大衛他成為以色列的君王
[00:13:58.280 --> 00:14:01.180]  很重要的兩樣東西
[00:14:01.180 --> 00:14:02.980]  第二樣我們來看看
[00:14:02.980 --> 00:14:04.880]  剛剛那個你猜
[00:14:04.880 --> 00:14:08.880]  如果用硬實力 軟實力和巧實力
[00:14:08.880 --> 00:14:11.980]  剛剛那一點是在說什麼呢
[00:14:11.980 --> 00:14:14.480]  是在說軟實力
[00:14:14.480 --> 00:14:16.480]  就是說他這個生命
[00:14:16.480 --> 00:14:18.180]  他這個品格
[00:14:18.180 --> 00:14:20.280]  配合了他管理的能力
[00:14:20.280 --> 00:14:22.380]  這些看不清楚的
[00:14:22.380 --> 00:14:26.280]  不是可以用數字去量度的
[00:14:26.280 --> 00:14:29.780]  這個叫做軟實力
[00:14:29.780 --> 00:14:30.880]  第二我們來看看
[00:14:30.880 --> 00:14:34.780]  於是以色列長老來到希伯倫見大衛王
[00:14:34.780 --> 00:14:38.580]  大衛在希伯倫耶和華面前與他們立約
[00:14:38.580 --> 00:14:41.780]  他們就高大衛作以色列的王
[00:14:41.780 --> 00:14:44.780]  大衛登基的時候年三十歲
[00:14:44.780 --> 00:14:46.580]  在位四十年
[00:14:46.580 --> 00:14:49.080]  在希伯倫作猶太王
[00:14:49.080 --> 00:14:51.580]  猶太王七年零六個月
[00:14:51.580 --> 00:14:58.680]  在耶路撒冷作以色列和猶大王三十三年
[00:14:58.680 --> 00:15:00.480]  頂只為大家知道
[00:15:00.480 --> 00:15:07.280]  大衛他這個上位的路程非常坎坷
[00:15:07.280 --> 00:15:08.680]  他上了位之後
[00:15:08.680 --> 00:15:13.380]  他也不是一下子就把整個國家團結
[00:15:13.380 --> 00:15:16.380]  他先作為南邊的王
[00:15:16.380 --> 00:15:18.080]  就是猶大王
[00:15:18.080 --> 00:15:19.580]  做了多少年呢
[00:15:19.580 --> 00:15:21.580]  做了七年零六個月
[00:15:21.580 --> 00:15:25.080]  而這件事撒姆爾基夏第五章發生
[00:15:25.080 --> 00:15:27.880]  就是七年零六個月結束了
[00:15:27.880 --> 00:15:33.180]  就是在他作為全國的王的中間點
[00:15:33.180 --> 00:15:34.880]  就是說過了七年零六個月
[00:15:34.880 --> 00:15:36.880]  他只是作為南方的王
[00:15:36.880 --> 00:15:39.180]  就是猶大的王
[00:15:39.180 --> 00:15:43.880]  而北邊仍然是蘇羅他所管轄
[00:15:43.880 --> 00:15:46.980]  大家知道蘇羅他在北邊
[00:15:46.980 --> 00:15:50.180]  就在基比亞作他的中心
[00:15:50.180 --> 00:15:54.280]  而大衛他是以希伯倫作他的中心
[00:15:54.280 --> 00:15:59.080]  所以大家好像彼此之間拉鋸
[00:15:59.080 --> 00:16:02.280]  而大衛作了七年多之後
[00:16:02.280 --> 00:16:05.280]  這班以色列長老來到希伯倫
[00:16:05.280 --> 00:16:08.980]  現在這個時候也叫蘇羅過一身
[00:16:08.980 --> 00:16:13.880]  他們就要和大衛立約
[00:16:13.880 --> 00:16:16.880]  高立他作全國的王
[00:16:16.880 --> 00:16:19.280]  現在是不是一天都光了
[00:16:19.280 --> 00:16:20.280]  是不是
[00:16:20.280 --> 00:16:21.980]  一天都光了
[00:16:21.980 --> 00:16:23.880]  就是說忍耐了這麼久
[00:16:23.880 --> 00:16:26.780]  最終都有出頭之日
[00:16:26.780 --> 00:16:31.380]  而大家知道大衛被高立有三次
[00:16:31.380 --> 00:16:35.180]  第一次就是撒姆爾基夏第十六章
[00:16:35.180 --> 00:16:41.780]  就是去到耶西的家高立他作以色列的王
[00:16:41.780 --> 00:16:44.680]  但是後來就逃難
[00:16:44.680 --> 00:16:51.280]  十三年之後他就被高立成為猶大王
[00:16:51.280 --> 00:16:52.780]  就是希伯倫
[00:16:52.780 --> 00:16:54.380]  如果大家注意
[00:16:54.380 --> 00:16:59.180]  第一次就是在耶西的家
[00:16:59.180 --> 00:17:02.380]  第二次就是在希伯倫
[00:17:02.380 --> 00:17:05.980]  記載在撒姆爾基夏第二章第四章
[00:17:05.980 --> 00:17:10.080]  而第三次就是在這個經文所記載
[00:17:10.080 --> 00:17:14.280]  所以大衛如果他登基三十歲
[00:17:14.280 --> 00:17:16.780]  我們說他逃難了十三年
[00:17:16.780 --> 00:17:19.980]  然後再做七年半猶大的王
[00:17:19.980 --> 00:17:21.880]  他等了二十年
[00:17:21.880 --> 00:17:25.680]  他才成為以色列全地的王
[00:17:25.680 --> 00:17:29.580]  而當他成為以色列全地的王的時候
[00:17:29.580 --> 00:17:31.880]  我們可以看到這個是什麼呢
[00:17:31.880 --> 00:17:34.080]  這個就是他的硬實力
[00:17:34.080 --> 00:17:35.680]  他的硬實力在哪裡呢
[00:17:35.680 --> 00:17:39.380]  就是他能夠團結整個以色列的百姓
[00:17:39.380 --> 00:17:43.680]  現在這些長老其實代表著百姓去見大衛
[00:17:43.680 --> 00:17:53.480]  就是說這幫百姓是由擁戴大衛來做他們的王
[00:17:53.480 --> 00:17:56.080]  而他們一起立約
[00:17:56.080 --> 00:18:03.480]  他們知道這是一個神給他們的立約之軍
[00:18:03.480 --> 00:18:05.180]  我想請問大家
[00:18:05.180 --> 00:18:08.180]  大家如果中國歷史有些認識的
[00:18:08.180 --> 00:18:11.180]  你記不記得中國歷史裡面
[00:18:11.180 --> 00:18:18.880]  有哪些是政治清明、經濟繁榮、文化輝煌的朝代呢
[00:18:18.880 --> 00:18:22.180]  有哪些呢
[00:18:22.180 --> 00:18:30.780]  最頂尖的一個出現在你的腦海裡面是什麼呢
[00:18:30.780 --> 00:18:34.880]  我們中間的人對歷史應該是
[00:18:34.880 --> 00:18:38.280]  唐太宗李世民
[00:18:38.280 --> 00:18:42.280]  唐太宗李世民他的《貞冠之字》
[00:18:42.280 --> 00:18:49.180]  我想是整個中國歷史裡面最輝煌的一個時候
[00:18:49.180 --> 00:18:50.780]  而這個時候
[00:18:50.780 --> 00:18:54.580]  大家覺不覺得是跟那個領袖很有關係
[00:18:54.580 --> 00:18:55.880]  是不是
[00:18:55.880 --> 00:18:57.280]  唐太宗
[00:18:57.280 --> 00:18:58.680]  如果不是唐太宗
[00:18:58.680 --> 00:19:05.580]  我想整個唐朝沒有一個這樣的盛世的年代
[00:19:05.580 --> 00:19:10.380]  大家都聽過清朝有康熙、有乾隆
[00:19:10.380 --> 00:19:13.280]  你叫康乾盛世
[00:19:13.280 --> 00:19:16.680]  都是因為領袖
[00:19:16.680 --> 00:19:21.480]  而他們的品格、他們的遠見
[00:19:21.480 --> 00:19:22.980]  他們的謀略
[00:19:22.980 --> 00:19:25.980]  以及他們身邊的團隊
[00:19:25.980 --> 00:19:28.480]  所以其實在世上的這些政治
[00:19:28.480 --> 00:19:30.580]  我們都看到很清楚
[00:19:30.580 --> 00:19:34.380]  是因為領袖而影響
[00:19:34.380 --> 00:19:37.380]  大家知不知道神要做一件事的時候
[00:19:37.380 --> 00:19:40.780]  祂不是成立一個委員會
[00:19:40.780 --> 00:19:43.480]  祂是找一個領袖
[00:19:43.480 --> 00:19:45.980]  神要帶領以色列人出埃及
[00:19:45.980 --> 00:19:51.380]  神有沒有先開始組織一個出埃及委員會
[00:19:51.380 --> 00:19:52.680]  有沒有
[00:19:52.680 --> 00:19:53.680]  沒有
[00:19:53.680 --> 00:19:55.380]  祂是怎樣
[00:19:55.380 --> 00:19:56.580]  祂是找到一個領袖
[00:19:56.580 --> 00:19:58.180]  這個領袖是誰
[00:19:58.180 --> 00:19:59.780]  就是摩世
[00:19:59.780 --> 00:20:02.480]  所以在教會
[00:20:02.480 --> 00:20:04.980]  在整個歷史我們看到
[00:20:04.980 --> 00:20:08.180]  神很多時候是興起一個領袖
[00:20:08.180 --> 00:20:13.280]  所以今天工人比工作更重要
[00:20:13.280 --> 00:20:15.880]  有工人就會有工作
[00:20:15.880 --> 00:20:18.080]  如果沒有工人
[00:20:18.080 --> 00:20:19.980]  工作是做不起來的
[00:20:19.980 --> 00:20:22.280]  所以我說一個鐵三角就是
[00:20:22.280 --> 00:20:27.580]  工人帶領工隊去完成工作
[00:20:27.580 --> 00:20:29.580]  工人帶領工隊
[00:20:29.580 --> 00:20:31.780]  旁邊有一個團隊
[00:20:31.780 --> 00:20:36.880]  然後工作就是神託付給我們的侍工
[00:20:36.880 --> 00:20:38.280]  所以這個第二樣
[00:20:38.280 --> 00:20:40.880]  我們稱它為硬實力
[00:20:40.880 --> 00:20:47.280]  就是一班百姓擁戴大衛做王
[00:20:47.280 --> 00:20:49.580]  我們看看第三樣
[00:20:49.580 --> 00:20:51.980]  第三樣是大衛和跟隨他的人
[00:20:51.980 --> 00:20:53.180]  到了耶路撒冷
[00:20:53.180 --> 00:20:56.880]  要攻打住在那地方的耶布斯人
[00:20:56.880 --> 00:20:58.580]  耶布斯人對大衛說
[00:20:58.580 --> 00:21:00.580]  你若不趕出
[00:21:00.580 --> 00:21:04.880]  核子、渠子必不能進這地方
[00:21:04.880 --> 00:21:07.480]  心裡想大衛決不能進去
[00:21:07.480 --> 00:21:11.380]  然而大衛供取錫安的寶藏
