
[00:00:00.000 --> 00:00:06.000]  全道書是一本很精彩的書。
[00:13:19.000 --> 00:13:21.000]  他是要做品酒的專家,
[00:13:21.000 --> 00:13:23.000]  是要喝那些用錢買得最好的美酒。
[00:13:23.000 --> 00:13:31.000]  所以當他享受的時候,
[00:13:31.000 --> 00:13:33.000]  他享受裡面最好的。
[00:13:33.000 --> 00:13:39.000]  但是這樣都仍然沒有真正的滿足。
[00:13:39.000 --> 00:13:44.000]  沒多久他就覺得虛空。
[00:13:47.000 --> 00:13:49.000]  如果每天都吃這麼好的大餐,
[00:13:49.000 --> 00:13:51.000]  沒多久你會覺得很悶。
[00:13:51.000 --> 00:14:01.000]  這就是索羅門的感覺。
[00:14:01.000 --> 00:14:06.000]  所以他將自己傾倒在他的工作裡面。
[00:14:06.000 --> 00:14:11.000]  第四節說,
[00:14:11.000 --> 00:14:13.000]  我為自己動大工程。
[00:14:18.000 --> 00:14:19.000]  所以他說的是,
[00:14:19.000 --> 00:14:21.000]  他將自己傾倒在他的工作裡面。
[00:14:21.000 --> 00:14:27.000]  他有什麼職業,
[00:14:27.000 --> 00:14:28.000]  他在做什麼呢?
[00:14:28.000 --> 00:14:29.000]  他的工作很特別,
[00:14:29.000 --> 00:14:30.000]  他是軍王。
[00:14:30.000 --> 00:14:36.000]  整個國家裡面
[00:14:36.000 --> 00:14:38.000]  只有一個人可以有這份職業,
[00:14:38.000 --> 00:14:39.000]  軍王。
[00:14:39.000 --> 00:14:43.000]  也是最難做的一份工作。
[00:14:48.000 --> 00:14:49.000]  要麼你就很懶很懶,
[00:14:49.000 --> 00:14:51.000]  要麼你就很勤奮很勤奮。
[00:14:51.000 --> 00:14:55.000]  沒有人告訴你要做什麼。
[00:14:55.000 --> 00:15:03.000]  索羅門說,
[00:15:03.000 --> 00:15:04.000]  我不要做懶惰的軍王,
[00:15:04.000 --> 00:15:05.000]  我要全力以赴,
[00:15:05.000 --> 00:15:06.000]  做一個最好的軍王。
[00:15:06.000 --> 00:15:13.000]  知道皇帝其實只有兩個關注嗎?
[00:15:18.000 --> 00:15:19.000]  第一就是,
[00:15:19.000 --> 00:15:21.000]  不要被其他國家打敗,
[00:15:21.000 --> 00:15:23.000]  以至你喪失你的王國。
[00:15:23.000 --> 00:15:30.000]  第二就是,
[00:15:30.000 --> 00:15:32.000]  怎樣可以動用你國家裡面的資源,
[00:15:32.000 --> 00:15:34.000]  來為自己建立名聲。
[00:15:34.000 --> 00:15:40.000]  所以第四節說,
[00:15:40.000 --> 00:15:41.000]  他動大工程,
[00:15:41.000 --> 00:15:42.000]  建造房屋,
[00:15:42.000 --> 00:15:43.000]  栽種葡萄園。
[00:15:47.000 --> 00:15:49.000]  但他有三個很特別的字,
[00:15:49.000 --> 00:15:50.000]  他說,
[00:15:50.000 --> 00:15:51.000]  為自己。
[00:15:51.000 --> 00:15:59.000]  他為自己收造園,
[00:15:59.000 --> 00:16:01.000]  又在其中栽種各樣的果木樹。
[00:16:01.000 --> 00:16:08.000]  第六節他說,
[00:16:08.000 --> 00:16:11.000]  做水池容易澆灌亂小的樹木。
[00:16:11.000 --> 00:16:14.000]  為自己,
[00:16:14.000 --> 00:16:15.000]  為自己。
[00:16:18.000 --> 00:16:19.000]  當他說,
[00:16:19.000 --> 00:16:20.000]  為自己,
[00:16:20.000 --> 00:16:21.000]  為自己,
[00:16:21.000 --> 00:16:23.000]  他不是將自己和他人,
[00:16:23.000 --> 00:16:24.000]  來做一個對比。
[00:16:24.000 --> 00:16:32.000]  而是將為自己,
[00:16:32.000 --> 00:16:33.000]  和為上帝,
[00:16:33.000 --> 00:16:34.000]  來做一個對比。
[00:16:34.000 --> 00:16:43.000]  你見不見到,
[00:16:43.000 --> 00:16:44.000]  在這個時候,
[00:16:44.000 --> 00:16:45.000]  他的心思意念,
[00:16:45.000 --> 00:16:47.000]  仍然是在這個物質的,
[00:16:47.000 --> 00:16:49.000]  這個屬世的事情上。
[00:16:49.000 --> 00:16:55.000]  他為自己而活,
[00:16:55.000 --> 00:16:57.000]  為自己的名聲而活,
[00:16:57.000 --> 00:16:58.000]  而不是為上帝而活。
[00:16:58.000 --> 00:17:06.000]  但我們要學習,
[00:17:06.000 --> 00:17:08.000]  在智慧裡面來生活,
[00:17:08.000 --> 00:17:09.000]  為主而活。
[00:17:14.000 --> 00:17:15.000]  今天的世界裡面,
[00:17:15.000 --> 00:17:17.000]  有一個錯誤的二分。
[00:17:17.000 --> 00:17:22.000]  我們將事物二分,
[00:17:22.000 --> 00:17:25.000]  一是聖潔的神聖,
[00:17:25.000 --> 00:17:26.000]  一是世俗。
[00:17:26.000 --> 00:17:37.000]  如果你是牧師,
[00:17:37.000 --> 00:17:38.000]  或者宣教士,
[00:17:38.000 --> 00:17:39.000]  你就是神聖,
[00:17:39.000 --> 00:17:40.000]  你為主而活。
[00:17:40.000 --> 00:17:42.000]  如果你在職場裡面打滾,
[00:17:42.000 --> 00:17:43.000]  對不起,
[00:17:43.000 --> 00:17:45.000]  你也是世俗的人。
[00:17:45.000 --> 00:17:48.000]  這個不對的。
[00:17:48.000 --> 00:17:56.000]  因為我真的見過,
[00:17:56.000 --> 00:17:57.000]  有牧師和宣教士,
[00:17:57.000 --> 00:17:59.000]  都是為自己而活,
[00:17:59.000 --> 00:18:00.000]  而不是為主而活。
[00:18:00.000 --> 00:18:08.000]  而我也見過,
[00:18:08.000 --> 00:18:09.000]  有些不是牧師,
[00:18:09.000 --> 00:18:11.000]  又不是宣教士的評訓徒,
[00:18:11.000 --> 00:18:13.000]  他們真的為主而活,
[00:18:13.000 --> 00:18:14.000]  而不是為自己而活。
[00:18:14.000 --> 00:18:22.000]  你的職業不是問題,
[00:18:22.000 --> 00:18:24.000]  問題是你究竟為自己而活,
[00:18:24.000 --> 00:18:25.000]  還是為上帝而活呢?
[00:18:25.000 --> 00:18:30.000]  問題就是,
[00:18:30.000 --> 00:18:31.000]  你究竟是服侍自己,
[00:18:31.000 --> 00:18:32.000]  還是服侍上帝?
[00:18:32.000 --> 00:18:37.000]  如果你選擇服侍上帝,
[00:18:37.000 --> 00:18:39.000]  有一件事你一定要知道。
[00:18:42.000 --> 00:18:44.000]  你一定要按著上帝的條款,
[00:18:44.000 --> 00:18:45.000]  來服侍祂,
[00:18:45.000 --> 00:18:46.000]  而不是按你自己的條款。
[00:18:46.000 --> 00:18:52.000]  如果我們說我們是服侍上帝,
[00:18:52.000 --> 00:18:54.000]  但是要按我自己的條款,
[00:18:54.000 --> 00:18:55.000]  來服侍上帝,
[00:18:55.000 --> 00:18:56.000]  其實我是在服侍自己。
[00:18:56.000 --> 00:19:06.000]  記得我們不是為自己,為自己,
[00:19:06.000 --> 00:19:07.000]  而是我們為上帝,
[00:19:07.000 --> 00:19:09.000]  我們是要向上帝而活。
[00:19:12.000 --> 00:19:14.000]  這個是真正的成功,
[00:19:14.000 --> 00:19:15.000]  就是這樣子。
[00:19:15.000 --> 00:19:23.000]  因為我們為自己所做的一切,
[00:19:23.000 --> 00:19:24.000]  都會成為過去,
[00:19:24.000 --> 00:19:25.000]  為基督所做的事,
[00:19:25.000 --> 00:19:27.000]  我們才可以流傳到永恆。
[00:19:27.000 --> 00:19:33.000]  明天我們就會看看,
[00:19:33.000 --> 00:19:35.000]  究竟我們是為時間而活,
[00:19:35.000 --> 00:19:36.000]  還是為永恆而活。
[00:19:41.000 --> 00:19:43.000]  當我們今天去看成功的時候,
[00:19:43.000 --> 00:19:44.000]  我們要知道,
[00:19:44.000 --> 00:19:47.000]  成功是要在上帝的中間尋找的。
[00:19:47.000 --> 00:19:53.000]  不要將你的成功,
[00:19:53.000 --> 00:19:56.000]  放在你為自己所成就的事情上。
[00:19:56.000 --> 00:20:02.000]  所羅門享有的是很矚目的成功。
[00:20:02.000 --> 00:20:07.000]  他建造了很多偉大的工程,
[00:20:09.000 --> 00:20:11.000]  他說我是為自己而建造。
[00:20:11.000 --> 00:20:15.000]  但是他知道,
[00:20:15.000 --> 00:20:18.000]  這不是正確的要做的事情。
[00:20:18.000 --> 00:20:27.000]  我們要將整本傳道書來看,
[00:20:27.000 --> 00:20:28.000]  才明白到,
[00:20:28.000 --> 00:20:31.000]  所羅門在他的生命裡面的轉折。
[00:20:31.000 --> 00:20:35.000]  因為我們現在還在第一和第二章。
[00:20:37.000 --> 00:20:39.000]  我們聽到他的掙扎了。
[00:20:39.000 --> 00:20:44.000]  去到十二章,
[00:20:44.000 --> 00:20:45.000]  一切才會清晰。
[00:20:45.000 --> 00:20:51.000]  當趁你們年幼的時候,
[00:20:51.000 --> 00:20:52.000]  就紀念做你的主。
[00:20:52.000 --> 00:20:55.000]  敬畏神,
[00:20:55.000 --> 00:20:56.000]  遵守祂的誡命。
[00:20:56.000 --> 00:20:59.000]  不是為自己,
[00:20:59.000 --> 00:21:00.000]  而是為上帝。
[00:21:07.000 --> 00:21:09.000]  如果我們是按照自己的成就,
[00:21:09.000 --> 00:21:11.000]  來定義我們的成功的話,
[00:21:11.000 --> 00:21:13.000]  我們永遠都不會覺得有安全感。
[00:21:13.000 --> 00:21:21.000]  因為就算你去到頂峰的時候,
[00:21:21.000 --> 00:21:23.000]  你的安全感來自於,
[00:21:23.000 --> 00:21:24.000]  你要留在頂峰,
[00:21:24.000 --> 00:21:25.000]  你要留在頂峰。
[00:21:25.000 --> 00:21:31.000]  五年前,
[00:21:31.000 --> 00:21:34.000]  我從教會的最高領導層下來,
[00:21:34.000 --> 00:21:38.000]  我將我的主任牧師的職責交給下一個同工。
[00:21:38.000 --> 00:21:48.000]  我很開心,
[00:21:48.000 --> 00:21:50.000]  能夠將這個職責交給兩位同工。
[00:21:50.000 --> 00:21:51.000]  這兩位同工,
[00:21:51.000 --> 00:21:53.000]  我已經和他們同行了二十年,
[00:21:53.000 --> 00:21:54.000]  我做他們的導師。
[00:22:04.000 --> 00:22:06.000]  他們兩位就在不同的年份,
[00:22:06.000 --> 00:22:08.000]  輪流做教會的領導。
[00:22:08.000 --> 00:22:17.000]  其中一位牧師,
[00:22:17.000 --> 00:22:19.000]  當年他要做教會的主任牧師,
[00:22:19.000 --> 00:22:20.000]  我和他說,
[00:22:20.000 --> 00:22:23.000]  我就要和你交換我們的辦公室。
[00:22:23.000 --> 00:22:27.000]  我有間很大的辦公室。
[00:22:32.000 --> 00:22:34.000]  我當時的辦公室,
[00:22:34.000 --> 00:22:35.000]  相對於他那間辦公室,
[00:22:35.000 --> 00:22:37.000]  大概是大三、四倍左右。
[00:22:37.000 --> 00:22:44.000]  我就和新的主任牧師說,
[00:22:44.000 --> 00:22:45.000]  我們要交換辦公室,
[00:22:45.000 --> 00:22:47.000]  因為你現在是主任牧師。
[00:22:47.000 --> 00:22:51.000]  他說,我不用,
[00:22:51.000 --> 00:22:53.000]  我也不想換辦公室。
[00:22:53.000 --> 00:22:55.000]  這個是你的。
[00:22:55.000 --> 00:22:59.000]  我和他說,
[00:22:59.000 --> 00:23:00.000]  這個是你的辦公室,
[00:23:00.000 --> 00:23:01.000]  因為你是主任牧師,
[00:23:01.000 --> 00:23:02.000]  它是屬於你的。
[00:23:02.000 --> 00:23:06.000]  他和我說,
[00:23:06.000 --> 00:23:07.000]  我可不可以先祈禱?
[00:23:07.000 --> 00:23:08.000]  我說,好。
[00:23:08.000 --> 00:23:15.000]  他和太太商量過,
[00:23:15.000 --> 00:23:16.000]  又禱告過,
[00:23:16.000 --> 00:23:18.000]  然後很不情願地和我說,
[00:23:18.000 --> 00:23:20.000]  牧師,好吧,我接受。
[00:23:20.000 --> 00:23:25.000]  他說,我明白你的意思,
[00:23:25.000 --> 00:23:27.000]  因為在其他的同工眼中,
[00:23:27.000 --> 00:23:29.000]  是有分別的。
[00:23:32.000 --> 00:23:34.000]  所以,某年的一如一日,
[00:23:34.000 --> 00:23:35.000]  我們放假,
[00:23:35.000 --> 00:23:36.000]  我們的家人,
[00:23:36.000 --> 00:23:37.000]  我們的小朋友,
[00:23:37.000 --> 00:23:38.000]  我們的子女,
[00:23:38.000 --> 00:23:40.000]  都來幫忙搬我們的辦公室。
[00:23:40.000 --> 00:23:45.000]  我只有一個要求,
[00:23:45.000 --> 00:23:47.000]  就是我的書可不可以留在你辦公室,
[00:23:47.000 --> 00:23:49.000]  因為我的新辦公室不夠位置擺放。
[00:23:59.000 --> 00:24:01.000]  所有這些都是一無所有的。
[00:24:01.000 --> 00:24:03.000]  我們必須學會放棄它們。
[00:24:03.000 --> 00:24:14.000]  我們不應該誤以為
[00:24:14.000 --> 00:24:16.000]  成功的成分
[00:24:16.000 --> 00:24:17.000]  只是在於
[00:24:17.000 --> 00:24:20.000]  成功的一部分。
[00:24:20.000 --> 00:24:22.000]  成功的象徵
[00:24:22.000 --> 00:24:23.000]  不是成功的成分。
[00:24:30.000 --> 00:24:32.000]  這些東西其實不重要。
[00:24:32.000 --> 00:24:38.000]  第三個,
[00:24:38.000 --> 00:24:40.000]  今天的人會定義成功的方式,
[00:24:40.000 --> 00:24:42.000]  就是用人所擁有的東西來定義成功。
[00:24:42.000 --> 00:24:50.000]  人人都生活得很匆忙,
[00:24:50.000 --> 00:24:51.000]  我們都很趕急,
[00:24:51.000 --> 00:24:53.000]  我們很緊張我們擁有的東西。
[00:24:57.000 --> 00:24:59.000]  他們很想要名牌的東西,
[00:24:59.000 --> 00:25:01.000]  因為那個就是成功的代表。
[00:25:01.000 --> 00:25:08.000]  名牌對我來說,
[00:25:08.000 --> 00:25:10.000]  沒有什麼特別的吸引。
[00:25:10.000 --> 00:25:14.000]  但我又覺得,
[00:25:14.000 --> 00:25:15.000]  你擁有名牌的東西,
[00:25:15.000 --> 00:25:16.000]  也不一定是犯罪。
[00:25:16.000 --> 00:25:22.000]  我只是覺得是一個罪惡。
[00:25:22.000 --> 00:25:24.000]  對不起,
[00:25:24.000 --> 00:25:26.000]  我不覺得它是一個罪惡。
[00:25:28.000 --> 00:25:29.000]  但我覺得,
[00:25:29.000 --> 00:25:30.000]  如果有名牌,
[00:25:30.000 --> 00:25:32.000]  就覺得我們自己是高人一等的話,
[00:25:32.000 --> 00:25:34.000]  那這個就是問題了。
[00:25:34.000 --> 00:25:47.000]  我做了25年主任牧師,
[00:25:47.000 --> 00:25:48.000]  我退休的時候,
[00:25:48.000 --> 00:25:51.000]  教會的執事會就送了一份禮物給我。
[00:25:57.000 --> 00:25:58.000]  我相信,
[00:25:58.000 --> 00:26:00.000]  他們不是在教會的錢裡面拿的,
[00:26:00.000 --> 00:26:02.000]  是他們那班執事會自己夾的,
[00:26:02.000 --> 00:26:05.000]  他們送了一對勞力士給我和我太太。
[00:26:05.000 --> 00:26:16.000]  我吃完飯之後,
[00:26:16.000 --> 00:26:18.000]  回去打開那個禮物,
[00:26:18.000 --> 00:26:19.000]  看到是一對勞力士,
[00:26:19.000 --> 00:26:20.000]  我和我太太說,
[00:26:20.000 --> 00:26:22.000]  我們教會跌倒了。
[00:26:28.000 --> 00:26:31.000]  我們的領導層跌倒了。
[00:26:31.000 --> 00:26:35.000]  當然,我開玩笑而已,
[00:26:35.000 --> 00:26:39.000]  因為我知道他們很愛我們,
[00:26:39.000 --> 00:26:44.000]  這是他們從心而來的
[00:26:44.000 --> 00:26:46.000]  欣賞的一份心意。
[00:26:46.000 --> 00:26:52.000]  但我真的不需要勞力士錶,
[00:26:52.000 --> 00:26:53.000]  我也不會帶他們。
[00:26:56.000 --> 00:26:57.000]  所以那天晚上,
[00:26:57.000 --> 00:27:00.000]  我們為了這份禮物感謝主。
[00:27:00.000 --> 00:27:06.000]  將這份禮物拿回錶行,
[00:27:06.000 --> 00:27:08.000]  看看可不可以退錢。
[00:27:08.000 --> 00:27:13.000]  我看看能拿回多少錢,
[00:27:13.000 --> 00:27:15.000]  我就給回教會。
