
[00:00:00.000 --> 00:00:03.240]  弟兄姊妹,讓我們也有一個祈禱吧
[00:03:58.960 --> 00:04:01.400]  捉了他們的時候就審問
[00:04:01.400 --> 00:04:04.880]  加上官長進來質問他們
[00:04:04.880 --> 00:04:09.440]  問些什麼呢?
[00:04:09.440 --> 00:04:10.480]  第七節
[00:04:10.480 --> 00:04:16.600]  你們憑什麼能力奉誰的名去作這些事呢?
[00:04:16.600 --> 00:04:19.280]  他們怎樣回答?
[00:04:19.280 --> 00:04:22.040]  是因拿撒勒人耶穌基督的名
[00:04:22.040 --> 00:04:23.640]  這位耶穌基督
[00:04:23.640 --> 00:04:27.000]  你們把他釘死在十字架上
[00:04:27.000 --> 00:04:32.000]  除了他以外別無拯救
[00:04:32.000 --> 00:04:33.960]  那班官長怎麼辦呢?
[00:04:33.960 --> 00:04:35.480]  他們在議論
[00:04:35.480 --> 00:04:40.040]  然後繼續警告彼得約翰
[00:04:40.040 --> 00:04:45.560]  不許再奉這名向任何人談刀
[00:04:45.560 --> 00:04:48.920]  他們又怎樣回答呢?
[00:04:48.920 --> 00:04:51.440]  聽從你們過於聽從神
[00:04:51.440 --> 00:04:53.680]  在神面前對不對
[00:04:53.680 --> 00:04:56.200]  你們自己說
[00:04:56.200 --> 00:04:59.120]  我們看見的聽見的
[00:04:59.120 --> 00:05:04.520]  不能不說
[00:05:04.520 --> 00:05:09.360]  那班官長們聽完之後當然很激氣
[00:05:09.360 --> 00:05:12.600]  不過他們也想不到什麼原因
[00:05:12.600 --> 00:05:13.920]  可以捉他們坐牢
[00:05:13.920 --> 00:05:15.920]  於是就恐嚇他們
[00:05:15.920 --> 00:05:18.520]  很無奈地放了他們
[00:05:18.520 --> 00:05:22.320]  從這一段經歷
[00:05:22.320 --> 00:05:25.800]  我們感受彼得約翰他們是什麼人
[00:05:25.800 --> 00:05:29.200]  他們是一群什麼的群體
[00:05:29.200 --> 00:05:32.040]  他們同樣身後有個勇士
[00:05:32.040 --> 00:05:32.880]  不怕死
[00:05:32.880 --> 00:05:35.000]  被人質問也不怕死
[00:05:35.000 --> 00:05:38.720]  很堅定在傳講耶穌基督是誰
[00:05:38.720 --> 00:05:42.160]  我們不怕
[00:05:42.160 --> 00:05:44.160]  你也可以猜想
[00:05:44.160 --> 00:05:49.280]  當時的信徒是否真的那麼大膽呢?
[00:05:49.280 --> 00:05:52.360]  彼得約翰跟隨耶穌三年多
[00:05:52.360 --> 00:05:53.720]  他們有這份膽量
[00:05:53.720 --> 00:05:55.920]  也很自然被耶穌培訓
[00:05:55.920 --> 00:05:58.160]  一定是越來越大膽
[00:05:58.160 --> 00:06:00.080]  其他的信徒呢
[00:06:00.080 --> 00:06:02.400]  我們就要去看看其他的信徒
[00:06:02.400 --> 00:06:05.840]  接著的23到31節
[00:06:05.840 --> 00:06:07.160]  當我們看的時候
[00:06:07.160 --> 00:06:10.520]  我們看看彼得被釋放之後
[00:06:10.520 --> 00:06:12.280]  做了什麼事情
[00:06:12.280 --> 00:06:13.600]  23節這樣說
[00:06:13.600 --> 00:06:16.120]  彼得和約翰被釋放之後
[00:06:16.120 --> 00:06:19.200]  回到自己人那裡去
[00:06:19.200 --> 00:06:22.680]  把祭司長和長老說的一切
[00:06:22.680 --> 00:06:25.720]  都告訴他們
[00:06:25.720 --> 00:06:28.000]  原來他們被釋放之後
[00:06:28.000 --> 00:06:30.200]  找回自己人
[00:06:30.200 --> 00:06:32.120]  哪些是你的自己人?
[00:06:32.120 --> 00:06:33.120]  你的家人?
[00:06:33.120 --> 00:06:34.120]  你的朋友?
[00:06:34.120 --> 00:06:36.920]  或者你網上所結交的朋友?
[00:06:36.920 --> 00:06:44.320]  自己人當時也可以用來在軍隊裡的戰友
[00:06:44.320 --> 00:06:45.920]  很可能
[00:06:45.920 --> 00:06:47.920]  這裡也是在比喻
[00:06:47.920 --> 00:06:51.760]  彼得約翰找回他們傳福音的戰友
[00:06:51.760 --> 00:06:52.840]  去到他們那裡
[00:06:52.840 --> 00:06:55.360]  他們就很放心地分享之前
[00:06:55.360 --> 00:06:59.520]  怎樣被質問的經歷
[00:06:59.520 --> 00:07:01.320]  這一群的自己人
[00:07:01.320 --> 00:07:03.760]  這一群的戰友聽完之後
[00:07:03.760 --> 00:07:05.640]  會有什麼反應?
[00:07:05.640 --> 00:07:10.040]  如果是你,你可能馬上表達那份關心
[00:07:10.040 --> 00:07:12.400]  感謝神,你們釋放我了就好了
[00:07:12.400 --> 00:07:13.800]  不如休息一下
[00:07:13.800 --> 00:07:17.720]  感謝神,主恩典救援,你們沒事
[00:07:17.720 --> 00:07:21.000]  我們再看看他們的反應
[00:07:21.000 --> 00:07:24.120]  這一群的戰友聽完之後
[00:07:24.120 --> 00:07:28.680]  就同心向神高聲說主
[00:07:28.680 --> 00:07:32.160]  開始有一個禱告
[00:07:32.160 --> 00:07:36.040]  我們就試試飛到最後的31節
[00:07:36.040 --> 00:07:39.840]  看看他們禱告完之後有什麼經歷
[00:07:39.840 --> 00:07:41.240]  他們禱告完
[00:07:41.240 --> 00:07:43.640]  聚會的地方就震動起來
[00:07:43.640 --> 00:07:47.920]  他們都被聖靈充滿放膽傳講神的道
[00:07:47.920 --> 00:07:50.120]  原來他們祈完禱之後
[00:07:50.120 --> 00:07:53.280]  就很放膽去傳講神的道
[00:07:53.280 --> 00:07:56.360]  大膽了
[00:07:56.360 --> 00:07:58.240]  他們同樣好像彼得約翰
[00:07:58.240 --> 00:08:03.560]  心口有個勇字繼續傳揚主的道
[00:08:03.560 --> 00:08:09.480]  所以他們祈禱是很大的功效
[00:08:09.480 --> 00:08:11.360]  究竟他們祈什麼禱呢?
[00:08:11.360 --> 00:08:14.520]  我們就集中去看這個禱文
[00:08:14.520 --> 00:08:17.680]  這個禱文我們可以分開兩個部分去看
[00:08:17.680 --> 00:08:22.840]  首先就看第一部分24到26節
[00:08:22.840 --> 00:08:25.080]  聽到或者看到的時候
[00:08:25.080 --> 00:08:27.960]  大家都可以一起讀
[00:08:27.960 --> 00:08:30.280]  24到26節這樣說
[00:08:30.280 --> 00:08:33.920]  「主啊!祢是那創造天地海洋
[00:08:33.920 --> 00:08:36.360]  或其中萬物的主宰
[00:08:36.360 --> 00:08:38.960]  祢曾以聖靈藉著祢的僕人
[00:08:38.960 --> 00:08:41.680]  我們祖先大衛的口說
[00:08:41.680 --> 00:08:43.720]  列國為什麼騷動
[00:08:43.720 --> 00:08:47.240]  萬民為什麼兇謀妄想
[00:08:47.240 --> 00:08:50.080]  地上的君王都起來
[00:08:50.080 --> 00:08:52.880]  首領也聚在一起
[00:08:52.880 --> 00:08:57.640]  敵對主和他的受告者」
[00:08:57.640 --> 00:08:59.440]  這個禱文的開始
[00:08:59.440 --> 00:09:03.840]  他們讚美神就是那位創造天地萬物的主宰
[00:09:03.840 --> 00:09:06.240]  他們很認識這位神
[00:09:06.240 --> 00:09:11.320]  他們也在引用詩篇的第二篇第二節
[00:09:11.320 --> 00:09:16.040]  藉著以前大衛留下的說話
[00:09:16.040 --> 00:09:19.400]  早早不是已經預言了
[00:09:19.400 --> 00:09:24.040]  日後會有人起來去敵對主的受告者
[00:09:24.040 --> 00:09:27.480]  就是我們今天所傳講的耶穌基督
[00:09:27.480 --> 00:09:30.520]  他們很認識過去
[00:09:30.520 --> 00:09:34.360]  尤其是聖經裡的說話
[00:09:34.360 --> 00:09:38.080]  他們是一群什麼的群體?
[00:09:38.080 --> 00:09:39.720]  我可以這樣形容
[00:09:39.720 --> 00:09:41.640]  他們一起同心禱告
[00:09:41.640 --> 00:09:44.520]  是一群同心禱告的群體
[00:09:44.520 --> 00:09:46.560]  他們很熟悉上主的群體
[00:09:46.560 --> 00:09:50.080]  他們也很熟悉聖經的群體
[00:09:50.080 --> 00:09:55.800]  你們是不是這一類的群體呢?
[00:09:55.800 --> 00:09:59.760]  我們繼續看這個禱告的下半部分
[00:09:59.760 --> 00:10:04.280]  27到30節
[00:10:04.280 --> 00:10:06.440]  也可以一起讀
[00:10:06.440 --> 00:10:11.160]  「希律和本雕比拉多,外族人和以色列民
[00:10:11.160 --> 00:10:14.240]  他們真是在這城裡聚集
[00:10:14.240 --> 00:10:17.320]  反對你所高立的聖僕耶穌
[00:10:17.320 --> 00:10:22.600]  恨了你守和你旨意所預定要成就的一切
[00:10:22.600 --> 00:10:24.920]  主啊,他們恐嚇我們
[00:10:24.920 --> 00:10:26.600]  現在求你監察
[00:10:26.600 --> 00:10:30.400]  也恃你僕人們大有膽量
[00:10:30.400 --> 00:10:31.920]  全講你的道
[00:10:31.920 --> 00:10:33.600]  求你深受醫治
[00:10:33.600 --> 00:10:35.520]  直著你聖僕耶穌的名
[00:10:35.520 --> 00:10:38.960]  大恨臣職歧視」
[00:10:38.960 --> 00:10:40.800]  大家看到嗎?
[00:10:40.800 --> 00:10:42.880]  他們很清楚處境
[00:10:42.880 --> 00:10:46.720]  是真的有人要攻擊我們
[00:10:46.720 --> 00:10:50.280]  當我們面對這些困難的時候
[00:10:50.280 --> 00:10:52.760]  你會怎樣去祈禱呢?
[00:10:52.760 --> 00:10:56.800]  通常你的祈禱就是求主保護我們
[00:10:56.800 --> 00:11:00.440]  求主拿開那些困難
[00:11:00.440 --> 00:11:04.480]  這也是我們常常會出現的祈禱
[00:11:04.480 --> 00:11:06.600]  但他們不是這樣祈禱
[00:11:06.600 --> 00:11:11.560]  他們是求你監察
[00:11:11.560 --> 00:11:15.560]  恃你的僕人大有膽量
[00:11:15.560 --> 00:11:19.960]  這個「恃」是持續的「恃」語
[00:11:19.960 --> 00:11:22.840]  「僕人」是一個眾數
[00:11:22.840 --> 00:11:24.000]  即是說
[00:11:24.000 --> 00:11:27.800]  主啊,求祢不只是給彼得約翰有這份膽量
[00:11:27.800 --> 00:11:30.880]  求祢給我們每一個都有這份膽量
[00:11:30.880 --> 00:11:35.960]  這就是他們的禱告
[00:11:35.960 --> 00:11:39.920]  求祢深受醫治
[00:11:39.920 --> 00:11:44.520]  直著你的聖僕耶穌的名
[00:11:44.520 --> 00:11:46.720]  大恨臣職歧視
[00:11:46.720 --> 00:11:51.040]  求祢賜下這個侍奉的能力給我們
[00:11:51.040 --> 00:11:57.360]  這是他們當時的一個禱告
[00:11:57.360 --> 00:11:59.240]  從下半段的禱告
[00:11:59.240 --> 00:12:03.080]  我們又見到他們是一群甚麼的群體呢?
[00:12:03.080 --> 00:12:06.880]  這一群群體是不怕苦難的群體
[00:12:06.880 --> 00:12:10.720]  他們也是很清楚使命的群體
[00:12:10.720 --> 00:12:12.960]  因為要繼續傳福音
[00:12:12.960 --> 00:12:14.480]  所以我們就需要膽量
[00:12:14.480 --> 00:12:18.800]  我們就需要那一份侍奉的能力
[00:12:18.800 --> 00:12:22.000]  你清不清楚你的使命?
[00:12:22.000 --> 00:12:26.960]  你夠不夠膽去求主賜你這一份膽量
[00:12:26.960 --> 00:12:32.560]  去面對未來的很多很多的挑戰
[00:12:32.560 --> 00:12:36.600]  我們知道他們是這一群這樣的群體
[00:12:36.600 --> 00:12:40.680]  我們在他們的生命裏面可以學習甚麼
[00:12:40.680 --> 00:12:43.720]  是第二個問題
[00:12:43.720 --> 00:12:45.280]  在經文裏面
[00:12:45.280 --> 00:12:47.880]  我們留意一下這一群的信徒
[00:12:47.880 --> 00:12:50.560]  他們有甚麼行動
[00:12:50.560 --> 00:12:53.160]  當彼得約翰找他們分享的時候
[00:12:53.160 --> 00:12:55.000]  他們是聽見
[00:12:55.000 --> 00:12:56.880]  他們第一個是聽見
[00:12:56.880 --> 00:12:59.760]  聽見之後就成為他們的禱告
[00:12:59.760 --> 00:13:01.920]  他們的禱告向神求甚麼?
[00:13:01.920 --> 00:13:06.560]  就是求膽量、求神蹟
[00:13:06.560 --> 00:13:07.840]  我們學甚麼?
[00:13:07.840 --> 00:13:11.000]  我們學怎樣將聽見化為我們的禱告
[00:13:11.000 --> 00:13:14.000]  是即時的
[00:13:14.000 --> 00:13:15.720]  這個生命的轉化
[00:13:15.720 --> 00:13:16.400]  有些人說
[00:13:16.400 --> 00:13:18.080]  如果你能夠將聽見的東西
[00:13:18.080 --> 00:13:20.480]  成為你的學務和追求
[00:13:20.480 --> 00:13:25.000]  已經是你生命一個轉化的好的開始
[00:13:25.000 --> 00:13:27.560]  當我們聽見這些需要、這些困難
[00:13:27.560 --> 00:13:29.960]  我們轉化為一個禱告
[00:13:29.960 --> 00:13:32.400]  怎樣能夠做到?
[00:13:32.400 --> 00:13:35.120]  其實這一群的信徒
[00:13:35.120 --> 00:13:39.360]  很明顯就不是一群很初信的信徒
[00:13:39.360 --> 00:13:41.960]  他們很認識神的話語
[00:13:41.960 --> 00:13:43.960]  很認識上主
[00:13:43.960 --> 00:13:47.400]  他們是頗為穩陣的一批信徒
[00:13:47.400 --> 00:13:49.160]  一批成熟、穩陣的信徒
[00:13:49.160 --> 00:13:52.400]  就可以做到這些轉化
[00:13:52.400 --> 00:13:55.600]  這個會不會都是你的善務?
[00:13:55.600 --> 00:13:59.520]  怎樣能夠成為一個更加穩陣的教徒呢?
[00:13:59.520 --> 00:14:00.800]  他們的禱告裏面
[00:14:00.800 --> 00:14:05.560]  有膽量去求膽量、求侍奉的能力
[00:14:05.560 --> 00:14:07.840]  求神蹟
[00:14:07.840 --> 00:14:10.000]  為什麼他們會有這樣的祈求?
[00:14:10.000 --> 00:14:12.440]  就是因為他們能夠想像到未來
[00:14:12.440 --> 00:14:15.320]  知道未來的路是難走的
[00:14:15.320 --> 00:14:17.560]  難走的時候需要什麼呢?
[00:14:17.560 --> 00:14:19.560]  我今天需要什麼裝備?
[00:14:19.560 --> 00:14:21.840]  神你給我這些裝備
[00:14:21.840 --> 00:14:27.520]  這個就是他們懂得禱告的地方
[00:14:27.520 --> 00:14:30.480]  單單說我們傳福音這個範圍
[00:14:30.480 --> 00:14:33.160]  未來是不是越來越難走呢?
[00:14:33.160 --> 00:14:34.680]  其實過去已經很難走
[00:14:34.680 --> 00:14:35.640]  越來越難走
[00:14:35.640 --> 00:14:38.360]  你想像一下如果你信主比較久
[00:14:38.360 --> 00:14:41.240]  以前是可以洗腦去報道的
[00:14:41.240 --> 00:14:42.960]  就是說可以進入大廈
[00:14:42.960 --> 00:14:45.120]  可能拍門、派單張
[00:14:45.120 --> 00:14:47.160]  現在完全不行了,是不是?
[00:14:47.160 --> 00:14:48.560]  以前七、八十年代
[00:14:48.560 --> 00:14:52.280]  在校園做福音工作是非常之興旺
[00:14:52.280 --> 00:14:55.400]  很多學生在那段時間就信主
[00:14:55.400 --> 00:14:56.600]  加入教會
[00:14:56.600 --> 00:15:00.960]  但現在的校園福音工作已經很難做了
[00:15:00.960 --> 00:15:03.280]  過去已經越來越難
[00:15:03.280 --> 00:15:07.520]  其實未來持續都會越來越難
[00:15:07.520 --> 00:15:10.560]  未來的道路、侍奉的路
[00:15:10.560 --> 00:15:14.120]  一直都會繼續艱難下去
[00:15:14.120 --> 00:15:17.600]  於是我們怎樣去面對
[00:15:17.600 --> 00:15:20.200]  今天就要好好學習去裝備
[00:15:20.200 --> 00:15:23.480]  學習並不是為了今天的需要
[00:15:23.480 --> 00:15:27.240]  學習去預備面對未來的需要
[00:15:27.240 --> 00:15:30.600]  教會和見道神學院
[00:15:30.600 --> 00:15:34.240]  過去就已經合辦了一些神學課程
[00:15:34.240 --> 00:15:36.120]  以前叫《聖經新事也》
[00:15:36.120 --> 00:15:38.600]  去年就改了名字
[00:15:38.600 --> 00:15:41.240]  重新包裝叫《Future Servant》
[00:15:41.240 --> 00:15:44.760]  即是未來僕人的神學教室
[00:15:44.760 --> 00:15:46.560]  為什麼要這樣改名字?
[00:15:46.560 --> 00:15:48.680]  就是要讓大家知道
[00:15:48.680 --> 00:15:50.720]  我們的裝備不是為今天的需要
[00:15:50.720 --> 00:15:52.480]  而是為未來
[00:15:52.480 --> 00:15:53.960]  未來你怎樣裝備自己
[00:15:53.960 --> 00:15:57.160]  能夠頂得住未來不同的挑戰
[00:15:57.160 --> 00:15:58.680]  未來侍奉的需要
[00:15:58.680 --> 00:16:01.480]  我們今天就要做這個裝備
[00:16:01.480 --> 00:16:03.200]  因這個兩年制的課程
[00:16:03.200 --> 00:16:06.560]  三十多人已經加入了學習
[00:16:06.560 --> 00:16:09.440]  四月份會再開始招生
[00:16:09.440 --> 00:16:15.840]  大家都可以考慮加入正式神學課程的裝備
[00:16:15.840 --> 00:16:20.160]  回想我們的宣道會創辦人孫迅
[00:16:20.160 --> 00:16:22.400]  他開始宣道會之先
[00:16:22.400 --> 00:16:26.400]  亦都是開始差派孫教士之先
[00:16:26.400 --> 00:16:29.120]  就已經建立一個培訓學校
[00:16:29.120 --> 00:16:33.720]  一個是培訓孫教士的訓練學校
[00:16:33.720 --> 00:16:35.760]  很多人加入之後
[00:16:35.760 --> 00:16:38.240]  就越來越被培育
[00:16:38.240 --> 00:16:40.160]  這個信心
[00:16:40.160 --> 00:16:42.360]  這個宣教的方向
[00:16:42.360 --> 00:16:44.840]  於是他們就願意被差
[00:16:44.840 --> 00:16:46.400]  去到不同的地方
[00:16:46.400 --> 00:16:50.960]  不同的國家包括中國來宣教
[00:16:50.960 --> 00:16:53.800]  學習不是為當時即刻的需要
[00:16:53.800 --> 00:16:56.680]  而是要想像未來需要什麼人的時候
[00:16:56.680 --> 00:17:00.760]  我們現在就要做這個學習和裝備
[00:17:00.760 --> 00:17:04.880]  在2017年我已經開始幫一些神學院去教神學
[00:17:04.880 --> 00:17:09.640]  其中有一間我幫它教中國教會史的時候
[00:17:09.640 --> 00:17:13.960]  我要求他們做的一份功課就是要做短片
[00:17:13.960 --> 00:17:17.800]  他們是一批需要做傳道人的神學生
[00:17:17.800 --> 00:17:20.200]  我叫他們做短片
[00:17:20.200 --> 00:17:23.480]  是要他們做一些可能來華的宣教士
[00:17:23.480 --> 00:17:28.040]  或者是一些宣教士的短片
[00:17:28.040 --> 00:17:29.240]  我鼓勵他們做
[00:17:29.240 --> 00:17:31.480]  為什麼我們要鼓勵他們做這份功課呢
[00:17:31.480 --> 00:17:37.360]  因為我預計將來會有很大需要用到短片
[00:17:37.360 --> 00:17:39.400]  結果這批神學生好幾屆
[00:17:39.400 --> 00:17:41.920]  他們很多都是自己做
[00:17:41.920 --> 00:17:44.040]  我讓他們可以請倉沒人幫
[00:17:44.040 --> 00:17:45.480]  只不過你要自己想
[00:17:45.480 --> 00:17:47.040]  要告訴他們怎樣做
[00:17:47.040 --> 00:17:49.320]  但他們很多都是自己去做
[00:17:49.320 --> 00:17:53.560]  我相信他們經歷過這個學習的時候
[00:17:53.560 --> 00:17:56.720]  今天我們全部都被迫要上網
[00:17:56.720 --> 00:18:00.400]  有些傳道人現在都開始學做短片的時候
[00:18:00.400 --> 00:18:04.640]  這一批昔日被迫要做這份功課的學生
[00:18:04.640 --> 00:18:06.520]  可能他們今天沒有那麼害怕
[00:18:06.520 --> 00:18:10.320]  知道原來可以怎樣回應現在的需要
[00:18:10.320 --> 00:18:12.360]  學習不只是應付當刻
[00:18:12.360 --> 00:18:17.800]  是一定要預備未來
[00:18:17.800 --> 00:18:19.640]  我喜歡畫畫也喜歡這幅畫
[00:18:19.640 --> 00:18:21.640]  這幅畫很豐富
[00:18:21.640 --> 00:18:24.560]  是十五世紀德國的一幅畫
[00:18:24.560 --> 00:18:30.520]  這幅畫中間有一個人站在一棵樹上
[00:18:30.520 --> 00:18:31.880]  箭咀看到那棵樹
[00:18:31.880 --> 00:18:33.960]  那棵樹有一個分叉
[00:18:33.960 --> 00:18:36.000]  有兩邊
[00:18:36.000 --> 00:18:37.400]  這幅圖的左邊
[00:18:37.400 --> 00:18:39.680]  就是有天使
[00:18:39.680 --> 00:18:42.680]  上面最頂就是我們的天父
[00:18:42.680 --> 00:18:45.560]  這幅圖的右邊就是魔鬼
[00:18:45.560 --> 00:18:47.800]  這個人是怎樣站的呢?
[00:18:47.800 --> 00:18:48.960]  我們先留意一下
[00:18:48.960 --> 00:18:50.360]  當中其實有一些說話
[00:18:50.360 --> 00:18:53.360]  天使跟那個人說
[00:18:53.360 --> 00:18:55.200]  你要聽我的教導
[00:18:55.200 --> 00:18:58.520]  你要應該轉向上帝
[00:18:58.520 --> 00:19:02.800]  一個鼓勵他要向上帝的學習和教導
[00:19:02.800 --> 00:19:04.040]  但是這個人怎樣說呢?
[00:19:04.040 --> 00:19:05.720]  這個人就說
[00:19:05.720 --> 00:19:08.120]  我選擇了這兩條路
[00:19:08.120 --> 00:19:09.360]  無論是左還是右
[00:19:09.360 --> 00:19:16.040]  我都選擇了求主幫助我站立得穩
[00:19:16.040 --> 00:19:17.640]  求主幫助我站立得穩
[00:19:17.640 --> 00:19:19.760]  你看到他的右手
[00:19:19.760 --> 00:19:21.440]  其實他是
[00:19:21.440 --> 00:19:22.720]  他的左手
[00:19:22.720 --> 00:19:24.640]  其實他是在向魔鬼那邊
[00:19:24.640 --> 00:19:27.040]  摸魔鬼給他的一些
[00:19:27.040 --> 00:19:28.000]  可能是誘惑
[00:19:28.000 --> 00:19:29.400]  可能是財寶
[00:19:29.400 --> 00:19:32.200]  而他的右手那邊
[00:19:32.200 --> 00:19:36.800]  還有他的臉轉向天使那邊
[00:19:36.800 --> 00:19:39.000]  但是他怎樣站的呢?
[00:19:39.000 --> 00:19:43.520]  他好像一個S型的這樣站著
[00:19:43.520 --> 00:19:45.280]  他會不穩陣的
[00:19:45.280 --> 00:19:46.400]  其實他不穩陣的
[00:19:46.400 --> 00:19:49.760]  他的重心一定不穩陣的
[00:19:49.760 --> 00:19:52.760]  他說自己選擇了兩邊
[00:19:52.760 --> 00:19:56.960]  其實他等於沒有選擇
[00:19:56.960 --> 00:19:57.960]  但如果昔日
[00:19:57.960 --> 00:20:00.280]  我們看剛才《使徒行傳第四章》
[00:20:00.280 --> 00:20:02.120]  他們那批信徒會怎樣站呢?
[00:20:02.120 --> 00:20:06.440]  他們一定會垂直站向天使那邊
[00:20:06.440 --> 00:20:11.080]  一定拒絕魔鬼任何的誘惑試探
[00:20:11.080 --> 00:20:15.160]  繼續堅定傳揚主的福音
[00:20:15.160 --> 00:20:18.400]  你怎樣去做選擇
[00:20:18.400 --> 00:20:20.320]  面對未來的挑戰需要
[00:20:20.320 --> 00:20:23.800]  其實學習都是一種選擇
[00:20:23.800 --> 00:20:28.200]  記得我們新的五年計劃嗎?
[00:20:28.200 --> 00:20:29.800]  我們新的五年計劃
[00:20:29.800 --> 00:20:34.840]  是「持定使命進新領域」
[00:20:34.840 --> 00:20:38.840]  我們的堂主為何會有這些想法呢?
[00:20:38.840 --> 00:20:40.240]  大家留意一下這幅圖
