
[00:00:00.000 --> 00:00:08.000]  我今日繼續跟大家講哥羅西書
[00:08:22.000 --> 00:08:25.000]  不是若果你這樣就不是這樣
[00:08:25.000 --> 00:08:26.000]  不是
[00:08:26.000 --> 00:08:28.000]  這個若果其實是解釋既然
[00:08:28.000 --> 00:08:31.000]  既然與基督一同復活
[00:08:31.000 --> 00:08:33.000]  是既然的意思
[00:08:33.000 --> 00:08:35.000]  與基督一同復活
[00:08:35.000 --> 00:08:37.000]  就是指重生
[00:08:37.000 --> 00:08:39.000]  重生也可以解釋
[00:08:39.000 --> 00:08:41.000]  我們從約翰福音三章
[00:08:41.000 --> 00:08:43.000]  尼哥底姆與耶穌的對話
[00:08:43.000 --> 00:08:44.000]  重生是甚麼?
[00:08:44.000 --> 00:08:49.000]  從上面而生
[00:08:49.000 --> 00:08:52.000]  英文是born from above
[00:08:52.000 --> 00:08:54.000]  經文這裡說上面above
[00:08:54.000 --> 00:08:56.000]  上面有甚麼?
[00:08:56.000 --> 00:08:59.000]  有基督坐在神的右邊
[00:08:59.000 --> 00:09:01.000]  所以重生可以說是
[00:09:01.000 --> 00:09:09.000]  聖靈在耶穌基督裡面重生我們
[00:09:09.000 --> 00:09:10.000]  第二節
[00:09:10.000 --> 00:09:12.000]  你們要思念上面的事
[00:09:12.000 --> 00:09:15.000]  不要思念地上的事
[00:09:15.000 --> 00:09:19.000]  要思念這個字是一個立字
[00:09:19.000 --> 00:09:20.000]  set your mind 英文是
[00:09:20.000 --> 00:09:24.000]  即是說立定心智要怎樣做
[00:09:24.000 --> 00:09:26.000]  上面的事是指屬靈的事
[00:09:26.000 --> 00:09:33.000]  當然是指與耶穌基督有關的教訓
[00:09:33.000 --> 00:09:35.000]  我們要常常思想
[00:09:35.000 --> 00:09:40.000]  怎樣能夠過一個對得起主的生活
[00:09:40.000 --> 00:09:44.000]  將這種思念變成一種生活習慣
[00:09:44.000 --> 00:09:47.000]  變成一個生活方式
[00:09:47.000 --> 00:09:55.000]  常常思念耶穌基督的教訓來生活
[00:09:55.000 --> 00:09:59.000]  第三節
[00:09:59.000 --> 00:10:01.000]  因為你們已經死了
[00:10:01.000 --> 00:10:08.000]  你們的生命與基督一同藏在神裡面
[00:10:08.000 --> 00:10:12.000]  我們在罪上已經與基督一起
[00:10:12.000 --> 00:10:14.000]  釘死在十字架上
[00:10:14.000 --> 00:10:17.000]  羅馬書六章也是這樣說
[00:10:17.000 --> 00:10:27.000]  我們重生就是與基督一同藏在神裡面
[00:10:27.000 --> 00:10:32.000]  所以我們重生是肉眼看不到的
[00:10:32.000 --> 00:10:37.000]  所以尼哥底姆也搞不定什麼叫重生
[00:10:37.000 --> 00:10:39.000]  因為眼看不到
[00:10:39.000 --> 00:10:43.000]  藏在神裡面當然看不到
[00:10:43.000 --> 00:10:46.000]  直到將來
[00:10:46.000 --> 00:10:48.000]  主再來的時候
[00:10:48.000 --> 00:10:49.000]  死人會復活
[00:10:49.000 --> 00:10:51.000]  重生的人
[00:10:51.000 --> 00:10:53.000]  即是重生得救的人
[00:10:53.000 --> 00:10:58.000]  就會與基督一同顯現在榮耀裡面
[00:10:58.000 --> 00:11:01.000]  沒有重生的人
[00:11:01.000 --> 00:11:04.000]  復活會被定罪
[00:11:04.000 --> 00:11:08.000]  他們不會顯現在榮耀裡面
[00:11:08.000 --> 00:11:11.000]  到時就很清楚分曉
[00:11:11.000 --> 00:11:13.000]  清楚分明
[00:11:13.000 --> 00:11:16.000]  哪些重生哪些不重生
[00:11:16.000 --> 00:11:20.000]  這是第四節所說
[00:11:20.000 --> 00:11:24.000]  我們回去看第二節
[00:11:24.000 --> 00:11:29.000]  重生的人就會思念上面的事
[00:11:29.000 --> 00:11:34.000]  未重生的人就會思念地上的事
[00:11:34.000 --> 00:11:38.000]  我問我們每一個人
[00:11:38.000 --> 00:11:43.000]  我們思念什麼
[00:11:43.000 --> 00:11:46.000]  我們是哪一邊的人
[00:11:46.000 --> 00:11:52.000]  我們要多點去審查
[00:11:52.000 --> 00:11:54.000]  有一次
[00:11:54.000 --> 00:11:59.000]  有一位美國參議員
[00:11:59.000 --> 00:12:02.000]  Hubert Humphrey
[00:12:02.000 --> 00:12:04.000]  他在開會的時候
[00:12:04.000 --> 00:12:09.000]  他提醒同政黨的其他議員
[00:12:09.000 --> 00:12:12.000]  你們必須記住
[00:12:12.000 --> 00:12:16.000]  你們抱什麼的政治立場
[00:12:16.000 --> 00:12:18.000]  你們抱什麼的政治立場
[00:12:18.000 --> 00:12:21.000]  是視乎你們現在坐在
[00:12:21.000 --> 00:12:25.000]  什麼陣營裡面的座位上
[00:12:25.000 --> 00:12:28.000]  你可以想像
[00:12:28.000 --> 00:12:29.000]  他這句說話
[00:12:29.000 --> 00:12:30.000]  你可以想像
[00:12:30.000 --> 00:12:32.000]  如果在民主黨陣營裡面
[00:12:32.000 --> 00:12:38.000]  有些議員是贊成擁護共和黨的
[00:12:38.000 --> 00:12:40.000]  你想一下
[00:12:40.000 --> 00:12:43.000]  會是什麼情況
[00:12:43.000 --> 00:12:45.000]  或者共和黨裡面的人
[00:12:45.000 --> 00:12:49.000]  有些議員是去擁護民主黨的議員
[00:12:49.000 --> 00:12:50.000]  那怎麼辦
[00:12:50.000 --> 00:12:52.000]  亂七八糟
[00:12:52.000 --> 00:12:55.000]  不應該是這樣
[00:12:55.000 --> 00:12:56.000]  因為
[00:12:56.000 --> 00:12:57.000]  你想一下
[00:12:57.000 --> 00:12:59.000]  如果你反過來的時候
[00:12:59.000 --> 00:13:05.000]  你效忠這個政黨的誠信
[00:13:05.000 --> 00:13:07.000]  是有問題的
[00:13:07.000 --> 00:13:09.000]  是不是
[00:13:09.000 --> 00:13:10.000]  你同一個政黨
[00:13:10.000 --> 00:13:11.000]  你同一黨
[00:13:11.000 --> 00:13:14.000]  你當然要支持和去做
[00:13:14.000 --> 00:13:17.000]  照著這個黨所定的策略去做
[00:13:17.000 --> 00:13:18.000]  是不是
[00:13:18.000 --> 00:13:23.000]  否則你的誠信有問題
[00:13:23.000 --> 00:13:25.000]  那我同樣
[00:13:25.000 --> 00:13:27.000]  我覺得這個參議員說得很對
[00:13:27.000 --> 00:13:29.000]  同樣如果我們重新德教的人
[00:13:29.000 --> 00:13:31.000]  我們重新德教的基督徒
[00:13:31.000 --> 00:13:34.000]  是在耶穌基督那邊
[00:13:34.000 --> 00:13:35.000]  在神那邊
[00:13:35.000 --> 00:13:38.000]  在神的寶座的角度裡面
[00:13:38.000 --> 00:13:44.000]  那我們當然會支持和會按神所定的標準和吩咐去做
[00:13:44.000 --> 00:13:46.000]  是不是
[00:13:46.000 --> 00:13:48.000]  否則
[00:13:48.000 --> 00:13:51.000]  我們信耶穌的那個誠信
[00:13:51.000 --> 00:13:54.000]  是有問題的
[00:13:54.000 --> 00:13:57.000]  是不是
[00:13:57.000 --> 00:13:58.000]  各位弟兄姊妹
[00:13:58.000 --> 00:13:59.000]  想一下
[00:13:59.000 --> 00:14:02.000]  我們是屬於哪一個陣營的
[00:14:02.000 --> 00:14:03.000]  我們的座位
[00:14:03.000 --> 00:14:07.000]  我們在哪一邊
[00:14:07.000 --> 00:14:11.000]  我們是屬於基督那邊
[00:14:11.000 --> 00:14:14.000]  我們要思念上面的事
[00:14:14.000 --> 00:14:16.000]  我們要思念屬靈的事
[00:14:16.000 --> 00:14:21.000]  要思念耶穌基督的教訓
[00:14:21.000 --> 00:14:25.000]  已經不是屬於這個地上
[00:14:25.000 --> 00:14:31.000]  所以不要花時間思念地上的事
[00:14:31.000 --> 00:14:33.000]  在今天的經文裡面
[00:14:33.000 --> 00:14:34.000]  他也指出
[00:14:34.000 --> 00:14:36.000]  其實地上的事
[00:14:36.000 --> 00:14:39.000]  的確是不值得再去思念
[00:14:39.000 --> 00:14:42.000]  因為地上很多的事
[00:14:42.000 --> 00:14:46.000]  都是和罪惡有關
[00:14:46.000 --> 00:14:52.000]  保羅也在經文裡面列出兩大類的罪
[00:14:52.000 --> 00:14:55.000]  第一類是和淫亂
[00:14:55.000 --> 00:14:58.000]  或者和性有關的罪
[00:14:58.000 --> 00:15:01.000]  我們看第五節
[00:15:01.000 --> 00:15:05.000]  所以要致死你們在地上的肢體
[00:15:05.000 --> 00:15:08.000]  他意思是指地上的肢體
[00:15:08.000 --> 00:15:10.000]  地上
[00:15:10.000 --> 00:15:12.000]  他指罪惡
[00:15:12.000 --> 00:15:15.000]  特別是針對罪惡來說
[00:15:15.000 --> 00:15:19.000]  救我和罪惡有關
[00:15:19.000 --> 00:15:23.000]  我們每一個的肢體
[00:15:23.000 --> 00:15:25.000]  有機會犯不同的罪
[00:15:25.000 --> 00:15:27.000]  眼會犯罪
[00:15:27.000 --> 00:15:28.000]  口會犯罪
[00:15:28.000 --> 00:15:30.000]  手腳都會犯罪
[00:15:30.000 --> 00:15:32.000]  所以他用這樣的例子去比喻
[00:15:32.000 --> 00:15:34.000]  所以我們要致死
[00:15:34.000 --> 00:15:35.000]  第五節說
[00:15:35.000 --> 00:15:38.000]  所以我們要致死在地上的肢體
[00:15:38.000 --> 00:15:41.000]  他特別針對的是什麼呢
[00:15:41.000 --> 00:15:42.000]  和淫亂有關的罪
[00:15:42.000 --> 00:15:48.000]  他說就是淫亂污穢邪情惡慾和貪婪
[00:15:48.000 --> 00:15:51.000]  貪婪就與拜偶像一樣
[00:15:51.000 --> 00:15:55.000]  這裡所說的污穢邪情惡慾
[00:15:55.000 --> 00:16:03.000]  都是指和淫亂有關的罪
[00:16:03.000 --> 00:16:11.000]  貪婪在這裡是指和欲念淫亂有關那方面
[00:16:11.000 --> 00:16:13.000]  意思是說
[00:16:13.000 --> 00:16:14.000]  為什麼會說到貪婪
[00:16:14.000 --> 00:16:16.000]  為什麼欲念各樣的東西
[00:16:16.000 --> 00:16:18.000]  淫亂又會搞到貪婪呢
[00:16:18.000 --> 00:16:25.000]  其實欲念淫念是貪婪的其中一種
[00:16:25.000 --> 00:16:27.000]  意思就是說
[00:16:27.000 --> 00:16:28.000]  為什麼是貪婪呢
[00:16:28.000 --> 00:16:30.000]  就是說他對神的賞賜
[00:16:30.000 --> 00:16:33.000]  對神的供應不滿足
[00:16:33.000 --> 00:16:37.000]  想要多一些情慾方面的滿足
[00:16:37.000 --> 00:16:39.000]  這方面神不會滿足他的
[00:16:39.000 --> 00:16:41.000]  神不會給他的
[00:16:41.000 --> 00:16:42.000]  那他怎麼辦呢
[00:16:42.000 --> 00:16:45.000]  自己想辦法去滿足自己
[00:16:45.000 --> 00:16:49.000]  這就是貪婪
[00:16:49.000 --> 00:16:53.000]  就好像拜偶像的人的動機一樣
[00:16:53.000 --> 00:16:56.000]  拜偶像的動機和目的
[00:16:56.000 --> 00:17:03.000]  都是想求取各種私慾的滿足
[00:17:03.000 --> 00:17:08.000]  拜偶像的人不是求取神給他的滿足
[00:17:08.000 --> 00:17:10.000]  貪婪
[00:17:10.000 --> 00:17:12.000]  不只是錢財才是貪婪
[00:17:12.000 --> 00:17:19.000]  欲念也是貪婪
[00:17:19.000 --> 00:17:22.000]  總括的意思就是說
[00:17:22.000 --> 00:17:26.000]  如果神都不能夠滿足我們
[00:17:26.000 --> 00:17:29.000]  我們還要去想其他東西才能滿足我們呢
[00:17:29.000 --> 00:17:33.000]  我們就是貪婪
[00:17:33.000 --> 00:17:38.000]  經文說 要治死你們在地上的肢體
[00:17:38.000 --> 00:17:41.000]  意思就是說要棄掉
[00:17:41.000 --> 00:17:45.000]  甚至可以說是斬斷
[00:17:45.000 --> 00:17:47.000]  要棄掉我的舊我
[00:17:47.000 --> 00:17:49.000]  各種淫亂的罪
[00:17:49.000 --> 00:17:53.000]  意思就是說要徹底
[00:17:53.000 --> 00:17:57.000]  要徹底去棄掉不合神心意的
[00:17:57.000 --> 00:18:02.000]  各種道德標準
[00:18:02.000 --> 00:18:06.000]  的確是需要非常徹底去對付
[00:18:06.000 --> 00:18:08.000]  就好像《馬太福音》
[00:18:08.000 --> 00:18:11.000]  在《馬太福音》五章二十九至三十節
[00:18:11.000 --> 00:18:13.000]  主耶穌自己說
[00:18:13.000 --> 00:18:15.000]  若是你的右眼叫你跌倒
[00:18:15.000 --> 00:18:17.000]  就挖出來雕雕
[00:18:17.000 --> 00:18:19.000]  然後三十節他說
[00:18:19.000 --> 00:18:21.000]  若是你的右手叫你跌倒
[00:18:21.000 --> 00:18:23.000]  就撼下來雕雕
[00:18:23.000 --> 00:18:25.000]  寧可失去百體
[00:18:25.000 --> 00:18:27.000]  百體中的一體
[00:18:27.000 --> 00:18:30.000]  不叫全身下入地獄
[00:18:30.000 --> 00:18:32.000]  是很徹底的
[00:18:32.000 --> 00:18:34.000]  當然這裡
[00:18:34.000 --> 00:18:39.000]  不是真的要挖出眼睛
[00:18:39.000 --> 00:18:42.000]  或者是切手
[00:18:42.000 --> 00:18:46.000]  而是指要徹底對付罪惡
[00:18:46.000 --> 00:18:52.000]  第二類的罪
[00:18:52.000 --> 00:18:54.000]  保羅提到的是
[00:18:54.000 --> 00:18:59.000]  有關和口舌有關的罪
[00:18:59.000 --> 00:19:04.000]  在這兩個月內
[00:19:04.000 --> 00:19:07.000]  其實我在港道、朱一學
[00:19:07.000 --> 00:19:09.000]  都講了很多
[00:19:09.000 --> 00:19:12.000]  有關口舌犯罪這方面的教導
[00:19:12.000 --> 00:19:14.000]  但可能還是不夠
[00:19:14.000 --> 00:19:16.000]  所以還是聖靈的感動
[00:19:16.000 --> 00:19:18.000]  聖靈的安排
[00:19:18.000 --> 00:19:19.000]  這段經文
[00:19:19.000 --> 00:19:21.000]  保羅亦都講到口舌
[00:19:21.000 --> 00:19:24.000]  再提到口舌犯罪的問題
[00:19:24.000 --> 00:19:26.000]  我們看第八節
[00:19:26.000 --> 00:19:32.000]  但現在你們要棄絕這一切的事
[00:19:32.000 --> 00:19:37.000]  以及惱恨、憤怒、惡毒、誹謗
[00:19:37.000 --> 00:19:39.000]  平口中污穢的言語
[00:19:39.000 --> 00:19:44.000]  惡毒這個字
[00:19:44.000 --> 00:19:48.000]  我們廣東話
[00:19:48.000 --> 00:19:50.000]  如果剛好在括弧裏面
[00:19:50.000 --> 00:19:52.000]  解陰毒
[00:19:52.000 --> 00:19:54.000]  我們就很明白了
[00:19:54.000 --> 00:19:57.000]  陰毒
[00:19:57.000 --> 00:19:59.000]  我們知道甚麼是陰毒
[00:19:59.000 --> 00:20:00.000]  甚麼意思呢
[00:20:00.000 --> 00:20:01.000]  惡毒的確是這樣
[00:20:01.000 --> 00:20:03.000]  惡毒就是希望別人失敗
[00:20:03.000 --> 00:20:04.000]  希望別人失敗
[00:20:04.000 --> 00:20:06.000]  希望別人有挫折
[00:20:06.000 --> 00:20:07.000]  希望別人跌倒
[00:20:07.000 --> 00:20:09.000]  希望別人失敗
[00:20:09.000 --> 00:20:11.000]  別人失敗我就很不開心
[00:20:11.000 --> 00:20:14.000]  惡毒
[00:20:14.000 --> 00:20:22.000]  廣東話陰毒就非常傳神
[00:20:22.000 --> 00:20:26.000]  惱恨、憤怒、惡毒、誹謗
[00:20:26.000 --> 00:20:29.000]  這些都是先埋藏在心裏
[00:20:29.000 --> 00:20:31.000]  或者由心裏面慢慢積聚
[00:20:31.000 --> 00:20:37.000]  最後就在口裏面爆發出污穢的言語
[00:20:37.000 --> 00:20:42.000]  所以說話是反映我們的內心
[00:20:42.000 --> 00:20:47.000]  有一個是很真的
[00:20:47.000 --> 00:20:52.000]  暴戾的說話、惡毒的說話、誹謗、是非
[00:20:52.000 --> 00:20:55.000]  這些都是口舌犯罪
[00:20:55.000 --> 00:20:57.000]  亦都是品格的問題
[00:20:57.000 --> 00:21:01.000]  是基督徒品格的問題
[00:21:01.000 --> 00:21:07.000]  是成性深淺的表現
[00:21:07.000 --> 00:21:10.000]  可能都有人聽過
[00:21:10.000 --> 00:21:12.000]  如果有些人說
[00:21:12.000 --> 00:21:14.000]  我們一班男人
[00:21:14.000 --> 00:21:15.000]  我們一班男人
[00:21:15.000 --> 00:21:16.000]  或者我們一班女人
[00:21:16.000 --> 00:21:18.000]  我們是這樣說話的
[00:21:18.000 --> 00:21:20.000]  你不喜歡聽就不要聽
[00:21:20.000 --> 00:21:22.000]  我們是這樣說的
[00:21:22.000 --> 00:21:24.000]  行不行呢
[00:21:24.000 --> 00:21:26.000]  我們是這樣的
[00:21:26.000 --> 00:21:33.000]  是這麼粗俗、低級的
[00:21:33.000 --> 00:21:36.000]  行不行呢
[00:21:36.000 --> 00:21:39.000]  我相信大家看完今天的經文
[00:21:39.000 --> 00:21:41.000]  都知道不行
[00:21:41.000 --> 00:21:53.000]  我們已經是除去舊人的人
[00:21:53.000 --> 00:21:58.000]  我們看以弗所書四章二十九節
[00:21:58.000 --> 00:22:04.000]  保羅在對以弗所教會的信徒提醒他們說
[00:22:04.000 --> 00:22:07.000]  污穢的言語一句不可出口
[00:22:07.000 --> 00:22:12.000]  只要隨時,是隨事,不是隨事
[00:22:12.000 --> 00:22:15.000]  發生事的時候你要說
[00:22:15.000 --> 00:22:18.000]  隨時說造就人的好話
[00:22:18.000 --> 00:22:24.000]  要聽見人的益處
[00:22:24.000 --> 00:22:28.000]  回來看以弗所書三章九節
[00:22:28.000 --> 00:22:30.000]  不要彼此說謊
[00:22:30.000 --> 00:22:33.000]  因你們已經脫去舊人和舊人的行為
[00:22:33.000 --> 00:22:35.000]  很清楚
[00:22:35.000 --> 00:22:39.000]  猥瑣的說話、低級趣味的說話
[00:22:39.000 --> 00:22:44.000]  少有味道的說話不要再說
[00:22:44.000 --> 00:22:48.000]  不合信徒的體統不要再說
[00:22:48.000 --> 00:22:50.000]  說造就人的說話
[00:22:50.000 --> 00:23:02.000]  說安慰人的說話、鼓勵人的說話
[00:23:02.000 --> 00:23:05.000]  這裡提到說謊
[00:23:05.000 --> 00:23:06.000]  說謊是什麼意思?
[00:23:06.000 --> 00:23:09.000]  說謊就是虛假
[00:23:09.000 --> 00:23:13.000]  說謊就是說一些不合真理的話
[00:23:13.000 --> 00:23:17.000]  口說犯罪亂說話就是以虛假的信仰態度
[00:23:17.000 --> 00:23:21.000]  去對我們的弟兄姊妹或者對對方
[00:23:21.000 --> 00:23:24.000]  彼此說謊
[00:23:24.000 --> 00:23:27.000]  你用假虔誠來對待弟兄姊妹
[00:23:27.000 --> 00:23:39.000]  就是彼此說謊
