
[00:00:00.000 --> 00:00:07.000]  今天不知道大家有沒有看過一個新聞
[00:01:32.000 --> 00:01:33.000]  或者遇到一些
[00:01:33.000 --> 00:01:36.000]  我們很不容易經過的日子
[00:01:36.000 --> 00:01:38.000]  有時是群體的
[00:01:38.000 --> 00:01:39.000]  有時是個人的
[00:01:39.000 --> 00:01:40.000]  困難和逆境
[00:01:40.000 --> 00:01:42.000]  甚至有些可能很長
[00:01:42.000 --> 00:01:44.000]  可能是數以月計
[00:01:44.000 --> 00:01:46.000]  甚至是數以年計
[00:01:46.000 --> 00:01:49.000]  其實逆境是我們不喜歡的
[00:01:49.000 --> 00:01:52.000]  有沒有哪個人想留在逆境困境裏面
[00:01:52.000 --> 00:01:53.000]  停留在那裏
[00:01:53.000 --> 00:01:54.000]  很長的時間
[00:01:54.000 --> 00:01:56.000]  沒有什麼人喜歡的
[00:01:56.000 --> 00:01:58.000]  不過神一樣
[00:01:58.000 --> 00:01:59.000]  我們很多人都經驗
[00:01:59.000 --> 00:02:01.000]  人生都很少有人
[00:02:01.000 --> 00:02:03.000]  是完全沒有這些經驗的
[00:02:03.000 --> 00:02:05.000]  這些經驗其實帶給我們
[00:02:05.000 --> 00:02:07.000]  有沒有什麼價值呢
[00:02:07.000 --> 00:02:09.000]  有沒有什麼意義呢
[00:02:09.000 --> 00:02:10.000]  或者甚至是整個群體
[00:02:10.000 --> 00:02:11.000]  成時面對著
[00:02:11.000 --> 00:02:13.000]  好像災難的日子
[00:02:13.000 --> 00:02:14.000]  逆境 鬱結
[00:02:14.000 --> 00:02:17.000]  這些日子其實對我們有沒有價值呢
[00:02:17.000 --> 00:02:20.000]  有沒有意義呢
[00:02:20.000 --> 00:02:22.000]  我們的標題叫做
[00:02:22.000 --> 00:02:26.000]  相信燃燒救災軍
[00:02:26.000 --> 00:02:27.000]  我們說救災
[00:02:27.000 --> 00:02:28.000]  因為覺得有災難
[00:02:28.000 --> 00:02:30.000]  要去救災
[00:02:30.000 --> 00:02:31.000]  要去救災
[00:02:31.000 --> 00:02:32.000]  我們都知道
[00:02:32.000 --> 00:02:34.000]  其實我們都在災難的中間
[00:02:34.000 --> 00:02:35.000]  我們都是災民
[00:02:35.000 --> 00:02:37.000]  我們都是災民之一
[00:02:37.000 --> 00:02:38.000]  要災民救災民
[00:02:38.000 --> 00:02:40.000]  有時都不容易
[00:02:40.000 --> 00:02:41.000]  我們起碼自己都要
[00:02:41.000 --> 00:02:42.000]  有些能力
[00:02:42.000 --> 00:02:43.000]  有些方法
[00:02:43.000 --> 00:02:44.000]  有些經驗
[00:02:44.000 --> 00:02:46.000]  擺脫災情
[00:02:46.000 --> 00:02:49.000]  我們才可以去救災
[00:02:49.000 --> 00:02:50.000]  所以我想
[00:02:50.000 --> 00:02:52.000]  今天我選這段經文
[00:02:52.000 --> 00:02:54.000]  有一個意義
[00:02:54.000 --> 00:02:55.000]  有一班人
[00:02:55.000 --> 00:02:57.000]  經歷了四十年的災禍
[00:02:57.000 --> 00:02:58.000]  或者災難
[00:02:58.000 --> 00:02:59.000]  或者苦難
[00:02:59.000 --> 00:03:02.000]  他們要終結這個旅程
[00:03:02.000 --> 00:03:04.000]  面對一個新的旅程
[00:03:04.000 --> 00:03:06.000]  過往這四十年的經驗
[00:03:06.000 --> 00:03:08.000]  帶給他們的是什麼
[00:03:08.000 --> 00:03:10.000]  是不是叫他們一筆勾銷
[00:03:10.000 --> 00:03:12.000]  完全忘記
[00:03:12.000 --> 00:03:14.000]  前面就有新的日子過了
[00:03:14.000 --> 00:03:15.000]  忘記前面
[00:03:15.000 --> 00:03:16.000]  不要理過往的日子
[00:03:16.000 --> 00:03:18.000]  但又不是
[00:03:18.000 --> 00:03:20.000]  今天選的新命記
[00:03:20.000 --> 00:03:21.000]  這段記載
[00:03:21.000 --> 00:03:23.000]  其實正正是相反
[00:03:23.000 --> 00:03:25.000]  摩西說這番話
[00:03:25.000 --> 00:03:29.000]  其實他要鼓勵那些以色列民
[00:03:29.000 --> 00:03:31.000]  他們要怎樣
[00:03:31.000 --> 00:03:32.000]  不要忘記過往
[00:03:32.000 --> 00:03:34.000]  你在曠野的日子
[00:03:34.000 --> 00:03:37.000]  你才可以面對將來
[00:03:37.000 --> 00:03:39.000]  災難的日子
[00:03:39.000 --> 00:03:40.000]  或者一個苦痛的日子
[00:03:40.000 --> 00:03:42.000]  其實是留給我們
[00:03:42.000 --> 00:03:45.000]  一些什麼價值和意義
[00:03:45.000 --> 00:03:46.000]  新命記
[00:03:46.000 --> 00:03:49.000]  是我們比較少看的聖經
[00:03:49.000 --> 00:03:52.000]  有些人覺得是領頭
[00:03:52.000 --> 00:03:55.000]  鴨頭那些就正常一點
[00:03:55.000 --> 00:03:57.000]  少人少看一點
[00:03:57.000 --> 00:04:00.000]  新命記其實記載一些什麼的事
[00:04:00.000 --> 00:04:01.000]  就是以色列民
[00:04:01.000 --> 00:04:04.000]  他們在春安級之後
[00:04:04.000 --> 00:04:06.000]  結果在曠野裡面漂流
[00:04:06.000 --> 00:04:08.000]  四十年
[00:04:08.000 --> 00:04:09.000]  這個漂流
[00:04:09.000 --> 00:04:11.000]  這個曠野是原本不需要的
[00:04:11.000 --> 00:04:13.000]  因為他們春安級之後
[00:04:13.000 --> 00:04:14.000]  其實可以很快
[00:04:14.000 --> 00:04:15.000]  可能三個月左右
[00:04:15.000 --> 00:04:17.000]  就可以進去迦南地
[00:04:17.000 --> 00:04:19.000]  得到這個應許之地
[00:04:19.000 --> 00:04:21.000]  不過他們做錯了一件事
[00:04:21.000 --> 00:04:24.000]  當他們派了十二個探子
[00:04:24.000 --> 00:04:26.000]  去探地之後
[00:04:26.000 --> 00:04:27.000]  那些探子回來
[00:04:27.000 --> 00:04:28.000]  回報的情況
[00:04:28.000 --> 00:04:30.000]  中間有十個人就說
[00:04:30.000 --> 00:04:33.000]  嘩 迦南地好就好了
[00:04:33.000 --> 00:04:34.000]  看看那些葡萄
[00:04:34.000 --> 00:04:36.000]  一串串 多大串 多美的 多好
[00:04:36.000 --> 00:04:39.000]  不過那裡的巨人更大
[00:04:39.000 --> 00:04:40.000]  我們在他們面前
[00:04:40.000 --> 00:04:41.000]  嘩 他們是巨人
[00:04:41.000 --> 00:04:43.000]  我們是蚱蜢
[00:04:43.000 --> 00:04:45.000]  我們被蚱蜢踩死
[00:04:45.000 --> 00:04:46.000]  吃了我們
[00:04:46.000 --> 00:04:47.000]  我們不好了
[00:04:47.000 --> 00:04:49.000]  我們不如拉隊回安吉
[00:04:49.000 --> 00:04:50.000]  就是這個問題
[00:04:50.000 --> 00:04:52.000]  所以在這個處境裡面
[00:04:52.000 --> 00:04:54.000]  神就很憤怒
[00:04:54.000 --> 00:04:56.000]  甚至想殺了他們
[00:04:56.000 --> 00:04:58.000]  不過因為摩西的代購
[00:04:58.000 --> 00:04:59.000]  所以到最後
[00:04:59.000 --> 00:05:00.000]  神就做了一件事
[00:05:00.000 --> 00:05:01.000]  不如這樣
[00:05:01.000 --> 00:05:02.000]  既然你們不想去
[00:05:02.000 --> 00:05:04.000]  不如全部不要去
[00:05:04.000 --> 00:05:06.000]  那麼你們下一代起來
[00:05:06.000 --> 00:05:07.000]  他們去
[00:05:07.000 --> 00:05:08.000]  於是乎這四十年
[00:05:08.000 --> 00:05:09.000]  就是這樣產生的
[00:05:09.000 --> 00:05:11.000]  好像一個刑罰一樣
[00:05:11.000 --> 00:05:12.000]  等上一代過去
[00:05:12.000 --> 00:05:15.000]  下一代慢慢長大 興起
[00:05:15.000 --> 00:05:16.000]  然後他們可以
[00:05:16.000 --> 00:05:18.000]  這班以色列民進入去
[00:05:18.000 --> 00:05:21.000]  預備他們進入這個迦南的地方
[00:05:21.000 --> 00:05:23.000]  在摩亞的平原
[00:05:23.000 --> 00:05:26.000]  他們終結這個曠野漂流的日子
[00:05:26.000 --> 00:05:29.000]  他們一個新的日子將會開始
[00:05:29.000 --> 00:05:31.000]  生命記就是在說摩西
[00:05:31.000 --> 00:05:33.000]  這個年老的摩西
[00:05:33.000 --> 00:05:36.000]  他怎樣對著這一群新的百姓
[00:05:36.000 --> 00:05:39.000]  怎樣去預備他們進入這個美麗
[00:05:39.000 --> 00:05:42.000]  這個英許的地方
[00:05:42.000 --> 00:05:45.000]  我們看看經文怎樣說
[00:05:45.000 --> 00:05:48.000]  選了生命記第八章
[00:05:48.000 --> 00:05:49.000]  一至二十節
[00:05:49.000 --> 00:05:51.000]  我會分成兩段
[00:05:51.000 --> 00:05:52.000]  一是第十節
[00:05:52.000 --> 00:05:53.000]  這是第一段
[00:05:53.000 --> 00:05:55.000]  十一至二十節是第二段
[00:05:55.000 --> 00:05:57.000]  請姐妹讀第一段
[00:05:57.000 --> 00:05:59.000]  弟兄讀第二段
[00:05:59.000 --> 00:06:01.000]  請姐妹
[00:06:01.000 --> 00:06:04.000]  弟兄
[00:06:04.000 --> 00:06:05.000]  你要謹慎
[00:06:05.000 --> 00:06:08.000]  免得忘記耶和華你的神
[00:06:08.000 --> 00:06:10.000]  不守祂的誡明
[00:06:10.000 --> 00:06:11.000]  典章律例
[00:06:11.000 --> 00:06:14.000]  就是我今天所吩咐你的
[00:06:14.000 --> 00:06:16.000]  恐怕你吃得飽足
[00:06:16.000 --> 00:06:19.000]  建造美好的房屋居住
[00:06:19.000 --> 00:06:20.000]  你的牛羊家多
[00:06:20.000 --> 00:06:22.000]  你的金銀增添
[00:06:22.000 --> 00:06:25.000]  並你所有的全都加增
[00:06:25.000 --> 00:06:27.000]  你就心高氣傲
[00:06:27.000 --> 00:06:29.000]  忘記耶和華你的神
[00:06:29.000 --> 00:06:31.000]  就是將你從埃及地
[00:06:31.000 --> 00:06:34.000]  遺奴之家領出來的
[00:06:34.000 --> 00:06:37.000]  引你經過那大而可怕的曠野
[00:06:37.000 --> 00:06:39.000]  那裡有火蛇、蠍子
[00:06:39.000 --> 00:06:41.000]  乾旱無水之地
[00:06:41.000 --> 00:06:43.000]  它曾為你使水
[00:06:43.000 --> 00:06:46.000]  從堅硬的盆石中流出來
[00:06:46.000 --> 00:06:48.000]  又在曠野將你列祖
[00:06:48.000 --> 00:06:50.000]  所不認識的瑪蘭
[00:06:50.000 --> 00:06:52.000]  賜給你吃
[00:06:52.000 --> 00:06:53.000]  是要撫練你
[00:06:53.000 --> 00:06:54.000]  試驗你
[00:06:54.000 --> 00:06:56.000]  叫你終究幸福
[00:06:56.000 --> 00:06:58.000]  恐怕你心裡說
[00:06:58.000 --> 00:07:00.000]  這貨材是我力量
[00:07:00.000 --> 00:07:02.000]  我能力得來的
[00:07:02.000 --> 00:07:05.000]  你要紀念耶和華你的神
[00:07:05.000 --> 00:07:07.000]  因為得貨材的力量
[00:07:07.000 --> 00:07:09.000]  是祂給你的
[00:07:09.000 --> 00:07:11.000]  為要堅定祂向你列祖
[00:07:11.000 --> 00:07:13.000]  起誓所立的約
[00:07:13.000 --> 00:07:15.000]  像今天一樣
[00:07:15.000 --> 00:07:17.000]  你若忘記耶和華你的神
[00:07:17.000 --> 00:07:19.000]  隨從別神
[00:07:19.000 --> 00:07:20.000]  侍奉敬拜
[00:07:20.000 --> 00:07:22.000]  你們必定滅亡
[00:07:22.000 --> 00:07:25.000]  這是我今天警戒你們的
[00:07:25.000 --> 00:07:27.000]  耶和華在你們面前
[00:07:27.000 --> 00:07:29.000]  怎樣使列國的民滅亡
[00:07:29.000 --> 00:07:32.000]  你們也必照樣滅亡
[00:07:32.000 --> 00:07:34.000]  因為你們不聽從
[00:07:34.000 --> 00:07:37.000]  耶和華你們神的話
[00:07:37.000 --> 00:07:39.000]  這章經文裡
[00:07:39.000 --> 00:07:41.000]  有幾個動詞
[00:07:41.000 --> 00:07:43.000]  出現了好幾次
[00:07:43.000 --> 00:07:44.000]  第二節
[00:07:44.000 --> 00:07:45.000]  前面那段
[00:07:45.000 --> 00:07:46.000]  第十八節
[00:07:46.000 --> 00:07:47.000]  後面那段
[00:07:47.000 --> 00:07:49.000]  都叫我們紀念
[00:07:49.000 --> 00:07:50.000]  記得
[00:07:50.000 --> 00:07:51.000]  紀念
[00:07:51.000 --> 00:07:54.000]  還有指向曠野那段日子的紀念
[00:07:54.000 --> 00:07:55.000]  紀念祂
[00:07:55.000 --> 00:07:56.000]  還有提醒他們
[00:07:56.000 --> 00:07:57.000]  第十一節
[00:07:57.000 --> 00:07:58.000]  十四節
[00:07:58.000 --> 00:07:59.000]  和十九節
[00:07:59.000 --> 00:08:01.000]  提醒他們不要忘記
[00:08:01.000 --> 00:08:02.000]  不要忘記神
[00:08:02.000 --> 00:08:03.000]  不要忘記這段日子
[00:08:03.000 --> 00:08:05.000]  經歷過的事情
[00:08:05.000 --> 00:08:06.000]  所以我想
[00:08:06.000 --> 00:08:10.000]  這段我們稱為苦練試驗的日子
[00:08:10.000 --> 00:08:12.000]  其實神好像刻意叫他們
[00:08:12.000 --> 00:08:13.000]  記得清楚一點
[00:08:13.000 --> 00:08:14.000]  不是告訴他們
[00:08:14.000 --> 00:08:16.000]  苦日子過去了
[00:08:16.000 --> 00:08:17.000]  忘記了
[00:08:17.000 --> 00:08:19.000]  我們想將來
[00:08:19.000 --> 00:08:20.000]  很特別
[00:08:20.000 --> 00:08:22.000]  原來在神的眼中
[00:08:22.000 --> 00:08:23.000]  這段日子
[00:08:23.000 --> 00:08:25.000]  雖然是一個刑罰的日子
[00:08:25.000 --> 00:08:26.000]  好像坐牢那樣
[00:08:26.000 --> 00:08:27.000]  刑罰的日子
[00:08:27.000 --> 00:08:29.000]  但是它有正面的意義
[00:08:29.000 --> 00:08:30.000]  有正面的價值
[00:08:30.000 --> 00:08:33.000]  是對他們將來要進入迦南英許之地
[00:08:33.000 --> 00:08:34.000]  是有意義
[00:08:34.000 --> 00:08:35.000]  有價值的
[00:08:35.000 --> 00:08:36.000]  想他們記得
[00:08:36.000 --> 00:08:37.000]  記得什麼呢
[00:08:37.000 --> 00:08:39.000]  我們等一下再看看
[00:08:39.000 --> 00:08:40.000]  另外這段經文
[00:08:40.000 --> 00:08:41.000]  還有一個地方
[00:08:41.000 --> 00:08:43.000]  就是第二節和第十六節
[00:08:43.000 --> 00:08:44.000]  用了兩個動詞去說
[00:08:44.000 --> 00:08:49.000]  就是這是一個苦練和試驗的日子
[00:08:49.000 --> 00:08:50.000]  苦練
[00:08:50.000 --> 00:08:51.000]  試驗兩個動詞
[00:08:51.000 --> 00:08:52.000]  加在一起
[00:08:52.000 --> 00:08:53.000]  苦練
[00:08:53.000 --> 00:08:55.000]  就是一種辛苦
[00:08:55.000 --> 00:08:56.000]  受苦的意思
[00:08:56.000 --> 00:08:58.000]  這段日子其實是不容易的
[00:08:58.000 --> 00:08:59.000]  是困難的
[00:08:59.000 --> 00:09:00.000]  艱辛的
[00:09:00.000 --> 00:09:04.000]  甚至有很多痛苦掙扎的時候
[00:09:04.000 --> 00:09:06.000]  但是它有一個意義
[00:09:06.000 --> 00:09:07.000]  就是試驗
[00:09:07.000 --> 00:09:08.000]  就是測試他們
[00:09:08.000 --> 00:09:10.000]  看他們過不過
[00:09:10.000 --> 00:09:11.000]  怕不怕事
[00:09:11.000 --> 00:09:14.000]  看他們可不可以度過這個日子
[00:09:14.000 --> 00:09:16.000]  是可以在神眼中
[00:09:16.000 --> 00:09:17.000]  開啟合格的
[00:09:17.000 --> 00:09:20.000]  所以如果我們用這個眼光去看
[00:09:20.000 --> 00:09:21.000]  今天我們都可能
[00:09:21.000 --> 00:09:22.000]  個人
[00:09:22.000 --> 00:09:24.000]  或者香港的城市
[00:09:24.000 --> 00:09:27.000]  或者在你的生命的中間
[00:09:27.000 --> 00:09:28.000]  或者在群體的裡面
[00:09:28.000 --> 00:09:32.000]  其實我都是在經驗這種苦練和試驗
[00:09:32.000 --> 00:09:33.000]  它有價值的
[00:09:33.000 --> 00:09:34.000]  它有意義的
[00:09:34.000 --> 00:09:36.000]  將來如果神有一天
[00:09:36.000 --> 00:09:38.000]  要將一個美地
[00:09:38.000 --> 00:09:40.000]  好的景況給我們的話
[00:09:40.000 --> 00:09:42.000]  今天這個日子是值得我們去思考
[00:09:42.000 --> 00:09:44.000]  值得我們去紀念
[00:09:44.000 --> 00:09:45.000]  不要忘記
[00:09:45.000 --> 00:09:47.000]  那它有什麼價值
[00:09:47.000 --> 00:09:48.000]  有什麼意義呢
[00:09:48.000 --> 00:09:49.000]  我想看兩個層面
[00:09:49.000 --> 00:09:53.000]  從第一段和第二段經文去看
[00:09:53.000 --> 00:09:55.000]  苦練和試驗是有兩方面的價值的
[00:09:55.000 --> 00:09:58.000]  第一個就是最初的十節
[00:09:58.000 --> 00:10:00.000]  我們好像覺得
[00:10:00.000 --> 00:10:02.000]  這個日子是懲罰的
[00:10:02.000 --> 00:10:04.000]  其實懲罰是很消極的
[00:10:04.000 --> 00:10:05.000]  你做錯事
[00:10:05.000 --> 00:10:06.000]  罰你
[00:10:06.000 --> 00:10:08.000]  罰你抄字
[00:10:08.000 --> 00:10:09.000]  罰你抄書
[00:10:09.000 --> 00:10:10.000]  罰你坐牢
[00:10:10.000 --> 00:10:11.000]  罰你
[00:10:11.000 --> 00:10:13.000]  罰好像本身是相當消極的
[00:10:13.000 --> 00:10:14.000]  但是我們發覺
[00:10:14.000 --> 00:10:15.000]  神在這段經文
[00:10:15.000 --> 00:10:16.000]  用了
[00:10:16.000 --> 00:10:19.000]  由第七節到第十節
[00:10:19.000 --> 00:10:20.000]  七八九十
[00:10:20.000 --> 00:10:22.000]  十節裡面有四節
[00:10:22.000 --> 00:10:25.000]  它形容將來
[00:10:25.000 --> 00:10:27.000]  這個日子過去之後
[00:10:27.000 --> 00:10:28.000]  將會怎樣
[00:10:28.000 --> 00:10:30.000]  這四節是說什麼呢
[00:10:30.000 --> 00:10:31.000]  第七節到第十節
[00:10:31.000 --> 00:10:33.000]  我們看看它怎麼說
[00:10:33.000 --> 00:10:35.000]  它說因為耶和華的神
[00:10:35.000 --> 00:10:37.000]  要帶你進入這個美地
[00:10:37.000 --> 00:10:38.000]  它說的是將來
[00:10:38.000 --> 00:10:39.000]  它說那地有什麼呢
[00:10:39.000 --> 00:10:41.000]  有河有泉有源
[00:10:41.000 --> 00:10:43.000]  從山谷中流出水來
[00:10:43.000 --> 00:10:45.000]  大家特別要對比
[00:10:45.000 --> 00:10:46.000]  因為曠野的地方
[00:10:46.000 --> 00:10:49.000]  就是一些沒有水的地方
[00:10:49.000 --> 00:10:51.000]  曠野就是沒有這些人
[00:10:51.000 --> 00:10:53.000]  但是將來那個地方就有了
[00:10:53.000 --> 00:10:54.000]  有河水有泉水
[00:10:54.000 --> 00:10:56.000]  有源出頭的
[00:10:56.000 --> 00:10:58.000]  有山谷流來的水
[00:10:58.000 --> 00:10:59.000]  對於以色列人來說
[00:10:59.000 --> 00:11:00.000]  或者對於民族來說
[00:11:00.000 --> 00:11:02.000]  水是一個生命資源
[00:11:02.000 --> 00:11:04.000]  沒有水你不能耕種
[00:11:04.000 --> 00:11:06.000]  沒有水不可以畜牧
[00:11:06.000 --> 00:11:08.000]  所以這是一個很重要的
[00:11:08.000 --> 00:11:09.000]  生命資源
[00:11:09.000 --> 00:11:11.000]  另外那地還有什麼呢
[00:11:11.000 --> 00:11:13.000]  第八節
[00:11:13.000 --> 00:11:15.000]  有小麥大麥葡萄樹
[00:11:15.000 --> 00:11:16.000]  無花果樹
[00:11:16.000 --> 00:11:17.000]  石榴樹
[00:11:17.000 --> 00:11:18.000]  橄欖樹和蜜
[00:11:18.000 --> 00:11:20.000]  這些是什麼呢
[00:11:20.000 --> 00:11:22.000]  這些是植物
[00:11:22.000 --> 00:11:24.000]  對於以色列人來說
[00:11:24.000 --> 00:11:26.000]  當然小麥大麥是他們主要的糧食
[00:11:26.000 --> 00:11:28.000]  葡萄樹無花果樹
[00:11:28.000 --> 00:11:29.000]  石榴樹橄欖樹
[00:11:29.000 --> 00:11:31.000]  都是和糧食很有關係
[00:11:31.000 --> 00:11:32.000]  而且都是植物
[00:11:32.000 --> 00:11:34.000]  有人就說蜜
[00:11:34.000 --> 00:11:35.000]  這個又有點特別
[00:11:35.000 --> 00:11:37.000]  因為蜜通常我們想的就是蜂蜜
[00:11:37.000 --> 00:11:39.000]  蜜蜂那些蜂蜜
[00:11:39.000 --> 00:11:40.000]  Honey
[00:11:40.000 --> 00:11:42.000]  但是我讀書的時候
[00:11:42.000 --> 00:11:44.000]  有一個舊約的老師就研究
[00:11:44.000 --> 00:11:46.000]  就說很大可能
[00:11:46.000 --> 00:11:47.000]  這個蜜是覺得蜜藻
[00:11:47.000 --> 00:11:49.000]  因為這是一種植物類
[00:11:49.000 --> 00:11:50.000]  如果這樣放在一起
[00:11:50.000 --> 00:11:52.000]  似乎是在說果的意義
[00:11:52.000 --> 00:11:54.000]  它都是甜的
[00:11:54.000 --> 00:11:56.000]  是可以食用的
[00:11:56.000 --> 00:11:58.000]  大家知道中東的蜜竹很漂亮
[00:11:58.000 --> 00:12:00.000]  去過的地方
[00:12:00.000 --> 00:12:01.000]  蜜蟬其中一樣是這樣
[00:12:01.000 --> 00:12:02.000]  無論怎樣
[00:12:02.000 --> 00:12:04.000]  這裡是說他們有七種的食物
[00:12:04.000 --> 00:12:06.000]  七代表完全的意思
[00:12:06.000 --> 00:12:08.000]  所以含義就是說
[00:12:08.000 --> 00:12:10.000]  就是說他們是
[00:12:10.000 --> 00:12:12.000]  吃是不缺乏的
[00:12:12.000 --> 00:12:13.000]  跟著就說
[00:12:13.000 --> 00:12:14.000]  你們吃得飽足
[00:12:14.000 --> 00:12:15.000]  糧食不缺的
[00:12:15.000 --> 00:12:17.000]  又有這樣的含義
[00:12:17.000 --> 00:12:19.000]  那裡有水
[00:12:19.000 --> 00:12:20.000]  有充足的食物
[00:12:20.000 --> 00:12:22.000]  還有什麼
[00:12:22.000 --> 00:12:24.000]  如果石頭是鐵
[00:12:24.000 --> 00:12:26.000]  山內可以挖銅
[00:12:26.000 --> 00:12:27.000]  有礦產
[00:12:27.000 --> 00:12:28.000]  銅銀鐵
[00:12:28.000 --> 00:12:29.000]  有什麼價值呢
[00:12:29.000 --> 00:12:31.000]  就是如果他們要耕種
[00:12:31.000 --> 00:12:33.000]  就需要一些器材
[00:12:33.000 --> 00:12:35.000]  就需要銅銀鐵
[00:12:35.000 --> 00:12:36.000]  如果他們需要打仗
[00:12:36.000 --> 00:12:37.000]  軍隊
[00:12:37.000 --> 00:12:38.000]  他們需要打仗的話
[00:12:38.000 --> 00:12:42.000]  武器都需要這些銅銀鐵去製造
[00:12:42.000 --> 00:12:43.000]  所以對他們來說
[00:12:43.000 --> 00:12:48.000]  這代表了作為一種國家很重要的基建
[00:12:48.000 --> 00:12:52.000]  或者保護
[00:12:52.000 --> 00:12:55.000]  軍事的一種保障
[00:12:55.000 --> 00:12:57.000]  所以你們這麼多東西
[00:12:57.000 --> 00:12:58.000]  吃得飽足
[00:12:58.000 --> 00:13:00.000]  那就要稱頌神了
[00:13:00.000 --> 00:13:02.000]  所以這四次的聖經是說
[00:13:02.000 --> 00:13:03.000]  雖然這個時候
[00:13:03.000 --> 00:13:05.000]  或者過去的四十年
[00:13:05.000 --> 00:13:07.000]  好像是一個很慘痛的日子
[00:13:07.000 --> 00:13:08.000]  但要記得神的目的
[00:13:08.000 --> 00:13:12.000]  是要帶你們進入一個完全不同的境界
[00:13:12.000 --> 00:13:14.000]  那個地方是神應去的
[00:13:14.000 --> 00:13:16.000]  很想帶你們去
[00:13:16.000 --> 00:13:17.000]  不是只想在這裡作弄你
[00:13:17.000 --> 00:13:18.000]  虐待你
[00:13:18.000 --> 00:13:20.000]  這就是磨練的日子
[00:13:20.000 --> 00:13:23.000]  但將來有個地方是想你們去的
[00:13:23.000 --> 00:13:27.000]  所以這是神的心意
[00:13:27.000 --> 00:13:30.000]  但要去到這個美的地方
[00:13:30.000 --> 00:13:33.000]  他們就要成為神的國度
[00:13:33.000 --> 00:13:35.000]  他們去不是去那裡生活
[00:13:35.000 --> 00:13:36.000]  蓋房子就可以
[00:13:36.000 --> 00:13:37.000]  不是的
[00:13:37.000 --> 00:13:38.000]  其實是神的心意
[00:13:38.000 --> 00:13:40.000]  神想他們成為一個國度
[00:13:40.000 --> 00:13:42.000]  一個民族
[00:13:42.000 --> 00:13:43.000]  在那裡
[00:13:43.000 --> 00:13:45.000]  以那個地方為他們的國土
[00:13:45.000 --> 00:13:46.000]  所以你會發覺
[00:13:46.000 --> 00:13:47.000]  在生命記裡面
[00:13:47.000 --> 00:13:49.000]  他們有很多律例典章
[00:13:49.000 --> 00:13:51.000]  律例典章的意義就是
[00:13:51.000 --> 00:13:53.000]  如果作為一個神的國度
[00:13:53.000 --> 00:13:54.000]  他需要有法律
[00:13:54.000 --> 00:13:55.000]  他需要有憲法
[00:13:55.000 --> 00:13:57.000]  如果用今天的語言來說
[00:13:57.000 --> 00:13:58.000]  當日的日子
[00:13:58.000 --> 00:14:00.000]  其實沒有分宗教
[00:14:00.000 --> 00:14:01.000]  沒有分法律
[00:14:01.000 --> 00:14:03.000]  政教是合一的
[00:14:03.000 --> 00:14:04.000]  混在一起的
[00:14:04.000 --> 00:14:05.000]  對他們來說
[00:14:05.000 --> 00:14:07.000]  這就是他們國家將來的憲法
[00:14:07.000 --> 00:14:08.000]  十誡
