
[00:00:00.000 --> 00:00:04.000]  鞏主明問候靜靜姐妹平安
[00:02:30.000 --> 00:02:32.000]  那你為什麼讀這章
[00:02:32.000 --> 00:02:35.000]  你要跟他來讀這章
[00:02:35.000 --> 00:02:36.000]  這個人很有錢
[00:02:36.000 --> 00:02:37.000]  這個很有錢
[00:02:37.000 --> 00:02:38.000]  他比你和我都有錢
[00:02:38.000 --> 00:02:40.000]  他比你和我都有錢
[00:02:40.000 --> 00:02:43.000]  上帝有沒有看顧他
[00:02:43.000 --> 00:02:45.000]  上帝有沒有看顧他
[00:02:45.000 --> 00:02:48.000]  而且在這個故事上帝把媽恩典給他
[00:02:48.000 --> 00:02:51.000]  上帝給他很多恩典
[00:02:51.000 --> 00:02:53.000]  上次以A和B上帝給了他一個兒子
[00:02:53.000 --> 00:02:57.000]  上帝給他一個兒子
[00:02:57.000 --> 00:03:00.000]  其實這個故事有兩種
[00:03:00.000 --> 00:03:02.000]  一方面是上帝給這個女士的恩典
[00:03:02.000 --> 00:03:05.000]  一方面是給這個女士的恩典
[00:03:05.000 --> 00:03:06.000]  這個女士是誰
[00:03:06.000 --> 00:03:08.000]  如果你們今天才聽
[00:03:08.000 --> 00:03:09.000]  就不會錯很多
[00:03:09.000 --> 00:03:11.000]  因為是書唸的女士
[00:03:11.000 --> 00:03:14.000]  這個故事是書唸的女士
[00:03:14.000 --> 00:03:16.000]  OK
[00:03:16.000 --> 00:03:26.000]  他首先向上帝的婦人表示慷慨、關懷、奉獻
[00:03:26.000 --> 00:03:32.000]  他首先向上帝的婦人表示慷慨、照顧和奉獻
[00:03:32.000 --> 00:03:35.000]  大家看到這個步驟很重要
[00:03:35.000 --> 00:03:37.000]  你看這個步驟非常重要
[00:03:37.000 --> 00:03:38.000]  上帝的恩典呢
[00:03:38.000 --> 00:03:39.000]  上帝的恩典呢
[00:03:39.000 --> 00:03:40.000]  是怎麼來的
[00:03:40.000 --> 00:03:41.000]  是怎麼來的呢
[00:03:41.000 --> 00:03:43.000]  你先有表示
[00:03:43.000 --> 00:03:45.000]  你先有表示
[00:03:45.000 --> 00:03:48.000]  然後恩典隨之而來
[00:03:48.000 --> 00:03:49.000]  然後恩典隨之而來
[00:03:49.000 --> 00:03:52.000]  那你說是不是上帝買上帝的恩典呢
[00:03:52.000 --> 00:03:54.000]  你是不是買上帝的恩典呢
[00:03:54.000 --> 00:03:55.000]  不是
[00:03:55.000 --> 00:03:57.000]  請問他招呼先知的時候
[00:03:57.000 --> 00:03:59.000]  知不知道先知會給他一個兒子
[00:03:59.000 --> 00:04:02.000]  當他去招呼先知的時候
[00:04:02.000 --> 00:04:04.000]  他會不會知道先知會給他一個兒子呢
[00:04:04.000 --> 00:04:06.000]  如果他知道的話他就是先知了
[00:04:06.000 --> 00:04:10.000]  如果他知道那婦人本身就是先知
[00:04:10.000 --> 00:04:11.000]  上帝恩典是什麼
[00:04:11.000 --> 00:04:15.000]  是你由衷而出的愛心行動
[00:04:15.000 --> 00:04:19.000]  就是說上帝的恩典是你由衷的行動
[00:04:19.000 --> 00:04:22.000]  然後上帝是給過你的恩典
[00:04:22.000 --> 00:04:25.000]  上帝給你超過了恩典
[00:04:25.000 --> 00:04:28.000]  而且上帝給你的恩典是超過了你所想所求
[00:04:28.000 --> 00:04:31.000]  上帝給你的恩典是超過了你所想所求
[00:04:31.000 --> 00:04:32.000]  因為是你想不到的恩典
[00:04:32.000 --> 00:04:34.000]  是你想不到的恩典
[00:04:34.000 --> 00:04:37.000]  上次我講到這個女人沒有兒子
[00:04:37.000 --> 00:04:39.000]  上次我講過這個女人沒有兒子
[00:04:39.000 --> 00:04:43.000]  他有沒有想到這個先知說會明年有個兒子生
[00:04:43.000 --> 00:04:45.000]  他有沒有想到這個先知說明年會有一個兒子
[00:04:45.000 --> 00:04:46.000]  他想不到的
[00:04:46.000 --> 00:04:47.000]  他想不到的
[00:04:47.000 --> 00:04:48.000]  他簡直不相信
[00:04:48.000 --> 00:04:49.000]  他完全不相信
[00:04:49.000 --> 00:04:50.000]  在哪裡說的十六節
[00:04:50.000 --> 00:04:51.000]  十六節
[00:04:51.000 --> 00:04:53.000]  如果用今天的話
[00:04:53.000 --> 00:04:57.000]  先知你不要跟我開玩笑啊
[00:04:57.000 --> 00:04:59.000]  先知你不要跟我開玩笑啊
[00:04:59.000 --> 00:05:02.000]  先知你不要跟我開玩笑啊
[00:05:02.000 --> 00:05:04.000]  但是先知很幽默
[00:05:04.000 --> 00:05:06.000]  但是先知很幽默
[00:05:06.000 --> 00:05:09.000]  下一年結果生了個兒子
[00:05:09.000 --> 00:05:11.000]  下一年果然生了個兒子
[00:05:11.000 --> 00:05:12.000]  靚不靚啊
[00:05:12.000 --> 00:05:14.000]  上帝的恩典
[00:05:14.000 --> 00:05:15.000]  上帝的恩典
[00:05:15.000 --> 00:05:16.000]  給過這個女士
[00:05:16.000 --> 00:05:17.000]  給了這個女士
[00:05:17.000 --> 00:05:18.000]  你說她愛不愛這個小孩
[00:05:18.000 --> 00:05:19.000]  她愛不愛這個小孩呢
[00:05:19.000 --> 00:05:20.000]  她愛不愛這個小孩呢
[00:05:20.000 --> 00:05:21.000]  Yes, she did not expect it
[00:05:21.000 --> 00:05:23.000]  Yes, she did not expect it
[00:05:23.000 --> 00:05:24.000]  但是有了這個小孩你還喜歡嗎
[00:05:24.000 --> 00:05:25.000]  但是有了這個小孩你還喜歡嗎
[00:05:25.000 --> 00:05:26.000]  她有了以後你說她喜不喜歡呢
[00:05:26.000 --> 00:05:27.000]  她有了以後你說她喜不喜歡呢
[00:05:27.000 --> 00:05:28.000]  她有了以後你說她喜不喜歡呢
[00:05:28.000 --> 00:05:29.000]  她有了以後你說她喜不喜歡呢
[00:05:29.000 --> 00:05:30.000]  她很喜歡
[00:05:30.000 --> 00:05:31.000]  她當然很喜歡
[00:05:31.000 --> 00:05:32.000]  她當然很喜歡
[00:05:32.000 --> 00:05:34.000]  我們今天的故事就在這裡
[00:05:34.000 --> 00:05:35.000]  我們今天的故事就在這裡
[00:05:36.000 --> 00:05:38.000]  我今天就從這裡開始
[00:05:38.000 --> 00:05:44.000]  你看那個第十四章
[00:05:44.000 --> 00:05:48.000]  第十八節
[00:05:48.000 --> 00:05:50.000]  十八節
[00:05:50.000 --> 00:05:52.000]  十八節
[00:05:52.000 --> 00:05:54.000]  十八節
[00:05:54.000 --> 00:05:56.000]  是一個很美麗的情況
[00:05:56.000 --> 00:05:58.000]  是一個很美麗的情況
[00:05:58.000 --> 00:06:00.000]  孩子們戰戰長大
[00:06:00.000 --> 00:06:04.000]  一日他到父親和所有的人那裡
[00:06:04.000 --> 00:06:06.000]  如果我懂畫畫
[00:06:06.000 --> 00:06:08.000]  如果我知道畫畫的話
[00:06:08.000 --> 00:06:10.000]  我就會這樣報警
[00:06:10.000 --> 00:06:12.000]  我就會這樣報警
[00:06:12.000 --> 00:06:14.000]  在一個鵝田那裡
[00:06:14.000 --> 00:06:16.000]  在一個鵝田那裡收割的時候
[00:06:16.000 --> 00:06:18.000]  在收割的季節
[00:06:18.000 --> 00:06:20.000]  我現在拿著一個鐮刀在那裡收割
[00:06:20.000 --> 00:06:22.000]  我現在拿著一個鐮刀在那裡收割
[00:06:22.000 --> 00:06:24.000]  那個小朋友在那裡追著蝴蝶
[00:06:24.000 --> 00:06:26.000]  那個小朋友在那裡追著蝴蝶
[00:06:26.000 --> 00:06:28.000]  我媽媽就在樹底下
[00:06:28.000 --> 00:06:30.000]  我媽媽就在樹底下
[00:06:30.000 --> 00:06:32.000]  在樹底下
[00:06:32.000 --> 00:06:34.000]  準備護茶
[00:06:34.000 --> 00:06:36.000]  媽媽就在樹底下
[00:06:36.000 --> 00:06:38.000]  帶著一壺茶
[00:06:38.000 --> 00:06:40.000]  帶著手巾
[00:06:40.000 --> 00:06:42.000]  護茶送做什麼
[00:06:42.000 --> 00:06:44.000]  那你很明白
[00:06:44.000 --> 00:06:46.000]  這壺茶好幾次乾完
[00:06:46.000 --> 00:06:48.000]  這是不是一幅很美麗的圖畫
[00:06:48.000 --> 00:06:50.000]  這是不是一幅很美麗的圖畫
[00:06:50.000 --> 00:06:52.000]  作者沒有這樣說
[00:06:52.000 --> 00:06:54.000]  但是十八節你可不可以有想像力
[00:06:54.000 --> 00:06:56.000]  但是十八節你可不可以有想像力
[00:06:56.000 --> 00:06:58.000]  還有一個美麗的圖畫
[00:06:58.000 --> 00:07:00.000]  十八節能不能讓你產生這麼美麗的圖畫
[00:07:00.000 --> 00:07:02.000]  上帝給女士的快樂
[00:07:02.000 --> 00:07:04.000]  上帝給女士的快樂
[00:07:04.000 --> 00:07:06.000]  是不是人間的快樂
[00:07:06.000 --> 00:07:08.000]  是不是人間的快樂
[00:07:08.000 --> 00:07:10.000]  是不是他從來想不到的
[00:07:10.000 --> 00:07:12.000]  是不是他從來想不到的
[00:07:12.000 --> 00:07:14.000]  各位聽聽
[00:07:14.000 --> 00:07:16.000]  上帝給我們的快樂
[00:07:16.000 --> 00:07:18.000]  上帝給我們的快樂
[00:07:18.000 --> 00:07:20.000]  上帝給我們的快樂
[00:07:20.000 --> 00:07:22.000]  沒有錯 除了天上會快樂
[00:07:22.000 --> 00:07:24.000]  沒有錯 除了天上會快樂
[00:07:24.000 --> 00:07:26.000]  在地上的時候
[00:07:26.000 --> 00:07:28.000]  上帝有沒有吝嗇說不給人間的快樂
[00:07:28.000 --> 00:07:30.000]  上帝有沒有吝嗇說不給人間的快樂
[00:07:30.000 --> 00:07:32.000]  上帝有沒有吝嗇說不給人間的快樂
[00:07:32.000 --> 00:07:34.000]  上帝有沒有吝嗇說不給人間的快樂
[00:07:34.000 --> 00:07:36.000]  上帝有沒有吝嗇說不給人間的快樂
[00:07:36.000 --> 00:07:38.000]  上帝有沒有吝嗇說不給人間的快樂
[00:07:38.000 --> 00:07:40.000]  上帝有沒有吝嗇說不給人間的快樂
[00:07:40.000 --> 00:07:42.000]  上帝有沒有吝嗇說不給人間的快樂
[00:07:42.000 --> 00:07:44.000]  上帝有沒有吝嗇說不給人間的快樂
[00:07:44.000 --> 00:07:46.000]  上帝有沒有吝嗇說不給人間的快樂
[00:07:46.000 --> 00:07:48.000]  上帝有沒有吝嗇說不給人間的快樂
[00:07:48.000 --> 00:07:50.000]  上帝有沒有吝嗇說不給人間的快樂
[00:07:50.000 --> 00:07:52.000]  上帝有沒有吝嗇說不給人間的快樂
[00:07:52.000 --> 00:08:00.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:00.000 --> 00:08:02.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:02.000 --> 00:08:04.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:04.000 --> 00:08:06.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:06.000 --> 00:08:08.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:08.000 --> 00:08:10.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:10.000 --> 00:08:12.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:12.000 --> 00:08:14.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:14.000 --> 00:08:16.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:16.000 --> 00:08:18.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:18.000 --> 00:08:20.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:20.000 --> 00:08:22.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:22.000 --> 00:08:24.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:24.000 --> 00:08:26.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:26.000 --> 00:08:28.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:28.000 --> 00:08:30.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:30.000 --> 00:08:32.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:32.000 --> 00:08:34.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:34.000 --> 00:08:36.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:36.000 --> 00:08:38.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:38.000 --> 00:08:40.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:40.000 --> 00:08:42.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:42.000 --> 00:08:44.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:44.000 --> 00:08:50.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:50.000 --> 00:08:52.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:52.000 --> 00:08:54.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:54.000 --> 00:08:56.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:56.000 --> 00:08:58.000]  上帝有沒有吝嗇說不給人間的快樂
[00:08:58.000 --> 00:09:00.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:00.000 --> 00:09:02.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:02.000 --> 00:09:04.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:04.000 --> 00:09:06.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:06.000 --> 00:09:08.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:08.000 --> 00:09:10.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:10.000 --> 00:09:12.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:12.000 --> 00:09:14.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:14.000 --> 00:09:16.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:16.000 --> 00:09:18.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:18.000 --> 00:09:20.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:20.000 --> 00:09:22.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:22.000 --> 00:09:24.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:24.000 --> 00:09:26.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:26.000 --> 00:09:28.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:28.000 --> 00:09:30.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:30.000 --> 00:09:32.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:32.000 --> 00:09:34.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:34.000 --> 00:09:36.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:36.000 --> 00:09:42.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:42.000 --> 00:09:44.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:44.000 --> 00:09:46.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:46.000 --> 00:09:48.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:48.000 --> 00:09:50.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:50.000 --> 00:09:52.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:52.000 --> 00:09:54.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:54.000 --> 00:09:56.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:56.000 --> 00:09:58.000]  上帝有沒有吝嗇說不給人間的快樂
[00:09:58.000 --> 00:10:00.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:00.000 --> 00:10:02.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:02.000 --> 00:10:04.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:04.000 --> 00:10:06.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:06.000 --> 00:10:08.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:08.000 --> 00:10:10.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:10.000 --> 00:10:12.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:12.000 --> 00:10:14.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:14.000 --> 00:10:16.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:16.000 --> 00:10:18.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:18.000 --> 00:10:20.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:20.000 --> 00:10:22.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:22.000 --> 00:10:24.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:24.000 --> 00:10:26.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:26.000 --> 00:10:28.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:28.000 --> 00:10:34.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:34.000 --> 00:10:36.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:36.000 --> 00:10:38.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:38.000 --> 00:10:40.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:40.000 --> 00:10:42.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:42.000 --> 00:10:44.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:44.000 --> 00:10:46.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:46.000 --> 00:10:48.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:48.000 --> 00:10:50.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:50.000 --> 00:10:52.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:52.000 --> 00:10:54.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:54.000 --> 00:10:56.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:56.000 --> 00:10:58.000]  上帝有沒有吝嗇說不給人間的快樂
[00:10:58.000 --> 00:11:00.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:00.000 --> 00:11:02.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:02.000 --> 00:11:04.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:04.000 --> 00:11:06.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:06.000 --> 00:11:08.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:08.000 --> 00:11:10.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:10.000 --> 00:11:12.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:12.000 --> 00:11:14.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:14.000 --> 00:11:16.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:16.000 --> 00:11:18.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:18.000 --> 00:11:20.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:20.000 --> 00:11:26.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:26.000 --> 00:11:28.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:28.000 --> 00:11:30.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:30.000 --> 00:11:32.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:32.000 --> 00:11:34.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:34.000 --> 00:11:36.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:36.000 --> 00:11:38.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:38.000 --> 00:11:40.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:40.000 --> 00:11:42.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:42.000 --> 00:11:44.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:44.000 --> 00:11:46.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:46.000 --> 00:11:48.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:48.000 --> 00:11:50.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:50.000 --> 00:11:52.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:52.000 --> 00:11:54.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:54.000 --> 00:11:56.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:56.000 --> 00:11:58.000]  上帝有沒有吝嗇說不給人間的快樂
[00:11:58.000 --> 00:12:00.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:00.000 --> 00:12:02.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:02.000 --> 00:12:04.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:04.000 --> 00:12:06.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:06.000 --> 00:12:08.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:08.000 --> 00:12:10.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:10.000 --> 00:12:12.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:12.000 --> 00:12:18.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:18.000 --> 00:12:20.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:20.000 --> 00:12:22.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:22.000 --> 00:12:24.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:24.000 --> 00:12:26.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:26.000 --> 00:12:28.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:28.000 --> 00:12:30.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:30.000 --> 00:12:32.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:32.000 --> 00:12:34.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:34.000 --> 00:12:36.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:36.000 --> 00:12:38.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:38.000 --> 00:12:40.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:40.000 --> 00:12:42.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:42.000 --> 00:12:44.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:44.000 --> 00:12:46.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:46.000 --> 00:12:48.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:48.000 --> 00:12:50.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:50.000 --> 00:12:52.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:52.000 --> 00:12:54.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:54.000 --> 00:12:56.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:56.000 --> 00:12:58.000]  上帝有沒有吝嗇說不給人間的快樂
[00:12:58.000 --> 00:13:00.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:00.000 --> 00:13:02.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:02.000 --> 00:13:04.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:04.000 --> 00:13:10.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:10.000 --> 00:13:12.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:12.000 --> 00:13:14.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:14.000 --> 00:13:16.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:16.000 --> 00:13:18.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:18.000 --> 00:13:20.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:20.000 --> 00:13:22.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:22.000 --> 00:13:24.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:24.000 --> 00:13:26.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:26.000 --> 00:13:28.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:28.000 --> 00:13:30.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:30.000 --> 00:13:32.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:32.000 --> 00:13:34.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:34.000 --> 00:13:36.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:36.000 --> 00:13:38.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:38.000 --> 00:13:40.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:40.000 --> 00:13:42.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:42.000 --> 00:13:44.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:44.000 --> 00:13:46.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:46.000 --> 00:13:48.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:48.000 --> 00:13:50.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:50.000 --> 00:13:52.000]  上帝有沒有吝嗇說不給人間的快樂
[00:13:52.000 --> 00:13:54.000]  上帝有沒有吝嗇說不給人間的快樂
