
[00:00:00.000 --> 00:00:04.400]  在《御苦其靈修》2025年40篇裏
[00:08:14.160 --> 00:08:15.120]  不行了不行了
[00:08:15.120 --> 00:08:17.400]  你再搞就打的了
[00:08:17.400 --> 00:08:19.680]  再搞就我不理你的了
[00:08:19.680 --> 00:08:22.680]  再搞就懲罰的了
[00:08:22.680 --> 00:08:24.000]  就不再去街的了
[00:08:24.000 --> 00:08:25.200]  馬上回家的了
[00:08:25.200 --> 00:08:27.000]  再搞不行的了
[00:08:27.000 --> 00:08:29.520]  警告不知多少次
[00:08:29.520 --> 00:08:31.360]  結果仍然搞
[00:08:31.360 --> 00:08:32.640]  以為自己很厲害
[00:08:32.640 --> 00:08:33.960]  一不小心就成功了
[00:08:33.960 --> 00:08:38.040]  哭哭啼啼的給你壓力
[00:08:38.040 --> 00:08:41.040]  其實很脆弱的
[00:08:41.040 --> 00:08:47.160]  脆弱的抗拒是對相對上帝大能的審判
[00:08:47.160 --> 00:08:49.360]  當然是撐不住的
[00:08:49.360 --> 00:08:51.360]  第三個對抗
[00:08:51.360 --> 00:08:57.600]  是選民的抗拒相對上主最後會介入的
[00:08:57.600 --> 00:08:59.400]  選民抗拒抗拒抗拒
[00:08:59.400 --> 00:09:03.080]  就是和你鬧,像小孩子鬧彆扭那樣
[00:09:03.080 --> 00:09:06.360]  所以其實為主耶穌、為耶路撒冷哀哭
[00:09:06.360 --> 00:09:11.320]  就是想這幫以色列人好像小孩子那樣鬧彆扭
[00:09:11.320 --> 00:09:13.840]  不斷鬧,就是和你對抗
[00:09:13.840 --> 00:09:15.400]  我就是說不吃飯
[00:09:15.400 --> 00:09:16.360]  就是有點嘮叨
[00:09:16.360 --> 00:09:17.960]  就是這樣、就是這樣、就是這樣
[00:09:17.960 --> 00:09:19.480]  看你怎樣
[00:09:19.480 --> 00:09:22.360]  以為自己的對抗很有力
[00:09:22.360 --> 00:09:26.240]  不過最後上主是會介入的
[00:09:26.240 --> 00:09:29.440]  這個抗拒你不要忍到最後介入
[00:09:29.440 --> 00:09:31.440]  介入就不得了了
[00:09:31.440 --> 00:09:34.200]  1、2、3、3個相對都是比較
[00:09:34.200 --> 00:09:39.320]  哎呀,上主是會你恆久忍耐都撐不住
[00:09:39.320 --> 00:09:42.600]  我的大能審判會來到
[00:09:42.600 --> 00:09:46.680]  你的抗拒會招致上主最後介入的
[00:09:46.680 --> 00:09:49.760]  不過,雖然是這樣
[00:09:49.760 --> 00:09:52.560]  但是第四點,我自己的靈修就發覺
[00:09:52.560 --> 00:09:55.560]  上主是有溫柔、母性的意象
[00:09:55.560 --> 00:09:57.360]  這個很少有的
[00:09:57.360 --> 00:10:02.120]  因為第一,聖經裡面主要是以男性為中心
[00:10:02.120 --> 00:10:05.920]  有時候你會看到多數都是父親、
[00:10:05.920 --> 00:10:09.120]  獅子那些
[00:10:09.120 --> 00:10:14.120]  就不是很多會說溫柔母親的意象
[00:10:14.120 --> 00:10:19.320]  這裡是好像母雞焦聚小雞在腋下
[00:10:19.320 --> 00:10:25.480]  這個母雞焦聚小雞是一個非常溫柔的母性的意象
[00:10:25.480 --> 00:10:28.640]  這個很少有,真的很少有
[00:10:28.640 --> 00:10:32.000]  這個是相對勃逸的兒女
[00:10:32.000 --> 00:10:36.560]  子女不聽話,母親溫柔呼喚
[00:10:36.560 --> 00:10:40.160]  哎呀,你這樣不行的,女兒,吃點東西吧
[00:10:40.160 --> 00:10:42.720]  兒子,吃點東西吧,病的了
[00:10:42.720 --> 00:10:46.040]  你這樣不行的,要早點睡就不行的了
[00:10:46.040 --> 00:10:49.320]  這樣的話,要不要陪陪你
[00:10:49.320 --> 00:10:53.160]  這些溫柔母親的意象
[00:10:53.160 --> 00:10:56.120]  就玩點東西給你吃,知道你不行的了
[00:10:56.120 --> 00:10:59.320]  這些都是一個勃逸女兒
[00:10:59.320 --> 00:11:03.520]  不只是打,不只是介入,不只是審判
[00:11:03.520 --> 00:11:06.840]  是恆久的忍耐與溫柔
[00:11:06.840 --> 00:11:11.280]  可惜相對勃逸的兒女
[00:11:11.280 --> 00:11:13.840]  不受理這套
[00:11:13.840 --> 00:11:17.120]  那怎麼樣?看你怎麼樣?不受理這套
[00:11:17.120 --> 00:11:21.640]  有些哎呀,你溫柔母親,來來來,來到我的腋下
[00:11:21.640 --> 00:11:24.880]  反而她以為你不夠她兇
[00:11:24.880 --> 00:11:28.560]  她反而更兇死,對勃逸的兒女
[00:11:28.560 --> 00:11:31.720]  但是,作為母親當然是對她好
[00:11:31.720 --> 00:11:36.640]  你會有這四個的相對
[00:11:36.640 --> 00:11:39.720]  有一個故事關於這個溫柔母親的
[00:11:39.720 --> 00:11:43.440]  我就給大家看看,其實不是一個故事
[00:11:43.440 --> 00:11:48.000]  也是一個故事,在饑荒的日子裡面
[00:11:48.000 --> 00:11:51.240]  女性的死亡率是最高的
[00:11:51.240 --> 00:11:52.720]  為什麼呢?
[00:11:52.720 --> 00:11:56.920]  當然,如果打仗,男的去打仗當然死亡率高
[00:11:56.920 --> 00:12:00.120]  但是如果一般饑荒的時候
[00:12:00.120 --> 00:12:02.480]  因為通常女性死亡率高
[00:12:02.480 --> 00:12:07.120]  是因為她們通常會將食物先給她的丈夫
[00:12:07.120 --> 00:12:09.080]  很難得才有一點點東西吃
[00:12:09.080 --> 00:12:13.280]  她會先給她的丈夫,然後給子女
[00:12:13.280 --> 00:12:17.640]  最後自己才吃,最後才是自己
[00:12:17.640 --> 00:12:22.520]  很有趣的,我也聽到很多故事
[00:12:22.520 --> 00:12:26.760]  媽媽喜歡吃魚骨,是啊是啊,媽媽喜歡吃魚骨
[00:12:26.760 --> 00:12:31.880]  因為魚肉給了爸爸,另外魚肉給了子女
[00:12:31.880 --> 00:12:36.000]  剩下龐骨,剩下魚頭,那怎麼辦?
[00:12:36.000 --> 00:12:38.280]  那媽媽就會說,是啊,我吃的
[00:12:38.280 --> 00:12:43.320]  媽媽你吃魚骨,是啊是啊,我喜歡吃魚骨
[00:12:43.320 --> 00:12:45.560]  我喜歡吃魚頭,老老實實
[00:12:45.560 --> 00:12:48.600]  如果你說魚頭,我真的沒試過
[00:12:48.600 --> 00:12:51.840]  我很怕魚頭,滑散軟軟的
[00:12:51.840 --> 00:12:56.000]  而且很多時候鱗刮不乾淨,哎呀
[00:12:56.000 --> 00:13:00.080]  我不是很明白為什麼有人喜歡吃魚頭
[00:13:00.080 --> 00:13:04.240]  有些人很喜歡鱗骨,將背部那排骨都鱗了
[00:13:04.240 --> 00:13:08.400]  很多骨很多鱗,哎呀,我很怕
[00:13:08.400 --> 00:13:11.520]  不知道媽媽為什麼經常說自己喜歡吃魚骨
[00:13:11.520 --> 00:13:14.840]  喜歡吃雞骨,喜歡吃雞肋骨
[00:13:14.840 --> 00:13:17.720]  為什麼這樣的?雞翼佔中什麼意?
[00:13:17.720 --> 00:13:20.560]  它沒得吃,給你吃而已
[00:13:20.560 --> 00:13:25.920]  是不是我明白了,我很開心,很懷念我媽媽
[00:13:25.920 --> 00:13:29.840]  媽媽在當日都不是好的日子
[00:13:29.840 --> 00:13:35.360]  她會買些很好吃,是當時是貴東西給我們吃的
[00:13:35.360 --> 00:13:38.680]  譬如某些雪藏,我小時候
[00:13:38.680 --> 00:13:41.040]  我小時候,中學生時代
[00:13:41.040 --> 00:13:52.320]  她會買些石紙盒包著一個冰著的沙拉蛋糕給我們吃
[00:13:52.320 --> 00:13:58.280]  當時很貴,不過我們覺得那些味道很難吃
[00:13:58.280 --> 00:14:00.880]  她會買那些好東西給我們吃
[00:14:00.880 --> 00:14:04.720]  又買一些保老的東西給我們喝
[00:14:04.720 --> 00:14:11.640]  嘩,很難喝,很多錢,很貴
[00:14:11.640 --> 00:14:17.320]  我小時候,頸這裡,不知道左邊還是右邊,我都不記得
[00:14:17.320 --> 00:14:21.440]  有一粒核,好像是左邊,很大粒凸出來
[00:14:21.440 --> 00:14:24.320]  買一粒核,在裡面摸到很大粒
[00:14:24.320 --> 00:14:27.120]  見都見到,摸都摸到,動不動的
[00:14:27.120 --> 00:14:28.800]  有一粒東西在這裡
[00:14:28.800 --> 00:14:33.640]  聽人說是什麼,哦,不知道是什麼,我不懂
[00:14:33.640 --> 00:14:38.800]  吃什麼的,煲一些海龍、海馬給我喝
[00:14:38.800 --> 00:14:40.920]  天天喝的
[00:14:40.920 --> 00:14:46.440]  嘩,我在爸爸媽媽店裡,有時候那些人買是怎樣的
[00:14:46.440 --> 00:14:54.080]  送貨來是一捆海龍、一捆海馬的藥材
[00:14:54.080 --> 00:14:56.200]  當時很貴的
[00:14:56.200 --> 00:14:59.040]  就用來煲東西給我喝
[00:14:59.040 --> 00:15:00.600]  嘩,小時候什麼都喝過
[00:15:00.600 --> 00:15:04.560]  又說這個好,那個好,穿山甲我都喝過
[00:15:04.560 --> 00:15:09.520]  就為了這粒核,人們通常叫做痰火核
[00:15:09.520 --> 00:15:12.960]  其實都不知道是什麼,後來沒有了
[00:15:12.960 --> 00:15:15.760]  花了很多錢
[00:15:15.760 --> 00:15:21.320]  嘩,這個是媽媽
[00:15:21.320 --> 00:15:25.840]  媽媽喜歡吃魚骨的,喜歡吃雞骨
[00:15:25.840 --> 00:15:32.680]  其實這個好像母親母雞朝聚小雞,只是小雞不願意
[00:15:32.680 --> 00:15:37.680]  所以你的家成為方牆留給你們
[00:15:37.680 --> 00:15:39.280]  好了,今天在這裡結束
[00:15:39.280 --> 00:15:43.440]  本日的金句,利加書,六章第八節
[00:15:43.440 --> 00:15:48.040]  西人耶和華已指示你何為善
[00:15:48.040 --> 00:15:50.520]  他向你所要的是什麼呢?
[00:15:50.520 --> 00:15:56.600]  只要你行公義好憐憫全謙卑的心與你的上帝同行
[00:15:56.600 --> 00:15:59.920]  利加世人
[00:15:59.920 --> 00:16:02.120]  那麼,喂,神想你怎樣?
[00:16:02.120 --> 00:16:04.000]  喂,來來來,跟我跟我
[00:16:04.000 --> 00:16:06.000]  你不要跟那些什麼巴黎
[00:16:06.000 --> 00:16:09.680]  不要跟那些什麼什麼,不要跟這個世界
[00:16:09.680 --> 00:16:13.480]  愛世界愛父的心就不在他裡面了
[00:16:13.480 --> 00:16:15.480]  不要愛世界,不要貪愛世界
[00:16:15.480 --> 00:16:19.520]  愛世界愛父的心就不在他裡面了
[00:16:19.520 --> 00:16:21.520]  你就會離開神了
[00:16:21.520 --> 00:16:27.520]  你愛馬門財利就不能夠侍奉到主了
[00:16:27.520 --> 00:16:30.520]  西人耶和華指示你何為善
[00:16:30.520 --> 00:16:32.520]  這個善這個字是什麼?
[00:16:32.520 --> 00:16:34.520]  叫做好
[00:16:34.520 --> 00:16:38.120]  好啊,嘩,好難哦
[00:16:38.120 --> 00:16:40.520]  其實要求很簡單
[00:16:40.520 --> 00:16:42.520]  他向你要什麼呢?
[00:16:42.520 --> 00:16:43.520]  四樣東西
[00:16:43.520 --> 00:16:47.520]  行公義好憐憫全謙卑的心與你的上帝同行
[00:16:47.520 --> 00:16:50.520]  行公義好憐憫全謙卑的心與神同行
[00:16:50.520 --> 00:16:52.520]  可以是四樣東西
[00:16:52.520 --> 00:16:53.520]  可以是一樣東西
[00:16:53.520 --> 00:16:56.520]  與你的神同行一樣
[00:16:56.520 --> 00:16:57.520]  善什麼的好?
[00:16:57.520 --> 00:16:59.520]  與我同行
[00:16:59.520 --> 00:17:02.520]  那怎麼與上主同行呢?
[00:17:02.520 --> 00:17:06.520]  行公義好憐憫謙卑自己
[00:17:06.520 --> 00:17:08.520]  那你可以解釋成一樣
[00:17:08.520 --> 00:17:09.520]  又可以是四樣
[00:17:09.520 --> 00:17:14.520]  又或者是行公義好憐憫全謙卑的心
[00:17:14.520 --> 00:17:18.520]  這三樣東西就是與上帝同行了
[00:17:18.520 --> 00:17:20.520]  所以這個可以是四樣
[00:17:20.520 --> 00:17:22.520]  行公義好憐憫全謙卑的心與上帝同行
[00:17:22.520 --> 00:17:24.520]  神要求好東西是四樣
[00:17:24.520 --> 00:17:25.520]  你跟著做得了
[00:17:25.520 --> 00:17:26.520]  又可以是一樣
[00:17:26.520 --> 00:17:28.520]  就是與你的上帝同行
[00:17:28.520 --> 00:17:29.520]  怎麼同行?
[00:17:29.520 --> 00:17:31.520]  公義憐憫謙卑
[00:17:31.520 --> 00:17:34.520]  你也可以三樣四樣一樣都可以的
[00:17:34.520 --> 00:17:36.520]  你記得是何為善
[00:17:36.520 --> 00:17:38.520]  哎呀,好難不難啊
[00:17:38.520 --> 00:17:41.520]  你跟著做到有這樣的勇氣
[00:17:41.520 --> 00:17:43.520]  有這樣的公義憐憫
[00:17:43.520 --> 00:17:45.520]  謙卑就行了
[00:17:45.520 --> 00:17:48.520]  好了,今天跟大家分享到這裏
[00:17:48.520 --> 00:17:52.520]  主耶穌為耶路撒冷悲哀
[00:17:52.520 --> 00:17:55.520]  希望主都不會為我們悲哀
[00:17:55.520 --> 00:17:56.520]  祈禱
[00:17:56.520 --> 00:17:59.520]  主我們就是在祢面前
[00:17:59.520 --> 00:18:02.520]  坦然承認自己多麼脆弱
[00:18:02.520 --> 00:18:04.520]  多麼軟弱
[00:18:04.520 --> 00:18:05.520]  以為自己好勁啊
[00:18:05.520 --> 00:18:06.520]  好厲害
[00:18:06.520 --> 00:18:09.520]  不過其實不是在行神以為
[00:18:09.520 --> 00:18:11.520]  認為善的東西
[00:18:11.520 --> 00:18:14.520]  只是在行我認為好的東西
[00:18:14.520 --> 00:18:15.520]  這樣就好了
[00:18:15.520 --> 00:18:16.520]  我認為對
[00:18:16.520 --> 00:18:18.520]  因為我在這個世界學到
[00:18:18.520 --> 00:18:19.520]  這樣是對
[00:18:19.520 --> 00:18:21.520]  其實神並不認為是對
[00:18:21.520 --> 00:18:24.520]  主因此我們經常和祢對抗
[00:18:24.520 --> 00:18:26.520]  經常要這樣,要這樣,要這樣
[00:18:26.520 --> 00:18:29.520]  不過多謝上主以溫柔的心
[00:18:29.520 --> 00:18:30.520]  恆久忍耐
[00:18:30.520 --> 00:18:32.520]  等我們,曉遇我們
[00:18:32.520 --> 00:18:35.520]  派祢的代言人和我們講說話
[00:18:35.520 --> 00:18:37.520]  用聖經對我們講說話
[00:18:37.520 --> 00:18:40.520]  主耶穌祢自己又對我們講說話
[00:18:40.520 --> 00:18:41.520]  讚美祢
[00:18:41.520 --> 00:18:45.520]  讓我們傳一個這樣的心來跟隨祢
[00:18:45.520 --> 00:18:47.520]  與祢同行
[00:18:47.520 --> 00:18:48.520]  主幫助我們
[00:18:48.520 --> 00:18:49.520]  多謝祢
[00:18:49.520 --> 00:18:51.520]  好像母雞朝聚小雞
[00:18:51.520 --> 00:18:55.520]  這段經文是將祢自己母性的意象
[00:18:55.520 --> 00:18:57.520]  表現得很出色
[00:18:57.520 --> 00:18:59.520]  用母雞一下就表現了
[00:18:59.520 --> 00:19:01.520]  讚美上主
[00:19:01.520 --> 00:19:04.520]  願祢自己的憐憫更多臨到
[00:19:04.520 --> 00:19:05.520]  讓我們尊敬祢
[00:19:05.520 --> 00:19:06.520]  孝順祢
[00:19:06.520 --> 00:19:08.520]  求孝敬祢
[00:19:08.520 --> 00:19:10.520]  求主自己遂聽禱告
