
[00:00:00.000 --> 00:00:04.360]  今日講到的題目是「道在心田」
[00:12:29.400 --> 00:12:33.760]  到了最後,他們終於決定要將耶穌除掉
[00:12:33.760 --> 00:12:40.000]  整件事件大概就由這個轉折位開始慢慢延伸下去
[00:12:40.000 --> 00:12:45.600]  當權者是意圖將耶穌驅逐離開他們管轄的範圍
[00:12:45.600 --> 00:12:47.680]  認為這樣就可以終止了
[00:12:47.680 --> 00:12:51.480]  耶穌帶來給他們猶太群體裏面所帶來的影響
[00:12:51.480 --> 00:12:55.720]  或者在他們眼中是一些不應該有的影響
[00:12:55.720 --> 00:12:58.040]  但是他們沒有想到
[00:12:58.040 --> 00:13:00.240]  當耶穌離開了會堂
[00:13:00.240 --> 00:13:09.640]  耶穌卻在湖邊、路旁、山上、樹底下、城門口
[00:13:09.640 --> 00:13:12.200]  就好像戶外的聖殿一樣
[00:13:12.200 --> 00:13:15.440]  向所有心靈有所渴望的群眾
[00:13:15.440 --> 00:13:17.840]  繼續宣講天國的福音
[00:13:17.840 --> 00:13:20.120]  教訓天國的道理
[00:13:20.120 --> 00:13:23.040]  會堂的門好像關上了
[00:13:23.040 --> 00:13:28.640]  但是耶穌教訓全道的網絡反而大開
[00:13:28.640 --> 00:13:33.120]  到頭來這些控制著猶太教的權貴
[00:13:33.120 --> 00:13:36.320]  要將耶穌排除在會堂之外
[00:13:36.320 --> 00:13:39.440]  甚至最終將耶穌置於死地
[00:13:39.440 --> 00:13:45.200]  但是天國的福音卻在會堂以外的世界開花結果
[00:13:45.200 --> 00:13:46.800]  這是我們看得到的
[00:13:46.800 --> 00:13:51.000]  福音書帶給我們看的一個很鼓舞的畫面
[00:13:51.000 --> 00:13:53.640]  在瑪利福音的第十一和第十二章
[00:13:53.640 --> 00:13:56.800]  記載了不同的人對耶穌的反應
[00:13:56.800 --> 00:13:59.080]  其實當我們從十三章看回來
[00:13:59.080 --> 00:14:00.800]  承接上文的時候
[00:14:00.800 --> 00:14:02.520]  馬太第一句就說
[00:14:02.520 --> 00:14:08.480]  「當那一天,耶穌從房子出來,坐在海邊」
[00:14:08.480 --> 00:14:12.120]  她用這句話作為一個開始或是一個銜接
[00:14:12.120 --> 00:14:16.120]  正是要交代這個殺種的比喻
[00:14:16.120 --> 00:14:18.400]  是和第十二章所記載
[00:14:18.400 --> 00:14:22.440]  特別是講到耶穌和法利塞人的爭論
[00:14:22.440 --> 00:14:25.520]  其實是有很大的關聯的
[00:14:25.520 --> 00:14:28.560]  馬太就告訴我們當時的情景
[00:14:28.560 --> 00:14:31.560]  她說有很多人在那裡聚集
[00:14:31.560 --> 00:14:35.160]  耶穌只得上船坐下
[00:14:35.160 --> 00:14:39.680]  大家知道海邊的斜度越近水面就越低
[00:14:39.680 --> 00:14:42.840]  如果耶穌真的坐在海邊的話
[00:14:42.840 --> 00:14:46.000]  站在那裡的群眾可能前幾排都見到耶穌
[00:14:46.000 --> 00:14:47.720]  但是後面的人就慢慢見不到了
[00:14:47.720 --> 00:14:49.080]  因為人太多了
[00:14:49.080 --> 00:14:56.600]  對發聲的聲量來說,坐在海邊比較低的地方都是困難
[00:14:56.600 --> 00:14:59.360]  所以我相信在岸邊有船隻
[00:14:59.360 --> 00:15:01.680]  耶穌結果就坐在船隻上
[00:15:01.680 --> 00:15:06.360]  向著站在湖邊的受眾去講道
[00:15:06.360 --> 00:15:08.600]  我們看到這個情勢是怎樣呢?
[00:15:08.600 --> 00:15:11.360]  耶穌是很重視這個教導
[00:15:11.360 --> 00:15:12.400]  大家都熟悉
[00:15:12.400 --> 00:15:15.280]  當拉比坐下要去講道的時候
[00:15:15.280 --> 00:15:17.800]  那個是一個重要的講論
[00:15:17.800 --> 00:15:20.240]  耶穌就坐在船上面
[00:15:20.240 --> 00:15:25.640]  我們就去看一看剛才讀過的《馬太福音》第十三章
[00:15:25.640 --> 00:15:28.240]  這一篇按照《馬太》的記載
[00:15:28.240 --> 00:15:31.320]  是耶穌第一篇的海邊的講道
[00:15:31.320 --> 00:15:32.880]  也就是剛才我所說的
[00:15:32.880 --> 00:15:39.400]  由會堂這個基地移伸到戶外的聖殿裡
[00:15:39.400 --> 00:15:42.800]  剛才的福音經課說到四種的土地
[00:15:42.800 --> 00:15:45.720]  我會形容為四種的心田
[00:15:45.720 --> 00:15:49.120]  你的心好像一塊田地一樣
[00:15:49.120 --> 00:15:52.240]  巴勒斯坦的農田的形貌
[00:15:52.240 --> 00:15:54.680]  和我們一直以來中國那種
[00:15:54.680 --> 00:15:58.000]  我們比較長方得來近四方的
[00:15:58.000 --> 00:16:00.240]  但他們是長方得來很長方的
[00:16:00.240 --> 00:16:02.360]  是很狹長的田地
[00:16:02.360 --> 00:16:03.960]  他們喜歡用這個方式
[00:16:03.960 --> 00:16:07.000]  而在每一條很長的田的中間
[00:16:07.000 --> 00:16:09.840]  當然就是行人的走道
[00:16:09.840 --> 00:16:11.880]  這條行人的走道因為都很長
[00:16:11.880 --> 00:16:14.840]  你可以想像中間是沒有那些所謂打橫的
[00:16:14.840 --> 00:16:16.240]  千脈千脈的
[00:16:16.240 --> 00:16:18.000]  他一直要走
[00:16:18.000 --> 00:16:19.440]  由田的頭走到田的尾
[00:16:19.440 --> 00:16:20.800]  都是一條比較長的路
[00:16:20.800 --> 00:16:24.760]  當人不停地反覆地走這條田間的走道的時候
[00:16:24.760 --> 00:16:27.840]  這條路就會越疊越實
[00:16:27.840 --> 00:16:30.760]  這就是所說的路旁的意思
[00:16:30.760 --> 00:16:33.320]  當這些疊得這麼實的土地
[00:16:33.320 --> 00:16:35.120]  其實總之落在上面
[00:16:35.120 --> 00:16:38.520]  是很難很難去伸入泥土裡面
[00:16:38.520 --> 00:16:40.400]  然後發芽生長
[00:16:40.400 --> 00:16:44.480]  所以落在路旁的這些堅硬的地土上面
[00:16:44.480 --> 00:16:48.040]  最終這些種子只會成為雀鳥的食物
[00:16:48.040 --> 00:16:50.600]  飛鳥來就吃了
[00:16:50.600 --> 00:16:52.320]  第二種土地經民所說的
[00:16:52.320 --> 00:16:55.440]  就是所謂在石頭上面的淺土地
[00:16:55.440 --> 00:16:59.520]  這個都是巴勒斯坦常見的一種土質地貌
[00:16:59.520 --> 00:17:04.840]  他們最主要的所謂地下表層的岩石是石灰岩
[00:17:04.840 --> 00:17:08.240]  在這些石灰岩上面就有薄薄的一片的土地
[00:17:08.240 --> 00:17:11.240]  大概真的好像我的手這樣的厚度
[00:17:11.240 --> 00:17:13.200]  平均都是大概三四吋
[00:17:13.200 --> 00:17:15.440]  當然有所謂有差異
[00:17:15.440 --> 00:17:17.000]  平均來說是三四吋
[00:17:17.000 --> 00:17:18.760]  即大概十個厘米左右
[00:17:18.760 --> 00:17:20.560]  是一個很淺的土層
[00:17:20.560 --> 00:17:23.760]  就像盆栽裡面盆栽的泥
[00:17:23.760 --> 00:17:26.200]  都會厚過他們的淺土層
[00:17:26.200 --> 00:17:27.920]  淺土層的特色是怎樣呢
[00:17:27.920 --> 00:17:29.920]  因為下面有岩石
[00:17:29.920 --> 00:17:31.920]  所以吸熱的效果比較好
[00:17:31.920 --> 00:17:33.800]  當種子落到泥土的時候
[00:17:33.800 --> 00:17:35.680]  有充足的熱量
[00:17:35.680 --> 00:17:38.920]  它就能夠很快發芽生長
[00:17:38.920 --> 00:17:42.040]  所以它的特色就是很快有反應
[00:17:42.040 --> 00:17:44.040]  很開心,如果你種植的時候
[00:17:44.040 --> 00:17:47.440]  你會發現無論你用棉花來培苗也好
[00:17:47.440 --> 00:17:50.240]  或者用淺泥,或者用水來養液
[00:17:50.240 --> 00:17:53.760]  你每天都很開心地看著那個育苗
[00:17:53.760 --> 00:17:56.480]  看著它由種子慢慢地生出來
[00:17:56.480 --> 00:17:58.960]  每天都有成長是很開心的
[00:17:58.960 --> 00:18:01.880]  所以在淺土那裡種田
[00:18:01.880 --> 00:18:03.360]  其實是適合育苗的
[00:18:03.360 --> 00:18:06.680]  很快那些苗就會生出來了
[00:18:06.680 --> 00:18:09.720]  但是那個真的成為它生命的皈依的地方
[00:18:09.720 --> 00:18:13.280]  那顆種子注定是沒有運行的了
[00:18:13.280 --> 00:18:19.320]  土層由於根再向下走的時候
[00:18:19.320 --> 00:18:21.400]  就會遇上岩石層
[00:18:21.400 --> 00:18:24.560]  於是它就不能夠再深入地土
[00:18:24.560 --> 00:18:26.560]  去取養分和水分
[00:18:26.560 --> 00:18:29.000]  當太陽一曬再曬
[00:18:29.000 --> 00:18:31.120]  一開始就促成它發芽
[00:18:31.120 --> 00:18:34.120]  但後來太陽就促成它的枯萎
[00:18:34.120 --> 00:18:36.200]  因為它沒有充足的水分
[00:18:36.200 --> 00:18:39.480]  這個是淺土層的效果
[00:18:39.480 --> 00:18:42.600]  耶穌就說到這關經濟
[00:18:42.600 --> 00:18:45.360]  殺了在經濟叢裡的種子
[00:18:45.360 --> 00:18:48.000]  都可以有發芽生長的機會
