
[00:00:00.000 --> 00:00:05.560]  上一次講到的時候 我們提到《仕途行傳》的第四章
[00:05:49.280 --> 00:05:54.280]  是一個出於愛心而後奉獻的一個榜樣
[00:05:54.280 --> 00:05:55.840]  但是我們不禁地問
[00:05:55.840 --> 00:05:57.080]  他們繁密功用
[00:05:57.080 --> 00:05:58.520]  那今天我們怎麼辦
[00:05:58.520 --> 00:06:00.440]  是不是我們也要繁密功用
[00:06:00.440 --> 00:06:02.840]  變賣所有的東西
[00:06:02.840 --> 00:06:04.400]  誰願意變賣所有的東西
[00:06:04.400 --> 00:06:06.760]  將所有的財產拿出來
[00:06:06.760 --> 00:06:09.040]  交在試圖的腳前
[00:06:09.040 --> 00:06:11.400]  那我想今天就沒有這個情況了
[00:06:11.400 --> 00:06:15.320]  那怎樣去解釋當時的情況呢
[00:06:15.320 --> 00:06:18.640]  當時的情況的確是一個特殊的例子
[00:06:18.640 --> 00:06:21.240]  而事實上其實我們發現
[00:06:21.240 --> 00:06:24.760]  原來不是一個教會當時的規定
[00:06:24.760 --> 00:06:27.440]  因為他們沒有規定所有人都這樣做
[00:06:27.440 --> 00:06:30.520]  當我們後來看見這個反面的例子
[00:06:30.520 --> 00:06:32.680]  就是這個阿拿尼亞薩菲拉的例子
[00:06:32.680 --> 00:06:34.280]  我們看見很清楚了
[00:06:34.280 --> 00:06:36.800]  就是其實他們有他們的自由
[00:06:36.800 --> 00:06:39.760]  他們可以這樣做 也可以不這樣做
[00:06:39.760 --> 00:06:43.520]  這個是完全出於神在他們心裡的感動
[00:06:43.520 --> 00:06:46.760]  以及他們回應神的愛的一種奉獻
[00:06:46.760 --> 00:06:50.280]  而事實上也不是所有都拿出來的
[00:06:50.280 --> 00:06:52.160]  因為他們變賣了之後
[00:06:52.160 --> 00:06:54.240]  他們可以將一部分奉獻
[00:06:54.240 --> 00:06:57.000]  不是需要全部拿出來的
[00:06:57.000 --> 00:06:58.720]  因為後來我們看見
[00:06:58.720 --> 00:07:01.800]  阿拿尼亞和薩菲拉的例子就很清楚了
[00:07:01.800 --> 00:07:04.960]  所以明顯這裡我們看到是一種的
[00:07:04.960 --> 00:07:08.160]  是出於金心樂意的
[00:07:08.160 --> 00:07:09.840]  是回應神的愛
[00:07:09.840 --> 00:07:12.560]  特別當時他們知道耶穌基督復活
[00:07:12.560 --> 00:07:13.920]  很快會回來
[00:07:13.920 --> 00:07:16.200]  所以很多人就有這個思想
[00:07:16.200 --> 00:07:19.720]  他們以為耶路撒冷 耶穌升天
[00:07:19.720 --> 00:07:22.440]  將又會再回來 天使宣佈
[00:07:22.440 --> 00:07:23.960]  可能很短的時候
[00:07:23.960 --> 00:07:26.360]  所以他們就沒有想到
[00:07:26.360 --> 00:07:29.480]  其實福音要一直從耶路撒冷
[00:07:29.480 --> 00:07:32.040]  由太傳遞直到地極
[00:07:32.040 --> 00:07:35.120]  但是他們就很渴望耶穌很快回來
[00:07:35.120 --> 00:07:38.280]  所以地上的一切都不覺得很重要
[00:07:38.280 --> 00:07:41.080]  覺得完全遵行神的吩咐
[00:07:41.080 --> 00:07:45.240]  在聖經 在耶穌時代所教導他們的
[00:07:45.240 --> 00:07:49.080]  告訴他們 他們要撇下所有跟隨耶穌
[00:07:49.080 --> 00:07:51.240]  他們要變賣所有一切
[00:07:51.240 --> 00:07:55.280]  他們就照著這個心裡面的感動
[00:07:55.280 --> 00:07:58.240]  主耶穌所教導他們的 這樣來做
[00:07:58.240 --> 00:08:02.080]  當時我們知道其實有不同的程度
[00:08:02.080 --> 00:08:05.160]  但是聖經學者去研究的時候
[00:08:05.160 --> 00:08:07.520]  去分析這段經文
[00:08:07.520 --> 00:08:09.080]  就知道其實很明顯
[00:08:09.080 --> 00:08:11.240]  就算在仕途的時代
[00:08:11.240 --> 00:08:15.840]  大家記得他們在馬可樓那裡祈禱
[00:08:15.840 --> 00:08:19.480]  他們後來當彼得入了監
[00:08:19.480 --> 00:08:22.560]  出來的時候又去了這個地方一起祈禱
[00:08:22.560 --> 00:08:24.280]  那裡是經常聚集的地方
[00:08:24.280 --> 00:08:29.240]  這個地方很多時候被認為是瑪利亞的地方
[00:08:29.240 --> 00:08:31.480]  這個瑪利亞就是馬可的媽媽
[00:08:31.480 --> 00:08:34.160]  所以他們有一個叫做馬可樓的地方
[00:08:34.160 --> 00:08:35.720]  他們在那裡聚集
[00:08:35.720 --> 00:08:39.640]  所以很明顯他就沒有變賣他的樓宇
[00:08:39.640 --> 00:08:41.040]  沒有變賣他的田產
[00:08:41.040 --> 00:08:44.280]  他仍然保持著 甚至有侍女 有工人
[00:08:44.280 --> 00:08:45.880]  所以不是變成了窮人
[00:08:45.880 --> 00:08:48.560]  換句話說 在當時教會時代裡面
[00:08:48.560 --> 00:08:52.680]  仍然知道有不同層次的奉獻
[00:08:52.680 --> 00:08:54.680]  不同層次的擺上
[00:08:54.680 --> 00:08:56.480]  這個完全是出於自願的
[00:08:56.480 --> 00:08:57.680]  沒有教會的規定
[00:08:57.680 --> 00:09:02.760]  也沒有一個強迫性的要做的條例
[00:09:02.760 --> 00:09:05.880]  所以這個就比我們更加清楚看見的
[00:09:05.880 --> 00:09:08.240]  所以從《善行準》第二章
[00:09:08.240 --> 00:09:09.160]  到現在第四章
[00:09:09.160 --> 00:09:11.320]  我們發覺這種形容
[00:09:11.320 --> 00:09:15.160]  基本上是一種普遍性當時的形容
[00:09:15.160 --> 00:09:19.080]  不是每一個人都這樣做的一個描繪
[00:09:19.080 --> 00:09:20.760]  所以這裡我們看見
[00:09:20.760 --> 00:09:23.200]  這個就是突出了其中這位
[00:09:23.200 --> 00:09:25.000]  巴拿巴特別的地方
[00:09:25.000 --> 00:09:28.280]  所以他就是真是在其中當中之一
[00:09:28.280 --> 00:09:30.440]  真是去變賣田產
[00:09:30.440 --> 00:09:33.680]  拿到四圖腳前全所有奉獻的
[00:09:33.680 --> 00:09:34.920]  我們看到的確
[00:09:34.920 --> 00:09:37.280]  《聖經》裡面有這些美好的見證
[00:09:37.280 --> 00:09:41.320]  就好像那個窮寡婦兩個的小錢
[00:09:41.320 --> 00:09:42.840]  所有奉獻
[00:09:42.840 --> 00:09:44.120]  所以這是很美的事情
[00:09:44.120 --> 00:09:47.280]  不過《聖經》裡面也都越來越比我們清楚
[00:09:47.280 --> 00:09:49.440]  到寶羅書信的時候
[00:09:49.440 --> 00:09:52.440]  我們看到教會已經不在耶路撒冷
[00:09:52.440 --> 00:09:58.440]  後來很多這些在各個城市來到耶路撒冷
[00:09:58.440 --> 00:10:03.200]  去朝聖 去禱告 去敬拜神的人
[00:10:03.200 --> 00:10:05.400]  都回到各地的地方
[00:10:05.400 --> 00:10:07.480]  所以教會的情況又不同了
[00:10:07.480 --> 00:10:11.000]  後來這些銀錢分配的時候也都很困難
[00:10:11.000 --> 00:10:13.560]  所以有些外邦的說希臘話的人
[00:10:13.560 --> 00:10:15.360]  就說他們有缺乏
[00:10:15.360 --> 00:10:17.600]  教會沒有顧到他們的需要等等
[00:10:17.600 --> 00:10:20.560]  所以後來我們看到很清楚的圖畫
[00:10:20.560 --> 00:10:24.240]  其實這個繁密公用是初頭教會的時候
[00:10:24.240 --> 00:10:27.600]  一種讓我們頗為觸目的事情
[00:10:27.600 --> 00:10:31.440]  但是不是教會一直發展後來的情況
[00:10:31.440 --> 00:10:33.560]  到寶羅書信他們就說到
[00:10:33.560 --> 00:10:36.440]  寶羅說要各人做自己的工作
[00:10:36.440 --> 00:10:42.040]  各人要好好地為了我們的生活而努力
[00:10:42.040 --> 00:10:46.560]  就不是再靠繁密公用教會供應的情況
[00:10:46.560 --> 00:10:49.000]  所以我們看到這是一個發展的階段
[00:10:49.000 --> 00:10:53.320]  是一個可以說是有處境性的情況
[00:10:53.320 --> 00:10:55.440]  但是原則仍然存在
[00:10:55.440 --> 00:10:56.440]  原則在哪裡呢
[00:10:56.440 --> 00:11:01.080]  原則就是當人感受到聖靈的感動
[00:11:01.080 --> 00:11:02.960]  出於愛神的心
[00:11:02.960 --> 00:11:06.440]  出於回應神的愛
[00:11:06.440 --> 00:11:09.360]  以及體會到這些所有物質的東西
[00:11:09.360 --> 00:11:11.360]  都是神託管我們的
[00:11:11.360 --> 00:11:13.280]  在他的人生當中
[00:11:13.280 --> 00:11:16.360]  願意將這些奉獻給神
[00:11:16.360 --> 00:11:19.400]  當然今天我們人生準備回來之前
[00:11:19.400 --> 00:11:20.560]  還有一段時間
[00:11:20.560 --> 00:11:22.280]  我們要計劃我們怎樣生活
[00:11:22.280 --> 00:11:23.080]  怎樣退休
[00:11:23.080 --> 00:11:24.840]  怎樣照顧我們的家庭
[00:11:24.840 --> 00:11:28.480]  所以的確我們是有一些
[00:11:28.480 --> 00:11:30.440]  每個人我們最基本的
[00:11:30.440 --> 00:11:31.960]  我們十一奉獻
[00:11:31.960 --> 00:11:33.440]  然後神感動我們的
[00:11:33.440 --> 00:11:35.560]  我們就可以憑著神的感動
[00:11:35.560 --> 00:11:37.560]  更加多的來支持
[00:11:37.560 --> 00:11:39.600]  教會神角度的事工
[00:11:39.600 --> 00:11:41.400]  這個就是有個原則
[00:11:41.400 --> 00:11:42.440]  也都有彈性
[00:11:42.440 --> 00:11:45.560]  讓我們各人能夠按著那個原則
[00:11:45.560 --> 00:11:47.360]  也都有神每一個人
[00:11:47.360 --> 00:11:48.680]  在我們身上的感動
[00:11:48.680 --> 00:11:50.040]  以及我們的回應
[00:11:50.040 --> 00:11:52.080]  去作出這個奉獻
[00:11:52.080 --> 00:11:53.680]  所以當時巴拿巴
[00:11:53.680 --> 00:11:56.200]  他的確成為一個最美好的榜樣
[00:11:56.200 --> 00:11:57.640]  他的動機就是為了
[00:11:57.640 --> 00:12:00.640]  周祭當時一些需要的人
[00:12:00.640 --> 00:12:02.760]  其實當時也有這些過節利的人
[00:12:02.760 --> 00:12:04.040]  真的靠教會
[00:12:04.040 --> 00:12:05.120]  因為他們沒有親戚
[00:12:05.120 --> 00:12:06.920]  沒有居住的地方
[00:12:06.920 --> 00:12:09.320]  所以很需要幫助
[00:12:09.320 --> 00:12:11.360]  所以當時為什麼有這麼多人
[00:12:11.360 --> 00:12:12.920]  願意做這件事
[00:12:12.920 --> 00:12:15.440]  巴拿巴就是其中一個表表者
[00:12:15.440 --> 00:12:17.160]  一個很好的代表
[00:12:17.160 --> 00:12:18.320]  所以我們看到這裡
[00:12:18.320 --> 00:12:20.480]  實在是一個很寶貴的原則
[00:12:20.480 --> 00:12:24.160]  也很寶貴我們需要去追求學校的東西
[00:12:24.160 --> 00:12:26.480]  為什麼我說這是聖靈
[00:12:26.480 --> 00:12:28.320]  來感動去做的呢
[00:12:28.320 --> 00:12:29.400]  雖然這裡沒有提到
[00:12:29.400 --> 00:12:31.920]  特別聖靈的描寫
[00:12:31.920 --> 00:12:33.360]  但是比對後面
[00:12:33.360 --> 00:12:34.160]  我們就知道了
[00:12:34.160 --> 00:12:35.760]  後面這個反面的例子
[00:12:35.760 --> 00:12:38.480]  我們知道當時仕途彼得
[00:12:38.480 --> 00:12:42.320]  以及所有其他仕途
[00:12:42.320 --> 00:12:44.640]  就稱讚巴拿巴
[00:12:44.640 --> 00:12:49.120]  但是就來斥責阿拉尼哈和薩菲拉
[00:12:49.120 --> 00:12:54.000]  他說你不是在欺控聖靈嗎
[00:12:54.000 --> 00:12:55.400]  所以從這裡我們看到
[00:12:55.400 --> 00:12:58.800]  原來當時他們的奉獻是聖靈主導的
[00:12:58.800 --> 00:12:59.880]  聖靈感動的
[00:12:59.880 --> 00:13:02.440]  如果他們是做了一些手腳
[00:13:02.440 --> 00:13:04.360]  就是欺控聖靈的
[00:13:04.360 --> 00:13:05.200]  所以換句話說
[00:13:05.200 --> 00:13:08.240]  巴拿巴同時一樣是被聖靈感動
[00:13:08.240 --> 00:13:13.240]  是聖靈按著他在心裡面
[00:13:13.240 --> 00:13:14.680]  按著聖靈給他的感動
[00:13:14.680 --> 00:13:16.480]  來作出這種的回應
[00:13:16.480 --> 00:13:18.280]  以致他有一種無私
[00:13:18.280 --> 00:13:23.000]  擺上以愛回應神的感動
[00:13:23.000 --> 00:13:25.320]  所以這個行動非常寶貴
[00:13:25.320 --> 00:13:26.040]  所以親愛的弟兄姊妹
[00:13:26.040 --> 00:13:27.960]  今天我們所有所作的事情
[00:13:27.960 --> 00:13:30.400]  都沒有律法的規條了
[00:13:30.400 --> 00:13:31.320]  我們再沒有
[00:13:31.320 --> 00:13:32.840]  甚至十一奉獻
[00:13:32.840 --> 00:13:34.120]  有些人說是舊約的
[00:13:34.120 --> 00:13:37.080]  我們都不是用律法規條去做的
[00:13:37.080 --> 00:13:38.200]  我們所做的事情
[00:13:38.200 --> 00:13:40.520]  完全是為了愛神而做的
[00:13:40.520 --> 00:13:44.320]  這個其實是整個舊約律法的精髓
[00:13:44.320 --> 00:13:46.440]  是整個律法
[00:13:46.440 --> 00:13:49.560]  要行律法最重要的動機
[00:13:49.560 --> 00:13:52.000]  不是因為我們是規條
[00:13:52.000 --> 00:13:55.480]  不是因為是一種必要守的道理
[00:13:55.480 --> 00:13:58.360]  而是出於對神的愛
[00:13:58.360 --> 00:14:00.840]  以及這種出於愛心
[00:14:00.840 --> 00:14:02.240]  去關懷別人
[00:14:02.240 --> 00:14:04.840]  一種的無私的奉獻
[00:14:04.840 --> 00:14:05.560]  所以弟兄姊妹
[00:14:05.560 --> 00:14:09.000]  今天我們在這裡追求這種聖靈
[00:14:09.000 --> 00:14:11.800]  給我們的愛和奉獻
[00:14:11.800 --> 00:14:15.920]  以巴拿巴成為我們一個非常好的榜樣
[00:14:15.920 --> 00:14:17.320]  遲些我們再講巴拿巴
[00:14:17.320 --> 00:14:19.200]  它有很多很多的好處
[00:14:19.200 --> 00:14:21.720]  它不單止是一個勸慰子
[00:14:21.720 --> 00:14:23.400]  用它的言語來勸導
[00:14:23.400 --> 00:14:24.960]  它也用它的行動
[00:14:24.960 --> 00:14:28.800]  來進行神的感動和吩咐
[00:14:28.800 --> 00:14:31.760]  所以這個實在是一個很美好的榜樣
[00:14:31.760 --> 00:14:32.920]  在這裡給我們看見
[00:14:32.920 --> 00:14:35.280]  事實上教會裡面
[00:14:35.280 --> 00:14:38.000]  最重要的不是出於勉強
[00:14:38.000 --> 00:14:39.400]  是出於甘心
[00:14:39.400 --> 00:14:42.160]  我們所有的事情是出於樂意的
[00:14:42.160 --> 00:14:45.040]  所有的事情是出於愛來回應的
[00:14:45.040 --> 00:14:46.600]  這個就是最美的
[00:14:46.600 --> 00:14:47.880]  所以沒有人會監你
[00:14:47.880 --> 00:14:49.360]  沒有人要求你
[00:14:49.360 --> 00:14:51.480]  但是沒有人要求我
[00:14:51.480 --> 00:14:52.240]  沒有人監我
[00:14:52.240 --> 00:14:53.000]  我就不做了
[00:14:53.000 --> 00:14:53.640]  不是
[00:14:53.640 --> 00:14:54.920]  我們做的動機
[00:14:54.920 --> 00:14:56.000]  我們侍奉的動機
[00:14:56.000 --> 00:14:57.080]  我們奉獻的動機
[00:14:57.080 --> 00:14:59.680]  我們用愛心去彼此聯絡的動機
[00:14:59.680 --> 00:15:04.120]  是因為完全出於上帝愛的感動
[00:15:04.120 --> 00:15:06.520]  這種在愛裡面的合一就是最美麗的
[00:15:06.520 --> 00:15:12.320]  在愛裡面的互相照顧關懷和扶持是最好的
[00:15:12.320 --> 00:15:14.320]  所以我們看到教會
[00:15:14.320 --> 00:15:17.920]  不只是用興趣來聯繫
[00:15:17.920 --> 00:15:20.760]  不只是用思考來聯繫我們
[00:15:20.760 --> 00:15:24.560]  不只是用年紀或者背景來聯繫我們
[00:15:24.560 --> 00:15:26.160]  最重要的聯繫我們
[00:15:26.160 --> 00:15:28.840]  就是大家在主裡面的聯繫
[00:15:28.840 --> 00:15:30.560]  在聖靈裡面的合一
[00:15:30.560 --> 00:15:32.200]  在聖靈裡面的愛
[00:15:32.200 --> 00:15:36.880]  和大家一起追求愛神愛人這個心
[00:15:36.880 --> 00:15:38.520]  所以求神幫助我們
[00:15:38.520 --> 00:15:40.680]  教會最重要最著重的
[00:15:40.680 --> 00:15:41.960]  的確我們有很多program
[00:15:41.960 --> 00:15:43.000]  有很多節目
[00:15:43.000 --> 00:15:44.480]  有很多的活動
[00:15:44.480 --> 00:15:46.000]  但是所有這些一切
[00:15:46.000 --> 00:15:49.120]  我們不可以離開了靈性追求
[00:15:49.120 --> 00:15:51.680]  不可以離開了聖靈
[00:15:51.680 --> 00:15:52.920]  聯繫聖靈
[00:15:52.920 --> 00:15:58.160]  給我們在信徒當中的幫助和感動
[00:15:58.160 --> 00:15:59.080]  所以求神幫助我們
[00:15:59.080 --> 00:16:03.320]  讓我們再一次體會到教會最重要的東西
[00:16:03.320 --> 00:16:06.400]  就是我們依賴聖靈的充滿
[00:16:06.400 --> 00:16:09.120]  靠著聖靈過合一的生活
[00:16:09.120 --> 00:16:12.840]  藉著聖靈的幫助行出愛心
[00:16:12.840 --> 00:16:17.200]  讓聖靈的感動成為我們奉獻和侍奉的動力
[00:16:17.200 --> 00:16:19.840]  Amen
[00:16:19.840 --> 00:16:22.200]  我們看到這裡寶貴的是什麼呢
[00:16:22.200 --> 00:16:24.520]  當時這則經文如果大家有留意
[00:16:24.520 --> 00:16:25.960]  它是這樣說的
[00:16:25.960 --> 00:16:27.800]  所以它開頭它說
[00:16:27.800 --> 00:16:30.000]  他們一心一意所有人拿自己的東西
[00:16:30.000 --> 00:16:31.120]  大家共用
[00:16:31.120 --> 00:16:32.880]  這個是三十二節
[00:16:32.880 --> 00:16:34.360]  到了三十四節
[00:16:34.360 --> 00:16:35.680]  它說內中沒有一個缺乏
[00:16:35.680 --> 00:16:37.600]  因為人人將田產同口都賣了
[00:16:37.600 --> 00:16:42.120]  把所賣的價錢拿出來
[00:16:42.120 --> 00:16:43.520]  但是中間夾著一節
[00:16:43.520 --> 00:16:45.360]  所以這個叫三文治
[00:16:45.360 --> 00:16:47.160]  大家看到這個三文治嗎
[00:16:47.160 --> 00:16:48.600]  火腿三文治也好
[00:16:48.600 --> 00:16:50.280]  什麼牛肉三文治也好
[00:16:50.280 --> 00:16:52.280]  中間的餡最重要
[00:16:52.280 --> 00:16:53.760]  所以你看到這個餡是什麼呢
[00:16:53.760 --> 00:16:57.640]  它說試圖大有能力
[00:16:57.640 --> 00:16:59.360]  見證主耶穌復活
[00:16:59.360 --> 00:17:04.000]  眾人也都蒙大恩
[00:17:04.000 --> 00:17:07.240]  所以我們看到當時這種奉獻
[00:17:07.240 --> 00:17:11.520]  這種愛心的行動促使什麼呢
[00:17:11.520 --> 00:17:13.720]  中間這個就是餡
[00:17:13.720 --> 00:17:15.680]  就是促使福音被廣傳
[00:17:15.680 --> 00:17:18.720]  試圖大有能力教會蒙大恩
[00:17:18.720 --> 00:17:22.160]  所以我們看到這個就是那個結果
[00:17:22.160 --> 00:17:24.520]  那個重要性在那裡
[00:17:24.520 --> 00:17:27.480]  所以今天我們來到按住神的感動
[00:17:27.480 --> 00:17:30.400]  回應神去侍奉去奉獻
[00:17:30.400 --> 00:17:32.760]  是促使福音的傳廣
[00:17:32.760 --> 00:17:35.880]  是促使神的能力彰顯
[00:17:35.880 --> 00:17:39.200]  是促使這個見證耶穌基督是真實的
[00:17:39.200 --> 00:17:41.480]  然後更重要的就是我們奉獻的人
[00:17:41.480 --> 00:17:44.520]  我們作主公的人是蒙大恩
[00:17:44.520 --> 00:17:46.520]  這個就是最重要的
[00:17:46.520 --> 00:17:48.880]  所以今天我們不是只有一種奉獻的行動
[00:17:48.880 --> 00:17:51.760]  支持一下公族 支持一下教會
[00:17:51.760 --> 00:17:53.960]  而是原來在這個奉獻行動裡面
[00:17:53.960 --> 00:17:56.760]  我們是在參與神角度的侍功
[00:17:56.760 --> 00:18:00.440]  我們是在促使神的見證來彰顯出來
[00:18:00.440 --> 00:18:04.280]  我們是在促使我們經歷到神的恩典是多麼大
[00:18:04.280 --> 00:18:06.600]  這個才是最重要
