
[00:00:00.000 --> 00:00:01.540]  聖主,我們讚美祢
[00:01:14.680 --> 00:01:17.880]  那個作者收集了四百位二十世紀
[00:01:17.880 --> 00:01:20.800]  非常有成就的人
[00:01:20.800 --> 00:01:22.120]  收集他們的資料
[00:01:22.120 --> 00:01:25.400]  研究他們成長的背景
[00:01:25.400 --> 00:01:29.440]  他發覺這群人有一個很大的共同點
[00:01:29.440 --> 00:01:31.640]  這個共通點就是
[00:01:31.640 --> 00:01:34.640]  他們的成長經歷了很多的難處
[00:01:34.640 --> 00:01:36.880]  困難和磨練
[00:01:36.880 --> 00:01:39.120]  這群人有四分之三的人
[00:01:39.120 --> 00:01:42.280]  童年成長是一點都不順利的
[00:01:42.280 --> 00:01:44.280]  包括貧困
[00:01:44.280 --> 00:01:46.400]  包括破碎家庭
[00:01:46.400 --> 00:01:48.720]  這群人有八十個百分比的人
[00:01:48.720 --> 00:01:51.880]  他們親眼目睹他們父母爭吵
[00:01:51.880 --> 00:01:54.040]  吵大鑊的場面
[00:01:54.040 --> 00:01:56.360]  這群人有四分之一的人
[00:01:56.360 --> 00:01:57.960]  都有身體殘缺
[00:01:57.960 --> 00:02:00.680]  包括失明失聰
[00:02:00.680 --> 00:02:01.560]  另一方面
[00:02:01.560 --> 00:02:03.480]  這個是二十世紀
[00:02:03.480 --> 00:02:04.800]  在二十一世紀
[00:02:04.800 --> 00:02:06.520]  我們這個世紀
[00:02:06.520 --> 00:02:09.240]  有美國史丹福大學的一些學者
[00:02:09.240 --> 00:02:14.080]  曾經對這個二十一世紀的頭二十年
[00:02:14.080 --> 00:02:17.200]  世界各地有幾百位的政商界
[00:02:17.200 --> 00:02:19.760]  有影響力和有成就的人
[00:02:19.760 --> 00:02:22.440]  對於他們有一個研究
[00:02:22.440 --> 00:02:24.880]  他們研究得出以下結果
[00:02:24.880 --> 00:02:27.240]  就是這群人每一個人平均
[00:02:27.240 --> 00:02:31.400]  都經歷過三點七次的重大失敗
[00:02:31.400 --> 00:02:33.640]  這些人越有成就
[00:02:33.640 --> 00:02:36.320]  他們遭遇的失敗就越多
[00:02:36.320 --> 00:02:40.520]  並且每一次的失敗就越深越大
[00:02:40.520 --> 00:02:41.840]  所以這兩個研究
[00:02:41.840 --> 00:02:44.480]  都不有意圖指向一個方向一個結論
[00:02:44.480 --> 00:02:47.240]  就是原來人的成長
[00:02:47.240 --> 00:02:48.840]  人的進步
[00:02:48.840 --> 00:02:53.440]  往往是經歷過一些困難的磨練塑造而成
[00:02:53.440 --> 00:02:57.000]  這個觀點和聖經所講的差不多
[00:02:57.000 --> 00:03:01.800]  讓我們一起看《耳塞書》六十四章八節
[00:03:01.800 --> 00:03:02.640]  讓我們一起讀
[00:03:02.640 --> 00:03:03.840]  一二三
[00:03:03.840 --> 00:03:05.000]  耶和華
[00:03:05.000 --> 00:03:08.520]  現在你仍是我們的父
[00:03:08.520 --> 00:03:09.920]  我們是泥
[00:03:09.920 --> 00:03:11.920]  你是窯醬
[00:03:11.920 --> 00:03:15.800]  我們都是你手的工作
[00:03:15.800 --> 00:03:17.280]  用回我們的說話來講
[00:03:17.280 --> 00:03:21.080]  就是神是一個精巧的窯醬、陶醬
[00:03:21.080 --> 00:03:23.320]  是製作陶瓷的工匠
[00:03:23.320 --> 00:03:26.880]  而我們就是祂製作的原料
[00:03:26.880 --> 00:03:28.840]  泥土
[00:03:28.840 --> 00:03:32.840]  我們的神帶著一個為父慈愛的心
[00:03:32.840 --> 00:03:34.760]  一個好的神
[00:03:34.760 --> 00:03:38.360]  祂的目的是讓我們在生命裡面
[00:03:38.360 --> 00:03:42.040]  塑造我們成為一個精巧的器皿
[00:03:42.040 --> 00:03:43.080]  精緻的器皿
[00:03:43.080 --> 00:03:44.440]  合用的器皿
[00:03:44.440 --> 00:03:46.120]  但是製作的過程
[00:03:46.120 --> 00:03:50.000]  因為泥土裡面可能有些時間有些沙石
[00:03:50.000 --> 00:03:51.480]  或者有些雜質
[00:03:51.480 --> 00:03:54.520]  所以製作的過程往往可能弄壞了
[00:03:54.520 --> 00:03:55.480]  弄壞了的時候
[00:03:55.480 --> 00:03:57.440]  那個窯醬、那個工匠會怎樣做呢
[00:03:57.440 --> 00:03:59.360]  會打爛那個瓷器
[00:03:59.360 --> 00:04:01.040]  會將那些碎片磨成粉
[00:04:01.040 --> 00:04:03.400]  然後拌入一些新的泥土那裡
[00:04:03.400 --> 00:04:05.520]  或者再做一個新的
[00:04:05.520 --> 00:04:07.120]  這個是製作的過程
[00:04:07.120 --> 00:04:08.320]  做壞了的過程
[00:04:08.320 --> 00:04:10.440]  但是大家知道這是第一步
[00:04:10.440 --> 00:04:12.720]  第二步是必須要有一個烘焙
[00:04:12.720 --> 00:04:16.680]  就好像焗薄餅那樣放進爐裡烘焙
[00:04:16.680 --> 00:04:19.440]  相信做過陶瓷的等於師傅都知道
[00:04:19.440 --> 00:04:21.800]  烘焙的過程是加高溫
[00:04:21.800 --> 00:04:24.360]  但是必須要經過這個過程
[00:04:24.360 --> 00:04:29.440]  然後那個陶瓷才是堅固和美觀的
[00:04:29.440 --> 00:04:31.400]  那些破碎
[00:04:31.400 --> 00:04:33.080]  那些再做
[00:04:33.080 --> 00:04:37.600]  那些烘焙經過高溫的處理過程
[00:04:37.600 --> 00:04:39.560]  就是代表一些難處
[00:04:39.560 --> 00:04:40.640]  一些困難
[00:04:40.640 --> 00:04:41.960]  一些磨練
[00:04:41.960 --> 00:04:46.280]  但是這些困難磨練不是神製造出來的
[00:04:46.280 --> 00:04:51.480]  而是神反而利用這些客觀環境去塑造我們
[00:04:51.480 --> 00:04:54.000]  也都代表一個塑造的過程
[00:04:54.000 --> 00:04:56.280]  不單止《舊約聖經》這樣說
[00:04:56.280 --> 00:04:58.800]  《新約聖經》都有相似的意思
[00:04:58.800 --> 00:05:01.240]  我們就以這所書二章十節
[00:05:01.240 --> 00:05:02.040]  稍後我們一起讀
[00:05:02.040 --> 00:05:03.240]  一二三
[00:05:03.240 --> 00:05:05.520]  我們原是他的工作
[00:05:05.520 --> 00:05:07.960]  在基督耶穌裡造成的
[00:05:07.960 --> 00:05:10.040]  為要叫我們行善
[00:05:10.040 --> 00:05:14.240]  就似神所預備叫我們行的
[00:05:14.240 --> 00:05:18.520]  這個工作希臘原文是精心傑作
[00:05:18.520 --> 00:05:19.600]  精巧的傑作
[00:05:19.600 --> 00:05:21.200]  就是等於一些寶石
[00:05:21.200 --> 00:05:22.200]  一些名畫
[00:05:22.200 --> 00:05:23.520]  一些是名家所做
[00:05:23.520 --> 00:05:24.960]  精心用很多
[00:05:24.960 --> 00:05:27.760]  千錘百鍊做出來的
[00:05:27.760 --> 00:05:29.600]  最好的東西
[00:05:29.600 --> 00:05:31.120]  這個用回我們的說話來說
[00:05:31.120 --> 00:05:34.400]  其實我們每一位都是神所製造的
[00:05:34.400 --> 00:05:35.520]  精心傑作
[00:05:35.520 --> 00:05:37.240]  最好的東西
[00:05:37.240 --> 00:05:38.560]  當我們信耶穌
[00:05:38.560 --> 00:05:42.080]  耶穌就一路開始這個塑造的過程
[00:05:42.080 --> 00:05:46.320]  祂的目的是讓我們每一位都成為祂的精心傑作
[00:05:46.320 --> 00:05:48.120]  為什麼叫傑作呢?
[00:05:48.120 --> 00:05:51.080]  因為有美好的行為見證
[00:05:51.080 --> 00:05:54.680]  也都是剛才《聖經》所說的行善
[00:05:54.680 --> 00:05:56.720]  而這些美好的行為見證
[00:05:56.720 --> 00:05:58.400]  就是神一路塑造我們
[00:05:58.400 --> 00:06:00.880]  栽培我們的目的
[00:06:00.880 --> 00:06:05.200]  是讓我們成為這些美好見證的器皿
[00:06:05.200 --> 00:06:11.200]  也是神對我們每一位計劃裏面的美好的心意
[00:06:11.200 --> 00:06:13.160]  在幾千年前
[00:06:13.160 --> 00:06:16.200]  有百多萬的以色列人
[00:06:16.200 --> 00:06:20.680]  集結在今天的巴勒斯坦的邊界
[00:06:20.680 --> 00:06:24.600]  這班人處於一個很重要的歷史時刻
[00:06:24.600 --> 00:06:26.840]  這個時刻有三個特點
[00:06:26.840 --> 00:06:27.440]  第一
[00:06:27.440 --> 00:06:30.480]  這班以色列人已經經歷過
[00:06:30.480 --> 00:06:33.360]  四十年的曠野流浪
[00:06:33.360 --> 00:06:37.800]  到了今天,這些流浪的日子已經劃上句號
[00:06:37.800 --> 00:06:43.320]  他們很快就進入神應許的迦南地
[00:06:43.320 --> 00:06:44.640]  第二個特點
[00:06:44.640 --> 00:06:48.360]  就是他們一直帶領他們這麼多年的領袖摩西
[00:06:48.360 --> 00:06:50.160]  已經回到天界
[00:06:50.160 --> 00:06:52.960]  新的領袖約書亞興起
[00:06:52.960 --> 00:06:58.800]  約書亞如何帶領這班以色列人進入神的應許之地
[00:06:58.800 --> 00:06:59.960]  第三
[00:06:59.960 --> 00:07:01.520]  迦南地
[00:07:01.520 --> 00:07:05.480]  迦南地既神聖又神秘
[00:07:05.480 --> 00:07:07.800]  強敵林立
[00:07:07.800 --> 00:07:09.880]  處處危機
[00:07:09.880 --> 00:07:11.520]  這班人
[00:07:11.520 --> 00:07:15.000]  有沒有能力去勝過這些困難
[00:07:15.000 --> 00:07:17.040]  勝過這些挑戰呢
[00:07:17.040 --> 00:07:17.840]  換句話說
[00:07:17.840 --> 00:07:22.240]  這班人究竟準備好了沒有進入迦南地呢
[00:07:22.240 --> 00:07:24.360]  我們一直看約書亞記的時候
[00:07:24.360 --> 00:07:27.280]  我們就看到這班人真的準備好了
[00:07:27.280 --> 00:07:31.000]  因為他成功佔領了迦南地
[00:07:31.000 --> 00:07:33.120]  並且勝過很多的挑戰
[00:07:33.120 --> 00:07:34.560]  擊敗很多的強敵
[00:07:34.560 --> 00:07:35.800]  事實告訴我們
[00:07:35.800 --> 00:07:37.000]  他們真的準備好了
[00:07:37.000 --> 00:07:39.040]  但是這個準備好
[00:07:39.040 --> 00:07:41.160]  不是突然間發生的
[00:07:41.160 --> 00:07:42.440]  不是天掉下來
[00:07:42.440 --> 00:07:43.960]  不是石頭爆出來
[00:07:43.960 --> 00:07:45.240]  不是突然間發生
[00:07:45.240 --> 00:07:48.680]  而是經過神長年累月的栽培
[00:07:48.680 --> 00:07:50.680]  長年累月的塑造
[00:07:50.680 --> 00:07:53.320]  長年累月的預備
[00:07:53.320 --> 00:07:58.000]  如果我們用整個以色列民族的發展
[00:07:58.000 --> 00:08:02.760]  它的成長可以代表我們每一位的屬靈生命
[00:08:02.760 --> 00:08:05.160]  我們神的家的屬靈生命
[00:08:05.160 --> 00:08:07.640]  在這個以色列民族一代的過去
[00:08:07.640 --> 00:08:09.080]  有一代的興起
[00:08:09.080 --> 00:08:11.880]  就是代表著我們的屬靈生命改變
[00:08:11.880 --> 00:08:12.720]  更新
[00:08:12.720 --> 00:08:14.200]  被神塑造
[00:08:14.200 --> 00:08:15.520]  如果是這樣的話
[00:08:15.520 --> 00:08:19.280]  我們就不能忽略神塑造我們的過程
[00:08:19.280 --> 00:08:22.240]  神塑造我們的美好的心意
[00:08:22.240 --> 00:08:23.080]  所以以下的時間
[00:08:23.080 --> 00:08:26.080]  我很想跟大家說
[00:08:26.080 --> 00:08:29.960]  神塑造我們這兩個的美好的心意
[00:08:29.960 --> 00:08:31.400]  第一個美好的心意
[00:08:31.400 --> 00:08:32.760]  就是原諒我們的過去
[00:08:32.760 --> 00:08:34.200]  不只是過去
[00:08:34.200 --> 00:08:36.160]  不是獨立事件
[00:08:36.160 --> 00:08:39.400]  我們的過去其實是在預備著我們的今天
[00:08:39.400 --> 00:08:41.480]  在預備著我們的將來
[00:08:41.480 --> 00:08:43.040]  在這裡我很想問頂姐
[00:08:43.040 --> 00:08:44.640]  你知不知道
[00:08:44.640 --> 00:08:49.280]  約書亞入迦南地的時候到底幾歲的?
[00:08:49.280 --> 00:08:53.200]  你覺得他是年輕還是年長?
[00:08:53.200 --> 00:08:55.080]  如果大家可能有子女
[00:08:55.080 --> 00:08:56.800]  上主流學校看他的書就知道
[00:08:56.800 --> 00:09:01.120]  那個約書亞就是很年輕
[00:09:01.120 --> 00:09:03.040]  很懊惱有力
[00:09:03.040 --> 00:09:04.560]  很energetic
[00:09:04.560 --> 00:09:08.080]  帶領以色列人進入迦南地爭戰
[00:09:08.080 --> 00:09:09.720]  一定是年輕人
[00:09:09.720 --> 00:09:11.280]  一定是精烈旺盛
[00:09:11.280 --> 00:09:12.680]  黑頭髮的
[00:09:12.680 --> 00:09:14.440]  不是阿伯
[00:09:14.440 --> 00:09:16.360]  頂姐如果你是這樣想的話
[00:09:16.360 --> 00:09:17.280]  你就錯了
[00:09:17.280 --> 00:09:20.240]  我們一起看看約書亞記第十四章
[00:09:20.240 --> 00:09:21.520]  這是長一點的經文
[00:09:21.520 --> 00:09:22.720]  我們一起看看
[00:09:22.720 --> 00:09:27.560]  當時約書亞記第十四章六至十字
[00:09:27.560 --> 00:09:28.120]  我們一起讀
[00:09:28.120 --> 00:09:29.280]  一二三
[00:09:29.280 --> 00:09:33.320]  那時猶大人來到吉格見約書亞
[00:09:33.320 --> 00:09:40.200]  有基里洗族耶夫尼的兒子迦納對約書亞說
[00:09:40.200 --> 00:09:42.920]  耶和華在迦底斯巴尼亞
[00:09:42.920 --> 00:09:47.320]  指著我與你對神人摩西所說的話
[00:09:47.320 --> 00:09:49.040]  你都知道了
[00:09:49.040 --> 00:09:53.320]  耶和華的僕人摩西從迦底斯巴尼亞
[00:09:53.320 --> 00:09:55.720]  打發我窺探這地
[00:09:55.720 --> 00:09:58.240]  那時我正四十歲
[00:09:58.240 --> 00:10:01.760]  我安著心意回報他
[00:10:01.760 --> 00:10:07.120]  然而與我上去的眾弟兄使百姓的心消化
[00:10:07.120 --> 00:10:11.240]  但我專心跟從耶和華我的神
[00:10:11.240 --> 00:10:13.160]  當日摩西起誓說
[00:10:13.160 --> 00:10:15.360]  你腳所踏之地
[00:10:15.360 --> 00:10:19.720]  定要歸你和你的子孫永遠為業
[00:10:19.720 --> 00:10:24.520]  因為你專心跟從耶和華我的神
[00:10:24.520 --> 00:10:28.280]  自從耶和華對摩西說者說的時候
[00:10:28.280 --> 00:10:31.040]  耶和華照他所應許的
[00:10:31.040 --> 00:10:34.280]  使我存活這四十五年
[00:10:34.280 --> 00:10:37.760]  其間以色列人在曠野行走
[00:10:37.760 --> 00:10:38.800]  看呀
[00:10:38.800 --> 00:10:42.640]  現今我八十五歲了
[00:10:42.640 --> 00:10:44.120]  這個迦納如果大家記得
[00:10:44.120 --> 00:10:50.000]  就是當年和約書和其他十個支派的領袖
[00:10:50.000 --> 00:10:52.600]  一起在迦底斯巴尼亞
[00:10:52.600 --> 00:10:57.160]  被摩西差遣到迦南地的十二個探子
[00:10:57.160 --> 00:10:59.640]  這十二個探子經過一輪的偵察
[00:10:59.640 --> 00:11:00.480]  窺探敵情
[00:11:00.480 --> 00:11:01.840]  返回回報
[00:11:01.840 --> 00:11:02.560]  和大家說
[00:11:02.560 --> 00:11:03.920]  嘩正
[00:11:03.920 --> 00:11:05.080]  這土地肥沃
[00:11:05.080 --> 00:11:05.840]  物產豐富
[00:11:05.840 --> 00:11:06.840]  流乃與物之地
[00:11:06.840 --> 00:11:08.760]  嘩正到不得了
[00:11:08.760 --> 00:11:10.320]  簡直是應許之地
[00:11:10.320 --> 00:11:13.160]  但是其中有十個人說
[00:11:13.160 --> 00:11:14.200]  嘩
[00:11:14.200 --> 00:11:15.680]  不過都不行
[00:11:15.680 --> 00:11:18.360]  因為那裡的敵人戰鬥力很強
[00:11:18.360 --> 00:11:19.720]  事實上的確是的
[00:11:19.720 --> 00:11:24.120]  當時的人的科技已經可以製造鐵的武器
[00:11:24.120 --> 00:11:25.680]  而當時的以色列人
[00:11:25.680 --> 00:11:27.320]  就是青銅器時代
[00:11:27.320 --> 00:11:30.240]  鐵和銅混在一起就沒得打了
[00:11:30.240 --> 00:11:31.440]  他們是說得對的
[00:11:31.440 --> 00:11:32.840]  但是他們很害怕
[00:11:32.840 --> 00:11:33.840]  說沒得打
[00:11:33.840 --> 00:11:35.080]  沒可能打到
[00:11:35.080 --> 00:11:37.120]  因為他們用人的角度去看
[00:11:37.120 --> 00:11:38.840]  所以叫大家不要進去
[00:11:38.840 --> 00:11:41.040]  進去死定了
[00:11:41.040 --> 00:11:44.520]  但是唯有加勒和約書亞
[00:11:44.520 --> 00:11:46.200]  我們都不是靠這些東西
[00:11:46.200 --> 00:11:47.160]  我們靠神
[00:11:47.160 --> 00:11:49.120]  一定打得贏
[00:11:49.120 --> 00:11:53.240]  當時的加勒四十歲
[00:11:53.240 --> 00:11:56.360]  至今四十五年
[00:11:56.360 --> 00:11:59.680]  加勒說這句話的時候是八十五歲
[00:11:59.680 --> 00:12:01.640]  而他說這句話的時候
[00:12:01.640 --> 00:12:03.680]  約書亞記第十四章
[00:12:03.680 --> 00:12:06.640]  以色列人已經在加南地打了五年仗
[00:12:06.640 --> 00:12:11.480]  管教說加勒進入加南地的時候是八十歲
[00:12:11.480 --> 00:12:15.680]  而加勒和約書亞不是同年都是同輩
[00:12:15.680 --> 00:12:17.880]  你記得當年也是這樣
[00:12:17.880 --> 00:12:19.640]  四十五年前也是這樣
[00:12:19.640 --> 00:12:22.440]  同輩就算不是同年
[00:12:22.440 --> 00:12:24.160]  年紀都差不多
[00:12:24.160 --> 00:12:27.000]  所以我們推算約書亞進入加南地的時候
[00:12:27.000 --> 00:12:29.120]  都是八十歲
[00:12:29.120 --> 00:12:31.280]  八十張東西
[00:12:31.280 --> 00:12:32.720]  都不是年輕人
[00:12:32.720 --> 00:12:35.600]  不是我們看書的樣子
[00:12:35.600 --> 00:12:37.080]  其實
[00:12:37.080 --> 00:12:39.560]  以約書亞的信心和勇氣
[00:12:39.560 --> 00:12:43.600]  其實四十五年前他可以一早進入加南地
[00:12:43.600 --> 00:12:47.960]  為什麼要等到八十歲才進入加南地呢
[00:12:47.960 --> 00:12:49.200]  原因是
[00:12:49.200 --> 00:12:51.280]  我們的神的意念
[00:12:51.280 --> 00:12:52.880]  是高過我們的意念
[00:12:52.880 --> 00:12:54.880]  他的想法不是我們的想法
[00:12:54.880 --> 00:12:58.600]  神祝福的不只是一個人
[00:12:58.600 --> 00:13:00.200]  不只是一個家
[00:13:00.200 --> 00:13:02.040]  而是整個民族
[00:13:02.040 --> 00:13:03.600]  今天也是一樣
[00:13:03.600 --> 00:13:07.040]  神祝福的不只是某個人
[00:13:07.040 --> 00:13:08.280]  某個領袖
[00:13:08.280 --> 00:13:09.440]  某個人物
[00:13:09.440 --> 00:13:10.840]  或者某個家
[00:13:10.840 --> 00:13:12.640]  而是我們所有人
[00:13:12.640 --> 00:13:16.640]  今天神要祝福的是同福堂所有的弟兄姊妹
[00:13:16.640 --> 00:13:18.640]  今天我們是一個群體
[00:13:18.640 --> 00:13:21.200]  在舊約聖經中神不是跟一個人說話
[00:13:21.200 --> 00:13:23.760]  他是跟整個民族說話
[00:13:23.760 --> 00:13:26.000]  所以今天我們要知道
[00:13:26.000 --> 00:13:29.480]  神所帶領的是整個同福堂
[00:13:29.480 --> 00:13:31.680]  所以神要興起約書亞
[00:13:31.680 --> 00:13:33.600]  不只是祝福他
[00:13:33.600 --> 00:13:37.920]  而是讓約書亞有能力帶領整個民族進入加南地
[00:13:37.920 --> 00:13:40.760]  不只是約書亞進入加南地
[00:13:40.760 --> 00:13:43.320]  所以神用很多時間去栽培
[00:13:43.320 --> 00:13:44.440]  去塑造約書亞
[00:13:44.440 --> 00:13:45.920]  讓他有這樣的能力
[00:13:45.920 --> 00:13:47.160]  神用了多少時間呢
[00:13:47.160 --> 00:13:49.160]  八十年
[00:13:49.160 --> 00:13:52.240]  聖經說約書亞有一百一十歲
[00:13:52.240 --> 00:13:57.920]  即是說神用了大約三分之二的約書亞的人生去預備塑造他
[00:13:57.920 --> 00:13:59.120]  包括什麼呢
[00:13:59.120 --> 00:14:02.680]  如果我記得以色列人剛剛離開埃及的時候
[00:14:02.680 --> 00:14:04.680]  有第一班人向他們挑戰
[00:14:04.680 --> 00:14:06.120]  主動來怒打
[00:14:06.120 --> 00:14:09.800]  這班人在利菲定那裏就是那些阿瑪利人
[00:14:09.800 --> 00:14:12.880]  而當時的摩西就上了山祈禱
[00:14:12.880 --> 00:14:15.480]  而約書亞就真的是打仗的那個
[00:14:15.480 --> 00:14:16.320]  我們是做什麼的
[00:14:16.320 --> 00:14:18.360]  神要他帶領以色列去打仗
[00:14:18.360 --> 00:14:20.880]  去訓練他在軍事上的領導才能
[00:14:20.880 --> 00:14:21.640]  你記住
[00:14:21.640 --> 00:14:25.720]  在後期的加南地是絕對有用
[00:14:25.720 --> 00:14:27.000]  好了,接著怎樣呢
[00:14:27.000 --> 00:14:29.080]  接著這班人去到西乃山
[00:14:29.080 --> 00:14:32.200]  摩西上去西乃山拿了十屆
[00:14:32.200 --> 00:14:34.400]  神吩咐說任何人都不讓他跟上去
[00:14:34.400 --> 00:14:37.320]  那些長老,就算是亞倫都不可以跟上去
[00:14:37.320 --> 00:14:39.440]  唯一一個跟上去的就是約書亞
[00:14:39.440 --> 00:14:40.760]  訓練他什麼呢
[00:14:40.760 --> 00:14:43.320]  訓練他信服和忠誠
[00:14:43.320 --> 00:14:45.080]  第三件事
[00:14:45.080 --> 00:14:46.920]  迦底斯伯利亞剛剛提過了
[00:14:46.920 --> 00:14:48.920]  摩西派十二探子
[00:14:48.920 --> 00:14:51.000]  包括約書亞進入加南地
[00:14:51.000 --> 00:14:52.200]  刺探敵情
[00:14:52.200 --> 00:14:53.400]  訓練他什麼呢
[00:14:53.400 --> 00:14:55.600]  訓練他勇氣、信心
[00:14:55.600 --> 00:14:57.600]  你看到這麼大的危難
[00:14:57.600 --> 00:14:59.320]  你怎樣去面對
[00:14:59.320 --> 00:15:00.760]  你夠不夠膽去面對
[00:15:00.760 --> 00:15:02.040]  你靠誰去面對
[00:15:02.040 --> 00:15:04.040]  這是神給他的訓練
[00:15:04.040 --> 00:15:06.160]  好了,去到文數的二十七章
[00:15:06.160 --> 00:15:11.280]  神自然將聖靈囂冠在約書亞上面
[00:15:11.280 --> 00:15:14.000]  吩咐摩西在眾人、會眾面前
[00:15:14.000 --> 00:15:15.800]  高納他成為領袖
[00:15:15.800 --> 00:15:19.080]  神用了這麼多時間、這麼多苦心
[00:15:19.080 --> 00:15:21.440]  用這麼多東西去訓練約書亞
[00:15:21.440 --> 00:15:26.160]  他有這個能力可以帶領以色列人進入加南地
[00:15:26.160 --> 00:15:29.040]  用了他三分之二的人生
[00:15:29.040 --> 00:15:32.400]  你記住,這不只是約書亞獨特
[00:15:32.400 --> 00:15:33.840]  神訓練領袖
[00:15:33.840 --> 00:15:36.720]  在聖經裡面的領袖通常都是這樣的
[00:15:36.720 --> 00:15:38.480]  其中一個就是他的師父
[00:15:38.480 --> 00:15:40.040]  摩西
[00:15:40.040 --> 00:15:41.240]  神怎樣訓練他
[00:15:41.240 --> 00:15:43.520]  聖經說摩西有一百二十歲
[00:15:43.520 --> 00:15:46.000]  如果將摩西的人生分為三部分
[00:15:46.000 --> 00:15:48.480]  頭四十年摩西怎樣過呢
[00:15:48.480 --> 00:15:51.080]  他在埃及的王宮過
[00:15:51.080 --> 00:15:52.680]  埃及王宮過來做什麼
[00:15:52.680 --> 00:15:57.840]  他熟悉整個埃及的文明、制度、法律
[00:15:57.840 --> 00:15:58.960]  有什麼用呢
[00:15:58.960 --> 00:16:01.760]  後來神在西乃山頒佈律法
[00:16:01.760 --> 00:16:04.280]  以色列人一切的典章制度
[00:16:04.280 --> 00:16:07.160]  摩西一點都沒有困難去處理
[00:16:07.160 --> 00:16:08.320]  駕輕就熟
[00:16:08.320 --> 00:16:08.840]  為什麼呢
[00:16:08.840 --> 00:16:14.040]  因為他那四十年一直預備他去掌握、成就
[00:16:14.040 --> 00:16:17.560]  去execute整個典章制度出來
[00:16:17.560 --> 00:16:18.720]  沒有浪費
[00:16:18.720 --> 00:16:22.400]  摩西第二個四十年怎樣過呢
[00:16:22.400 --> 00:16:24.880]  米顛曠野牧羊
[00:16:24.880 --> 00:16:26.400]  可能很多人都覺得
[00:16:26.400 --> 00:16:27.840]  Lay idle啦
[00:16:27.840 --> 00:16:28.880]  沒用的
[00:16:28.880 --> 00:16:30.120]  每天做什麼呢
[00:16:30.120 --> 00:16:34.080]  就坐著看著天、看著羊、看著曠野
[00:16:34.080 --> 00:16:36.080]  找找水、找找草等等
[00:16:36.080 --> 00:16:38.080]  我猜這四十年是沒用的
[00:16:38.080 --> 00:16:39.560]  不是的
[00:16:39.560 --> 00:16:41.320]  很有用的
[00:16:41.320 --> 00:16:43.880]  接著以色列人離開了埃及
[00:16:43.880 --> 00:16:45.520]  他在哪裡四十年
[00:16:45.520 --> 00:16:47.320]  曠野
[00:16:47.320 --> 00:16:49.760]  你記住這群以色列人
[00:16:49.760 --> 00:16:52.800]  做慣奴隸
[00:16:52.800 --> 00:16:53.920]  有東西吃
[00:16:53.920 --> 00:16:54.880]  他只是做事而已
[00:16:54.880 --> 00:16:55.960]  沒有自由
[00:16:55.960 --> 00:17:00.040]  但是他去到這個曠野嚴峻的環境
[00:17:00.040 --> 00:17:02.200]  嚴苛的天氣挑戰
[00:17:02.200 --> 00:17:03.200]  他就完全不習慣
[00:17:03.200 --> 00:17:04.480]  所以你看到
[00:17:04.480 --> 00:17:06.240]  那幾張民訴記、申明記
