
[00:00:00.000 --> 00:00:03.960]  很多年前 我仍然在我自己的舞會侍奉的時候
[00:08:13.200 --> 00:08:14.920]  啊 牧師 你知不知道
[00:08:14.920 --> 00:08:17.920]  過去那十多年裏面我們很淒慘的
[00:08:17.920 --> 00:08:21.080]  由此可見有時傳道人的離去
[00:08:21.080 --> 00:08:23.440]  特別是在剛才這個例子裏面是好事
[00:08:23.440 --> 00:08:26.040]  甚至我們雖然不是那間教會
[00:08:26.040 --> 00:08:28.800]  但我們都覺得那間教會的同工離去
[00:08:28.800 --> 00:08:30.840]  絕對是那間教會裏面的祝福
[00:08:30.840 --> 00:08:33.720]  剛才我們讀過的《史徒蘭傳》第十八章裏面
[00:08:33.720 --> 00:08:35.760]  我們見到史徒保羅
[00:08:35.760 --> 00:08:38.920]  他親自建立了哥倫多的教會
[00:08:38.920 --> 00:08:42.200]  他亦在那裏留下了一年半的時間
[00:08:42.200 --> 00:08:44.440]  然後後來他就離開了
[00:08:44.440 --> 00:08:46.920]  如果用今天的觀點來看
[00:08:46.920 --> 00:08:49.840]  史徒保羅肯定是一個很有問題的傳道人
[00:08:49.840 --> 00:08:53.840]  因為他在那間教會裏面只留下了一年半就走了
[00:08:53.840 --> 00:08:55.920]  其實傳道人離去
[00:08:55.920 --> 00:08:57.120]  對教會
[00:08:57.120 --> 00:08:58.880]  要對傳道人來說
[00:08:58.880 --> 00:08:59.880]  可以是壞事
[00:08:59.880 --> 00:09:01.440]  亦都可以是好事
[00:09:01.440 --> 00:09:03.280]  不過真正的重點
[00:09:03.280 --> 00:09:05.160]  就是應該我們看一看
[00:09:05.160 --> 00:09:06.960]  就是這個傳道人的離去
[00:09:06.960 --> 00:09:10.040]  是否真正在神的帶領之下離去呢?
[00:09:10.040 --> 00:09:12.840]  我們應該留意的就是這個傳道人離去
[00:09:12.840 --> 00:09:15.800]  究竟是帶著一些負面的因素離去呢?
[00:09:15.800 --> 00:09:19.240]  還是一些正面的原因所以離去呢?
[00:09:19.240 --> 00:09:21.040]  很多教會都期望
[00:09:21.040 --> 00:09:22.360]  他們的傳道人
[00:09:22.360 --> 00:09:23.880]  是一個有經驗
[00:09:23.880 --> 00:09:24.920]  有視野
[00:09:24.920 --> 00:09:27.240]  有眼光的傳道人
[00:09:27.240 --> 00:09:28.240]  但是
[00:09:28.240 --> 00:09:32.400]  很多教會同樣都不希望傳道人經常轉來轉去
[00:09:32.400 --> 00:09:35.640]  但是一個傳道人如果從來都沒有轉過職的話
[00:09:35.640 --> 00:09:38.720]  他在哪裏可以有豐富的經驗
[00:09:38.720 --> 00:09:41.640]  怎樣才可以有豐富的視野呢?
[00:09:41.640 --> 00:09:44.160]  當香港政府希望培育一些官員
[00:09:44.160 --> 00:09:46.800]  來成為一些重要的官員的時候
[00:09:46.800 --> 00:09:49.680]  他都會將他調去不同的崗位裏面
[00:09:49.680 --> 00:09:51.480]  讓他在不同的崗位裏面
[00:09:51.480 --> 00:09:53.480]  去吸收不同的經驗
[00:09:53.480 --> 00:09:57.800]  以將來能夠承擔一些更加重要的崗位
[00:09:57.800 --> 00:09:58.920]  但是在教會裏面
[00:09:58.920 --> 00:10:00.720]  我們很難去調去不同的崗位
[00:10:00.720 --> 00:10:01.480]  因為在教會裏面
[00:10:01.480 --> 00:10:03.040]  特別是很多小的教會裏面
[00:10:03.040 --> 00:10:05.280]  所有的崗位其實都是這個傳道人負責的
[00:10:05.280 --> 00:10:07.640]  所以我經常都告訴弟兄姊妹知道
[00:10:07.640 --> 00:10:08.600]  我以前侍奉的時候
[00:10:08.600 --> 00:10:10.120]  我覺得教會很厲害的
[00:10:10.120 --> 00:10:12.120]  我們教會裏面有兩個傳道人
[00:10:12.120 --> 00:10:15.480]  我們有兩個事務員
[00:10:15.480 --> 00:10:17.000]  有兩個清潔廁所的人
[00:10:17.000 --> 00:10:18.400]  有兩個掃地的人
[00:10:18.400 --> 00:10:20.400]  兩個來收拾桌子和椅子的人
[00:10:20.400 --> 00:10:21.280]  因為我們做傳道人
[00:10:21.280 --> 00:10:22.640]  所有的都是我們負責的
[00:10:22.640 --> 00:10:24.520]  廁所都是我們自己沖廁
[00:10:24.520 --> 00:10:25.960]  然後收拾桌子和椅子也是我們做的
[00:10:25.960 --> 00:10:26.800]  拍攝也是我們做的
[00:10:26.800 --> 00:10:27.880]  程序表也是我們做的
[00:10:27.880 --> 00:10:29.720]  所以我們教會多厲害呢
[00:10:29.720 --> 00:10:30.840]  當弟兄姊妹聽到的時候
[00:10:30.840 --> 00:10:32.520]  嘩 你教會有這麼多人嗎?
[00:10:32.520 --> 00:10:34.200]  其實來來去去都是那兩個
[00:10:34.200 --> 00:10:36.120]  所以什麼崗位都是我們負責的
[00:10:36.120 --> 00:10:37.560]  從兒童到老人家
[00:10:37.560 --> 00:10:39.040]  全部都是我們負責的
[00:10:39.040 --> 00:10:41.680]  所以沒有其他崗位可以調
[00:10:41.680 --> 00:10:44.080]  其實做諸塘目者有時候都挺辛苦的
[00:10:44.080 --> 00:10:45.880]  我經常都感覺到這種辛苦
[00:10:45.880 --> 00:10:48.360]  真的不是很多人能夠明白
[00:10:48.360 --> 00:10:51.200]  當傳道人長時間在教會裏面的時候
[00:10:51.200 --> 00:10:52.680]  他的好和壞
[00:10:52.680 --> 00:10:54.440]  其實他的強和弱
[00:10:54.440 --> 00:10:56.720]  所有弟兄姊妹都識透了
[00:10:56.720 --> 00:10:58.160]  所以每一次我崇拜的時候
[00:10:58.160 --> 00:10:58.960]  我戴什麼領帶
[00:10:58.960 --> 00:11:00.320]  弟兄姊妹都知道
[00:11:00.320 --> 00:11:01.160]  我穿什麼恤衫
[00:11:01.160 --> 00:11:02.280]  弟兄姊妹都認得
[00:11:02.280 --> 00:11:04.360]  上個星期你穿這件恤衫
[00:11:04.360 --> 00:11:06.920]  今個星期你穿這種恤衫
[00:11:06.920 --> 00:11:08.680]  但我不是很多件恤衫
[00:11:08.680 --> 00:11:10.480]  所以有時候我都擔心
[00:11:10.480 --> 00:11:13.320]  是不是每年都要買十多件恤衫呢?
[00:11:13.320 --> 00:11:15.480]  諸塘目者和他的講道
[00:11:15.480 --> 00:11:17.280]  和一個外來的傳道人
[00:11:17.280 --> 00:11:19.920]  外來的講員的講道相比
[00:11:19.920 --> 00:11:22.320]  諸塘目者的講道更加困難
[00:11:22.320 --> 00:11:26.080]  因為信徒對於外來的講員充滿著好奇
[00:11:26.080 --> 00:11:28.440]  對他的講道充滿著一種新鮮感
[00:11:28.440 --> 00:11:29.480]  並且在比較裏面
[00:11:29.480 --> 00:11:32.760]  他覺得這些外來講員的講道
[00:11:32.760 --> 00:11:35.480]  比起諸塘目者所講的更加好
[00:11:35.480 --> 00:11:37.880]  所以當我出去講道的時候
[00:11:37.880 --> 00:11:40.000]  經常聽到弟兄姊妹跟我說
[00:11:40.000 --> 00:11:41.400]  今天你講道很好
[00:11:41.400 --> 00:11:44.120]  離開之前總有弟兄姊妹幫我握握手
[00:11:44.120 --> 00:11:45.800]  但當我在自己的教會講道
[00:11:45.800 --> 00:11:46.760]  講完之後
[00:11:46.760 --> 00:11:49.160]  不是很多個真的來幫我握握手
[00:11:49.160 --> 00:11:50.800]  有時候出去講道的時候
[00:11:50.800 --> 00:11:52.440]  一篇講章可以走天涯
[00:11:52.440 --> 00:11:54.320]  不需要特別準備
[00:11:54.320 --> 00:11:56.760]  只要收到他的講完信之後
[00:11:56.760 --> 00:11:58.720]  看看他想我講什麼題目
[00:11:58.720 --> 00:11:59.840]  然後按一下電腦
[00:11:59.840 --> 00:12:02.320]  因為電腦裏面已經有百多篇講章
[00:12:02.320 --> 00:12:03.480]  猜哪篇是對的
[00:12:03.480 --> 00:12:05.320]  改一點點就可以講了
[00:12:05.320 --> 00:12:07.200]  但在自己的教會裏面就不可以了
[00:12:07.200 --> 00:12:10.640]  每個月的講道都需要講新的東西
[00:12:10.640 --> 00:12:11.960]  不可以講重複的
[00:12:11.960 --> 00:12:14.600]  因為重複了弟兄姊妹就會聽得出來
[00:12:14.600 --> 00:12:16.880]  並且講例子是最艱難的
[00:12:16.880 --> 00:12:18.280]  因為例子講得多之後
[00:12:18.280 --> 00:12:19.560]  弟兄姊妹會聽過
[00:12:19.560 --> 00:12:22.400]  又不可以講自己教會裏面的弟兄姊妹的例子
[00:12:22.400 --> 00:12:24.160]  因為基於保密的原因
[00:12:24.160 --> 00:12:25.880]  所以弟兄姊妹跟我分享過任何東西
[00:12:25.880 --> 00:12:27.520]  都不可以做例子講的
[00:12:27.520 --> 00:12:29.120]  如果從來都沒有轉去教會
[00:12:29.120 --> 00:12:32.040]  哪有以前教會的例子可以講的
[00:12:32.040 --> 00:12:35.200]  有時候真的不是很容易
[00:12:35.200 --> 00:12:36.480]  出去講道
[00:12:36.480 --> 00:12:37.440]  你是客人
[00:12:37.440 --> 00:12:39.040]  別人特別尊重你
[00:12:39.040 --> 00:12:41.480]  我還記得我曾經在一間教會講道
[00:12:41.480 --> 00:12:43.720]  講完之後他們邀請我一起吃飯
[00:12:43.720 --> 00:12:46.720]  我去到一間很豪華的酒樓去吃
[00:12:46.720 --> 00:12:47.520]  我心裏想
[00:12:47.520 --> 00:12:51.800]  哇 從來我都不知道這區裏面有這麼豪華的酒樓
[00:12:51.800 --> 00:12:52.800]  如果不是他請我的話
[00:12:52.800 --> 00:12:54.200]  我一定不會進去的
[00:12:54.200 --> 00:12:55.880]  但在自己教會講完道之後
[00:12:55.880 --> 00:12:58.240]  只有一杯茶來招呼
[00:12:58.240 --> 00:12:59.800]  有時候有些特別的聚會
[00:12:59.800 --> 00:13:01.360]  譬如平安夜崇拜
[00:13:01.360 --> 00:13:03.640]  或者壽難節崇拜
[00:13:03.640 --> 00:13:07.200]  茶都沒有放在那裏
[00:13:07.200 --> 00:13:09.560]  其實傳道人的離去
[00:13:09.560 --> 00:13:12.160]  不一定是童工的問題
[00:13:12.160 --> 00:13:14.520]  有時候可以是教會的問題
[00:13:14.520 --> 00:13:16.000]  譬如我認識一間教會
[00:13:16.000 --> 00:13:19.720]  這間教會三年裏面轉了三個童工
[00:13:19.720 --> 00:13:23.440]  三個童工都在試用期未滿就離去了
[00:13:23.440 --> 00:13:26.000]  做到最長的那個大概九個月
[00:13:26.000 --> 00:13:28.400]  都是未滿試用期就離去了
[00:13:28.400 --> 00:13:31.160]  其餘的幾個月就走了
[00:13:31.160 --> 00:13:34.640]  第一個童工試用期未滿就走了
[00:13:34.640 --> 00:13:36.360]  我當時心裏想
[00:13:36.360 --> 00:13:38.120]  會不會是這個童工的問題呢
[00:13:38.120 --> 00:13:40.240]  所以在適應上有問題呢
[00:13:40.240 --> 00:13:43.520]  第二年第二個童工試用期未滿就走了
[00:13:43.520 --> 00:13:46.920]  第三年第三個童工試用期未滿就走了
[00:13:46.920 --> 00:13:48.800]  於是我開始疑惑
[00:13:48.800 --> 00:13:50.760]  不一定是童工有問題
[00:13:50.760 --> 00:13:53.560]  可能是這間教會有問題
[00:13:53.560 --> 00:13:57.360]  因此當我們看傳道人的離與去的時候
[00:13:57.360 --> 00:14:00.720]  我們應該正確地看出問題的所在
[00:14:00.720 --> 00:14:03.280]  年輕的傳道人剛剛畢業
[00:14:03.280 --> 00:14:06.000]  他們未必能夠馬上找到一些
[00:14:06.000 --> 00:14:08.160]  適合他恩賜的崗位
[00:14:08.160 --> 00:14:10.720]  有時候轉職可以理解
[00:14:10.720 --> 00:14:14.200]  但當一個傳道人他侍奉了很久
[00:14:14.200 --> 00:14:16.200]  他找到一個適合他的崗位
[00:14:16.200 --> 00:14:18.080]  並且在當中能夠明白到
[00:14:18.080 --> 00:14:20.480]  這個地方就是神帶領著他
[00:14:20.480 --> 00:14:21.680]  侍奉的地方
[00:14:21.680 --> 00:14:23.920]  他應該毀身一殊
[00:14:23.920 --> 00:14:27.160]  如果一個傳道人長期在這裏轉職
[00:14:27.160 --> 00:14:28.920]  每年都轉一次的話
[00:14:28.920 --> 00:14:32.160]  這個可能就是一個很有問題的傳道童工
[00:14:32.160 --> 00:14:34.200]  所以每次當我請新的童工的時候
[00:14:34.200 --> 00:14:36.480]  看申請人的履歷表的時候
[00:14:36.480 --> 00:14:38.800]  我都會拿支筆出來按一下計算機
[00:14:38.800 --> 00:14:40.520]  他第一間教會侍奉了多久
[00:14:40.520 --> 00:14:41.520]  第二間教會侍奉了多久
[00:14:41.520 --> 00:14:43.080]  第三間教會侍奉了多久
[00:14:43.080 --> 00:14:45.880]  這個傳道人每年都轉了一次
[00:14:45.880 --> 00:14:48.600]  他的申請信可以放在一旁
[00:14:48.600 --> 00:14:50.200]  教會裏面有童工來
[00:14:50.200 --> 00:14:51.520]  有童工去
[00:14:51.520 --> 00:14:54.240]  其實都是一件很正常的事
[00:14:54.240 --> 00:14:55.320]  重要的
[00:14:55.320 --> 00:14:58.080]  很多時候是要好來好去
[00:14:58.080 --> 00:15:00.080]  如果教會的童工離去
[00:15:00.080 --> 00:15:01.880]  是因為衝突離去
