
[00:00:00.000 --> 00:00:02.800]  今天我們來到這個「我是」的
[00:08:29.560 --> 00:08:32.640]  其實從我們在出生
[00:08:32.640 --> 00:08:33.800]  甚至未出生之前
[00:08:33.800 --> 00:08:35.600]  神已經認識我們
[00:08:35.600 --> 00:08:37.040]  當我們信了主
[00:08:37.040 --> 00:08:39.720]  回顧過往的年人
[00:08:39.720 --> 00:08:40.880]  我們就明白到
[00:08:40.880 --> 00:08:44.480]  體會到神一生牧羊眷顧我們
[00:08:44.480 --> 00:08:46.840]  Amen?
[00:08:46.840 --> 00:08:48.320]  當然當我們信了主之後
[00:08:48.320 --> 00:08:49.920]  我們更加知道、認識
[00:08:49.920 --> 00:08:56.160]  以往我們拒絕神、離棄神、迷途
[00:08:56.160 --> 00:08:58.440]  但神呼召我們、拯救我們的時候
[00:08:58.440 --> 00:08:59.400]  當我們認識了主
[00:08:59.400 --> 00:09:01.440]  我們越來越發覺
[00:09:01.440 --> 00:09:03.280]  神在我們身上
[00:09:03.280 --> 00:09:05.200]  祂在我們人生當中
[00:09:05.200 --> 00:09:06.760]  有一個奇妙的計劃
[00:09:06.760 --> 00:09:07.760]  有一個引導
[00:09:07.760 --> 00:09:10.680]  因為祂是各位一生牧養我們
[00:09:10.680 --> 00:09:13.360]  直到如今的上帝
[00:09:13.360 --> 00:09:14.880]  我們看到
[00:09:14.880 --> 00:09:18.600]  這個在新約的時候
[00:09:18.600 --> 00:09:20.200]  耶穌說到
[00:09:20.200 --> 00:09:23.120]  祂是這位好牧人的時候
[00:09:23.120 --> 00:09:25.040]  我們不禁就想到
[00:09:25.040 --> 00:09:27.520]  在舊約裡面這些經文
[00:09:27.520 --> 00:09:30.920]  更加很熟悉的有一篇詩篇
[00:09:30.920 --> 00:09:34.000]  提到神是我們的牧人
[00:09:34.000 --> 00:09:34.760]  是我們的牧者
[00:09:34.760 --> 00:09:36.800]  是哪一篇?
[00:09:36.800 --> 00:09:38.680]  詩篇是哪一篇?
[00:09:38.680 --> 00:09:40.680]  詩篇二十三篇
[00:09:40.680 --> 00:09:42.280]  詩篇二十三篇
[00:09:42.280 --> 00:09:45.560]  就是一篇非常出名
[00:09:45.560 --> 00:09:49.800]  世界知名的一篇詩篇
[00:09:49.800 --> 00:09:52.520]  而他們的主題
[00:09:52.520 --> 00:09:53.360]  就是講到
[00:09:53.360 --> 00:09:56.680]  耀華這位自有永有的神
[00:09:56.680 --> 00:10:00.840]  當上帝向摩西介紹他自己
[00:10:00.840 --> 00:10:04.240]  他就是耶和華上帝的時候
[00:10:04.240 --> 00:10:07.040]  摩西問究竟是什麼名字
[00:10:07.040 --> 00:10:10.040]  他就說我是自有永有的
[00:10:10.040 --> 00:10:11.640]  I am that I am
[00:10:11.640 --> 00:10:13.320]  耶和華就是這個意思
[00:10:13.320 --> 00:10:14.480]  自有永有的神
[00:10:14.480 --> 00:10:15.840]  在詩篇一開始
[00:10:15.840 --> 00:10:16.520]  二十三篇
[00:10:16.520 --> 00:10:17.280]  我們很熟悉的
[00:10:17.280 --> 00:10:18.160]  一起讀讀好嗎?
[00:10:18.160 --> 00:10:19.200]  懂得背嗎?
[00:10:19.200 --> 00:10:21.560]  耶和華是我的牧者
[00:10:21.560 --> 00:10:23.840]  我必不自缺乏
[00:10:23.840 --> 00:10:27.520]  他使我躺我在青草地上
[00:10:27.520 --> 00:10:30.800]  令我在可安潔的水邊
[00:10:30.800 --> 00:10:33.280]  他使我的靈魂蘇醒
[00:10:33.280 --> 00:10:34.560]  為自己的名
[00:10:34.560 --> 00:10:37.320]  引導我走二路
[00:10:37.320 --> 00:10:40.760]  我雖然行過死陰的幽谷
[00:10:40.760 --> 00:10:42.440]  也不怕遭害
[00:10:42.440 --> 00:10:45.000]  因為你與我同在
[00:10:45.000 --> 00:10:46.120]  你的脹
[00:10:46.120 --> 00:10:47.440]  你的肝
[00:10:47.440 --> 00:10:49.160]  都安慰我
[00:10:49.160 --> 00:10:50.920]  在我敵人面前
[00:10:50.920 --> 00:10:53.600]  你為我擺設賢席
[00:10:53.600 --> 00:10:56.040]  你擁有告了我的頭
[00:10:56.040 --> 00:10:58.720]  使我的腹背滿溢
[00:10:58.720 --> 00:11:01.240]  我一生一世必有
[00:11:01.240 --> 00:11:04.320]  因為慈愛隨著我
[00:11:04.320 --> 00:11:08.440]  我且要住在耶和華的殿中
[00:11:08.440 --> 00:11:11.160]  直到永遠
[00:11:11.160 --> 00:11:13.880]  The Lord is my shepherd
[00:11:13.880 --> 00:11:17.560]  耶和華是我的牧者
[00:11:17.560 --> 00:11:18.440]  這首詩篇
[00:11:18.440 --> 00:11:21.440]  我們發覺非常寶貴
[00:11:21.440 --> 00:11:23.400]  單單六節的經文
[00:11:23.400 --> 00:11:28.480]  但是卻有非常豐富的含意
[00:11:28.480 --> 00:11:30.080]  特別的地方
[00:11:30.080 --> 00:11:31.560]  這首詩篇
[00:11:31.560 --> 00:11:34.880]  它以耶和華為開始
[00:11:34.880 --> 00:11:38.280]  以耶和華為結束
[00:11:38.280 --> 00:11:40.520]  所以一開始
[00:11:40.520 --> 00:11:43.400]  是神自己的工作
[00:11:43.400 --> 00:11:46.240]  直到人生最後的階段
[00:11:46.240 --> 00:11:48.280]  都有神的同在
[00:11:48.280 --> 00:11:50.480]  以及祂的恩惠
[00:11:50.480 --> 00:11:53.840]  祂的慈愛隨著我們
[00:11:53.840 --> 00:11:58.720]  所以這位上帝是自有
[00:11:58.720 --> 00:12:00.480]  永有的神
[00:12:00.480 --> 00:12:01.520]  祂是始
[00:12:01.520 --> 00:12:02.640]  祂是甚麼
[00:12:02.640 --> 00:12:04.520]  祂是終
[00:12:04.520 --> 00:12:06.520]  這首詩有很多特點
[00:12:06.520 --> 00:12:07.920]  就是講到
[00:12:07.920 --> 00:12:12.480]  我們好像羊被牧人
[00:12:12.480 --> 00:12:15.360]  來供應人道
[00:12:15.360 --> 00:12:17.560]  我記得在去年
[00:12:17.560 --> 00:12:19.280]  祈禱會的時候
[00:12:19.280 --> 00:12:21.080]  我們每個星期三
[00:12:21.080 --> 00:12:22.920]  現在也是一樣
[00:12:22.920 --> 00:12:25.120]  有網上的祈禱會
[00:12:25.120 --> 00:12:26.160]  我記得去年
[00:12:26.160 --> 00:12:28.040]  我和大英姊妹
[00:12:28.040 --> 00:12:29.000]  在祈禱會的時候
[00:12:29.000 --> 00:12:30.920]  用了三個月
[00:12:30.920 --> 00:12:32.400]  十二個星期
[00:12:32.400 --> 00:12:35.720]  來分享詩篇二十三篇
[00:12:35.720 --> 00:12:37.400]  這些詩篇二十三篇
[00:12:37.400 --> 00:12:39.000]  我們可以看到
[00:12:39.000 --> 00:12:40.000]  為甚麼要用三個月
[00:12:40.000 --> 00:12:41.000]  因為每一節
[00:12:41.000 --> 00:12:43.760]  都可以說起碼有兩個
[00:12:43.760 --> 00:12:45.720]  給我們的應許和重點
[00:12:45.720 --> 00:12:47.760]  第一節是甚麼
[00:12:47.760 --> 00:12:49.280]  「耶和華是我的牧者
[00:12:49.280 --> 00:12:51.200]  我必不自缺乏」
[00:12:51.200 --> 00:12:53.880]  這裡指到原來我們在神那裡
[00:12:53.880 --> 00:12:54.600]  不自缺乏
[00:12:54.600 --> 00:12:56.000]  可以得到甚麼
[00:12:56.000 --> 00:12:57.880]  可以得到滿足
[00:12:57.880 --> 00:13:00.440]  因為我們不至於缺乏
[00:13:00.440 --> 00:13:01.200]  其他東西
[00:13:01.200 --> 00:13:03.280]  我們人生會不滿足的
[00:13:03.280 --> 00:13:04.960]  但是神在我們心裏面
[00:13:04.960 --> 00:13:07.880]  就成為我們真正的滿足
[00:13:07.880 --> 00:13:09.840]  祂不單止叫我們得滿足
[00:13:09.840 --> 00:13:12.000]  也叫我們得到供應
[00:13:12.000 --> 00:13:13.160]  祂供應我們
[00:13:13.160 --> 00:13:15.000]  因為祂是我們的牧者
[00:13:15.000 --> 00:13:15.880]  餵養我們
[00:13:15.880 --> 00:13:18.080]  叫我們不自缺乏
[00:13:18.080 --> 00:13:21.440]  在靈性肉身上不自缺乏
[00:13:21.440 --> 00:13:22.080]  第二節
[00:13:22.080 --> 00:13:24.600]  「祂使我躺在青草地上
[00:13:24.600 --> 00:13:26.640]  令我在安潔的水邊」
[00:13:26.640 --> 00:13:30.320]  這裡是指我們能夠得到祂的餵養
[00:13:30.320 --> 00:13:31.520]  心靈的餵養
[00:13:31.520 --> 00:13:32.840]  肉身的餵養
[00:13:32.840 --> 00:13:34.680]  而且能夠得到安息
[00:13:34.680 --> 00:13:38.480]  這個今天世人非常需要
[00:13:38.480 --> 00:13:39.240]  很多人都說
[00:13:39.240 --> 00:13:42.000]  我怎樣能夠得到真正的安息
[00:13:42.000 --> 00:13:42.680]  耶穌說
[00:13:42.680 --> 00:13:44.320]  你來到我的面前
[00:13:44.320 --> 00:13:46.160]  就能夠得到安息
[00:13:46.160 --> 00:13:50.200]  祂使我們能夠到安潔的水邊
[00:13:50.200 --> 00:13:50.680]  第三節
[00:13:50.680 --> 00:13:53.080]  「祂使我的靈魂蘇醒
[00:13:53.080 --> 00:13:54.760]  為自己的名人引導我走這路」
[00:13:54.760 --> 00:13:57.680]  這裡是叫我們得到醒悟
[00:13:57.680 --> 00:14:00.760]  我們很多時候會走走
[00:14:00.760 --> 00:14:01.920]  會疲乏
[00:14:01.920 --> 00:14:02.880]  會困倦
[00:14:02.880 --> 00:14:04.080]  會迷失
[00:14:04.080 --> 00:14:05.320]  我們會沉睡
[00:14:05.320 --> 00:14:07.600]  但是神叫我們蘇醒
[00:14:07.600 --> 00:14:09.720]  叫我們的靈魂蘇醒
[00:14:09.720 --> 00:14:12.360]  而且祂叫我們得到引導
[00:14:12.360 --> 00:14:15.640]  就是我們有時候會走錯路
[00:14:15.640 --> 00:14:17.160]  走錯了路
[00:14:17.160 --> 00:14:19.000]  但是神卻是那位
[00:14:19.000 --> 00:14:20.160]  為祂的名
[00:14:20.160 --> 00:14:21.480]  祂的聖名
[00:14:21.480 --> 00:14:22.840]  公義的名
[00:14:22.840 --> 00:14:25.560]  引導我們走異路
[00:14:25.560 --> 00:14:28.000]  祂叫我們得到醒悟
[00:14:28.000 --> 00:14:29.240]  醒了沒有
[00:14:29.240 --> 00:14:31.520]  我們人生需要醒覺
[00:14:31.520 --> 00:14:33.800]  我們需要神的引導
[00:14:33.800 --> 00:14:34.520]  然後第四節
[00:14:34.520 --> 00:14:35.040]  祂說
[00:14:35.040 --> 00:14:36.840]  「我雖然行過死陰的幽谷
[00:14:36.840 --> 00:14:37.760]  也不怕遭害
[00:14:37.760 --> 00:14:39.480]  因為祢與我同在
[00:14:39.480 --> 00:14:40.120]  祢的象
[00:14:40.120 --> 00:14:42.040]  祢的肝都安慰我」
[00:14:42.040 --> 00:14:44.800]  這裡很明顯是得到祂的保護
[00:14:44.800 --> 00:14:46.040]  神保護我們
[00:14:46.040 --> 00:14:48.320]  叫我們不怕遭害
[00:14:48.320 --> 00:14:51.760]  而且祂叫我們得到安慰
[00:14:51.760 --> 00:14:54.960]  祂來安慰我們
[00:14:54.960 --> 00:14:57.600]  真是非常地美好
[00:14:57.600 --> 00:15:02.120]  祂是我們人生真正安慰的源頭
[00:15:02.120 --> 00:15:03.840]  很多時候人未必明白
[00:15:03.840 --> 00:15:06.400]  上帝卻能夠真正明白
[00:15:06.400 --> 00:15:09.880]  祂安慰你和我的心
[00:15:09.880 --> 00:15:11.040]  「在我敵人面前
[00:15:11.040 --> 00:15:12.240]  你為我擺設言徹
[00:15:12.240 --> 00:15:13.760]  你用油告了我的頭
[00:15:13.760 --> 00:15:14.960]  使我們覆杯滿日」
[00:15:14.960 --> 00:15:18.080]  這裡是說到我們得到保障
[00:15:18.080 --> 00:15:19.880]  在這個世界裡有很多危險
[00:15:19.880 --> 00:15:21.520]  很多危機
[00:15:21.520 --> 00:15:22.400]  第一節說到
[00:15:22.400 --> 00:15:24.800]  我們有時不單止面對外面的危機
[00:15:24.800 --> 00:15:29.160]  也是我們生命所面對的危機
[00:15:29.160 --> 00:15:30.600]  我們得到保障
[00:15:30.600 --> 00:15:31.880]  更加得到什麼?
[00:15:31.880 --> 00:15:33.120]  得到福氣
[00:15:33.120 --> 00:15:36.120]  這真是上帝萬福的源頭
[00:15:36.120 --> 00:15:39.040]  叫我們「覆杯滿日」
[00:15:39.040 --> 00:15:39.880]  然後最後
[00:15:39.880 --> 00:15:40.960]  最後這節是什麼?
[00:15:40.960 --> 00:15:42.840]  「我一生一世
[00:15:42.840 --> 00:15:45.800]  必有恩惠慈愛隨著我
[00:15:45.800 --> 00:15:47.720]  我且要住在耶和華的殿中
[00:15:47.720 --> 00:15:48.560]  直到永遠」
[00:15:48.560 --> 00:15:50.080]  這裡指到我們人生
[00:15:50.080 --> 00:15:53.760]  能夠得到祂的恩愛
[00:15:53.760 --> 00:15:55.520]  真是非常好
[00:15:55.520 --> 00:15:57.880]  我們能夠得著神的恩惠
[00:15:57.880 --> 00:15:59.080]  祂的慈愛
[00:15:59.080 --> 00:15:59.960]  隨著我們
[00:15:59.960 --> 00:16:02.400]  就好像兩隻牧羊狗
[00:16:02.400 --> 00:16:06.440]  來叫羊毛迷失
[00:16:06.440 --> 00:16:07.280]  一個是恩惠
[00:16:07.280 --> 00:16:09.080]  一個是慈愛
[00:16:09.080 --> 00:16:14.960]  來叫我們夢神的眷顧一直跟從祂的道路
[00:16:14.960 --> 00:16:17.400]  享受祂的恩典和慈愛
[00:16:17.400 --> 00:16:18.240]  最後
[00:16:18.240 --> 00:16:19.880]  叫我們得到什麼?
[00:16:19.880 --> 00:16:22.920]  就是得到永遠的歸屬
[00:16:22.920 --> 00:16:30.000]  這就是得到我們最終人生要去的目的地
[00:16:30.000 --> 00:16:31.880]  不是每個人都能去到的
[00:16:31.880 --> 00:16:33.680]  只有跟隨這位牧人
[00:16:33.680 --> 00:16:38.040]  我們人生就能夠得到永生的福分
[00:16:38.040 --> 00:16:43.240]  這是我們真正人生永恆的歸屬
[00:16:43.240 --> 00:16:44.240]  在這篇詩篇裡
[00:16:44.240 --> 00:16:45.560]  不單止讓我們看到
[00:16:45.560 --> 00:16:47.480]  神是供應我們
[00:16:47.480 --> 00:16:48.360]  保護我們
[00:16:48.360 --> 00:16:49.160]  施恩給我們
[00:16:49.160 --> 00:16:51.160]  賜福給我們
[00:16:51.160 --> 00:16:54.280]  讓安慰臨到我們
[00:16:54.280 --> 00:16:56.240]  讓我們能夠得到安息
[00:16:56.240 --> 00:16:58.040]  有永生的把握
[00:16:58.040 --> 00:16:59.840]  它更加有一個特別的地方
[00:16:59.840 --> 00:17:01.440]  就是在這篇詩篇裡
[00:17:01.440 --> 00:17:02.680]  你留意到不單止
[00:17:02.680 --> 00:17:03.760]  它是創始
[00:17:03.760 --> 00:17:05.720]  又成宗
[00:17:05.720 --> 00:17:09.120]  它更加是讓我們能夠越深
