
[00:00:00.000 --> 00:00:03.240]  聖母,您平安!我們一起祈禱!
[00:03:00.200 --> 00:03:06.200]  但是在四本福音書裡面,老家是最注意耶穌的禱告的
[00:03:06.200 --> 00:03:11.200]  門徒對耶穌的禱告都可能有很深刻的印象
[00:03:11.200 --> 00:03:16.200]  所以要求耶穌教他們禱告
[00:03:16.200 --> 00:03:20.200]  二到四節就是我們很熟悉的主禱文
[00:03:20.200 --> 00:03:24.200]  但是比我們常用的主禱文短一點
[00:03:24.200 --> 00:03:30.200]  原因就是我們常用的主禱文是來自《馬太福音》的記載
[00:03:30.200 --> 00:03:33.200]  不是來自這裡的
[00:03:33.200 --> 00:03:37.200]  可能有人會問,既然都是耶穌的教導
[00:03:37.200 --> 00:03:43.200]  為什麼老家和《馬太福音》又會有差別?
[00:03:43.200 --> 00:03:45.200]  不是完全一樣的呢?
[00:03:45.200 --> 00:03:49.200]  簡單來說,福音書的原始資料
[00:03:49.200 --> 00:03:53.200]  其實都是從仕途的記憶中來的
[00:03:53.200 --> 00:03:55.200]  是記住的
[00:03:55.200 --> 00:03:58.200]  當時就沒有錄音機這件事
[00:03:58.200 --> 00:04:03.200]  所以內容也不是現場實錄
[00:04:03.200 --> 00:04:07.200]  耶穌說立刻錄音,然後寫下來,不是這樣的
[00:04:07.200 --> 00:04:09.200]  寫福音書的時候
[00:04:09.200 --> 00:04:15.200]  其實已經是耶穌死後復活了二、三十年的事了
[00:04:15.200 --> 00:04:17.200]  最早的福音書
[00:04:17.200 --> 00:04:19.200]  很多神學家認為《馬太福音》
[00:04:19.200 --> 00:04:23.200]  都已經是主復活之後二到三十年才寫成的
[00:04:23.200 --> 00:04:31.200]  因此幾本福音書,雖然是對相同事件的記載
[00:04:31.200 --> 00:04:35.200]  都會有些少出入是在所難免的
[00:04:35.200 --> 00:04:39.200]  不過這個不會影響福音書的可信性
[00:04:39.200 --> 00:04:44.200]  其實反而是增加了福音書的可信性
[00:04:44.200 --> 00:04:46.200]  為什麼呢?
[00:04:46.200 --> 00:04:49.200]  李思敬博士
[00:04:49.200 --> 00:04:53.200]  他以前是中國神學院研究院的院長
[00:04:53.200 --> 00:04:55.200]  現在是榮休院長
[00:04:55.200 --> 00:04:59.200]  他曾經未做牧師之前
[00:04:59.200 --> 00:05:04.200]  他在香港的廉政公署工作過
[00:05:04.200 --> 00:05:07.200]  他有這樣的解釋
[00:05:07.200 --> 00:05:11.200]  他說如果我們找不同的人來錄口供
[00:05:11.200 --> 00:05:14.200]  如果幾個人,三、四個人的口供
[00:05:14.200 --> 00:05:17.200]  是完全一模一樣的
[00:05:17.200 --> 00:05:20.200]  這些口供不是很可信
[00:05:20.200 --> 00:05:24.200]  一定是事前夾過口供,一定一致的
[00:05:24.200 --> 00:05:27.200]  這樣才不可信
[00:05:27.200 --> 00:05:32.200]  因此福音書如果在同一件事上有分類的出入
[00:05:32.200 --> 00:05:38.200]  反而是增強了主要內容的可信性
[00:05:38.200 --> 00:05:40.200]  由於我們是看《路加福音》
[00:05:40.200 --> 00:05:44.200]  我們就先將路加在這裡想傳達的訊息
[00:05:44.200 --> 00:05:49.200]  首先我簡單講講在二到四節的討聞
[00:05:49.200 --> 00:05:54.200]  我們第一樣留意到的就是這個討聞的代名詞都是眾數
[00:05:54.200 --> 00:05:55.200]  都是眾數
[00:05:55.200 --> 00:05:59.200]  你們、我們都是眾數的代名詞
[00:05:59.200 --> 00:06:04.200]  就是說其實這個討聞是很適合用來做集體的討聞
[00:06:04.200 --> 00:06:07.200]  是適合供討用的
[00:06:07.200 --> 00:06:11.200]  一個人祈禱的時候可不可以用這一段經文呢?
[00:06:11.200 --> 00:06:16.200]  都可以的,我們就將眾數代名詞改為單數
[00:06:16.200 --> 00:06:20.200]  自己祈禱的時候就不要說我們日用的飲食天天吃
[00:06:20.200 --> 00:06:21.200]  我們赦免我們的罪
[00:06:21.200 --> 00:06:25.200]  簡單一點改為我日用的飲食都要賜給我
[00:06:25.200 --> 00:06:28.200]  又赦免我的罪
[00:06:28.200 --> 00:06:32.200]  不是赦免隔離的人的罪,是我的罪
[00:06:32.200 --> 00:06:36.200]  然後在第二節一開始的時候就稱呼「父」
[00:06:36.200 --> 00:06:40.200]  中文的翻譯都是很文雅的
[00:06:40.200 --> 00:06:45.200]  很多學者認為原文的話應該叫「爸爸」就對了
[00:06:45.200 --> 00:06:47.200]  叫「爸爸」就好一點了
[00:06:47.200 --> 00:06:51.200]  因為耶穌,其實耶穌福音書是用希臘文寫的
[00:06:51.200 --> 00:06:56.200]  但是耶穌說的話很可能是阿蘭話,不是希臘文
[00:06:56.200 --> 00:06:59.200]  阿蘭話稱呼父親就叫「爸爸」
[00:06:59.200 --> 00:07:02.200]  好像我們說廣東話的「爸爸」
[00:07:02.200 --> 00:07:06.200]  「爸爸」是一個關係性的稱呼
[00:07:06.200 --> 00:07:10.200]  我不知道大家跟「爸爸」的關係是怎樣
[00:07:10.200 --> 00:07:14.200]  如果跟「爸爸」聊天的時候,不是有爭執的時候
[00:07:14.200 --> 00:07:20.200]  叫一聲「爸爸」,會不會有一種親情的感覺呢?
[00:07:20.200 --> 00:07:26.200]  作為一個人,我們只有一位親生的「爸爸」
[00:07:26.200 --> 00:07:31.200]  正常人其實不會叫另外一個人做「爸爸」的
[00:07:31.200 --> 00:07:34.200]  一個「爸爸」可以有很多子女
[00:07:34.200 --> 00:07:38.200]  但是每個子女都只有一位「爸爸」
[00:07:38.200 --> 00:07:44.200]  我們在世界上雖然不會有另一位父親
[00:07:44.200 --> 00:07:49.200]  甚至不一定會有一位愛我們的父親
[00:07:49.200 --> 00:07:54.200]  但是我們在天上就有一位愛我們的上帝
[00:07:54.200 --> 00:07:57.200]  讓我們可以稱呼他為「爸爸」
[00:07:57.200 --> 00:08:01.200]  基督教是以關係做基礎的
[00:08:01.200 --> 00:08:04.200]  既然稱呼上帝為「爸爸」
[00:08:04.200 --> 00:08:10.200]  我們其實是應該先關心上帝所關心的事
[00:08:10.200 --> 00:08:12.200]  我鼓勵大家跟上帝祈禱
[00:08:12.200 --> 00:08:14.200]  不是像阿姨經常說
[00:08:14.200 --> 00:08:17.200]  「爸爸,給你讓我,給我讓我吧」
[00:08:17.200 --> 00:08:21.200]  而是要關心上帝所關心的事
[00:08:21.200 --> 00:08:23.200]  天父所關心的事
[00:08:23.200 --> 00:08:25.200]  第二次教導我們
[00:08:25.200 --> 00:08:28.200]  要祈求世人都尊崇上帝的聖名
[00:08:28.200 --> 00:08:31.200]  也要願上帝的國降臨
[00:08:31.200 --> 00:08:37.200]  當我們祈求願人都尊你的名為聖的時候
[00:08:37.200 --> 00:08:43.200]  其實是為世上所有的人祈求永恆的幸福
[00:08:43.200 --> 00:08:47.200]  在世上有上帝的照顧
[00:08:47.200 --> 00:08:52.200]  在世上就可以稱天上的上帝為「爸爸」
[00:08:52.200 --> 00:08:58.200]  離世之後我們還可以回到「爸爸」的家
[00:08:58.200 --> 00:09:00.200]  與上帝同在
[00:09:00.200 --> 00:09:03.200]  如果我們真心這樣祈禱的話
[00:09:03.200 --> 00:09:07.200]  其實我們應該努力傳福音
[00:09:07.200 --> 00:09:10.200]  因為我們盼望別人認識上帝
[00:09:10.200 --> 00:09:14.200]  他們才會尊崇上帝
[00:09:14.200 --> 00:09:16.200]  願你的國降臨
[00:09:16.200 --> 00:09:19.200]  即是願上帝掌權的意思
[00:09:19.200 --> 00:09:22.200]  上帝的國降臨其實有兩個階段
[00:09:22.200 --> 00:09:26.200]  第一個階段是先降臨在我們心裏面
[00:09:26.200 --> 00:09:28.200]  在教會裏面
[00:09:28.200 --> 00:09:31.200]  在信徒心裏面先掌權
[00:09:31.200 --> 00:09:33.200]  做我們生命的主
[00:09:33.200 --> 00:09:35.200]  然後才有第二個階段
[00:09:35.200 --> 00:09:37.200]  就是耶穌再回來
[00:09:37.200 --> 00:09:40.200]  在全地都執掌皇權
[00:09:40.200 --> 00:09:46.200]  當上帝的國降臨在一個人的心裏面的時候
[00:09:46.200 --> 00:09:49.200]  那個人其實就會有平安
[00:09:49.200 --> 00:09:51.200]  主耶穌也曾經說過
[00:09:51.200 --> 00:09:56.200]  要使你們在約翰福音16章33節
[00:09:56.200 --> 00:09:58.200]  要使你們在我心裏面有平安
[00:09:58.200 --> 00:10:00.200]  在世上你們是有苦難
[00:10:00.200 --> 00:10:03.200]  但你們要有勇氣
[00:10:03.200 --> 00:10:05.200]  我已經勝過世間
[00:10:05.200 --> 00:10:10.200]  這種平安是由於我們與上帝有了和好關係
[00:10:10.200 --> 00:10:13.200]  成為祂的兒女而來的
[00:10:13.200 --> 00:10:18.200]  是所有任何其他的事物不可以替代得到
[00:10:18.200 --> 00:10:20.200]  然後三到四節
[00:10:20.200 --> 00:10:23.200]  有祈禱有關我們自己的事
[00:10:23.200 --> 00:10:25.200]  這裏提到有三件事
[00:10:25.200 --> 00:10:28.200]  都是與我們的生命有關的
[00:10:28.200 --> 00:10:32.200]  首先是我們每天需要的飲食
[00:10:32.200 --> 00:10:34.200]  主耶穌教導我們
[00:10:34.200 --> 00:10:37.200]  其實要為每天的飲食來祈禱
[00:10:37.200 --> 00:10:40.200]  大家會不會覺得有點奇怪呢
[00:10:40.200 --> 00:10:43.200]  為什麼要為每天的飲食祈禱呢
[00:10:43.200 --> 00:10:45.200]  因為其實在馬大福音
[00:10:45.200 --> 00:10:46.200]  耶穌也曾經說過
[00:10:46.200 --> 00:10:48.200]  6章25節說
[00:10:48.200 --> 00:10:49.200]  所以我告訴你們
[00:10:49.200 --> 00:10:51.200]  不要為了生活上所需要的飲食
[00:10:51.200 --> 00:10:54.200]  或者身上所穿的衣服來操心
[00:10:54.200 --> 00:10:58.200]  既然主耶穌告訴我們不要為飲食操心
[00:10:58.200 --> 00:11:00.200]  那為什麼在禱告的時候
[00:11:00.200 --> 00:11:04.200]  又教我們要為飲食來祈禱呢
[00:11:04.200 --> 00:11:09.200]  我相信主有兩個原因
[00:11:09.200 --> 00:11:12.200]  第一,耶穌知道人的軟弱
[00:11:12.200 --> 00:11:14.200]  知道我們很容易
[00:11:14.200 --> 00:11:17.200]  會為我們的生活來憂慮
[00:11:17.200 --> 00:11:19.200]  尤其是耶穌當代人
[00:11:19.200 --> 00:11:21.200]  他們出糧每天都要發一次工資
[00:11:21.200 --> 00:11:23.200]  每天給的
[00:11:23.200 --> 00:11:26.200]  也很可能有舊月的背景
[00:11:26.200 --> 00:11:28.200]  每天要出去撿馬拿
[00:11:28.200 --> 00:11:30.200]  所以耶穌就教我們
[00:11:30.200 --> 00:11:32.200]  既然我們要憂慮
[00:11:32.200 --> 00:11:34.200]  就為這件事祈禱吧
[00:11:34.200 --> 00:11:36.200]  祈禱之後就不要拿回來了
[00:11:36.200 --> 00:11:38.200]  不要再憂慮了
[00:11:38.200 --> 00:11:40.200]  而是把這件事
[00:11:40.200 --> 00:11:43.200]  完全卸給了上帝
[00:11:43.200 --> 00:11:45.200]  聖經也教了我們
[00:11:45.200 --> 00:11:47.200]  要懂得卸膊、憂慮
[00:11:47.200 --> 00:11:49.200]  要懂得卸給上帝
[00:11:49.200 --> 00:11:51.200]  第二,是藉著禱告
[00:11:51.200 --> 00:11:54.200]  教導我們凡事其實要仰望上帝
[00:11:54.200 --> 00:11:57.200]  因為祂才是我們真正的供應者
[00:11:57.200 --> 00:12:00.200]  所有其他的東西都是渠道
[00:12:00.200 --> 00:12:02.200]  真正供應給我們的
[00:12:02.200 --> 00:12:05.200]  需要的是上帝
[00:12:05.200 --> 00:12:08.200]  第四支就是求上帝饒恕我們的罪
[00:12:08.200 --> 00:12:12.200]  也提到我們要饒恕得罪我們的人
[00:12:12.200 --> 00:12:14.200]  有人說得好
[00:12:14.200 --> 00:12:18.200]  饒恕別人是等於釋放自己
[00:12:18.200 --> 00:12:20.200]  如果我們心裏面
[00:12:20.200 --> 00:12:22.200]  總是懷恨別人的話
[00:12:22.200 --> 00:12:24.200]  影響的是誰?
[00:12:24.200 --> 00:12:26.200]  影響的當然是我們自己
[00:12:26.200 --> 00:12:28.200]  我們心裏面很憤怒
[00:12:28.200 --> 00:12:30.200]  很生氣
[00:12:30.200 --> 00:12:33.200]  甚至很多時候我遇到一些人
[00:12:33.200 --> 00:12:35.200]  他們會走進歷史博物館
[00:12:35.200 --> 00:12:37.200]  找陳年舊長出來數
[00:12:37.200 --> 00:12:39.200]  再生氣一次
[00:12:39.200 --> 00:12:41.200]  以前已經生氣了
[00:12:41.200 --> 00:12:42.200]  當事件發生的時候
[00:12:42.200 --> 00:12:44.200]  以前已經生氣過一次了
[00:12:44.200 --> 00:12:46.200]  可能生氣了三天三夜
[00:12:46.200 --> 00:12:48.200]  現在發生大N次事件的時候
[00:12:48.200 --> 00:12:50.200]  他不單止為大N次事件生氣
[00:12:50.200 --> 00:12:53.200]  還拿回以前的2、3、5、6、7那些事件
[00:12:53.200 --> 00:12:55.200]  一起出來再生氣一次
[00:12:59.200 --> 00:13:03.200]  我有時候覺得很傻
[00:13:03.200 --> 00:13:05.200]  有些人說你這樣做
[00:13:05.200 --> 00:13:09.200]  就等於自己吃毒藥想別人死
[00:13:09.200 --> 00:13:13.200]  自己吃毒藥想別人死
[00:13:13.200 --> 00:13:15.200]  所以耶穌教我們要饒恕別人
[00:13:15.200 --> 00:13:18.200]  不只是對別人好
[00:13:18.200 --> 00:13:19.200]  我們好像覺得
[00:13:19.200 --> 00:13:22.200]  我饒恕他不是很划算、很著手?
[00:13:22.200 --> 00:13:23.200]  其實不是
[00:13:23.200 --> 00:13:25.200]  對我們好
[00:13:25.200 --> 00:13:30.200]  我們從懷恨於心
[00:13:30.200 --> 00:13:34.200]  從一種苦毒的心裡得到釋放
[00:13:34.200 --> 00:13:38.200]  第四節最後一點
[00:13:38.200 --> 00:13:41.200]  就是求天父不要叫我們陷入試探
[00:13:41.200 --> 00:13:44.200]  我們生存在這個世界上
[00:13:44.200 --> 00:13:49.200]  一定會遇到不同的考驗或者試探
[00:13:49.200 --> 00:13:51.200]  考驗可以是來自上帝
[00:13:51.200 --> 00:13:53.200]  也可以是來自魔鬼
[00:13:53.200 --> 00:13:55.200]  我們要留意
[00:13:55.200 --> 00:13:59.200]  我們不是求上帝叫我們不要遇見試探
[00:13:59.200 --> 00:14:01.200]  這是舊的和合本翻譯
[00:14:01.200 --> 00:14:03.200]  遇見是不對的
[00:14:03.200 --> 00:14:05.200]  這是一個錯誤的翻譯
[00:14:05.200 --> 00:14:09.200]  在溫室裡長大的玫瑰
[00:14:09.200 --> 00:14:11.200]  是經不得起風吹雨打的
[00:14:11.200 --> 00:14:12.200]  其實在世上
[00:14:12.200 --> 00:14:16.200]  連主耶穌都遇見到魔鬼的試探
[00:14:16.200 --> 00:14:18.200]  所以我們不可能
[00:14:18.200 --> 00:14:22.200]  一生人都不會遇見試探的
[00:14:22.200 --> 00:14:26.200]  但是我們可以求上帝幫助
[00:14:26.200 --> 00:14:28.200]  加點我們力量去聖國試探
[00:14:28.200 --> 00:14:32.200]  而不是掉進去試探的陷阱
[00:14:32.200 --> 00:14:37.200]  所以不要叫我們掉進陷阱就可以了
[00:14:37.200 --> 00:14:38.200]  遇見不要緊
[00:14:38.200 --> 00:14:39.200]  沒有問題
[00:14:39.200 --> 00:14:40.200]  耶穌也遇見
[00:14:40.200 --> 00:14:42.200]  我們不要掉進去
[00:14:42.200 --> 00:14:44.200]  五到八節
[00:14:44.200 --> 00:14:46.200]  主耶穌繼續鼓勵我們
[00:14:46.200 --> 00:14:47.200]  鼓勵門徒
[00:14:47.200 --> 00:14:49.200]  要事常來禱告
[00:14:49.200 --> 00:14:51.200]  行節的禱告
[00:14:51.200 --> 00:14:53.200]  在這個比喻中
[00:14:53.200 --> 00:14:55.200]  其實我們要留意
[00:14:55.200 --> 00:14:58.200]  那個人半夜去求他的朋友借麵包
[00:14:58.200 --> 00:15:02.200]  他不是為了自己的事來行節禱告
[00:15:02.200 --> 00:15:05.200]  他不是為了自己的事去麻煩朋友
[00:15:05.200 --> 00:15:09.200]  而是由於有朋友自遠方來
[00:15:09.200 --> 00:15:12.200]  所以他才為了這件事
[00:15:12.200 --> 00:15:15.200]  去找他的朋友借麵包
[00:15:15.200 --> 00:15:17.200]  兩個星期前
[00:15:17.200 --> 00:15:22.200]  我講第十章很薩瑪利亞人的比喻的時候
[00:15:22.200 --> 00:15:23.200]  已經提到
[00:15:23.200 --> 00:15:26.200]  我們要有憐憫心
[00:15:26.200 --> 00:15:29.200]  要愛侖如己
[00:15:29.200 --> 00:15:31.200]  這位要借麵包的人
[00:15:31.200 --> 00:15:33.200]  其實就是為了愛侖
[00:15:33.200 --> 00:15:36.200]  愛那位從遠方來的朋友
[00:15:36.200 --> 00:15:39.200]  厚著臉皮去打擾鄰居
[00:15:39.200 --> 00:15:42.200]  最後那位鄰居都幫助了他
[00:15:42.200 --> 00:15:46.200]  連人都會經不起別人不斷的禱告
[00:15:46.200 --> 00:15:49.200]  請求而伸出援手
[00:15:49.200 --> 00:15:52.200]  天父是我們的供應者
[00:15:52.200 --> 00:15:57.200]  一定會回應我們行節的禱告
[00:15:57.200 --> 00:16:00.200]  第九節到第十節
[00:16:00.200 --> 00:16:03.200]  就是耶穌好像在應許門徒說
[00:16:03.200 --> 00:16:06.200]  上帝是有求必應的
[00:16:06.200 --> 00:16:07.200]  表面上來看
[00:16:07.200 --> 00:16:10.200]  如果我們不理會上聞下理
[00:16:10.200 --> 00:16:13.200]  又不屬舊約
[00:16:13.200 --> 00:16:16.200]  去看這兩節經文就真的說
[00:16:16.200 --> 00:16:18.200]  上帝真是有求必應
[00:16:18.200 --> 00:16:21.200]  尋求就得 尋找就尋見
[00:16:21.200 --> 00:16:27.200]  那我們怎樣去了解呢
[00:16:27.200 --> 00:16:29.200]  是不是真的這樣呢
[00:16:29.200 --> 00:16:31.200]  我記得從前《大茶經》
[00:16:31.200 --> 00:16:34.200]  都有一個從中國來的人
[00:16:34.200 --> 00:16:35.200]  大陸人
[00:16:35.200 --> 00:16:36.200]  他問我
[00:16:36.200 --> 00:16:37.200]  那你耶穌很厲害
[00:16:37.200 --> 00:16:39.200]  有求必應
[00:16:39.200 --> 00:16:41.200]  是不是這樣的
[00:16:41.200 --> 00:16:44.200]  是不是真的
[00:16:44.200 --> 00:16:48.200]  其實我們要從這個背景去了解
[00:16:48.200 --> 00:16:50.200]  這段經文是耶穌教導的門徒
[00:16:50.200 --> 00:16:53.200]  那些門徒是什麼人
[00:16:53.200 --> 00:16:55.200]  是猶太人居多
[00:16:55.200 --> 00:16:58.200]  是伽利利人
[00:16:58.200 --> 00:16:59.200]  他們的文化背景
[00:16:59.200 --> 00:17:03.200]  其實是受舊約心影響的
[00:17:03.200 --> 00:17:05.200]  因此我們要了解耶穌的話
[00:17:05.200 --> 00:17:06.200]  真的要熟讀舊約
[00:17:06.200 --> 00:17:09.200]  我們要從舊約的角度去理解
[00:17:09.200 --> 00:17:12.200]  就會知道上帝是對一種祈禱
[00:17:12.200 --> 00:17:14.200]  一種祈禱
[00:17:14.200 --> 00:17:16.200]  真是有求必應的
[00:17:16.200 --> 00:17:21.200]  當一個人要祈求認識上帝的時候
[00:17:21.200 --> 00:17:23.200]  上帝是一定會應允的
[00:17:23.200 --> 00:17:25.200]  那我們再看看第九節
[00:17:25.200 --> 00:17:26.200]  耶穌說
[00:17:26.200 --> 00:17:28.200]  你們祈求就得到
[00:17:28.200 --> 00:17:30.200]  尋找就找到
[00:17:30.200 --> 00:17:32.200]  敲門就給你們開門
[00:17:32.200 --> 00:17:34.200]  其實耶穌在這裡沒有說明
[00:17:34.200 --> 00:17:37.200]  究竟祈求什麼 尋找什麼呢
[00:17:37.200 --> 00:17:41.200]  是不是說我們可以任意祈求
[00:17:41.200 --> 00:17:44.200]  求財 求升職 求學位
[00:17:44.200 --> 00:17:47.200]  求一位高富帥的男朋友
[00:17:47.200 --> 00:17:49.200]  或者富白美的女朋友
[00:17:49.200 --> 00:17:52.200]  這些全部上帝都會答應的呢
[00:17:52.200 --> 00:17:57.200]  但是如果我們從舊約聖經去理解
[00:17:57.200 --> 00:18:00.200]  我這裡引了兩節舊約給大家看
[00:18:00.200 --> 00:18:03.200]  在四篇三十二章六節裡說
[00:18:03.200 --> 00:18:06.200]  所有虔誠人都要趁你我尋找的時候
[00:18:06.200 --> 00:18:08.200]  向你祈求
[00:18:08.200 --> 00:18:10.200]  留意尋找祈求
[00:18:10.200 --> 00:18:16.200]  而在二菜孫五十五章六節也說到
[00:18:16.200 --> 00:18:20.200]  親著上主我尋找的時候要尋找他
[00:18:20.200 --> 00:18:25.200]  親著上主靠近的時候要求告他
[00:18:25.200 --> 00:18:27.200]  也是尋找祈求
[00:18:27.200 --> 00:18:29.200]  尋找誰呢
[00:18:29.200 --> 00:18:31.200]  是尋找上主
[00:18:31.200 --> 00:18:36.200]  還有一節舊約經文我引用給大家看
[00:18:36.200 --> 00:18:39.200]  就是在耶利米書
[00:18:39.200 --> 00:18:45.200]  當耶路撒冷被巴比倫第一次攻陷之後
[00:18:45.200 --> 00:18:48.200]  有些人被擄到巴比倫
[00:18:48.200 --> 00:18:50.200]  耶利米才告訴他們
[00:18:50.200 --> 00:18:52.200]  你在巴比倫那裡
[00:18:52.200 --> 00:18:55.200]  你在那裡就安居樂業
[00:18:55.200 --> 00:18:59.200]  你不要想著很快就可以回國
[00:18:59.200 --> 00:19:02.200]  沒有這樣的事情發生
[00:19:02.200 --> 00:19:04.200]  你們要等七十年之後
[00:19:04.200 --> 00:19:09.200]  才會有機會才會回故鄉
[00:19:09.200 --> 00:19:11.200]  然後就教導他們
[00:19:11.200 --> 00:19:14.200]  你即使身在異鄉為異客
[00:19:14.200 --> 00:19:17.200]  你都可以尋求上主
[00:19:17.200 --> 00:19:21.200]  在二十九章耶利米書二十九章十三節十四節
[00:19:21.200 --> 00:19:22.200]  你們尋求我
[00:19:22.200 --> 00:19:25.200]  若專心尋求我就必尋見
[00:19:25.200 --> 00:19:30.200]  而話說我必備你們尋見
[00:19:30.200 --> 00:19:33.200]  尋找祈求
[00:19:33.200 --> 00:19:37.200]  其實在五經裡面也有記載
[00:19:37.200 --> 00:19:39.200]  新明記四章二十九節
[00:19:39.200 --> 00:19:44.200]  摩西一早已經告訴當時的以色列人
[00:19:44.200 --> 00:19:46.200]  所以對以色列人來說
[00:19:46.200 --> 00:19:47.200]  一聽到尋找尋見
[00:19:47.200 --> 00:19:49.200]  你不用說夏文了
[00:19:49.200 --> 00:19:52.200]  他們知道不是尋找金銀財寶
[00:19:52.200 --> 00:19:54.200]  名譽地位
[00:19:54.200 --> 00:19:56.200]  是尋找上帝
[00:19:56.200 --> 00:19:59.200]  所以我們如果從猶太人的文化背景
[00:19:59.200 --> 00:20:02.200]  去了解九道十字經文
[00:20:02.200 --> 00:20:03.200]  耶穌說
[00:20:03.200 --> 00:20:05.200]  假如有一個人祈求尋找上帝
[00:20:05.200 --> 00:20:10.200]  他一定是能夠得到上帝的應允
[00:20:10.200 --> 00:20:13.200]  一個去敲天堂的門的人
[00:20:13.200 --> 00:20:16.200]  天堂的門一定會為他打開
[00:20:16.200 --> 00:20:18.200]  因此耶穌在十三節說
[00:20:18.200 --> 00:20:24.200]  天父豈不更要把聖靈賜給祈求的人馬
[00:20:24.200 --> 00:20:25.200]  聖靈就是上帝
[00:20:25.200 --> 00:20:27.200]  我們祈求尋找上帝
[00:20:27.200 --> 00:20:29.200]  說上帝就是把聖靈賜給我們
[00:20:29.200 --> 00:20:32.200]  讓我們得到上帝
[00:20:32.200 --> 00:20:35.200]  所以上帝不是黃大仙有求必應
[00:20:35.200 --> 00:20:37.200]  按照我們的心願有求必應
[00:20:37.200 --> 00:20:41.200]  但假如有人是一心要尋求認識上帝的
[00:20:41.200 --> 00:20:46.200]  上帝是必定向他們演名
[00:20:46.200 --> 00:20:48.200]  我們認識上帝後
[00:20:48.200 --> 00:20:51.200]  也要靠聖靈帶領我們祈禱
[00:20:51.200 --> 00:20:58.200]  與上帝建立一個親密親情的父子或父女的關係
[00:20:58.200 --> 00:20:59.200]  讓我做一個總結
[00:20:59.200 --> 00:21:02.200]  我們的上帝是創造這個世界
[00:21:02.200 --> 00:21:07.200]  是給我們生命的全能者
[00:21:07.200 --> 00:21:10.200]  他創造我們
[00:21:10.200 --> 00:21:15.200]  也是供應我們生活上一切的需要的供應者
