
[00:00:00.000 --> 00:00:03.020]  近來香港的城中熱話
[00:04:14.400 --> 00:04:17.160]  因為教會實在是香港的一部分
[00:04:17.160 --> 00:04:21.920]  那麼我們接下來的教會的前路會怎樣走
[00:04:21.920 --> 00:04:23.360]  會不會選擇離場呢?
[00:04:23.360 --> 00:04:24.480]  這裡這麼難搞
[00:04:24.480 --> 00:04:25.240]  不玩了
[00:04:25.240 --> 00:04:26.720]  去別的地方
[00:04:26.720 --> 00:04:28.840]  這是不是一個好的方法呢?
[00:04:28.840 --> 00:04:30.760]  如果不是的話
[00:04:30.760 --> 00:04:36.280]  我們教會應該怎樣去面對逆境呢?
[00:04:36.280 --> 00:04:38.760]  是不是到時發生才算呢?
[00:04:38.760 --> 00:04:45.040]  或者發生了之後不知道怎樣算呢?
[00:04:45.040 --> 00:04:47.440]  我想跟大家說的是
[00:04:47.440 --> 00:04:50.480]  今天我們藉著《思路行傳》
[00:04:50.480 --> 00:04:52.240]  去看適應的教會
[00:04:52.240 --> 00:04:54.160]  怎樣去面對困難
[00:04:54.160 --> 00:04:55.720]  讓我們知道
[00:04:55.720 --> 00:05:00.480]  教會遇到困難是一件很正常的事
[00:05:00.480 --> 00:05:04.040]  這個意外是不應該令人意外的
[00:05:04.040 --> 00:05:06.360]  問題是我們怎樣去面對
[00:05:06.360 --> 00:05:07.600]  讓我們藉著今天的聖經
[00:05:07.600 --> 00:05:08.560]  我們看《思路行傳》
[00:05:08.560 --> 00:05:09.880]  我們學習一下
[00:05:09.880 --> 00:05:10.920]  今時今日
[00:05:10.920 --> 00:05:13.400]  我們在香港作為基督徒
[00:05:13.400 --> 00:05:15.520]  我們應該成為一個怎樣的教會
[00:05:15.520 --> 00:05:20.280]  怎樣靠著主去面對眼前和接下來的困難
[00:05:20.280 --> 00:05:21.120]  如果你有聖經的話
[00:05:21.120 --> 00:05:27.160]  請你翻開到《思路行傳》第十七章
[00:05:27.160 --> 00:05:28.280]  剛才主要帶我看
[00:05:28.280 --> 00:05:29.480]  我們會讀第一節
[00:05:29.480 --> 00:05:31.440]  我們看第一節至第十四節
[00:05:31.440 --> 00:05:33.320]  不過進入第十七章之前
[00:05:33.320 --> 00:05:37.200]  都容許我重溫一下《思路行傳》的大綱
[00:05:37.200 --> 00:05:38.240]  我們知道《思路行傳》
[00:05:38.240 --> 00:05:40.520]  大部份都相信是盧家寫的
[00:05:40.520 --> 00:05:42.720]  就是寫盧家福那樣說的盧家
[00:05:42.720 --> 00:05:43.520]  換句話說
[00:05:43.520 --> 00:05:45.040]  盧家福那樣是上策
[00:05:45.040 --> 00:05:46.680]  《思路行傳》是下策
[00:05:46.680 --> 00:05:49.560]  是承接著耶穌在地上所做的一切
[00:05:49.560 --> 00:05:50.960]  完成了這個救恩
[00:05:50.960 --> 00:05:53.320]  接著盧家福那樣說到他升天
[00:05:53.320 --> 00:05:55.840]  而《思路行傳》開頭就是說到耶穌升天
[00:05:55.840 --> 00:05:57.920]  是接著耶穌升天之後
[00:05:57.920 --> 00:05:59.000]  那怎樣呢?
[00:05:59.000 --> 00:06:02.400]  他就將他的託付交託給門徒
[00:06:02.400 --> 00:06:04.120]  讓門徒去承接
[00:06:04.120 --> 00:06:05.000]  換句話說
[00:06:05.000 --> 00:06:08.120]  教會就是承接基督的使命
[00:06:08.120 --> 00:06:11.400]  將基督在地上所做的一切
[00:06:11.400 --> 00:06:13.280]  我們延續繼續做下去
[00:06:13.280 --> 00:06:14.920]  讓人知道神的國
[00:06:14.920 --> 00:06:18.280]  讓人知道耶穌就是基督
[00:06:18.280 --> 00:06:19.480]  在《思路行傳》裡面
[00:06:19.480 --> 00:06:22.640]  主要的兩個角色就是彼得和保羅
[00:06:22.640 --> 00:06:24.600]  簡單地都可以分為
[00:06:24.600 --> 00:06:26.320]  前半是說彼得
[00:06:26.320 --> 00:06:27.840]  後半是說保羅
[00:06:27.840 --> 00:06:30.560]  不過這兩個人物都不是主角
[00:06:30.560 --> 00:06:32.840]  主角雖然叫做《使徒行傳》
[00:06:32.840 --> 00:06:34.640]  但主角不是說使徒
[00:06:34.640 --> 00:06:36.640]  是說聖靈所作的功
[00:06:36.640 --> 00:06:37.880]  所以換句話說
[00:06:37.880 --> 00:06:40.280]  雖然這兩個人物做了很多不同的事
[00:06:40.280 --> 00:06:45.360]  但都是說出神藉著他們做了很多不同的事
[00:06:45.360 --> 00:06:48.280]  你知道一說完彼得
[00:06:48.280 --> 00:06:50.480]  沒怎麼說再見就說保羅
[00:06:50.480 --> 00:06:51.680]  好像是接續著
[00:06:51.680 --> 00:06:53.400]  因為這個角色也不是最重要
[00:06:53.400 --> 00:06:55.080]  這個角色是被神使用
[00:06:55.080 --> 00:06:59.400]  神是怎樣藉著教會去將福音門擴展
[00:06:59.400 --> 00:07:01.800]  從人物你可以分為彼得和保羅
[00:07:01.800 --> 00:07:03.480]  這樣將他們分為兩半
[00:07:03.480 --> 00:07:05.520]  從地區你可以分為
[00:07:05.520 --> 00:07:08.880]  一開始是說耶路撒冷發生的事情
[00:07:08.880 --> 00:07:11.800]  接著就是猶太傳人和撒瑪利亞
[00:07:11.800 --> 00:07:13.600]  接著就到地極
[00:07:13.600 --> 00:07:14.760]  地極在哪裏呢?
[00:07:14.760 --> 00:07:17.520]  《使徒行傳》最終就沿在羅馬那裏
[00:07:17.520 --> 00:07:18.320]  換句話說
[00:07:18.320 --> 00:07:21.200]  一開始在以色列的首都耶路撒冷
[00:07:21.200 --> 00:07:24.000]  最後在羅馬帝國的首都羅馬
[00:07:24.000 --> 00:07:27.000]  彷彿去到羅馬就是這樣去到地極
[00:07:27.000 --> 00:07:29.360]  在進程的福音是怎樣的
[00:07:29.360 --> 00:07:31.040]  不斷不斷地擴張
[00:07:31.040 --> 00:07:34.160]  在很多阻力的情況之下
[00:07:34.160 --> 00:07:36.280]  都仍然在擴張
[00:07:36.280 --> 00:07:38.800]  然後我們看一件聖靈的大衣
[00:07:38.800 --> 00:07:42.840]  是可以勝過很多不同的危難
[00:07:42.840 --> 00:07:45.320]  今天我們看到第十七章的時候
[00:07:45.320 --> 00:07:46.800]  我們之前已經見到
[00:07:46.800 --> 00:07:48.720]  保羅去了第一次兩向報道
[00:07:48.720 --> 00:07:51.640]  回來之後再去到第二次兩向報道
[00:07:51.640 --> 00:07:53.560]  保羅去了三次兩向報道
[00:07:53.560 --> 00:07:54.640]  現在這個第十七章
[00:07:54.640 --> 00:07:58.200]  就是第二次兩向報道裏面所發生的事情
[00:07:58.200 --> 00:07:59.480]  第十七章的第一節
[00:07:59.480 --> 00:08:02.400]  保羅和維西拉經過暗非波利
[00:08:02.400 --> 00:08:05.280]  阿波羅尼亞來到帖薩萊加
[00:08:05.280 --> 00:08:07.640]  在那裏有猶太人的會堂
[00:08:07.640 --> 00:08:08.880]  我們看看地圖了解一下
[00:08:08.880 --> 00:08:10.240]  究竟保羅的腳蹤是怎樣
[00:08:10.240 --> 00:08:13.440]  去powerpoint 麻煩你
[00:08:13.440 --> 00:08:16.120]  這個地圖是三次兩向報道
[00:08:16.120 --> 00:08:18.280]  你見到紅色虛線的
[00:08:18.280 --> 00:08:21.920]  這個是第一次兩向報道所去的地方
[00:08:21.920 --> 00:08:24.960]  紫色的就是第二次兩向報道的腳蹤
[00:08:24.960 --> 00:08:28.920]  綠色線就是第三次兩向報道的旅程
[00:08:28.920 --> 00:08:32.440]  橙色虛線就是三次兩向報道完結後
[00:08:32.440 --> 00:08:34.960]  保羅回到耶路撒冷的時候
[00:08:34.960 --> 00:08:38.480]  就被人抓了 送到羅馬的路程
[00:08:38.480 --> 00:08:40.680]  所以我們見到意大利羅馬在這裏
[00:08:40.680 --> 00:08:45.440]  這裏就是雅典希臘
[00:08:45.440 --> 00:08:48.800]  這裏是埃及耶路撒冷在這裏
[00:08:48.800 --> 00:08:50.560]  以色列境地在這裏
[00:08:50.560 --> 00:08:52.000]  這次我們看的就是
[00:08:52.000 --> 00:08:55.960]  他第二次兩向報道的腳蹤
[00:08:55.960 --> 00:08:57.760]  你看回地圖裏面
[00:08:57.760 --> 00:09:00.840]  你見到第二次兩向報道和第三次兩向報道
[00:09:00.840 --> 00:09:02.760]  路線很相似
[00:09:02.760 --> 00:09:03.760]  因為第三次兩向報道
[00:09:03.760 --> 00:09:06.680]  都是探討第二次兩向報道所建立的教會
[00:09:06.680 --> 00:09:08.040]  第一次兩向報道在這裏
[00:09:08.040 --> 00:09:12.160]  第二次兩向報道就擴展到歐洲這裏
[00:09:12.160 --> 00:09:13.640]  第二次兩向報道在這裏
[00:09:13.640 --> 00:09:16.000]  就是他怎樣由這裏出發到這裏
[00:09:16.000 --> 00:09:19.160]  這次我們主要看的就是在這裏發生的事情
[00:09:19.160 --> 00:09:20.680]  即是離開了菲律賓
[00:09:20.680 --> 00:09:22.840]  經過南非波利
[00:09:22.840 --> 00:09:24.320]  經過阿波羅尼亞
[00:09:24.320 --> 00:09:26.320]  就來到貼薩萊加和尼比亞
[00:09:26.320 --> 00:09:29.320]  再放大一點
[00:09:29.320 --> 00:09:31.760]  主要這次我們看到兩個城市
[00:09:31.760 --> 00:09:34.960]  就是貼薩萊加和尼比亞這兩個地方
[00:09:34.960 --> 00:09:36.680]  這裏都有少許距離
[00:09:36.680 --> 00:09:38.280]  然後保羅離開了這裏
[00:09:38.280 --> 00:09:41.920]  沿海就去到雅典
[00:09:41.920 --> 00:09:43.080]  在這裏說到
[00:09:43.080 --> 00:09:45.400]  他經過了南非波利和阿波羅尼亞
[00:09:45.400 --> 00:09:49.000]  這兩個城市似乎都是純粹過路
[00:09:49.000 --> 00:09:51.080]  主要就是來由貼薩萊加
[00:09:51.080 --> 00:09:54.760]  貼薩萊加是一個怎樣的地方呢
[00:09:54.760 --> 00:09:58.120]  在馬其頓那一區來說
[00:09:58.120 --> 00:10:00.520]  貼薩萊加是馬其頓那一區的首都
[00:10:00.520 --> 00:10:02.000]  是一個大城市
[00:10:02.000 --> 00:10:03.560]  在整個希臘裏面
[00:10:03.560 --> 00:10:05.000]  它是第二大的城市
[00:10:05.000 --> 00:10:06.520]  僅次於雅典
[00:10:06.520 --> 00:10:10.320]  而今時今日仍然是第二大城市
[00:10:10.320 --> 00:10:12.680]  而貼薩萊加是一個很特別的城市
[00:10:12.680 --> 00:10:13.360]  為甚麼呢
[00:10:13.360 --> 00:10:15.320]  因為之前在一場戰役裏面
[00:10:15.320 --> 00:10:16.960]  他們是幫助羅馬
[00:10:16.960 --> 00:10:20.200]  所以羅馬鞏固了勢力之後
[00:10:20.200 --> 00:10:22.080]  就給了他們一個很特殊的身份
[00:10:22.080 --> 00:10:24.840]  成為一個自由城市
[00:10:24.840 --> 00:10:26.560]  一個自由城市是甚麼意思呢
[00:10:26.560 --> 00:10:31.400]  就是他們是可以不需要納稅和有高度的自治
[00:10:31.400 --> 00:10:32.800]  情況有點像香港
[00:10:32.800 --> 00:10:34.120]  一個特別行政區
[00:10:34.120 --> 00:10:36.920]  在這樣的情況之下
[00:10:36.920 --> 00:10:37.840]  在一個大城市
[00:10:37.840 --> 00:10:41.080]  保羅經過兩個地方就來到這裏
[00:10:41.080 --> 00:10:42.760]  進入了猶太人的會堂
[00:10:42.760 --> 00:10:45.720]  可能是因為他經過的地方
[00:10:45.720 --> 00:10:48.360]  那兩個城市都是沒有猶太人的會堂
[00:10:48.360 --> 00:10:49.720]  所以他就來到這裏
[00:10:49.720 --> 00:10:52.400]  我們見到在這段經文裏面
[00:10:52.400 --> 00:10:56.080]  作者是很簡潔地去講出保羅所做的事
[00:10:56.080 --> 00:10:57.080]  和之前有點不同
[00:10:57.080 --> 00:10:59.400]  他沒有怎樣講保羅宣講的內容
[00:10:59.400 --> 00:11:01.320]  他沒有怎樣講很多保羅的策略
[00:11:01.320 --> 00:11:02.720]  因為都沒有怎樣變
[00:11:02.720 --> 00:11:03.240]  換句話說
[00:11:03.240 --> 00:11:08.840]  他很少的著墨就可以帶出事件的經過
[00:11:08.840 --> 00:11:10.040]  他來到猶太人的會堂
[00:11:10.040 --> 00:11:11.240]  保羅第二次講到
[00:11:11.240 --> 00:11:13.800]  保羅照著他訴訟的規矩進去
[00:11:13.800 --> 00:11:15.200]  一連三個安斯吉
[00:11:15.200 --> 00:11:17.320]  就根據聖經跟他們辯論
[00:11:17.320 --> 00:11:18.800]  講解和說明
[00:11:18.800 --> 00:11:20.080]  基督必須要受苦
[00:11:20.080 --> 00:11:22.680]  從死人中復活
[00:11:22.680 --> 00:11:24.040]  他一連三個安斯吉
[00:11:24.040 --> 00:11:25.520]  在他們安斯吉聚會的時候
[00:11:25.520 --> 00:11:26.760]  進入到會堂跟他們講
[00:11:26.760 --> 00:11:29.760]  這個都是保羅一直做的方法
[00:11:29.760 --> 00:11:31.680]  就是跟他們辯論
[00:11:31.680 --> 00:11:34.280]  講解說明基督必須要受苦
[00:11:34.280 --> 00:11:36.120]  辯論這個字
[00:11:36.120 --> 00:11:38.960]  在原文裏面可以好似辯論
[00:11:38.960 --> 00:11:41.000]  也可以是講述
[00:11:41.000 --> 00:11:42.000]  換句話說
[00:11:42.000 --> 00:11:45.120]  保羅這裏未必是跟他們吵架的那種辯論
[00:11:45.120 --> 00:11:47.320]  而是跟他們有談有講
[00:11:47.320 --> 00:11:48.680]  有問有答
[00:11:48.680 --> 00:11:51.880]  這樣去講明這個福音的道理
[00:11:51.880 --> 00:11:52.960]  他講明什麼
[00:11:52.960 --> 00:11:54.880]  就是解說和說明
[00:11:54.880 --> 00:11:56.720]  基督必須要受苦
[00:11:56.720 --> 00:11:58.280]  從死人中復活
[00:11:58.280 --> 00:11:59.000]  又說
[00:11:59.000 --> 00:12:01.120]  我所傳給你們的這位耶穌
[00:12:01.120 --> 00:12:05.120]  就是基督
[00:12:05.120 --> 00:12:07.040]  何謂基督必須要受苦
[00:12:07.040 --> 00:12:08.760]  從死人中復活呢
[00:12:08.760 --> 00:12:11.440]  這個必須不是他無得選擇
[00:12:11.440 --> 00:12:12.840]  很不情願
[00:12:12.840 --> 00:12:14.680]  勉強要去做這件事情
[00:12:14.680 --> 00:12:15.880]  這個必須是在講
[00:12:15.880 --> 00:12:17.240]  這個是神的計劃
[00:12:17.240 --> 00:12:18.840]  所以他就必須要這樣去做
[00:12:18.840 --> 00:12:20.600]  去跟隨神的計劃
[00:12:20.600 --> 00:12:21.760]  《死靈行傳》裏面
[00:12:21.760 --> 00:12:24.440]  其中我們明白的一個目的
[00:12:24.440 --> 00:12:27.480]  不是要去護教
[00:12:27.480 --> 00:12:29.320]  而是要去證明
[00:12:29.320 --> 00:12:34.200]  讓人看見基督信仰是合理合法的
[00:12:34.200 --> 00:12:36.160]  這個什麼意思呢
[00:12:36.160 --> 00:12:37.720]  他不是要讓人知道
[00:12:37.720 --> 00:12:41.440]  這個信主不信主是什麼原因
[00:12:41.440 --> 00:12:45.720]  他是免得別人以為這是一個新興宗教
[00:12:45.720 --> 00:12:47.080]  而《死靈行傳》裏面
[00:12:47.080 --> 00:12:48.720]  很多我們見到的就是
[00:12:48.720 --> 00:12:51.520]  承接舊約所說的話
[00:12:51.520 --> 00:12:53.760]  讓人看見這個救恩計劃
[00:12:53.760 --> 00:12:57.240]  神一早就打算這樣發展下來
[00:12:57.240 --> 00:12:58.240]  所以很多時候
[00:12:58.240 --> 00:12:59.880]  去說回舊約
[00:12:59.880 --> 00:13:01.040]  去引用舊約
[00:13:01.040 --> 00:13:02.600]  或者跟猶太人說的時候
[00:13:02.600 --> 00:13:03.680]  就是讓人看見
[00:13:03.680 --> 00:13:05.760]  耶穌就是基督
[00:13:05.760 --> 00:13:07.800]  這個不是幾個人
[00:13:07.800 --> 00:13:10.200]  新興一個宗教搞出來的事情
[00:13:10.200 --> 00:13:13.160]  這個是從僅古到現在
[00:13:13.160 --> 00:13:14.120]  一直以來
[00:13:14.120 --> 00:13:17.080]  神是這樣慢慢地去啟示出
[00:13:17.080 --> 00:13:21.080]  這個就是他的救恩計劃
[00:13:21.080 --> 00:13:23.400]  所以他是藉著聖經裏面去講解
[00:13:23.400 --> 00:13:24.120]  和說明
[00:13:24.120 --> 00:13:25.280]  基督必須要受苦
[00:13:25.280 --> 00:13:27.120]  和從死靈中復活
[00:13:27.120 --> 00:13:28.280]  這個也挺有趣
[00:13:28.280 --> 00:13:29.480]  因為這兩個
[00:13:29.480 --> 00:13:32.040]  受苦和死靈中復活
[00:13:32.040 --> 00:13:34.200]  都是比較有爭議性
[00:13:34.200 --> 00:13:38.040]  都是比較難讓人接受的
[00:13:38.040 --> 00:13:40.960]  要去證明基督要去受苦
[00:13:40.960 --> 00:13:42.640]  這個跟他們想像中有少許不同
[00:13:42.640 --> 00:13:44.040]  因為他們想著這個基督
[00:13:44.040 --> 00:13:45.320]  是助族為王
[00:13:45.320 --> 00:13:46.960]  復興以色列國的基督
[00:13:46.960 --> 00:13:48.120]  怎會受苦
[00:13:48.120 --> 00:13:48.840]  怎會死
[00:13:48.840 --> 00:13:50.640]  死了有沒有可能復活
[00:13:50.640 --> 00:13:52.960]  這個不是他們所想像的事情
[00:13:52.960 --> 00:13:55.360]  但這個就是保羅所說的
[00:13:55.360 --> 00:13:56.800]  這個也值得我們去反思
[00:13:56.800 --> 00:13:57.240]  兄弟姐妹
[00:13:57.240 --> 00:13:59.240]  當我們去傳福音的時候
[00:13:59.240 --> 00:14:01.200]  我們會不會想說一些
[00:14:01.200 --> 00:14:02.680]  以為別人容易明白
[00:14:02.680 --> 00:14:04.560]  或者是合聽的事情
[00:14:04.560 --> 00:14:06.760]  只是說出一些最重要
[00:14:06.760 --> 00:14:07.760]  是無法稀釋
[00:14:07.760 --> 00:14:09.840]  無法逃避的事情
[00:14:09.840 --> 00:14:11.360]  保羅他不介意
[00:14:11.360 --> 00:14:13.160]  在這個比較難解釋
[00:14:13.160 --> 00:14:17.360]  或者難說得明白的神學觀念裏面
[00:14:17.360 --> 00:14:19.800]  去說出基督的受苦和復活
[00:14:19.800 --> 00:14:21.680]  因為這個非常重要
[00:14:21.680 --> 00:14:25.680]  這個也應該是我們持守的
[00:14:25.680 --> 00:14:28.680]  他們說我所傳給你的這位耶穌
[00:14:28.680 --> 00:14:30.520]  就是基督
[00:14:30.520 --> 00:14:32.320]  他讓人知道
[00:14:32.320 --> 00:14:37.240]  這個耶穌就是我們所期望的利塞雅
[00:14:37.240 --> 00:14:38.000]  第四節
[00:14:38.000 --> 00:14:40.200]  他們中間有些人聽了勸
[00:14:40.200 --> 00:14:42.200]  就跟從保羅和西拉
[00:14:42.200 --> 00:14:45.200]  還有許多虔敬的希臘人
[00:14:45.200 --> 00:14:47.840]  尊貴的婦女也不少
[00:14:47.840 --> 00:14:48.840]  這裏我們見到
[00:14:48.840 --> 00:14:50.360]  反應不錯
[00:14:50.360 --> 00:14:53.280]  也有許多人信主
[00:14:53.280 --> 00:14:55.520]  這裏有許多虔敬的希臘人
[00:14:55.520 --> 00:14:57.520]  何謂虔敬的希臘人呢?
[00:14:57.520 --> 00:14:58.920]  有些英文、日本就譯作
[00:14:58.920 --> 00:14:59.880]  God-fearers
[00:14:59.880 --> 00:15:01.600]  敬畏神的人
[00:15:01.600 --> 00:15:03.720]  這班外邦人、希臘人
[00:15:03.720 --> 00:15:05.080]  他們不是猶太人
[00:15:05.080 --> 00:15:08.360]  不過他們也相信教會裏面所說的神
[00:15:08.360 --> 00:15:11.440]  所以他們也照樣向神獻上敬拜
[00:15:11.440 --> 00:15:12.640]  也是跟隨著一個主
[00:15:12.640 --> 00:15:14.160]  也是聽從摩索特法
[00:15:14.160 --> 00:15:16.480]  不過他們沒有受到割禮
[00:15:16.480 --> 00:15:18.480]  所以他們不算是猶太人
[00:15:18.480 --> 00:15:21.920]  所以他們未完全地融入
[00:15:21.920 --> 00:15:24.080]  但是他們就是這樣去敬拜這個神
[00:15:24.080 --> 00:15:29.040]  所以我們就稱他們為虔敬的希臘人
[00:15:29.040 --> 00:15:31.560]  當中也有一些尊貴的婦女
[00:15:31.560 --> 00:15:33.640]  有趣的是
[00:15:33.640 --> 00:15:36.920]  作者刻意提出有些婦女在
[00:15:36.920 --> 00:15:39.520]  而這也是跟其他文獻相約的
[00:15:39.520 --> 00:15:41.280]  就是講出當地
[00:15:41.280 --> 00:15:44.480]  貼撒尼加也有不少婦女的地位是頗高的
[00:15:44.480 --> 00:15:46.320]  跟一般的城市有些不同
[00:15:46.320 --> 00:15:49.280]  而他們是一些有影響力的人
[00:15:49.280 --> 00:15:50.440]  換句話說
[00:15:50.440 --> 00:15:51.920]  作者讓我們見到
[00:15:51.920 --> 00:15:55.480]  當保羅進入貼撒尼加去傳這個福音的時候
[00:15:55.480 --> 00:15:56.760]  有不少人信主
[00:15:56.760 --> 00:15:59.080]  有不同背景的人信主
[00:15:59.080 --> 00:16:00.600]  有些猶太人
[00:16:00.600 --> 00:16:03.720]  有些仿佛是猶太人的外邦人
[00:16:03.720 --> 00:16:07.920]  也還有些婦女在
[00:16:07.920 --> 00:16:09.400]  但是好景不常
[00:16:09.400 --> 00:16:10.960]  第五節
[00:16:10.960 --> 00:16:13.720]  但不信的猶太人心裡疾到
[00:16:13.720 --> 00:16:16.400]  聚集了使者流氓
[00:16:16.400 --> 00:16:17.560]  搭火成群
[00:16:17.560 --> 00:16:20.440]  煽動全城的人闖進耶穌的家
[00:16:20.440 --> 00:16:24.560]  要把保羅和希拉帶到民眾那裡
[00:16:24.560 --> 00:16:25.960]  這些不信主的猶太人
[00:16:25.960 --> 00:16:26.880]  他們疾到
