
[00:00:00.000 --> 00:00:02.000]  聽節目早上好
[00:04:01.000 --> 00:04:03.000]  他可能會向人口出惡言
[00:04:03.000 --> 00:04:05.000]  他可能會向人口出惡言
[00:04:05.000 --> 00:04:07.000]  他可能會向人口出惡言
[00:04:07.000 --> 00:04:09.000]  甚至會說粗口罵人
[00:04:09.000 --> 00:04:11.000]  甚至說髒話來罵人
[00:04:11.000 --> 00:04:13.000]  甚至說髒話來罵人
[00:04:13.000 --> 00:04:15.000]  我也聽到很多基督徒說髒話
[00:04:15.000 --> 00:04:17.000]  我也聽到很多基督徒說髒話
[00:04:17.000 --> 00:04:19.000]  我也聽到很多基督徒說髒話
[00:04:19.000 --> 00:04:21.000]  也有可能會詛咒別人
[00:04:21.000 --> 00:04:23.000]  也有可能會詛咒別人
[00:04:23.000 --> 00:04:25.000]  也有可能會詛咒別人
[00:04:25.000 --> 00:04:27.000]  有一位學校的助理校長
[00:04:27.000 --> 00:04:29.000]  有一位學校的助理校長
[00:04:29.000 --> 00:04:31.000]  在臉書上留言
[00:04:31.000 --> 00:04:33.000]  在臉書上留言
[00:04:33.000 --> 00:04:35.000]  詛咒警務人員的兒女
[00:04:35.000 --> 00:04:37.000]  詛咒警務人員的兒女
[00:04:37.000 --> 00:04:39.000]  詛咒警務人員的兒女
[00:04:39.000 --> 00:04:41.000]  最後他要作出道歉
[00:04:41.000 --> 00:04:43.000]  最後他要作出道歉
[00:04:43.000 --> 00:04:45.000]  所以人如果不謹慎說話
[00:04:45.000 --> 00:04:47.000]  所以人如果不謹慎說話
[00:04:47.000 --> 00:04:49.000]  是很容易犯罪
[00:04:49.000 --> 00:04:51.000]  是很容易犯罪
[00:04:51.000 --> 00:04:53.000]  是落入過犯當中
[00:04:53.000 --> 00:04:55.000]  是落入過犯當中
[00:04:55.000 --> 00:04:57.000]  作者要向誰傾訴內心的悲憤呢?
[00:04:57.000 --> 00:04:59.000]  作者要向誰傾訴內心的悲憤呢?
[00:04:59.000 --> 00:05:01.000]  作者要向誰傾訴內心的悲憤呢?
[00:05:01.000 --> 00:05:03.000]  作者要向誰傾訴內心的悲憤呢?
[00:05:03.000 --> 00:05:05.000]  今天的講題是悲歌向誰訴呢?
[00:05:05.000 --> 00:05:07.000]  今天的講題是悲歌向誰訴呢?
[00:05:07.000 --> 00:05:09.000]  今天的講題是悲歌向誰訴呢?
[00:05:09.000 --> 00:05:11.000]  今天我們看第四到第六節
[00:05:11.000 --> 00:05:13.000]  今天我們看第四到第六節
[00:05:13.000 --> 00:05:15.000]  葉和華,求你教我
[00:05:15.000 --> 00:05:17.000]  曉得我身之中
[00:05:17.000 --> 00:05:19.000]  我的壽數幾何
[00:05:19.000 --> 00:05:21.000]  教我知道我的生命不長
[00:05:21.000 --> 00:05:23.000]  你使我的年日
[00:05:23.000 --> 00:05:25.000]  載如手掌
[00:05:25.000 --> 00:05:27.000]  我一生的年數在你面前
[00:05:27.000 --> 00:05:29.000]  如同無用
[00:05:29.000 --> 00:05:31.000]  個人最穩妥的時候
[00:05:31.000 --> 00:05:33.000]  真是全然虛幻
[00:05:33.000 --> 00:05:35.000]  世人行動時是幻影
[00:05:35.000 --> 00:05:37.000]  世人行動時是幻影
[00:05:37.000 --> 00:05:39.000]  世人行動時是幻影
[00:05:39.000 --> 00:05:41.000]  世人行動時是幻影
[00:05:41.000 --> 00:05:43.000]  世人行動時是幻影
[00:05:43.000 --> 00:05:45.000]  世人行動時是幻影
[00:05:45.000 --> 00:05:47.000]  世人行動時是幻影
[00:05:47.000 --> 00:05:49.000]  世人行動時是幻影
[00:05:49.000 --> 00:05:51.000]  世人行動時是幻影
[00:05:51.000 --> 00:05:53.000]  世人行動時是幻影
[00:05:53.000 --> 00:05:55.000]  世人行動時是幻影
[00:05:55.000 --> 00:05:57.000]  世人行動時是幻影
[00:05:57.000 --> 00:05:59.000]  世人行動時是幻影
[00:05:59.000 --> 00:06:01.000]  世人行動時是幻影
[00:06:01.000 --> 00:06:03.000]  世人行動時是幻影
[00:06:03.000 --> 00:06:05.000]  世人行動時是幻影
[00:06:05.000 --> 00:06:07.000]  世人行動時是幻影
[00:06:07.000 --> 00:06:09.000]  世人行動時是幻影
[00:06:09.000 --> 00:06:11.000]  世人行動時是幻影
[00:06:11.000 --> 00:06:13.000]  世人行動時是幻影
[00:06:13.000 --> 00:06:15.000]  世人行動時是幻影
[00:06:15.000 --> 00:06:17.000]  世人行動時是幻影
[00:06:17.000 --> 00:06:19.000]  世人行動時是幻影
[00:06:19.000 --> 00:06:21.000]  世人行動時是幻影
[00:06:21.000 --> 00:06:23.000]  世人行動時是幻影
[00:06:23.000 --> 00:06:25.000]  世人行動時是幻影
[00:06:25.000 --> 00:06:27.000]  世人行動時是幻影
[00:06:27.000 --> 00:06:29.000]  世人行動時是幻影
[00:06:29.000 --> 00:06:31.000]  世人行動時是幻影
[00:06:31.000 --> 00:06:33.000]  世人行動時是幻影
[00:06:33.000 --> 00:06:35.000]  世人行動時是幻影
[00:06:35.000 --> 00:06:37.000]  世人行動時是幻影
[00:06:37.000 --> 00:06:39.000]  世人行動時是幻影
[00:06:39.000 --> 00:06:41.000]  世人行動時是幻影
[00:06:41.000 --> 00:06:43.000]  世人行動時是幻影
[00:06:43.000 --> 00:06:45.000]  世人行動時是幻影
[00:06:45.000 --> 00:06:47.000]  世人行動時是幻影
[00:06:47.000 --> 00:06:49.000]  世人行動時是幻影
[00:06:49.000 --> 00:06:51.000]  世人行動時是幻影
[00:06:51.000 --> 00:06:53.000]  世人行動時是幻影
[00:06:53.000 --> 00:06:55.000]  世人行動時是幻影
[00:06:55.000 --> 00:06:57.000]  世人行動時是幻影
[00:06:57.000 --> 00:06:59.000]  世人行動時是幻影
[00:06:59.000 --> 00:07:01.000]  世人行動時是幻影
[00:07:01.000 --> 00:07:03.000]  世人行動時是幻影
[00:07:03.000 --> 00:07:05.000]  世人行動時是幻影
[00:07:05.000 --> 00:07:07.000]  世人行動時是幻影
[00:07:07.000 --> 00:07:09.000]  世人行動時是幻影
[00:07:09.000 --> 00:07:11.000]  世人行動時是幻影
[00:07:11.000 --> 00:07:13.000]  世人行動時是幻影
[00:07:13.000 --> 00:07:15.000]  世人行動時是幻影
[00:07:15.000 --> 00:07:17.000]  世人行動時是幻影
[00:07:17.000 --> 00:07:19.000]  世人行動時是幻影
[00:07:19.000 --> 00:07:21.000]  世人行動時是幻影
[00:07:21.000 --> 00:07:23.000]  世人行動時是幻影
[00:07:23.000 --> 00:07:25.000]  世人行動時是幻影
[00:07:25.000 --> 00:07:27.000]  世人行動時是幻影
[00:07:27.000 --> 00:07:29.000]  世人行動時是幻影
[00:07:29.000 --> 00:07:31.000]  世人行動時是幻影
[00:07:31.000 --> 00:07:33.000]  世人行動時是幻影
[00:07:33.000 --> 00:07:35.000]  世人行動時是幻影
[00:07:35.000 --> 00:07:37.000]  世人行動時是幻影
[00:07:37.000 --> 00:07:39.000]  世人行動時是幻影
[00:07:39.000 --> 00:07:41.000]  世人行動時是幻影
[00:07:41.000 --> 00:07:43.000]  世人行動時是幻影
[00:07:43.000 --> 00:07:45.000]  世人行動時是幻影
[00:07:45.000 --> 00:07:47.000]  世人行動時是幻影
[00:07:47.000 --> 00:07:49.000]  世人行動時是幻影
[00:07:49.000 --> 00:07:51.000]  世人行動時是幻影
[00:07:51.000 --> 00:07:53.000]  世人行動時是幻影
[00:07:53.000 --> 00:07:55.000]  世人行動時是幻影
[00:07:55.000 --> 00:07:57.000]  世人行動時是幻影
[00:07:57.000 --> 00:07:59.000]  世人行動時是幻影
[00:07:59.000 --> 00:08:01.000]  世人行動時是幻影
[00:08:01.000 --> 00:08:03.000]  世人行動時是幻影
[00:08:03.000 --> 00:08:05.000]  世人行動時是幻影
[00:08:05.000 --> 00:08:07.000]  世人行動時是幻影
[00:08:07.000 --> 00:08:09.000]  世人行動時是幻影
[00:08:09.000 --> 00:08:11.000]  世人行動時是幻影
[00:08:11.000 --> 00:08:13.000]  世人行動時是幻影
[00:08:13.000 --> 00:08:15.000]  世人行動時是幻影
[00:08:15.000 --> 00:08:17.000]  世人行動時是幻影
[00:08:17.000 --> 00:08:19.000]  世人行動時是幻影
[00:08:19.000 --> 00:08:21.000]  世人行動時是幻影
[00:08:21.000 --> 00:08:23.000]  世人行動時是幻影
[00:08:23.000 --> 00:08:25.000]  世人行動時是幻影
[00:08:25.000 --> 00:08:27.000]  世人行動時是幻影
[00:08:27.000 --> 00:08:29.000]  世人行動時是幻影
[00:08:29.000 --> 00:08:31.000]  世人行動時是幻影
[00:08:31.000 --> 00:08:33.000]  世人行動時是幻影
[00:08:33.000 --> 00:08:35.000]  世人行動時是幻影
[00:08:35.000 --> 00:08:37.000]  世人行動時是幻影
[00:08:37.000 --> 00:08:39.000]  世人行動時是幻影
[00:08:39.000 --> 00:08:41.000]  世人行動時是幻影
[00:08:41.000 --> 00:08:43.000]  世人行動時是幻影
[00:08:43.000 --> 00:08:45.000]  世人行動時是幻影
[00:08:45.000 --> 00:08:47.000]  世人行動時是幻影
[00:08:47.000 --> 00:08:49.000]  世人行動時是幻影
[00:08:49.000 --> 00:08:51.000]  世人行動時是幻影
[00:08:51.000 --> 00:08:55.000]  世人行動時是幻影
[00:08:55.000 --> 00:08:57.000]  世人行動時是幻影
[00:08:57.000 --> 00:08:59.000]  世人行動時是幻影
[00:08:59.000 --> 00:09:01.000]  世人行動時是幻影
[00:09:01.000 --> 00:09:03.000]  世人行動時是幻影
[00:09:03.000 --> 00:09:05.000]  世人行動時是幻影
[00:09:05.000 --> 00:09:07.000]  世人行動時是幻影
[00:09:07.000 --> 00:09:09.000]  世人行動時是幻影
[00:09:09.000 --> 00:09:11.000]  世人行動時是幻影
[00:09:11.000 --> 00:09:13.000]  世人行動時是幻影
[00:09:13.000 --> 00:09:15.000]  世人行動時是幻影
[00:09:15.000 --> 00:09:17.000]  世人行動時是幻影
[00:09:17.000 --> 00:09:19.000]  世人行動時是幻影
[00:09:19.000 --> 00:09:21.000]  世人行動時是幻影
[00:09:21.000 --> 00:09:23.000]  世人行動時是幻影
[00:09:23.000 --> 00:09:25.000]  世人行動時是幻影
[00:09:25.000 --> 00:09:27.000]  世人行動時是幻影
[00:09:27.000 --> 00:09:29.000]  世人行動時是幻影
[00:09:29.000 --> 00:09:31.000]  世人行動時是幻影
[00:09:31.000 --> 00:09:33.000]  世人行動時是幻影
[00:09:33.000 --> 00:09:35.000]  世人行動時是幻影
[00:09:35.000 --> 00:09:37.000]  世人行動時是幻影
[00:09:37.000 --> 00:09:39.000]  世人行動時是幻影
[00:09:39.000 --> 00:09:41.000]  世人行動時是幻影
[00:09:41.000 --> 00:09:43.000]  世人行動時是幻影
[00:09:43.000 --> 00:09:45.000]  世人行動時是幻影
[00:09:45.000 --> 00:09:47.000]  世人行動時是幻影
[00:09:47.000 --> 00:09:49.000]  世人行動時是幻影
[00:09:49.000 --> 00:09:51.000]  世人行動時是幻影
[00:09:51.000 --> 00:09:53.000]  世人行動時是幻影
[00:09:53.000 --> 00:09:55.000]  世人行動時是幻影
[00:09:55.000 --> 00:09:57.000]  世人行動時是幻影
[00:09:57.000 --> 00:09:59.000]  世人行動時是幻影
[00:09:59.000 --> 00:10:01.000]  世人行動時是幻影
[00:10:01.000 --> 00:10:03.000]  世人行動時是幻影
[00:10:03.000 --> 00:10:05.000]  世人行動時是幻影
[00:10:05.000 --> 00:10:07.000]  世人行動時是幻影
[00:10:07.000 --> 00:10:09.000]  世人行動時是幻影
[00:10:09.000 --> 00:10:11.000]  世人行動時是幻影
[00:10:11.000 --> 00:10:13.000]  世人行動時是幻影
[00:10:13.000 --> 00:10:15.000]  世人行動時是幻影
[00:10:15.000 --> 00:10:17.000]  世人行動時是幻影
[00:10:17.000 --> 00:10:19.000]  世人行動時是幻影
[00:10:19.000 --> 00:10:21.000]  世人行動時是幻影
[00:10:21.000 --> 00:10:23.000]  世人行動時是幻影
[00:10:23.000 --> 00:10:25.000]  世人行動時是幻影
[00:10:25.000 --> 00:10:27.000]  世人行動時是幻影
[00:10:27.000 --> 00:10:29.000]  世人行動時是幻影
[00:10:29.000 --> 00:10:31.000]  世人行動時是幻影
[00:10:31.000 --> 00:10:33.000]  世人行動時是幻影
[00:10:33.000 --> 00:10:35.000]  世人行動時是幻影
[00:10:35.000 --> 00:10:37.000]  世人行動時是幻影
[00:10:37.000 --> 00:10:39.000]  世人行動時是幻影
[00:10:39.000 --> 00:10:41.000]  世人行動時是幻影
[00:10:41.000 --> 00:10:43.000]  世人行動時是幻影
[00:10:43.000 --> 00:10:45.000]  世人行動時是幻影
[00:10:45.000 --> 00:10:47.000]  世人行動時是幻影
[00:10:47.000 --> 00:10:49.000]  世人行動時是幻影
[00:10:49.000 --> 00:10:51.000]  世人行動時是幻影
[00:10:51.000 --> 00:10:53.000]  世人行動時是幻影
[00:10:53.000 --> 00:10:55.000]  世人行動時是幻影
[00:10:55.000 --> 00:10:57.000]  世人行動時是幻影
[00:10:57.000 --> 00:10:59.000]  世人行動時是幻影
[00:10:59.000 --> 00:11:01.000]  世人行動時是幻影
[00:11:01.000 --> 00:11:03.000]  世人行動時是幻影
[00:11:03.000 --> 00:11:05.000]  世人行動時是幻影
[00:11:05.000 --> 00:11:07.000]  世人行動時是幻影
[00:11:07.000 --> 00:11:09.000]  世人行動時是幻影
[00:11:09.000 --> 00:11:11.000]  世人行動時是幻影
[00:11:11.000 --> 00:11:13.000]  世人行動時是幻影
[00:11:13.000 --> 00:11:15.000]  世人行動時是幻影
[00:11:15.000 --> 00:11:17.000]  世人行動時是幻影
[00:11:17.000 --> 00:11:19.000]  世人行動時是幻影
[00:11:19.000 --> 00:11:21.000]  世人行動時是幻影
[00:11:21.000 --> 00:11:23.000]  世人行動時是幻影
[00:11:23.000 --> 00:11:25.000]  世人行動時是幻影
[00:11:25.000 --> 00:11:27.000]  世人行動時是幻影
[00:11:27.000 --> 00:11:29.000]  世人行動時是幻影
[00:11:29.000 --> 00:11:31.000]  世人行動時是幻影
[00:11:31.000 --> 00:11:33.000]  世人行動時是幻影
[00:11:33.000 --> 00:11:35.000]  世人行動時是幻影
[00:11:35.000 --> 00:11:37.000]  世人行動時是幻影
[00:11:37.000 --> 00:11:39.000]  世人行動時是幻影
[00:11:39.000 --> 00:11:41.000]  世人行動時是幻影
[00:11:41.000 --> 00:11:43.000]  世人行動時是幻影
[00:11:43.000 --> 00:11:45.000]  世人行動時是幻影
[00:11:45.000 --> 00:11:47.000]  世人行動時是幻影
[00:11:47.000 --> 00:11:49.000]  世人行動時是幻影
[00:11:49.000 --> 00:11:51.000]  世人行動時是幻影
[00:11:51.000 --> 00:11:53.000]  世人行動時是幻影
[00:11:53.000 --> 00:11:55.000]  世人行動時是幻影
[00:11:55.000 --> 00:11:57.000]  世人行動時是幻影
[00:11:57.000 --> 00:11:59.000]  世人行動時是幻影
[00:11:59.000 --> 00:12:01.000]  世人行動時是幻影
[00:12:01.000 --> 00:12:03.000]  世人行動時是幻影
[00:12:03.000 --> 00:12:05.000]  世人行動時是幻影
[00:12:05.000 --> 00:12:07.000]  世人行動時是幻影
[00:12:07.000 --> 00:12:09.000]  世人行動時是幻影
[00:12:09.000 --> 00:12:11.000]  世人行動時是幻影
[00:12:11.000 --> 00:12:13.000]  世人行動時是幻影
[00:12:13.000 --> 00:12:15.000]  世人行動時是幻影
[00:12:15.000 --> 00:12:17.000]  世人行動時是幻影
[00:12:17.000 --> 00:12:19.000]  世人行動時是幻影
[00:12:19.000 --> 00:12:21.000]  世人行動時是幻影
[00:12:21.000 --> 00:12:23.000]  世人行動時是幻影
[00:12:23.000 --> 00:12:25.000]  世人行動時是幻影
[00:12:25.000 --> 00:12:27.000]  世人行動時是幻影
[00:12:27.000 --> 00:12:29.000]  世人行動時是幻影
[00:12:29.000 --> 00:12:31.000]  世人行動時是幻影
[00:12:31.000 --> 00:12:33.000]  世人行動時是幻影
[00:12:33.000 --> 00:12:35.000]  世人行動時是幻影
[00:12:35.000 --> 00:12:37.000]  世人行動時是幻影
[00:12:37.000 --> 00:12:39.000]  世人行動時是幻影
[00:12:39.000 --> 00:12:41.000]  世人行動時是幻影
[00:12:41.000 --> 00:12:43.000]  世人行動時是幻影
[00:12:43.000 --> 00:12:45.000]  世人行動時是幻影
[00:12:45.000 --> 00:12:47.000]  世人行動時是幻影
[00:12:47.000 --> 00:12:49.000]  世人行動時是幻影
[00:12:49.000 --> 00:12:51.000]  世人行動時是幻影
[00:12:51.000 --> 00:12:53.000]  世人行動時是幻影
[00:12:53.000 --> 00:12:55.000]  世人行動時是幻影
[00:12:55.000 --> 00:12:57.000]  世人行動時是幻影
[00:12:57.000 --> 00:12:59.000]  世人行動時是幻影
[00:12:59.000 --> 00:13:01.000]  世人行動時是幻影
[00:13:01.000 --> 00:13:03.000]  世人行動時是幻影
[00:13:03.000 --> 00:13:05.000]  換句話說,人的生命就被消滅了
[00:13:05.000 --> 00:13:07.000]  換句話說,人的生命就被消滅了
[00:13:07.000 --> 00:13:09.000]  好像衣服被蟲蛀爛了一樣
[00:13:09.000 --> 00:13:11.000]  好像衣服被蟲子蛀壞一樣
[00:13:11.000 --> 00:13:13.000]  好像衣服被蟲子蛀壞一樣
[00:13:13.000 --> 00:13:15.000]  所有有寶貴價值都消失了
[00:13:15.000 --> 00:13:17.000]  所有有寶貴價值都消失了
[00:13:17.000 --> 00:13:19.000]  所有有寶貴價值都消失了
[00:13:19.000 --> 00:13:21.000]  作者最後再一次指出
[00:13:21.000 --> 00:13:23.000]  世人真是虛幻
[00:13:23.000 --> 00:13:25.000]  作者最後再一次指出
[00:13:25.000 --> 00:13:27.000]  世人真是虛幻
[00:13:27.000 --> 00:13:29.000]  接下來,私人作者就很切呼求
[00:13:29.000 --> 00:13:31.000]  接下來,私人作者就很切呼求
[00:13:31.000 --> 00:13:33.000]  接下來,私人作者就很切呼求
[00:13:33.000 --> 00:13:35.000]  接下來,私人作者就很切呼求
[00:13:35.000 --> 00:13:37.000]  請讀第十二節
[00:13:37.000 --> 00:13:39.000]  第十二節:耶和華,求你聽我的禱告
[00:13:39.000 --> 00:13:41.000]  請讀第十二節:耶和華,求你聽我的禱告
[00:13:41.000 --> 00:13:43.000]  留心聽我的呼求
[00:13:43.000 --> 00:13:45.000]  我流淚,求你不要靜默無聲
[00:13:45.000 --> 00:13:47.000]  我流淚,求你不要靜默無聲
[00:13:47.000 --> 00:13:49.000]  在第十二節上
[00:13:49.000 --> 00:13:51.000]  在第十二節上
[00:13:51.000 --> 00:13:53.000]  在第十二節上
[00:13:53.000 --> 00:13:55.000]  作者流淚禱告
[00:13:55.000 --> 00:13:57.000]  作者流淚禱告
[00:13:57.000 --> 00:13:59.000]  作者流淚禱告
[00:13:59.000 --> 00:14:01.000]  請留心聽他的呼求
[00:14:01.000 --> 00:14:03.000]  請留心聽他的呼求
[00:14:03.000 --> 00:14:05.000]  請留心聽他的呼求
[00:14:05.000 --> 00:14:07.000]  求你不要靜默無聲
[00:14:07.000 --> 00:14:09.000]  求你不要靜默無聲
[00:14:09.000 --> 00:14:11.000]  求你不要靜默無聲
[00:14:11.000 --> 00:14:13.000]  這是極度悲憤的人的心聲
[00:14:13.000 --> 00:14:15.000]  這是極度悲憤的人的心聲
[00:14:15.000 --> 00:14:17.000]  這是極度悲憤的人的心聲
[00:14:17.000 --> 00:14:19.000]  這是極度悲憤的人的心聲
[00:14:19.000 --> 00:14:21.000]  但神會聽他們的呼求嗎?
[00:14:21.000 --> 00:14:23.000]  但神會聽他們的呼求嗎?
[00:14:23.000 --> 00:14:25.000]  但神會聽他們的呼求嗎?
[00:14:25.000 --> 00:14:27.000]  我想大家看一幅圖畫
[00:14:27.000 --> 00:14:29.000]  我想大家看一幅圖片
[00:14:29.000 --> 00:14:31.000]  我想大家看一幅圖片
[00:14:31.000 --> 00:14:33.000]  有些人看過了
[00:14:33.000 --> 00:14:35.000]  有些人看過了
[00:14:35.000 --> 00:14:37.000]  這裏有一節聖經
[00:14:37.000 --> 00:14:39.000]  這裏有一節聖經
