
[00:00:00.000 --> 00:00:02.600]  今天主要我們一同來敬拜主
[00:03:46.580 --> 00:03:50.880]  覺得參與聚會或者一些的侍奉已經覺得差不多
[00:03:50.880 --> 00:03:51.720]  不錯
[00:03:51.940 --> 00:03:56.200]  但我相信在我們在座當中也有不少人覺得很想去突破
[00:03:56.200 --> 00:03:59.680]  很想有更好的侍奉
[00:03:59.680 --> 00:04:04.380]  而另一方面在外面還有很多未被接觸的群體
[00:04:04.380 --> 00:04:06.100]  神要透過我們去接觸
[00:04:06.100 --> 00:04:10.160]  所以今天神仍舊會在你身上作供
[00:04:10.160 --> 00:04:14.220]  能夠用意象來使你閉一陽
[00:04:14.220 --> 00:04:19.280]  這個意象要帶來我們新的思維和目標
[00:04:19.280 --> 00:04:22.060]  活潑我們每一個人的靈性
[00:04:22.060 --> 00:04:23.820]  我們看看
[00:04:23.820 --> 00:04:26.320]  第十章第一節
[00:04:26.320 --> 00:04:28.320]  神要開始做事
[00:04:28.320 --> 00:04:33.700]  祂首先要將意象臨到一個叫哥尼留的外邦人身上
[00:04:33.700 --> 00:04:36.760]  我們看看第十章第一至第六節
[00:04:36.760 --> 00:04:41.400]  第十章第一節說什麼呢
[00:04:41.400 --> 00:04:44.700]  哥薩尼亞有一個人名叫哥尼留
[00:04:44.700 --> 00:04:46.140]  是意大利營的白虎掌
[00:04:46.140 --> 00:04:52.160]  就是由意大利那邊進駐在當地的一個軍團
[00:04:52.160 --> 00:04:53.580]  他帶領了一百人
[00:04:53.580 --> 00:04:55.580]  很可能他應該是一個意大利人
[00:04:55.580 --> 00:04:57.880]  他是一個虔誠人
[00:04:57.880 --> 00:04:59.880]  全家都是敬畏神
[00:04:59.880 --> 00:05:01.880]  多多州的百姓常常禱告
[00:05:01.880 --> 00:05:04.740]  有一天在新初下午三點他祈禱的時候
[00:05:04.740 --> 00:05:05.920]  有一個意象臨到
[00:05:05.920 --> 00:05:07.620]  有一個侍者去到他那裡
[00:05:07.620 --> 00:05:09.040]  跟他說哥尼留
[00:05:09.040 --> 00:05:11.380]  哥尼留定睛看他驚怕雪主
[00:05:11.380 --> 00:05:12.180]  什麼事呢
[00:05:12.180 --> 00:05:17.000]  天子說你的禱告和你的州制達到神的面前已蒙紀念了
[00:05:17.000 --> 00:05:19.000]  你當打發人往約伯去
[00:05:19.000 --> 00:05:21.500]  請那稱呼彼得的西門來
[00:05:21.500 --> 00:05:23.900]  包住在海邊一個俏皮壯的家女
[00:05:23.900 --> 00:05:25.900]  防止在海邊上
[00:05:25.900 --> 00:05:30.220]  哥尼留一家聖經認為是一個敬畏神的人
[00:05:30.220 --> 00:05:33.700]  他州制窮人常常禱告
[00:05:33.700 --> 00:05:39.800]  不過這個哥尼留不是一個受國禮行律法的一個歸服猶太教的人
[00:05:39.800 --> 00:05:42.320]  他只是一個稱為敬畏神的人
[00:05:42.320 --> 00:05:46.240]  這些人在猶太人眼中都營造一個門外漢
[00:05:46.240 --> 00:05:51.340]  營造一個去到聖殿要在外邦人院外遠遠離開聖殿去敬拜神
[00:05:51.340 --> 00:05:56.120]  營造的是外邦人在神的恩典以外的一群這樣的人
[00:05:56.120 --> 00:06:01.080]  這個侍者去到哥尼留面前
[00:06:01.080 --> 00:06:03.080]  他說你已經蒙紀念
[00:06:03.080 --> 00:06:06.260]  蒙紀念就是代表了神要工作的開始
[00:06:06.260 --> 00:06:10.820]  神要他邀請使徒彼得去到他家裏面
[00:06:10.820 --> 00:06:12.820]  幹什麼呢?這一段沒有說
[00:06:12.820 --> 00:06:16.420]  但是我們看到十一章彼得覆述這件事情的時候
[00:06:16.420 --> 00:06:24.160]  侍者要跟哥尼留說這件事是關乎你和你全家得救的事情
[00:06:24.160 --> 00:06:30.860]  但是在當時一個猶太人應醫要去到一個外邦人家
[00:06:30.860 --> 00:06:32.860]  是絕不容許的
[00:06:32.860 --> 00:06:39.460]  但是神將要透過異象來預備彼得
[00:06:39.460 --> 00:06:41.460]  挑戰他的界線
[00:06:41.460 --> 00:06:45.960]  我們看看第九節到第十六節
[00:06:45.960 --> 00:06:47.960]  我們一起讀好嗎?
[00:06:47.960 --> 00:06:49.960]  我們一起慢慢讀
[00:06:49.960 --> 00:06:51.960]  第九節到第十六節
[00:06:51.960 --> 00:06:53.960]  第二天我們一起讀
[00:06:53.960 --> 00:06:56.960]  第二天他們行路將近那城
[00:06:56.960 --> 00:06:58.960]  彼得若在午靜
[00:06:58.960 --> 00:07:00.960]  上房頂去禱告
[00:07:00.960 --> 00:07:02.960]  覺得餓了想要吃
[00:07:02.960 --> 00:07:06.960]  那家的人正預備飯的時候
[00:07:06.960 --> 00:07:08.960]  彼得渾游障礙
[00:07:08.960 --> 00:07:10.960]  看見天開了
[00:07:10.960 --> 00:07:12.960]  有一物降下
[00:07:12.960 --> 00:07:14.960]  好像一塊大布
[00:07:14.960 --> 00:07:16.960]  繫著四角
[00:07:16.960 --> 00:07:18.960]  隨在地上
[00:07:18.960 --> 00:07:21.960]  裏面有地上各樣四足的走獸和昆蟲
[00:07:21.960 --> 00:07:23.960]  並天上的飛鳥
[00:07:23.960 --> 00:07:25.960]  又有聲音向他說
[00:07:25.960 --> 00:07:27.960]  彼得起來
[00:07:27.960 --> 00:07:30.960]  再了吃彼得卻說主啊
[00:07:30.960 --> 00:07:32.960]  這是不可的
[00:07:32.960 --> 00:07:34.960]  凡俗物和不潔淨的物
[00:07:34.960 --> 00:07:37.960]  我從來沒有吃過
[00:07:37.960 --> 00:07:39.960]  第二次又聲音向他說
[00:07:39.960 --> 00:07:41.960]  神所潔淨的
[00:07:41.960 --> 00:07:43.960]  你不可當作俗物
[00:07:43.960 --> 00:07:45.960]  這樣一連三次
[00:07:45.960 --> 00:07:49.960]  那物隨即收為天上去了
[00:07:49.960 --> 00:07:52.960]  我們看到彼得一見到異象
[00:07:52.960 --> 00:07:54.960]  這塊大布降落在他面前
[00:07:54.960 --> 00:07:55.960]  第一個反應是甚麼
[00:07:55.960 --> 00:07:57.960]  不行
[00:07:57.960 --> 00:07:59.960]  從來沒有這樣的
[00:07:59.960 --> 00:08:01.960]  其實彼得很多時候都說不行
[00:08:01.960 --> 00:08:03.960]  有一次主耶穌預言
[00:08:03.960 --> 00:08:05.960]  他要被釘在十字架上
[00:08:05.960 --> 00:08:06.960]  三天之後復活
[00:08:06.960 --> 00:08:07.960]  彼得說甚麼
[00:08:07.960 --> 00:08:09.960]  聖經描述說拉著他
[00:08:09.960 --> 00:08:11.960]  勸他主啊千萬不要
[00:08:11.960 --> 00:08:14.960]  不行這件事不能臨到你
[00:08:14.960 --> 00:08:16.960]  耶穌怎樣回應他
[00:08:16.960 --> 00:08:18.960]  實行退去後必去吧
[00:08:18.960 --> 00:08:20.960]  因為他說甚麼
[00:08:20.960 --> 00:08:23.960]  彼得你只是體貼人的意思
[00:08:23.960 --> 00:08:24.960]  不體貼神的意思
[00:08:24.960 --> 00:08:26.960]  有一次耶穌要
[00:08:26.960 --> 00:08:28.960]  臨釘十字架的時候
[00:08:28.960 --> 00:08:29.960]  被賣那一晚
[00:08:29.960 --> 00:08:31.960]  他要為門徒洗腳
[00:08:31.960 --> 00:08:33.960]  彼得說你不可
[00:08:33.960 --> 00:08:34.960]  你亦都不行
[00:08:34.960 --> 00:08:36.960]  你不可以為我洗腳
[00:08:36.960 --> 00:08:38.960]  因為彼得有很多的思想框框
[00:08:38.960 --> 00:08:40.960]  一些理念
[00:08:40.960 --> 00:08:44.960]  他覺得彌賽亞不應該釘在十字架上
[00:08:44.960 --> 00:08:47.960]  覺得拉比老師不應該為學生洗腳
[00:08:47.960 --> 00:08:49.960]  他有很多這些想法
[00:08:49.960 --> 00:08:51.960]  在這一處
[00:08:51.960 --> 00:08:52.960]  他說甚麼
[00:08:52.960 --> 00:08:53.960]  他說不行
[00:08:53.960 --> 00:08:55.960]  他後來還加多了一句
[00:08:55.960 --> 00:08:59.960]  我從來都沒有碰過這些東西
[00:08:59.960 --> 00:09:01.960]  他有很多框框很多界線
[00:09:01.960 --> 00:09:05.960]  神為甚麼要挑戰彼得這個界線
[00:09:05.960 --> 00:09:09.960]  因為猶太人認為外邦人的食物是不潔的
[00:09:09.960 --> 00:09:12.960]  外邦人都是不潔的
[00:09:12.960 --> 00:09:16.960]  所以猶太人絕對不會和外邦人有任何的交往
[00:09:16.960 --> 00:09:18.960]  更加絕對不會同桌吃飯
[00:09:18.960 --> 00:09:22.960]  沒有任何交往接觸的機會
[00:09:22.960 --> 00:09:25.960]  福音只會繼續停留在猶太人的中間
[00:09:25.960 --> 00:09:32.960]  而教會亦都不能夠容得下外邦人
[00:09:32.960 --> 00:09:34.960]  在這個意象
[00:09:34.960 --> 00:09:38.960]  彼得聽著有聲音叫他起來行動
[00:09:38.960 --> 00:09:39.960]  宰了吃
[00:09:39.960 --> 00:09:41.960]  這個大部就包括了
[00:09:41.960 --> 00:09:42.960]  聖經說甚麼
[00:09:42.960 --> 00:09:45.960]  各樣的四足的走獸和昆蟲
[00:09:45.960 --> 00:09:47.960]  天上的飛鳥
[00:09:47.960 --> 00:09:49.960]  各樣可能代表了
[00:09:49.960 --> 00:09:51.960]  潔淨的好像羊一樣
[00:09:51.960 --> 00:09:55.960]  不潔的好像豬一樣
[00:09:55.960 --> 00:09:57.960]  混合了一起
[00:09:57.960 --> 00:09:59.960]  彼得回應說不行
[00:09:59.960 --> 00:10:01.960]  從來都沒有這樣做
[00:10:01.960 --> 00:10:03.960]  但聲音回答甚麼
[00:10:03.960 --> 00:10:05.960]  神所潔淨的
[00:10:05.960 --> 00:10:07.960]  人不可當作俗物
[00:10:07.960 --> 00:10:10.960]  這句宣告就是告訴彼得
[00:10:10.960 --> 00:10:11.960]  在那一刻
[00:10:11.960 --> 00:10:15.960]  舊約中潔淨可以吃的和不潔淨不可以吃的
[00:10:15.960 --> 00:10:17.960]  中間的區別
[00:10:17.960 --> 00:10:20.960]  在那一刻已經取消了
[00:10:20.960 --> 00:10:23.960]  世上所有的食物在禮儀上都是潔淨的
[00:10:23.960 --> 00:10:26.960]  就好像馬可福音第七章所說的
[00:10:26.960 --> 00:10:28.960]  出來才是污穢人
[00:10:28.960 --> 00:10:29.960]  進去又如何
[00:10:29.960 --> 00:10:30.960]  不會是污穢人
[00:10:30.960 --> 00:10:34.960]  各樣的食物都是潔淨的一樣
[00:10:34.960 --> 00:10:36.960]  頂姐妹我要你們留意的是
[00:10:36.960 --> 00:10:39.960]  這個意象在那一刻研究者提到甚麼呢
[00:10:39.960 --> 00:10:40.960]  食物
[00:10:40.960 --> 00:10:43.960]  是有關食物的規條
[00:10:43.960 --> 00:10:46.960]  在那一刻彼得還在思量
[00:10:46.960 --> 00:10:48.960]  發生了甚麼事
[00:10:48.960 --> 00:10:50.960]  就在那一刻
[00:10:50.960 --> 00:10:53.960]  有三個人來找他
[00:10:53.960 --> 00:10:56.960]  就是哥尼劉要猜他的人
[00:10:56.960 --> 00:11:00.960]  是他身邊的家人和虔誠兵
[00:11:00.960 --> 00:11:05.960]  都是一班外邦人
[00:11:05.960 --> 00:11:08.960]  彼得正正在思量究竟發生了甚麼事的時候
[00:11:08.960 --> 00:11:10.960]  這三個人來
[00:11:10.960 --> 00:11:14.960]  聖靈這次就很清楚地跟他說
[00:11:14.960 --> 00:11:16.960]  彼得有三個人來找你
[00:11:16.960 --> 00:11:18.960]  下去吧
[00:11:18.960 --> 00:11:19.960]  和他們一起
[00:11:19.960 --> 00:11:22.960]  不要疑惑
[00:11:22.960 --> 00:11:24.960]  因為是我猜他們來的
[00:11:24.960 --> 00:11:25.960]  不要疑惑
[00:11:25.960 --> 00:11:29.960]  這個疑惑是和十一章二節的爭辯
[00:11:29.960 --> 00:11:32.960]  和十一章十二節的疑惑是同一個字
[00:11:32.960 --> 00:11:33.960]  就是不要甚麼
[00:11:33.960 --> 00:11:34.960]  分門別類
[00:11:34.960 --> 00:11:39.960]  我們看一下十一章第十二節那裡
[00:11:39.960 --> 00:11:41.960]  十一章第十二節那裡
[00:11:41.960 --> 00:11:42.960]  不要疑惑
[00:11:42.960 --> 00:11:43.960]  旁邊是否括著甚麼
[00:11:43.960 --> 00:11:51.960]  不要分門別類
[00:11:51.960 --> 00:11:53.960]  所以聖靈告訴他們
[00:11:53.960 --> 00:11:55.960]  有三個外邦人來
[00:11:55.960 --> 00:11:57.960]  你不要分門別類
[00:11:57.960 --> 00:11:59.960]  不要因為他們是外邦人而不接待他們
[00:11:59.960 --> 00:12:08.960]  不要因為他們是外邦人而不去應邀他們的家中
[00:12:08.960 --> 00:12:09.960]  這個疑惑
[00:12:09.960 --> 00:12:11.960]  爭辯
[00:12:11.960 --> 00:12:16.960]  其實都帶有偏心和偏見的意義在裡面
[00:12:16.960 --> 00:12:19.960]  所以有時候我們和別人爭辯起來的時候
[00:12:19.960 --> 00:12:22.960]  我們對一些事情有很多疑惑保留的時候
[00:12:22.960 --> 00:12:27.960]  可能背後我們都有偏見存在
[00:12:27.960 --> 00:12:29.960]  所以大家要留意今天
[00:12:29.960 --> 00:12:33.960]  聖靈在那裡已經從食物的觀念
[00:12:33.960 --> 00:12:36.960]  開始引伸到那三個要來的外邦人身上
[00:12:36.960 --> 00:12:40.960]  不要分門別類
[00:12:40.960 --> 00:12:41.960]  因為可能晚了
[00:12:41.960 --> 00:12:46.960]  彼得就邀請這三個人來宿一宵
[00:12:46.960 --> 00:12:50.960]  相信彼得和一群外邦人同住一室
[00:12:50.960 --> 00:12:54.960]  這個對他來說都是一個史無前例的事情
[00:12:54.960 --> 00:12:56.960]  其實人與人之間的接觸
[00:12:56.960 --> 00:13:01.960]  確實有些文化習慣的一些框框或界線要突破
[00:13:01.960 --> 00:13:03.960]  聽一位監獄侍工的牧師分享
[00:13:03.960 --> 00:13:07.960]  他不是一個坐過監的過來人
[00:13:07.960 --> 00:13:10.960]  他在讀神學的時候去探訪監獄做一些報道
[00:13:10.960 --> 00:13:13.960]  他見到這次來到又是這群人
[00:13:13.960 --> 00:13:14.960]  下年來到又是這群人
[00:13:14.960 --> 00:13:17.960]  因為他們出完又是回來再坐
[00:13:17.960 --> 00:13:21.960]  他說這群人他們將來是怎樣的
[00:13:21.960 --> 00:13:25.960]  他們就和他的神學院同學一起去祈禱
[00:13:25.960 --> 00:13:27.960]  神給他的意象要服侍這群人
[00:13:27.960 --> 00:13:30.960]  但他要面對兩個的困難
[00:13:30.960 --> 00:13:32.960]  第一他去探訪那些人的時候
[00:13:32.960 --> 00:13:36.960]  那些人充滿著四字的詞 座語詞
[00:13:36.960 --> 00:13:41.960]  是很強烈的那些座語詞
[00:13:41.960 --> 00:13:44.960]  如果你聽三字或者你按字面這樣解釋的時候
[00:13:44.960 --> 00:13:47.960]  好像在咒罵你家一樣
[00:13:47.960 --> 00:13:50.960]  是很不順耳很辛苦很難聽
[00:13:50.960 --> 00:13:52.960]  接受不到
[00:13:52.960 --> 00:13:55.960]  另一個就是吸煙
[00:13:55.960 --> 00:13:58.960]  當他們在自己的囚室無法吸煙的時候
[00:13:58.960 --> 00:14:00.960]  單獨見人的時候可能是比較自由一點
[00:14:00.960 --> 00:14:02.960]  他們可以吸煙
[00:14:02.960 --> 00:14:08.960]  他心想會不會帶到很多人信主已經肺癌殉道
[00:14:08.960 --> 00:14:09.960]  很辛苦
[00:14:09.960 --> 00:14:16.960]  但是他學習祈禱去放下這些事情
[00:14:16.960 --> 00:14:17.960]  他繼續去
[00:14:17.960 --> 00:14:19.960]  後來問那些人
[00:14:19.960 --> 00:14:21.960]  他其實是想過
[00:14:21.960 --> 00:14:22.960]  會不會可以和他們說
[00:14:22.960 --> 00:14:24.960]  你可不可以說話乾淨一點
[00:14:24.960 --> 00:14:27.960]  或者不說那些四字詞語
[00:14:27.960 --> 00:14:28.960]  有什麼後果
[00:14:28.960 --> 00:14:29.960]  那些人會覺得
[00:14:29.960 --> 00:14:32.960]  不說就不說吧
[00:14:32.960 --> 00:14:34.960]  他什麼都不會跟你說
[00:14:34.960 --> 00:14:36.960]  你來探他他都不會跟你說話
[00:14:36.960 --> 00:14:39.960]  你可不可以為我的健康著想
[00:14:39.960 --> 00:14:41.960]  你可不可以不要吸煙
[00:14:41.960 --> 00:14:44.960]  他說不吸就不吸
[00:14:44.960 --> 00:14:46.960]  以後不會再來
[00:14:46.960 --> 00:14:47.960]  但他知道這一點
[00:14:47.960 --> 00:14:51.960]  所以他唯有學習忍耐 祈禱
[00:14:51.960 --> 00:14:54.960]  後來他見到那些人自己的改變
[00:14:54.960 --> 00:14:55.960]  去探他的時候
[00:14:55.960 --> 00:14:57.960]  跟他說話是很乾淨的
[00:14:57.960 --> 00:15:00.960]  但另一邊跟那些囚友說的時候
[00:15:00.960 --> 00:15:03.960]  就繼續有這些四字詞語
[00:15:03.960 --> 00:15:06.960]  亦都會見到他們願意
[00:15:06.960 --> 00:15:09.960]  首先把煙揸熄了頭
[00:15:09.960 --> 00:15:11.960]  這些在裏面是很寶貴的
[00:15:11.960 --> 00:15:13.960]  然後離開的時候
[00:15:13.960 --> 00:15:14.960]  談完之後
[00:15:14.960 --> 00:15:18.960]  他自己再做他自己的事情
[00:15:18.960 --> 00:15:22.960]  是需要有一個這樣去忍耐的時限
[00:15:22.960 --> 00:15:25.960]  亦都要突破一些框框
[00:15:25.960 --> 00:15:27.960]  其實當我們用我們自己熟悉的文化
[00:15:27.960 --> 00:15:29.960]  熟悉的方式生活的時候
[00:15:29.960 --> 00:15:32.960]  我們接觸到的都是跟我們類同的人
[00:15:32.960 --> 00:15:36.960]  我們非基督徒的朋友越來越少
[00:15:36.960 --> 00:15:40.960]  可能就是其中一個原因
[00:15:40.960 --> 00:15:43.960]  所以等於當你遇到一些不熟悉的
[00:15:43.960 --> 00:15:46.960]  一些碰觸到你的界線的改變的時候
[00:15:46.960 --> 00:15:47.960]  你第一個反應
[00:15:47.960 --> 00:15:48.960]  會不會好像比特這樣說
[00:15:48.960 --> 00:15:50.960]  不行
[00:15:50.960 --> 00:15:52.960]  一向不是這樣的
[00:15:52.960 --> 00:15:54.960]  會不會是這樣的呢
[00:15:54.960 --> 00:15:56.960]  如果神要挑戰你這個界線
[00:15:56.960 --> 00:15:59.960]  這個界線會是什麼呢
[00:15:59.960 --> 00:16:00.960]  會是什麼人
[00:16:00.960 --> 00:16:01.960]  會是什麼群體
[00:16:01.960 --> 00:16:03.960]  會是什麼事情
[00:16:03.960 --> 00:16:08.960]  你是帶有偏見的呢
[00:16:08.960 --> 00:16:11.960]  你又會問什麼是異象
[00:16:11.960 --> 00:16:13.960]  神給了這個異象比特
[00:16:13.960 --> 00:16:17.960]  異象是神用意向人說話的一個景象
[00:16:17.960 --> 00:16:22.960]  又或者異象是將來要出現的一個圖畫
[00:16:22.960 --> 00:16:24.960]  這塊大報
[00:16:24.960 --> 00:16:27.960]  裡面又充滿著各樣的生物
[00:16:27.960 --> 00:16:30.960]  這個大報就是將來教會的異象
[00:16:30.960 --> 00:16:31.960]  充滿著各類的人
[00:16:31.960 --> 00:16:34.960]  不分猶太人或者外邦人
[00:16:34.960 --> 00:16:39.960]  這幅圖畫十年前
[00:16:39.960 --> 00:16:42.960]  都能夠繪畫過在我們中間
[00:16:42.960 --> 00:16:44.960]  我剛剛來到豐盛生命堂的時候
[00:16:44.960 --> 00:16:46.960]  去看一些資料
[00:16:46.960 --> 00:16:48.960]  那時候也是幫忙教一些課程
[00:16:48.960 --> 00:16:51.960]  在課程第101的時候
[00:16:51.960 --> 00:16:52.960]  我們會播一個DVD
[00:16:52.960 --> 00:16:54.960]  sorry一個VCD
[00:16:54.960 --> 00:16:55.960]  會跟他說
[00:16:55.960 --> 00:16:58.960]  豐盛生命堂在十年前
[00:16:58.960 --> 00:17:00.960]  就是40週年的時候
[00:17:00.960 --> 00:17:02.960]  我們有個紀念VCD
[00:17:02.960 --> 00:17:05.960]  裡面陳牧師他說
[00:17:05.960 --> 00:17:08.960]  我有一個夢
[00:17:08.960 --> 00:17:12.960]  他一直捉摸著每一張椅子
[00:17:12.960 --> 00:17:15.960]  一直說我期望這裡的每一張椅子
[00:17:15.960 --> 00:17:18.960]  是給紅土的街坊來坐
[00:17:18.960 --> 00:17:20.960]  是給我們的親戚朋友來坐
[00:17:20.960 --> 00:17:23.960]  讓他們在當中體會神的恩典
[00:17:23.960 --> 00:17:25.960]  他們能夠經歷神的愛
[00:17:25.960 --> 00:17:26.960]  聽神的福音
[00:17:26.960 --> 00:17:30.960]  能夠在這裡一同敬拜讚美和歡樂
[00:17:30.960 --> 00:17:33.960]  也可以在這裡和朋友歡聚
[00:17:33.960 --> 00:17:36.960]  一同來玩彼此的認識
[00:17:36.960 --> 00:17:37.960]  可以聽講座
[00:17:37.960 --> 00:17:39.960]  學習做一個好的爸爸媽媽
[00:17:39.960 --> 00:17:41.960]  學習做孝敬父母
[00:17:41.960 --> 00:17:45.960]  知道長進珍惜生命的兒女
[00:17:45.960 --> 00:17:48.960]  神給我們這個地方實在美好
[00:17:48.960 --> 00:17:50.960]  神也給我們很好的弟兄姊妹
[00:17:50.960 --> 00:17:52.960]  有很多的恩賜
[00:17:52.960 --> 00:17:54.960]  所以要將這個地方呈獻給神
[00:17:54.960 --> 00:17:57.960]  接觸最多最多的人
[00:17:57.960 --> 00:17:58.960]  因我們的主
[00:17:58.960 --> 00:18:00.960]  不是願意萬人得救的主
[00:18:00.960 --> 00:18:02.960]  讓我們將這個夢
[00:18:02.960 --> 00:18:06.960]  能夠一起合理的促成
[00:18:06.960 --> 00:18:08.960]  這個夢今天
[00:18:08.960 --> 00:18:10.960]  一路一路的實現
[00:18:10.960 --> 00:18:12.960]  一路一路的更具體
[00:18:12.960 --> 00:18:15.960]  但是要能夠更具體的促成這個夢
[00:18:15.960 --> 00:18:20.960]  要讓意象來擴展我們的境界
[00:18:20.960 --> 00:18:24.960]  我們看看第24節到29節
[00:18:24.960 --> 00:18:30.960]  話說這班三個的使者
[00:18:30.960 --> 00:18:31.960]  來找到彼得
[00:18:31.960 --> 00:18:32.960]  第一
[00:18:32.960 --> 00:18:36.960]  他們一早就啟程往戈薩尼亞哥尼留的家中去
[00:18:36.960 --> 00:18:38.960]  你看看24至29節
[00:18:38.960 --> 00:18:40.960]  他說有此日他們去到戈薩尼亞
[00:18:40.960 --> 00:18:42.960]  哥尼留已經請了他的親屬在這裡等他
[00:18:42.960 --> 00:18:45.960]  彼得一進去哥尼留就迎接他
[00:18:45.960 --> 00:18:47.960]  伏伏在他腳前拜他
[00:18:47.960 --> 00:18:48.960]  彼得拉他說
[00:18:48.960 --> 00:18:50.960]  你起來我是人
[00:18:50.960 --> 00:18:52.960]  彼得和他說著話進去
[00:18:52.960 --> 00:18:54.960]  見有好多人在那裡聚集
[00:18:54.960 --> 00:18:55.960]  就對他們說
[00:18:55.960 --> 00:18:57.960]  你們知道猶太人和別國的人
[00:18:57.960 --> 00:18:59.960]  親近來往本是不合理的
