
[00:00:00.000 --> 00:00:04.720]  今天是一個充滿混亂的世代
[00:03:33.880 --> 00:03:35.560]  以致我們的生命蒙福
[00:03:35.560 --> 00:03:39.400]  這個社會都能夠蒙福
[00:03:39.400 --> 00:03:41.320]  所以這篇詩篇有三方面
[00:03:41.320 --> 00:03:44.160]  我們要彼此提醒的
[00:03:44.160 --> 00:03:46.680]  第一就是甚麼是敬拜
[00:03:46.680 --> 00:03:49.200]  第二,為甚麼我們要敬拜
[00:03:49.200 --> 00:03:53.200]  第三,我們怎樣來敬拜呢
[00:03:53.200 --> 00:03:55.560]  我們看這篇詩篇
[00:03:55.560 --> 00:03:59.720]  在這三方面來教導我們
[00:03:59.720 --> 00:04:05.480]  第一,這裡告訴我們甚麼是敬拜
[00:04:05.480 --> 00:04:08.400]  我們看第一節
[00:04:08.400 --> 00:04:12.040]  「來,我們要向耶和華歌唱
[00:04:12.040 --> 00:04:14.960]  向拯救我們的盆石歡呼」
[00:04:14.960 --> 00:04:16.880]  所以我們看第一句就是
[00:04:16.880 --> 00:04:21.560]  一個呼召召集忠信徒
[00:04:21.560 --> 00:04:25.400]  一起在這個地方來敬拜
[00:04:25.400 --> 00:04:28.000]  向神獻上我們的讚美
[00:04:28.000 --> 00:04:31.560]  聆聽神要向我們講的說話
[00:04:31.560 --> 00:04:36.920]  所以這個來是聚集忠信徒
[00:04:36.920 --> 00:04:41.480]  我們一起在這個地方來敬拜神
[00:04:41.480 --> 00:04:46.960]  很多其他宗教我們知道他們沒有集體的聚會
[00:04:46.960 --> 00:04:48.960]  你喜歡何時去廟裡拜
[00:04:48.960 --> 00:04:53.240]  你喜歡何時在家裡自己做敬拜工作
[00:04:53.240 --> 00:04:56.320]  他們都可以的
[00:04:56.320 --> 00:05:03.080]  基督教所著重的就是集體的敬拜內亞
[00:05:03.080 --> 00:05:09.400]  有些基督徒認為教會他看不過眼
[00:05:09.400 --> 00:05:12.400]  很多信徒也不是好的信徒
[00:05:12.400 --> 00:05:16.800]  所以他說我自己在家裡敬拜就行了
[00:05:16.800 --> 00:05:19.360]  特別今天在這方面很方便的
[00:05:19.360 --> 00:05:23.800]  有電視上有很多敬拜的節目
[00:05:23.800 --> 00:05:26.040]  他不用起床睡在床上
[00:05:26.040 --> 00:05:27.760]  打開電視機
[00:05:27.760 --> 00:05:29.960]  他都可以敬拜
[00:05:29.960 --> 00:05:34.400]  這些我稱為「床邊浸信會」
[00:05:34.400 --> 00:05:37.880]  人家問他「你去哪裡聚會呢?」
[00:05:37.880 --> 00:05:42.920]  「我去床邊浸信會」
[00:05:42.920 --> 00:05:46.080]  我們相信神的意思是敬拜
[00:05:46.080 --> 00:05:49.640]  主要的是集體的敬拜
[00:05:49.640 --> 00:05:54.600]  內亞我們要向耶和華歌唱
[00:05:54.600 --> 00:05:57.840]  這個敬拜究竟我們來做什麼呢?
[00:05:57.840 --> 00:06:00.440]  我們看到第二節
[00:06:00.440 --> 00:06:04.600]  「我們要來感謝他,用詩歌向他歡呼」
[00:06:04.600 --> 00:06:10.600]  第三節「因耶和華為大神,為大王超乎萬神之上」
[00:06:10.600 --> 00:06:12.600]  我們來感謝他
[00:06:12.600 --> 00:06:14.960]  把一些感謝給神
[00:06:14.960 --> 00:06:16.680]  把一些讚美給神
[00:06:16.680 --> 00:06:24.920]  第二節說「我們來感謝他,我們向他歡呼」
[00:06:24.920 --> 00:06:26.080]  我們來呢
[00:06:26.080 --> 00:06:32.600]  請大家記得我們要來到神的面前
[00:06:32.600 --> 00:06:34.200]  來到神的面前
[00:06:34.200 --> 00:06:36.000]  做什麼呢?
[00:06:36.000 --> 00:06:39.680]  一種把一些東西給神
[00:06:39.680 --> 00:06:41.800]  一些禮物給神
[00:06:41.800 --> 00:06:45.080]  當得的榮耀、重讚
[00:06:45.080 --> 00:06:47.480]  當得的感謝
[00:06:47.480 --> 00:06:49.600]  所以來到這個地方
[00:06:49.600 --> 00:06:51.800]  是要求神有所得著
[00:06:51.800 --> 00:06:54.520]  主要的不是自己有什麼得著
[00:06:54.520 --> 00:06:56.280]  我們什麼時候有得著呢?
[00:06:56.280 --> 00:07:01.280]  當我們真的把感謝、重讚給神的時候
[00:07:01.280 --> 00:07:03.920]  我們就真的有得著
[00:07:03.920 --> 00:07:05.120]  所以重要的是
[00:07:05.120 --> 00:07:07.320]  我們來到這個地方主要的
[00:07:07.320 --> 00:07:08.920]  是以神為中心
[00:07:08.920 --> 00:07:12.320]  把神當得的榮耀、重讚給過他
[00:07:12.320 --> 00:07:15.920]  感謝給過他
[00:07:15.920 --> 00:07:18.920]  不是我們來到這個地方要自己得著
[00:07:18.920 --> 00:07:22.920]  很多信徒在敬拜生活上有什麼失敗呢?
[00:07:22.920 --> 00:07:27.720]  「我回到教會,看看今天教會的氣氛如何」
[00:07:27.720 --> 00:07:30.600]  「看看今天教會的唱歌如何」
[00:07:30.600 --> 00:07:34.320]  「看看今天教會的講道如何」
[00:07:34.320 --> 00:07:36.520]  「我們尋求有所得著」
[00:07:36.520 --> 00:07:38.720]  這個本來都沒有錯
[00:07:38.720 --> 00:07:42.520]  但主要不是來求自己得著
[00:07:42.520 --> 00:07:44.720]  而是要求神有所得著
[00:07:44.720 --> 00:07:45.920]  是從你
[00:07:45.920 --> 00:07:49.320]  從我們坐在這個地方的每一位弟兄姊妹
[00:07:49.320 --> 00:07:50.920]  有所得著
[00:07:50.920 --> 00:07:53.720]  那台上的牧師主席做什麼呢?
[00:07:53.720 --> 00:07:55.720]  提場
[00:07:55.720 --> 00:07:58.120]  告訴你現在唱歌了
[00:07:58.120 --> 00:08:00.120]  現在聽到了
[00:08:00.120 --> 00:08:04.120]  看看神跟他們說什麼話
[00:08:04.120 --> 00:08:06.320]  所以當我們明白這個道理的時候
[00:08:06.320 --> 00:08:09.120]  我們懂得怎樣來到這個地方
[00:08:09.120 --> 00:08:15.720]  我們的焦點放在神的身上
[00:08:15.720 --> 00:08:18.120]  今天很多時候我們的困難
[00:08:18.120 --> 00:08:19.520]  就是來到這個地方
[00:08:19.520 --> 00:08:21.720]  好像去看一場戲
[00:08:21.720 --> 00:08:24.120]  看一場球賽
[00:08:24.120 --> 00:08:31.520]  好像去紅館聽一場演唱會一樣
[00:08:31.520 --> 00:08:35.920]  究竟來這個地方敬拜神
[00:08:35.920 --> 00:08:39.520]  和去看踢踏球
[00:08:39.520 --> 00:08:41.920]  去紅館聽歌唱
[00:08:41.920 --> 00:08:43.920]  有什麼分別呢?
[00:08:43.920 --> 00:08:46.720]  有很大很大的分別
[00:08:46.720 --> 00:08:48.320]  我們要明白這個分別
[00:08:48.320 --> 00:08:50.920]  然後我們懂得真正敬拜神
[00:08:50.920 --> 00:08:54.320]  敬拜聚會的內容
[00:08:54.320 --> 00:08:56.520]  我們所安排的內容
[00:08:56.520 --> 00:08:58.720]  好像今天
[00:08:58.720 --> 00:09:03.320]  是我們的聖餓主人
[00:09:03.320 --> 00:09:06.120]  所以我們安排的內容
[00:09:06.120 --> 00:09:09.920]  又和往時每一個禮拜
[00:09:09.920 --> 00:09:12.120]  那個內容有點不同
[00:09:12.120 --> 00:09:14.320]  敬拜聚會的內容
[00:09:14.320 --> 00:09:16.320]  是一種途徑
[00:09:16.320 --> 00:09:20.920]  不是目的
[00:09:20.920 --> 00:09:24.520]  即是說唱歌、講道、祈禱
[00:09:24.520 --> 00:09:25.920]  這個是途徑來的
[00:09:25.920 --> 00:09:26.720]  不是目的
[00:09:26.720 --> 00:09:30.520]  不是我們來到這個地方的目的
[00:09:30.520 --> 00:09:35.720]  敬拜聚會的內容是一種途徑
[00:09:35.720 --> 00:09:39.520]  帶我們去到神的面前
[00:09:39.520 --> 00:09:41.720]  去經歷神的同在
[00:09:41.720 --> 00:09:46.320]  去經歷、去認識神的真理
[00:09:46.320 --> 00:09:49.520]  去享受我們的神
[00:09:49.520 --> 00:09:50.520]  所以請記得
[00:09:50.520 --> 00:09:54.120]  敬拜聚會的內容是一種途徑
[00:09:54.120 --> 00:09:55.520]  一種方法
[00:09:55.520 --> 00:09:58.720]  將我們帶到神的面前
[00:09:58.720 --> 00:10:00.720]  這個才是目的
[00:10:00.720 --> 00:10:06.320]  去認識神
[00:10:06.320 --> 00:10:09.720]  不知道大家明不明白這個道理
[00:10:09.720 --> 00:10:14.120]  你去聽演唱會
[00:10:14.120 --> 00:10:17.120]  這個演唱會的內容
[00:10:17.120 --> 00:10:20.320]  就是目的來的
[00:10:20.320 --> 00:10:26.720]  我們安排這些祈禱、講道、詩班的歌唱
[00:10:26.720 --> 00:10:28.720]  這些只是途徑
[00:10:28.720 --> 00:10:29.920]  要達到這個目的
[00:10:29.920 --> 00:10:33.320]  就是將會眾帶到神的面前
[00:10:33.320 --> 00:10:34.920]  所以今天來到這個地方
[00:10:34.920 --> 00:10:37.520]  你不是坐在這裡聽演唱會
[00:10:37.520 --> 00:10:41.520]  不是在這個地方聽演講
[00:10:41.520 --> 00:10:42.720]  沒錯,你有這樣做
[00:10:42.720 --> 00:10:48.120]  但是目的是這一切的東西
[00:10:48.120 --> 00:10:50.120]  程序、儀式
[00:10:50.120 --> 00:10:52.520]  將我們帶到神的面前
[00:10:52.520 --> 00:10:55.120]  去經歷神、去認識神
[00:10:55.120 --> 00:10:58.720]  去享受我們的神
[00:10:58.720 --> 00:11:01.720]  這個才是真正的敬拜
[00:11:01.720 --> 00:11:08.920]  用這個比方來讓大家更清楚明白這個道理
[00:11:08.920 --> 00:11:10.520]  譬如一個大老闆
[00:11:10.520 --> 00:11:11.520]  他很有錢
[00:11:11.520 --> 00:11:15.120]  所以他在香港建了一間很大的房子
[00:11:15.120 --> 00:11:16.320]  很大的房子很多時候
[00:11:16.320 --> 00:11:19.320]  要找這個主人不是容易的
[00:11:19.320 --> 00:11:21.320]  你拍門
[00:11:21.320 --> 00:11:24.120]  有一個僕人來開門
[00:11:24.120 --> 00:11:25.920]  你不是就這樣自己進去的
[00:11:25.920 --> 00:11:34.320]  這個僕人帶你去到主人的面前
[00:11:34.320 --> 00:11:36.720]  所以這個主人知道他的困難
[00:11:36.720 --> 00:11:38.720]  他的房子太大
[00:11:38.720 --> 00:11:42.520]  人家不知道在哪個角落找到他
[00:11:42.520 --> 00:11:47.920]  所以他在大閘門口那裡
[00:11:47.920 --> 00:11:51.120]  有一間小小的房子
[00:11:51.120 --> 00:11:53.520]  有一個僕人在那個地方
[00:11:53.520 --> 00:11:55.920]  專門開門
[00:11:55.920 --> 00:12:00.920]  然後將客人帶到主人的地方去
[00:12:00.920 --> 00:12:02.320]  你可以想像一下
[00:12:02.320 --> 00:12:08.320]  譬如說有一個人要去見這個大老闆
[00:12:08.320 --> 00:12:09.720]  他拍門
[00:12:09.720 --> 00:12:12.720]  這個僕人開了門
[00:12:12.720 --> 00:12:16.120]  就叫他「你請坐一會兒」
[00:12:16.120 --> 00:12:18.320]  「我們的主人沒空」
[00:12:18.320 --> 00:12:28.320]  他就在這個僕人在大閘旁邊的房子那裡坐下
[00:12:28.320 --> 00:12:30.920]  坐了一個小時
[00:12:30.920 --> 00:12:34.120]  這個小時他做什麼呢?
[00:12:34.120 --> 00:12:36.920]  看一下這個僕人穿什麼衣服
[00:12:36.920 --> 00:12:41.120]  看一下這個僕人說話好不好聽
[00:12:41.120 --> 00:12:42.320]  跟他聊天
[00:12:42.320 --> 00:12:44.320]  說很多話
[00:12:44.320 --> 00:12:48.720]  他認識這個僕人
[00:12:48.720 --> 00:12:50.920]  坐了一個小時之後他覺得很滿足
[00:12:50.920 --> 00:12:54.920]  那就回去了,拜拜
[00:12:54.920 --> 00:12:56.120]  他原本來做什麼?
[00:12:56.120 --> 00:12:57.720]  要見這個主人的
[00:12:57.720 --> 00:13:02.320]  都沒有見過主人
[00:13:02.320 --> 00:13:03.920]  今天我相信
[00:13:03.920 --> 00:13:10.920]  很多時候我們敬拜就是停留在那個僕人那裡
[00:13:10.920 --> 00:13:13.520]  所以我們可能批評這個僕人
[00:13:13.520 --> 00:13:16.120]  他穿衣服做得不好看
[00:13:16.120 --> 00:13:17.520]  我們批評這個僕人
[00:13:17.520 --> 00:13:25.320]  他這個房間的空調都不是那麼適合
[00:13:25.320 --> 00:13:30.520]  這個僕人說話又凹凸不平
[00:13:30.520 --> 00:13:34.520]  所以我們回去時時批評這個僕人
[00:13:34.520 --> 00:13:35.920]  批評他的家
[00:13:35.920 --> 00:13:40.120]  批評他的衣著
[00:13:40.120 --> 00:13:42.520]  這個對不對?這個不對
[00:13:42.520 --> 00:13:44.320]  你都沒有見過主人
[00:13:44.320 --> 00:13:47.120]  你的目的去見主人
[00:13:47.120 --> 00:13:49.720]  變成了這個帶你
[00:13:49.720 --> 00:13:54.720]  本來帶你去見主人的僕人
[00:13:54.720 --> 00:13:57.520]  成為你的目的
[00:13:57.520 --> 00:14:02.520]  很多時候教會聚會的儀式
[00:14:02.520 --> 00:14:05.920]  教會聚會的內容
[00:14:05.920 --> 00:14:09.920]  成為我們來這個地方的目的
[00:14:09.920 --> 00:14:11.720]  這個是錯的
[00:14:11.720 --> 00:14:15.120]  這些只是將我們帶到神的面前
[00:14:15.120 --> 00:14:18.120]  祈禱是將大家帶到神的面前
[00:14:18.120 --> 00:14:19.720]  向神禱告
[00:14:19.720 --> 00:14:22.320]  施班所唱的詩歌
[00:14:22.320 --> 00:14:24.720]  不是表演
[00:14:24.720 --> 00:14:28.320]  目的是將我們帶到神的面前
[00:14:28.320 --> 00:14:32.320]  透過有意義的詩歌
[00:14:32.320 --> 00:14:36.120]  讓我們在詩歌的字句裡面
[00:14:36.120 --> 00:14:37.920]  去更多認識神
[00:14:37.920 --> 00:14:42.120]  知道神在我們身上的要求等等
[00:14:42.120 --> 00:14:43.920]  講道告訴大家
[00:14:43.920 --> 00:14:45.320]  我們的神是怎樣的
[00:14:45.320 --> 00:14:48.120]  講道告訴大家
[00:14:48.120 --> 00:14:50.320]  神要我們做些什麼
[00:14:50.320 --> 00:14:52.120]  讓我們離開這個地方
[00:14:52.120 --> 00:14:56.320]  就按照神的心意去侍奉神
[00:14:56.320 --> 00:15:00.720]  做神的工作
[00:15:00.720 --> 00:15:02.120]  所以我們看到
[00:15:02.120 --> 00:15:05.120]  什麼是真正的敬拜
[00:15:05.120 --> 00:15:06.320]  真正的敬拜是
[00:15:06.320 --> 00:15:08.920]  我們一起來這個地方
[00:15:08.920 --> 00:15:11.120]  將禮物送給神
[00:15:11.120 --> 00:15:13.920]  感謝祂
[00:15:13.920 --> 00:15:15.720]  唱歌讚美祂
[00:15:15.720 --> 00:15:18.920]  用神在這個地方有所得著
[00:15:18.920 --> 00:15:20.720]  不是你有所得著
[00:15:20.720 --> 00:15:23.520]  沒錯,你都會在聚會裡面有所得著
[00:15:23.520 --> 00:15:24.920]  但你的得著
[00:15:24.920 --> 00:15:29.320]  就是當你真正敬拜神的時候
[00:15:29.320 --> 00:15:34.720]  將禮物送到神面前的時候
[00:15:34.720 --> 00:15:40.520]  好,我們看第二點
[00:15:40.520 --> 00:15:41.520]  就是我們講道
[00:15:41.520 --> 00:15:45.720]  我們為什麼要敬拜
[00:15:45.720 --> 00:15:47.120]  為什麼要敬拜呢?
[00:15:47.120 --> 00:15:48.720]  第一節說我們要聽
[00:15:48.720 --> 00:15:53.720]  來,我們要向耶和華歌唱
[00:15:53.720 --> 00:15:55.520]  向耶和華歌唱
[00:15:55.520 --> 00:15:58.120]  耶和華這個名稱
[00:15:58.120 --> 00:16:00.120]  當然是神的名稱
[00:16:00.120 --> 00:16:01.520]  有一個特別的意思
[00:16:01.520 --> 00:16:07.320]  就是我們的神是和我們納約的神
[00:16:07.320 --> 00:16:08.720]  今天都有很多戰爭
[00:16:08.720 --> 00:16:10.720]  古代都有很多的戰爭
[00:16:10.720 --> 00:16:12.920]  戰爭完了之後
[00:16:12.920 --> 00:16:16.320]  贏了的國家
[00:16:16.320 --> 00:16:19.520]  就和這個失敗的國家
[00:16:19.520 --> 00:16:22.720]  大家有簽約
[00:16:22.720 --> 00:16:24.520]  現在你是我的子民
[00:16:24.520 --> 00:16:28.320]  你要做什麼就做什麼
[00:16:28.320 --> 00:16:31.520]  你看看舊約
[00:16:31.520 --> 00:16:34.520]  特別是摩西五經
[00:16:34.520 --> 00:16:40.320]  那個形式就和古代
[00:16:40.320 --> 00:16:42.520]  他們國家與國家之間
[00:16:42.520 --> 00:16:45.720]  那個簽約是很類似的
[00:16:45.720 --> 00:16:49.320]  形式是很相似的
[00:16:49.320 --> 00:16:50.920]  因為告訴我們
[00:16:50.920 --> 00:16:53.320]  我們的神
[00:16:53.320 --> 00:16:57.120]  祂在我們身上有很多恩典
[00:16:57.120 --> 00:16:59.120]  祂拯救我們、保護我們
[00:16:59.120 --> 00:17:02.120]  和我們同在
[00:17:02.120 --> 00:17:05.520]  因此祂要和我們簽約
[00:17:05.520 --> 00:17:07.920]  這個約有兩種
[00:17:07.920 --> 00:17:10.320]  一種是平等的
[00:17:10.320 --> 00:17:13.520]  貴國之間平等的條約
[00:17:13.520 --> 00:17:17.520]  但很多時候也有不平等的條約
[00:17:17.520 --> 00:17:22.320]  你那個神在舊約和祂子民所納的約
[00:17:22.320 --> 00:17:25.120]  是平等的還是不平等的?
[00:17:25.120 --> 00:17:27.920]  是絕對不平等的
[00:17:27.920 --> 00:17:29.520]  因為神那麼高超
[00:17:29.520 --> 00:17:30.920]  我們那麼低微
[00:17:30.920 --> 00:17:32.920]  我們有什麼資格和神
[00:17:32.920 --> 00:17:36.320]  簽一個平等的條約呢?
[00:17:36.320 --> 00:17:37.920]  不可能的
[00:17:37.920 --> 00:17:39.920]  但我們的神
[00:17:39.920 --> 00:17:42.120]  為我們納下的舊約
[00:17:42.120 --> 00:17:45.720]  甚至新約
[00:17:45.720 --> 00:17:48.920]  都很著重神怎樣向我們施恩
[00:17:48.920 --> 00:17:51.120]  神怎樣要保守我們
[00:17:51.120 --> 00:17:52.720]  要恩代我們
[00:17:52.720 --> 00:17:54.120]  雖然不平等
[00:17:54.120 --> 00:17:56.920]  但是好像我們中國
[00:17:56.920 --> 00:18:00.520]  以前打敗仗的時候
[00:18:00.520 --> 00:18:04.320]  和很多國家簽這個不平等的條約
[00:18:04.320 --> 00:18:06.920]  中國人在不平等的條約裡面
[00:18:06.920 --> 00:18:10.320]  受很多的苦難
[00:18:10.320 --> 00:18:15.320]  但神為祂的子民和我們簽的約
[00:18:15.320 --> 00:18:18.320]  是絕對為我們的好處的
[00:18:18.320 --> 00:18:21.320]  是向我們施恩
[00:18:21.320 --> 00:18:23.720]  將一切的福氣賜給我們
[00:18:23.720 --> 00:18:27.320]  所以我們看神和我們所簽的約
[00:18:27.320 --> 00:18:29.720]  讓我們很感恩
[00:18:29.720 --> 00:18:32.120]  所以這裡說我們來
[00:18:32.120 --> 00:18:34.320]  要向耶和華歌唱
[00:18:34.320 --> 00:18:41.120]  因為祂是施恩賜福給我們的神
[00:18:41.120 --> 00:18:42.120]  第二點
[00:18:42.120 --> 00:18:45.320]  我們為什麼要敬拜神呢?
[00:18:45.320 --> 00:18:49.720]  因為祂是拯救我們的盆石
[00:18:49.720 --> 00:18:54.720]  好像第一節、下半節所說的
[00:18:54.720 --> 00:18:58.320]  向拯救我們的盆石歡呼
[00:18:58.320 --> 00:19:00.520]  盆石怎樣拯救我們呢?
[00:19:00.520 --> 00:19:06.720]  我想著重點不是真的有塊盆石拯救我們
[00:19:06.720 --> 00:19:11.720]  因為盆石是代表、是描述到神
[00:19:11.720 --> 00:19:15.120]  那種的穩固和可靠
[00:19:15.120 --> 00:19:16.920]  好像盆石一樣
[00:19:16.920 --> 00:19:21.120]  雨打、風吹都不能夠吹淋它
[00:19:21.120 --> 00:19:23.120]  所以很多的動物
[00:19:23.120 --> 00:19:26.320]  一有打風、下雨的時候
[00:19:26.320 --> 00:19:30.320]  它們走去盆石那裡躲起來
[00:19:30.320 --> 00:19:33.720]  在盆石的縫隙裡面
[00:19:33.720 --> 00:19:37.320]  或者在盆石的隱蔽之下
[00:19:37.320 --> 00:19:40.520]  所以盆石是代表可靠
[00:19:40.520 --> 00:19:42.120]  我們的神是可靠的
[00:19:42.120 --> 00:19:44.920]  祂拯救了我們
[00:19:44.920 --> 00:19:48.720]  然後將我們放在安穩、可靠的地方
[00:19:48.720 --> 00:19:50.520]  好像牧羊人
[00:19:50.520 --> 00:19:54.920]  將羊群帶到他所預備的
[00:19:54.920 --> 00:20:00.320]  這個餵羊群安排的住宿的地方
[00:20:00.320 --> 00:20:04.520]  是可靠的
[00:20:04.520 --> 00:20:06.720]  我們神拯救我們
[00:20:06.720 --> 00:20:10.520]  將我們放在盆石的縫隙裡面
[00:20:10.520 --> 00:20:16.920]  安穩、不受天災人禍那種的影響
[00:20:16.920 --> 00:20:21.520]  所以神父大的代價救贖我們
[00:20:21.520 --> 00:20:23.320]  救贖了我們之後
[00:20:23.320 --> 00:20:30.120]  將我們安排在穩固、可靠的盆石中間
[00:20:30.120 --> 00:20:31.720]  所以這是第二個原因
[00:20:31.720 --> 00:20:37.120]  我們要敬拜我們的神
[00:20:37.120 --> 00:20:39.520]  第三個原因
[00:20:39.520 --> 00:20:44.720]  這裡告訴我們我們的神是偉大的
[00:20:44.720 --> 00:20:46.520]  你看第三節
[00:20:46.520 --> 00:20:52.520]  「因而我為大神為大王超乎萬神之上」
[00:20:52.520 --> 00:20:55.120]  因為大神是大王
[00:20:55.120 --> 00:20:56.520]  什麼大神、什麼大王呢?
[00:20:56.520 --> 00:20:57.320]  第四節說
[00:20:57.320 --> 00:20:59.520]  「地的深處在他手中
[00:20:59.520 --> 00:21:04.320]  山的高峰也屬他」
[00:21:04.320 --> 00:21:05.120]  第五節說
[00:21:05.120 --> 00:21:07.520]  「海洋屬他,是他造的
[00:21:07.520 --> 00:21:11.520]  土地也是他手造成的」
[00:21:11.520 --> 00:21:15.920]  講到這位是創造萬物的神
[00:21:15.920 --> 00:21:19.720]  創造萬物的神是最有權能的神
[00:21:19.720 --> 00:21:22.520]  也都沒有慈愛的神
[00:21:22.520 --> 00:21:25.120]  我們感謝我們的主
[00:21:25.120 --> 00:21:27.920]  祂不單有權能,祂有慈愛
[00:21:27.920 --> 00:21:29.920]  如果祂單單有權能
[00:21:29.920 --> 00:21:31.720]  可能對我們沒有幫助
[00:21:31.720 --> 00:21:35.320]  可能虐待我們
[00:21:35.320 --> 00:21:36.720]  所以我們讀聖經的時候
[00:21:36.720 --> 00:21:40.320]  如果我們懂得當時希臘的文化
[00:21:40.320 --> 00:21:42.720]  羅馬的文化的時候
[00:21:42.720 --> 00:21:47.920]  我們知道他們沒有信耶穌基督的人
[00:21:47.920 --> 00:21:50.520]  他們都有他們的神明
[00:21:50.520 --> 00:21:56.120]  他們有很多不同的神明在天上
[00:21:56.120 --> 00:21:57.320]  他們在天上做什麼呢?
[00:21:57.320 --> 00:22:02.720]  很有權力把酒尋歡
[00:22:02.720 --> 00:22:05.720]  然後再換的時候
[00:22:05.720 --> 00:22:09.920]  我們玩弄地上我們所負責的子民
[00:22:09.920 --> 00:22:13.520]  他們有能力
