
[00:00:00.000 --> 00:00:04.500]  今日講題叫做「非凡的恩典」
[00:03:20.000 --> 00:03:22.000]  如果建了個聖殿給神
[00:03:22.000 --> 00:03:23.000]  他就舒服了
[00:03:23.000 --> 00:03:25.000]  又有空調又有冷氣
[00:03:25.000 --> 00:03:30.000]  好像我這個皇覺得這麼舒服
[00:03:30.000 --> 00:03:32.000]  於是他就很乖的
[00:03:32.000 --> 00:03:34.000]  把這個念頭
[00:03:34.000 --> 00:03:36.000]  就去告訴先知拿丹
[00:03:36.000 --> 00:03:38.000]  這樣好嗎先知
[00:03:38.000 --> 00:03:39.000]  你說我這樣好不好
[00:03:39.000 --> 00:03:42.000]  我要為神建一座聖殿
[00:03:42.000 --> 00:03:43.000]  你看到經文
[00:03:43.000 --> 00:03:45.000]  先知拿丹就說
[00:03:45.000 --> 00:03:47.000]  好 當然好
[00:03:47.000 --> 00:03:48.000]  好 為神建聖殿
[00:03:48.000 --> 00:03:49.000]  怎麼會不好
[00:03:49.000 --> 00:03:51.000]  好 去做吧
[00:03:51.000 --> 00:03:54.000]  原本這個皇就沒什麼信心
[00:03:54.000 --> 00:03:56.000]  不過經過先知拿丹
[00:03:56.000 --> 00:03:57.000]  這樣附和
[00:03:57.000 --> 00:03:59.000]  哇 先知
[00:03:59.000 --> 00:04:01.000]  等著大家來
[00:04:01.000 --> 00:04:03.000]  莫先生我做這件事好不好
[00:04:03.000 --> 00:04:04.000]  如果莫先生說好
[00:04:04.000 --> 00:04:05.000]  你就馬上去做
[00:04:05.000 --> 00:04:06.000]  如果莫先生想想
[00:04:06.000 --> 00:04:07.000]  都不知道好不好
[00:04:07.000 --> 00:04:08.000]  莫先生都說不好
[00:04:08.000 --> 00:04:10.000]  可能不要做了
[00:04:10.000 --> 00:04:13.000]  於是先知就跟他說
[00:04:13.000 --> 00:04:14.000]  好 當然好
[00:04:14.000 --> 00:04:15.000]  你建一座聖殿給神
[00:04:15.000 --> 00:04:16.000]  怎麼會不好
[00:04:16.000 --> 00:04:20.000]  把一個藥櫃擺好
[00:04:20.000 --> 00:04:22.000]  不用整天動來動去
[00:04:22.000 --> 00:04:24.000]  當然好
[00:04:24.000 --> 00:04:26.000]  不過你看看經文
[00:04:26.000 --> 00:04:28.000]  耶和華神怎樣跟他的僕人說
[00:04:28.000 --> 00:04:31.000]  跟先知拿丹說
[00:04:31.000 --> 00:04:32.000]  他說
[00:04:32.000 --> 00:04:36.000]  你豈可建造殿宇給我
[00:04:36.000 --> 00:04:38.000]  讓人不解
[00:04:38.000 --> 00:04:44.000]  為什麼大衛為神建聖殿
[00:04:44.000 --> 00:04:46.000]  耶和華神居然跟先知說
[00:04:46.000 --> 00:04:47.000]  當然不好
[00:04:47.000 --> 00:04:49.000]  我們都拗不著頭
[00:04:49.000 --> 00:04:52.000]  為什麼不好呢
[00:04:52.000 --> 00:04:53.000]  我們都要知道
[00:04:53.000 --> 00:04:55.000]  神為你做侍奉
[00:04:55.000 --> 00:04:57.000]  你經常都侍奉
[00:04:57.000 --> 00:04:58.000]  如果神說不好
[00:04:58.000 --> 00:05:00.000]  你都拗不著頭
[00:05:00.000 --> 00:05:01.000]  我做施事
[00:05:01.000 --> 00:05:03.000]  神你為什麼不喜歡做施事
[00:05:03.000 --> 00:05:04.000]  我做新來賓招待員
[00:05:04.000 --> 00:05:06.000]  你為什麼不喜歡做新來賓招待員
[00:05:06.000 --> 00:05:09.000]  我們都會問這個問題
[00:05:09.000 --> 00:05:10.000]  當然你說
[00:05:10.000 --> 00:05:11.000]  神我們打劫好不好
[00:05:11.000 --> 00:05:12.000]  當然不好
[00:05:12.000 --> 00:05:13.000]  但我現在做施事
[00:05:13.000 --> 00:05:14.000]  我做執事
[00:05:14.000 --> 00:05:15.000]  為什麼不好呢
[00:05:15.000 --> 00:05:17.000]  大衛為神建聖殿
[00:05:17.000 --> 00:05:18.000]  為什麼不好呢
[00:05:18.000 --> 00:05:21.000]  這個真的要解釋
[00:05:21.000 --> 00:05:23.000]  如果我們看經文
[00:05:23.000 --> 00:05:25.000]  很細緻的看經文
[00:05:25.000 --> 00:05:31.000]  神其實很欣賞大衛為他建造聖殿
[00:05:31.000 --> 00:05:33.000]  很欣賞
[00:05:33.000 --> 00:05:34.000]  就如我們說
[00:05:34.000 --> 00:05:36.000]  神我做施事好不好
[00:05:36.000 --> 00:05:37.000]  如果神說你不好
[00:05:37.000 --> 00:05:40.000]  不過其實神都欣賞你那份侍奉的心
[00:05:40.000 --> 00:05:41.000]  當然不好之後
[00:05:41.000 --> 00:05:44.000]  他還有很多下文
[00:05:44.000 --> 00:05:46.000]  所以我們弟兄姊妹
[00:05:46.000 --> 00:05:49.000]  當我們選舉快要開始的時候
[00:05:49.000 --> 00:05:51.000]  你真的要在神的面前
[00:05:51.000 --> 00:05:54.000]  去尋求神的心意
[00:05:54.000 --> 00:05:55.000]  這個是很重要的
[00:05:55.000 --> 00:05:58.000]  所以你見不見莫生常常邀請你侍奉的時候
[00:05:58.000 --> 00:06:00.000]  我都說你先回家祈禱一下
[00:06:00.000 --> 00:06:02.000]  不會說你現在馬上答應
[00:06:02.000 --> 00:06:03.000]  我不會的
[00:06:03.000 --> 00:06:05.000]  是因為我們要透過我們的禱告
[00:06:05.000 --> 00:06:07.000]  透過弟兄姊妹的印證
[00:06:07.000 --> 00:06:10.000]  你的侍奉是不是神所喜悅的
[00:06:10.000 --> 00:06:14.000]  所以你會說大衛建造聖殿
[00:06:14.000 --> 00:06:16.000]  神是很欣賞大衛的那份心
[00:06:16.000 --> 00:06:19.000]  但他仍然拒絕大衛為他建造聖殿
[00:06:19.000 --> 00:06:21.000]  所以當我們去侍奉的時候
[00:06:21.000 --> 00:06:24.000]  我們一定要先透過我們的祈禱
[00:06:24.000 --> 00:06:26.000]  我們要走到神的面前去問
[00:06:26.000 --> 00:06:31.000]  究竟神我為你侍奉這件事好不好
[00:06:31.000 --> 00:06:32.000]  第一
[00:06:32.000 --> 00:06:35.000]  為什麼神會拒絕大衛建造這個聖殿
[00:06:35.000 --> 00:06:36.000]  如果我們看經文
[00:06:36.000 --> 00:06:37.000]  第一
[00:06:37.000 --> 00:06:41.000]  我們會問 建造聖殿當然要有錢
[00:06:41.000 --> 00:06:45.000]  當然要有木材 要有銀 要有金
[00:06:45.000 --> 00:06:46.000]  我們就猜測
[00:06:46.000 --> 00:06:49.000]  是不是大衛那時候沒有那麼多資源
[00:06:49.000 --> 00:06:51.000]  所以神就拒絕大衛
[00:06:51.000 --> 00:06:54.000]  又或者是不是沒有很好的木材
[00:06:54.000 --> 00:06:57.000]  建造不了聖殿
[00:06:57.000 --> 00:07:03.000]  還是當時沒有金像 木像 銀像
[00:07:03.000 --> 00:07:05.000]  我相信不是
[00:07:05.000 --> 00:07:09.000]  其實大衛那時候所有資源都很豐富
[00:07:09.000 --> 00:07:11.000]  不過為什麼不是呢
[00:07:11.000 --> 00:07:13.000]  為什麼不是這些原因呢
[00:07:13.000 --> 00:07:19.000]  原來神拒絕大衛不是因為神的心意
[00:07:19.000 --> 00:07:23.000]  不是神的心意要大衛為他建造聖殿
[00:07:23.000 --> 00:07:25.000]  就是說當我們去侍奉的時候
[00:07:25.000 --> 00:07:28.000]  我們很努力地侍奉
[00:07:28.000 --> 00:07:29.000]  神啊我要做師士
[00:07:29.000 --> 00:07:31.000]  神啊我要做新來賓招待員的時候
[00:07:31.000 --> 00:07:34.000]  原來神的心意不是想我們做師士
[00:07:34.000 --> 00:07:37.000]  不是想我們做新來賓招待員
[00:07:37.000 --> 00:07:40.000]  可能他想你做執事
[00:07:40.000 --> 00:07:43.000]  所以你要問清楚神的心意
[00:07:43.000 --> 00:07:47.000]  所以這個不是神要求大衛為他建造聖殿
[00:07:47.000 --> 00:07:49.000]  所以經文你要看清楚
[00:07:49.000 --> 00:07:50.000]  是神
[00:07:50.000 --> 00:07:54.000]  那你會問 為什麼呢
[00:07:54.000 --> 00:07:56.000]  只不過是大衛想到
[00:07:56.000 --> 00:07:59.000]  如果我為神建造聖殿的時候
[00:07:59.000 --> 00:08:01.000]  這些東西就擺得好一點
[00:08:01.000 --> 00:08:02.000]  又有固定的地方
[00:08:02.000 --> 00:08:05.000]  這個就是大衛的一廂情願
[00:08:05.000 --> 00:08:08.000]  就好像我們侍奉上帝的時候
[00:08:08.000 --> 00:08:09.000]  如果我們求求其其的時候
[00:08:09.000 --> 00:08:11.000]  我們覺得OK啦
[00:08:11.000 --> 00:08:13.000]  這個也是我們一廂情願
[00:08:13.000 --> 00:08:16.000]  所以誰去為神建聖殿
[00:08:16.000 --> 00:08:18.000]  是神的心意
[00:08:18.000 --> 00:08:19.000]  不過大衛他
[00:08:19.000 --> 00:08:22.000]  當然啦 先知拿丹都犯了一個錯誤
[00:08:22.000 --> 00:08:24.000]  就是當大衛問先知拿丹的時候
[00:08:24.000 --> 00:08:27.000]  我好不好為神建一個聖殿的時候
[00:08:27.000 --> 00:08:30.000]  先知拿丹他同樣犯了一個錯誤
[00:08:30.000 --> 00:08:31.000]  就是他都沒有祈求神
[00:08:31.000 --> 00:08:37.000]  究竟大衛好不好為神建這個聖殿
[00:08:37.000 --> 00:08:39.000]  不過我們都會問
[00:08:39.000 --> 00:08:42.000]  雖然我是大衛
[00:08:42.000 --> 00:08:45.000]  我一廂情願為神建聖殿
[00:08:45.000 --> 00:08:46.000]  為什麼不好呢
[00:08:46.000 --> 00:08:47.000]  我又不是說
[00:08:47.000 --> 00:08:48.000]  神啊我沒有打劫
[00:08:48.000 --> 00:08:49.000]  我沒有這些東西
[00:08:49.000 --> 00:08:52.000]  我只是為你建造聖殿
[00:08:52.000 --> 00:08:57.000]  所以大衛的想法是一廂情願
[00:08:57.000 --> 00:08:59.000]  他要為神建一個聖殿
[00:08:59.000 --> 00:09:01.000]  其實他背後的意義
[00:09:01.000 --> 00:09:03.000]  等於大家
[00:09:03.000 --> 00:09:04.000]  弟兄姊妹
[00:09:04.000 --> 00:09:05.000]  你去侍奉神的時候
[00:09:05.000 --> 00:09:07.000]  你有沒有好像大衛
[00:09:07.000 --> 00:09:11.000]  那個深層的意義的想法
[00:09:11.000 --> 00:09:12.000]  第一
[00:09:12.000 --> 00:09:13.000]  大衛去想
[00:09:13.000 --> 00:09:16.000]  我為神建一個聖殿
[00:09:16.000 --> 00:09:17.000]  我讓我的文
[00:09:17.000 --> 00:09:20.000]  以色列文有敬拜的地方
[00:09:20.000 --> 00:09:23.000]  讓外邦的人都知道
[00:09:23.000 --> 00:09:26.000]  我的神是多麼的威嚴
[00:09:26.000 --> 00:09:29.000]  這是何等美的善
[00:09:29.000 --> 00:09:30.000]  大衛是這樣想的
[00:09:30.000 --> 00:09:32.000]  我為神建一個聖殿不好
[00:09:32.000 --> 00:09:33.000]  建了之後
[00:09:33.000 --> 00:09:36.000]  我們以色列文又可以進入聖殿敬拜
[00:09:36.000 --> 00:09:39.000]  外邦的人又可以進入我們的聖殿敬拜
[00:09:39.000 --> 00:09:40.000]  多麼的好
[00:09:40.000 --> 00:09:41.000]  我來這個聖殿
[00:09:41.000 --> 00:09:42.000]  有些新來賓來
[00:09:42.000 --> 00:09:43.000]  我們說好
[00:09:43.000 --> 00:09:46.000]  一起敬拜
[00:09:46.000 --> 00:09:48.000]  所以連這個先知拿丹
[00:09:48.000 --> 00:09:49.000]  當大衛一問的時候
[00:09:49.000 --> 00:09:51.000]  他想都沒有想
[00:09:51.000 --> 00:09:53.000]  他都沒有去做一個最基本的功課
[00:09:53.000 --> 00:09:55.000]  就是問神好不好
[00:09:55.000 --> 00:09:56.000]  他覺得是好的
[00:09:56.000 --> 00:09:57.000]  建一個聖殿
[00:09:57.000 --> 00:09:59.000]  所以馬上就鼓勵大衛
[00:09:59.000 --> 00:10:00.000]  你去做吧
[00:10:00.000 --> 00:10:01.000]  英文叫Go ahead
[00:10:01.000 --> 00:10:03.000]  原來我們的侍奉
[00:10:03.000 --> 00:10:05.000]  是一定要出於神的心意
[00:10:05.000 --> 00:10:06.000]  你記住
[00:10:06.000 --> 00:10:07.000]  我們的侍奉
[00:10:07.000 --> 00:10:09.000]  是一定要出於神的心意
[00:10:09.000 --> 00:10:11.000]  不是我們一廂情願
[00:10:11.000 --> 00:10:14.000]  雖然我們有時侍奉是一件好的事
[00:10:14.000 --> 00:10:16.000]  不過如果不是神的心意的時候
[00:10:16.000 --> 00:10:17.000]  我們都會
[00:10:17.000 --> 00:10:19.000]  效果沒有那麼好
[00:10:19.000 --> 00:10:24.000]  甚至有時候會令到效果更差
[00:10:24.000 --> 00:10:26.000]  所以我們都有個錯覺
[00:10:26.000 --> 00:10:27.000]  有時候我們以為
[00:10:27.000 --> 00:10:28.000]  建聖殿
[00:10:28.000 --> 00:10:30.000]  植堂
[00:10:30.000 --> 00:10:32.000]  做些什麼
[00:10:32.000 --> 00:10:33.000]  我們都是好的
[00:10:33.000 --> 00:10:35.000]  其實我們都沒有去問神
[00:10:35.000 --> 00:10:37.000]  究竟神的心意
[00:10:37.000 --> 00:10:39.000]  是否要我們植堂
[00:10:39.000 --> 00:10:41.000]  是否要我們建造聖殿
[00:10:41.000 --> 00:10:43.000]  是否要我去做師事
[00:10:43.000 --> 00:10:44.000]  是否要我去做執事
[00:10:44.000 --> 00:10:46.000]  是否要我去做財委
[00:10:46.000 --> 00:10:48.000]  等等
[00:10:48.000 --> 00:10:51.000]  所以在我們的聖經裡面
[00:10:51.000 --> 00:10:53.000]  神對你的呼召是最重要的
[00:10:53.000 --> 00:10:55.000]  你所做的事
[00:10:55.000 --> 00:10:57.000]  是否神對你的呼召
[00:10:57.000 --> 00:10:58.000]  第二
[00:10:58.000 --> 00:10:59.000]  當我們侍奉的時候
[00:10:59.000 --> 00:11:00.000]  在神的眼中
[00:11:00.000 --> 00:11:02.000]  我們每一件事都是重要的
[00:11:02.000 --> 00:11:04.000]  不同於我們的世人
[00:11:04.000 --> 00:11:05.000]  我們世人
[00:11:05.000 --> 00:11:07.000]  我們經常將我們教會侍奉
[00:11:07.000 --> 00:11:09.000]  分為等級
[00:11:09.000 --> 00:11:10.000]  不知道大家有沒有
[00:11:10.000 --> 00:11:11.000]  可能你沒有
[00:11:11.000 --> 00:11:12.000]  有些人會覺得
[00:11:12.000 --> 00:11:15.000]  做執事當然比做師事威風
[00:11:15.000 --> 00:11:16.000]  我不知道你有沒有想過
[00:11:16.000 --> 00:11:17.000]  有些人笑
[00:11:17.000 --> 00:11:18.000]  當然了
[00:11:18.000 --> 00:11:19.000]  莫生當然了
[00:11:19.000 --> 00:11:20.000]  其實執事很慘
[00:11:20.000 --> 00:11:21.000]  你知不知道
[00:11:21.000 --> 00:11:26.000]  所以我們侍奉神的崗位的時候
[00:11:26.000 --> 00:11:28.000]  我們要從神的角度去看
[00:11:28.000 --> 00:11:30.000]  當祂呼召你的時候
[00:11:30.000 --> 00:11:33.000]  祂從來沒有分那種崗位
[00:11:33.000 --> 00:11:35.000]  是大小重要還是不重要
[00:11:35.000 --> 00:11:37.000]  你想想一輛汽車裡面
[00:11:37.000 --> 00:11:38.000]  我不知道是否重要
[00:11:38.000 --> 00:11:39.000]  汽缸當然重要
[00:11:39.000 --> 00:11:42.000]  不過可能其中一粒螺絲也重要
[00:11:42.000 --> 00:11:43.000]  那粒螺絲不會說
[00:11:43.000 --> 00:11:45.000]  我這麼小的螺絲
[00:11:45.000 --> 00:11:46.000]  當然不重要
[00:11:46.000 --> 00:11:47.000]  沒了你就糟糕了
[00:11:47.000 --> 00:11:48.000]  那輛車撞過去
[00:11:48.000 --> 00:11:50.000]  就算那個技術不夠好也好
[00:11:50.000 --> 00:11:52.000]  所以在神的眼中
[00:11:52.000 --> 00:11:53.000]  我們的侍奉
[00:11:53.000 --> 00:11:55.000]  祂不是計算我們的崗位
[00:11:55.000 --> 00:11:59.000]  祂計算我們是否甘心樂意去侍奉
[00:11:59.000 --> 00:12:01.000]  這是神對我們的呼召
[00:12:01.000 --> 00:12:04.000]  所以你看看
[00:12:04.000 --> 00:12:08.000]  大衛的第二個看法
[00:12:08.000 --> 00:12:11.000]  我們今天看看
[00:12:11.000 --> 00:12:18.000]  基督教很少建一座很高的耶穌基督像
[00:12:18.000 --> 00:12:20.000]  除了天主教也有建之外
[00:12:20.000 --> 00:12:22.000]  我們基督教真的很少
[00:12:22.000 --> 00:12:24.000]  但是其他的宗教
[00:12:24.000 --> 00:12:26.000]  你會看到他們很誇耀
[00:12:26.000 --> 00:12:32.000]  我要為什麼宗教建一個20米高的大像
[00:12:32.000 --> 00:12:34.000]  不是大象是大象
[00:12:34.000 --> 00:12:37.000]  飛機下來的時候也看到這個像
[00:12:37.000 --> 00:12:39.000]  其實我們的神
[00:12:39.000 --> 00:12:42.000]  是不需要靠這麼宏偉的東西
[00:12:42.000 --> 00:12:44.000]  去肯定祂的存在
[00:12:44.000 --> 00:12:47.000]  因為我們的神根本就存在
[00:12:47.000 --> 00:12:51.000]  我們不需要像其他的宗教
[00:12:51.000 --> 00:12:53.000]  把像建得很難看
[00:12:53.000 --> 00:12:55.000]  又要高又要大
[00:12:55.000 --> 00:12:56.000]  還要鑲金
[00:12:56.000 --> 00:12:59.000]  還要鑲幾顆鑽石
[00:12:59.000 --> 00:13:00.000]  為什麼呢
[00:13:00.000 --> 00:13:02.000]  其中一個原因
[00:13:02.000 --> 00:13:05.000]  就是要肯定我這個偶像存在
[00:13:05.000 --> 00:13:08.000]  所以當以色列人進入迦南的時候
[00:13:08.000 --> 00:13:12.000]  很多偶像都建了很大的神廟
[00:13:12.000 --> 00:13:14.000]  今天希臘也是
[00:13:14.000 --> 00:13:16.000]  很多神廟很多像
[00:13:16.000 --> 00:13:18.000]  可能我們今天去參觀
[00:13:18.000 --> 00:13:19.000]  不過他就肯定
[00:13:19.000 --> 00:13:21.000]  你看我這個偶像
[00:13:21.000 --> 00:13:22.000]  要你肯定
[00:13:22.000 --> 00:13:24.000]  不然你怎麼知道祂存在
[00:13:24.000 --> 00:13:26.000]  不過我們那位耶穌基督
[00:13:26.000 --> 00:13:27.000]  那位耶和華神
[00:13:27.000 --> 00:13:30.000]  他不需要靠這些去肯定
[00:13:30.000 --> 00:13:32.000]  所以建造聖殿
[00:13:32.000 --> 00:13:34.000]  大衛除了他自己本身
[00:13:34.000 --> 00:13:37.000]  欠缺了神對他的呼召之外
[00:13:37.000 --> 00:13:39.000]  其實在他的觀念上
[00:13:39.000 --> 00:13:41.000]  他都是犯了這個錯誤
[00:13:41.000 --> 00:13:44.000]  就是說他要建這個聖殿的時候
[00:13:44.000 --> 00:13:47.000]  他是很需要別人肯定
[00:13:47.000 --> 00:13:49.000]  耶和華神的存在
[00:13:49.000 --> 00:13:50.000]  所以我們是不需要的
[00:13:50.000 --> 00:13:55.000]  今天我們教我們所敬拜的真神
[00:13:55.000 --> 00:13:58.000]  我們不需要靠什麼30米、40米
[00:13:58.000 --> 00:14:00.000]  大家越起越高鬥高
[00:14:00.000 --> 00:14:02.000]  去給別人肯定
[00:14:02.000 --> 00:14:04.000]  其實聖殿
[00:14:04.000 --> 00:14:06.000]  如果我覺得
[00:14:06.000 --> 00:14:07.000]  是一個記號
[00:14:07.000 --> 00:14:11.000]  是標註著我們和神的關係
[00:14:11.000 --> 00:14:12.000]  所以我們明白
[00:14:12.000 --> 00:14:13.000]  我們進入聖殿
[00:14:13.000 --> 00:14:15.000]  只是做兩件事
[00:14:15.000 --> 00:14:16.000]  大家記住
[00:14:16.000 --> 00:14:17.000]  第一
[00:14:17.000 --> 00:14:19.000]  聖殿是用來敬拜
[00:14:19.000 --> 00:14:21.000]  聖殿不是用來開茶會的
[00:14:21.000 --> 00:14:22.000]  第二
[00:14:22.000 --> 00:14:24.000]  聖殿是用來讓我們禱告的
[00:14:24.000 --> 00:14:26.000]  我們是禱告的殿
[00:14:26.000 --> 00:14:29.000]  所以無論去多宏偉都好
[00:14:29.000 --> 00:14:31.000]  我們都是做這兩件事
[00:14:31.000 --> 00:14:32.000]  所以弟兄姊妹
[00:14:32.000 --> 00:14:33.000]  我們想一想
[00:14:33.000 --> 00:14:35.000]  為什麼我們要崇拜新安排呢
[00:14:35.000 --> 00:14:37.000]  我講一些感受給大家聽
[00:14:37.000 --> 00:14:41.000]  以免以後不要來和莫生
[00:14:41.000 --> 00:14:43.000]  10點半莫生在外面
[00:14:43.000 --> 00:14:44.000]  弟兄姊妹
[00:14:44.000 --> 00:14:45.000]  莫生
[00:14:45.000 --> 00:14:46.000]  你吃了麵包了嗎?
[00:14:46.000 --> 00:14:47.000]  你喝了茶了嗎?
[00:14:47.000 --> 00:14:48.000]  10點半
[00:14:48.000 --> 00:14:50.000]  師班正在走進來
[00:14:50.000 --> 00:14:51.000]  他還在外面拿著一杯茶
[00:14:51.000 --> 00:14:52.000]  走來問莫生
[00:14:52.000 --> 00:14:53.000]  你吃了麵包了嗎?
[00:14:53.000 --> 00:14:54.000]  你喝了茶了嗎?
[00:14:54.000 --> 00:14:55.000]  如果莫生罵他
[00:14:55.000 --> 00:14:56.000]  我怕他下次不回來
[00:14:56.000 --> 00:14:57.000]  永遠都不回教會
[00:14:57.000 --> 00:14:59.000]  這個傳承人這麼兇
[00:14:59.000 --> 00:15:00.000]  我吃麵包而已
[00:15:00.000 --> 00:15:02.000]  我身體需要
[00:15:02.000 --> 00:15:04.000]  但他不知道原來10點半人家敬拜
[00:15:04.000 --> 00:15:05.000]  師班正在走進來
[00:15:05.000 --> 00:15:06.000]  他還在外面
[00:15:06.000 --> 00:15:08.000]  拿著一杯茶和莫生說
[00:15:08.000 --> 00:15:10.000]  你喝了咖啡了嗎?
[00:15:10.000 --> 00:15:12.000]  所以為什麼我們有新的安排呢?
[00:15:12.000 --> 00:15:14.000]  你想想我們回教會
[00:15:14.000 --> 00:15:16.000]  每個主人分別為聖
[00:15:16.000 --> 00:15:18.000]  來到聖殿當中
[00:15:18.000 --> 00:15:19.000]  最重要做什麼
[00:15:19.000 --> 00:15:20.000]  最重要
[00:15:20.000 --> 00:15:22.000]  今天那些青年人
[00:15:22.000 --> 00:15:23.000]  那些年輕人跟我說
[00:15:23.000 --> 00:15:25.000]  莫生你很瘦
[00:15:25.000 --> 00:15:26.000]  瘦就瘦
[00:15:26.000 --> 00:15:28.000]  不用加個勁字
[00:15:28.000 --> 00:15:30.000]  我說也不是很瘦
[00:15:30.000 --> 00:15:32.000]  莫生你很瘦
[00:15:32.000 --> 00:15:35.000]  現在我是不是很肥呢?
[00:15:35.000 --> 00:15:36.000]  不用加個勁字
