
[00:00:00.000 --> 00:00:03.000]  好,弟兄姊妹,我們一起先低頭祈禱吧
[00:02:53.800 --> 00:02:56.800]  美國你如果聽新聞
[00:02:56.800 --> 00:03:00.800]  當然有很多那些不如理想的地方
[00:03:00.800 --> 00:03:04.800]  但起碼都未至於欺壓到你身不如死
[00:03:04.800 --> 00:03:07.800]  但是有些情況,有些地方
[00:03:07.800 --> 00:03:10.800]  有些環境你真的想死
[00:03:10.800 --> 00:03:12.800]  身不如死
[00:03:12.800 --> 00:03:16.800]  而沒有人幫他們,沒有人答救
[00:03:16.800 --> 00:03:18.800]  他說對比起來
[00:03:18.800 --> 00:03:21.800]  那些未出生的嬰兒
[00:03:21.800 --> 00:03:24.800]  可能更好,不出生更好
[00:03:24.800 --> 00:03:27.800]  他就是在說這一種恐怖
[00:03:27.800 --> 00:03:31.800]  而事實上,傳道書給我們看到
[00:03:31.800 --> 00:03:35.800]  這個就是世界的現況
[00:03:35.800 --> 00:03:37.800]  這個就是我們世界的現況
[00:03:37.800 --> 00:03:40.800]  當然我們也未必每天都面對
[00:03:40.800 --> 00:03:42.800]  我們感謝神
[00:03:42.800 --> 00:03:44.800]  不需要每天面對
[00:03:44.800 --> 00:03:46.800]  但是他也沒有掩飾
[00:03:46.800 --> 00:03:48.800]  是真的有這樣的事情發生
[00:03:48.800 --> 00:03:50.800]  而這樣的時候
[00:03:50.800 --> 00:03:52.800]  讓我們想到
[00:03:52.800 --> 00:03:55.800]  其實為什麼會這樣呢
[00:03:55.800 --> 00:03:57.800]  為什麼會這樣呢
[00:03:57.800 --> 00:03:59.800]  當中
[00:03:59.800 --> 00:04:04.800]  權力是給人一種很大的
[00:04:04.800 --> 00:04:10.800]  一個很大的危機
[00:04:10.800 --> 00:04:13.800]  在這個社會當中
[00:04:13.800 --> 00:04:16.800]  當然是很自然的
[00:04:16.800 --> 00:04:18.800]  很多的制度成立
[00:04:18.800 --> 00:04:20.800]  才成為一個社會
[00:04:20.800 --> 00:04:23.800]  成為一個文明,成為一個civilization
[00:04:23.800 --> 00:04:27.800]  但是在這些制度成立的背後
[00:04:27.800 --> 00:04:31.800]  很明顯就會有權力的
[00:04:31.800 --> 00:04:34.800]  有些人是掌握到權力的
[00:04:34.800 --> 00:04:36.800]  但問題的恐怖就是
[00:04:36.800 --> 00:04:38.800]  聖經其實給我們看到
[00:04:38.800 --> 00:04:40.800]  其實這些制度之所以可以這麼恐怖
[00:04:40.800 --> 00:04:42.800]  恐怖到一個地步
[00:04:42.800 --> 00:04:44.800]  令人身不如死
[00:04:44.800 --> 00:04:47.800]  就是因為權力本身
[00:04:47.800 --> 00:04:51.800]  是令到想有權力的人
[00:04:51.800 --> 00:04:55.800]  是更加想去越來越拿越多
[00:04:55.800 --> 00:04:57.800]  越來越控制越來越多
[00:04:57.800 --> 00:04:59.800]  有權力的人
[00:04:59.800 --> 00:05:01.800]  有些人是很有機心
[00:05:01.800 --> 00:05:03.800]  要去得到權力的人
[00:05:03.800 --> 00:05:05.800]  是很有那種控制慾的
[00:05:05.800 --> 00:05:07.800]  如果你無慾無求的
[00:05:07.800 --> 00:05:09.800]  你都不想
[00:05:09.800 --> 00:05:11.800]  有時候給你權力這麼多
[00:05:11.800 --> 00:05:13.800]  你都不想
[00:05:13.800 --> 00:05:15.800]  但是有些人
[00:05:15.800 --> 00:05:17.800]  可能在他的性格當中
[00:05:17.800 --> 00:05:20.800]  或者在他的成長背景當中
[00:05:20.800 --> 00:05:22.800]  他很有那種控制慾的時候
[00:05:22.800 --> 00:05:24.800]  權力對他們來說
[00:05:24.800 --> 00:05:27.800]  是一個很大的一種誘惑
[00:05:27.800 --> 00:05:29.800]  而當他得到權力的時候
[00:05:29.800 --> 00:05:32.800]  他就不是會覺得夠
[00:05:32.800 --> 00:05:36.800]  他是越來越想控制越來越多
[00:05:36.800 --> 00:05:39.800]  越來越想將每樣東西
[00:05:39.800 --> 00:05:43.800]  好像是除了慾望來支配
[00:05:43.800 --> 00:05:47.800]  這個就是權力那種誘惑
[00:05:47.800 --> 00:05:49.800]  或者權力那種危機
[00:05:49.800 --> 00:05:51.800]  這個世界本身
[00:05:51.800 --> 00:05:54.800]  有權力本身是無可厚非的
[00:05:54.800 --> 00:05:56.800]  甚至於一個家庭當中
[00:05:56.800 --> 00:05:58.800]  你父母你都要有權力
[00:05:58.800 --> 00:06:01.800]  才可以幫助子女
[00:06:01.800 --> 00:06:05.800]  有一個系統的
[00:06:05.800 --> 00:06:09.800]  這樣去帶領他生活各方面
[00:06:09.800 --> 00:06:11.800]  這個是無可厚非的
[00:06:11.800 --> 00:06:13.800]  一個學校都一樣的
[00:06:13.800 --> 00:06:15.800]  你先生一定要有權力的
[00:06:15.800 --> 00:06:17.800]  不然先生又說後面又說
[00:06:17.800 --> 00:06:19.800]  那你怎麼教書呢
[00:06:19.800 --> 00:06:21.800]  沒有可能的
[00:06:21.800 --> 00:06:23.800]  權力本身是任何的結構
[00:06:23.800 --> 00:06:25.800]  或者任何的組織當中
[00:06:25.800 --> 00:06:27.800]  都是一個它能夠順利運作的
[00:06:27.800 --> 00:06:29.800]  必然的一部份來的
[00:06:29.800 --> 00:06:32.800]  他不是說沒有了權力就行了
[00:06:32.800 --> 00:06:33.800]  沒有了權力
[00:06:33.800 --> 00:06:35.800]  一個無政府狀態就沒有權力了
[00:06:35.800 --> 00:06:37.800]  但是你知道根本無政府狀態
[00:06:37.800 --> 00:06:39.800]  根本是不行的
[00:06:39.800 --> 00:06:41.800]  你經常都要防著鄰居
[00:06:41.800 --> 00:06:43.800]  不要走進來你家裡搶東西
[00:06:43.800 --> 00:06:49.800]  整個社會根本不能夠運作得到
[00:06:49.800 --> 00:06:52.800]  當然有些警察可能要維持秩序
[00:06:52.800 --> 00:06:55.800]  權力自然在一個社會制度
[00:06:55.800 --> 00:06:57.800]  一定是會有的
[00:06:57.800 --> 00:07:01.800]  但問題就是本身在人性裏面
[00:07:01.800 --> 00:07:03.800]  傳道書就看到
[00:07:03.800 --> 00:07:05.800]  在人性裏面就是有些東西
[00:07:05.800 --> 00:07:09.800]  會令到權力是會侵蝕的
[00:07:09.800 --> 00:07:15.800]  會令到權力去侵蝕的
[00:07:15.800 --> 00:07:17.800]  這個就是那種恐怖
[00:07:17.800 --> 00:07:22.800]  就是這個世界現在那種殘酷的地方就在這裏
[00:07:22.800 --> 00:07:26.800]  人如果是良善的
[00:07:26.800 --> 00:07:30.800]  對於權力的侵犯是絕緣的
[00:07:30.800 --> 00:07:32.800]  是沒有問題的
[00:07:32.800 --> 00:07:33.800]  但問題是
[00:07:33.800 --> 00:07:36.800]  權力本身就好像魔戒
[00:07:36.800 --> 00:07:39.800]  即是Lord of the Rings那隻戒指
[00:07:39.800 --> 00:07:41.800]  即是你看過那個小說
[00:07:41.800 --> 00:07:42.800]  或者看過那個電影
[00:07:42.800 --> 00:07:43.800]  你知道國光的什麼
[00:07:43.800 --> 00:07:46.800]  那隻戒指其實就代表了權力
[00:07:46.800 --> 00:07:48.800]  每個人都想要
[00:07:48.800 --> 00:07:52.800]  因為得到那隻戒指就可以得到所有
[00:07:52.800 --> 00:07:53.800]  得到天下
[00:07:53.800 --> 00:07:55.800]  所有東西都被他控制
[00:07:55.800 --> 00:07:57.800]  無論善或者惡的勢力
[00:07:57.800 --> 00:07:59.800]  的軍隊都受他控制
[00:07:59.800 --> 00:08:03.800]  這個就是魔戒就是在講權力
[00:08:03.800 --> 00:08:05.800]  如果個個都是hobbit來的
[00:08:05.800 --> 00:08:08.800]  個個都是小矮人
[00:08:08.800 --> 00:08:10.800]  無欲無求 種田
[00:08:10.800 --> 00:08:15.800]  權力對他們的那種控制是少很多的
[00:08:15.800 --> 00:08:17.800]  所以那個主角才可以
[00:08:17.800 --> 00:08:19.800]  找那個主角來
[00:08:19.800 --> 00:08:25.800]  負責將那隻戒指扔去毀滅他
[00:08:25.800 --> 00:08:27.800]  你記得那個故事當中
[00:08:27.800 --> 00:08:30.800]  那個主角說 嘩 這麼難的
[00:08:30.800 --> 00:08:31.800]  其實那個主角
[00:08:31.800 --> 00:08:33.800]  本身其實是那些小矮人
[00:08:33.800 --> 00:08:35.800]  在野外生活無欲無求
[00:08:35.800 --> 00:08:37.800]  代表了這種權力
[00:08:37.800 --> 00:08:40.800]  沒有任何嚮往那些
[00:08:40.800 --> 00:08:43.800]  即是在荒山野嶺住的那些
[00:08:43.800 --> 00:08:45.800]  種田生活的人
[00:08:45.800 --> 00:08:48.800]  那個巫師你記得
[00:08:48.800 --> 00:08:50.800]  Gandalf呢
[00:08:50.800 --> 00:08:52.800]  他就告訴他
[00:08:52.800 --> 00:08:54.800]  這個戒指很危險的
[00:08:54.800 --> 00:08:55.800]  我們要毀滅他
[00:08:55.800 --> 00:08:58.800]  那個hobbit呢
[00:08:58.800 --> 00:09:00.800]  Ferdows就說
[00:09:00.800 --> 00:09:02.800]  這樣啊 我不要了 我給你
[00:09:02.800 --> 00:09:04.800]  他就將那個戒指
[00:09:04.800 --> 00:09:06.800]  嘗試給Gandalf的時候
[00:09:06.800 --> 00:09:07.800]  給那個巫師的時候
[00:09:07.800 --> 00:09:11.800]  那個巫師本身就
[00:09:11.800 --> 00:09:14.800]  非常之驚啊
[00:09:14.800 --> 00:09:16.800]  他就說 不要啊 你不要給我
[00:09:16.800 --> 00:09:17.800]  不行的
[00:09:17.800 --> 00:09:19.800]  我們每個人碰到這隻戒指
[00:09:19.800 --> 00:09:20.800]  都會被他控制
[00:09:20.800 --> 00:09:22.800]  因為那個巫師本身
[00:09:22.800 --> 00:09:24.800]  他是人來的
[00:09:24.800 --> 00:09:25.800]  其實他知道呢
[00:09:25.800 --> 00:09:27.800]  他控制 駕馭不了
[00:09:27.800 --> 00:09:29.800]  那個權力 那種慾望
[00:09:29.800 --> 00:09:31.800]  當有權力去到的時候呢
[00:09:31.800 --> 00:09:32.800]  是沒有辦法駕馭的
[00:09:32.800 --> 00:09:34.800]  那隻戒指最終會將他控制
[00:09:34.800 --> 00:09:35.800]  所以他說
[00:09:35.800 --> 00:09:36.800]  他就不能碰到那隻戒指
[00:09:36.800 --> 00:09:39.800]  其實整個故事本身
[00:09:39.800 --> 00:09:41.800]  那個作者其實就反映了一件事
[00:09:41.800 --> 00:09:45.800]  就是權力就是這件事
[00:09:45.800 --> 00:09:48.800]  人性的邪惡是沒有辦法駕馭的
[00:09:48.800 --> 00:09:50.800]  如果每個人都是善良的
[00:09:50.800 --> 00:09:51.800]  你有的權力
[00:09:51.800 --> 00:09:53.800]  都是想著會造福人群的
[00:09:53.800 --> 00:09:55.800]  那當然就是好啊
[00:09:55.800 --> 00:09:56.800]  但問題就是
[00:09:56.800 --> 00:09:58.800]  這個世界根本就不是烏托邦來的
[00:09:58.800 --> 00:10:00.800]  問題就是人呢
[00:10:00.800 --> 00:10:05.800]  是有他自己那種敗壞的本性
[00:10:05.800 --> 00:10:07.800]  而這個敗壞的本性呢
[00:10:07.800 --> 00:10:09.800]  就好像催化劑那樣
[00:10:09.800 --> 00:10:12.800]  一 有權力的時候呢
[00:10:12.800 --> 00:10:15.800]  他就只是會想自己的
[00:10:15.800 --> 00:10:17.800]  他只是想自己的時候
[00:10:17.800 --> 00:10:18.800]  自我又不斷地膨脹
[00:10:18.800 --> 00:10:19.800]  又覺得自己很厲害
[00:10:19.800 --> 00:10:21.800]  接著就要控制別人
[00:10:21.800 --> 00:10:23.800]  就想 他所要的東西
[00:10:23.800 --> 00:10:25.800]  其實沒有權力的時候
[00:10:25.800 --> 00:10:27.800]  他不會要那麼多東西的
[00:10:27.800 --> 00:10:29.800]  有權力的時候就越要越多
[00:10:29.800 --> 00:10:32.800]  那個自我就不斷地膨脹
[00:10:32.800 --> 00:10:33.800]  這個就是
[00:10:33.800 --> 00:10:36.800]  我們所面對的一個困難
[00:10:36.800 --> 00:10:38.800]  困局就在這裏
[00:10:38.800 --> 00:10:39.800]  在日光之下
[00:10:39.800 --> 00:10:41.800]  人性是一種的敗壞
[00:10:41.800 --> 00:10:42.800]  而這種敗壞
[00:10:42.800 --> 00:10:44.800]  如果加上權力的時候呢
[00:10:44.800 --> 00:10:47.800]  很多制度是不可行的
[00:10:47.800 --> 00:10:49.800]  美國的制度
[00:10:49.800 --> 00:10:51.800]  或者美國那種
[00:10:51.800 --> 00:10:54.800]  一開始立國的時候呢
[00:10:54.800 --> 00:10:56.800]  那些美國那些創國
[00:10:56.800 --> 00:10:58.800]  那些創國那些
[00:10:58.800 --> 00:10:59.800]  很多的人呢
[00:10:59.800 --> 00:11:01.800]  其實他們
[00:11:01.800 --> 00:11:03.800]  當然有很多是很好的基督徒
[00:11:03.800 --> 00:11:04.800]  有的即使不是基督徒呢
[00:11:04.800 --> 00:11:07.800]  但是他們都有一種的共識
[00:11:07.800 --> 00:11:08.800]  你知道是什麼嗎
[00:11:08.800 --> 00:11:11.800]  在美國的立約制度的共識是什麼嗎
[00:11:11.800 --> 00:11:15.800]  不單只是人人平等
[00:11:15.800 --> 00:11:18.800]  他說在美國立約制度的共識就是說
[00:11:18.800 --> 00:11:21.800]  權力是一定要受到約束的
[00:11:21.800 --> 00:11:24.800]  政府是一定要受到監控的
[00:11:24.800 --> 00:11:27.800]  所以美國整個制度方面
[00:11:27.800 --> 00:11:30.800]  司法獨立
[00:11:30.800 --> 00:11:33.800]  行政獨立
[00:11:33.800 --> 00:11:34.800]  立法獨立
[00:11:34.800 --> 00:11:36.800]  就是因為司法行政立法
[00:11:36.800 --> 00:11:38.800]  這三個其實是給這三個
[00:11:38.800 --> 00:11:40.800]  是互相制衡的
[00:11:40.800 --> 00:11:42.800]  不會給你一個獨大
[00:11:42.800 --> 00:11:47.800]  接著為什麼又要有言論自由呢
[00:11:47.800 --> 00:11:49.800]  就是因為保障了
[00:11:49.800 --> 00:11:50.800]  你可以罵政府
[00:11:50.800 --> 00:11:52.800]  因為你有人罵他呢
[00:11:52.800 --> 00:11:55.800]  他就不敢這麼放肆
[00:11:55.800 --> 00:11:58.800]  為什麼會有
[00:11:58.800 --> 00:12:03.800]  那些公民要講到人權平等呢
[00:12:03.800 --> 00:12:05.800]  就是因為他知道
[00:12:05.800 --> 00:12:09.800]  有權力的人是會壓榨弱小的人
[00:12:09.800 --> 00:12:11.800]  所以我們要保障每個人都是
[00:12:11.800 --> 00:12:13.800]  有基本的人權
[00:12:13.800 --> 00:12:17.800]  他所擁有的東西不可以隨意被人拿走
[00:12:17.800 --> 00:12:20.800]  他所擁有的基本做人的尊嚴
[00:12:20.800 --> 00:12:22.800]  不可以隨時被人剝奪
[00:12:22.800 --> 00:12:24.800]  就是這些所有的東西
[00:12:24.800 --> 00:12:26.800]  在美國立法的時候
[00:12:26.800 --> 00:12:30.800]  其實就和很多其他國家很不同的
[00:12:30.800 --> 00:12:32.800]  就是因為他看到
[00:12:32.800 --> 00:12:34.800]  在我們美國的 founder
[00:12:34.800 --> 00:12:36.800]  美國那些立國的人
[00:12:36.800 --> 00:12:38.800]  他明白到一件事
[00:12:38.800 --> 00:12:41.800]  就是人性遇到權力
[00:12:41.800 --> 00:12:43.800]  是會扭曲的
[00:12:43.800 --> 00:12:45.800]  是會敗壞的
[00:12:45.800 --> 00:12:47.800]  無論你最初有多好的時候
[00:12:47.800 --> 00:12:50.800]  有多好的理想都好
[00:12:50.800 --> 00:12:54.800]  你是駕馭不了權力的
[00:12:54.800 --> 00:12:57.800]  而這樣之後
[00:12:57.800 --> 00:12:59.800]  就是有了權力的人
[00:12:59.800 --> 00:13:03.800]  也都會將他的特權正常化的
[00:13:03.800 --> 00:13:06.800]  就是本來譬如人人平等的時候
[00:13:06.800 --> 00:13:08.800]  你所有的東西
[00:13:08.800 --> 00:13:11.800]  或者譬如大家舉例來講
[00:13:11.800 --> 00:13:14.800]  去到機場那裡
[00:13:14.800 --> 00:13:16.800]  要過安檢
[00:13:16.800 --> 00:13:18.800]  那就大家排隊
[00:13:18.800 --> 00:13:20.800]  先到先得
[00:13:20.800 --> 00:13:23.800]  但是如果你有權力的時候
[00:13:23.800 --> 00:13:25.800]  有特權
[00:13:25.800 --> 00:13:27.800]  你就可以不用排隊了
[00:13:27.800 --> 00:13:30.800]  那你就會越來越覺得
[00:13:30.800 --> 00:13:32.800]  這些正常化了
[00:13:32.800 --> 00:13:35.800]  我去到哪裡都可以休人一等
[00:13:35.800 --> 00:13:39.800]  人家要等這些屬於低下的人要等
[00:13:39.800 --> 00:13:42.800]  我就不應該要等了
[00:13:42.800 --> 00:13:44.800]  諸如此類你可以想像的
[00:13:44.800 --> 00:13:46.800]  譬如舉例來講
[00:13:46.800 --> 00:13:49.800]  個個入機場都不可以帶瓶水的
[00:13:49.800 --> 00:13:50.800]  如果你有特權
[00:13:50.800 --> 00:13:51.800]  你可以帶水的
[00:13:51.800 --> 00:13:53.800]  那你就會帶了
[00:13:53.800 --> 00:13:54.800]  帶了之後
[00:13:54.800 --> 00:13:55.800]  習以為常之後
[00:13:55.800 --> 00:13:57.800]  你每次帶水你又不覺得沒事
[00:13:57.800 --> 00:13:58.800]  其他那些人不帶
[00:13:58.800 --> 00:13:59.800]  因為他們是恐怖份子
[00:13:59.800 --> 00:14:00.800]  我不是恐怖份子
[00:14:00.800 --> 00:14:02.800]  我有特權我又可以帶
[00:14:02.800 --> 00:14:06.800]  就是你要將特權去正常化
[00:14:06.800 --> 00:14:07.800]  當有特權的人
[00:14:07.800 --> 00:14:10.800]  就會看那些沒有特權的人
[00:14:10.800 --> 00:14:13.800]  是低一級的了
[00:14:13.800 --> 00:14:17.800]  你不斷一步一步的時候
[00:14:17.800 --> 00:14:21.800]  權力就是將自己的慾望
[00:14:21.800 --> 00:14:25.800]  去犧牲了下面的人
[00:14:25.800 --> 00:14:27.800]  所以權力永遠都是一個
[00:14:27.800 --> 00:14:28.800]  好像金字塔那樣
[00:14:28.800 --> 00:14:31.800]  永遠都有些人是佔底的
[00:14:31.800 --> 00:14:33.800]  權力永遠都是
[00:14:33.800 --> 00:14:36.800]  踩著別人來建立上去的
[00:14:36.800 --> 00:14:38.800]  永遠都有些人犧牲的
[00:14:38.800 --> 00:14:41.800]  所以在權力的制度
[00:14:41.800 --> 00:14:43.800]  恐怖之下就是說
[00:14:43.800 --> 00:14:49.800]  看那些被犧牲的人不當是人
[00:14:49.800 --> 00:14:51.800]  變成了韭菜
[00:14:51.800 --> 00:14:52.800]  可以割的
[00:14:52.800 --> 00:14:54.800]  可以試吃就吃的了
[00:14:54.800 --> 00:14:57.800]  因為現在又有人說
[00:14:57.800 --> 00:14:59.800]  又變成人抗
[00:14:59.800 --> 00:15:00.800]  就好像礦石那樣
[00:15:00.800 --> 00:15:02.800]  不斷被人挖的
[00:15:02.800 --> 00:15:03.800]  因為有權力的人
[00:15:03.800 --> 00:15:06.800]  去看這些特權正常化的時候
[00:15:06.800 --> 00:15:08.800]  他將下面那些人
[00:15:08.800 --> 00:15:12.800]  去犧牲是變成了正常
[00:15:12.800 --> 00:15:15.800]  其實歸根結底
[00:15:15.800 --> 00:15:21.800]  權力本身是將人性放大
[00:15:21.800 --> 00:15:24.800]  權力本身就好像一個放大鏡
[00:15:24.800 --> 00:15:26.800]  如果你是醜惡的
[00:15:26.800 --> 00:15:28.800]  越放越醜
[00:15:28.800 --> 00:15:31.800]  你黑暗的就越放越黑
[00:15:31.800 --> 00:15:34.800]  你是貪心的
[00:15:34.800 --> 00:15:38.800]  越有權力的人就越來越貪越多
[00:15:38.800 --> 00:15:42.800]  你是自私的
[00:15:42.800 --> 00:15:45.800]  你的自私也無限放大
[00:15:45.800 --> 00:15:50.800]  令你的自私可以將別人踩在腳下
[00:15:50.800 --> 00:15:54.800]  權力就是一種這樣恐怖的遊戲
[00:15:54.800 --> 00:15:57.800]  當然我剛才也說
[00:15:57.800 --> 00:15:59.800]  這個世界也沒有辦法
[00:15:59.800 --> 00:16:01.800]  沒有權力架構的
[00:16:01.800 --> 00:16:02.800]  你在學校
[00:16:02.800 --> 00:16:04.800]  在家裡也有權力架構
[00:16:04.800 --> 00:16:07.800]  那些小孩放肆跟父母平起平坐
[00:16:07.800 --> 00:16:09.800]  不是說成年人
[00:16:09.800 --> 00:16:12.800]  是說三歲的
[00:16:12.800 --> 00:16:14.800]  那你說
[00:16:14.800 --> 00:16:16.800]  行不行啊
[00:16:16.800 --> 00:16:18.800]  最簡單的就是
[00:16:18.800 --> 00:16:20.800]  每次都要吃糖果
[00:16:20.800 --> 00:16:22.800]  代替正餐的
[00:16:22.800 --> 00:16:23.800]  你說
[00:16:23.800 --> 00:16:24.800]  他跟我一樣的
[00:16:24.800 --> 00:16:25.800]  我們投票吧
[00:16:25.800 --> 00:16:26.800]  一人一票
[00:16:26.800 --> 00:16:27.800]  如果有四個小孩
[00:16:27.800 --> 00:16:29.800]  爸爸媽媽也有兩個
[00:16:29.800 --> 00:16:31.800]  四對二
[00:16:31.800 --> 00:16:33.800]  每次都投
[00:16:33.800 --> 00:16:37.800]  吃朱古力意大利的朱古力昏爐
[00:16:37.800 --> 00:16:40.800]  即是朱古力火鍋
[00:16:40.800 --> 00:16:41.800]  是不是
[00:16:41.800 --> 00:16:43.800]  根本不行的
[00:16:43.800 --> 00:16:46.800]  這個世界的悲劇就是這樣
[00:16:46.800 --> 00:16:49.800]  是需要有權力來運作
[00:16:49.800 --> 00:16:52.800]  但是人性就是敗壞的
[00:16:52.800 --> 00:16:54.800]  在權力之下
[00:16:54.800 --> 00:16:55.800]  甚至乎
[00:16:55.800 --> 00:16:56.800]  所以他就說到
[00:16:56.800 --> 00:16:57.800]  一開始的時候
[00:16:57.800 --> 00:16:59.800]  傳道書就說到這麼恐怖
[00:16:59.800 --> 00:17:03.800]  特別那些無限權力的人
[00:17:03.800 --> 00:17:04.800]  或者一張權力
[00:17:04.800 --> 00:17:06.800]  是很大很大的人
[00:17:06.800 --> 00:17:09.800]  而沒有任何制約的制度之下
[00:17:09.800 --> 00:17:14.800]  就是很多的苦難
[00:17:14.800 --> 00:17:18.800]  很多人在下面真的痛不欲生
[00:17:18.800 --> 00:17:22.800]  聖經沒有美化這些現實
[00:17:22.800 --> 00:17:23.800]  是有的
[00:17:23.800 --> 00:17:24.800]  是有的
[00:17:24.800 --> 00:17:29.800]  然後他就再說第二件事
[00:17:29.800 --> 00:17:32.800]  剛才就說到第一種世界的悲哀
[00:17:32.800 --> 00:17:34.800]  第二種世界有什麼悲哀呢
[00:17:34.800 --> 00:17:35.800]  他說
[00:17:35.800 --> 00:17:36.800]  我又見人
[00:17:36.800 --> 00:17:37.800]  為一切的勞碌
[00:17:37.800 --> 00:17:39.800]  和各樣靈巧的工作
[00:17:39.800 --> 00:17:41.800]  就被淪寫疾悼
[00:17:41.800 --> 00:17:42.800]  自己也時開胸
[00:17:42.800 --> 00:17:43.800]  也時暴風
[00:17:43.800 --> 00:17:45.800]  如沒人抱著手
[00:17:45.800 --> 00:17:46.800]  吃自己的肉
[00:17:46.800 --> 00:17:47.800]  滿了一把
[00:17:47.800 --> 00:17:48.800]  享安靜
[00:17:48.800 --> 00:17:50.800]  強而滿了兩把
[00:17:50.800 --> 00:17:52.800]  勞碌暴風
[00:17:52.800 --> 00:17:55.800]  這裡就說到有些人
[00:17:55.800 --> 00:17:57.800]  這個世界的第二種悲哀
[00:17:57.800 --> 00:18:00.800]  就是有些人很努力工作
[00:18:00.800 --> 00:18:04.800]  但他的努力工作那種動力
[00:18:04.800 --> 00:18:06.800]  是怎樣來的
[00:18:06.800 --> 00:18:09.800]  是妒忌別人
[00:18:09.800 --> 00:18:13.800]  他很想要別人要的東西
[00:18:13.800 --> 00:18:16.800]  有沒有見過這樣的情況呢
[00:18:16.800 --> 00:18:17.800]  事實上
[00:18:17.800 --> 00:18:18.800]  有些人
[00:18:18.800 --> 00:18:22.800]  其實他的動力就是要妒忌
[00:18:22.800 --> 00:18:29.800]  或者他想要別人想要別人的東西
[00:18:29.800 --> 00:18:32.800]  這種是一個悲哀
[00:18:32.800 --> 00:18:36.800]  他說如果一個情況當中
[00:18:36.800 --> 00:18:39.800]  人活著就是好像用妒忌
[00:18:39.800 --> 00:18:40.800]  嫉妒
[00:18:40.800 --> 00:18:44.800]  成為了他人生的動力呢
[00:18:44.800 --> 00:18:47.800]  這種是一個很殘酷的悲哀
[00:18:47.800 --> 00:18:50.800]  他說好像勞碌暴風
[00:18:50.800 --> 00:18:51.800]  好像努力
[00:18:51.800 --> 00:18:53.800]  好像用手去捉風
