
[00:00:00.000 --> 00:00:05.540]  我們也很願意對主說我們在此原主差遣
[00:05:38.720 --> 00:05:40.640]  原來彼得還有一艘船
[00:05:40.640 --> 00:05:41.800]  是不是?
[00:05:41.800 --> 00:05:43.600]  打雨就不打了
[00:05:43.600 --> 00:05:45.160]  不過那艘船還留在那裡
[00:05:45.160 --> 00:05:45.680]  是不是?
[00:05:45.680 --> 00:05:48.280]  不怕一萬最怕萬一有什麼事情的時候
[00:05:48.280 --> 00:05:49.960]  還可以回頭
[00:05:49.960 --> 00:05:52.360]  但是耶穌這一次真的不放過他
[00:05:52.360 --> 00:05:56.560]  要他徹底的扔下所有的跟從耶穌
[00:05:56.560 --> 00:05:58.800]  所以耶穌講完道之後
[00:05:58.800 --> 00:06:02.040]  說彼得我們去深水的地方
[00:06:02.040 --> 00:06:02.960]  去打雨
[00:06:02.960 --> 00:06:05.720]  你看到聖經說彼得的反應
[00:06:05.720 --> 00:06:07.440]  其實很不耐煩
[00:06:07.440 --> 00:06:09.080]  也不是很爽
[00:06:09.320 --> 00:06:11.360]  因為其實如果你問彼得的心裡面
[00:06:11.360 --> 00:06:12.480]  我也猜到他在想什麼
[00:06:12.480 --> 00:06:14.040]  彼得的心裡面就說師傅
[00:06:14.040 --> 00:06:16.280]  你真是鬥木
[00:06:16.280 --> 00:06:19.680]  打雨你不要教我怎麼打雨
[00:06:19.680 --> 00:06:22.520]  我從小到大可能幾代都是打雨的
[00:06:22.520 --> 00:06:25.280]  他說我昨晚打了一整晚都沒有雨
[00:06:25.280 --> 00:06:27.280]  我想他再加一句話
[00:06:27.280 --> 00:06:30.400]  你以為水深就有雨嗎?
[00:06:30.400 --> 00:06:33.160]  大家釣過魚的人才知道
[00:06:33.160 --> 00:06:35.040]  你以為水深就有雨嗎?
[00:06:35.040 --> 00:06:36.520]  你真是這麼
[00:06:36.520 --> 00:06:39.960]  不過看在你是師傅就聽你的
[00:06:39.960 --> 00:06:40.560]  於是就打
[00:06:40.560 --> 00:06:42.600]  剛才講過一打的時候
[00:06:42.600 --> 00:06:43.800]  神給他看見
[00:06:43.800 --> 00:06:46.840]  雨多到整艘船都快要沉了
[00:06:46.840 --> 00:06:49.280]  於是我們發覺彼得的反應是很大的
[00:06:49.280 --> 00:06:50.600]  整個人趴在那裡
[00:06:50.600 --> 00:06:52.160]  跪下來說你離開我
[00:06:52.160 --> 00:06:53.600]  當然他不是要趕走耶穌
[00:06:53.600 --> 00:06:55.560]  而是他這麼強的反應
[00:06:55.560 --> 00:06:57.600]  我們說有兩個原因
[00:06:57.600 --> 00:07:00.480]  有兩種很深的罪疚感覺
[00:07:00.480 --> 00:07:01.280]  我是罪人
[00:07:01.280 --> 00:07:02.080]  第一
[00:07:02.080 --> 00:07:04.640]  他感覺到他為什麼不相信這位
[00:07:04.640 --> 00:07:06.640]  跟了他這麼久的主
[00:07:06.640 --> 00:07:08.400]  他不相信祂的大能
[00:07:08.400 --> 00:07:11.040]  用祂自己的能力跟祂比較
[00:07:11.040 --> 00:07:13.240]  但是更深的意思
[00:07:13.240 --> 00:07:14.400]  我相信
[00:07:14.400 --> 00:07:18.160]  耶穌這樣做這件事
[00:07:18.160 --> 00:07:19.560]  其實真是高手過招的
[00:07:19.560 --> 00:07:20.400]  彼得知道的
[00:07:20.400 --> 00:07:22.760]  彼得知道耶穌想跟祂說
[00:07:22.760 --> 00:07:25.360]  祢還有一艘船在保留
[00:07:25.360 --> 00:07:28.320]  你以為你靠著你最有把握的東西
[00:07:28.320 --> 00:07:29.600]  你就可以有安全感
[00:07:29.600 --> 00:07:31.560]  我要你連安全感都丟掉
[00:07:31.560 --> 00:07:33.240]  連一艘船都不要
[00:07:33.240 --> 00:07:35.760]  於是聖經說他連一艘船都不要
[00:07:35.760 --> 00:07:37.160]  真是跟從耶穌
[00:07:37.160 --> 00:07:39.320]  這是彼得一步一步
[00:07:39.320 --> 00:07:41.240]  就好像你和我很多人一樣
[00:07:41.240 --> 00:07:42.280]  不是一次過
[00:07:42.280 --> 00:07:44.440]  但是神如果要呼召一個人的時候
[00:07:44.440 --> 00:07:45.680]  或者呼召你的時候
[00:07:45.680 --> 00:07:47.280]  你不用擔心
[00:07:47.280 --> 00:07:48.840]  祂不會放過你的
[00:07:48.840 --> 00:07:51.400]  那次突然間
[00:07:51.400 --> 00:07:53.840]  猜拳聯會很感動地走出來
[00:07:53.840 --> 00:07:55.840]  然後過了幾個月就沒事了
[00:07:55.840 --> 00:07:56.720]  全都忘記了
[00:07:56.720 --> 00:07:57.560]  這件事那件事
[00:07:57.560 --> 00:07:58.640]  但是你忘記了
[00:07:58.640 --> 00:07:59.440]  神記得的
[00:07:59.440 --> 00:08:01.200]  那麼突然間又來一件事
[00:08:01.200 --> 00:08:01.800]  是不是?
[00:08:01.800 --> 00:08:03.480]  突然間聽到一個消息
[00:08:03.480 --> 00:08:05.160]  心裡面又壓一壓心
[00:08:05.160 --> 00:08:07.120]  又或者不知道什麼時候
[00:08:07.120 --> 00:08:08.040]  想都沒想過
[00:08:08.040 --> 00:08:10.600]  突然間一首詩歌直刪進你的心裡面
[00:08:10.600 --> 00:08:11.800]  神不斷地來
[00:08:11.800 --> 00:08:12.840]  一路一路
[00:08:12.840 --> 00:08:15.800]  到最後你願意放下你自己
[00:08:15.800 --> 00:08:17.600]  走上神要你走的路
[00:08:17.600 --> 00:08:21.800]  我們看到神呼召彼得
[00:08:21.800 --> 00:08:23.880]  那種模式
[00:08:23.880 --> 00:08:25.640]  以及那種心意
[00:08:25.640 --> 00:08:30.280]  我就想起在內地會裡面一位宣教士
[00:08:31.120 --> 00:08:32.400]  這位姐妹
[00:08:32.400 --> 00:08:34.040]  是二十世紀初
[00:08:34.040 --> 00:08:35.840]  加拿大的一位姐妹
[00:08:35.840 --> 00:08:38.360]  她英文名叫Isabel Miller
[00:08:38.360 --> 00:08:39.960]  中文有一個翻譯的
[00:08:39.960 --> 00:08:42.680]  因為她有兩本書翻譯成為中文的
[00:08:42.680 --> 00:08:45.040]  翻譯成為《楊室貴陵》
[00:08:45.040 --> 00:08:50.040]  這位姐妹是生長在溫哥華
[00:08:50.040 --> 00:08:52.800]  這位姐妹楊室貴陵
[00:08:52.800 --> 00:08:54.440]  她是一個高材生
[00:08:54.440 --> 00:08:57.400]  她是British Columbia University
[00:08:57.400 --> 00:08:59.720]  就是卑詩大學的高材生
[00:08:59.720 --> 00:09:02.800]  是主修文學和語言
[00:09:02.800 --> 00:09:04.280]  成績非常之好
[00:09:04.280 --> 00:09:06.720]  按照她的自傳
[00:09:06.720 --> 00:09:09.160]  她有一本自傳是很出名的
[00:09:09.160 --> 00:09:10.320]  叫做《尋》
[00:09:10.320 --> 00:09:11.400]  《尋找的尋》
[00:09:11.400 --> 00:09:13.440]  By Searching 英文
[00:09:13.440 --> 00:09:14.520]  我看了的時候
[00:09:14.520 --> 00:09:16.160]  我心裡面很受感動
[00:09:16.160 --> 00:09:18.440]  這位姐妹在她的自傳裡面
[00:09:18.440 --> 00:09:20.160]  她說當她讀書的時候
[00:09:20.160 --> 00:09:21.000]  她立志
[00:09:21.000 --> 00:09:23.520]  她將來要做大學的教授
[00:09:23.520 --> 00:09:24.920]  就算做不到教授
[00:09:24.920 --> 00:09:27.040]  她也要做中學的校長
[00:09:27.680 --> 00:09:31.240]  這位在溫哥華這麼好的環境長大的
[00:09:31.240 --> 00:09:33.440]  基督徒的年輕姐妹
[00:09:33.440 --> 00:09:35.040]  充滿了大志
[00:09:35.040 --> 00:09:36.360]  而且
[00:09:36.360 --> 00:09:38.840]  她已經跟一個愛她
[00:09:38.840 --> 00:09:40.360]  很相愛的一位
[00:09:40.360 --> 00:09:42.640]  住在裡面的弟兄訂了婚
[00:09:42.640 --> 00:09:44.200]  準備結婚
[00:09:44.200 --> 00:09:45.960]  就在這個時間
[00:09:45.960 --> 00:09:50.880]  神的感動和呼召臨到她的生命當中
[00:09:50.880 --> 00:09:53.400]  她心裡面就受感動
[00:09:53.400 --> 00:09:56.640]  她知道神要她去中國做宣教
[00:09:56.840 --> 00:09:58.640]  在二十世紀初
[00:09:58.640 --> 00:10:00.440]  去中國做宣教
[00:10:00.440 --> 00:10:02.360]  是一個很大的冒險
[00:10:02.360 --> 00:10:04.160]  也是一個很大的挑戰
[00:10:04.160 --> 00:10:06.160]  中國那時候戰亂的時間
[00:10:06.160 --> 00:10:09.120]  但是她心裡面一路聽清楚
[00:10:09.120 --> 00:10:10.920]  神自己的呼召的時候
[00:10:10.920 --> 00:10:13.080]  於是她就跟她的未婚夫
[00:10:13.080 --> 00:10:15.800]  說神呼召我要去中國
[00:10:15.800 --> 00:10:19.000]  這位弟兄這位未婚夫說我
[00:10:19.000 --> 00:10:20.200]  很愛你
[00:10:20.200 --> 00:10:21.960]  但是你說要去中國
[00:10:21.960 --> 00:10:23.680]  這件事太不可思議了
[00:10:24.440 --> 00:10:27.200]  我從來沒有想過要去中國
[00:10:27.200 --> 00:10:31.120]  我不可能去中國
[00:10:31.120 --> 00:10:35.320]  我和你結婚
[00:10:35.320 --> 00:10:37.080]  我們一起留在加拿大
[00:10:37.080 --> 00:10:40.160]  如果你去中國的話
[00:10:40.160 --> 00:10:42.120]  對不起
[00:10:42.120 --> 00:10:43.520]  我不可以和你一起去
[00:10:43.520 --> 00:10:46.920]  這位姐妹受了很大的打擊
[00:10:46.920 --> 00:10:51.000]  因為這件事她差不多決定要自殺
[00:10:52.280 --> 00:10:55.320]  就在她的掙扎裡面的時候
[00:10:55.320 --> 00:10:57.760]  她看到聖經
[00:10:57.760 --> 00:11:00.320]  就是彼得說的一句話
[00:11:00.320 --> 00:11:03.840]  彼得對耶穌說過
[00:11:03.840 --> 00:11:05.600]  你有永生之道
[00:11:05.600 --> 00:11:08.360]  我們還跟從誰呢?
[00:11:08.360 --> 00:11:10.720]  她突然間聽到這句話的時候
[00:11:10.720 --> 00:11:12.560]  她告訴自己
[00:11:12.560 --> 00:11:15.040]  我們的主有永生之道
[00:11:15.040 --> 00:11:16.520]  我還可以跟從誰呢?
[00:11:16.520 --> 00:11:19.680]  所以她就毅然地
[00:11:19.680 --> 00:11:21.640]  放下了這份感情
[00:11:21.760 --> 00:11:23.120]  準備自己
[00:11:23.120 --> 00:11:26.320]  去中國這條道路
[00:11:26.320 --> 00:11:29.240]  對於她來說是一個很大的痛苦
[00:11:29.240 --> 00:11:32.240]  但是很記得在她的傳記裡面
[00:11:32.240 --> 00:11:33.680]  說完這段話
[00:11:33.680 --> 00:11:35.000]  這件事之後
[00:11:35.000 --> 00:11:37.720]  在她這張書的最後
[00:11:37.720 --> 00:11:38.840]  她寫了一句
[00:11:38.840 --> 00:11:41.080]  一段短短的比喻
[00:11:41.080 --> 00:11:42.080]  我明白她說什麼
[00:11:42.080 --> 00:11:43.680]  我講出來跟大家分享
[00:11:43.680 --> 00:11:45.920]  我還很清楚記得
[00:11:45.920 --> 00:11:48.040]  她說當
[00:11:48.960 --> 00:11:52.480]  一間房子是全部黑暗的時候
[00:11:52.480 --> 00:11:55.640]  如果當中有一點點的燭光
[00:11:55.640 --> 00:11:58.360]  你會非常珍惜它
[00:11:58.360 --> 00:12:00.160]  並且用盡各樣的方法
[00:12:00.160 --> 00:12:00.880]  去保護它
[00:12:00.880 --> 00:12:02.600]  讓它不要熄滅
[00:12:02.600 --> 00:12:04.120]  不過
[00:12:04.120 --> 00:12:09.080]  當清晨的陽光從窗外射進房間
[00:12:09.080 --> 00:12:11.280]  滿室光芒的時候
[00:12:11.280 --> 00:12:13.520]  你就不會再介意
[00:12:13.520 --> 00:12:18.040]  輕輕的吹熄這些蠟燭
[00:12:18.520 --> 00:12:20.040]  大家明白她說的是什麼嗎?
[00:12:20.040 --> 00:12:22.840]  當你望見耶穌基督
[00:12:22.840 --> 00:12:24.840]  滿室光芒的時候
[00:12:24.840 --> 00:12:27.880]  你最珍惜的那份情、那份愛
[00:12:27.880 --> 00:12:29.920]  本來你怎麼都不可以放下
[00:12:29.920 --> 00:12:32.520]  甚至我自殺也不可以放下的時候
[00:12:32.520 --> 00:12:34.800]  竟然可以輕輕的吹熄
[00:12:34.800 --> 00:12:37.560]  這位姐妹就是這樣的神的呼召
[00:12:37.560 --> 00:12:39.160]  你知不知道她的呼召去哪裡?
[00:12:39.160 --> 00:12:44.240]  神呼召她去雲南省的奴崗
[00:12:44.240 --> 00:12:45.840]  做宣教的工作
[00:12:46.280 --> 00:12:49.280]  向當時連文字都沒有的少數民族
[00:12:49.280 --> 00:12:51.600]  叫「律宿族」傳福音
[00:12:51.600 --> 00:12:53.720]  我幾年前在雲南的時候
[00:12:53.720 --> 00:12:54.760]  別人告訴我
[00:12:54.760 --> 00:12:56.680]  「律宿族」到今天
[00:12:56.680 --> 00:12:59.720]  她的信主、信徒的比例
[00:12:59.720 --> 00:13:01.280]  仍然是最高的
[00:13:01.280 --> 00:13:03.640]  就是因為這位姐妹
[00:13:03.640 --> 00:13:05.080]  在神面前
[00:13:05.080 --> 00:13:07.280]  神一步一步地
[00:13:07.280 --> 00:13:09.560]  將她完全放下
[00:13:09.560 --> 00:13:11.880]  彼得如此
[00:13:11.880 --> 00:13:14.200]  Isabel Miller
[00:13:14.200 --> 00:13:16.560]  楊森桂玲也是如此
[00:13:16.560 --> 00:13:18.400]  可能在你生命裡面
[00:13:18.400 --> 00:13:19.640]  也如此
[00:13:19.640 --> 00:13:22.000]  好了
[00:13:22.000 --> 00:13:23.880]  彼得的經歷完美了嗎?
[00:13:23.880 --> 00:13:24.960]  聖經告訴我們
[00:13:24.960 --> 00:13:26.040]  他還有的
[00:13:26.040 --> 00:13:26.640]  是不是?
[00:13:26.640 --> 00:13:28.400]  彼得跟隨耶穌了
[00:13:28.400 --> 00:13:29.440]  但是
[00:13:29.440 --> 00:13:34.800]  當彼得面對耶穌基督釘十字架的時候
[00:13:34.800 --> 00:13:38.440]  就顯出了他那種極度的自信
[00:13:38.440 --> 00:13:40.200]  以及極度的自卑
[00:13:40.200 --> 00:13:40.520]  是不是?
[00:13:40.520 --> 00:13:41.400]  大家記得嗎?
[00:13:42.560 --> 00:13:44.600]  當耶穌要去釘十字架
[00:13:44.600 --> 00:13:46.040]  要去克西瑪利園的時候
[00:13:46.040 --> 00:13:47.720]  彼得說「每個人都會離開你」
[00:13:47.720 --> 00:13:48.800]  「我不會離開你」
[00:13:48.800 --> 00:13:50.280]  彼得很自信
[00:13:50.280 --> 00:13:51.360]  「每個人都會走」
[00:13:51.360 --> 00:13:52.080]  「但我不怕」
[00:13:52.080 --> 00:13:53.440]  「我拿把刀,我跟著你」
[00:13:53.440 --> 00:13:55.320]  但最後怎麼樣?
[00:13:55.320 --> 00:13:56.400]  大家都知道
[00:13:56.400 --> 00:13:57.880]  當耶穌受審的時候
[00:13:57.880 --> 00:14:00.080]  他三次不認耶穌基督
[00:14:00.080 --> 00:14:01.200]  他就很難過
[00:14:01.200 --> 00:14:02.240]  走出去痛哭
[00:14:02.240 --> 00:14:04.120]  心灰意冷
[00:14:04.120 --> 00:14:06.640]  彼得是這樣的人
[00:14:06.640 --> 00:14:09.840]  但是耶穌沒有放下他
[00:14:10.720 --> 00:14:13.920]  約翰福音二十一章說到主耶穌復活之後
[00:14:13.920 --> 00:14:15.880]  主動去找彼得
[00:14:15.880 --> 00:14:17.440]  當時彼得已經放棄了
[00:14:17.440 --> 00:14:18.440]  他就去打魚了
[00:14:18.440 --> 00:14:20.360]  他就跟朋友說「我們去打魚了」
[00:14:20.360 --> 00:14:21.880]  「當作一場夢吧」
[00:14:21.880 --> 00:14:23.680]  然後我們主耶穌呼召他
[00:14:23.680 --> 00:14:24.640]  當然是很出名的
[00:14:24.640 --> 00:14:25.600]  大家都會記得
[00:14:25.600 --> 00:14:28.120]  就在岸上問他三次的問題
[00:14:28.120 --> 00:14:29.440]  「你愛我嗎?」
[00:14:29.440 --> 00:14:32.520]  「你愛我比這些更深嗎?」
[00:14:32.520 --> 00:14:34.040]  「你愛我嗎?」
[00:14:34.040 --> 00:14:36.440]  彼得很害怕
[00:14:36.440 --> 00:14:37.440]  剛才說
[00:14:37.440 --> 00:14:39.840]  耶穌和彼得經常高手過招
[00:14:39.840 --> 00:14:41.560]  彼得知道耶穌在說什麼
[00:14:41.560 --> 00:14:43.600]  每一次問完他的時候
[00:14:43.600 --> 00:14:44.960]  彼得說「你知道我愛你」
[00:14:44.960 --> 00:14:46.800]  「不過我對自己都失去了信心」
[00:14:46.800 --> 00:14:49.920]  「我說什麼愛你,我三次不認你」
[00:14:49.920 --> 00:14:51.560]  「我以為自己可以拿著刀」
[00:14:51.560 --> 00:14:52.960]  「人人都走,我都不會走」
[00:14:52.960 --> 00:14:55.080]  「我對自己的自信已經崩潰了」
[00:14:55.080 --> 00:14:56.040]  「我什麼都沒用」
[00:14:56.040 --> 00:14:58.480]  耶穌說「你牧養我的小羊」
[00:14:58.480 --> 00:15:00.000]  「你餵養我的羊」
[00:15:00.000 --> 00:15:01.120]  「你餵養我的羊」
[00:15:01.120 --> 00:15:02.400]  說了三次
[00:15:02.400 --> 00:15:04.760]  彼得會比我們更明白
[00:15:04.760 --> 00:15:06.480]  因為餵養羊
[00:15:06.480 --> 00:15:09.080]  是耶穌自己才有資格做的事情
[00:15:09.080 --> 00:15:10.600]  彼得是得人的漁夫
[00:15:10.600 --> 00:15:12.640]  耶穌說「從今之後你得人了」
[00:15:12.640 --> 00:15:15.560]  但是在世的時候只有一位說過
[00:15:15.560 --> 00:15:17.920]  他是好牧人
[00:15:17.920 --> 00:15:20.680]  好牧人餵羊寫明的是誰?
[00:15:20.680 --> 00:15:21.760]  是耶穌自己
[00:15:21.760 --> 00:15:23.880]  所以彼得明白的
[00:15:23.880 --> 00:15:26.840]  耶穌說「你愛我比姐姐更深」
[00:15:26.840 --> 00:15:28.520]  彼得說「我都不知道我是不是」
[00:15:28.520 --> 00:15:30.640]  耶穌說「你餵養我的羊」
[00:15:30.640 --> 00:15:31.960]  意思就是說
[00:15:31.960 --> 00:15:34.040]  我在世的時候所做的事情
[00:15:34.040 --> 00:15:35.000]  現在交給你做
[00:15:35.000 --> 00:15:36.760]  彼得說「我怎麼行」
[00:15:37.080 --> 00:15:39.400]  耶穌說「你愛我比姐姐更深」
[00:15:39.400 --> 00:15:40.520]  姐姐是什麼?
[00:15:40.520 --> 00:15:41.600]  我們不是很清楚
[00:15:41.600 --> 00:15:43.360]  不過我起碼其中包括了
[00:15:43.360 --> 00:15:45.280]  姐姐包括了彼得的自卑
