
[00:00:00.000 --> 00:00:02.240]  參與網上崇拜的弟兄姊妹
[00:06:03.760 --> 00:06:05.880]  最後那句是這樣說的
[00:06:05.880 --> 00:06:10.000]  「我們若將可誇的盼望和膽量
[00:06:10.000 --> 00:06:13.440]  堅持到底便是他的家了」
[00:06:13.440 --> 00:06:15.040]  作者想表明
[00:06:15.040 --> 00:06:20.640]  神的家其實應該有堅守信仰這個特質
[00:06:20.640 --> 00:06:25.760]  接着他就用了整個以色列民族
[00:06:25.760 --> 00:06:28.840]  作爲一個相反的例子
[00:06:28.840 --> 00:06:33.920]  表明要持守我們的信仰其實有多重要
[00:06:33.920 --> 00:06:38.000]  從經文的標點符號
[00:06:38.240 --> 00:06:42.680]  「開忍號」和「刪忍號」這個括號
[00:06:42.680 --> 00:06:44.440]  大家就會見到
[00:06:44.440 --> 00:06:47.960]  其實第七至第十一節
[00:06:47.960 --> 00:06:52.440]  是引述着聖經的其他篇幅
[00:06:52.440 --> 00:06:56.520]  如果你很簡單地翻查一下
[00:06:56.520 --> 00:06:58.000]  我們就會找到
[00:06:58.000 --> 00:07:00.360]  其實這一段的聖經
[00:07:00.360 --> 00:07:04.640]  是引述着詩篇九十五篇的下半部分
[00:07:04.640 --> 00:07:06.960]  對於猶太人來說
[00:07:07.160 --> 00:07:11.560]  詩篇九十五篇其實是他們非常熟悉的聖經
[00:07:11.560 --> 00:07:12.920]  爲什麼呢?
[00:07:12.920 --> 00:07:17.480]  因爲他們每個安息日開始敬拜的時候
[00:07:17.480 --> 00:07:22.440]  都是用這一段的經文作爲宣召
[00:07:22.440 --> 00:07:26.200]  這篇詩篇開始的時候是這樣說的
[00:07:26.200 --> 00:07:29.960]  「來,我們要向瑤華歌唱」
[00:07:29.960 --> 00:07:34.680]  然後一直讀到拉美第十一節那裏
[00:07:34.960 --> 00:07:37.840]  就用一個警告作爲結束
[00:07:37.840 --> 00:07:41.240]  「所以我在路中起誓說
[00:07:41.240 --> 00:07:44.320]  他們斷不可進入我的安息」
[00:07:44.320 --> 00:07:47.040]  所以我們就必須留心了
[00:07:47.040 --> 00:07:51.200]  當這篇原本是用來敬拜的詩篇
[00:07:51.200 --> 00:07:53.200]  在這裏被引用的時候
[00:07:53.200 --> 00:07:58.080]  其實作者不單止是要提醒我們
[00:07:58.080 --> 00:08:02.600]  要帶着一個正確的態度來敬拜
[00:08:02.600 --> 00:08:03.480]  這麼簡單
[00:08:03.920 --> 00:08:07.880]  因爲第七節下半節就說了
[00:08:07.880 --> 00:08:11.720]  「你們今日若聽他的話」
[00:08:11.720 --> 00:08:15.560]  「若聽」就是指可以選擇
[00:08:15.560 --> 00:08:18.560]  有一個抉擇放在我們面前
[00:08:18.560 --> 00:08:20.640]  我們可以選擇聽
[00:08:20.640 --> 00:08:22.960]  我們也可以選擇不聽
[00:08:22.960 --> 00:08:28.320]  其實「聽」這個字大家不用想得太複雜
[00:08:28.320 --> 00:08:33.080]  「聽」這個字就是說聽完之後明白了
[00:08:33.560 --> 00:08:34.160]  就是這樣
[00:08:34.160 --> 00:08:40.000]  它就不會引伸到說要順服、緊緊、跟隨
[00:08:40.000 --> 00:08:41.640]  未去到這個階段的
[00:08:41.640 --> 00:08:42.560]  爲什麼呢?
[00:08:42.560 --> 00:08:45.320]  因爲第八節開始就告訴我們
[00:08:45.320 --> 00:08:47.160]  「就不可硬着心」
[00:08:47.160 --> 00:08:52.280]  如果我們將第七節這個「聽」字的意思
[00:08:52.280 --> 00:08:56.480]  過分引伸到順服、跟隨
[00:08:56.480 --> 00:09:01.120]  第七和第八節兩者就彼此矛盾
[00:09:02.160 --> 00:09:09.840]  所以這一段作者反而要強調「今日」這兩個字
[00:09:09.840 --> 00:09:12.560]  他提醒我們要去反省
[00:09:12.560 --> 00:09:16.040]  我們今日是否懂得選擇呢?
[00:09:16.040 --> 00:09:21.680]  以至我們不會重蹈昔日以色列文的覆轍
[00:09:21.680 --> 00:09:24.880]  如果我們去到明天
[00:09:24.880 --> 00:09:28.800]  我們才發覺原來今日選錯了
[00:09:29.880 --> 00:09:32.360]  最終就會後悔而滿
[00:09:32.360 --> 00:09:40.040]  接着我們仔細看看這一段被引述的經文說什麼
[00:09:40.040 --> 00:09:42.800]  第八節這裏這樣說
[00:09:42.800 --> 00:09:45.160]  「就不可硬着心
[00:09:45.160 --> 00:09:48.200]  像在曠野惹他乏勞
[00:09:48.200 --> 00:09:50.640]  試探他的時候一樣」
[00:09:50.640 --> 00:09:53.880]  昔日以色列人雖然聽到
[00:09:53.880 --> 00:09:57.840]  也明白神叫他們做些什麼
[00:09:58.480 --> 00:10:00.600]  不過仍然是犯罪
[00:10:00.600 --> 00:10:05.080]  罪是會不停地敲門的
[00:10:05.080 --> 00:10:07.200]  但是否要開門呢?
[00:10:07.200 --> 00:10:10.280]  這是個人的選擇
[00:10:10.280 --> 00:10:18.000]  當人不斷地拒絕、藐視聖靈的提醒的話
[00:10:18.000 --> 00:10:21.080]  罪沒所謂
[00:10:21.080 --> 00:10:25.280]  人的心就會變得越來越剛硬
[00:10:26.240 --> 00:10:32.160]  硬着心其實就是在情感上對神有懷疑
[00:10:32.160 --> 00:10:35.160]  理智上對神不認同
[00:10:35.160 --> 00:10:39.040]  意志上也是決定拒絕神
[00:10:39.040 --> 00:10:46.520]  最終這個人就會掉進那個不信的光景裏
[00:10:46.520 --> 00:10:55.680]  其實這個技術是源自《春埃及記》第十七章一至第七節
[00:10:56.480 --> 00:11:02.800]  當時的以色列民只離開了埃及地一年
[00:11:02.800 --> 00:11:06.680]  他們在利菲定因爲沒有水喝
[00:11:06.680 --> 00:11:11.640]  所以投訴與摩西爭罵、試探神
[00:11:11.640 --> 00:11:18.440]  於是摩西就把那個地方叫做米利巴和瑪撒
[00:11:18.440 --> 00:11:24.080]  希伯來文的意思是爭罵和試探
[00:11:25.960 --> 00:11:28.760]  接着到第九節
[00:11:28.760 --> 00:11:30.560]  他有個補充
[00:11:30.560 --> 00:11:34.640]  「在那裏你們的祖宗試探我
[00:11:34.640 --> 00:11:39.240]  並且觀看我的作爲有四十年之久」
[00:11:39.240 --> 00:11:43.800]  對於神的作爲他們不是看不到的
[00:11:43.800 --> 00:11:46.200]  因爲經文說「觀看」
[00:11:46.200 --> 00:11:52.600]  神是要給一張非常艱難的考試卷給他們
[00:11:53.360 --> 00:11:59.080]  要他們相信一個看不到、摸不到、虛無縹緲的神
[00:11:59.080 --> 00:11:59.720]  不是
[00:11:59.720 --> 00:12:04.920]  因爲神已經給他們經歷了很多奇妙的作爲
[00:12:04.920 --> 00:12:07.560]  甚至長時間都是這樣
[00:12:07.560 --> 00:12:09.760]  足足四十年那麼久
[00:12:09.760 --> 00:12:14.840]  所以上帝所做的事
[00:12:14.840 --> 00:12:17.760]  以色列民是有眼看的
[00:12:17.760 --> 00:12:21.200]  不過他們的祖宗
[00:12:21.600 --> 00:12:26.440]  就是摩西在埃及地帶出來的那羣以色列民
[00:12:26.440 --> 00:12:31.840]  竟然用了不同的理由不停地去懷疑上帝
[00:12:31.840 --> 00:12:36.520]  對於神的作爲只不過是冷眼旁觀
[00:12:36.520 --> 00:12:39.840]  於是第十節就說
[00:12:39.840 --> 00:12:43.560]  「所以我厭煩那世代的人說
[00:12:43.560 --> 00:12:46.800]  他們心裏常常迷糊
[00:12:46.800 --> 00:12:49.440]  竟不曉得我的作爲」
[00:12:50.520 --> 00:12:52.160]  「厭煩」這個字
[00:12:52.160 --> 00:12:55.040]  原本的意思是「發牢」
[00:12:55.040 --> 00:12:58.040]  《新漢語譯本》就把它翻譯出來了
[00:12:58.040 --> 00:13:01.320]  神生氣的原因其實有兩方面
[00:13:01.320 --> 00:13:05.960]  第一就是說他們的心裏常常迷糊
[00:13:05.960 --> 00:13:09.400]  意思就是被迷惑,走上了歧途
[00:13:09.400 --> 00:13:11.560]  還有第二個原因
[00:13:11.560 --> 00:13:14.280]  「竟不曉得我的作爲」
[00:13:14.280 --> 00:13:19.160]  「作爲」和第九節的意思其實不同
[00:13:19.640 --> 00:13:22.000]  現代中文譯本也比較準確
[00:13:22.000 --> 00:13:26.040]  就是說「又違背了我的命令」
[00:13:26.040 --> 00:13:28.280]  正因爲這樣
[00:13:28.280 --> 00:13:29.720]  第十一節
[00:13:29.720 --> 00:13:32.760]  神就以氣勢作出宣判
[00:13:32.760 --> 00:13:38.320]  將不信的這羣以色列人排在祂的安息之外
[00:13:38.320 --> 00:13:43.320]  如果我們是用原本的文字
[00:13:43.320 --> 00:13:46.360]  原文把它直譯的話是這樣的
[00:13:47.000 --> 00:13:52.120]  「如果他們將會進入我的安息呢?」
[00:13:52.120 --> 00:13:53.800]  接着就點點點
[00:13:53.800 --> 00:13:57.760]  英文有一個譯本
[00:13:57.760 --> 00:14:01.200]  Young's Literal Translation就這樣譯
[00:14:01.200 --> 00:14:04.600]  「If they shall enter into my rest」
[00:14:04.600 --> 00:14:08.520]  接着就放了個感嘆號在後面
[00:14:08.520 --> 00:14:11.240]  我試試用廣東話
[00:14:11.240 --> 00:14:15.320]  加多一條尾巴下去就更加全神了
[00:14:16.000 --> 00:14:18.840]  「如果他們將會進入我的安息呢?」
[00:14:18.840 --> 00:14:21.120]  我就把頭給你當燈坐
[00:14:21.120 --> 00:14:24.120]  就是這樣
[00:14:24.120 --> 00:14:28.600]  什麼叫做「進入我的安息」?
[00:14:28.600 --> 00:14:32.560]  在《新靈紀》第十二章第十節
[00:14:32.560 --> 00:14:34.640]  形容迦南地
[00:14:34.640 --> 00:14:38.560]  就是神容讓這羣以色列民
[00:14:38.560 --> 00:14:40.720]  可以安享太平
[00:14:40.720 --> 00:14:44.240]  和祂所賜的複雜的地方
[00:14:45.760 --> 00:14:50.480]  在那裏他們可以不再受到敵人的侵擾
[00:14:50.480 --> 00:14:51.600]  安然居住
[00:14:51.600 --> 00:14:53.680]  不過事實上
[00:14:53.680 --> 00:14:55.320]  這樣的安息
[00:14:55.320 --> 00:14:58.880]  只有當他們肯聽神的話
[00:14:58.880 --> 00:15:02.320]  行神眼中看爲正的事
[00:15:02.320 --> 00:15:05.920]  在那時候纔可以享受得到
[00:15:05.920 --> 00:15:10.280]  否則即使他們是進入到迦南地
[00:15:10.280 --> 00:15:14.560]  他們仍然沒有辦法得到真正的安息
[00:15:15.800 --> 00:15:21.360]  就像一個太陽可以將冰融化
[00:15:21.360 --> 00:15:25.800]  也可以使得一些黏土變得很硬
[00:15:25.800 --> 00:15:28.800]  就是乾旱的地方
[00:15:28.800 --> 00:15:30.720]  曬到它變成龜裂
[00:15:30.720 --> 00:15:36.360]  究竟會得到哪一個結果呢?
[00:15:36.360 --> 00:15:38.640]  其實不關太陽的事
[00:15:38.640 --> 00:15:43.760]  是取決於被太陽所加熱的材料
[00:15:43.760 --> 00:15:45.640]  究竟是些什麼東西
[00:15:46.760 --> 00:15:53.760]  如果我們將太陽比喻作爲神的話
[00:15:53.760 --> 00:15:57.600]  而我們的心就像黏土一樣
[00:15:57.600 --> 00:15:59.760]  對於神的話
[00:15:59.760 --> 00:16:03.200]  祂的聲音是拒絕去回應
[00:16:03.200 --> 00:16:05.480]  帶來的結果
[00:16:05.480 --> 00:16:09.520]  就只會是我們的心變得越來越硬
[00:16:09.520 --> 00:16:15.520]  在提出正反兩方面的例子之後
[00:16:16.080 --> 00:16:21.520]  希伯來書的作者接着在第十二至第十九節
[00:16:21.520 --> 00:16:28.280]  很語重心長地對讀者提出兩個忠告
[00:16:28.280 --> 00:16:32.360]  第一個忠告在第十二至第十四節
[00:16:32.360 --> 00:16:36.080]  第二個忠告在第十五至第十九節
[00:16:36.080 --> 00:16:40.440]  請大家先聽我讀出第一個部分
[00:16:40.440 --> 00:16:42.960]  第十二至第十四節
[00:16:42.960 --> 00:16:44.840]  聖經這樣說
[00:16:45.280 --> 00:16:47.560]  「弟兄們,你們要謹慎
[00:16:47.560 --> 00:16:52.200]  免得你們中間或有人傳着不信的噁心
[00:16:52.200 --> 00:16:54.800]  把永生神離棄了
[00:16:54.800 --> 00:16:59.840]  總要趁着還有今天天天彼此相勸
[00:16:59.840 --> 00:17:03.560]  免得你們中間有人被罪迷惑
[00:17:03.560 --> 00:17:05.840]  心裏就僵硬了
[00:17:05.840 --> 00:17:11.360]  我們若將起初確實的信心堅持到底
[00:17:11.360 --> 00:17:14.080]  就在基督裏有份了」
[00:17:15.040 --> 00:17:18.320]  既然堅持信心是那麼重要
[00:17:18.320 --> 00:17:23.920]  作者在第十二節提醒我們要謹慎
[00:17:23.920 --> 00:17:27.560]  我們要謹慎要留心些什麼呢?
[00:17:27.560 --> 00:17:33.880]  小心我們會傳着不信的噁心
[00:17:33.880 --> 00:17:37.920]  《新漢語》譯本將它譯成爲
[00:17:37.920 --> 00:17:41.200]  「一果不信而且惡的心」
[00:17:41.840 --> 00:17:45.240]  之所以爲惡是因爲它涉及離棄神
[00:17:45.240 --> 00:17:48.480]  這些反叛行爲
[00:17:48.480 --> 00:17:52.840]  往後在《菩提羅書》第六章和第十章
[00:17:52.840 --> 00:17:54.360]  都會有提到
[00:17:54.360 --> 00:17:59.520]  沒有相信的後果其實已經很嚴峻了
[00:17:59.520 --> 00:18:02.560]  何況信了之後
[00:18:02.560 --> 00:18:04.760]  跟着再背道
[00:18:04.760 --> 00:18:10.040]  這個做法其實更加閉家火
[00:18:10.760 --> 00:18:15.600]  所以將不信和離棄神的噁心
[00:18:15.600 --> 00:18:18.160]  兩樣東西加在一起
[00:18:18.160 --> 00:18:20.440]  真是無藥可救
[00:18:20.440 --> 00:18:23.240]  如果是這樣的話
[00:18:23.240 --> 00:18:26.440]  我們又應該怎麼做纔不會
[00:18:26.440 --> 00:18:29.800]  掉進不信的陷阱裏呢?
[00:18:29.800 --> 00:18:32.000]  第十三節說
[00:18:32.000 --> 00:18:35.080]  「總要趁着還有今天
[00:18:35.080 --> 00:18:37.200]  天天彼此相勸
[00:18:37.720 --> 00:18:41.320]  免得你們中間有人被罪迷惑
[00:18:41.320 --> 00:18:43.640]  心裏就僵硬了」
[00:18:43.640 --> 00:18:48.160]  作者又再一次提到「今天」
[00:18:48.160 --> 00:18:51.000]  記不記得第七節那裏
[00:18:51.000 --> 00:18:52.760]  其實已經講過一次了
[00:18:52.760 --> 00:18:56.440]  在今天我們就需要做三樣東西
[00:18:56.440 --> 00:18:59.760]  天天彼此相勸
[00:18:59.760 --> 00:19:05.360]  這三個是我們必須留意的元素
[00:19:06.320 --> 00:19:08.560]  我們從最後再看一遍
[00:19:08.560 --> 00:19:10.800]  首先是相勸
[00:19:10.800 --> 00:19:14.800]  雷震忠的翻譯是「鼓勵」
[00:19:14.800 --> 00:19:17.560]  這種鼓勵既嚴肅
[00:19:17.560 --> 00:19:20.880]  也充滿了愛和關懷
[00:19:20.880 --> 00:19:25.760]  當你身邊的人見到你有問題的時候
[00:19:25.760 --> 00:19:29.880]  他會按照聖經的真理
[00:19:29.880 --> 00:19:32.320]  成爲你的「戒官」
[00:19:32.320 --> 00:19:34.440]  向你作出警告
[00:19:34.960 --> 00:19:37.560]  以免你繼續泥足深陷
[00:19:37.560 --> 00:19:40.880]  又或者在另外一個處境
[00:19:40.880 --> 00:19:43.680]  當你面對困難
[00:19:43.680 --> 00:19:45.560]  極大的困局的時候
[00:19:45.560 --> 00:19:47.440]  他也會二話不說
[00:19:47.440 --> 00:19:50.600]  走上前來去安慰你
[00:19:50.600 --> 00:19:55.040]  正所謂「有恩典有真理」
[00:19:55.040 --> 00:19:57.200]  我們必須苦心自問
[00:19:57.200 --> 00:20:00.880]  究竟我們身邊有沒有這樣的人
[00:20:03.160 --> 00:20:07.960]  這次經文給我們的第二個提醒是彼此
[00:20:07.960 --> 00:20:12.080]  作者很清楚地說明
[00:20:12.080 --> 00:20:17.360]  困體和相互關係究竟有多重要
[00:20:17.360 --> 00:20:22.880]  這個描述令我想起非洲平原
[00:20:22.880 --> 00:20:25.960]  野生動物世界的一個場景
[00:20:25.960 --> 00:20:30.800]  相對於在食物鏈的高層
[00:20:31.400 --> 00:20:34.360]  例如獅子、獵豹等等
[00:20:34.360 --> 00:20:37.360]  那些食草的動物
[00:20:37.360 --> 00:20:39.440]  例如綾牛
[00:20:39.440 --> 00:20:41.040]  我不知道大家有沒有見過
[00:20:41.040 --> 00:20:42.960]  可能在電視前面看過
[00:20:42.960 --> 00:20:47.800]  它們雖然擁有一對很尖的角
[00:20:47.800 --> 00:20:53.920]  但是仍然會成爲獅子、獵豹
[00:20:53.920 --> 00:20:56.280]  甚至是獵犬的大餐
[00:20:56.280 --> 00:21:00.320]  所以如果你們看過一些紀錄片
[00:21:00.680 --> 00:21:05.920]  你就會知道那些綾牛的生存之道究竟是怎樣
[00:21:05.920 --> 00:21:07.840]  其實只有一樣東西
[00:21:07.840 --> 00:21:10.120]  就是人多勢衆
[00:21:10.120 --> 00:21:12.600]  因爲它們深深知道
[00:21:12.600 --> 00:21:15.240]  當它們受到攻擊的時候
[00:21:15.240 --> 00:21:17.640]  它們必須互相扶持
[00:21:17.640 --> 00:21:22.080]  單釘一隻綾牛下了丹的結果
[00:21:22.080 --> 00:21:24.280]  就是必死無疑
[00:21:24.280 --> 00:21:26.640]  除了彼此
[00:21:26.640 --> 00:21:29.000]  除了相勸之外
[00:21:29.440 --> 00:21:32.040]  第三個元素是天天
[00:21:32.040 --> 00:21:36.360]  因爲挑戰是沒完沒了的
[00:21:36.360 --> 00:21:40.840]  所以我們之間的彼此相勸
[00:21:40.840 --> 00:21:44.040]  也需要努力不懈,持之以恆
[00:21:44.040 --> 00:21:47.720]  正因爲人變得心硬
[00:21:47.720 --> 00:21:52.560]  其實是一個漸進的、漸變的一個過程
[00:21:52.920 --> 00:21:59.640]  同樣,我們能夠互相緊守、扶持這份關係
[00:21:59.640 --> 00:22:02.920]  也是一點一滴累積回來的
[00:22:02.920 --> 00:22:09.240]  今年我們的年提的上聯是生命結聯
[00:22:09.240 --> 00:22:11.840]  究竟怎樣可以實現呢?
[00:22:11.840 --> 00:22:16.080]  特別在現在這個疫情這麼嚴峻的時候
[00:22:16.080 --> 00:22:20.880]  我深信天天彼此相勸
[00:22:21.360 --> 00:22:23.080]  這就是一個很好的答案
[00:22:23.080 --> 00:22:26.120]  以免我們被罪誘惑
[00:22:26.120 --> 00:22:29.760]  掉進了不信的陷阱當中
[00:22:29.760 --> 00:22:36.200]  接着第十四節是一個應許
[00:22:36.200 --> 00:22:38.400]  那一節的經文這樣說
[00:22:38.400 --> 00:22:44.120]  「我們若將起初的確實的信心堅持到底
[00:22:44.120 --> 00:22:47.720]  就在基督裏有分了」
[00:22:49.200 --> 00:22:52.320]  起初確實的信心
[00:22:52.320 --> 00:22:58.800]  在新漢語譯本就易做「原初得救」的保證
[00:22:58.800 --> 00:23:01.920]  我們能夠得救
[00:23:01.920 --> 00:23:04.280]  起不是因爲第一
[00:23:04.280 --> 00:23:06.680]  我承認我是一個罪人
[00:23:06.680 --> 00:23:09.920]  第二,我相信耶穌基督
[00:23:09.920 --> 00:23:12.800]  祂十字架上爲我死
[00:23:12.800 --> 00:23:15.480]  所以祂是我的救主
[00:23:16.520 --> 00:23:22.640]  第三,我願意將我的生命交給祂
[00:23:22.640 --> 00:23:26.040]  祂要成爲我生命的主
[00:23:26.040 --> 00:23:30.840]  這三點其實就是福音
[00:23:30.840 --> 00:23:34.560]  我們是否在信這些東西?
[00:23:34.560 --> 00:23:40.920]  抑或我們將信心擺放在其他地方
[00:23:41.280 --> 00:23:47.280]  例如,這位神究竟有沒有幫助我脫困、解憂?
[00:23:47.280 --> 00:23:50.560]  有沒有爲我指點迷津?
[00:23:50.560 --> 00:23:55.680]  這裏說,如果我們沒有搞錯
[00:23:55.680 --> 00:23:58.680]  我們得救保證的焦點
[00:23:58.680 --> 00:24:02.360]  沒有受到四周的環境所影響
[00:24:02.360 --> 00:24:05.560]  我們可以始終如一
[00:24:05.560 --> 00:24:07.160]  持守我們的信心
[00:24:08.320 --> 00:24:12.080]  我們就能夠在基督裏有份
[00:24:12.080 --> 00:24:17.480]  新漢語譯本將它譯成爲「基督的同伴」
[00:24:17.480 --> 00:24:20.920]  就像在《白來書》三章第六節下半節
[00:24:20.920 --> 00:24:22.480]  剛纔那裏這樣說
[00:24:22.480 --> 00:24:27.960]  「我們若將可誇的盼望和膽量堅持到底
[00:24:27.960 --> 00:24:30.160]  便是他的家了」
[00:24:30.160 --> 00:24:34.720]  和基督一起在神的家裏
[00:24:34.720 --> 00:24:37.400]  去同享天國的福祉
[00:24:39.080 --> 00:24:42.800]  接着就來到這個宗谷的第二個部分
[00:24:42.800 --> 00:24:45.280]  這是一個負面的警惕
[00:24:45.280 --> 00:24:48.320]  在第十五至第十九節
[00:24:48.320 --> 00:24:51.360]  又請聽我讀出這幾節的經文
[00:24:51.360 --> 00:24:53.800]  第十五節這樣說
[00:24:53.800 --> 00:24:57.400]  「經上說:你們今日若聽他的話
[00:24:57.400 --> 00:24:59.040]  就不可硬着心
[00:24:59.040 --> 00:25:01.880]  像惹他發怒的日子一樣
[00:25:01.880 --> 00:25:07.600]  那時聽見他說惹他發怒的是誰呢?
[00:25:08.120 --> 00:25:12.880]  豈不是跟着摩西從埃及出來的衆人嗎?
[00:25:12.880 --> 00:25:17.240]  辰四十年之久又厭犯誰呢?
[00:25:17.240 --> 00:25:19.640]  豈不是那些犯罪
[00:25:19.640 --> 00:25:22.360]  廝守倒在曠野的人嗎?
[00:25:22.360 --> 00:25:24.520]  又向誰起誓
[00:25:24.520 --> 00:25:27.040]  不容他們進入他的安息呢?
