
[00:00:00.000 --> 00:00:01.640]  今日想和大家的思想討論到
[00:02:09.520 --> 00:02:11.400]  這經文很大的寶貴
[00:02:11.400 --> 00:02:14.920]  就是保羅經歷很多內外爭戰的時候
[00:02:14.920 --> 00:02:17.040]  他都嘗試去安慰人
[00:02:17.040 --> 00:02:18.440]  第一對我來說
[00:02:18.440 --> 00:02:21.640]  假如我們自己又經歷很多內外的爭戰
[00:02:21.640 --> 00:02:24.400]  我們所愛的人又經歷內外的爭戰
[00:02:24.400 --> 00:02:26.480]  我們靠什麼去安慰人呢?
[00:02:26.480 --> 00:02:29.440]  我們有什麼可以去平安和喜樂呢?
[00:02:29.440 --> 00:02:31.000]  在這本經文裡面很特別就是
[00:02:31.000 --> 00:02:33.440]  保羅很深愛菲律賓教會
[00:02:33.440 --> 00:02:35.720]  他見到菲律賓教會有問題
[00:02:35.720 --> 00:02:39.360]  但是等到第四章才將問題點出來
[00:02:39.360 --> 00:02:40.640]  因為其中一個掛心就是
[00:02:40.640 --> 00:02:43.680]  他們有同工、資深同工有紛爭
[00:02:43.680 --> 00:02:44.880]  在某些書卷
[00:02:44.880 --> 00:02:46.680]  在某些教會的書信裡面
[00:02:46.680 --> 00:02:49.240]  保羅一開始就講到他們的問題
[00:02:49.240 --> 00:02:52.120]  哥倫多前書第一章說
[00:02:52.120 --> 00:02:56.640]  他從格萊士裡面知道你們中間有紛爭
[00:02:56.640 --> 00:03:00.080]  一開始就講到哥倫多教會有很多的問題
[00:03:00.080 --> 00:03:01.320]  在加泰書說
[00:03:01.320 --> 00:03:05.440]  我稀奇你們這麼快離開耶穌基督的恩
[00:03:05.440 --> 00:03:08.360]  然後去隨從別的福音
[00:03:08.360 --> 00:03:09.760]  加泰書有很大的問題
[00:03:09.760 --> 00:03:11.240]  他差不多要離開福音
[00:03:11.240 --> 00:03:13.480]  保羅一開始就責備他們
[00:03:13.480 --> 00:03:16.280]  但菲律賓教會可能問題相對少
[00:03:16.280 --> 00:03:18.280]  也是他很深愛的教會
[00:03:18.280 --> 00:03:19.880]  保羅先講到自己的經歷
[00:03:19.880 --> 00:03:21.280]  耶穌的謙卑
[00:03:21.280 --> 00:03:24.360]  講到我們要有耶穌基督的那種愛
[00:03:24.360 --> 00:03:26.960]  要拋棄萬事
[00:03:26.960 --> 00:03:28.200]  說要得著基督
[00:03:28.200 --> 00:03:30.360]  忘記背後努力面前之後
[00:03:30.360 --> 00:03:31.680]  才去到第四章
[00:03:31.680 --> 00:03:33.480]  講到你們有紛爭
[00:03:33.480 --> 00:03:35.400]  要處理這個紛爭
[00:03:35.400 --> 00:03:38.160]  當時這個紛爭就是第四章第二節說
[00:03:38.160 --> 00:03:39.840]  一直的版本就是
[00:03:39.840 --> 00:03:43.800]  有阿爹
[00:03:43.800 --> 00:03:45.240]  我勸你
[00:03:45.240 --> 00:03:46.520]  和秦都基
[00:03:46.520 --> 00:03:50.880]  我勸你要在主裡面同一的思想
[00:03:50.880 --> 00:03:54.000]  這兩個姐妹的同工
[00:03:54.000 --> 00:03:57.760]  很特別的是保羅用了兩次我勸
[00:03:57.760 --> 00:03:58.680]  什麼意思呢
[00:03:58.680 --> 00:04:00.760]  就好像兩個吵架的人
[00:04:00.760 --> 00:04:02.080]  他們不在一起
[00:04:02.080 --> 00:04:03.080]  保羅就說
[00:04:03.080 --> 00:04:04.560]  我勸你
[00:04:04.560 --> 00:04:05.920]  我又勸你
[00:04:05.920 --> 00:04:08.960]  兩個走在一起不要再吵架了
[00:04:08.960 --> 00:04:09.960]  所以保羅就在這裡說
[00:04:09.960 --> 00:04:11.400]  兩個我勸你
[00:04:11.400 --> 00:04:12.840]  然後我勸你
[00:04:12.840 --> 00:04:15.280]  特別這兩個都是珍貴的同工
[00:04:15.280 --> 00:04:17.280]  保羅在第四章第三節說
[00:04:17.280 --> 00:04:19.080]  因為他們在福音上
[00:04:19.080 --> 00:04:22.480]  曾與我一同征戰
[00:04:22.480 --> 00:04:25.400]  都是一些很長的屬靈的戰友
[00:04:25.400 --> 00:04:28.680]  不知為了什麼緣故成為爭拗
[00:04:28.680 --> 00:04:32.040]  保羅我勸你兩個都有同一個心智
[00:04:32.040 --> 00:04:34.320]  在主裡面一起奮鬥
[00:04:34.320 --> 00:04:35.840]  不要為了小小的爭執
[00:04:35.840 --> 00:04:38.840]  去影響教會裡面的同心
[00:04:38.840 --> 00:04:41.520]  所以你看到保羅自己正面對
[00:04:41.520 --> 00:04:44.120]  監獄裡面可能被羅馬帝國
[00:04:44.120 --> 00:04:46.440]  處死的死亡陰影
[00:04:46.440 --> 00:04:48.440]  他剛剛又經歷到
[00:04:48.440 --> 00:04:51.120]  菲律賓教會差派的使者
[00:04:51.120 --> 00:04:52.560]  伊巴佛提
[00:04:52.560 --> 00:04:54.000]  在服侍他們的時候
[00:04:54.000 --> 00:04:55.840]  差不多會病死
[00:04:55.840 --> 00:04:57.920]  保羅在這個內憂外患裡面
[00:04:57.920 --> 00:05:01.160]  又掛心他自己愛的菲律賓教會
[00:05:01.160 --> 00:05:02.680]  所以保羅在這金句裡面
[00:05:02.680 --> 00:05:04.040]  就教導他們要
[00:05:04.040 --> 00:05:06.200]  學無一份能夠超越
[00:05:06.200 --> 00:05:07.880]  各種的患難
[00:05:07.880 --> 00:05:10.800]  各種的智慧的平安和喜樂
[00:05:10.800 --> 00:05:13.960]  所以今天去到經文第四章第一節
[00:05:13.960 --> 00:05:15.960]  這裡保羅特別講到
[00:05:15.960 --> 00:05:17.720]  保羅對他們愛
[00:05:17.720 --> 00:05:19.200]  我們一起讀第四章第一節
[00:05:19.200 --> 00:05:20.720]  直譯版本
[00:05:20.720 --> 00:05:23.480]  因此我的兄弟們
[00:05:23.480 --> 00:05:27.080]  和所愛的和所想念的
[00:05:27.080 --> 00:05:29.840]  我的喜樂和冠冕
[00:05:29.840 --> 00:05:33.000]  所以你們要站在主裡面
[00:05:33.000 --> 00:05:35.480]  我所親愛的
[00:05:35.480 --> 00:05:38.200]  保羅開始講我的兄弟們
[00:05:38.200 --> 00:05:41.680]  當他問候一個家庭的時候
[00:05:41.680 --> 00:05:44.760]  才問候一個丈夫、兄弟、姐妹
[00:05:44.760 --> 00:05:47.000]  然後他再說
[00:05:47.000 --> 00:05:49.360]  我所親愛的、我所愛的
[00:05:49.360 --> 00:05:52.440]  我所掛念的
[00:05:52.440 --> 00:05:55.640]  請問保羅是否用一些很親暱的說話
[00:05:55.640 --> 00:05:58.480]  去問候他相熟的弟兄姐妹
[00:05:58.480 --> 00:06:01.360]  有時候想起這句就像父母一樣
[00:06:01.360 --> 00:06:02.800]  有時候我自己也是這樣
[00:06:02.800 --> 00:06:04.240]  很喜歡跟兒子說
[00:06:04.240 --> 00:06:06.440]  爸爸很疼你
[00:06:06.440 --> 00:06:07.960]  臨睡的時候都跟他說
[00:06:07.960 --> 00:06:09.160]  爸爸很疼你
[00:06:09.160 --> 00:06:11.040]  臨睡前我跟兒子說
[00:06:11.040 --> 00:06:12.880]  你猜爸爸想說甚麼呢
[00:06:12.880 --> 00:06:16.320]  兒子說又那句
[00:06:16.320 --> 00:06:20.040]  忍不住說爸爸很疼你
[00:06:20.040 --> 00:06:21.480]  有時候很疼這個人
[00:06:21.480 --> 00:06:24.040]  忍不住想說很疼他
[00:06:24.040 --> 00:06:26.880]  保羅也很關心這個肥皮教會
[00:06:26.880 --> 00:06:30.840]  他說我所愛的、我所想念的
[00:06:30.840 --> 00:06:32.160]  保羅再講就是
[00:06:32.160 --> 00:06:33.960]  他很珍惜他們
[00:06:33.960 --> 00:06:36.880]  我的喜樂、我的冠冕
[00:06:36.880 --> 00:06:38.000]  他們有喜樂
[00:06:38.000 --> 00:06:39.560]  保羅就有喜樂
[00:06:39.560 --> 00:06:42.080]  他們成長就是保羅的成長
[00:06:42.080 --> 00:06:43.320]  到時在天家裡
[00:06:43.320 --> 00:06:44.280]  他們得獎賞
[00:06:44.280 --> 00:06:46.160]  保羅也得獎賞
[00:06:46.160 --> 00:06:47.680]  所以保羅很親暱
[00:06:47.680 --> 00:06:49.240]  也很珍惜他們
[00:06:49.240 --> 00:06:50.240]  保羅再講
[00:06:50.240 --> 00:06:51.560]  他的力量從何而來呢
[00:06:51.560 --> 00:06:53.800]  就是要在基督裡面站立得穩
[00:06:53.800 --> 00:06:54.840]  站穩
[00:06:54.840 --> 00:06:57.000]  各種風浪打擊的時候
[00:06:57.000 --> 00:06:58.080]  不要跌倒
[00:06:58.080 --> 00:06:59.720]  要站穩
[00:06:59.720 --> 00:07:01.160]  保羅好像說不完
[00:07:01.160 --> 00:07:02.320]  說完要站穩之後
[00:07:02.320 --> 00:07:03.160]  又加一句
[00:07:03.160 --> 00:07:04.880]  我很疼那個
[00:07:04.880 --> 00:07:06.280]  我所親愛的
[00:07:06.280 --> 00:07:07.440]  這個我所親愛的
[00:07:07.440 --> 00:07:10.120]  和上面那裡說我所親愛的同一個字
[00:07:10.120 --> 00:07:11.480]  就好像一句裡面
[00:07:11.480 --> 00:07:12.400]  保羅說不完
[00:07:12.400 --> 00:07:14.880]  我很疼你、我很疼你
[00:07:14.880 --> 00:07:16.640]  從這段話看到
[00:07:16.640 --> 00:07:20.280]  保羅疼不疼這個肥皮教會、弟兄姊妹
[00:07:20.280 --> 00:07:22.640]  所以一個牧者其中一個動力
[00:07:22.640 --> 00:07:24.920]  和其中一個很重要的影響力
[00:07:24.920 --> 00:07:28.320]  就是他對童宮和弟兄姊妹的愛
[00:07:28.320 --> 00:07:30.120]  但不單止是這樣
[00:07:30.120 --> 00:07:32.080]  有些不信主的人
[00:07:32.080 --> 00:07:33.040]  他很疼自己的家人
[00:07:33.040 --> 00:07:34.840]  但當家人有患難的時候
[00:07:34.840 --> 00:07:37.520]  他慌張不知如何是好
[00:07:37.520 --> 00:07:39.800]  因為他愛的力量有限
[00:07:39.800 --> 00:07:41.680]  他又沒有其他的援助
[00:07:41.680 --> 00:07:42.880]  但基督徒不同
[00:07:42.880 --> 00:07:44.720]  不單止我們愛弟兄姊妹
[00:07:44.720 --> 00:07:46.960]  我們還有主與我們同行
[00:07:46.960 --> 00:07:47.880]  又有愛
[00:07:47.880 --> 00:07:49.600]  又有主耶穌的幫助
[00:07:49.600 --> 00:07:52.840]  我們再多患難都不懼怕
[00:07:52.840 --> 00:07:55.600]  所以保羅在這裡特別關心他們
[00:07:55.600 --> 00:07:58.280]  是否在福音裡面站立得穩
[00:07:58.280 --> 00:08:00.240]  其實這個站立得穩的表達
[00:08:00.240 --> 00:08:02.560]  保羅在第一章已經說了這個表達
[00:08:02.560 --> 00:08:04.200]  第一章二十七字說
[00:08:04.200 --> 00:08:06.800]  可以聽見你們的警方
[00:08:06.800 --> 00:08:09.680]  知道你們同有一個心志
[00:08:09.680 --> 00:08:11.240]  站立得穩
[00:08:11.240 --> 00:08:13.560]  為所信的福音齊心努力
[00:08:13.560 --> 00:08:15.360]  為齊心爭戰
[00:08:15.360 --> 00:08:16.720]  用這個表達
[00:08:16.720 --> 00:08:19.440]  所以第一章的表達和第四章的表達很相近
[00:08:19.440 --> 00:08:21.680]  就是你應該同一個心志
[00:08:21.680 --> 00:08:22.360]  不是吵架
[00:08:22.360 --> 00:08:24.080]  同一個心志為主爭戰
[00:08:24.080 --> 00:08:25.920]  要站穩為主爭戰
[00:08:25.920 --> 00:08:28.600]  同心興旺福音
[00:08:28.600 --> 00:08:30.480]  上文說到
[00:08:30.480 --> 00:08:33.360]  保羅說弟兄姊妹是他的冠冕
[00:08:33.360 --> 00:08:37.320]  今天我再翻翻這個冠冕希臘文的表達
[00:08:37.320 --> 00:08:41.880]  希臘文這個冠冕的讀音叫Steven Nos
[00:08:41.880 --> 00:08:45.480]  我發現原來這個冠冕和
[00:08:45.480 --> 00:08:47.160]  教會第一個殉道士
[00:08:47.160 --> 00:08:49.040]  第一個殉道士叫什麼名字
[00:08:49.040 --> 00:08:52.760]  史提反是同一個字
[00:08:52.760 --> 00:08:56.040]  原來殉道的人都是冠冕
[00:08:56.040 --> 00:08:58.680]  保羅一樣的道理
[00:08:58.680 --> 00:09:00.200]  他雖然面對逼迫
[00:09:00.200 --> 00:09:01.640]  但是有主的傾乾
[00:09:01.640 --> 00:09:03.240]  有主的恩典的時候
[00:09:03.240 --> 00:09:05.560]  是何等大的喜悅
[00:09:05.560 --> 00:09:08.400]  所以好像我們面對我們所愛的人
[00:09:08.400 --> 00:09:11.160]  遭遇內外爭戰的時候
[00:09:11.160 --> 00:09:13.120]  你好像保羅一樣很有能力
[00:09:13.120 --> 00:09:15.400]  很有力量去成為別人的安慰
[00:09:15.400 --> 00:09:17.080]  還是你感到束手無策
[00:09:17.080 --> 00:09:19.240]  很沒用呢
[00:09:19.240 --> 00:09:20.600]  歷代一個很大的問題就是
[00:09:20.600 --> 00:09:23.760]  人會經歷逆境和失敗
[00:09:23.760 --> 00:09:25.720]  看螢光幕
[00:09:25.720 --> 00:09:27.920]  再看網上的照片很有趣
[00:09:27.920 --> 00:09:30.320]  有個照片就說到
[00:09:30.320 --> 00:09:33.120]  引用了曾國藩屢敗屢戰
[00:09:33.120 --> 00:09:35.800]  去教訓兩個英超的球員
[00:09:35.800 --> 00:09:36.960]  不用怕
[00:09:36.960 --> 00:09:38.440]  屢敗屢戰
[00:09:38.440 --> 00:09:40.160]  輸了可以重新開始
[00:09:40.160 --> 00:09:42.040]  多麼的跨越時空
[00:09:42.040 --> 00:09:44.080]  多麼的有創意
[00:09:44.080 --> 00:09:46.280]  另外西方有些人說失敗是什麼呢
[00:09:46.280 --> 00:09:47.600]  失敗就是
[00:09:47.600 --> 00:09:50.400]  first attempt in learning
[00:09:50.400 --> 00:09:51.960]  失敗只是第一個嘗試
[00:09:51.960 --> 00:09:53.240]  再來的
[00:09:53.240 --> 00:09:54.240]  不用怕
[00:09:54.240 --> 00:09:55.080]  輸了再來
[00:09:55.080 --> 00:09:56.480]  第一次嘗試
[00:09:56.480 --> 00:09:58.680]  奧迪森有個名句
[00:09:58.680 --> 00:09:59.960]  我從來沒有失敗
[00:09:59.960 --> 00:10:01.280]  我自己試了一萬次
[00:10:01.280 --> 00:10:03.720]  不行的,下次就行了
[00:10:03.720 --> 00:10:07.160]  其實有很多這些激勵人的說話
[00:10:07.160 --> 00:10:09.240]  但如果單單有激勵人的說話
[00:10:09.240 --> 00:10:10.400]  沒有神的力量
[00:10:10.400 --> 00:10:13.640]  有時當一些艱難臨到的時候
[00:10:13.640 --> 00:10:15.120]  人都可以灰心
[00:10:15.120 --> 00:10:18.840]  有時人走去逆境或絕道
[00:10:18.840 --> 00:10:23.800]  好像菲律賓的海演巨峰
[00:10:23.800 --> 00:10:25.440]  經歷過四川地震
[00:10:25.440 --> 00:10:26.680]  日本的海嘯
[00:10:26.680 --> 00:10:29.240]  有另一個大的災難
[00:10:29.240 --> 00:10:30.680]  人有時都很無助
[00:10:30.680 --> 00:10:33.120]  在無助中有人慌亂
[00:10:33.120 --> 00:10:35.040]  或做一些不應該做的事
[00:10:35.040 --> 00:10:38.240]  好像這次菲律賓的風災中
[00:10:38.240 --> 00:10:41.200]  其中一幕說到他們的總統
[00:10:41.200 --> 00:10:43.840]  阿奎洛三世
[00:10:43.840 --> 00:10:45.800]  去到一個災區的地方訪問
[00:10:45.800 --> 00:10:48.160]  有人說災區裏面很混亂
[00:10:48.160 --> 00:10:49.240]  又沒有食物
[00:10:49.240 --> 00:10:50.400]  人們搶東西
[00:10:50.400 --> 00:10:52.760]  甚至有人搶東西時拿槍指著我
[00:10:52.760 --> 00:10:55.200]  總統你要派人處理治安
[00:10:55.200 --> 00:10:57.600]  不是很亂,死了更多人
[00:10:57.600 --> 00:11:00.000]  可能那時阿奎洛脾氣不好
[00:11:00.000 --> 00:11:02.640]  或很憤怒或害怕或擔心
[00:11:02.640 --> 00:11:03.960]  他說一句
[00:11:03.960 --> 00:11:05.320]  你被人射死了嗎?
[00:11:05.320 --> 00:11:06.280]  你死了嗎?
[00:11:06.280 --> 00:11:06.840]  還未死?
[00:11:06.840 --> 00:11:07.960]  做甚麼?
[00:11:07.960 --> 00:11:09.240]  這樣說不太好
[00:11:09.240 --> 00:11:10.720]  所以媒體立即說
[00:11:10.720 --> 00:11:12.320]  這個人很暴躁
[00:11:12.320 --> 00:11:14.920]  說話不好,看情況
[00:11:14.920 --> 00:11:16.400]  所以有時在這個慌亂中
[00:11:16.400 --> 00:11:19.280]  有時人有很多的擔心
[00:11:19.280 --> 00:11:21.280]  很多道理幫不到我們
[00:11:21.280 --> 00:11:22.920]  甚至有時基督徒在這些
[00:11:22.920 --> 00:11:24.840]  連續的失敗困難中
[00:11:24.840 --> 00:11:26.480]  都不知如何跳出來
[00:11:26.480 --> 00:11:28.000]  好像羅馬錫一句說話
[00:11:28.000 --> 00:11:29.000]  第七章說
[00:11:29.000 --> 00:11:30.720]  我真是苦
[00:11:30.720 --> 00:11:34.720]  誰能救我脫離者取死的身體
[00:11:34.720 --> 00:11:37.360]  有時我們會經歷連續的困難時
[00:11:37.360 --> 00:11:38.640]  怎麼辦呢?
[00:11:38.640 --> 00:11:40.720]  我跟大家說過一個
[00:11:40.720 --> 00:11:43.280]  美國一個很出名的基督徒的
[00:11:43.280 --> 00:11:45.480]  美式足球員的故事
[00:11:45.480 --> 00:11:47.120]  叫Tim Tebow
[00:11:47.120 --> 00:11:49.520]  兩年前他突然打甚麼球
[00:11:49.520 --> 00:11:51.280]  都是絕處逢生
[00:11:51.280 --> 00:11:53.600]  變輸就變贏
[00:11:53.600 --> 00:11:55.480]  所以那時都奇妙小子
[00:11:55.480 --> 00:11:57.240]  他出場叫Tim Tebow Time
[00:11:57.240 --> 00:11:58.920]  一出場就奇妙了
[00:11:58.920 --> 00:12:00.680]  但過去一年多的時候
[00:12:00.680 --> 00:12:03.200]  他的風格或者他是基督徒
[00:12:03.200 --> 00:12:05.440]  或者他的能力被人質疑
[00:12:05.440 --> 00:12:09.200]  甚至沒有職業球隊聘請他
[00:12:09.200 --> 00:12:10.440]  有時好像你一樣
[00:12:10.440 --> 00:12:11.600]  或者這個基督徒一樣
[00:12:11.600 --> 00:12:13.400]  他肯為主做見證
[00:12:13.400 --> 00:12:15.120]  曾經很順利過
[00:12:15.120 --> 00:12:18.040]  但曾經可能有連串的失敗
[00:12:18.040 --> 00:12:19.680]  在連串失敗中
[00:12:19.680 --> 00:12:22.000]  我們還能否振作呢?
[00:12:22.000 --> 00:12:23.240]  當基督徒有連串
[00:12:23.240 --> 00:12:26.600]  一波一波的內外的交戰時
[00:12:26.600 --> 00:12:27.600]  我有甚麼力量
[00:12:27.600 --> 00:12:30.320]  有甚麼平安去再次振作呢?
[00:12:30.320 --> 00:12:31.320]  我想起
[00:12:31.320 --> 00:12:32.960]  曾經和大家分享過
[00:12:32.960 --> 00:12:36.280]  南非道徒主教一段說話
[00:12:36.280 --> 00:12:38.600]  中間這一段一起讀
[00:12:38.600 --> 00:12:40.800]  基督教的信仰
[00:12:40.800 --> 00:12:44.080]  就是毫無希望的樂觀
[00:12:44.080 --> 00:12:45.920]  因為它是建立在
[00:12:45.920 --> 00:12:49.240]  對一個人的信仰的基礎上的
[00:12:49.240 --> 00:12:51.600]  這個人禮拜五死去
[00:12:51.600 --> 00:12:55.280]  大家都說他遭到了徹底的失敗
[00:12:55.280 --> 00:12:56.960]  毫無希望了
[00:12:56.960 --> 00:13:00.520]  結果禮拜天他復活了
[00:13:00.520 --> 00:13:03.960]  我們信這位從死裡復活的耶穌
[00:13:03.960 --> 00:13:05.120]  在人眼中
[00:13:05.120 --> 00:13:09.760]  他是徹底被惡勢力打敗
[00:13:09.760 --> 00:13:11.640]  殘酷的打敗
[00:13:11.640 --> 00:13:14.880]  義無反顧的完全的打敗
[00:13:14.880 --> 00:13:17.320]  但原來他為了世人的
[00:13:17.320 --> 00:13:19.640]  拯救最大的成功
[00:13:19.640 --> 00:13:22.560]  也藉著復活證明他真正的成功
[00:13:22.560 --> 00:13:23.960]  真正的偉大
[00:13:23.960 --> 00:13:26.120]  真正的有力量
[00:13:26.120 --> 00:13:27.520]  基督就知道
[00:13:27.520 --> 00:13:30.160]  既然能夠從死裡復活的力量
[00:13:30.160 --> 00:13:33.080]  我們不懼怕各種的患難
[00:13:33.080 --> 00:13:35.520]  因為神可以從無變由
[00:13:35.520 --> 00:13:37.560]  從死變生
[00:13:37.560 --> 00:13:40.240]  所以就因為這種盼望和力量
[00:13:40.240 --> 00:13:43.360]  保羅在《今日經文》就教導弟子們說
[00:13:43.360 --> 00:13:46.280]  你們要常常喜樂
[00:13:46.280 --> 00:13:47.600]  所以在各種患難裡面
[00:13:47.600 --> 00:13:48.600]  我們要學一個道理
[00:13:48.600 --> 00:13:51.240]  就是我們要常常喜樂
[00:13:51.240 --> 00:13:54.560]  在《今日經文》第四章第四節
[00:13:54.560 --> 00:13:56.480]  一個直譯版本就是
[00:13:56.480 --> 00:13:58.160]  你們要喜樂
[00:13:58.160 --> 00:13:58.920]  即是一個命令詞
[00:13:58.920 --> 00:14:01.320]  你們要喜樂開心
[00:14:01.320 --> 00:14:03.360]  接著說這個喜樂不是靠自己
[00:14:03.360 --> 00:14:06.440]  在主裡面是靠主的喜樂
[00:14:06.440 --> 00:14:08.720]  何時的喜樂?要多少?
[00:14:08.720 --> 00:14:10.680]  常常的喜樂
[00:14:10.680 --> 00:14:11.960]  保羅怕他們不記得
[00:14:11.960 --> 00:14:13.120]  我再說一次
[00:14:13.120 --> 00:14:14.520]  是甚麼?
[00:14:14.520 --> 00:14:16.720]  你們要喜樂
[00:14:16.720 --> 00:14:19.160]  一頭一尾有兩次說這個命令詞
[00:14:19.160 --> 00:14:21.600]  你們要喜樂
[00:14:21.600 --> 00:14:24.280]  命令你們你們要喜樂
[00:14:24.280 --> 00:14:26.680]  所以我經常說
[00:14:26.680 --> 00:14:28.120]  崇拜之後大家不笑
[00:14:28.120 --> 00:14:30.160]  不准出去教堂
[00:14:30.160 --> 00:14:32.360]  保羅怕大家不記得說兩次
[00:14:32.360 --> 00:14:33.360]  記住說兩次
[00:14:33.360 --> 00:14:34.640]  你們要喜樂
[00:14:34.640 --> 00:14:36.640]  常常喜樂
[00:14:36.640 --> 00:14:38.320]  但有時教這個道理時
[00:14:38.320 --> 00:14:40.120]  有些人就說
[00:14:40.120 --> 00:14:42.240]  好像強人所難
[00:14:42.240 --> 00:14:44.320]  有些人可能用這個道理
[00:14:44.320 --> 00:14:46.800]  用得不太準確時
[00:14:46.800 --> 00:14:48.000]  見到弟子們
[00:14:48.000 --> 00:14:49.080]  剛剛十月點
[00:14:49.080 --> 00:14:50.040]  死了丈夫
[00:14:50.040 --> 00:14:50.960]  十二時半見到他
[00:14:50.960 --> 00:14:52.720]  你們要喜樂
[00:14:52.720 --> 00:14:55.920]  真的嗎?我剛剛丈夫過世
[00:14:55.920 --> 00:14:57.880]  在哭叫我喜樂
[00:14:57.880 --> 00:14:59.120]  不仁仁焉
[00:14:59.120 --> 00:15:01.520]  有個弟兄今天碰到老闆
[00:15:01.520 --> 00:15:03.120]  被老闆摟了三小時
[00:15:03.120 --> 00:15:04.720]  整個人很憂鬱
[00:15:04.720 --> 00:15:07.120]  見到你的時候就說
[00:15:07.120 --> 00:15:08.600]  不准憂鬱
[00:15:08.600 --> 00:15:09.640]  你立即要喜樂
[00:15:09.640 --> 00:15:13.200]  你這樣要求是否過份了?
[00:15:13.200 --> 00:15:15.040]  我想可能有些人用這個道理
[00:15:15.040 --> 00:15:17.200]  用得不太準確也不奇怪
[00:15:17.200 --> 00:15:21.200]  聖經裡面不是說我們美人的掙扎
[00:15:21.200 --> 00:15:22.880]  基督安慰人的時候
[00:15:22.880 --> 00:15:25.120]  也有很多全面的神學
[00:15:25.120 --> 00:15:27.920]  我經常說這是兩條線的道理
[00:15:27.920 --> 00:15:29.520]  我們看另一節經文
[00:15:29.520 --> 00:15:31.840]  臨後第六章第十節
[00:15:31.840 --> 00:15:33.720]  我們看臨後第六章第十節
[00:15:33.720 --> 00:15:35.040]  一起讀
[00:15:35.040 --> 00:15:39.760]  「似乎憂愁,卻是常常快樂的」
[00:15:39.760 --> 00:15:41.120]  這個道理很凸顯到
[00:15:41.120 --> 00:15:43.440]  聖經裡面更闊的道理
