
[00:00:00.000 --> 00:00:02.800]  今日和大家分享是生命的塑造
[00:02:33.960 --> 00:02:34.800]  兩次的旅程
[00:02:34.800 --> 00:02:36.640]  三次的旅程
[00:02:36.640 --> 00:02:40.040]  耶穌基督的名一直被高舉
[00:02:40.040 --> 00:02:45.720]  直至羅馬當時最繁盛的地方
[00:02:45.720 --> 00:02:46.960]  而保羅一直以來
[00:02:46.960 --> 00:02:51.120]  一生都重視高舉基督
[00:02:51.120 --> 00:02:53.400]  他靠著耶穌
[00:02:53.400 --> 00:02:56.200]  在那裏成就很多奇妙的事
[00:02:56.200 --> 00:02:58.240]  在《菲勒比書》
[00:02:58.240 --> 00:03:01.360]  亦是一個所謂監獄書信
[00:03:01.360 --> 00:03:05.480]  亦是屬於他比較晚期的書信
[00:03:05.480 --> 00:03:06.800]  在那個時刻
[00:03:06.800 --> 00:03:10.240]  他慢慢的生命已經去到一個地步
[00:03:10.240 --> 00:03:12.240]  這個地步他告訴我們
[00:03:12.240 --> 00:03:14.080]  他告訴菲勒比人
[00:03:14.080 --> 00:03:18.840]  他已經學會了
[00:03:18.840 --> 00:03:21.920]  他學會了一個在基督裏面的奧秘
[00:03:21.920 --> 00:03:23.440]  或者在基督裏面的智慧
[00:03:23.440 --> 00:03:30.280]  因為智慧是生命怎樣能夠安放得最好呢?
[00:03:30.280 --> 00:03:32.640]  我已經學會了
[00:03:32.640 --> 00:03:35.280]  學會了生命怎樣能夠安放得最好呢?
[00:03:35.280 --> 00:03:38.200]  在這裏這幾節聖經其實很寶貴
[00:03:38.200 --> 00:03:39.280]  他告訴我們
[00:03:39.280 --> 00:03:43.240]  無論什麼情況他都可以知足
[00:03:43.240 --> 00:03:45.240]  知足是一個很重要
[00:03:45.240 --> 00:03:47.160]  亦是很不簡單的事
[00:03:47.160 --> 00:03:50.200]  因為敬虔加上知足的心
[00:03:50.200 --> 00:03:55.040]  我們整個生命就可以一路一路地活得最好
[00:03:55.040 --> 00:03:57.320]  是一個最大最大的福氣
[00:03:57.320 --> 00:04:00.080]  今天當我們學到
[00:04:00.080 --> 00:04:01.680]  保羅所學到的
[00:04:01.680 --> 00:04:06.960]  我們發現我們整個人生都很有力量
[00:04:06.960 --> 00:04:10.360]  整個人生都行正了位
[00:04:10.360 --> 00:04:15.240]  整個人生我們沒有什麼解決不了的問題
[00:04:15.240 --> 00:04:18.240]  學會了這個秘訣
[00:04:18.240 --> 00:04:22.240]  學會了這個很深奧的生命的道理
[00:04:22.240 --> 00:04:24.240]  但這個生命的道理
[00:04:24.240 --> 00:04:31.240]  當然這幾節聖經一直幫我們慢慢越來越聚焦
[00:04:31.240 --> 00:04:33.400]  發生到一個地步
[00:04:33.400 --> 00:04:35.240]  就是這樣
[00:04:35.240 --> 00:04:40.240]  他學會了無論什麼情況都可以知足
[00:04:40.240 --> 00:04:42.080]  他怎樣處悲戰
[00:04:42.080 --> 00:04:43.240]  怎樣處豐富
[00:04:43.240 --> 00:04:45.240]  怎樣飽足或者飢餓
[00:04:45.240 --> 00:04:47.040]  或者有餘或缺乏
[00:04:47.040 --> 00:04:49.040]  無論任何情況
[00:04:49.040 --> 00:04:54.760]  他就形容到隨時隨在的種種的情況
[00:04:54.760 --> 00:04:57.240]  包括逼迫的時候他怎樣面對
[00:04:57.240 --> 00:05:01.160]  包括生活得妥妥當當的時候怎樣面對
[00:05:01.160 --> 00:05:03.000]  很豐富的時候怎樣
[00:05:03.000 --> 00:05:05.000]  很缺乏的時候怎樣
[00:05:05.000 --> 00:05:08.840]  無論任何情況他都得了
[00:05:08.840 --> 00:05:10.440]  都學會了
[00:05:10.440 --> 00:05:12.840]  他得到一個很重要的秘訣
[00:05:12.840 --> 00:05:15.160]  這個不單是一個很重要的秘訣
[00:05:15.160 --> 00:05:18.560]  這個也是整個生命的一個塑造
[00:05:18.560 --> 00:05:22.840]  生命已經塑造到一個無敵的狀態
[00:05:22.840 --> 00:05:24.840]  一個這麼無敵的狀態是什麼呢?
[00:05:24.840 --> 00:05:27.240]  希望這節聖經我們會背
[00:05:27.240 --> 00:05:28.840]  這節聖經一直記住
[00:05:28.840 --> 00:05:31.040]  今天最重要都是講這節聖經
[00:05:31.040 --> 00:05:32.440]  第十三節
[00:05:32.440 --> 00:05:37.040]  我靠著那加給我力量的凡事都能做
[00:05:37.040 --> 00:05:41.240]  我靠著那加給我力量的主耶穌
[00:05:41.240 --> 00:05:43.440]  的我主我神
[00:05:43.440 --> 00:05:45.840]  他學會了這個秘訣就是
[00:05:45.840 --> 00:05:49.440]  他整個人生他已經好好將他的焦點
[00:05:49.440 --> 00:05:53.840]  他的生命安放在神的身上
[00:05:53.840 --> 00:06:01.040]  所以當他懂得怎樣靠著那加給他力量
[00:06:01.040 --> 00:06:03.040]  所以當聖靈在他心裏面
[00:06:03.040 --> 00:06:06.040]  成為活水的江河
[00:06:06.040 --> 00:06:10.040]  每時每刻他心裏面都充滿能力的話
[00:06:10.040 --> 00:06:13.840]  都是知道他靠著這位拯救他
[00:06:13.840 --> 00:06:17.240]  愛他和他同行的耶穌基督
[00:06:17.240 --> 00:06:19.840]  他又知道那位看顧萬物
[00:06:19.840 --> 00:06:21.840]  創造萬有
[00:06:21.840 --> 00:06:24.640]  一路一路讓整個社會
[00:06:24.640 --> 00:06:26.440]  整個人類文化
[00:06:26.440 --> 00:06:28.240]  整個人類的歷史
[00:06:28.240 --> 00:06:31.640]  朝著神的計劃而行的天賦
[00:06:31.640 --> 00:06:34.640]  這個就是他知道
[00:06:34.640 --> 00:06:38.840]  他靠著那加給他力量的
[00:06:38.840 --> 00:06:40.440]  凡事都能做
[00:06:40.440 --> 00:06:45.440]  這個也是今天我們希望
[00:06:45.440 --> 00:06:47.440]  這個信息帶給大家的
[00:06:47.440 --> 00:06:49.640]  就是我們今天生命的塑造
[00:06:49.640 --> 00:06:52.440]  是怎樣讓我們生命的焦點
[00:06:52.440 --> 00:06:55.840]  逐步逐步地對準我們主耶穌
[00:06:55.840 --> 00:06:57.240]  我們看看
[00:06:57.240 --> 00:07:05.440]  在人生當中其實有一個這樣的情況
[00:07:05.440 --> 00:07:08.240]  雖然一方面我們知道有一個很大的圖畫
[00:07:08.240 --> 00:07:10.240]  嘩 這樣就正了
[00:07:10.240 --> 00:07:13.640]  我靠著那加科利倫的凡事都能做了
[00:07:13.640 --> 00:07:15.440]  但是同時
[00:07:15.440 --> 00:07:19.240]  我們生命又有些不知道怎樣
[00:07:19.240 --> 00:07:23.640]  搞著搞著搞到很不妥
[00:07:23.640 --> 00:07:26.240]  這幅圖很喜歡
[00:07:26.240 --> 00:07:28.640]  描述了現代人的特色
[00:07:28.640 --> 00:07:30.240]  就是我們時不時
[00:07:30.240 --> 00:07:32.640]  沒錯 就是很偉大地做了很多事情
[00:07:32.640 --> 00:07:35.040]  很強勁地完成了很多事情
[00:07:35.040 --> 00:07:37.240]  不過時不時又躲在山洞裏面
[00:07:37.240 --> 00:07:39.640]  躲在山洞裏面 因為我們累了
[00:07:39.640 --> 00:07:41.640]  累到一個地步
[00:07:41.640 --> 00:07:44.840]  其實有一個新的字眼叫做疲累指數
[00:07:44.840 --> 00:07:49.040]  要是都市 現代新都市的特色就是
[00:07:49.040 --> 00:07:51.040]  我們有個疲累指數
[00:07:51.040 --> 00:07:53.240]  就正如很多年前說過
[00:07:53.240 --> 00:07:55.640]  疲則順利的那些特色
[00:07:55.640 --> 00:07:57.840]  我們累到多累呢
[00:07:57.840 --> 00:08:01.640]  可能我們當100分為最累
[00:08:01.640 --> 00:08:06.440]  可能那個疲累指數已經去到99分了
[00:08:06.440 --> 00:08:08.440]  即是累到要躲在山洞裏面
[00:08:08.440 --> 00:08:11.440]  出不來了
[00:08:11.440 --> 00:08:13.440]  還未說疲累指數的時候
[00:08:13.440 --> 00:08:20.440]  我想說一個很簡單的字眼
[00:08:20.440 --> 00:08:23.440]  有一個字叫做疏理
[00:08:23.440 --> 00:08:26.240]  疏即是一把疏的疏
[00:08:26.240 --> 00:08:28.440]  理就是道理的理
[00:08:28.440 --> 00:08:33.040]  不要以為這些是古怪的字眼
[00:08:33.040 --> 00:08:35.040]  這個只不過是日常生活的一個
[00:08:35.040 --> 00:08:36.640]  普通的字眼
[00:08:36.640 --> 00:08:39.640]  意思就是用一把疏來理順頭髮
[00:08:39.640 --> 00:08:41.640]  疏理的字
[00:08:41.640 --> 00:08:43.640]  想想如果我的頭髮
[00:08:43.640 --> 00:08:45.640]  男生就不太覺得
[00:08:45.640 --> 00:08:47.640]  因為我們五指疏都搞得定
[00:08:47.640 --> 00:08:49.640]  女孩子的頭髮
[00:08:49.640 --> 00:08:51.640]  如果是很長的頭髮
[00:08:51.640 --> 00:08:53.640]  很長有幾天沒有梳頭
[00:08:53.640 --> 00:08:55.640]  有幾天沒有洗頭
[00:08:55.640 --> 00:08:57.640]  頭髮開始亂了
[00:08:57.640 --> 00:08:59.640]  亂到一個地步
[00:08:59.640 --> 00:09:01.640]  如果你是亂髮我更厲害
[00:09:01.640 --> 00:09:03.640]  一塊一塊
[00:09:03.640 --> 00:09:05.640]  你的頭髮變好了
[00:09:05.640 --> 00:09:07.640]  意思就是用一把疏
[00:09:07.640 --> 00:09:09.640]  當你用一把疏
[00:09:09.640 --> 00:09:11.640]  因為頭髮很亂
[00:09:11.640 --> 00:09:13.640]  但你用一把疏
[00:09:13.640 --> 00:09:17.640]  一用力就會戳斷很多頭髮
[00:09:17.640 --> 00:09:19.640]  老實說
[00:09:19.640 --> 00:09:23.640]  我相信姐妹比我們弟兄清楚
[00:09:23.640 --> 00:09:25.640]  我們弟兄很少戳到頭髮
[00:09:25.640 --> 00:09:27.640]  因為太短
[00:09:27.640 --> 00:09:29.640]  一直這樣疏的時候
[00:09:29.640 --> 00:09:31.640]  一直這樣疏的時候
[00:09:31.640 --> 00:09:33.640]  那些位置的頭髮
[00:09:33.640 --> 00:09:35.640]  慢慢就可以順理
[00:09:35.640 --> 00:09:39.640]  所以疏理這個字
[00:09:39.640 --> 00:09:41.640]  有下一個字
[00:09:41.640 --> 00:09:43.640]  叫理順
[00:09:43.640 --> 00:09:45.640]  疏理到理順
[00:09:45.640 --> 00:09:47.640]  所以頭髮經過疏
[00:09:47.640 --> 00:09:49.640]  一直疏
[00:09:49.640 --> 00:09:51.640]  慢慢頭髮就由亂糟糟
[00:09:51.640 --> 00:09:53.640]  變成妥妥當當
[00:09:53.640 --> 00:09:55.640]  這個字
[00:09:55.640 --> 00:09:57.640]  其實不是很古怪的字
[00:09:57.640 --> 00:09:59.640]  很簡單
[00:09:59.640 --> 00:10:03.640]  疏理和我們學習真理很有關係
[00:10:03.640 --> 00:10:07.640]  今天當我們來到主耶穌基督裡面
[00:10:07.640 --> 00:10:11.640]  當我們願意很認真地學習真理
[00:10:11.640 --> 00:10:13.640]  當我們經歷聖靈在我們心裡面
[00:10:13.640 --> 00:10:15.640]  引導我們生命的方向
[00:10:15.640 --> 00:10:19.640]  引導我們生命的方向的過程
[00:10:19.640 --> 00:10:21.640]  其中一個很寶貴的部分
[00:10:21.640 --> 00:10:25.640]  就是這種疏理的一個旅程
[00:10:25.640 --> 00:10:27.640]  當聖靈在我們心裡面提點我們的時候
[00:10:27.640 --> 00:10:29.640]  弟兄姊妹很多時候
[00:10:29.640 --> 00:10:31.640]  直到現在這一刻
[00:10:31.640 --> 00:10:33.640]  不知道大家是不是這樣
[00:10:33.640 --> 00:10:35.640]  很多弟兄姊妹
[00:10:35.640 --> 00:10:37.640]  聖靈一提點我們的時候
[00:10:37.640 --> 00:10:39.640]  提點當然我們覺得是
[00:10:39.640 --> 00:10:41.640]  我們稱之為責備
[00:10:41.640 --> 00:10:43.640]  那種責備的旅程是太短了
[00:10:43.640 --> 00:10:45.640]  怎樣太短呢?
[00:10:45.640 --> 00:10:47.640]  就是聖靈責備
[00:10:47.640 --> 00:10:49.640]  然後我們認罪
[00:10:49.640 --> 00:10:51.640]  認罪然後拜拜
[00:10:51.640 --> 00:10:53.640]  但是我想說
[00:10:53.640 --> 00:10:55.640]  我們生命都還未疏理好
[00:10:55.640 --> 00:10:57.640]  我們疏理好
[00:10:57.640 --> 00:10:59.640]  就拜拜
[00:10:59.640 --> 00:11:01.640]  啊!那你就得潔淨了
[00:11:01.640 --> 00:11:03.640]  你還是卡住了
[00:11:03.640 --> 00:11:05.640]  那怎麼辦呢?
[00:11:05.640 --> 00:11:07.640]  我們來到主的裡面
[00:11:07.640 --> 00:11:09.640]  如果聖靈去感動責備
[00:11:09.640 --> 00:11:11.640]  幫我們去認罪
[00:11:11.640 --> 00:11:13.640]  幫我們去知罪
[00:11:13.640 --> 00:11:17.640]  當然要幫我們帶到主的寶血那裡
[00:11:17.640 --> 00:11:19.640]  主潔淨我們
[00:11:19.640 --> 00:11:21.640]  生命的潔淨之後
[00:11:21.640 --> 00:11:23.640]  這次又如何呢?
[00:11:23.640 --> 00:11:25.640]  接著還要理順生命
[00:11:25.640 --> 00:11:29.640]  接著還要排好次序
[00:11:29.640 --> 00:11:31.640]  接著還要讓
[00:11:31.640 --> 00:11:33.640]  聖靈在我們心裡面教導我們
[00:11:33.640 --> 00:11:35.640]  怎樣可以安放得好一點呢?
[00:11:35.640 --> 00:11:37.640]  怎樣將生命
[00:11:37.640 --> 00:11:39.640]  去交在神的手中
[00:11:39.640 --> 00:11:41.640]  然後有條有理一點呢?
[00:11:41.640 --> 00:11:43.640]  所以凡事都學會了
[00:11:43.640 --> 00:11:45.640]  因為我靠著
[00:11:45.640 --> 00:11:47.640]  加級我力量的
[00:11:47.640 --> 00:11:49.640]  凡事都能做
[00:11:49.640 --> 00:11:51.640]  就是因為我願意經歷這個塑造
[00:11:51.640 --> 00:11:53.640]  是一個很完整的塑造
[00:11:53.640 --> 00:11:55.640]  不是停在
[00:11:55.640 --> 00:11:57.640]  搞定了
[00:11:57.640 --> 00:11:59.640]  潔淨了
[00:11:59.640 --> 00:12:01.640]  但我們要讓生命都繼續在神的手中
[00:12:01.640 --> 00:12:03.640]  直到承傳到
[00:12:03.640 --> 00:12:05.640]  神的心意
[00:12:05.640 --> 00:12:07.640]  理順的生命
[00:12:07.640 --> 00:12:09.640]  我們看看下一幅
[00:12:09.640 --> 00:12:11.640]  什麼叫疲倦呢?
[00:12:11.640 --> 00:12:13.640]  疲倦其實有七個特色
[00:12:13.640 --> 00:12:15.640]  你可以看看你是屬於哪一範
[00:12:15.640 --> 00:12:17.640]  我們可以這樣
[00:12:17.640 --> 00:12:19.640]  我身體很累
[00:12:19.640 --> 00:12:21.640]  身體很累
[00:12:21.640 --> 00:12:23.640]  這個很有趣
[00:12:23.640 --> 00:12:25.640]  我們香港人有兩大特色
[00:12:25.640 --> 00:12:27.640]  第一大特色就是
[00:12:27.640 --> 00:12:29.640]  你問他很多人都這樣承認
[00:12:29.640 --> 00:12:31.640]  第一大特色就是我們覺得自己沒錢
[00:12:31.640 --> 00:12:35.640]  誰覺得自己很有錢呢?
[00:12:35.640 --> 00:12:37.640]  請舉手
[00:12:37.640 --> 00:12:39.640]  是不是?
[00:12:39.640 --> 00:12:41.640]  每個人都覺得自己沒錢
[00:12:41.640 --> 00:12:43.640]  無論你賺多少錢
[00:12:43.640 --> 00:12:45.640]  你都覺得自己沒錢
[00:12:45.640 --> 00:12:47.640]  那些月入十萬元的
[00:12:47.640 --> 00:12:49.640]  十萬零一
[00:12:49.640 --> 00:12:51.640]  十一、二萬
[00:12:51.640 --> 00:12:53.640]  因為有很多錢可以借
[00:12:53.640 --> 00:12:55.640]  所以洗腦的
[00:12:55.640 --> 00:12:57.640]  我們月入一萬元當然覺得自己很窮
[00:12:57.640 --> 00:12:59.640]  無論你月入多少
[00:12:59.640 --> 00:13:01.640]  你都洗到很盡
[00:13:01.640 --> 00:13:03.640]  都覺得自己沒錢
[00:13:03.640 --> 00:13:05.640]  第二件事就是
[00:13:05.640 --> 00:13:07.640]  我們覺得很累
[00:13:07.640 --> 00:13:09.640]  不知道為什麼
[00:13:09.640 --> 00:13:11.640]  小時候的嬰兒
[00:13:11.640 --> 00:13:13.640]  二、三歲那些
[00:13:13.640 --> 00:13:15.640]  很累之後就抱他
[00:13:15.640 --> 00:13:17.640]  由很小的時候
[00:13:17.640 --> 00:13:19.640]  到年紀比較大
[00:13:19.640 --> 00:13:21.640]  都是覺得很累
[00:13:21.640 --> 00:13:23.640]  因為我們的時間
[00:13:23.640 --> 00:13:25.640]  和我們的金錢一樣
[00:13:25.640 --> 00:13:27.640]  洗錢都不夠
[00:13:27.640 --> 00:13:29.640]  拼命拼命拼命
[00:13:29.640 --> 00:13:31.640]  在當中誰在十一點之前睡覺
[00:13:31.640 --> 00:13:33.640]  請舉手
[00:13:33.640 --> 00:13:35.640]  太好了
[00:13:35.640 --> 00:13:37.640]  這些回教會的
[00:13:37.640 --> 00:13:39.640]  是不同的
[00:13:39.640 --> 00:13:43.640]  我們對生命的掌握
[00:13:43.640 --> 00:13:45.640]  是比較好的
[00:13:45.640 --> 00:13:47.640]  不過剛才好像不夠十分一
[00:13:47.640 --> 00:13:51.640]  我們的生命
[00:13:51.640 --> 00:13:53.640]  其實有需要好好地
[00:13:53.640 --> 00:13:55.640]  找一個次序
[00:13:55.640 --> 00:13:59.640]  求主幫我們梳理
[00:13:59.640 --> 00:14:01.640]  我們的生命
[00:14:01.640 --> 00:14:03.640]  我們整個生命的塑造
[00:14:03.640 --> 00:14:05.640]  怎樣可以安放得恰如其分
[00:14:05.640 --> 00:14:07.640]  其實早一點睡
[00:14:07.640 --> 00:14:09.640]  你就會很精神
[00:14:09.640 --> 00:14:11.640]  為什麼不行呢
[00:14:11.640 --> 00:14:13.640]  沒有辦法
[00:14:13.640 --> 00:14:15.640]  Facebook一直在吵我
[00:14:15.640 --> 00:14:19.640]  然後不知道為什麼
[00:14:19.640 --> 00:14:21.640]  玩Facebook的人
[00:14:21.640 --> 00:14:23.640]  是到十二點才開播
[00:14:23.640 --> 00:14:25.640]  這樣就沒有辦法
[00:14:25.640 --> 00:14:27.640]  所以整個時間才睡
[00:14:27.640 --> 00:14:29.640]  疲倦
[00:14:29.640 --> 00:14:31.640]  第二就是
[00:14:31.640 --> 00:14:33.640]  不知道為什麼
[00:14:33.640 --> 00:14:35.640]  有很多令我們想得很矛盾的問題
[00:14:35.640 --> 00:14:37.640]  例如情與義
[00:14:41.640 --> 00:14:43.640]  情與義值千金就好了
[00:14:43.640 --> 00:14:45.640]  不過情與義在鬥爭
[00:14:45.640 --> 00:14:47.640]  這樣就不好了
[00:14:47.640 --> 00:14:49.640]  重情好還是重義好
[00:14:49.640 --> 00:14:51.640]  然後有很多問題
[00:14:51.640 --> 00:14:53.640]  有很多思考性的問題
[00:14:53.640 --> 00:14:55.640]  或者有很多書在讀
[00:14:55.640 --> 00:14:57.640]  令我們讀書多身體疲倦
[00:14:57.640 --> 00:14:59.640]  所以不停不停很累
[00:14:59.640 --> 00:15:01.640]  第三就是
[00:15:01.640 --> 00:15:05.640]  太多東西玩
[00:15:05.640 --> 00:15:09.640]  我們虛耗了
[00:15:09.640 --> 00:15:11.640]  又要吃又要看又要聽
[00:15:11.640 --> 00:15:13.640]  又要玩
[00:15:13.640 --> 00:15:15.640]  其實我們都很容易明白
[00:15:15.640 --> 00:15:17.640]  下面那些就比較
[00:15:17.640 --> 00:15:19.640]  深層次
[00:15:19.640 --> 00:15:21.640]  深層次一點
[00:15:21.640 --> 00:15:23.640]  我們有沒有
[00:15:23.640 --> 00:15:25.640]  經常陷在某一種
[00:15:25.640 --> 00:15:27.640]  負面情緒當中
[00:15:27.640 --> 00:15:31.640]  如果我常常都為了某一個人
[00:15:31.640 --> 00:15:33.640]  覺得很激氣
[00:15:33.640 --> 00:15:35.640]  很激氣
[00:15:35.640 --> 00:15:37.640]  這些很激氣的情況
[00:15:37.640 --> 00:15:39.640]  其實是在抽取
[00:15:39.640 --> 00:15:41.640]  我們生命的能力
[00:15:41.640 --> 00:15:43.640]  有沒有辦法
[00:15:43.640 --> 00:15:45.640]  對我們身邊的人
[00:15:45.640 --> 00:15:47.640]  稍為良善一點
[00:15:47.640 --> 00:15:49.640]  甚至沒有辦法
[00:15:49.640 --> 00:15:51.640]  擠出一個笑容
[00:15:51.640 --> 00:15:53.640]  因為裏面
[00:15:53.640 --> 00:15:55.640]  被憤怒佔據了
[00:15:55.640 --> 00:15:57.640]  可能是憂愁
[00:15:57.640 --> 00:15:59.640]  可能是恐懼
[00:15:59.640 --> 00:16:01.640]  可能擔憂
[00:16:01.640 --> 00:16:03.640]  可能種種不同的負面情緒
[00:16:05.640 --> 00:16:07.640]  在這裏也說回
[00:16:07.640 --> 00:16:09.640]  剛才我們所說的聖經
[00:16:09.640 --> 00:16:11.640]  我們有沒有靠著
[00:16:11.640 --> 00:16:13.640]  那一級的力量
[00:16:13.640 --> 00:16:15.640]  去認真地面對
[00:16:15.640 --> 00:16:17.640]  那個使我心靈在疲倦中
[00:16:17.640 --> 00:16:19.640]  在疲累中
[00:16:19.640 --> 00:16:21.640]  在虛耗中
[00:16:21.640 --> 00:16:23.640]  那些負面情緒
[00:16:23.640 --> 00:16:27.640]  有時候我們
[00:16:27.640 --> 00:16:29.640]  敬拜神的時候
[00:16:29.640 --> 00:16:31.640]  我們唱到神哈哈
[00:16:31.640 --> 00:16:33.640]  榮耀尊貴
[00:16:33.640 --> 00:16:35.640]  我們那些負面情緒
[00:16:35.640 --> 00:16:37.640]  都沒有了
[00:16:37.640 --> 00:16:39.640]  所以你發現
[00:16:39.640 --> 00:16:41.640]  我們住在主的裏面
[00:16:41.640 --> 00:16:43.640]  其實就是這麼好
[00:16:43.640 --> 00:16:45.640]  根本就是可以的
[00:16:45.640 --> 00:16:47.640]  不過那時候敬拜完又想
[00:16:47.640 --> 00:16:49.640]  那個壞人真是很壞
[00:16:49.640 --> 00:16:51.640]  又來過了
[00:16:51.640 --> 00:16:53.640]  你敬拜多久
[00:16:53.640 --> 00:16:55.640]  有24小時
[00:16:55.640 --> 00:16:57.640]  當作不計睡覺
[00:16:57.640 --> 00:17:01.640]  你敬拜當你有半小時
[00:17:01.640 --> 00:17:03.640]  但其他的還有十多小時
[00:17:03.640 --> 00:17:05.640]  只顧著生那個人的氣
[00:17:05.640 --> 00:17:07.640]  怎樣敬拜
[00:17:07.640 --> 00:17:09.640]  都不夠力量
[00:17:09.640 --> 00:17:11.640]  所以今天我們怎樣處理
[00:17:11.640 --> 00:17:13.640]  我們的內心
[00:17:13.640 --> 00:17:15.640]  不要被那些疲累指數
[00:17:15.640 --> 00:17:17.640]  侵犯
[00:17:17.640 --> 00:17:19.640]  侵蝕了我們
[00:17:19.640 --> 00:17:21.640]  第五
[00:17:21.640 --> 00:17:25.640]  我們會在一個這樣的世代
[00:17:25.640 --> 00:17:27.640]  經常為某些人去擔憂
[00:17:27.640 --> 00:17:29.640]  擔憂是很有趣的
[00:17:29.640 --> 00:17:31.640]  因為照顧、關心、提防
[00:17:31.640 --> 00:17:33.640]  掛慮某個人
[00:17:33.640 --> 00:17:35.640]  成為了擔子
[00:17:35.640 --> 00:17:37.640]  有時當然我們掛著好人
[00:17:37.640 --> 00:17:39.640]  照顧孫子
[00:17:39.640 --> 00:17:41.640]  照顧孫女
[00:17:41.640 --> 00:17:43.640]  這樣很正常
[00:17:43.640 --> 00:17:45.640]  有時是為了提防
[00:17:45.640 --> 00:17:47.640]  那個人很喜歡作弄我
[00:17:47.640 --> 00:17:49.640]  我見到他就害怕
[00:17:49.640 --> 00:17:51.640]  這些就成為了
[00:17:51.640 --> 00:17:53.640]  我們裏面的擔子
[00:17:53.640 --> 00:17:55.640]  都很疲倦
[00:17:57.640 --> 00:17:59.640]  第六就是開始厭倦
[00:17:59.640 --> 00:18:01.640]  厭倦從事了十多年的工作
[00:18:01.640 --> 00:18:07.640]  我認識一個朋友
