
[00:00:00.000 --> 00:00:02.800]  好 通常都會問一問大家
[00:05:27.700 --> 00:05:30.700]  我只是很專心地看電視劇
[00:05:30.700 --> 00:05:35.700]  沒辦法不追
[00:05:35.700 --> 00:05:37.700]  因為他的節拍夠快
[00:05:37.700 --> 00:05:38.700]  這個電視劇
[00:05:38.700 --> 00:05:40.700]  不是拖泥帶水那些
[00:05:40.700 --> 00:05:43.700]  剛開始看當然是整個情節
[00:05:43.700 --> 00:05:45.700]  很緊湊
[00:05:45.700 --> 00:05:48.700]  但我看完大結局之後
[00:05:48.700 --> 00:05:50.700]  我很少看完之後
[00:05:50.700 --> 00:05:52.700]  還有這麼多回味
[00:05:52.700 --> 00:05:57.700]  除了對男女主角有點興趣之外
[00:05:57.700 --> 00:06:00.700]  我想主要是因為
[00:06:00.700 --> 00:06:04.700]  我看到現在還有這樣的青年人
[00:06:04.700 --> 00:06:07.700]  或者半成年人
[00:06:07.700 --> 00:06:10.700]  能夠這樣毀身法
[00:06:10.700 --> 00:06:12.700]  真的不簡單
[00:06:12.700 --> 00:06:17.700]  時常都要在那條正義和邪惡當中
[00:06:17.700 --> 00:06:19.700]  馬上做一個很快的決定
[00:06:19.700 --> 00:06:21.700]  其實最精彩的部分就是
[00:06:21.700 --> 00:06:24.700]  他時常都要做一個很快的決定
[00:06:24.700 --> 00:06:28.700]  走這邊還是走這邊
[00:06:28.700 --> 00:06:31.700]  但最終當然這個電視劇
[00:06:31.700 --> 00:06:33.700]  我就喜歡看這些電視劇
[00:06:33.700 --> 00:06:35.700]  這些是非常好的收場
[00:06:35.700 --> 00:06:37.700]  雖然有些人死了不要緊
[00:06:37.700 --> 00:06:38.700]  但死了之後
[00:06:38.700 --> 00:06:41.700]  仍然能夠讓那件事
[00:06:41.700 --> 00:06:44.700]  能夠繼續在他的內心裏面
[00:06:44.700 --> 00:06:46.700]  回響一個正能量
[00:06:46.700 --> 00:06:48.700]  繼續流放出去
[00:06:48.700 --> 00:06:53.700]  我想這個又是一份毀身
[00:06:53.700 --> 00:06:55.700]  你覺得那件事這麼值得
[00:06:55.700 --> 00:06:56.700]  那條命都可以不要
[00:06:56.700 --> 00:06:57.700]  愛情又不要
[00:06:57.700 --> 00:06:58.700]  什麼都不要
[00:06:58.700 --> 00:06:59.700]  只是那件事
[00:06:59.700 --> 00:07:01.700]  我想他改這個《仕途行者》
[00:07:01.700 --> 00:07:04.700]  都可能看到《仕途行傳》
[00:07:04.700 --> 00:07:06.700]  這是我的估計
[00:07:06.700 --> 00:07:07.700]  裏面有一種
[00:07:07.700 --> 00:07:09.700]  為了一種的使命
[00:07:09.700 --> 00:07:12.700]  可以不顧一切地去前面
[00:07:12.700 --> 00:07:14.700]  這就叫毀身
[00:07:14.700 --> 00:07:17.700]  你說我兩樣都沒有看
[00:07:17.700 --> 00:07:21.700]  有一件事你都可能有經歷的
[00:07:21.700 --> 00:07:22.700]  成年人
[00:07:22.700 --> 00:07:24.700]  第三個情況
[00:07:24.700 --> 00:07:26.700]  我們一定要講毀身
[00:07:26.700 --> 00:07:30.700]  就是你走進禮堂結婚的時候
[00:07:30.700 --> 00:07:32.700]  或者起碼你在婚姻註冊處
[00:07:32.700 --> 00:07:34.700]  簽名的時候
[00:07:34.700 --> 00:07:37.700]  那個註冊官
[00:07:37.700 --> 00:07:40.700]  或者牧師都會問你的
[00:07:40.700 --> 00:07:46.700]  你願不願意毀身給伴侶
[00:07:46.700 --> 00:07:52.700]  這條是最難走的
[00:07:52.700 --> 00:07:55.700]  因為一死了之後
[00:07:55.700 --> 00:08:00.700]  你直到永遠都要守住那個承諾
[00:08:01.700 --> 00:08:03.700]  因為是一個毀身的承諾
[00:08:03.700 --> 00:08:05.700]  所以毀身這兩個字
[00:08:05.700 --> 00:08:06.700]  明白嗎
[00:08:06.700 --> 00:08:08.700]  聽完三個故事
[00:08:08.700 --> 00:08:09.700]  明白了嗎
[00:08:09.700 --> 00:08:11.700]  那就講完了
[00:08:11.700 --> 00:08:13.700]  你自己回去繼續看
[00:08:13.700 --> 00:08:15.700]  《但義理書》都差不多了
[00:08:15.700 --> 00:08:19.700]  《但義理書》是一個很好的結局
[00:08:19.700 --> 00:08:24.700]  第一就是在食物方面去毀身
[00:08:24.700 --> 00:08:27.700]  第二就是他不拜金像
[00:08:27.700 --> 00:08:29.700]  被人扔了去哪裏
[00:08:31.700 --> 00:08:33.700]  好像是火爐
[00:08:33.700 --> 00:08:35.700]  然後就說
[00:08:35.700 --> 00:08:40.700]  不可以跪拜除了皇帝之外
[00:08:40.700 --> 00:08:43.700]  但他又天天跪下向神祈禱
[00:08:43.700 --> 00:08:45.700]  結果又扔了去哪裏
[00:08:45.700 --> 00:08:47.700]  獅子坑
[00:08:47.700 --> 00:08:48.700]  我們不要想後面那一撇了
[00:08:48.700 --> 00:08:50.700]  所以我們只講第一章
[00:08:50.700 --> 00:08:52.700]  因為後面那些我們做不到
[00:08:52.700 --> 00:08:53.700]  我都做不到
[00:08:53.700 --> 00:08:55.700]  希望大家可以
[00:08:55.700 --> 00:08:57.700]  我都沒有那種可以毀身
[00:08:57.700 --> 00:08:59.700]  生命都可以不顧
[00:09:00.700 --> 00:09:02.700]  所以我們先講第一章
[00:09:02.700 --> 00:09:04.700]  第一章你做到在食物方面
[00:09:04.700 --> 00:09:06.700]  可以拒絕
[00:09:06.700 --> 00:09:08.700]  對中國人來說是否有一份難度呢
[00:09:08.700 --> 00:09:16.700]  去到一個餐廳裏面任食
[00:09:16.700 --> 00:09:19.700]  然後你只挑菜來吃
[00:09:19.700 --> 00:09:21.700]  你知道嗎
[00:09:21.700 --> 00:09:25.700]  如果人家請你去五星酒店裏面的自助餐
[00:09:26.700 --> 00:09:30.700]  你可以走過那些生蠔
[00:09:30.700 --> 00:09:32.700]  那些美物
[00:09:32.700 --> 00:09:34.700]  美物之後去到最後一格就是水果
[00:09:34.700 --> 00:09:36.700]  然後停在那裏
[00:09:36.700 --> 00:09:38.700]  只吃完那裏你就結帳
[00:09:38.700 --> 00:09:41.700]  不容易
[00:09:41.700 --> 00:09:46.700]  我經常想
[00:09:46.700 --> 00:09:50.700]  有甚麼可以維繫我們的生命
[00:09:50.700 --> 00:09:52.700]  由始至終
[00:09:52.700 --> 00:09:53.700]  可以毀身一件事
[00:09:53.700 --> 00:09:55.700]  可以拒絕
[00:09:57.700 --> 00:09:59.700]  我發覺我們年紀越大
[00:09:59.700 --> 00:10:03.700]  越發覺規條是很難的
[00:10:03.700 --> 00:10:06.700]  對十歲以下的
[00:10:06.700 --> 00:10:09.700]  我們就嘗試幫他們畫個框框
[00:10:09.700 --> 00:10:11.700]  我的兒子現在十二歲
[00:10:11.700 --> 00:10:14.700]  我就發覺開始這些框框
[00:10:14.700 --> 00:10:17.700]  都已經不是一些很重要的東西
[00:10:17.700 --> 00:10:19.700]  不過就看你十二歲之前
[00:10:19.700 --> 00:10:21.700]  那個框框畫得是否實淨
[00:10:21.700 --> 00:10:22.700]  就是這麼多
[00:10:22.700 --> 00:10:23.700]  我們做父母的
[00:10:23.700 --> 00:10:25.700]  發覺十二歲以上
[00:10:25.700 --> 00:10:27.700]  開始不是那條框框的問題
[00:10:27.700 --> 00:10:31.700]  你需要令他心服口服
[00:10:31.700 --> 00:10:32.700]  是不是
[00:10:32.700 --> 00:10:36.700]  我想講一個故事
[00:10:36.700 --> 00:10:39.700]  從前
[00:10:39.700 --> 00:10:42.700]  不要緊,不要帶上來
[00:10:42.700 --> 00:10:44.700]  從前有一支鉛筆
[00:10:44.700 --> 00:10:50.700]  那支鉛筆就很開心
[00:10:50.700 --> 00:10:52.700]  因為自己很尖
[00:10:52.700 --> 00:10:56.700]  他喜歡在白紙上畫東西
[00:10:56.700 --> 00:10:58.700]  畫個圓圈也好
[00:10:58.700 --> 00:11:03.700]  好像跳舞一樣
[00:11:03.700 --> 00:11:07.700]  間中就跳square dance
[00:11:07.700 --> 00:11:10.700]  現在流行很多不同的社交舞
[00:11:10.700 --> 00:11:12.700]  慢慢他開始
[00:11:12.700 --> 00:11:14.700]  不只是畫圓圈和四方
[00:11:14.700 --> 00:11:16.700]  他開始寫字
[00:11:16.700 --> 00:11:18.700]  不單止寫字
[00:11:18.700 --> 00:11:20.700]  開始寫文章
[00:11:20.700 --> 00:11:22.700]  寫他的日記
[00:11:22.700 --> 00:11:24.700]  寫他的人生大計
[00:11:24.700 --> 00:11:26.700]  寫得很精彩
[00:11:26.700 --> 00:11:28.700]  當他寫到掘的時候
[00:11:28.700 --> 00:11:29.700]  沒有問題
[00:11:29.700 --> 00:11:31.700]  他只要刨一刨那支鉛筆
[00:11:31.700 --> 00:11:32.700]  又怎樣
[00:11:32.700 --> 00:11:33.700]  又尖了
[00:11:33.700 --> 00:11:36.700]  又繼續在這張不同的白紙
[00:11:36.700 --> 00:11:37.700]  顏色紙裏面繼續去畫
[00:11:37.700 --> 00:11:40.700]  繼續去寫他人生的里程
[00:11:40.700 --> 00:11:43.700]  但慢慢慢慢他發覺
[00:11:43.700 --> 00:11:45.700]  刨一刨
[00:11:45.700 --> 00:11:48.700]  原來那支筆只剩下這麼多
[00:11:51.700 --> 00:11:53.700]  他發覺
[00:11:53.700 --> 00:12:00.700]  剩下的筆能寫字的年日不多
[00:12:00.700 --> 00:12:03.700]  他開始回頭看
[00:12:03.700 --> 00:12:07.700]  他曾經寫過的紙
[00:12:07.700 --> 00:12:10.700]  發現很多紙上寫的
[00:12:10.700 --> 00:12:13.700]  很多是很無聊的東西
[00:12:13.700 --> 00:12:15.700]  有些是為了發洩自己
[00:12:15.700 --> 00:12:19.700]  而寫上去的情緒表達和行動
[00:12:19.700 --> 00:12:23.700]  甚至乎很多已經後悔的行動
[00:12:23.700 --> 00:12:28.700]  他正在看著以前那些一張張的紙
[00:12:28.700 --> 00:12:31.700]  而開始有種哀傷的時候
[00:12:31.700 --> 00:12:34.700]  突然間他發覺這些紙
[00:12:34.700 --> 00:12:36.700]  又翻開了
[00:12:36.700 --> 00:12:40.700]  有個擦紙膠在擦擦擦擦
[00:12:40.700 --> 00:12:42.700]  那些不對的
[00:12:42.700 --> 00:12:43.700]  後悔的
[00:12:43.700 --> 00:12:45.700]  不應該做不應該看的東西
[00:12:45.700 --> 00:12:47.700]  有人幫他擦掉了
[00:12:47.700 --> 00:12:49.700]  突然間他很開心
[00:12:49.700 --> 00:12:51.700]  再看一看
[00:12:51.700 --> 00:12:52.700]  適合看一點
[00:12:52.700 --> 00:12:53.700]  適合看一點
[00:12:53.700 --> 00:12:56.700]  沒那麼醜
[00:12:56.700 --> 00:12:59.700]  但慢慢他又突然間留意到
[00:12:59.700 --> 00:13:01.700]  擦紙膠的身邊
[00:13:01.700 --> 00:13:07.700]  也有很多擦膠的碎片
[00:13:07.700 --> 00:13:13.700]  他突然間心裏面湧出一種內疚
[00:13:13.700 --> 00:13:16.700]  以致他對著擦紙膠說
[00:13:16.700 --> 00:13:23.700]  I am sorry
[00:13:23.700 --> 00:13:25.700]  停在這裏
[00:13:25.700 --> 00:13:29.700]  大家感受到甚麼
[00:13:29.700 --> 00:13:34.700]  除了你明白我想說甚麼之外
[00:13:34.700 --> 00:13:37.700]  我想這支鉛筆
[00:13:37.700 --> 00:13:39.700]  它會對自己說
[00:13:39.700 --> 00:13:43.700]  我剩下餘下這個長度
[00:13:43.700 --> 00:13:48.700]  我希望不再寫一些我後悔的東西
[00:13:48.700 --> 00:13:52.700]  我希望能夠畫和寫一些
[00:13:52.700 --> 00:13:57.700]  我覺得永不言悔
[00:13:57.700 --> 00:14:00.700]  是忠於我作為一支筆
[00:14:00.700 --> 00:14:03.700]  應該畫的東西
[00:14:03.700 --> 00:14:09.700]  I am sorry
[00:14:09.700 --> 00:14:11.700]  我年紀越來越大
[00:14:11.700 --> 00:14:15.700]  已經發覺不是一些規條
[00:14:15.700 --> 00:14:17.700]  我現在越來越明白
[00:14:17.700 --> 00:14:21.700]  其實我一直不看電視劇
[00:14:21.700 --> 00:14:24.700]  自從別人送了iPad給我之後
[00:14:24.700 --> 00:14:30.700]  我發覺兩秒鐘就可以上去看了
[00:14:30.700 --> 00:14:33.700]  我就很明白青年人覺得
[00:14:33.700 --> 00:14:35.700]  要戒不上YouTube
[00:14:35.700 --> 00:14:37.700]  不去Internet
[00:14:37.700 --> 00:14:42.700]  那種恆心和毅力
[00:14:42.700 --> 00:14:45.700]  是很容易被打破
[00:14:45.700 --> 00:14:47.700]  我也立志過
[00:14:47.700 --> 00:14:52.700]  看完這齣就不看了
[00:14:52.700 --> 00:14:53.700]  我也告訴自己
[00:14:53.700 --> 00:14:54.700]  十一點鐘之後
[00:14:54.700 --> 00:14:58.700]  一定不可以上Internet
[00:14:58.700 --> 00:15:00.700]  我自己也訂過一些規矩
[00:15:00.700 --> 00:15:03.700]  我這種年老的人
[00:15:03.700 --> 00:15:05.700]  也發覺不容易
[00:15:05.700 --> 00:15:07.700]  裡面有一份衝動
[00:15:07.700 --> 00:15:10.700]  想看完結局
[00:15:10.700 --> 00:15:12.700]  所以我也會跟自己說
[00:15:12.700 --> 00:15:13.700]  I am sorry
[00:15:13.700 --> 00:15:15.700]  如果我的時間不用在那裡
[00:15:15.700 --> 00:15:17.700]  我晚上可以早點睡
[00:15:17.700 --> 00:15:18.700]  早上可以早點起床
[00:15:18.700 --> 00:15:22.700]  你說多好呢
[00:15:22.700 --> 00:15:26.700]  我不是追得很緊要
[00:15:26.700 --> 00:15:28.700]  不過我自己覺得
[00:15:28.700 --> 00:15:30.700]  時間剩下一點筆
[00:15:30.700 --> 00:15:32.700]  我已經五十多歲
[00:15:32.700 --> 00:15:34.700]  剩下一點筆
[00:15:34.700 --> 00:15:37.700]  我想進入深秋
[00:15:37.700 --> 00:15:38.700]  我想用我的時間
[00:15:38.700 --> 00:15:40.700]  能夠用得更加好
[00:15:40.700 --> 00:15:42.700]  以致到我再回望的時候
[00:15:42.700 --> 00:15:44.700]  不後悔
[00:15:44.700 --> 00:15:47.700]  不需要神的擦紙膠
[00:15:47.700 --> 00:15:53.700]  幫我擦去很多東西
[00:15:53.700 --> 00:15:54.700]  我深深發覺
[00:15:54.700 --> 00:15:56.700]  只有一件事可以推動我們
[00:15:56.700 --> 00:16:01.700]  守住我們自己希望達到的承諾
[00:16:01.700 --> 00:16:03.700]  就是那份愛
[00:16:03.700 --> 00:16:05.700]  讓我回望到
[00:16:05.700 --> 00:16:07.700]  那個擦紙膠
[00:16:07.700 --> 00:16:10.700]  他一直擦的時候
[00:16:10.700 --> 00:16:13.700]  他也在他生命裡
[00:16:13.700 --> 00:16:16.700]  付出了很多犧牲
[00:16:16.700 --> 00:16:17.700]  唯有這份愛
[00:16:17.700 --> 00:16:19.700]  才可以激勵我們
[00:16:19.700 --> 00:16:27.700]  可以維生
[00:16:27.700 --> 00:16:29.700]  不過人生是很有趣的
[00:16:29.700 --> 00:16:32.700]  所以你看電視劇也好
[00:16:32.700 --> 00:16:34.700]  在真實的生命裡
[00:16:34.700 --> 00:16:35.700]  下面那些
[00:16:35.700 --> 00:16:37.700]  如果你對這種動物
[00:16:37.700 --> 00:16:39.700]  有一點點興趣就好
[00:16:39.700 --> 00:16:41.700]  如果沒有興趣或恐懼
[00:16:41.700 --> 00:16:44.700]  你可以暫時不看著
[00:16:44.700 --> 00:16:46.700]  但我們願意一起去想
[00:16:46.700 --> 00:16:47.700]  怎樣也好
[00:16:47.700 --> 00:16:48.700]  香港人也好
[00:16:48.700 --> 00:16:50.700]  你會發覺
[00:16:50.700 --> 00:16:54.700]  我們也很熟悉這種動物
[00:16:54.700 --> 00:16:55.700]  在綠色的地方
[00:16:55.700 --> 00:16:58.700]  我們會是綠色
[00:16:58.700 --> 00:16:59.700]  在咖啡色的地方
[00:16:59.700 --> 00:17:01.700]  我們可以是咖啡色
[00:17:01.700 --> 00:17:04.700]  其實我們裡面是五顏六色
[00:17:04.700 --> 00:17:08.700]  什麼顏色都可以
[00:17:08.700 --> 00:17:12.700]  所謂維生的相反是什麼?
[00:17:12.700 --> 00:17:16.700]  變化
[00:17:16.700 --> 00:17:19.700]  可以隨著不同的環境
[00:17:19.700 --> 00:17:23.700]  我們給他一些解釋
[00:17:23.700 --> 00:17:28.700]  我們裡面的一些理論
[00:17:28.700 --> 00:17:30.700]  告訴自己
[00:17:30.700 --> 00:17:33.700]  我也要生存
[00:17:33.700 --> 00:17:39.700]  人家也是這樣做
[00:17:39.700 --> 00:17:42.700]  所以維生
[00:17:42.700 --> 00:17:48.700]  一定會遇到壓力
[00:17:48.700 --> 00:18:02.700]  向神維新必然受到壓力
[00:18:02.700 --> 00:18:04.700]  其實我們很容易明白
[00:18:04.700 --> 00:18:05.700]  但以理的
[00:18:05.700 --> 00:18:07.700]  我們這裡大部分
[00:18:07.700 --> 00:18:10.700]  要不就移民來這裡
[00:18:10.700 --> 00:18:13.700]  要不就來這裡讀書
[00:18:13.700 --> 00:18:16.700]  要不就生於此
[00:18:16.700 --> 00:18:20.700]  這裡沒什麼人生於此
[00:18:20.700 --> 00:18:22.700]  但無論你生在這裡
[00:18:22.700 --> 00:18:24.700]  我們的兒子我們都知道
[00:18:24.700 --> 00:18:27.700]  每一條都是香蕉
[00:18:27.700 --> 00:18:30.700]  家裡也是吃中式食物
[00:18:30.700 --> 00:18:32.700]  我們家裡也盡量
[00:18:32.700 --> 00:18:34.700]  希望他們會說中文
[00:18:34.700 --> 00:18:36.700]  也希望他們盡量
[00:18:36.700 --> 00:18:38.700]  像我們中國人要孝順
[00:18:38.700 --> 00:18:40.700]  千萬不要想著
[00:18:40.700 --> 00:18:43.700]  讓我們去老人院
[00:18:43.700 --> 00:18:45.700]  我們通常也很少
[00:18:45.700 --> 00:18:46.700]  像西人一樣
[00:18:46.700 --> 00:18:48.700]  十八歲就請他們搬出去住
[00:18:48.700 --> 00:18:51.700]  除了他們要外國讀書
[00:18:51.700 --> 00:18:56.700]  學費也是我們付的
[00:18:56.700 --> 00:18:57.700]  我們就很明白
[00:18:57.700 --> 00:18:58.700]  但以理
[00:18:58.700 --> 00:19:00.700]  他也是離開了他的本國
[00:19:00.700 --> 00:19:03.700]  去到另一個地方
[00:19:03.700 --> 00:19:05.700]  不過有一點不同
[00:19:05.700 --> 00:19:09.700]  就是他不情願地被移民過去
[00:19:09.700 --> 00:19:10.700]  移民去到那裡
[00:19:10.700 --> 00:19:12.700]  他要忍受的是什麼呢
[00:19:12.700 --> 00:19:14.700]  就是那些人要幫他洗腦
[00:19:14.700 --> 00:19:15.700]  你明白嗎
[00:19:15.700 --> 00:19:19.700]  為什麼他要給皇帝東西給他吃
[00:19:19.700 --> 00:19:21.700]  就是他要吃慣
[00:19:21.700 --> 00:19:22.700]  等於你來到這裡
[00:19:22.700 --> 00:19:24.700]  你只可以吃俄羅斯食物
[00:19:24.700 --> 00:19:25.700]  不可以吃中國的
[00:19:25.700 --> 00:19:27.700]  每天都要繼續吃麵包
[00:19:27.700 --> 00:19:30.700]  不過人家的皇帝的食物比較好吃
[00:19:30.700 --> 00:19:31.700]  不跟你住在家裡
[00:19:31.700 --> 00:19:33.700]  要吃麵包是兩回事
[00:19:33.700 --> 00:19:35.700]  每天都要吃他的食物
[00:19:35.700 --> 00:19:37.700]  喝他的酒
[00:19:37.700 --> 00:19:38.700]  能夠過他的生活
[00:19:38.700 --> 00:19:39.700]  用三年的時間
