
[00:00:00.000 --> 00:00:02.500]  多謝施班剛才唱了一首詩歌
[00:03:14.500 --> 00:03:16.500]  想和大家去看
[00:03:16.500 --> 00:03:19.500]  和大家看今天的主題之先
[00:03:19.500 --> 00:03:25.500]  是有兩句說話關於《出埃及記》
[00:03:25.500 --> 00:03:29.500]  我們在座當中有誰沒有看過《出埃及記》?
[00:03:29.500 --> 00:03:33.500]  我想知道
[00:03:33.500 --> 00:03:40.500]  或者沒有看過有關於《出埃及記》的電影?
[00:03:40.500 --> 00:03:42.500]  從很小的時候看十屆
[00:03:42.500 --> 00:03:44.500]  摩西十屆一直到
[00:03:44.500 --> 00:03:47.500]  過去很多年裏有很多不同的電影
[00:03:47.500 --> 00:03:51.500]  都是以《出埃及記》裏面的人物
[00:03:51.500 --> 00:03:52.500]  特別是摩西
[00:03:52.500 --> 00:03:54.500]  有很多主題在當中
[00:03:54.500 --> 00:03:57.500]  荷里活很喜歡這本書
[00:03:57.500 --> 00:03:59.500]  不過拍出來的時候
[00:03:59.500 --> 00:04:00.500]  大家都知道
[00:04:00.500 --> 00:04:04.500]  裏面有很多的倒讚
[00:04:04.500 --> 00:04:06.500]  有很多的改造
[00:04:06.500 --> 00:04:12.500]  以迎合一般人的胃口
[00:04:12.500 --> 00:04:16.500]  本身其實《出埃及記》是一本
[00:04:16.500 --> 00:04:18.500]  令人很著迷的書
[00:04:18.500 --> 00:04:20.500]  Fascinating的書
[00:04:20.500 --> 00:04:22.500]  所以很多人
[00:04:22.500 --> 00:04:24.500]  特別是荷里活很喜歡用來拍電影
[00:04:24.500 --> 00:04:27.500]  因為裏面有很多戲劇性的故事
[00:04:27.500 --> 00:04:30.500]  摩西的生平是很不平凡的
[00:04:30.500 --> 00:04:31.500]  很不平凡
[00:04:31.500 --> 00:04:33.500]  他出生的時候
[00:04:33.500 --> 00:04:35.500]  一直被神呼召
[00:04:35.500 --> 00:04:40.500]  然後他被虎差不多半放逐
[00:04:40.500 --> 00:04:42.500]  去到米殿的地方
[00:04:42.500 --> 00:04:44.500]  誰知神要把他拉出來
[00:04:44.500 --> 00:04:48.500]  於是他就很勉強地
[00:04:48.500 --> 00:04:50.500]  很勉強地答應
[00:04:50.500 --> 00:04:52.500]  神是一個工作
[00:04:52.500 --> 00:04:58.500]  要把自己本族的人從埃及領出來
[00:04:58.500 --> 00:05:00.500]  工作又大又難
[00:05:00.500 --> 00:05:02.500]  又大又難
[00:05:02.500 --> 00:05:04.500]  在過程當中的時候
[00:05:04.500 --> 00:05:07.500]  亦遇到很多不同的事情
[00:05:07.500 --> 00:05:09.500]  那些事情都不是困難
[00:05:09.500 --> 00:05:10.500]  最困難的是什麼呢?
[00:05:10.500 --> 00:05:12.500]  是跟隨他的人不長進
[00:05:12.500 --> 00:05:14.500]  是不是?
[00:05:14.500 --> 00:05:18.500]  這大概就是《出埃及記》裏面的內容
[00:05:18.500 --> 00:05:21.500]  所以《出埃及記》不只是講述出埃及
[00:05:21.500 --> 00:05:23.500]  而後面有很多篇幅
[00:05:23.500 --> 00:05:25.500]  亦是講述出埃及之後
[00:05:25.500 --> 00:05:28.500]  在曠野裏面所發生的事情
[00:05:28.500 --> 00:05:30.500]  原本神給他們
[00:05:30.500 --> 00:05:33.500]  出埃及他們有一個目的地
[00:05:33.500 --> 00:05:34.500]  去哪裏呢?
[00:05:34.500 --> 00:05:36.500]  去迦南
[00:05:36.500 --> 00:05:39.500]  誰知他們在當中兜兜轉轉
[00:05:39.500 --> 00:05:41.500]  四十年
[00:05:41.500 --> 00:05:44.500]  裏面發生了很多的事情
[00:05:44.500 --> 00:05:51.500]  當中有很多用來拍電影的橋段
[00:05:51.500 --> 00:05:53.500]  或者是那些場景
[00:05:53.500 --> 00:05:55.500]  有荊棘中的烈火
[00:05:55.500 --> 00:06:00.500]  剛才施班將那個場景再一次帶到我們面前
[00:06:00.500 --> 00:06:02.500]  荊棘有火
[00:06:02.500 --> 00:06:04.500]  但是沒有燒焦
[00:06:04.500 --> 00:06:06.500]  沒有燒毀
[00:06:06.500 --> 00:06:08.500]  是不是?
[00:06:08.500 --> 00:06:11.500]  接著有十災
[00:06:11.500 --> 00:06:13.500]  不自然的災害
[00:06:13.500 --> 00:06:16.500]  接著紅海分開
[00:06:16.500 --> 00:06:19.500]  接著去到曠野的時候
[00:06:19.500 --> 00:06:21.500]  有很多的事情發生
[00:06:21.500 --> 00:06:23.500]  有雲柱、火柱
[00:06:23.500 --> 00:06:26.500]  摩西也在山上
[00:06:26.500 --> 00:06:28.500]  與神有四十晝夜
[00:06:28.500 --> 00:06:34.500]  領受神頒佈給以色列人的戒命律法
[00:06:34.500 --> 00:06:36.500]  下山的時候
[00:06:36.500 --> 00:06:44.500]  神要他們如何去建設會幕
[00:06:44.500 --> 00:06:48.500]  這就是《春埃及記》後面那一段
[00:06:48.500 --> 00:06:52.500]  有幾張書是講述會幕的鋪排
[00:06:52.500 --> 00:06:56.500]  這大概就是《春埃及記》這四十張書的內容
[00:06:56.500 --> 00:07:05.500]  《春埃及記》其實整個故事
[00:07:05.500 --> 00:07:08.500]  整個敘述是一個旅程
[00:07:08.500 --> 00:07:10.500]  這個旅程你們看到
[00:07:10.500 --> 00:07:12.500]  在過中
[00:07:12.500 --> 00:07:16.500]  神的手如何拯救這群人
[00:07:16.500 --> 00:07:23.500]  是從圍爐圍被的地方拯救他們出來
[00:07:23.500 --> 00:07:25.500]  然後如何在曠野
[00:07:25.500 --> 00:07:30.500]  預備他們進入神所應許的地方
[00:07:32.500 --> 00:07:35.500]  所以其實很多方面
[00:07:35.500 --> 00:07:38.500]  《春埃及記》所講的
[00:07:38.500 --> 00:07:43.500]  都是基督徒生命的反照
[00:07:43.500 --> 00:07:47.500]  正如我們得救的時候
[00:07:47.500 --> 00:07:49.500]  我們信耶穌的時候
[00:07:49.500 --> 00:07:52.500]  神拯救我們脫離罪的權勢
[00:07:52.500 --> 00:07:54.500]  罪的捆綁
[00:07:54.500 --> 00:07:57.500]  正如《生命聖詩》第181首
[00:07:57.500 --> 00:07:59.500]  「榮耀的釋放」
[00:07:59.500 --> 00:08:05.500]  就形容了我們從什麼地方的捆綁被釋放出來
[00:08:05.500 --> 00:08:07.500]  而在當中
[00:08:07.500 --> 00:08:10.500]  神如何預備這群人
[00:08:10.500 --> 00:08:11.500]  在曠野裡
[00:08:11.500 --> 00:08:13.500]  由於他們不信服的緣故
[00:08:13.500 --> 00:08:14.500]  兜兜轉轉
[00:08:14.500 --> 00:08:19.500]  就走了很多的冤枉路
[00:08:19.500 --> 00:08:21.500]  但是神仍然
[00:08:21.500 --> 00:08:25.500]  最後讓他們能夠進入迦南美地
[00:08:25.500 --> 00:08:30.500]  很多時候我們基督徒的生活和生命
[00:08:30.500 --> 00:08:32.500]  都有很多相似的地方
[00:08:32.500 --> 00:08:35.500]  所以當我們看《春埃及記》的時候
[00:08:35.500 --> 00:08:37.500]  不只是看歷史
[00:08:37.500 --> 00:08:39.500]  其實《春埃及記》可以這麼說
[00:08:39.500 --> 00:08:41.500]  是因為有《春埃及記》的緣故
[00:08:41.500 --> 00:08:46.500]  是神如何拯救這群以色列的子民
[00:08:46.500 --> 00:08:48.500]  就成為在新約裡面
[00:08:48.500 --> 00:08:50.500]  一個舊因歷史的典範
[00:08:50.500 --> 00:08:52.500]  或者一個模範
[00:08:52.500 --> 00:08:56.500]  有很多和我們基督徒的生命的寫照
[00:08:56.500 --> 00:08:59.500]  可以有一個對比
[00:08:59.500 --> 00:09:03.500]  其實更加是保羅對哥倫多教會的人這麼說
[00:09:03.500 --> 00:09:06.500]  在曠野裡面的經歷是怎麼樣呢?
[00:09:06.500 --> 00:09:08.500]  他這麼說
[00:09:08.500 --> 00:09:10.500]  在哥倫多前書十章裡面這麼說
[00:09:10.500 --> 00:09:13.500]  他說這些事情發生在他們身上
[00:09:13.500 --> 00:09:14.500]  就是在以色列人身上
[00:09:14.500 --> 00:09:16.500]  為了什麼呢?
[00:09:16.500 --> 00:09:18.500]  是作為一個尷尬
[00:09:18.500 --> 00:09:23.500]  並且記下來是為了警戒我們末世的人
[00:09:23.500 --> 00:09:25.500]  因此
[00:09:25.500 --> 00:09:30.500]  以色列人在埃及裡面所經歷的
[00:09:30.500 --> 00:09:33.500]  他們和神之間的互動
[00:09:33.500 --> 00:09:35.500]  和對神的認識
[00:09:35.500 --> 00:09:36.500]  或者不認識
[00:09:36.500 --> 00:09:40.500]  其實是給了很多屬靈的功課
[00:09:40.500 --> 00:09:43.500]  給我們現今在新約的基督徒
[00:09:45.500 --> 00:09:48.500]  讓我們今天開始去看這一段經文
[00:09:48.500 --> 00:09:49.500]  在第五章
[00:09:49.500 --> 00:09:52.500]  其實我們為什麼不從第五章開始呢?
[00:09:52.500 --> 00:09:54.500]  為什麼不從第一章開始呢?
[00:09:54.500 --> 00:09:56.500]  第五章
[00:09:56.500 --> 00:09:57.500]  我們作為一個序幕
[00:09:57.500 --> 00:10:00.500]  我們進入去埃及
[00:10:00.500 --> 00:10:04.500]  在出埃及的旅程裡面
[00:10:04.500 --> 00:10:06.500]  其實這個旅程
[00:10:06.500 --> 00:10:09.500]  剛才是默傳道和我們讀第五章
[00:10:09.500 --> 00:10:11.500]  第十九節
[00:10:11.500 --> 00:10:13.500]  其實這一段經文
[00:10:13.500 --> 00:10:15.500]  我鼓勵大家回來看一看
[00:10:15.500 --> 00:10:17.500]  其實應該是第五章
[00:10:17.500 --> 00:10:19.500]  由第一節開始
[00:10:19.500 --> 00:10:21.500]  比較完整的段落
[00:10:21.500 --> 00:10:22.500]  但因為時間的關係
[00:10:22.500 --> 00:10:23.500]  不可以讀完
[00:10:23.500 --> 00:10:24.500]  簡單的
[00:10:24.500 --> 00:10:26.500]  在第五章前面說到
[00:10:26.500 --> 00:10:28.500]  其實就是摩西和亞倫
[00:10:28.500 --> 00:10:30.500]  被神猜險
[00:10:30.500 --> 00:10:33.500]  他們奉召去到法老面前
[00:10:33.500 --> 00:10:35.500]  做什麼呢?
[00:10:35.500 --> 00:10:37.500]  法老面前
[00:10:37.500 --> 00:10:43.500]  去說神要
[00:10:43.500 --> 00:10:45.500]  要法老放人
[00:10:45.500 --> 00:10:46.500]  請假
[00:10:46.500 --> 00:10:48.500]  幾天
[00:10:48.500 --> 00:10:49.500]  請假
[00:10:49.500 --> 00:10:50.500]  請假幾天呢?
[00:10:50.500 --> 00:10:52.500]  可能頭尾一個星期左右
[00:10:52.500 --> 00:10:55.500]  因為他們說要走三天的路程
[00:10:55.500 --> 00:10:57.500]  然後去敬拜
[00:10:57.500 --> 00:10:59.500]  或者去做一些事情
[00:10:59.500 --> 00:11:01.500]  例如一天
[00:11:01.500 --> 00:11:02.500]  回來又要三天
[00:11:02.500 --> 00:11:05.500]  好像要請假七天
[00:11:05.500 --> 00:11:07.500]  但是怎樣呢?
[00:11:07.500 --> 00:11:09.500]  請不請假?
[00:11:09.500 --> 00:11:11.500]  請不到
[00:11:11.500 --> 00:11:13.500]  西方有句說話
[00:11:13.500 --> 00:11:15.500]  是這樣的
[00:11:15.500 --> 00:11:21.500]  事情變好之前
[00:11:21.500 --> 00:11:23.500]  就會變得更壞
[00:11:23.500 --> 00:11:25.500]  就會每況愈下
[00:11:25.500 --> 00:11:27.500]  你想拿假期
[00:11:27.500 --> 00:11:29.500]  你不用指望了
[00:11:29.500 --> 00:11:32.500]  還給你更多工作去做
[00:11:32.500 --> 00:11:34.500]  就是這樣的情況
[00:11:34.500 --> 00:11:36.500]  你想放假去休息嗎?
[00:11:36.500 --> 00:11:38.500]  沒假放
[00:11:38.500 --> 00:11:40.500]  還要加班
[00:11:40.500 --> 00:11:43.500]  就是這樣的情況
[00:11:43.500 --> 00:11:47.500]  於是在第五章後面
[00:11:47.500 --> 00:11:50.500]  你可以這樣說
[00:11:50.500 --> 00:11:52.500]  摩西去到
[00:11:52.500 --> 00:11:54.500]  以為是奉神的命
[00:11:54.500 --> 00:11:56.500]  耶華的命去到
[00:11:56.500 --> 00:11:57.500]  怎知道
[00:11:57.500 --> 00:11:59.500]  最後用現代術語
[00:11:59.500 --> 00:12:01.500]  碰了一臂之灰
[00:12:01.500 --> 00:12:03.500]  而回來
[00:12:03.500 --> 00:12:05.500]  不僅如此
[00:12:05.500 --> 00:12:07.500]  是因為那些
[00:12:07.500 --> 00:12:09.500]  以色列人更加要加班的緣故
[00:12:09.500 --> 00:12:11.500]  更加勞苦的緣故
[00:12:11.500 --> 00:12:13.500]  於是這些人更加埋怨
[00:12:13.500 --> 00:12:15.500]  摩西和亞倫
[00:12:15.500 --> 00:12:17.500]  於是摩西和亞倫
[00:12:17.500 --> 00:12:19.500]  回到神面前
[00:12:19.500 --> 00:12:21.500]  做了一件什麼事呢?
[00:12:21.500 --> 00:12:23.500]  吐苦水
[00:12:23.500 --> 00:12:25.500]  喂!神你耍我嗎?
[00:12:25.500 --> 00:12:29.500]  你是不是耍我?
[00:12:29.500 --> 00:12:31.500]  說得粗俗一點
[00:12:31.500 --> 00:12:34.500]  你明明想救
[00:12:34.500 --> 00:12:36.500]  救你的子民
[00:12:36.500 --> 00:12:39.500]  但為什麼現在使他們更加辛苦呢?
[00:12:39.500 --> 00:12:41.500]  於是下面第六章
[00:12:41.500 --> 00:12:43.500]  其實裡面是
[00:12:43.500 --> 00:12:47.500]  神和摩西的一個對話
[00:12:47.500 --> 00:12:49.500]  而大部分都是
[00:12:49.500 --> 00:12:51.500]  神出聲的
[00:12:51.500 --> 00:12:53.500]  大部分都是
[00:12:53.500 --> 00:12:57.500]  事情變好之前會變得更壞
[00:12:57.500 --> 00:12:59.500]  就是這樣的情況
[00:12:59.500 --> 00:13:03.500]  在這段經文裡面
[00:13:03.500 --> 00:13:05.500]  因為時間的關係
[00:13:05.500 --> 00:13:07.500]  我想和大家去看兩件事
[00:13:07.500 --> 00:13:09.500]  大家記住兩件事
[00:13:09.500 --> 00:13:11.500]  在這段經文裡面
[00:13:11.500 --> 00:13:13.500]  我想和大家集中
[00:13:13.500 --> 00:13:15.500]  看關於神的手
[00:13:15.500 --> 00:13:17.500]  和神的名字
[00:13:17.500 --> 00:13:21.500]  神的手和神的名字
[00:13:21.500 --> 00:13:27.500]  今天講到的主題是什麼呢?
[00:13:27.500 --> 00:13:33.500]  是經歷神的什麼呢?
[00:13:33.500 --> 00:13:35.500]  神以大能拯救
[00:13:35.500 --> 00:13:37.500]  或者在這段經文裡面
[00:13:37.500 --> 00:13:41.500]  大家留意看第一節
[00:13:41.500 --> 00:13:45.500]  請大家去看第六章第一節
[00:13:45.500 --> 00:13:47.500]  第六章第一節
[00:13:47.500 --> 00:13:49.500]  請聽我的話
[00:13:49.500 --> 00:13:51.500]  摩西說你們現在
[00:13:51.500 --> 00:13:53.500]  必看見我要向法路所行的事
[00:13:53.500 --> 00:13:55.500]  因為我施展大能的手
[00:13:55.500 --> 00:13:57.500]  祂必讓他們離去
[00:13:57.500 --> 00:13:59.500]  我施展大能的手
[00:13:59.500 --> 00:14:03.500]  祂必將他們從自己的地趕出去
[00:14:03.500 --> 00:14:05.500]  這裡提到
[00:14:05.500 --> 00:14:07.500]  神和摩西說
[00:14:07.500 --> 00:14:11.500]  我將會施展我大能的手
[00:14:11.500 --> 00:14:13.500]  祂重複了兩次
[00:14:13.500 --> 00:14:15.500]  其實這是一個強調
[00:14:15.500 --> 00:14:17.500]  一個強調
[00:14:17.500 --> 00:14:19.500]  然後大家留意
[00:14:19.500 --> 00:14:21.500]  就是第六節
[00:14:21.500 --> 00:14:23.500]  第一章第六節
[00:14:23.500 --> 00:14:25.500]  我要對以色列人說
[00:14:25.500 --> 00:14:29.500]  我要將你們從埃及人的重擔救出來
[00:14:29.500 --> 00:14:31.500]  我要拯救你們脫離他們的奴役
[00:14:31.500 --> 00:14:35.500]  我要用伸出來的蚌臂
[00:14:35.500 --> 00:14:37.500]  伸出來的蚌臂
[00:14:37.500 --> 00:14:41.500]  另外一個意思就是伸出他的手
[00:14:41.500 --> 00:14:43.500]  伸出他的手做什麼呢?
[00:14:43.500 --> 00:14:47.500]  和藉著嚴厲的懲罰來救贖你們
[00:14:47.500 --> 00:14:51.500]  藉著嚴厲的刑罰來救贖你們
[00:14:51.500 --> 00:14:53.500]  所以你們作為我的人民
[00:14:53.500 --> 00:14:54.500]  我也作為你們的神
[00:14:54.500 --> 00:14:55.500]  以至你們能夠怎樣呢?
[00:14:55.500 --> 00:14:58.500]  要知道我是耶和華
[00:14:58.500 --> 00:15:00.500]  你們的神
[00:15:00.500 --> 00:15:08.500]  是將你們從埃及人當中的重擔救出來
[00:15:08.500 --> 00:15:10.500]  神會施展他大能的手
[00:15:10.500 --> 00:15:13.500]  用伸出的蚌臂做事
[00:15:13.500 --> 00:15:14.500]  這樣說對嗎?
[00:15:14.500 --> 00:15:16.500]  做事去拯救
[00:15:16.500 --> 00:15:19.500]  以至最後第七節
[00:15:19.500 --> 00:15:22.500]  以至做完之後的結果
[00:15:22.500 --> 00:15:24.500]  是想做什麼呢?
[00:15:24.500 --> 00:15:27.500]  以至你們知道
[00:15:27.500 --> 00:15:29.500]  我是耶和華
[00:15:29.500 --> 00:15:30.500]  你們的神
[00:15:30.500 --> 00:15:32.500]  你會問
[00:15:32.500 --> 00:15:37.500]  那些以色列人不知道耶和華是神嗎?
[00:15:37.500 --> 00:15:38.500]  他們知道嗎?
[00:15:38.500 --> 00:15:41.500]  知道嗎?
[00:15:41.500 --> 00:15:46.500]  這個問題其實是比較困難的
[00:15:46.500 --> 00:15:48.500]  其實知道嗎?
[00:15:48.500 --> 00:15:51.500]  如果從春埃及記到現在
[00:15:51.500 --> 00:15:54.500]  其實他們不是很清楚的
[00:15:54.500 --> 00:15:56.500]  他們不是很清楚的
[00:15:56.500 --> 00:15:58.500]  因為耶和華的名字
[00:15:58.500 --> 00:16:00.500]  神的名字叫做耶和華
[00:16:00.500 --> 00:16:02.500]  是他們的先祖
[00:16:02.500 --> 00:16:05.500]  是神沒有告訴他們的先祖
[00:16:05.500 --> 00:16:09.500]  直到春埃及記之後
[00:16:09.500 --> 00:16:11.500]  在何列山
[00:16:11.500 --> 00:16:15.500]  剛才說在烈火的荊棘那裡
[00:16:15.500 --> 00:16:19.500]  神才第一次將祂的名字顯出來
[00:16:19.500 --> 00:16:20.500]  耶和華
[00:16:20.500 --> 00:16:22.500]  這是中文的翻譯
[00:16:22.500 --> 00:16:24.500]  通常看英文聖經
[00:16:24.500 --> 00:16:25.500]  舊一點的日本
[00:16:25.500 --> 00:16:27.500]  是翻譯成Jehovah
[00:16:27.500 --> 00:16:29.500]  但現在大部分的英文都不翻譯成Jehovah
[00:16:29.500 --> 00:16:33.500]  因為現在大部分的英文聖經
[00:16:33.500 --> 00:16:36.500]  都是用了Lord
[00:16:36.500 --> 00:16:39.500]  全部是大草的
[00:16:39.500 --> 00:16:43.500]  或者有些聖經翻譯成Yahweh
[00:16:43.500 --> 00:16:47.500]  Yahweh這個發音比較接近
[00:16:47.500 --> 00:16:50.500]  Yahweh就是耶和華
[00:16:50.500 --> 00:16:52.500]  他們不知道祂的名字
[00:16:52.500 --> 00:16:54.500]  大家知不知道
[00:16:54.500 --> 00:16:59.500]  以色列人在埃及已經有多少年了?
[00:16:59.500 --> 00:17:05.500]  距離約瑟做宰相
[00:17:05.500 --> 00:17:10.500]  和瓦國下來
[00:17:10.500 --> 00:17:13.500]  他們重聚距離有多少年了?
[00:17:13.500 --> 00:17:15.500]  已經有四百多年了
[00:17:15.500 --> 00:17:18.500]  四百三十多年
[00:17:18.500 --> 00:17:25.500]  換句話說已經有很多不同的世紀
[00:17:25.500 --> 00:17:30.500]  他們不知道神是怎樣的
[00:17:30.500 --> 00:17:32.500]  他們不認識的
[00:17:32.500 --> 00:17:34.500]  所以其實《春埃及記》
[00:17:34.500 --> 00:17:37.500]  是讓他們重新認識
[00:17:37.500 --> 00:17:42.500]  特別留意很多時候聖經是說神
[00:17:42.500 --> 00:17:47.500]  在前面通常都拖了一句長的說話
[00:17:47.500 --> 00:17:49.500]  那句說話是說什麼?
[00:17:49.500 --> 00:17:51.500]  神是說什麼?
[00:17:51.500 --> 00:17:52.500]  我是什麼?
[00:17:52.500 --> 00:17:54.500]  阿伯拉罕的神
[00:17:54.500 --> 00:17:55.500]  還有什麼?
[00:17:55.500 --> 00:17:57.500]  以瑟和瓦國
[00:17:57.500 --> 00:18:00.500]  大家都很熟悉聖經
[00:18:00.500 --> 00:18:04.500]  當時開始的時候
[00:18:04.500 --> 00:18:09.500]  以色列人是認識他們的先祖的神
[00:18:09.500 --> 00:18:11.500]  現在這個神
[00:18:11.500 --> 00:18:15.500]  神自稱為什麼呢?
[00:18:15.500 --> 00:18:18.500]  耶和華
[00:18:18.500 --> 00:18:21.500]  這個就是祂的名字
[00:18:21.500 --> 00:18:24.500]  在歷史這個階段的時候
[00:18:24.500 --> 00:18:30.500]  其實以色列人要重新認識祂們祖宗的神
[00:18:30.500 --> 00:18:40.500]  神是用什麼方法呢?
[00:18:40.500 --> 00:18:43.500]  用祂大能的手去拯救他們
[00:18:43.500 --> 00:18:47.500]  以致他們能夠重新認識這位神
[00:18:47.500 --> 00:18:53.500]  是不是?
[00:18:53.500 --> 00:18:56.500]  神是藉著不是宣佈
[00:18:56.500 --> 00:18:59.500]  不是在他們面前宣佈一些屬性
[00:18:59.500 --> 00:19:01.500]  我是怎樣怎樣怎樣
[00:19:01.500 --> 00:19:02.500]  當然後面
[00:19:02.500 --> 00:19:04.500]  在這段經文裡面
[00:19:04.500 --> 00:19:07.500]  神說了將來會怎樣做怎樣做
[00:19:07.500 --> 00:19:09.500]  我做完之後
[00:19:09.500 --> 00:19:12.500]  你們經歷了我的工作
[00:19:12.500 --> 00:19:14.500]  我的能力的時候
[00:19:14.500 --> 00:19:16.500]  你就知道我是神
[00:19:16.500 --> 00:19:19.500]  我想大家特別留意這個很重要的
[00:19:19.500 --> 00:19:22.500]  在聖經裡面給我們的教導
[00:19:22.500 --> 00:19:25.500]  我們認識或者知道神
[00:19:25.500 --> 00:19:27.500]  是什麼途徑呢?
[00:19:27.500 --> 00:19:31.500]  或者你和我是怎樣認識神的呢?
[00:19:31.500 --> 00:19:33.500]  或者在聖經裡面
[00:19:33.500 --> 00:19:41.500]  認識神究竟是什麼一回事呢?
[00:19:41.500 --> 00:19:45.500]  在聖經的歷史裡面
[00:19:45.500 --> 00:19:48.500]  在《出埃及》的這段經文告訴我們
[00:19:48.500 --> 00:19:51.500]  神是藉著祂的大能
[00:19:51.500 --> 00:19:54.500]  讓祂的子民能夠經歷到
[00:19:54.500 --> 00:19:57.500]  能夠經歷到祂的工作
[00:19:57.500 --> 00:20:01.500]  是透過那個經歷和那個相遇
[00:20:01.500 --> 00:20:06.500]  來認識神
[00:20:06.500 --> 00:20:09.500]  救恩
[00:20:09.500 --> 00:20:16.500]  不只是簡單的一些口頭上的宣告
[00:20:16.500 --> 00:20:20.500]  不只是一些頭腦上的認同
[00:20:20.500 --> 00:20:25.500]  或者甚至是一些對真理的宣示
[00:20:25.500 --> 00:20:27.500]  我們就得救了
[00:20:27.500 --> 00:20:29.500]  那些是重要的
[00:20:29.500 --> 00:20:33.500]  但是最後最重要的是什麼呢?
