
[00:00:00.000 --> 00:00:03.560]  我想問下大家一個問題
[00:02:36.080 --> 00:02:39.800]  他之前是一個納斯達克指數的主席
[00:02:39.800 --> 00:02:45.120]  他創辦這個避險基金是很出名的
[00:02:45.120 --> 00:02:46.800]  但是誰知道
[00:02:46.800 --> 00:02:48.960]  是他的東窗事發
[00:02:48.960 --> 00:02:52.400]  所以他騙了人足足是多少億
[00:02:52.400 --> 00:02:54.320]  是500億的美金
[00:02:54.320 --> 00:02:57.920]  我不知道你們怎樣想像500億的美金
[00:02:57.920 --> 00:02:59.920]  我們香港1億都不得了
[00:02:59.920 --> 00:03:02.320]  1億美金都已經是8億了
[00:03:02.320 --> 00:03:07.400]  我們都很難想像他可以騙人5億的美金
[00:03:07.400 --> 00:03:09.200]  而且他還騙的人
[00:03:09.200 --> 00:03:13.840]  不單止是一些個別的投資者
[00:03:13.840 --> 00:03:19.840]  他的受害者是包括瑞士銀行、匯豐、富通
[00:03:19.840 --> 00:03:26.720]  而且他這個基金在爆破之前足足運作了20年
[00:03:26.720 --> 00:03:29.400]  一定要抓他坐牢的了
[00:03:29.400 --> 00:03:31.400]  他這麼差勁
[00:03:31.400 --> 00:03:34.240]  你猜他坐了多少年牢呢
[00:03:34.240 --> 00:03:38.000]  他被判坐150年牢
[00:03:38.000 --> 00:03:41.920]  150年就是他死幾次都不夠
[00:03:41.920 --> 00:03:45.120]  都不夠生命去坐牢
[00:03:45.120 --> 00:03:50.080]  所以他2009年就被判監150年
[00:03:50.080 --> 00:03:58.240]  而且他沒收了他的財產172億美金
[00:03:58.240 --> 00:04:00.640]  但是你知道人家損失了500億
[00:04:00.640 --> 00:04:04.160]  就算沒收他都資不抵債了
[00:04:04.160 --> 00:04:10.400]  就是說全球都因為他所做而蒙受一個很大的損失
[00:04:10.400 --> 00:04:14.240]  我說到基金經理就是今天的說法
[00:04:14.240 --> 00:04:18.640]  原來在聖經的時代同樣有一個基金經理
[00:04:18.640 --> 00:04:21.120]  我們稱他為不義的管家
[00:04:21.120 --> 00:04:23.120]  因為在他的生命裏面
[00:04:23.120 --> 00:04:27.440]  他欺騙了他的主人很多很多的錢
[00:04:27.440 --> 00:04:33.600]  其實當時的管家和我們在腦海中想的管家很不同
[00:04:33.600 --> 00:04:38.080]  有時候我們腦海中想的管家就是在一個古堡裏面
[00:04:38.080 --> 00:04:40.480]  然後有一個駝背的人
[00:04:40.480 --> 00:04:42.640]  他打開那道門
[00:04:42.640 --> 00:04:45.120]  他就是一個管家
[00:04:45.120 --> 00:04:48.560]  但是其實在耶穌時代的管家不是這樣的
[00:04:48.560 --> 00:04:52.960]  因為耶穌時代的管家很多時候都是奴隸出身
[00:04:52.960 --> 00:04:56.400]  不過這個奴隸是有機會接受教育的
[00:04:56.400 --> 00:05:00.720]  所以主人就將很多的金錢託付他
[00:05:00.720 --> 00:05:03.600]  就是說他有機會去碰錢的時候
[00:05:03.600 --> 00:05:08.480]  他也有機會在錢當中去做手腳
[00:05:08.480 --> 00:05:12.640]  我們今天就藉著這個不義的管家
[00:05:12.640 --> 00:05:15.360]  耶穌怎樣去評論他呢?
[00:05:15.360 --> 00:05:19.920]  他的生命有甚麼地方值得我們要成為尷尬的呢?
[00:05:19.920 --> 00:05:22.240]  要成為留心的地方呢?
[00:05:22.240 --> 00:05:26.400]  我們今天先去讀這一段經文
[00:05:26.400 --> 00:05:30.800]  《路加福音》第十六章第一至第十三節
[00:05:30.800 --> 00:05:34.320]  經文很長 所以我會讀單數節
[00:05:34.320 --> 00:05:36.640]  請大家讀雙數節
[00:05:36.640 --> 00:05:37.840]  預備起
[00:05:37.840 --> 00:05:39.600]  耶穌又對門徒說
[00:05:39.600 --> 00:05:41.920]  某財主有一個管家
[00:05:41.920 --> 00:05:58.720]  有人向主人告管家浪費他的財物
[00:05:58.720 --> 00:06:00.320]  管家心裡說
[00:06:00.320 --> 00:06:03.280]  主人恥我 不用我再作管家
[00:06:03.280 --> 00:06:05.280]  我將來做甚麼呢?
[00:06:05.280 --> 00:06:18.080]  鋤地媽沒有氣力 土飯媽怕羞
[00:06:18.080 --> 00:06:23.200]  於是他把欠他主人債的一個一個地叫了來
[00:06:23.200 --> 00:06:24.480]  問頭一個說
[00:06:24.480 --> 00:06:28.320]  你欠我主人多少?
[00:06:28.320 --> 00:06:35.760]  柳柔
[00:06:35.760 --> 00:06:37.280]  他問另一個說
[00:06:37.280 --> 00:06:38.560]  你欠多少?
[00:06:38.560 --> 00:06:40.880]  他說一百石墨紙
[00:06:40.880 --> 00:06:42.160]  管家對他說
[00:06:42.160 --> 00:06:55.840]  拿你的帳寫八十
[00:06:55.840 --> 00:07:00.560]  我又告訴你們要藉著那不義的錢財結交朋友
[00:07:00.560 --> 00:07:02.640]  到了錢財無用的時候
[00:07:02.640 --> 00:07:16.080]  他們可以接你們到永遠的住處去
[00:07:16.080 --> 00:07:19.760]  若是你們在不義的錢財上不忠心
[00:07:19.760 --> 00:07:30.960]  誰還把那真實的錢財托付你們呢?
[00:07:30.960 --> 00:07:33.680]  一個僕人不能服侍兩個主
[00:07:33.680 --> 00:07:36.640]  他不是恨這個愛那個
[00:07:36.640 --> 00:07:39.040]  就是重這個輕那個
[00:07:39.040 --> 00:07:43.840]  你們不能又服侍神又服侍馬門
[00:07:43.840 --> 00:07:47.440]  這段經文我想有很多的金句
[00:07:47.440 --> 00:07:49.520]  大家都會很熟悉的
[00:07:49.520 --> 00:07:54.800]  譬如說人在最小的事上忠心在大事上也忠心
[00:07:54.800 --> 00:07:58.720]  又或者一個人不能服侍兩個主
[00:07:58.720 --> 00:08:02.160]  所以原來這段經文有很多金句
[00:08:02.160 --> 00:08:05.680]  我們都相對比較熟悉的
[00:08:05.680 --> 00:08:07.200]  在聖經裏面
[00:08:07.200 --> 00:08:09.200]  很多地方都是講錢的
[00:08:09.200 --> 00:08:11.520]  這個是出乎我們意料之外
[00:08:11.520 --> 00:08:13.920]  我們經常覺得錢是骯髒的
[00:08:13.920 --> 00:08:18.800]  我們經常覺得錢是引人犯罪的
[00:08:18.800 --> 00:08:24.560]  所以我們看到錢經常在聖經裏面給我們一個留心
[00:08:24.560 --> 00:08:27.440]  原來錢也給我們一些機會
[00:08:27.440 --> 00:08:29.920]  是甚麼機會呢?一會兒繼續講
[00:08:29.920 --> 00:08:34.320]  我們思想到今天我們在一個紛亂的世界當中
[00:08:34.320 --> 00:08:35.760]  為甚麼會紛亂呢?
[00:08:35.760 --> 00:08:38.400]  我想在政治上我們會紛亂
[00:08:38.400 --> 00:08:42.240]  在經濟上我們也有很多不明朗的前景
[00:08:42.240 --> 00:08:45.520]  又或者整個社會的氣氛
[00:08:45.520 --> 00:08:51.680]  都有很大的那些抗爭的元素在當中
[00:08:51.680 --> 00:08:56.960]  最近這個反佔中運動已經慢慢擴展延展到
[00:08:56.960 --> 00:09:01.920]  差不多是說因為這個政府管治力很弱的時候
[00:09:01.920 --> 00:09:06.000]  很多的市民他們為了自己的利益
[00:09:06.000 --> 00:09:09.280]  他們都起來去表達的
[00:09:09.280 --> 00:09:12.000]  譬如說昨天我們看到新聞
[00:09:12.000 --> 00:09:15.600]  屯門也有一群市民走來遊行
[00:09:15.600 --> 00:09:16.320]  為甚麼呢?
[00:09:16.320 --> 00:09:19.840]  因為他們發覺在公園裏面有些大媽跳舞
[00:09:19.840 --> 00:09:23.360]  引起很多滋擾
[00:09:23.360 --> 00:09:25.920]  其實除了噪音之外
[00:09:25.920 --> 00:09:29.680]  也有一些友商風化的情況出現
[00:09:29.680 --> 00:09:31.440]  所以大家都知道
[00:09:31.440 --> 00:09:35.520]  原來在這個社會特別政府管治能力弱的時候
[00:09:35.520 --> 00:09:41.360]  越來越多的人出來去爭取權益
[00:09:41.360 --> 00:09:46.320]  或者爭取他們應該想做的事情
[00:09:46.320 --> 00:09:50.320]  換句話說如果越來越多人走出來的時候
[00:09:50.320 --> 00:09:58.480]  社會就很難免越來越多的爭吵的出現
[00:09:58.480 --> 00:10:02.800]  有時候我們都很無奈的
[00:10:02.800 --> 00:10:08.400]  有時候看到政府的反應都會令很多人很失望的
[00:10:08.400 --> 00:10:12.080]  但無論如何我們是面對一個紛亂的環境
[00:10:12.080 --> 00:10:14.240]  但我們仍然要持守一件事
[00:10:14.240 --> 00:10:17.200]  就是神今天讓我們活在這個世上
[00:10:17.200 --> 00:10:19.360]  我們要活得不一樣的
[00:10:19.360 --> 00:10:22.880]  我們不是像一般的市民一樣很絕望很不開心
[00:10:22.880 --> 00:10:26.000]  甚至他可以為所欲為做甚麼都可以
[00:10:26.000 --> 00:10:29.440]  因為人家對我不忠我就對人不義
[00:10:29.440 --> 00:10:32.720]  我們基督徒不會是這樣的想法
[00:10:32.720 --> 00:10:36.640]  因為其實我們的生命就是神所託付我們
[00:10:36.640 --> 00:10:38.880]  我們作祂的管家的時候
[00:10:38.880 --> 00:10:43.840]  我們需要去作好我們管家的職份
[00:10:43.840 --> 00:10:47.920]  要作好的管家在經文裏給我們第一個啟示
[00:10:47.920 --> 00:10:52.400]  就是我們要向主人交代所管理的錢財
[00:10:52.400 --> 00:10:55.920]  我們要向主人交代我們所管理的錢財
[00:10:55.920 --> 00:10:57.920]  經文在第一第二節
[00:10:57.920 --> 00:10:59.360]  耶穌又對門徒說
[00:10:59.360 --> 00:11:01.440]  某財主有一個管家
[00:11:01.440 --> 00:11:05.840]  有人向主人告管家浪費他的財物
[00:11:05.840 --> 00:11:09.840]  為甚麼說浪費主人的財物呢
[00:11:09.840 --> 00:11:15.440]  意思就是由於那些財富不是那個管家自己的
[00:11:15.440 --> 00:11:20.160]  所以如果這個管家能夠以一個undervalued
[00:11:20.160 --> 00:11:27.680]  即是將資產用減值的方法去賣給人的時候
[00:11:27.680 --> 00:11:31.440]  他在中間就可以賺到佣金
[00:11:31.440 --> 00:11:35.600]  換句話說他就浪費了主人給他的資產
[00:11:35.600 --> 00:11:40.560]  因為他是用低價賣了給人
[00:11:40.560 --> 00:11:45.200]  因為他是管家所以他有這個權去這樣做
[00:11:45.200 --> 00:11:46.720]  所以主人叫他來
[00:11:46.720 --> 00:11:48.480]  對他說我聽到了
[00:11:48.480 --> 00:11:49.920]  你做了甚麼事呢
[00:11:49.920 --> 00:11:52.480]  將你所經營的交代清楚
[00:11:52.480 --> 00:11:56.240]  你不能再作我的管家了
[00:11:56.240 --> 00:12:01.120]  主人知道他浪費他自己的財物
[00:12:01.120 --> 00:12:06.480]  所以他將要去辭退這個管家
[00:12:06.480 --> 00:12:10.000]  但是我們看到這個管家
[00:12:10.000 --> 00:12:12.400]  他真的沒有辦法了
[00:12:12.400 --> 00:12:14.400]  因為東窗事發
[00:12:14.400 --> 00:12:21.360]  他需要將他怎樣騙主人的過程去交代清楚
[00:12:21.360 --> 00:12:25.120]  有時我們看這個所謂不義的管家的時候
[00:12:25.120 --> 00:12:28.560]  又看回我們自己的情況
[00:12:28.560 --> 00:12:34.640]  神將很多的恩賜、旨意、金錢投放在我們身上
[00:12:34.640 --> 00:12:38.640]  神給我們光陰、生命、恩典和恩賜
[00:12:38.640 --> 00:12:43.520]  但是很多時候我們都浪費了主人所給我們的
[00:12:43.520 --> 00:12:50.240]  我們浪費了天父所給我們的資源
[00:12:50.240 --> 00:12:54.560]  所以我們人生的帳目
[00:12:54.560 --> 00:13:00.800]  我們有一天都要向神交代清楚
[00:13:00.800 --> 00:13:06.400]  今天我們特別要講的資源就是金錢的運用
[00:13:06.400 --> 00:13:10.320]  很多時候大家都聽到十一奉獻
[00:13:10.320 --> 00:13:14.000]  就是基督徒要將他們的財產
[00:13:14.000 --> 00:13:18.800]  他們的收入十分之一來奉獻給神
[00:13:18.800 --> 00:13:22.560]  首先我想我們要從一個宏觀去看一下
[00:13:22.560 --> 00:13:26.080]  這個十一奉獻其實是有聖經的基礎
[00:13:26.080 --> 00:13:30.160]  十一的奉獻並非單單是律法的
[00:13:30.160 --> 00:13:38.560]  因為原來第一個實行十一奉獻的是誰?
[00:13:38.560 --> 00:13:40.160]  聽不到
[00:13:40.160 --> 00:13:41.520]  謝謝
[00:13:41.520 --> 00:13:44.560]  是的 第一個實行十一奉獻的是阿伯拉罕
[00:13:44.560 --> 00:13:48.080]  在《創世紀》第十四章就講到阿伯拉罕
[00:13:48.080 --> 00:13:49.920]  當時他還沒改名叫阿伯蘭
[00:13:49.920 --> 00:13:53.600]  他擊敗了基大魯瑪和與他結盟的王
[00:13:53.600 --> 00:13:57.760]  所以所多瑪王就出來在沙彌谷迎接他
[00:13:57.760 --> 00:14:02.080]  又有撒冷王默基西德帶著餅和酒出來
[00:14:02.080 --> 00:14:04.400]  他是至高神的祭司
[00:14:04.400 --> 00:14:06.240]  他就為阿伯蘭祝福說
[00:14:06.240 --> 00:14:09.760]  願至高的神 天地的主賜福給阿伯蘭
[00:14:09.760 --> 00:14:12.800]  至高的神將敵人交在你的手裡
[00:14:12.800 --> 00:14:15.120]  他是應當稱頌的
[00:14:15.120 --> 00:14:21.280]  這裡聖經就說 阿伯蘭就把所有的拿出十分之一給他
[00:14:21.280 --> 00:14:24.160]  這個十分之一不是因為律法的要求
[00:14:24.160 --> 00:14:29.360]  這個十分之一是阿伯蘭一個自願的獻上
[00:14:29.360 --> 00:14:35.520]  因為他要為著至高神的天地的主賜福給他
[00:14:35.520 --> 00:14:40.960]  作一個因福氣來臨的回應
[00:14:40.960 --> 00:14:49.360]  又問問大家 第二個實行十一奉獻在聖經裡是誰?
[00:14:49.360 --> 00:14:51.840]  厲害 雖然我聽不到
[00:14:51.840 --> 00:14:55.280]  就是雅各 其實就是阿伯拉罕的孫子
[00:14:55.280 --> 00:15:00.640]  你知道當時雅各騙了哥哥 他要避走他鄉
[00:15:00.640 --> 00:15:03.440]  他去了一個叫路斯的地方
[00:15:03.440 --> 00:15:04.960]  他就在那裡睡覺
[00:15:04.960 --> 00:15:09.920]  晚上有天打開 有天梯有人上來下來
[00:15:09.920 --> 00:15:13.120]  他就起來的時候 哇 他知道這個地方不得了
[00:15:13.120 --> 00:15:14.800]  原來神的同在
[00:15:14.800 --> 00:15:16.640]  他就向神發了一個願
[00:15:16.640 --> 00:15:19.280]  就是說如果你保佑我平安安全的時候
[00:15:19.280 --> 00:15:22.560]  我就將十分之一獻給你
[00:15:22.560 --> 00:15:26.000]  這個是第二個聖經裡面所說的十一奉獻
[00:15:26.000 --> 00:15:29.600]  這個雅各其實就真的不是那麼正的
[00:15:29.600 --> 00:15:33.760]  因為他好像是想和神交換一些條件
[00:15:33.760 --> 00:15:35.520]  他才獻十一的
[00:15:35.520 --> 00:15:38.000]  不過無論如何 為什麼他會懂得獻十一呢?
[00:15:38.000 --> 00:15:40.160]  會不會是因為他的祖父獻十一
[00:15:40.160 --> 00:15:43.600]  所以他跟著祖父的榜樣去獻十分之一呢?
[00:15:43.600 --> 00:15:46.560]  他希望能夠得神的賜福呢?
[00:15:46.560 --> 00:15:48.960]  去到摩西律法的時代
[00:15:48.960 --> 00:15:52.080]  就真的訂規了十一的奉獻
[00:15:52.080 --> 00:15:53.840]  利美記那裡說
[00:15:53.840 --> 00:15:56.800]  地上所有的 無論是地上的種子
[00:15:56.800 --> 00:15:58.320]  是樹上的果子
[00:15:58.320 --> 00:16:00.160]  十分之一是耶和華的
[00:16:00.160 --> 00:16:02.400]  是歸耶和華為聖的
[00:16:02.400 --> 00:16:04.960]  凡牛群羊群中的十分之一
[00:16:04.960 --> 00:16:08.080]  就是一切從牧人帳下經過的
[00:16:08.080 --> 00:16:11.840]  每第十隻要歸耶和華為聖
[00:16:11.840 --> 00:16:16.320]  聖經裡面 摩西律法一直都有說很多的十分之一
[00:16:16.320 --> 00:16:18.080]  甚至有些聖經學者說
[00:16:18.080 --> 00:16:21.680]  他們在十一三年之上又獻十分之一
[00:16:21.680 --> 00:16:23.440]  差不多有些人記的話
[00:16:23.440 --> 00:16:25.200]  在舊約時代的人
[00:16:25.200 --> 00:16:29.200]  他獻的百分比可能是二十三點幾的百分比
[00:16:29.200 --> 00:16:30.800]  就是他不止十分之一的
[00:16:30.800 --> 00:16:33.360]  因為除了那個當立之外
[00:16:33.360 --> 00:16:37.840]  他還有其他的奉獻的
[00:16:37.840 --> 00:16:39.840]  不過有些人就說
[00:16:39.840 --> 00:16:42.960]  去到新約的時代
[00:16:42.960 --> 00:16:45.440]  我們是一個非律法的時代
[00:16:45.440 --> 00:16:47.200]  我們是因典的時代
[00:16:47.200 --> 00:16:51.760]  說因典就不要說這些律例
[00:16:51.760 --> 00:16:54.320]  所以那些人就會說
[00:16:54.320 --> 00:16:57.520]  其實剛才聖經都說
[00:16:57.520 --> 00:16:59.760]  按著你心裡面所著定的
[00:16:59.760 --> 00:17:03.360]  你歡喜奉獻多少就多少
[00:17:03.360 --> 00:17:06.800]  但原來在新約裡面
[00:17:06.800 --> 00:17:10.000]  都有關於十一奉獻的記載
[00:17:10.000 --> 00:17:12.880]  在《馬太福音》二十三章二十三節
[00:17:12.880 --> 00:17:16.080]  不如我們一起讀這段經文
[00:17:16.080 --> 00:17:19.120]  你們這假冒為善的民事
[00:17:19.120 --> 00:17:21.680]  和法利塞人有和了
[00:17:21.680 --> 00:17:25.920]  因為你們將薄荷大回鄉小回鄉
[00:17:25.920 --> 00:17:27.840]  獻上十分之一
[00:17:27.840 --> 00:17:30.560]  那律法上更重要的事
[00:17:30.560 --> 00:17:33.360]  就是公義憐憫信實
[00:17:33.360 --> 00:17:35.280]  你們反倒不做
[00:17:35.280 --> 00:17:37.840]  這原是你們該做的
[00:17:37.840 --> 00:17:42.160]  至於那些奉獻也不可廢棄
[00:17:42.160 --> 00:17:47.440]  原來耶穌去責備這群法利塞人的時候
[00:17:47.440 --> 00:17:50.720]  他不是責備他們沒有行十一
[00:17:50.720 --> 00:17:53.600]  他是責備這群人沒有公義
[00:17:53.600 --> 00:17:56.960]  沒有憐憫沒有信實
[00:17:56.960 --> 00:17:59.440]  他們沒有這些更重要的東西
[00:17:59.440 --> 00:18:02.640]  但是聖經裡面說得很清楚
[00:18:02.640 --> 00:18:06.400]  他說哪些奉獻也不可廢棄
[00:18:06.400 --> 00:18:09.280]  即是說雖然這群法利塞人
[00:18:09.280 --> 00:18:12.320]  沒有行公義沒有行憐憫沒有行信實
[00:18:12.320 --> 00:18:15.280]  但他們仍然都行十分之一
[00:18:15.280 --> 00:18:18.240]  我不理他的動機是怎樣
[00:18:18.240 --> 00:18:19.840]  因為他可能告訴你
[00:18:19.840 --> 00:18:23.440]  我獻十分之一想告訴別人我們是敬虔的
[00:18:23.440 --> 00:18:25.440]  但是耶穌這樣說
[00:18:25.440 --> 00:18:29.600]  他說哪些奉獻也不可廢棄
[00:18:29.600 --> 00:18:32.560]  我們去看聖經基礎的時候
[00:18:32.560 --> 00:18:35.840]  十分之一是有它的聖經基礎
[00:18:35.840 --> 00:18:39.120]  問題就是我們看十分之一
[00:18:39.120 --> 00:18:43.760]  其實不要有一個誤解
[00:18:43.760 --> 00:18:47.760]  就是以為什麼人都可以奉獻十分之一
[00:18:47.760 --> 00:18:50.560]  我今天說的可能大家少聽
[00:18:50.560 --> 00:18:55.120]  不是什麼人都有資格去奉獻十分之一
[00:18:55.120 --> 00:18:57.840]  我們就看十分之一奉獻的資格
[00:18:57.840 --> 00:19:02.000]  第一個元素就是他們要是屬神的人
[00:19:02.000 --> 00:19:04.720]  一定是蒙主救贖重新得救
[00:19:04.720 --> 00:19:09.440]  成為神的兒女才有資格十一奉獻
[00:19:09.440 --> 00:19:11.120]  這個代表什麼呢
[00:19:11.120 --> 00:19:14.560]  這個代表教會不會因為經費不足
[00:19:14.560 --> 00:19:18.800]  就用種種方法向未信主的人募捐
[00:19:18.800 --> 00:19:20.720]  請他們來奉獻
[00:19:20.720 --> 00:19:22.240]  這個是很清楚的
[00:19:22.240 --> 00:19:28.800]  教會的財政主要主要是由弟兄姊妹的奉獻而來
[00:19:28.800 --> 00:19:30.720]  並非是投資
[00:19:30.720 --> 00:19:33.040]  並非是利息
[00:19:33.040 --> 00:19:34.000]  這個很清楚
[00:19:34.000 --> 00:19:38.080]  我相信教會內的弟兄姊妹一定知道的
[00:19:38.080 --> 00:19:42.320]  教會的財政主要是從弟兄姊妹的奉獻而來
[00:19:42.320 --> 00:19:43.840]  而每一個奉獻的人
[00:19:43.840 --> 00:19:47.280]  我們相信他是蒙主救贖重新得救
[00:19:47.280 --> 00:19:49.760]  成為神兒女的人
[00:19:49.760 --> 00:19:51.520]  第二十一奉獻的資格
[00:19:51.520 --> 00:19:54.720]  就是一個深受神恩典的人
[00:19:54.720 --> 00:19:56.960]  上星期林彥傳跟我們說
[00:19:56.960 --> 00:20:00.320]  這位瑪利亞願意傾盡她的所有
[00:20:00.320 --> 00:20:02.560]  因為她很愛主耶穌
[00:20:02.560 --> 00:20:04.640]  她深受神的恩典
[00:20:04.640 --> 00:20:08.640]  神在她的弟弟拉薩魯身上做了奇妙的事情
[00:20:08.640 --> 00:20:11.040]  所以她心裏非常感激
[00:20:11.040 --> 00:20:13.120]  她是深受神的恩典
[00:20:13.120 --> 00:20:15.600]  第三這是一個受託的人
[00:20:15.600 --> 00:20:21.280]  她明白到一切十分之十都是神賜予給她
[00:20:21.280 --> 00:20:23.840]  好讓她去管理
[00:20:23.840 --> 00:20:29.360]  所以一個人需要將十分之一獻給神
[00:20:29.360 --> 00:20:31.920]  意思不是一個損失
[00:20:31.920 --> 00:20:37.520]  而是一個神對她主權身上最基本的見證
[00:20:37.520 --> 00:20:39.040]  我再說一次
[00:20:39.040 --> 00:20:40.480]  不是一個律法
[00:20:40.480 --> 00:20:42.480]  而是一個基本的見證
[00:20:42.480 --> 00:20:45.360]  當我們願意獻上十分之一的時候
[00:20:45.360 --> 00:20:47.280]  我們就是向人見證
[00:20:47.280 --> 00:20:49.600]  我們是一個受託的人
[00:20:49.600 --> 00:20:53.760]  神將金錢財幹時間託付給我們
[00:20:53.760 --> 00:20:58.320]  第四這是一個先獻上自己的人
[00:20:58.320 --> 00:21:01.520]  她的生命是為主而活的
[00:21:01.520 --> 00:21:06.080]  她的生命是以神為她最高的權柄
[00:21:06.080 --> 00:21:08.400]  這個很重要
[00:21:08.400 --> 00:21:10.800]  在舊約裏面有一些講話
[00:21:10.800 --> 00:21:14.240]  獻初熟的果子先獻給神
[00:21:14.240 --> 00:21:15.680]  有些人應用
[00:21:15.680 --> 00:21:20.960]  譬如他做生意的首10%都是獻給神的
[00:21:20.960 --> 00:21:23.920]  又或者我記得我年輕的時候
[00:21:23.920 --> 00:21:26.560]  第一份發工資都是獻給神的
[00:21:26.560 --> 00:21:29.520]  因為這是初熟的果子
[00:21:29.520 --> 00:21:31.840]  我不知道大家是否明白初熟的果子
[00:21:31.840 --> 00:21:33.520]  當然這是一個舊約的觀念
[00:21:33.520 --> 00:21:35.200]  但是代表什麼呢
[00:21:35.200 --> 00:21:38.000]  代表我們奉獻給神
[00:21:38.000 --> 00:21:43.440]  是將我們所擁有的先拿十分之一出來
[00:21:43.440 --> 00:21:45.760]  在哥倫多前書十六章說
[00:21:45.760 --> 00:21:48.960]  我們是要先將那些捐項
[00:21:48.960 --> 00:21:50.720]  奉獻的項目先抽出來
[00:21:50.720 --> 00:21:53.200]  然後才用其他的東西
[00:21:53.200 --> 00:21:54.800]  這個代表什麼呢
[00:21:54.800 --> 00:21:58.480]  代表我們先獻上給神
[00:21:58.480 --> 00:22:01.200]  其實十分之十都是屬於神的
[00:22:01.200 --> 00:22:02.000]  大家知道
[00:22:02.000 --> 00:22:06.640]  不過十分之九就是神可以給我們去運用
[00:22:06.640 --> 00:22:08.000]  給我們去託管
[00:22:08.000 --> 00:22:13.280]  給我們用在有價值有意義的事上面
[00:22:13.280 --> 00:22:14.880]  牧師是不是很厲害呢
[00:22:14.880 --> 00:22:16.880]  已經說了十一奉獻
[00:22:16.880 --> 00:22:21.840]  是不是台下每一位弟兄姊妹明白了
[00:22:21.840 --> 00:22:25.680]  是不是明白了十一奉獻就會這樣做呢
[00:22:25.680 --> 00:22:28.640]  你覺得會不會呢
[00:22:28.640 --> 00:22:32.640]  有些人搖頭
[00:22:32.640 --> 00:22:34.240]  是不會的
[00:22:34.240 --> 00:22:38.320]  因為知而不行的人大有人在
